arm,true_template,decision_id,frame_start,frame_end,selection_subset,scoring_subset,winner,bootstrap_wins,distinctive_groups,fit_group_wins,selection_cost_nba,selection_cost_wnba,selection_cost_fiba,selection_cost_ncaa,fit_cost_nba,fit_cost_wnba,fit_cost_fiba,fit_cost_ncaa,validation_cost_nba,validation_cost_wnba,validation_cost_fiba,validation_cost_ncaa
a,FIBA,000019,000095,000099,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=0,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.131299,1.117573,1.032017,1.163685,1.131299,1.117573,1.032017,1.163685,1.131299,1.117573,1.032017,1.163685
a,FIBA,000020,000100,000104,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=0,corner_straight=2,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=3,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.190729,1.106392,1.034210,1.165032,1.190729,1.106392,1.034210,1.165032,1.190729,1.106392,1.034210,1.165032
a,FIBA,000021,000105,000109,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=0,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=3,lane_width=0",1.196292,1.128308,1.035132,1.159291,1.196292,1.128308,1.035132,1.159291,1.196292,1.128308,1.035132,1.159291
a,FIBA,000022,000110,000114,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=0,corner_straight=2,court_length=3,lane_width=2;fiba:arc_radius=5,corner_straight=3,court_length=1,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.136477,1.145848,1.035801,1.132152,1.136477,1.145848,1.035801,1.132152,1.136477,1.145848,1.035801,1.132152
a,FIBA,000023,000115,000119,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=3,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.161482,1.132047,1.031549,1.154878,1.161482,1.132047,1.031549,1.154878,1.161482,1.132047,1.031549,1.154878
a,FIBA,000024,000120,000124,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=3,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=1",1.154976,1.161878,1.034531,1.165820,1.154976,1.161878,1.034531,1.165820,1.154976,1.161878,1.034531,1.165820
a,FIBA,000025,000125,000129,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=3,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.163891,1.153657,1.033959,1.151262,1.163891,1.153657,1.033959,1.151262,1.163891,1.153657,1.033959,1.151262
a,FIBA,000026,000130,000134,validation,validation,UNKNOWN,000100,000002,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=3;wnba:arc_radius=0,corner_straight=1,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.108132,1.172511,1.031792,1.134886,1.108132,1.172511,1.031792,1.134886,1.108132,1.172511,1.031792,1.134886
a,FIBA,000027,000135,000139,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=2,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.182292,1.171766,1.032779,1.155084,1.182292,1.171766,1.032779,1.155084,1.182292,1.171766,1.032779,1.155084
a,FIBA,000028,000140,000144,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.180136,1.146863,1.031168,1.134440,1.180136,1.146863,1.031168,1.134440,1.180136,1.146863,1.031168,1.134440
a,FIBA,000029,000145,000149,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=3;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.170872,1.205755,1.034393,1.234132,1.170872,1.205755,1.034393,1.234132,1.170872,1.205755,1.034393,1.234132
a,FIBA,000030,000150,000154,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=0,lane_width=5;ncaa:arc_radius=0,corner_straight=1,court_length=3,lane_width=0",1.152604,1.172211,1.034145,1.184842,1.152604,1.172211,1.034145,1.184842,1.152604,1.172211,1.034145,1.184842
a,FIBA,000031,000155,000159,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=2;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=3,lane_width=0",1.153917,1.116526,1.032630,1.128430,1.153917,1.116526,1.032630,1.128430,1.153917,1.116526,1.032630,1.128430
a,FIBA,000032,000160,000164,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=2;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=3;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.188599,1.136763,1.032807,1.151812,1.188599,1.136763,1.032807,1.151812,1.188599,1.136763,1.032807,1.151812
a,FIBA,000033,000165,000169,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=3;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.118129,1.171304,1.030983,1.227728,1.118129,1.171304,1.030983,1.227728,1.118129,1.171304,1.030983,1.227728
a,FIBA,000034,000170,000174,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=1;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.145500,1.182790,1.032164,1.118250,1.145500,1.182790,1.032164,1.118250,1.145500,1.182790,1.032164,1.118250
a,FIBA,000035,000175,000179,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.157746,1.147076,1.034633,1.172601,1.157746,1.147076,1.034633,1.172601,1.157746,1.147076,1.034633,1.172601
a,FIBA,000036,000180,000184,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=3,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.172667,1.136391,1.034524,1.165056,1.172667,1.136391,1.034524,1.165056,1.172667,1.136391,1.034524,1.165056
a,FIBA,000037,000185,000189,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.161623,1.182594,1.035834,1.160646,1.161623,1.182594,1.035834,1.160646,1.161623,1.182594,1.035834,1.160646
a,FIBA,000038,000190,000194,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=2,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.172672,1.157500,1.034125,1.192514,1.172672,1.157500,1.034125,1.192514,1.172672,1.157500,1.034125,1.192514
a,FIBA,000039,000195,000199,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.116182,1.154805,1.031682,1.172341,1.116182,1.154805,1.031682,1.172341,1.116182,1.154805,1.031682,1.172341
b,FIBA,000000,000000,000004,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.138689,1.127173,1.032694,1.134430,1.138689,1.127173,1.032694,1.134430,1.138689,1.127173,1.032694,1.134430
b,FIBA,000001,000005,000009,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.147278,1.198177,1.033687,1.143767,1.147278,1.198177,1.033687,1.143767,1.147278,1.198177,1.033687,1.143767
b,FIBA,000002,000010,000014,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.153705,1.171786,1.035886,1.122632,1.153705,1.171786,1.035886,1.122632,1.153705,1.171786,1.035886,1.122632
b,FIBA,000003,000015,000019,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.148507,1.108304,1.031682,1.156179,1.148507,1.108304,1.031682,1.156179,1.148507,1.108304,1.031682,1.156179
b,FIBA,000004,000020,000024,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.138897,1.199790,1.033168,1.140625,1.138897,1.199790,1.033168,1.140625,1.138897,1.199790,1.033168,1.140625
b,FIBA,000005,000025,000029,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=3,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.124300,1.128153,1.034038,1.185301,1.124300,1.128153,1.034038,1.185301,1.124300,1.128153,1.034038,1.185301
b,FIBA,000006,000030,000034,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=2",1.184765,1.134481,1.034670,1.119714,1.184765,1.134481,1.034670,1.119714,1.184765,1.134481,1.034670,1.119714
b,FIBA,000007,000035,000039,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=2;wnba:arc_radius=0,corner_straight=2,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=3,court_length=2,lane_width=3;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.110217,1.112570,1.037186,1.166745,1.110217,1.112570,1.037186,1.166745,1.110217,1.112570,1.037186,1.166745
b,FIBA,000008,000040,000044,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.126833,1.154303,1.033485,1.145882,1.126833,1.154303,1.033485,1.145882,1.126833,1.154303,1.033485,1.145882
b,FIBA,000009,000045,000049,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=1;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=3;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.167873,1.130106,1.033275,1.122864,1.167873,1.130106,1.033275,1.122864,1.167873,1.130106,1.033275,1.122864
b,FIBA,000010,000050,000054,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.170861,1.141798,1.036429,1.166961,1.170861,1.141798,1.036429,1.166961,1.170861,1.141798,1.036429,1.166961
b,FIBA,000011,000055,000059,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=5,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=0,lane_width=3;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=1",1.171881,1.183678,1.035428,1.138406,1.171881,1.183678,1.035428,1.138406,1.171881,1.183678,1.035428,1.138406
b,FIBA,000012,000060,000064,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=0,corner_straight=2,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=3,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=1",1.117408,1.091293,1.034458,1.194031,1.117408,1.091293,1.034458,1.194031,1.117408,1.091293,1.034458,1.194031
b,FIBA,000013,000065,000069,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.135131,1.165034,1.034762,1.148708,1.135131,1.165034,1.034762,1.148708,1.135131,1.165034,1.034762,1.148708
b,FIBA,000014,000070,000074,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.138038,1.145005,1.034942,1.156196,1.138038,1.145005,1.034942,1.156196,1.138038,1.145005,1.034942,1.156196
b,FIBA,000015,000075,000079,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.162128,1.183882,1.034294,1.119488,1.162128,1.183882,1.034294,1.119488,1.162128,1.183882,1.034294,1.119488
b,FIBA,000016,000080,000084,validation,validation,UNKNOWN,000100,000002,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=2;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=1;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.145296,1.185970,1.034118,1.152372,1.145296,1.185970,1.034118,1.152372,1.145296,1.185970,1.034118,1.152372
b,FIBA,000017,000085,000089,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=3;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=1",1.128923,1.162763,1.031629,1.155500,1.128923,1.162763,1.031629,1.155500,1.128923,1.162763,1.031629,1.155500
b,FIBA,000018,000090,000094,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=5;ncaa:arc_radius=0,corner_straight=1,court_length=0,lane_width=0",1.169907,1.144230,1.032960,1.144585,1.169907,1.144230,1.032960,1.144585,1.169907,1.144230,1.032960,1.144585
b,FIBA,000019,000095,000099,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=4,court_length=0,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.133738,1.120494,1.031619,1.165570,1.133738,1.120494,1.031619,1.165570,1.133738,1.120494,1.031619,1.165570
b,FIBA,000020,000100,000104,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.192574,1.106976,1.035272,1.167325,1.192574,1.106976,1.035272,1.167325,1.192574,1.106976,1.035272,1.167325
b,FIBA,000021,000105,000109,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=0,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=3,lane_width=0",1.196186,1.129948,1.035667,1.161703,1.196186,1.129948,1.035667,1.161703,1.196186,1.129948,1.035667,1.161703
b,FIBA,000022,000110,000114,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=0,corner_straight=2,court_length=3,lane_width=2;fiba:arc_radius=5,corner_straight=3,court_length=1,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.137073,1.143441,1.037054,1.131830,1.137073,1.143441,1.037054,1.131830,1.137073,1.143441,1.037054,1.131830
b,FIBA,000023,000115,000119,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=3,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.160858,1.131425,1.032004,1.154558,1.160858,1.131425,1.032004,1.154558,1.160858,1.131425,1.032004,1.154558
b,FIBA,000024,000120,000124,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=3,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=1",1.154631,1.163648,1.035039,1.165958,1.154631,1.163648,1.035039,1.165958,1.154631,1.163648,1.035039,1.165958
b,FIBA,000025,000125,000129,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=1,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=4,corner_straight=5,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.165072,1.154039,1.033856,1.152195,1.165072,1.154039,1.033856,1.152195,1.165072,1.154039,1.033856,1.152195
b,FIBA,000026,000130,000134,validation,validation,UNKNOWN,000100,000002,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=4;wnba:arc_radius=0,corner_straight=1,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.108129,1.169687,1.032508,1.135692,1.108129,1.169687,1.032508,1.135692,1.108129,1.169687,1.032508,1.135692
b,FIBA,000027,000135,000139,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=1,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=4,corner_straight=4,court_length=2,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=3,lane_width=0",1.183709,1.178326,1.033823,1.157265,1.183709,1.178326,1.033823,1.157265,1.183709,1.178326,1.033823,1.157265
b,FIBA,000028,000140,000144,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.180517,1.145087,1.032441,1.133408,1.180517,1.145087,1.032441,1.133408,1.180517,1.145087,1.032441,1.133408
b,FIBA,000029,000145,000149,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=3;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.172271,1.205804,1.035049,1.233066,1.172271,1.205804,1.035049,1.233066,1.172271,1.205804,1.035049,1.233066
b,FIBA,000030,000150,000154,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=0,lane_width=5;ncaa:arc_radius=0,corner_straight=1,court_length=2,lane_width=0",1.151538,1.169372,1.032548,1.185730,1.151538,1.169372,1.032548,1.185730,1.151538,1.169372,1.032548,1.185730
b,FIBA,000031,000155,000159,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=2;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=3,lane_width=0",1.153924,1.116556,1.033186,1.131117,1.153924,1.116556,1.033186,1.131117,1.153924,1.116556,1.033186,1.131117
b,FIBA,000032,000160,000164,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=2;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=3;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.189140,1.136705,1.034022,1.151826,1.189140,1.136705,1.034022,1.151826,1.189140,1.136705,1.034022,1.151826
b,FIBA,000033,000165,000169,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.117504,1.168435,1.033293,1.224425,1.117504,1.168435,1.033293,1.224425,1.117504,1.168435,1.033293,1.224425
b,FIBA,000034,000170,000174,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=1;fiba:arc_radius=5,corner_straight=4,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.146415,1.183510,1.031053,1.118537,1.146415,1.183510,1.031053,1.118537,1.146415,1.183510,1.031053,1.118537
b,FIBA,000035,000175,000179,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.157215,1.149455,1.036948,1.172684,1.157215,1.149455,1.036948,1.172684,1.157215,1.149455,1.036948,1.172684
b,FIBA,000036,000180,000184,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=3,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.173638,1.137006,1.034494,1.164533,1.173638,1.137006,1.034494,1.164533,1.173638,1.137006,1.034494,1.164533
b,FIBA,000037,000185,000189,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.162476,1.181667,1.035980,1.162927,1.162476,1.181667,1.035980,1.162927,1.162476,1.181667,1.035980,1.162927
b,FIBA,000038,000190,000194,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=2,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.172850,1.158588,1.034622,1.192663,1.172850,1.158588,1.034622,1.192663,1.172850,1.158588,1.034622,1.192663
