arm,true_template,frame_id,shot_id,scored_template,h00,h01,h02,h10,h11,h12,h20,h21,h22,cost,h00_repr,h01_repr,h02_repr,h10_repr,h11_repr,h12_repr,h20_repr,h21_repr,h22_repr,cost_repr
b,NCAA,000167,000033,NBA,15.892835,-0.015643,-249.763870,-0.017768,15.900954,37.232586,-0.000169,-0.000235,1.000000,1.120258,15.892834556751295,-0.015643236373340627,-249.7638702392578,-0.017767684448616067,15.900954148923395,37.23258590698242,-0.0001690116414954695,-0.00023465723528980485,1.0,1.1202577673048528
b,NCAA,000168,000033,NBA,13.195149,-0.034811,-152.176422,-0.019469,12.761944,90.330772,-0.000070,-0.000086,1.000000,1.112092,13.195149227507386,-0.034811073850386044,-152.17642211914062,-0.019468670603924522,12.761944097510774,90.33077239990234,-7.017615786743573e-05,-8.582350835679933e-05,1.0,1.1120918641696702
b,NCAA,000169,000033,NBA,16.158838,-0.021011,-109.040001,0.012357,16.132353,11.680883,0.000097,0.000157,1.000000,1.104994,16.15883821444631,-0.021010511128447665,-109.04000091552734,0.01235676667533206,16.132353289680076,11.680883407592773,9.663477726207614e-05,0.00015703511031997752,1.0,1.1049937630612126
b,NCAA,000170,000034,NBA,14.764116,0.019187,-219.961243,0.032738,14.161595,50.118824,-0.000285,0.000153,1.000000,1.090717,14.764115999897347,0.019187475698377022,-219.96124267578125,0.0327380708090979,14.161595391607168,50.11882400512695,-0.0002851643001540101,0.00015253645833645727,1.0,1.0907165718278777
b,NCAA,000171,000034,NBA,10.804799,0.009887,136.559265,-0.029112,10.781018,118.764717,0.000224,-0.000156,1.000000,1.205294,10.804799121421302,0.009886921422122668,136.55926513671875,-0.02911186032078671,10.781017599892218,118.76471710205078,0.00022381941200649047,-0.00015636300664718673,1.0,1.205293676692165
b,NCAA,000172,000034,NBA,12.790952,0.001955,32.789490,0.030317,12.378582,-25.107073,0.000065,-0.000283,1.000000,1.193797,12.790952093047192,0.0019546699242734243,32.78948974609375,0.030317414360817845,12.378581674801785,-25.107072830200195,6.512075507505897e-05,-0.000283040589126858,1.0,1.1937966495609822
b,NCAA,000173,000034,NBA,14.896935,0.034014,-226.545044,0.001135,14.906349,-104.313629,-0.000205,0.000103,1.000000,1.087677,14.89693475687658,0.03401408730515526,-226.5450439453125,0.0011345655103476389,14.906348873356624,-104.31362915039062,-0.00020507538251379533,0.00010325253169227494,1.0,1.0876771906716407
b,NCAA,000174,000034,NBA,9.752172,0.001431,49.929489,0.010674,9.461696,169.806091,0.000059,0.000038,1.000000,1.160165,9.752172140262665,0.0014305799537159567,49.92948913574219,0.010673906124418849,9.461695649031572,169.80609130859375,5.944196060434826e-05,3.7889628941738956e-05,1.0,1.1601652125985584
b,NCAA,000175,000035,NBA,9.899057,0.044878,218.812469,-0.011942,9.895917,44.424889,-0.000038,0.000101,1.000000,1.200696,9.899057495514562,0.04487764776907389,218.81246948242188,-0.01194215474690539,9.89591668082675,44.424888610839844,-3.827478612888617e-05,0.00010117791085506825,1.0,1.200695938109683
b,NCAA,000176,000035,NBA,14.387536,-0.058547,110.275894,0.003523,14.030402,34.491184,0.000345,0.000040,1.000000,1.216766,14.387535581936874,-0.058547352537579395,110.27589416503906,0.0035234627506746156,14.030401515032914,34.49118423461914,0.0003454842587768213,3.955541812362208e-05,1.0,1.216765935467893
b,NCAA,000177,000035,NBA,10.106616,0.038318,177.833664,-0.006391,9.874376,98.221794,0.000296,0.000046,1.000000,1.102709,10.106616178765526,0.03831786614565571,177.8336639404297,-0.00639141916564929,9.874376343603105,98.22179412841797,0.00029598583901342196,4.5585555046822094e-05,1.0,1.1027092228095705
b,NCAA,000178,000035,NBA,11.691928,0.032038,-7.094726,0.014320,11.639444,136.091003,0.000274,-0.000152,1.000000,1.176295,11.691928037773408,0.03203826794229298,-7.094725608825684,0.014320097611620283,11.63944436955179,136.09100341796875,0.0002735377527088448,-0.0001517042503494429,1.0,1.1762951324104072
b,NCAA,000179,000035,NBA,14.064164,-0.061875,66.097511,-0.032909,13.519111,88.357338,-0.000304,0.000116,1.000000,1.242336,14.06416370137225,-0.06187492743760572,66.0975112915039,-0.03290924404056368,13.519111009394601,88.35733795166016,-0.00030368001918114145,0.00011559232688147976,1.0,1.2423361328520837
b,NCAA,000180,000036,NBA,9.809162,-0.001971,256.168121,0.021165,9.654838,102.351685,-0.000169,-0.000055,1.000000,1.109170,9.809161628779947,-0.0019712544746676897,256.1681213378906,0.021164608777393325,9.654837599028008,102.3516845703125,-0.00016897625633889238,-5.540328220194015e-05,1.0,1.1091701842739174
b,NCAA,000181,000036,NBA,16.594721,-0.034596,-195.494095,0.002386,16.544120,-49.472450,-0.000143,-0.000233,1.000000,1.084844,16.59472099790218,-0.03459644204422926,-195.4940948486328,0.0023856352929298276,16.544120303645833,-49.472450256347656,-0.0001428214738609235,-0.0002331543191553996,1.0,1.0848436355544615
b,NCAA,000182,000036,NBA,14.681533,0.020294,20.540546,0.005864,14.178131,-54.615025,0.000176,0.000057,1.000000,1.108814,14.681532587278044,0.02029388178168482,20.540546417236328,0.005863848534947239,14.178130980387106,-54.61502456665039,0.0001763961918147151,5.688819150263133e-05,1.0,1.1088139368297196
b,NCAA,000183,000036,NBA,13.159269,-0.005685,45.613640,0.013413,13.025760,42.432854,-0.000157,0.000008,1.000000,1.106365,13.159269449628287,-0.00568475163459193,45.61363983154297,0.01341343790064944,13.025759783216385,42.43285369873047,-0.00015700580216473556,8.110486487337482e-06,1.0,1.1063653506537516
b,NCAA,000184,000036,NBA,12.741551,0.018432,83.789764,-0.026479,12.484826,15.121768,0.000046,-0.000139,1.000000,1.226725,12.741551100545498,0.018431745823320873,83.78976440429688,-0.02647942282348796,12.484825862916114,15.1217679977417,4.562153876493181e-05,-0.00013863016629922975,1.0,1.2267254083908947
b,NCAA,000185,000037,NBA,10.583332,-0.063746,86.558235,0.012504,10.093112,97.430061,0.000054,-0.000037,1.000000,1.147855,10.583332108191248,-0.06374581177456613,86.55823516845703,0.012503565420775445,10.093112465383728,97.43006134033203,5.430064738302793e-05,-3.655329726672148e-05,1.0,1.1478550929971898
b,NCAA,000186,000037,NBA,13.572413,0.016888,97.389130,-0.010718,13.135182,93.173637,0.000173,0.000291,1.000000,1.097395,13.572413247994705,0.016887616013120107,97.38912963867188,-0.01071822124249704,13.135182385205546,93.17363739013672,0.0001733905631575028,0.00029088570075636613,1.0,1.0973953090171444
b,NCAA,000187,000037,NBA,9.849937,-0.000368,174.013031,0.036428,9.787571,75.055984,-0.000231,-0.000150,1.000000,1.196569,9.849936509552029,-0.0003679399607794842,174.01303100585938,0.03642792754096011,9.787571018584565,75.05598449707031,-0.00023146209494881342,-0.00014966923463775335,1.0,1.1965689025644897
b,NCAA,000188,000037,NBA,12.827786,0.020908,-19.408056,-0.003968,12.617264,68.263084,0.000010,0.000291,1.000000,1.222787,12.827785935582309,0.02090787054302476,-19.408056259155273,-0.003967889524085453,12.617264376307341,68.2630844116211,9.662033569151118e-06,0.00029094024390995447,1.0,1.222787054562584
b,NCAA,000189,000037,NBA,11.729931,0.003428,-23.528500,-0.023889,11.727753,67.521721,-0.000298,0.000129,1.000000,1.150438,11.729930914834332,0.0034283249491855222,-23.528499603271484,-0.023889402935293045,11.727753097179034,67.52172088623047,-0.000298436623254834,0.00012937066986313611,1.0,1.1504377025379657
b,NCAA,000190,000038,NBA,10.632578,0.030865,281.740936,-0.038297,10.224223,91.651459,0.000137,-0.000211,1.000000,1.119543,10.632577708750073,0.030864867471908763,281.7409362792969,-0.03829700309611447,10.224223058492841,91.65145874023438,0.00013664633853908365,-0.0002109531276669722,1.0,1.1195428456731706
b,NCAA,000191,000038,NBA,12.231289,0.020225,-56.256744,-0.011055,11.734712,24.754847,-0.000047,0.000080,1.000000,1.085300,12.231288994973465,0.020225485651808105,-56.256744384765625,-0.01105546664850281,11.734712399962065,24.754846572875977,-4.7068664384909105e-05,7.987086326367428e-05,1.0,1.0853002913366188
b,NCAA,000192,000038,NBA,11.567615,-0.039772,-26.505157,0.008661,11.291610,38.920818,0.000156,0.000098,1.000000,1.120563,11.567615031013,-0.03977222948256147,-26.505157470703125,0.008660832684289297,11.291609908701487,38.92081832885742,0.00015612978912959898,9.756233202904719e-05,1.0,1.1205628794257532
b,NCAA,000193,000038,NBA,13.833838,-0.038323,-186.633347,0.006010,13.503262,-31.016092,0.000229,-0.000380,1.000000,1.122841,13.83383752075381,-0.0383231323315891,-186.6333465576172,0.0060100848311901555,13.503261929224527,-31.01609230041504,0.00022900708917491088,-0.00038018494374824144,1.0,1.1228406161278057
b,NCAA,000194,000038,NBA,10.125053,-0.007448,38.215248,-0.007635,10.054080,86.768692,0.000215,0.000098,1.000000,1.230301,10.125053480545708,-0.007448209852278937,38.215248107910156,-0.007635190307071574,10.054079661074756,86.76869201660156,0.00021469279883820687,9.809672977338059e-05,1.0,1.2303011635817818
b,NCAA,000195,000039,NBA,12.606549,-0.060573,85.463570,0.010643,12.254689,65.804817,0.000153,-0.000226,1.000000,1.231771,12.606548995867147,-0.06057313481384826,85.46356964111328,0.010642614857293385,12.25468942933703,65.80481719970703,0.00015251953985496243,-0.00022594423812562014,1.0,1.231771350700244
b,NCAA,000196,000039,NBA,13.565968,0.016601,-62.538414,0.028643,13.185011,121.187813,-0.000115,0.000259,1.000000,1.140958,13.565968252426396,0.01660060775513771,-62.538414001464844,0.028643277939501378,13.185011054892213,121.18781280517578,-0.0001147699350715635,0.0002592958561377098,1.0,1.1409576440952758
b,NCAA,000197,000039,NBA,13.662790,0.023417,69.131905,0.028025,13.500854,92.429802,-0.000087,-0.000150,1.000000,1.174299,13.66279016904917,0.02341704007364935,69.13190460205078,0.02802466675997501,13.500853552868577,92.42980194091797,-8.722213734458776e-05,-0.00015025104057889708,1.0,1.1742991046722628
b,NCAA,000198,000039,NBA,12.339099,-0.003597,-4.802729,-0.008699,12.071608,-23.726524,-0.000170,0.000208,1.000000,1.221524,12.339098721175246,-0.0035970162333999163,-4.80272912979126,-0.008698689956651748,12.071607829979255,-23.726524353027344,-0.0001704579562467479,0.00020818773865478204,1.0,1.22152364697121
b,NCAA,000199,000039,NBA,10.444010,-0.024455,2.335928,-0.000265,10.422430,48.370342,-0.000066,-0.000303,1.000000,1.115426,10.44400995403774,-0.024454545079812658,2.335928201675415,-0.0002648774313847278,10.422429831473567,48.37034225463867,-6.604389300140624e-05,-0.0003033105616756226,1.0,1.1154261511542838
b,NCAA,000000,000000,WNBA,11.908920,0.028296,242.091568,0.012753,11.946154,137.646149,0.000275,-0.000187,1.000000,1.152943,11.908919903833182,0.028295679496608602,242.09156799316406,0.012753477771084511,11.946153635511898,137.64614868164062,0.00027531060258080667,-0.0001872362426537496,1.0,1.1529426792586541
b,NCAA,000001,000000,WNBA,14.855119,0.023561,-211.832825,-0.017046,14.306956,-69.105103,-0.000327,-0.000315,1.000000,1.104537,14.855118887262005,0.023561181830568795,-211.83282470703125,-0.017045534116845354,14.306955656934212,-69.1051025390625,-0.0003266845449471948,-0.0003145238070651569,1.0,1.1045371351648359
b,NCAA,000002,000000,WNBA,9.715058,-0.066913,319.027954,-0.040058,9.709508,96.368690,-0.000091,0.000226,1.000000,1.139708,9.715057619019156,-0.06691252470376119,319.0279541015625,-0.04005823351915389,9.709507621702242,96.36869049072266,-9.050857861548801e-05,0.00022601240652830092,1.0,1.1397077574285168
b,NCAA,000003,000000,WNBA,11.376756,-0.000760,-50.530018,-0.016612,11.011724,13.332734,-0.000090,0.000114,1.000000,1.097044,11.376755869794197,-0.000760497419374827,-50.5300178527832,-0.016611576994147944,11.011723829081454,13.332734107971191,-9.043127210734606e-05,0.00011392434638297206,1.0,1.0970439578411193
b,NCAA,000004,000000,WNBA,15.493396,-0.002234,-204.223846,0.003395,14.644507,91.285568,0.000274,0.000032,1.000000,1.102622,15.493395866162453,-0.0022342517628960246,-204.22384643554688,0.003395194877618056,14.644506636926288,91.28556823730469,0.00027372863888903146,3.2385497408516044e-05,1.0,1.1026217593672447
b,NCAA,000005,000001,WNBA,14.180299,0.063698,-16.710575,-0.031373,14.239890,45.359867,0.000237,0.000008,1.000000,1.186349,14.180299128799044,0.06369827741360647,-16.710575103759766,-0.03137269473290767,14.239890190798164,45.359867095947266,0.00023678108400211918,8.160816151751011e-06,1.0,1.1863490570390804
b,NCAA,000006,000001,WNBA,14.769433,0.061185,-27.944742,0.007787,14.577315,-26.892244,0.000044,-0.000048,1.000000,1.089769,14.769433079000054,0.06118502740746876,-27.94474220275879,0.007786700882343681,14.577314875695297,-26.892244338989258,4.409751890997977e-05,-4.819565677070874e-05,1.0,1.0897693948242277
b,NCAA,000007,000001,WNBA,16.388839,0.006952,-307.866943,0.011075,15.850902,-38.128040,0.000148,0.000094,1.000000,1.184514,16.388838602797232,0.006951631534531027,-307.866943359375,0.01107522423654608,15.850902464807893,-38.1280403137207,0.0001482768182611778,9.44990092450706e-05,1.0,1.1845144458858514
b,NCAA,000008,000001,WNBA,10.048971,-0.025997,185.490311,0.029709,9.779971,158.191177,-0.000222,-0.000183,1.000000,1.167473,10.048970829492287,-0.025996958192371186,185.4903106689453,0.029709035580889893,9.77997130759965,158.19117736816406,-0.00022235123106118708,-0.00018265881361476845,1.0,1.1674730279077234
b,NCAA,000009,000001,WNBA,11.829929,0.005102,-1.823412,0.010109,11.626986,66.786507,-0.000098,-0.000305,1.000000,1.166374,11.829928997395948,0.005101869935695077,-1.8234121799468994,0.010109430230225234,11.626985964182936,66.78650665283203,-9.820681756057561e-05,-0.00030511233926458194,1.0,1.1663737860692456
b,NCAA,000010,000002,WNBA,13.261198,0.016383,63.861893,-0.000530,13.261785,53.514328,-0.000133,0.000159,1.000000,1.094603,13.261197955756861,0.01638315606865727,63.86189270019531,-0.0005296695287711614,13.261784584435322,53.51432800292969,-0.00013310280878785593,0.00015880142109229122,1.0,1.0946031405187804
b,NCAA,000011,000002,WNBA,12.191940,-0.028491,208.357300,-0.001175,12.195336,117.941422,-0.000199,0.000310,1.000000,1.147411,12.19194006690198,-0.02849061052635129,208.3572998046875,-0.0011748199975425422,12.195335548149547,117.94142150878906,-0.00019908396393113648,0.00030986835587659277,1.0,1.1474112738627742
b,NCAA,000012,000002,WNBA,14.793101,0.001631,50.023155,-0.003456,14.562031,92.947617,0.000127,-0.000260,1.000000,1.084604,14.793100943325143,0.0016310188381187074,50.023155212402344,-0.0034559585593390905,14.562031167052691,92.94761657714844,0.00012740057741401285,-0.0002597900927854864,1.0,1.0846037170443166
b,NCAA,000013,000002,WNBA,10.512511,-0.085456,139.296371,-0.000107,10.104551,57.551914,0.000140,-0.000284,1.000000,1.301777,10.51251102922927,-0.08545607034770171,139.29637145996094,-0.00010722927037819211,10.104550540921165,57.55191421508789,0.00014007055482333927,-0.0002841252139901702,1.0,1.3017773206595298
b,NCAA,000014,000002,WNBA,13.806659,-0.010843,-61.910370,-0.021459,13.418600,4.083374,-0.000200,0.000356,1.000000,1.117410,13.806659307280958,-0.010842764650154537,-61.910369873046875,-0.02145924511780277,13.41860045698623,4.0833740234375,-0.00020007940204346767,0.0003564544932649788,1.0,1.1174101219734554
b,NCAA,000015,000003,WNBA,12.162579,0.033519,-0.418364,-0.041801,12.220200,79.338585,0.000053,0.000166,1.000000,1.307129,12.16257946757916,0.03351871828043389,-0.41836410760879517,-0.041800660827022454,12.22020004378932,79.33858489990234,5.3179938710117044e-05,0.00016551366028980729,1.0,1.307129076634094
b,NCAA,000016,000003,WNBA,12.985161,0.000479,-93.856735,0.020916,12.980937,86.541016,0.000115,0.000301,1.000000,1.107892,12.985161055959757,0.00047867376326126364,-93.85673522949219,0.02091586980158829,12.980936878420698,86.541015625,0.00011456810178829672,0.00030137638937928875,1.0,1.1078920417450235
b,NCAA,000017,000003,WNBA,13.890295,-0.047522,12.835721,-0.001931,13.629810,-43.826981,0.000314,-0.000083,1.000000,1.135619,13.890295054972299,-0.04752173760467702,12.835721015930176,-0.0019308866241802127,13.629810038745575,-43.82698059082031,0.0003142974754710747,-8.345020959558902e-05,1.0,1.1356193695154038
b,NCAA,000018,000003,WNBA,11.280590,0.017882,209.678680,0.010589,11.187109,146.287720,0.000321,0.000129,1.000000,1.222312,11.28059003408472,0.01788165693778002,209.67868041992188,0.010588725877797188,11.187108849097203,146.2877197265625,0.00032073635213844055,0.00012866593174460918,1.0,1.2223122814523657
b,NCAA,000019,000003,WNBA,16.059785,-0.055431,-328.312012,-0.019763,16.018524,17.362795,0.000051,0.000174,1.000000,1.117274,16.059784773445692,-0.055430659937872925,-328.31201171875,-0.01976284394607495,16.018523684616145,17.362794876098633,5.078096582267335e-05,0.00017439172603227014,1.0,1.1172742181978244
b,NCAA,000020,000004,WNBA,14.778386,0.007765,127.018654,0.010078,14.027759,29.397276,-0.000023,-0.000126,1.000000,1.111545,14.778385531124806,0.007764770087111989,127.0186538696289,0.010078426406682932,14.027758910850546,29.397275924682617,-2.2727469948220283e-05,-0.00012562167427808147,1.0,1.11154514059488
b,NCAA,000021,000004,WNBA,11.319910,0.004338,154.873886,-0.034518,11.302241,58.456917,0.000165,-0.000244,1.000000,1.213522,11.319909721623924,0.004337807874141211,154.87388610839844,-0.03451842108654308,11.302240958043836,58.45691680908203,0.00016479839305154115,-0.0002441847303920059,1.0,1.2135216052156443
b,NCAA,000022,000004,WNBA,12.010826,0.053181,-60.893097,0.023402,11.557445,48.983231,-0.000013,-0.000297,1.000000,1.089707,12.010826145818655,0.05318081847196707,-60.893096923828125,0.023401671323355723,11.557444562154433,48.98323059082031,-1.25086886191737e-05,-0.0002971280122141539,1.0,1.0897066441243515
b,NCAA,000023,000004,WNBA,14.797316,-0.021180,-206.830673,0.035415,14.253461,-0.764333,-0.000152,0.000334,1.000000,1.162568,14.79731590725414,-0.021179639093093325,-206.83067321777344,0.035415490189252254,14.25346098215097,-0.7643331289291382,-0.0001524738152393184,0.000333504756070482,1.0,1.1625680378810614
b,NCAA,000024,000004,WNBA,10.475622,-0.025211,162.527695,0.000696,10.229907,164.946854,0.000212,0.000287,1.000000,1.120029,10.475622474310892,-0.02521127180205057,162.52769470214844,0.0006963002006843599,10.229906961975134,164.9468536376953,0.000211969173573676,0.0002870563709737718,1.0,1.12002892806621
b,NCAA,000025,000005,WNBA,11.479104,-0.013146,173.333984,0.024294,10.911348,77.037254,-0.000134,0.000273,1.000000,1.147038,11.479104447306769,-0.013145604261589571,173.333984375,0.02429365717807745,10.91134822381983,77.0372543334961,-0.00013422897542603168,0.00027328117863777325,1.0,1.1470382633687708
b,NCAA,000026,000005,WNBA,12.758952,-0.040798,-46.360012,0.001199,12.623034,8.655114,-0.000079,0.000294,1.000000,1.161529,12.75895194620099,-0.04079821257803491,-46.36001205444336,0.0011992499950211862,12.623033844860561,8.65511417388916,-7.932600056052788e-05,0.00029351861461489266,1.0,1.1615289951437962
b,NCAA,000027,000005,WNBA,13.892975,0.014081,-202.544540,0.006353,13.805805,-67.232018,-0.000041,-0.000320,1.000000,1.139001,13.892975121760479,0.014080966183163283,-202.54454040527344,0.006352838611285599,13.80580519106692,-67.23201751708984,-4.0830695196458276e-05,-0.0003202503839909743,1.0,1.1390011730842058
b,NCAA,000028,000005,WNBA,12.220413,-0.012091,216.352966,0.026947,12.111128,111.494873,0.000062,-0.000350,1.000000,1.128480,12.220412790984682,-0.012090534278364675,216.35296630859375,0.026947174276924394,12.111127836061646,111.494873046875,6.153416473700938e-05,-0.0003498080314988353,1.0,1.1284802593030252
b,NCAA,000029,000005,WNBA,12.960660,0.060641,-10.875990,0.001636,12.969187,54.199612,-0.000298,0.000124,1.000000,1.162678,12.960659685281124,0.06064100463249634,-10.87598991394043,0.0016358945535488822,12.96918672941111,54.19961166381836,-0.0002977558708842308,0.00012394786514452423,1.0,1.1626778175149113
b,NCAA,000030,000006,WNBA,12.067707,0.045825,130.778534,0.001555,11.589325,38.132210,0.000360,-0.000093,1.000000,1.148133,12.06770689102197,0.04582523092100768,130.77853393554688,0.001555152511702526,11.589325361726148,38.13220977783203,0.00035980656312192084,-9.331450970545353e-05,1.0,1.148133313037507
b,NCAA,000031,000006,WNBA,12.973643,-0.018011,72.816505,0.014583,12.700963,20.772688,0.000030,-0.000117,1.000000,1.202548,12.973643087204257,-0.018010550328996944,72.8165054321289,0.01458271180255821,12.700963369947894,20.772687911987305,2.9614785513288355e-05,-0.0001172964223478835,1.0,1.2025480081782032
b,NCAA,000032,000006,WNBA,11.635011,-0.043431,56.862495,-0.023439,11.663569,66.884903,-0.000241,-0.000226,1.000000,1.120632,11.635011299503528,-0.043431418679956986,56.86249542236328,-0.02343862411442741,11.663568800062253,66.88490295410156,-0.0002409574040723328,-0.0002257310036927185,1.0,1.1206323806762317
b,NCAA,000033,000006,WNBA,10.138705,0.030667,74.279961,-0.033541,9.713078,158.181351,-0.000344,-0.000011,1.000000,1.121163,10.13870512471933,0.030667271728859174,74.27996063232422,-0.03354131134384849,9.713077859337998,158.1813507080078,-0.00034375874203715454,-1.1288714795239147e-05,1.0,1.1211626559362047
b,NCAA,000034,000006,WNBA,10.649854,-0.030422,261.430969,0.033308,10.342630,95.520821,0.000245,-0.000070,1.000000,1.284230,10.649854133923768,-0.030422216780082677,261.43096923828125,0.03330797663734602,10.34262965954977,95.52082061767578,0.00024465514419720716,-7.00105457360148e-05,1.0,1.2842301793086526
b,NCAA,000035,000007,WNBA,12.418790,0.025495,-38.507839,-0.013816,12.320296,137.253540,0.000084,0.000289,1.000000,1.112418,12.418789737226794,0.025495401710847902,-38.50783920288086,-0.013815522144897929,12.320295840437971,137.2535400390625,8.356986074218838e-05,0.00028887029772630215,1.0,1.1124180898998453
b,NCAA,000036,000007,WNBA,11.913878,-0.008008,118.090073,0.035664,11.361085,110.939339,0.000122,-0.000351,1.000000,1.178784,11.913878177187886,-0.008008438080805922,118.09007263183594,0.035663958838291855,11.361085185142857,110.93933868408203,0.00012163849161421188,-0.0003508785268543325,1.0,1.1787836922694472
b,NCAA,000037,000007,WNBA,15.248072,0.000114,53.090656,0.010957,15.214988,18.163277,-0.000174,-0.000273,1.000000,1.125862,15.248071556202076,0.00011361518971260809,53.09065628051758,0.010957186019826261,15.214988054524644,18.16327667236328,-0.0001739401041280262,-0.0002730010377818926,1.0,1.1258622256322224
b,NCAA,000038,000007,WNBA,10.068436,-0.054204,154.364029,-0.012906,9.917326,56.832569,-0.000336,-0.000016,1.000000,1.193173,10.068436474196739,-0.054203898917822804,154.36402893066406,-0.01290580928411511,9.917326438211898,56.83256912231445,-0.0003356653316825852,-1.5654311556912667e-05,1.0,1.1931728123832301
b,NCAA,000039,000007,WNBA,10.563239,-0.011955,154.871201,-0.007402,10.424955,78.818413,0.000146,-0.000251,1.000000,1.248989,10.563238715404816,-0.011954674522514575,154.87120056152344,-0.007402167444524008,10.424954931089491,78.81841278076172,0.00014622705941152802,-0.0002506722304322123,1.0,1.2489886196761484
b,NCAA,000040,000008,WNBA,16.899347,-0.042503,-19.961468,0.007539,16.224700,43.848476,-0.000017,0.000197,1.000000,1.114160,16.899347138202973,-0.04250282204131342,-19.961467742919922,0.007539007927101848,16.22470012545493,43.84847640991211,-1.71081552131866e-05,0.00019687677331768554,1.0,1.1141599335731376
b,NCAA,000041,000008,WNBA,10.330223,-0.004391,30.534954,0.030520,10.166400,103.260963,0.000309,-0.000098,1.000000,1.258845,10.330222776611343,-0.00439102923043196,30.534954071044922,0.030519510522823666,10.166399909654405,103.2609634399414,0.0003088404167953,-9.801008553982473e-05,1.0,1.2588451170471677
b,NCAA,000042,000008,WNBA,12.069694,-0.022120,115.841690,0.054675,11.427376,113.038376,-0.000065,0.000161,1.000000,1.133123,12.06969410534563,-0.022119946603437534,115.84169006347656,0.054675134733805475,11.427375640205064,113.03837585449219,-6.5457793298581e-05,0.00016135604218206812,1.0,1.1331231183879549
b,NCAA,000043,000008,WNBA,14.682471,-0.000200,-154.875732,-0.006788,14.557588,-6.774036,-0.000276,0.000344,1.000000,1.151903,14.68247140446375,-0.0002003346209409429,-154.875732421875,-0.006787764480486765,14.55758812923679,-6.774036407470703,-0.0002761288753223687,0.0003443495290092844,1.0,1.1519032163299325
b,NCAA,000044,000008,WNBA,15.950138,0.040608,-69.796562,-0.018638,15.919770,16.880510,0.000112,-0.000038,1.000000,1.083413,15.950138231603821,0.04060762208380923,-69.79656219482422,-0.01863765809100357,15.91977015869556,16.880510330200195,0.00011163255114140158,-3.808908257529991e-05,1.0,1.0834125676782926
b,NCAA,000045,000009,WNBA,9.624711,0.009844,285.216705,-0.022654,9.687953,55.327591,0.000068,-0.000168,1.000000,1.140909,9.62471084265925,0.009844210238458695,285.2167053222656,-0.02265406068040063,9.687952715415415,55.32759094238281,6.835948685890492e-05,-0.00016779905172542713,1.0,1.1409092841754127
b,NCAA,000046,000009,WNBA,12.253537,0.012171,166.826416,-0.023607,12.291597,134.459595,0.000290,-0.000036,1.000000,1.116467,12.253536636089239,0.012170566740308435,166.826416015625,-0.02360725357778845,12.291597251457057,134.4595947265625,0.0002900133683865692,-3.589546501777033e-05,1.0,1.1164672235805257
b,NCAA,000047,000009,WNBA,10.603915,-0.029942,276.123077,0.024024,10.522214,124.818794,0.000033,-0.000359,1.000000,1.153949,10.603915466087443,-0.02994167091722428,276.1230773925781,0.02402439390887098,10.522214190960302,124.81879425048828,3.304310945014322e-05,-0.00035908551382095983,1.0,1.1539488587564266
b,NCAA,000048,000009,WNBA,14.248827,0.036796,136.472000,-0.001737,14.193688,-23.467388,-0.000083,-0.000121,1.000000,1.098509,14.24882662619308,0.03679595868037849,136.4720001220703,-0.001737077589253161,14.193688278728253,-23.467388153076172,-8.33594641635447e-05,-0.00012055218978835043,1.0,1.0985089829973056
b,NCAA,000049,000009,WNBA,12.796771,0.058059,-46.132442,-0.023833,12.658577,118.510986,-0.000318,0.000033,1.000000,1.126467,12.79677056677216,0.05805894736385719,-46.132442474365234,-0.023833174965615794,12.658577427096416,118.510986328125,-0.00031770449497851725,3.2770139951750655e-05,1.0,1.1264674222898594
b,NCAA,000050,000010,WNBA,14.314857,0.000451,-169.046875,0.010465,13.639888,-70.410393,-0.000078,0.000179,1.000000,1.146941,14.314857155841327,0.0004505172849005623,-169.046875,0.01046492238909928,13.639887890365683,-70.41039276123047,-7.845344498448363e-05,0.00017864054024241182,1.0,1.1469408175778637
b,NCAA,000051,000010,WNBA,10.075963,-0.038582,117.749611,-0.032286,9.953071,86.115929,-0.000245,-0.000349,1.000000,1.089928,10.075962871776898,-0.038581661841734595,117.7496109008789,-0.03228633695107574,9.953071228028476,86.11592864990234,-0.00024477091556331673,-0.0003494065107457662,1.0,1.089927649908037
b,NCAA,000052,000010,WNBA,12.869618,0.031825,150.915985,-0.022277,12.855068,-8.802607,0.000197,-0.000168,1.000000,1.194188,12.869617623913948,0.03182504361701634,150.91598510742188,-0.022277298620001197,12.855068458315486,-8.802606582641602,0.00019709356910212544,-0.00016784829540082051,1.0,1.1941876669492233
b,NCAA,000053,000010,WNBA,11.070803,-0.013974,182.074951,0.039890,10.925381,41.278938,0.000126,0.000105,1.000000,1.200868,11.070803306427893,-0.013973985426747056,182.074951171875,0.039889537427138806,10.925381129961261,41.27893829345703,0.0001256030433059032,0.00010507298075191845,1.0,1.2008676058497971
b,NCAA,000054,000010,WNBA,11.109299,-0.010445,9.605254,0.001375,11.034865,58.484344,-0.000097,-0.000148,1.000000,1.158297,11.109299330858494,-0.010444960347201057,9.605254173278809,0.0013750412237566645,11.034864559954999,58.484344482421875,-9.733089048053755e-05,-0.0001483683878586025,1.0,1.1582969651945951
