# prereg_sha256=7125552f4c772e15c05057a5beaf460b1dc152496007cd20ea14c521f893cc30 k_launch=18
event_id,ts,div,home,away,p_model,p_close,y,loss_model,loss_close,d
20190920-D1-schalke_04-mainz,2019-09-20T12:00:00,D1,Schalke 04,Mainz,0.6196247986180523,0.606879606087992,1,0.14468529382635725,0.15454364410953236,0.00985835028317511
20190920-I1-cagliari-genoa,2019-09-20T12:00:00,I1,Cagliari,Genoa,0.493393884585696,0.4871794840444631,1,0.2566497561751711,0.2629848815849031,0.006335125409731968
20190921-D1-bayern_munich-fc_koln,2019-09-21T12:00:00,D1,Bayern Munich,FC Koln,0.8084009412059027,0.7853403115219585,1,0.03671019933078397,0.04607878185748983,0.00936858252670586
20190921-D1-freiburg-augsburg,2019-09-21T12:00:00,D1,Freiburg,Augsburg,0.5993122518548976,0.5935162217826639,0,0.35917517522338815,0.35226150551916835,-0.006913669704219805
20190921-D1-hertha-paderborn,2019-09-21T12:00:00,D1,Hertha,Paderborn,0.7208787612542137,0.7047413773723966,1,0.07790866591898224,0.0871776542359495,0.009268988316967264
20190921-D1-leverkusen-union_berlin,2019-09-21T12:00:00,D1,Leverkusen,Union Berlin,0.7012447098796045,0.6859688193625839,0,0.49174414313413073,0.47055322113769726,-0.021190921996433465
20190921-D1-werder_bremen-rb_leipzig,2019-09-21T12:00:00,D1,Werder Bremen,RB Leipzig,0.6469211750883165,0.6363636467341703,1,0.12466465660101526,0.13223139741647127,0.007566740815456011
20190921-E1-birmingham-preston,2019-09-21T12:00:00,E1,Birmingham,Preston,0.40933370563012883,0.41854636666358436,0,0.16755408256489296,0.1751810610472876,0.007626978482394631
20190921-E1-brentford-stoke,2019-09-21T12:00:00,E1,Brentford,Stoke,0.43638115803208166,0.4402035597167247,0,0.19042851508542064,0.193779173987276,0.0033506589018553745
20190921-E1-bristol_city-swansea,2019-09-21T12:00:00,E1,Bristol City,Swansea,0.5698187492367237,0.5597964402832751,0,0.32469340698170424,0.31337205455382644,-0.011321352427877795
20190921-E1-cardiff-middlesbrough,2019-09-21T12:00:00,E1,Cardiff,Middlesbrough,0.5018911610846578,0.5025641000560833,0,0.25189473757490594,0.2525706746651809,0.0006759370902749695
20190921-E1-leeds-derby,2019-09-21T12:00:00,E1,Leeds,Derby,0.5997450513397913,0.5874999936670063,0,0.35969412660656885,0.3451562425587325,-0.014537884047836347
20190921-E1-luton-hull,2019-09-21T12:00:00,E1,Luton,Hull,0.6364007611737742,0.6213592266719566,1,0.13220440647501078,0.1433688352264587,0.011164428751447936
20190921-E1-millwall-qpr,2019-09-21T12:00:00,E1,Millwall,QPR,0.49133983214368243,0.489743584178922,1,0.2587351663636172,0.2603616098865729,0.0016264435229557117
20190921-E1-nott_m_forest-barnsley,2019-09-21T12:00:00,E1,Nott'm Forest,Barnsley,0.5622343264135315,0.5547073866988522,0,0.3161074377976775,0.30770028485827,-0.008407152939407525
20190921-E1-reading-blackburn,2019-09-21T12:00:00,E1,Reading,Blackburn,0.5419469746312116,0.5358974335461678,1,0.20981257404949996,0.21539119218903371,0.005578618139533753
20190921-E1-sheffield_weds-fulham,2019-09-21T12:00:00,E1,Sheffield Weds,Fulham,0.5019400214287706,0.5,0,0.2519437851119147,0.25,-0.0019437851119146754
20190921-E1-wigan-charlton,2019-09-21T12:00:00,E1,Wigan,Charlton,0.48449382053938067,0.48329048898333016,0,0.2347342621408456,0.23356969674174638,-0.0011645653990992322
20190921-I1-juventus-verona,2019-09-21T12:00:00,I1,Juventus,Verona,0.6165457157630063,0.6024691392909897,1,0.14703718809970515,0.15803078521604658,0.01099359711634143
20190921-I1-milan-inter,2019-09-21T12:00:00,I1,Milan,Inter,0.4686656549862481,0.46410256645383224,0,0.21964749616368895,0.21539119218903377,-0.004256303974655179
20190921-I1-udinese-brescia,2019-09-21T12:00:00,I1,Udinese,Brescia,0.5024575554785824,0.4948717844478398,0,0.2524635950575127,0.24489808304258923,-0.007565512014923476
20190922-D1-ein_frankfurt-dortmund,2019-09-22T12:00:00,D1,Ein Frankfurt,Dortmund,0.6847209878607826,0.6704805454536825,1,0.09940085549548078,0.10858307092450259,0.009182215429021812
20190922-D1-m_gladbach-fortuna_dusseldorf,2019-09-22T12:00:00,D1,M'gladbach,Fortuna Dusseldorf,0.5957337998558453,0.5885286710390415,1,0.16343116057899376,0.16930865455689734,0.005877493977903575
20190922-E1-west_brom-huddersfield,2019-09-22T12:00:00,E1,West Brom,Huddersfield,0.5248180699093319,0.5230769164933726,1,0.2257978666846926,0.22745562758146948,0.001657760896776883
20190922-I1-atalanta-fiorentina,2019-09-22T12:00:00,I1,Atalanta,Fiorentina,0.5334207822106513,0.5282051167622903,1,0.21769616647292053,0.2225904118492841,0.004894245376363571
20190922-I1-bologna-roma,2019-09-22T12:00:00,I1,Bologna,Roma,0.6564296371295251,0.6421800994725243,1,0.11804059424294983,0.1280350812134926,0.009994486970542782
20190922-I1-lazio-parma,2019-09-22T12:00:00,I1,Lazio,Parma,0.6994978419045276,0.6757369708908483,0,0.48929723082909143,0.4566204538287391,-0.03267677700035232
20190922-I1-lecce-napoli,2019-09-22T12:00:00,I1,Lecce,Napoli,0.6623832734671911,0.6453900725209568,1,0.1139850540347295,0.12574820066669226,0.011763146631962762
20190922-I1-sampdoria-torino,2019-09-22T12:00:00,I1,Sampdoria,Torino,0.5379168816719463,0.5319692944916741,0,0.28935457158767064,0.28299133028196943,-0.006363241305701206
20190922-I1-sassuolo-spal,2019-09-22T12:00:00,I1,Sassuolo,Spal,0.558671864072463,0.5484694014088105,1,0.19477052356127453,0.2038798814641179,0.009109357902843368
20190923-D1-wolfsburg-hoffenheim,2019-09-23T12:00:00,D1,Wolfsburg,Hoffenheim,0.6010395764625872,0.5910224343269016,0,0.36124857247432623,0.3493075178776967,-0.01194105459662953
20190924-I1-brescia-juventus,2019-09-24T12:00:00,I1,Brescia,Juventus,0.503203147344762,0.5,1,0.24680711280815024,0.25,0.0031928871918497637
20190924-I1-verona-udinese,2019-09-24T12:00:00,I1,Verona,Udinese,0.3889413657232877,0.39066339382985027,0,0.15127538597069623,0.1526178872786567,0.0013425013079604586
20190925-I1-fiorentina-sampdoria,2019-09-25T12:00:00,I1,Fiorentina,Sampdoria,0.5877239494560128,0.5768262000284481,1,0.16997154185214827,0.17907606498236303,0.009104523130214759
20190925-I1-genoa-bologna,2019-09-25T12:00:00,I1,Genoa,Bologna,0.568872763915158,0.5583756385109658,0,0.32361622152447106,0.3117833536825288,-0.011832867841942263
20190925-I1-inter-lazio,2019-09-25T12:00:00,I1,Inter,Lazio,0.5149439662307234,0.5102564158210781,0,0.26516728835742837,0.2603616098865729,-0.004805678470855446
20190925-I1-napoli-cagliari,2019-09-25T12:00:00,I1,Napoli,Cagliari,0.7398773895409454,0.712473563827314,0,0.5474185515539238,0.5076185791527936,-0.0397999724011302
20190925-I1-parma-sassuolo,2019-09-25T12:00:00,I1,Parma,Sassuolo,0.49592283431848966,0.489743584178922,0,0.24593945759848415,0.23984877824441686,-0.006090679354067291
20190925-I1-roma-atalanta,2019-09-25T12:00:00,I1,Roma,Atalanta,0.649401899156744,0.6280193208894188,0,0.42172282662838584,0.3944082674104068,-0.02731455921797904
20190925-I1-spal-lecce,2019-09-25T12:00:00,I1,Spal,Lecce,0.48978468443296996,0.4820512837755453,1,0.260319668239164,0.2682708726385607,0.007951204399396672
20190926-I1-torino-milan,2019-09-26T12:00:00,I1,Torino,Milan,0.4294031461568314,0.4354430399611867,1,0.3255807696157223,0.3187245611282662,-0.006856208487456106
20190927-D1-union_berlin-ein_frankfurt,2019-09-27T12:00:00,D1,Union Berlin,Ein Frankfurt,0.5791511203555582,0.5696202462882001,1,0.1771137794979819,0.18522673240502957,0.008112952907047666
20190927-E1-fulham-wigan,2019-09-27T12:00:00,E1,Fulham,Wigan,0.5424799273324212,0.5370843955460725,0,0.294284471558589,0.28845964793909,-0.005824823619498987
20190927-E1-stoke-nott_m_forest,2019-09-27T12:00:00,E1,Stoke,Nott'm Forest,0.3795246476610669,0.39066339382985027,1,0.3849896628601231,0.3712910996189562,-0.013698563241166917
20190928-D1-augsburg-leverkusen,2019-09-28T12:00:00,D1,Augsburg,Leverkusen,0.6494722113102579,0.6339713045562873,1,0.12286973064372049,0.13397700588822622,0.011107275244505735
20190928-D1-dortmund-werder_bremen,2019-09-28T12:00:00,D1,Dortmund,Werder Bremen,0.7440855839455083,0.7214137180645814,1,0.0654921883445115,0.07761031648260053,0.012118128138089032
20190928-D1-hoffenheim-m_gladbach,2019-09-28T12:00:00,D1,Hoffenheim,M'gladbach,0.5882274940517442,0.5778894497949016,1,0.16955659665490633,0.17817731659445085,0.008620719939544524
20190928-D1-mainz-wolfsburg,2019-09-28T12:00:00,D1,Mainz,Wolfsburg,0.5589850943095213,0.5521628599066406,0,0.31246433566022436,0.3048838238602804,-0.007580511799943956
20190928-D1-paderborn-bayern_munich,2019-09-28T12:00:00,D1,Paderborn,Bayern Munich,0.8680339839728654,0.8461538473913557,1,0.01741502938607396,0.023668638672482277,0.0062536092864083175
20190928-D1-rb_leipzig-schalke_04,2019-09-28T12:00:00,D1,RB Leipzig,Schalke 04,0.6129746931079392,0.601485152970154,1,0.14978858817489388,0.15881408330322153,0.009025495128327649
20190928-E1-blackburn-luton,2019-09-28T12:00:00,E1,Blackburn,Luton,0.6057503630903314,0.5955335090353984,1,0.15543277620340556,0.16359314231321817,0.008160366109812606
20190928-E1-charlton-leeds,2019-09-28T12:00:00,E1,Charlton,Leeds,0.5506173078076219,0.5459183834831397,0,0.3031794196573134,0.2980268814248444,-0.005152538232468973
20190928-E1-derby-birmingham,2019-09-28T12:00:00,E1,Derby,Birmingham,0.4001290236494244,0.4089775656730983,1,0.3598451882677929,0.34930751787769687,-0.01053767039009601
20190928-E1-huddersfield-millwall,2019-09-28T12:00:00,E1,Huddersfield,Millwall,0.365641076875029,0.37772396842829903,0,0.13369339709833086,0.14267539632522264,0.008981999226891774
20190928-E1-hull-cardiff,2019-09-28T12:00:00,E1,Hull,Cardiff,0.5199935066487483,0.5179487162244547,1,0.23040623365936522,0.2323734401896513,0.001967206530286092
20190928-E1-middlesbrough-sheffield_weds,2019-09-28T12:00:00,E1,Middlesbrough,Sheffield Weds,0.42225917780441785,0.429292937198861,1,0.3337844576312273,0.32570655153110323,-0.0080779061001241
20190928-E1-preston-bristol_city,2019-09-28T12:00:00,E1,Preston,Bristol City,0.500293279623787,0.5,1,0.24970680638915072,0.25,0.00029319361084928497
20190928-E1-qpr-west_brom,2019-09-28T12:00:00,E1,QPR,West Brom,0.620926375176274,0.6093366061701497,0,0.385549563389547,0.3712910996189562,-0.014258463770590812
20190928-E1-swansea-reading,2019-09-28T12:00:00,E1,Swansea,Reading,0.5651885895823557,0.5597964402832751,0,0.3194381417940926,0.31337205455382644,-0.006066087240266138
20190928-I1-juventus-spal,2019-09-28T12:00:00,I1,Juventus,Spal,0.6402175512683763,0.6246973368413001,0,0.40987851295207606,0.3902467626566128,-0.01963175029546327
20190928-I1-sampdoria-inter,2019-09-28T12:00:00,I1,Sampdoria,Inter,0.48356953789167456,0.48586118062858236,1,0.26670042219341855,0.26433872558463517,-0.0023616966087833813
20190928-I1-sassuolo-atalanta,2019-09-28T12:00:00,I1,Sassuolo,Atalanta,0.6516575434891709,0.6363636467341703,1,0.12134246700799885,0.13223139741647127,0.010888930408472428
20190929-D1-fc_koln-hertha,2019-09-29T12:00:00,D1,FC Koln,Hertha,0.5788022200087871,0.5670886031635066,1,0.17740756986952616,0.18741227751092385,0.010004707641397687
20190929-D1-fortuna_dusseldorf-freiburg,2019-09-29T12:00:00,D1,Fortuna Dusseldorf,Freiburg,0.5452971211221432,0.5358974335461678,1,0.2067547080598109,0.21539119218903371,0.008636484129222827
20190929-E1-barnsley-brentford,2019-09-29T12:00:00,E1,Barnsley,Brentford,0.5526990640065502,0.5459183834831397,1,0.20007812734061625,0.20619011445856497,0.0061119871179487195
20190929-I1-cagliari-verona,2019-09-29T12:00:00,I1,Cagliari,Verona,0.42373763268929643,0.4303797537118,0,0.1795535813571291,0.1852267324050296,0.005673151047900504
20190929-I1-lazio-genoa,2019-09-29T12:00:00,I1,Lazio,Genoa,0.6649259859637672,0.6494117624619428,1,0.11227459488235356,0.12291211230004125,0.010637517417687689
20190929-I1-lecce-roma,2019-09-29T12:00:00,I1,Lecce,Roma,0.646354404267432,0.6372315130862208,0,0.41777401591590685,0.40606400127015446,-0.011710014645752387
20190929-I1-milan-fiorentina,2019-09-29T12:00:00,I1,Milan,Fiorentina,0.4478084182255225,0.4578005196183742,1,0.30491554298259954,0.29398027652610503,-0.010935266456494508
20190929-I1-napoli-brescia,2019-09-29T12:00:00,I1,Napoli,Brescia,0.7187781902269139,0.6993464084539799,1,0.07908570629204982,0.0903925821095211,0.011306875817471279
20190929-I1-udinese-bologna,2019-09-29T12:00:00,I1,Udinese,Bologna,0.4478659232523043,0.4578005196183742,0,0.2005838852106389,0.2095813157628534,0.008997430552214497
20190930-I1-parma-torino,2019-09-30T12:00:00,I1,Parma,Torino,0.44960174682383747,0.4552429494414207,1,0.3029382370993711,0.2967602441332825,-0.006177992966088619
20191001-E1-blackburn-nott_m_forest,2019-10-01T12:00:00,E1,Blackburn,Nott'm Forest,0.525337586460297,0.5205128163589137,0,0.2759795797479301,0.27093359199388817,-0.005045987754041914
20191001-E1-hull-sheffield_weds,2019-10-01T12:00:00,E1,Hull,Sheffield Weds,0.5678945274905878,0.5572519134910637,0,0.32250419435375793,0.310529695089452,-0.011974499264305938
20191001-E1-leeds-west_brom,2019-10-01T12:00:00,E1,Leeds,West Brom,0.5355337839798279,0.5282051167622903,0,0.28679643378375297,0.27900064537386476,-0.007795788409888205
20191001-E1-middlesbrough-preston,2019-10-01T12:00:00,E1,Middlesbrough,Preston,0.4920884286278962,0.489743584178922,0,0.2421510215894721,0.23984877824441686,-0.0023022433450552438
20191001-E1-reading-fulham,2019-10-01T12:00:00,E1,Reading,Fulham,0.5572772060454055,0.5484694014088105,1,0.1960034722869623,0.2038798814641179,0.007876409177155597
20191001-E1-stoke-huddersfield,2019-10-01T12:00:00,E1,Stoke,Huddersfield,0.4328669505198394,0.4365482242717614,0,0.18737379685234512,0.19057435211482807,0.003200555262482946
20191001-E1-wigan-birmingham,2019-10-01T12:00:00,E1,Wigan,Birmingham,0.4198896491889773,0.4242424196813096,0,0.17630731749604242,0.17998163065705242,0.0036743131610099955
20191002-E1-barnsley-derby,2019-10-02T12:00:00,E1,Barnsley,Derby,0.5983139574753176,0.5849999959766863,1,0.16135167675914097,0.1722250033393504,0.010873326580209425
20191002-E1-brentford-bristol_city,2019-10-02T12:00:00,E1,Brentford,Bristol City,0.5408265217693405,0.5333333170312082,0,0.292493326649123,0.28444442705551126,-0.008048899593611714
20191002-E1-cardiff-qpr,2019-10-02T12:00:00,E1,Cardiff,QPR,0.546115751595796,0.5396419379638492,1,0.2060109109494492,0.21192954528168048,0.005918634332231276
20191002-E1-charlton-swansea,2019-10-02T12:00:00,E1,Charlton,Swansea,0.4860982802021022,0.48329048898333016,1,0.26409497761123707,0.26698871877508606,0.002893741163848995
20191002-E1-luton-millwall,2019-10-02T12:00:00,E1,Luton,Millwall,0.49768646047279436,0.4948717844478398,0,0.2476918129379383,0.24489808304258923,-0.0027937298953490675
20191004-D1-hertha-fortuna_dusseldorf,2019-10-04T12:00:00,D1,Hertha,Fortuna Dusseldorf,0.6450503770409366,0.6289156590513089,1,0.12598923483878127,0.13770358809732444,0.01171435325854317
20191004-E1-birmingham-middlesbrough,2019-10-04T12:00:00,E1,Birmingham,Middlesbrough,0.40736357171055143,0.41353383997780735,1,0.35121793613567465,0.3439425568511761,-0.007275379284498562
20191005-D1-bayern_munich-hoffenheim,2019-10-05T12:00:00,D1,Bayern Munich,Hoffenheim,0.8554090769126438,0.8306569397687671,1,0.02090653503925376,0.02867707204847898,0.007770537009225219
20191005-D1-freiburg-dortmund,2019-10-05T12:00:00,D1,Freiburg,Dortmund,0.5857353805559695,0.5757575803186904,1,0.1716151749231074,0.17998163065705242,0.00836645573394501
20191005-D1-leverkusen-rb_leipzig,2019-10-05T12:00:00,D1,Leverkusen,RB Leipzig,0.6497796985421948,0.63309353875371,0,0.4222136566375855,0.4008074288116953,-0.02140622782589019
20191005-D1-paderborn-mainz,2019-10-05T12:00:00,D1,Paderborn,Mainz,0.7275786188743085,0.7053763415499468,1,0.07421340889442925,0.08680310011849363,0.012589691224064378
20191005-D1-schalke_04-fc_koln,2019-10-05T12:00:00,D1,Schalke 04,FC Koln,0.6216278015375547,0.6059113301939009,0,0.3864211236444135,0.36712854005734236,-0.019292583587071144
20191005-E1-bristol_city-reading,2019-10-05T12:00:00,E1,Bristol City,Reading,0.5446430356757089,0.5358974335461678,0,0.29663603631005153,0.28718605928136937,-0.009449977028682166
20191005-E1-derby-luton,2019-10-05T12:00:00,E1,Derby,Luton,0.6016409063595806,0.5885286710390415,0,0.36197178020517756,0.3463659966349803,-0.015605783570197262
20191005-E1-fulham-charlton,2019-10-05T12:00:00,E1,Fulham,Charlton,0.5529995868978858,0.5459183834831397,1,0.1998093693134608,0.20619011445856497,0.006380745145104172
20191005-E1-huddersfield-hull,2019-10-05T12:00:00,E1,Huddersfield,Hull,0.46591175438386406,0.4692307831032507,1,0.285250254105322,0.28171596160518847,-0.00353429250013354
20191005-E1-millwall-leeds,2019-10-05T12:00:00,E1,Millwall,Leeds,0.48418525259321077,0.48329048898333016,1,0.2660648536423298,0.26698871877508606,0.0009238651327562741
20191005-E1-nott_m_forest-brentford,2019-10-05T12:00:00,E1,Nott'm Forest,Brentford,0.47516668111963456,0.4743589833721686,0,0.22578337484624847,0.22501644510587732,-0.0007669297403711528
20191005-E1-preston-barnsley,2019-10-05T12:00:00,E1,Preston,Barnsley,0.5957475511144438,0.5849999959766863,1,0.16342004242996924,0.1722250033393504,0.008804960909381154
20191005-E1-qpr-blackburn,2019-10-05T12:00:00,E1,QPR,Blackburn,0.5946156121194272,0.5829145707571398,1,0.16433650193730673,0.17396025528670092,0.009623753349394193
20191005-E1-sheffield_weds-wigan,2019-10-05T12:00:00,E1,Sheffield Weds,Wigan,0.4467259336081277,0.4489795806655187,0,0.1995640597580533,0.201582663854585,0.0020186040965317065
20191005-E1-swansea-stoke,2019-10-05T12:00:00,E1,Swansea,Stoke,0.46020305196982225,0.46153846624099776,1,0.2913807451026944,0.28994082333809706,-0.0014399217645973406
20191005-E1-west_brom-cardiff,2019-10-05T12:00:00,E1,West Brom,Cardiff,0.5221368953067944,0.5179487162244547,1,0.22835314682702956,0.2323734401896513,0.004020293362621746
20191005-I1-genoa-milan,2019-10-05T12:00:00,I1,Genoa,Milan,0.4806935751360302,0.47948718364108645,1,0.26967916290499794,0.27093359199388806,0.0012544290888901188
20191005-I1-spal-parma,2019-10-05T12:00:00,I1,Spal,Parma,0.48707965342112974,0.48329048898333016,0,0.23724658877684787,0.23356969674174638,-0.003676892035101492
20191005-I1-verona-sampdoria,2019-10-05T12:00:00,I1,Verona,Sampdoria,0.4473727124203165,0.4489795806655187,0,0.20014234381831122,0.201582663854585,0.0014403200362737845
20191006-D1-ein_frankfurt-werder_bremen,2019-10-06T12:00:00,D1,Ein Frankfurt,Werder Bremen,0.6766666910856184,0.6597222103411521,1,0.10454442865352293,0.11578897413511115,0.011244545481588222
20191006-D1-m_gladbach-augsburg,2019-10-06T12:00:00,D1,M'gladbach,Augsburg,0.6712927063127277,0.6542056007087048,1,0.10804848492321065,0.11957376658122769,0.011525281658017042
20191006-D1-wolfsburg-union_berlin,2019-10-06T12:00:00,D1,Wolfsburg,Union Berlin,0.5090155538657144,0.5051282155521601,0,0.25909683407722,0.25515451414690954,-0.003942319930310467
20191006-I1-atalanta-lecce,2019-10-06T12:00:00,I1,Atalanta,Lecce,0.751167758654584,0.728571418492509,1,0.06191748433298337,0.07367347485916871,0.01175599052618534
20191006-I1-bologna-lazio,2019-10-06T12:00:00,I1,Bologna,Lazio,0.5290359777841634,0.5256410166278315,1,0.22180711022171898,0.22501644510587726,0.0032093348841582825
20191006-I1-fiorentina-udinese,2019-10-06T12:00:00,I1,Fiorentina,Udinese,0.5229365644281484,0.5167095110166698,0,0.273462650415915,0.26698871877508606,-0.006473931640828934
20191006-I1-inter-juventus,2019-10-06T12:00:00,I1,Inter,Juventus,0.42463303858011026,0.4303797537118,1,0.3310471402935569,0.3244672249814297,-0.006579915312127205
20191006-I1-roma-cagliari,2019-10-06T12:00:00,I1,Roma,Cagliari,0.6804737347446892,0.6635944730839716,0,0.46304450367738564,0.4403576247075939,-0.02268687896979177
