frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150,contest_arm_mean_30,jump_shot_flag,shot_quality_pose
10056,167.768,6,white,2701,1273,0.0,0.0,0.0,3pt_arc,0,,,293.3,none,165640.0,2343.7,1490.3,0,0,left,,905.708065032959,314.02478790283203,996.573917388916,528.536979675293,378.0,7.0,0.0,690.4,0.0,0,0,604,0,0.933,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.35,half_court,966.0,479.1666870117188,0.0,1,unknown,86.88446448212578,86.72451725078281,248.1083992487513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,2,1,0,7,0.0,0.12,-5000.0,858.8,0.0,0.0,855.9,0.0,0.0,852.2,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10056,167.768,6,white,2737,1612,0.0,0.0,0.0,corner_3,0,,18.1,13.0,none,0.0,2724.5,1506.0,0,0,left,,910.0928001403807,299.6346969604492,1000.5009498596193,514.2346878051758,378.0,7.0,0.0,914.5,0.0,0,0,526,0,0.733,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.7,half_court,966.0,479.1666870117188,0.0,1,unknown,86.88446448212578,86.72451725078281,248.1083992487513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,2,1,0,7,0.0,0.12,-5000.0,858.8,0.0,0.0,855.8,0.0,0.0,852.1,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10056,167.768,6,white,2737,1612,0.0,0.0,0.0,corner_3,0,,18.1,47.7,none,0.0,2724.5,1506.0,0,0,left,,1058.0,431.0,1151.0,608.0,378.0,7.0,0.0,914.5,0.0,0,0,529,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,4.7,half_court,491.0,436.0,0.0,1,unknown,86.88446448212578,86.72451725078281,248.1083992487513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,2,1,0,7,0.0,0.12,-5000.0,858.4,0.0,0.0,858.3,0.0,0.0,853.6,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10056,167.768,6,white,2736,1626,0.0,0.0,0.0,corner_3,0,,5.0,61.4,none,46448.0,1663.3,1605.3,0,0,left,,712.5238761901855,306.4627227783203,821.8882331848145,493.7158050537109,378.0,7.0,0.0,926.7,0.0,0,0,356,0,0.867,hand_off,1,0.0,18.0,-1.0,-1.0,1,0,1.25,half_court,767.0,404.0,0.0,1,unknown,86.88446448212578,86.72451725078281,248.1083992487513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,2,1,0,7,0.0,0.12,-5000.0,858.8,0.0,0.0,858.4,0.0,0.0,853.7,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10056,167.768,7,white,2729,1565,0.0,0.0,0.0,corner_3,0,,65.8,293.3,none,165640.0,2343.7,1490.3,0,0,left,,793.0,106.0,864.0,259.0,378.0,7.0,0.0,880.7,0.0,0,0,604,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.35,half_court,767.0,404.0,0.0,1,unknown,86.88446448212578,86.72451725078281,248.1083992487513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.06,2,1,0,7,0.0,0.12,-5000.0,851.8,0.0,0.0,852.5,0.0,0.0,849.5,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10056,167.768,9,white,1601,1633,0.0,0.0,0.0,backcourt,0,,,1130.0,none,165640.0,2343.7,1490.3,0,0,left,,1058.0,431.0,1151.0,608.0,378.0,7.0,0.0,1643.4,0.0,0,0,604,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.35,half_court,1108.0,602.6666870117188,0.0,0,unknown,86.88446448212578,86.72451725078281,248.1083992487513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.033,2,1,0,7,0.0,0.12,-5000.0,1204.7,0.0,0.0,1331.4,0.0,0.0,1350.9,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.062,0,0.0
10056,167.768,9,white,2712,1400,0.0,0.0,0.0,3pt_arc,0,,,213.5,none,0.0,2724.5,1506.0,0,0,left,,1062.0,429.0,1151.0,607.0,378.0,7.0,0.0,766.0,0.0,0,0,526,0,0.933,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.7,half_court,571.5,559.3333740234375,0.0,1,unknown,86.88446448212578,86.72451725078281,248.1083992487513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.033,2,1,0,7,0.0,0.12,-5000.0,1204.7,0.0,0.0,1321.7,0.0,0.0,1350.9,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.062,0,0.0
10056,167.768,9,white,2712,1400,0.0,0.0,0.0,3pt_arc,0,,,165.9,none,0.0,2724.5,1506.0,0,0,left,,910.0864791870116,299.64347076416016,1000.5014114379884,514.2298812866211,378.0,7.0,0.0,766.0,0.0,0,0,529,0,0.733,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,4.7,half_court,966.0,479.1666870117188,0.0,1,unknown,86.88446448212578,86.72451725078281,248.1083992487513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.033,2,1,0,7,0.0,0.12,-5000.0,1175.5,0.0,0.0,1311.9,0.0,0.0,1350.9,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.062,0,0.0
10056,167.768,9,white,1601,1633,0.0,0.0,0.0,backcourt,0,,,951.0,none,46448.0,1663.3,1605.3,0,0,left,,793.0,106.0,864.0,259.0,378.0,7.0,0.0,1643.4,0.0,0,0,356,0,1.0,hand_off,1,0.0,18.0,-1.0,-1.0,1,0,1.25,half_court,571.5,559.3333740234375,0.0,1,unknown,86.88446448212578,86.72451725078281,248.1083992487513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.033,2,1,0,7,0.0,0.12,-5000.0,1175.5,0.0,0.0,1311.9,0.0,0.0,1350.9,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.051,0,0.0
10056,167.768,10,white,653,1557,0.0,0.0,0.0,corner_3,0,,,951.0,none,46448.0,1663.3,1605.3,0,0,left,,905.5067024230956,312.6345672607422,996.3280143737792,527.2754058837891,378.0,7.0,0.0,861.3,0.0,0,0,356,0,0.933,hand_off,1,0.0,18.0,-1.0,-1.0,1,0,1.25,half_court,966.0,479.1666870117188,0.0,1,unknown,86.88446448212578,86.72451725078281,248.1083992487513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0.0,0.12,-5000.0,1106.1,0.0,0.0,1132.2,0.0,0.0,1140.9,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10059,167.818,1,green,2739,1630,0.0,0.0,0.0,corner_3,0,,65.8,210.7,none,757046.5,1850.4,890.6,0,0,left,,854.1994476318359,294.6466598510742,949.133560180664,543.638313293457,524.0,79.0,162.79,928.3,0.0,0,0,605,0,0.933,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.4,half_court,192.5833435058593,411.3333435058594,0.0604982197793847,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,7.48,0.0,5000.0,936.5,0.0,0.0,937.0,0.0,0.0,936.8,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.046,0,0.0
10059,167.818,2,green,2941,1690,0.0,0.0,0.0,corner_3,0,,,210.7,none,757046.5,1850.4,890.6,0,0,left,,911.0,327.0,997.0,536.0,524.0,79.0,162.79,890.2,0.0,0,0,605,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.4,half_court,590.3333740234375,562.3333740234375,0.0,0,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.02,2,1,0,7,7.48,0.0,5000.0,890.2,0.0,0.0,890.2,0.0,0.0,890.2,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.01,0,0.0
10059,167.818,2,green,2941,1690,0.0,0.0,0.0,corner_3,0,,,203.2,none,0.0,2841.5,1669.5,0,0,left,,511.0,261.0,623.0,582.0,524.0,79.0,162.79,890.2,0.0,0,0,527,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.75,half_court,192.5833435058593,411.3333435058594,0.0604982197793847,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.02,2,1,0,7,7.48,0.0,5000.0,890.2,0.0,0.0,890.2,0.0,0.0,890.2,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.012,0,0.0
10059,167.818,2,green,2941,1690,0.0,0.0,0.0,corner_3,0,,,2156.2,none,273772.0,1818.7,767.3,0,0,left,,871.0,202.0,959.0,366.0,524.0,79.0,162.79,890.2,0.0,0,0,357,0,0.867,hand_off,1,0.0,18.0,-1.0,-1.0,1,0,1.3,half_court,,,0.0,0,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.02,2,1,0,7,7.48,0.0,5000.0,890.2,0.0,0.0,890.2,0.0,0.0,890.2,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.012,0,0.0
10059,167.818,3,green,636,436,1.49,1.49,296.6,3pt_arc,0,,,705.0,none,757046.5,1850.4,890.6,0,0,left,,511.0,261.0,623.0,582.0,524.0,79.0,162.79,639.6,-1.38,0,0,605,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.4,half_court,567.3333740234375,553.8333740234375,0.0,0,unknown,87.88078687576207,75.65442033228464,46.54269246855216,5.2,44.61,155.9,0.0,8.04,110.33,723.5,0.0,4.82,110.33,723.5,0.0,2,1,0,7,7.48,0.0,5000.0,675.2,0.15,0.0,673.7,0.98,0.0,746.2,0.59,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,143.0,663.8,663.8,0.01,0,0.0
10059,167.818,3,green,2742,1649,0.0,0.0,0.0,corner_3,0,,37.3,19.2,none,0.0,2841.5,1669.5,0,0,left,,257.0,231.0,351.0,423.0,524.0,79.0,162.79,942.6,0.0,0,0,527,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.75,half_court,265.8333435058594,406.5,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,4.68,44.61,140.5,0.0,6.81,93.11,613.2,0.0,4.82,110.33,723.5,0.0,2,1,0,7,7.48,0.0,5000.0,684.8,0.18,0.0,677.4,0.04,0.0,746.6,0.59,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,128.9,562.6,663.8,0.01,0,0.0
10059,167.818,3,green,2742,1649,0.0,0.0,0.0,corner_3,0,,37.3,3.2,none,0.0,2742.0,1649.0,0,0,left,,911.0,327.0,997.0,536.0,524.0,79.0,162.79,942.6,0.0,0,0,530,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,4.75,half_court,576.0,561.0,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,4.37,44.61,131.0,0.0,6.26,93.11,563.5,0.0,4.82,110.33,723.5,0.0,2,1,0,7,7.48,0.0,5000.0,698.9,-0.04,0.0,681.7,-0.11,0.0,746.6,0.59,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,120.2,517.0,663.8,0.008,0,0.0
10059,167.818,4,green,1316,250,0.0,0.0,0.0,mid_range,0,,,362.2,none,757046.5,1850.4,890.6,0,0,left,,257.0,231.0,351.0,423.0,524.0,79.0,162.79,1311.0,0.0,0,0,605,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.4,half_court,265.8333435058594,406.5,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,5.16,63.88,154.8,0.0,5.57,86.27,501.0,0.022,5.05,86.27,758.2,0.033,2,1,0,7,7.48,0.0,5000.0,1115.7,-0.71,0.0,1196.5,0.94,0.0,1228.5,0.13,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,142.0,459.6,695.6,0.012,0,0.0
10059,167.818,4,green,1157,386,3.48,2.15,343.3,mid_range,0,,,256.9,none,273772.0,1818.7,767.3,0,0,left,,911.0,327.0,997.0,536.0,524.0,79.0,162.79,1108.2,-3.44,0,0,357,0,1.0,hand_off,1,0.0,18.0,-1.0,-1.0,1,0,1.3,half_court,841.3333740234375,355.16668701171875,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,5.09,63.88,152.7,0.0,5.55,86.27,499.8,0.022,5.02,86.27,752.6,0.033,2,1,0,7,7.48,0.0,5000.0,1109.4,-0.98,0.0,1197.0,0.86,0.0,1229.7,0.16,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,140.1,458.5,690.5,0.012,0,0.0
10059,167.818,5,green,1620,447,0.0,0.0,0.0,backcourt,0,,,362.2,none,757046.5,1850.4,890.6,0,0,left,,617.7654304504395,282.5665740966797,737.3205070495605,562.4845123291016,524.0,79.0,162.79,1522.6,0.0,0,0,605,0,0.933,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.4,half_court,841.3333740234375,355.16668701171875,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.67,15.72,100.8,0.053,2,1,0,7,7.48,0.0,5000.0,1374.0,0.0,0.0,1429.1,0.0,0.0,1435.4,-0.51,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,92.5,0.004,0,0.0
10059,167.818,5,green,1358,226,77.26,77.26,231.0,mid_range,0,,,256.9,none,273772.0,1818.7,767.3,0,0,left,,1033.324966430664,183.7649002075196,1130.886947631836,361.96324920654297,524.0,79.0,162.79,1359.4,15.35,0,0,357,0,0.933,hand_off,1,0.0,18.0,-1.0,-1.0,1,0,1.3,half_court,265.8333435058594,406.5,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,2.58,77.26,77.3,0.0,0.86,77.26,77.3,0.033,1.19,77.26,178.1,0.053,2,1,0,7,7.48,0.0,5000.0,1371.9,0.51,0.0,1428.4,0.17,0.0,1434.3,-0.41,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,70.9,70.9,163.4,0.004,0,0.0
10059,167.818,6,white,2701,1273,0.0,0.0,0.0,3pt_arc,0,,,293.3,none,165640.0,2343.7,1490.3,0,0,left,,904.1195640563964,316.9615859985352,994.9854164123536,531.4737777709961,524.0,79.0,162.79,690.4,0.0,0,0,605,0,0.867,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.4,half_court,966.0,479.1666870117188,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,2,1,0,7,0.0,7.48,-5000.0,850.9,0.0,0.0,855.9,0.0,0.0,852.1,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10059,167.818,6,white,2737,1612,0.0,0.0,0.0,corner_3,0,,18.1,213.5,none,0.0,2724.5,1506.0,0,0,left,,909.379238128662,299.07686614990234,999.7873878479004,513.6768569946289,524.0,79.0,162.79,914.5,0.0,0,0,527,0,0.667,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.75,half_court,966.0,479.1666870117188,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,2,1,0,7,0.0,7.48,-5000.0,858.4,0.0,0.0,855.8,0.0,0.0,853.6,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10059,167.818,6,white,2737,1612,0.0,0.0,0.0,corner_3,0,,18.1,47.7,none,0.0,2724.5,1506.0,0,0,left,,1055.0,433.0,1147.0,609.0,524.0,79.0,162.79,914.5,0.0,0,0,530,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,4.75,half_court,491.0,436.0,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,2,1,0,7,0.0,7.48,-5000.0,858.4,0.0,0.0,858.3,0.0,0.0,853.6,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10059,167.818,6,white,2736,1626,0.0,0.0,0.0,corner_3,0,,,61.4,none,234551.0,2033.7,1527.7,0,0,left,,705.5932121276855,334.61705017089844,814.9575691223145,521.8701324462891,524.0,79.0,162.79,926.7,0.0,0,0,357,0,0.8,hand_off,1,0.0,18.0,-1.0,-1.0,1,0,1.3,half_court,767.0,404.0,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,2,1,0,7,0.0,7.48,-5000.0,858.4,0.0,0.0,858.4,0.0,0.0,853.6,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10059,167.818,7,white,2729,1565,0.0,0.0,0.0,corner_3,0,,65.8,293.3,none,165640.0,2343.7,1490.3,0,0,left,,795.0,109.0,869.0,260.0,524.0,79.0,162.79,880.7,0.0,0,0,605,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.4,half_court,767.0,404.0,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.06,2,1,0,7,0.0,7.48,-5000.0,850.4,0.0,0.0,852.0,0.0,0.0,850.3,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10059,167.818,7,white,2712,1400,0.0,0.0,0.0,3pt_arc,0,,,165.9,none,234551.0,2033.7,1527.7,0,0,left,,795.0,109.0,869.0,260.0,524.0,79.0,162.79,766.0,0.0,0,0,357,0,1.0,hand_off,1,0.0,18.0,-1.0,-1.0,1,0,1.3,half_court,474.0,436.6666870117188,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.06,2,1,0,7,0.0,7.48,-5000.0,846.6,0.0,0.0,850.8,0.0,0.0,849.5,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10059,167.818,9,white,1601,1633,0.0,0.0,0.0,backcourt,0,,,1130.0,none,165640.0,2343.7,1490.3,0,0,left,,1055.0,433.0,1147.0,609.0,524.0,79.0,162.79,1643.4,0.0,0,0,605,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.4,half_court,1108.0,602.6666870117188,0.0,0,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.033,2,1,0,7,0.0,7.48,-5000.0,1204.7,0.0,0.0,1311.9,0.0,0.0,1350.9,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.051,0,0.0
10059,167.818,9,white,2712,1400,0.0,0.0,0.0,3pt_arc,0,,,213.5,none,0.0,2724.5,1506.0,0,0,left,,1055.0,433.0,1147.0,609.0,524.0,79.0,162.79,766.0,0.0,0,0,527,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.75,half_court,571.5,559.3333740234375,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.033,2,1,0,7,0.0,7.48,-5000.0,1204.7,0.0,0.0,1302.2,0.0,0.0,1350.9,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.051,0,0.0
10059,167.818,9,white,2712,1400,0.0,0.0,0.0,3pt_arc,0,,,165.9,none,0.0,2724.5,1506.0,0,0,left,,909.3722457885742,299.0860977172852,999.7871780395508,513.6725082397461,524.0,79.0,162.79,766.0,0.0,0,0,530,0,0.667,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,4.75,half_court,966.0,479.1666870117188,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.033,2,1,0,7,0.0,7.48,-5000.0,1175.5,0.0,0.0,1292.4,0.0,0.0,1350.9,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.051,0,0.0
10059,167.818,10,white,653,1557,0.0,0.0,0.0,corner_3,0,,,2065.0,none,234551.0,2033.7,1527.7,0,0,left,,903.776782989502,314.6477813720703,994.5980949401855,529.2886199951172,524.0,79.0,162.79,861.3,0.0,0,0,357,0,0.867,hand_off,1,0.0,18.0,-1.0,-1.0,1,0,1.3,half_court,966.0,479.1666870117188,0.0,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0.0,7.48,-5000.0,1106.1,0.0,0.0,1125.5,0.0,0.0,1136.8,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0
10062,167.868,1,green,2739,1630,0.0,0.0,0.0,corner_3,0,,65.8,210.7,none,676858.0,1865.6,882.8,0,0,left,,915.1514739990234,294.4570541381836,1010.0855865478516,543.4487075805664,524.0,79.0,0.0,928.3,0.0,0,0,606,0,0.867,cut,1,0.0,18.0,-1.0,-1.0,1,0,1.45,half_court,192.5833435058593,411.3333435058594,0.0604982197793847,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,11.62,0.0,5000.0,936.5,0.0,0.0,937.0,0.0,0.0,936.8,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.048,0,0.0
10062,167.868,1,green,2743,1657,0.0,0.0,0.0,corner_3,0,,45.4,8.1,none,0.0,2743.0,1657.0,0,0,left,,518.0,340.0,631.0,575.0,524.0,79.0,0.0,948.8,0.0,0,0,528,0,1.0,off_screen,1,0.0,18.0,-1.0,-1.0,1,0,1.8,half_court,566.8333740234375,538.6666870117188,0.1008770578060995,1,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,11.62,0.0,5000.0,937.2,0.0,0.0,937.2,0.0,0.0,936.8,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.049,0,0.0
10062,167.868,1,green,2739,1630,0.0,0.0,0.0,corner_3,0,,5.0,2003.0,none,116814.0,1669.0,752.7,0,0,left,,1081.3113479614258,273.12181091308594,1178.5765914916992,536.1391754150391,524.0,79.0,0.0,928.3,0.0,0,0,358,0,0.867,hand_off,1,0.0,18.0,-1.0,-1.0,1,0,1.35,half_court,567.3333740234375,553.8333740234375,0.0,0,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,11.62,0.0,5000.0,937.2,0.0,0.0,937.0,0.0,0.0,936.8,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.049,0,0.0
10062,167.868,2,green,2941,1690,0.0,0.0,0.0,corner_3,0,,,210.7,none,676858.0,1865.6,882.8,0,0,left,,167.0,322.0,304.0,532.0,524.0,79.0,0.0,890.2,0.0,0,0,606,0,1.0,cut,1,0.0,18.0,-1.0,-1.0,1,0,1.45,half_court,227.0,492.6666870117188,0.0,0,unknown,87.88078687576207,75.65442033228464,46.54269246855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.02,2,1,0,7,11.62,0.0,5000.0,890.2,0.0,0.0,890.2,0.0,0.0,890.2,0.0,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,0.0,0.0,0.0,0.012,0,0.0
10062,167.868,3,green,712,397,28.47,26.98,332.8,3pt_arc,0,,,621.6,none,676858.0,1865.6,882.8,0,0,left,,576.8850402832031,263.14183044433594,679.7638854980469,523.5005645751953,524.0,79.0,0.0,722.8,-27.83,0,0,606,0,0.933,cut,1,0.0,18.0,-1.0,-1.0,1,0,1.45,half_court,567.3333740234375,553.8333740234375,0.0,0,unknown,87.88078687576207,75.65442033228464,46.54269246855216,4.87,44.61,146.0,0.0,6.55,93.11,589.2,0.0,5.01,110.33,752.0,0.0,2,1,0,7,11.62,0.0,5000.0,700.2,-0.65,0.0,683.4,-0.39,0.0,745.4,0.4,0.0,0.0,0,0.0,0,109,1.8,0.9,0.0,133.9,540.6,689.9,0.008,0,0.0
