window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio
0022500799,000607,ABSENT,none,,,,no_ball,,,
0022500799,000608,ABSENT,none,,,,no_ball,,,
0022500799,000609,ABSENT,none,,,,no_ball,,,
0022500799,000610,ABSENT,none,,,,no_ball,,,
0022500799,000611,ABSENT,none,,,,no_ball,,,
0022500799,000612,ABSENT,none,,,,no_ball,,,
0022500799,000613,ABSENT,none,,,,no_ball,,,
0022500799,000614,ABSENT,none,,,,no_ball,,,
0022500799,000615,ABSENT,none,,,,no_ball,,,
0022500799,000616,ABSENT,none,,,,no_ball,,,
0022500799,000617,ABSENT,none,,,,no_ball,,,
0022500799,000618,ABSENT,none,,,,no_ball,,,
0022500799,000619,ABSENT,none,,,,no_ball,,,
0022500799,000620,ABSENT,none,,,,no_ball,,,
0022500799,000621,ABSENT,none,,,,no_ball,,,
0022500799,000622,ABSENT,none,,,,no_ball,,,
0022500799,000623,ABSENT,none,,,,no_ball,,,
0022500799,000624,ABSENT,none,,,,no_ball,,,
0022500799,000625,ABSENT,none,,,,no_ball,,,
0022500799,000626,ABSENT,none,,,,no_ball,,,
0022500799,000627,ABSENT,none,,,,no_ball,,,
0022500799,000628,ABSENT,none,,,,no_ball,,,
0022500799,000629,ABSENT,none,,,,no_ball,,,
0022500799,000630,ABSENT,none,,,,no_ball,,,
0022500799,000631,ABSENT,none,,,,no_ball,,,
0022500799,000632,ABSENT,none,,,,no_ball,,,
0022500799,000633,ABSENT,none,,,,no_ball,,,
0022500799,000634,ABSENT,none,,,,no_ball,,,
0022500799,000635,ABSENT,none,,,,no_ball,,,
0022500799,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500799,000637,ABSENT,none,000001,,,no_ball,,,
0022500799,000638,ABSENT,none,000002,,,no_ball,,,
0022500799,000639,ABSENT,none,000003,,,no_ball,,,
0022500799,000640,ABSENT,none,000004,,,no_ball,,,
0022500799,000641,ABSENT,none,000005,,,no_ball,,,
0022500799,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500799,000643,ABSENT,none,000001,,,no_ball,,,
0022500799,000644,ABSENT,none,000002,,,no_ball,,,
0022500799,000645,ABSENT,none,000003,,,no_ball,,,
0022500799,000646,ABSENT,none,000004,,,no_ball,,,
0022500799,000647,ABSENT,none,000005,,,no_ball,,,
0022500799,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500799,000649,ABSENT,none,000001,,,no_ball,,,
0022500799,000650,ABSENT,none,000002,,,no_ball,,,
0022500799,000651,ABSENT,none,000003,,,no_ball,,,
0022500799,000652,ABSENT,none,000004,,,no_ball,,,
0022500799,000653,ABSENT,none,000005,,,no_ball,,,
0022500799,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500799,000655,ABSENT,none,000001,,,no_ball,,,
0022500799,000656,ABSENT,none,000002,,,no_ball,,,
0022500799,000657,ABSENT,none,000003,,,no_ball,,,
0022500799,000658,ABSENT,none,000004,,,no_ball,,,
0022500799,000659,ABSENT,none,000005,,,no_ball,,,
0022500906,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000601,ABSENT,none,000001,,,no_ball,,,
0022500906,000602,ABSENT,none,000002,,,no_ball,,,
0022500906,000603,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000604,ABSENT,none,000001,,,no_ball,,,
0022500906,000605,ABSENT,none,000002,,,no_ball,,,
0022500906,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000607,ABSENT,none,000001,,,no_ball,,,
0022500906,000608,ABSENT,none,000002,,,no_ball,,,
0022500906,000609,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000610,ABSENT,none,000001,,,no_ball,,,
0022500906,000611,ABSENT,none,000002,,,no_ball,,,
0022500906,000612,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000613,ABSENT,none,000001,,,no_ball,,,
0022500906,000614,ABSENT,none,000002,,,no_ball,,,
0022500906,000615,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000616,ABSENT,none,000001,,,no_ball,,,
0022500906,000617,ABSENT,none,000002,,,no_ball,,,
0022500906,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000619,ABSENT,none,000001,,,no_ball,,,
0022500906,000620,ABSENT,none,000002,,,no_ball,,,
0022500906,000621,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000622,ABSENT,none,000001,,,no_ball,,,
0022500906,000623,ABSENT,none,000002,,,no_ball,,,
0022500906,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000625,ABSENT,none,000001,,,no_ball,,,
0022500906,000626,ABSENT,none,000002,,,no_ball,,,
0022500906,000627,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000628,ABSENT,none,000001,,,no_ball,,,
0022500906,000629,ABSENT,none,000002,,,no_ball,,,
0022500906,000630,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000631,ABSENT,none,000001,,,no_ball,,,
0022500906,000632,ABSENT,none,000002,,,no_ball,,,
0022500906,000633,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000634,ABSENT,none,000001,,,no_ball,,,
0022500906,000635,ABSENT,none,000002,,,no_ball,,,
0022500906,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000637,ABSENT,none,000001,,,no_ball,,,
0022500906,000638,ABSENT,none,000002,,,no_ball,,,
0022500906,000639,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000640,ABSENT,none,000001,,,no_ball,,,
0022500906,000641,ABSENT,none,000002,,,no_ball,,,
0022500906,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000643,ABSENT,none,000001,,,no_ball,,,
0022500906,000644,ABSENT,none,000002,,,no_ball,,,
0022500906,000645,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000646,ABSENT,none,000001,,,no_ball,,,
0022500906,000647,ABSENT,none,000002,,,no_ball,,,
0022500906,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000649,ABSENT,none,000001,,,no_ball,,,
0022500906,000650,ABSENT,none,000002,,,no_ball,,,
0022500906,000651,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000652,ABSENT,none,000001,,,no_ball,,,
0022500906,000653,ABSENT,none,000002,,,no_ball,,,
0022500906,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000655,ABSENT,none,000001,,,no_ball,,,
0022500906,000656,ABSENT,none,000002,,,no_ball,,,
0022500906,000657,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500906,000658,ABSENT,none,000001,,,no_ball,,,
0022500906,000659,ABSENT,none,000002,,,no_ball,,,
0022500939,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000601,ABSENT,none,000001,,,no_ball,,,
0022500939,000602,ABSENT,none,000002,,,no_ball,,,
0022500939,000603,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000604,ABSENT,none,000001,,,no_ball,,,
0022500939,000605,ABSENT,none,000002,,,no_ball,,,
0022500939,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000607,ABSENT,none,000001,,,no_ball,,,
0022500939,000608,ABSENT,none,000002,,,no_ball,,,
0022500939,000609,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000610,ABSENT,none,000001,,,no_ball,,,
0022500939,000611,ABSENT,none,000002,,,no_ball,,,
0022500939,000612,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000613,ABSENT,none,000001,,,no_ball,,,
0022500939,000614,ABSENT,none,000002,,,no_ball,,,
0022500939,000615,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000616,ABSENT,none,000001,,,no_ball,,,
0022500939,000617,ABSENT,none,000002,,,no_ball,,,
0022500939,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000619,ABSENT,none,000001,,,no_ball,,,
0022500939,000620,ABSENT,none,000002,,,no_ball,,,
0022500939,000621,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000622,ABSENT,none,000001,,,no_ball,,,
0022500939,000623,ABSENT,none,000002,,,no_ball,,,
0022500939,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000625,ABSENT,none,000001,,,no_ball,,,
0022500939,000626,ABSENT,none,000002,,,no_ball,,,
0022500939,000627,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000628,ABSENT,none,000001,,,no_ball,,,
0022500939,000629,ABSENT,none,000002,,,no_ball,,,
0022500939,000630,ABSENT,none,000003,,,no_ball,,,
0022500939,000631,ABSENT,none,000004,,,no_ball,,,
0022500939,000632,ABSENT,none,000005,,,no_ball,,,
0022500939,000633,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000634,ABSENT,none,000001,,,no_ball,,,
0022500939,000635,ABSENT,none,000002,,,no_ball,,,
0022500939,000636,ABSENT,none,000003,,,no_ball,,,
0022500939,000637,ABSENT,none,000004,,,no_ball,,,
0022500939,000638,ABSENT,none,000005,,,no_ball,,,
0022500939,000639,ABSENT,none,000006,,,no_ball,,,
0022500939,000640,ABSENT,none,000007,,,no_ball,,,
0022500939,000641,ABSENT,none,000008,,,no_ball,,,
0022500939,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000643,ABSENT,none,000001,,,no_ball,,,
0022500939,000644,ABSENT,none,000002,,,no_ball,,,
0022500939,000645,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000646,ABSENT,none,000001,,,no_ball,,,
0022500939,000647,ABSENT,none,000002,,,no_ball,,,
0022500939,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000649,ABSENT,none,000001,,,no_ball,,,
0022500939,000650,ABSENT,none,000002,,,no_ball,,,
0022500939,000651,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500939,000652,ABSENT,none,000001,,,no_ball,,,
0022500939,000653,ABSENT,none,000002,,,no_ball,,,
0022500939,000654,ABSENT,none,000003,,,no_ball,,,
0022500939,000655,ABSENT,none,000004,,,no_ball,,,
0022500939,000656,ABSENT,none,000005,,,no_ball,,,
0022500939,000657,ABSENT,none,000006,,,no_ball,,,
0022500939,000658,ABSENT,none,000007,,,no_ball,,,
0022500939,000659,ABSENT,none,000008,,,no_ball,,,
0022500968,000600,ABSENT,none,,,,no_ball,,,
0022500968,000601,ABSENT,none,,,,no_ball,,,
0022500968,000602,ABSENT,none,,,,no_ball,,,
0022500968,000603,ABSENT,none,,,,no_ball,,,
0022500968,000604,ABSENT,none,,,,no_ball,,,
0022500968,000605,ABSENT,none,,,,no_ball,,,
0022500968,000606,ABSENT,none,,,,no_ball,,,
0022500968,000607,ABSENT,none,,,,no_ball,,,
0022500968,000608,ABSENT,none,,,,no_ball,,,
0022500968,000609,ABSENT,none,,,,no_ball,,,
0022500968,000610,ABSENT,none,,,,no_ball,,,
0022500968,000611,ABSENT,none,,,,no_ball,,,
0022500968,000612,ABSENT,none,,,,no_ball,,,
0022500968,000613,ABSENT,none,,,,no_ball,,,
0022500968,000614,ABSENT,none,,,,no_ball,,,
0022500968,000615,ABSENT,none,,,,no_ball,,,
0022500968,000616,ABSENT,none,,,,no_ball,,,
0022500968,000617,ABSENT,none,,,,no_ball,,,
0022500968,000618,ABSENT,none,,,,no_ball,,,
0022500968,000619,ABSENT,none,,,,no_ball,,,
0022500968,000620,ABSENT,none,,,,no_ball,,,
0022500968,000621,ABSENT,none,,,,no_ball,,,
0022500968,000622,ABSENT,none,,,,no_ball,,,
0022500968,000623,ABSENT,none,,,,no_ball,,,
0022500968,000624,ABSENT,none,,,,no_ball,,,
0022500968,000625,ABSENT,none,,,,no_ball,,,
0022500968,000626,ABSENT,none,,,,no_ball,,,
0022500968,000627,ABSENT,none,,,,no_ball,,,
0022500968,000628,ABSENT,none,,,,no_ball,,,
0022500968,000629,ABSENT,none,,,,no_ball,,,
0022500968,000630,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500968,000631,ABSENT,none,000001,,,no_ball,,,
0022500968,000632,ABSENT,none,000002,,,no_ball,,,
0022500968,000633,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500968,000634,ABSENT,none,000001,,,no_ball,,,
0022500968,000635,ABSENT,none,000002,,,no_ball,,,
0022500968,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500968,000637,ABSENT,none,000001,,,no_ball,,,
0022500968,000638,ABSENT,none,000002,,,no_ball,,,
0022500968,000639,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500968,000640,ABSENT,none,000001,,,no_ball,,,
0022500968,000641,ABSENT,none,000002,,,no_ball,,,
0022500968,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500968,000643,ABSENT,none,000001,,,no_ball,,,
0022500968,000644,ABSENT,none,000002,,,no_ball,,,
0022500968,000645,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500968,000646,ABSENT,none,000001,,,no_ball,,,
0022500968,000647,ABSENT,none,000002,,,no_ball,,,
0022500968,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500968,000649,ABSENT,none,000001,,,no_ball,,,
0022500968,000650,ABSENT,none,000002,,,no_ball,,,
0022500968,000651,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500968,000652,ABSENT,none,000001,,,no_ball,,,
0022500968,000653,ABSENT,none,000002,,,no_ball,,,
0022500968,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500968,000655,ABSENT,none,000001,,,no_ball,,,
0022500968,000656,ABSENT,none,000002,,,no_ball,,,
0022500968,000657,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500968,000658,ABSENT,none,000001,,,no_ball,,,
0022500968,000659,ABSENT,none,000002,,,no_ball,,,
0022501089,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000601,ABSENT,none,000001,,,no_ball,,,
0022501089,000602,ABSENT,none,000002,,,no_ball,,,
0022501089,000603,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000604,ABSENT,none,000001,,,no_ball,,,
0022501089,000605,ABSENT,none,000002,,,no_ball,,,
0022501089,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000607,ABSENT,none,000001,,,no_ball,,,
0022501089,000608,ABSENT,none,000002,,,no_ball,,,
0022501089,000609,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000610,ABSENT,none,000001,,,no_ball,,,
0022501089,000611,ABSENT,none,000002,,,no_ball,,,
0022501089,000612,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000613,ABSENT,none,000001,,,no_ball,,,
0022501089,000614,ABSENT,none,000002,,,no_ball,,,
0022501089,000615,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000616,ABSENT,none,000001,,,no_ball,,,
0022501089,000617,ABSENT,none,000002,,,no_ball,,,
0022501089,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000619,ABSENT,none,000001,,,no_ball,,,
0022501089,000620,ABSENT,none,000002,,,no_ball,,,
0022501089,000621,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000622,ABSENT,none,000001,,,no_ball,,,
0022501089,000623,ABSENT,none,000002,,,no_ball,,,
0022501089,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000625,ABSENT,none,000001,,,no_ball,,,
0022501089,000626,ABSENT,none,000002,,,no_ball,,,
0022501089,000627,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000628,ABSENT,none,000001,,,no_ball,,,
0022501089,000629,ABSENT,none,000002,,,no_ball,,,
0022501089,000630,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000631,ABSENT,none,000001,,,no_ball,,,
0022501089,000632,ABSENT,none,000002,,,no_ball,,,
0022501089,000633,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000634,ABSENT,none,000001,,,no_ball,,,
0022501089,000635,ABSENT,none,000002,,,no_ball,,,
0022501089,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000637,ABSENT,none,000001,,,no_ball,,,
0022501089,000638,ABSENT,none,000002,,,no_ball,,,
0022501089,000639,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000640,ABSENT,none,000001,,,no_ball,,,
0022501089,000641,ABSENT,none,000002,,,no_ball,,,
0022501089,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000643,ABSENT,none,000001,,,no_ball,,,
0022501089,000644,ABSENT,none,000002,,,no_ball,,,
0022501089,000645,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000646,ABSENT,none,000001,,,no_ball,,,
0022501089,000647,ABSENT,none,000002,,,no_ball,,,
0022501089,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000649,ABSENT,none,000001,,,no_ball,,,
0022501089,000650,ABSENT,none,000002,,,no_ball,,,
0022501089,000651,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000652,ABSENT,none,000001,,,no_ball,,,
0022501089,000653,ABSENT,none,000002,,,no_ball,,,
0022501089,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000655,ABSENT,none,000001,,,no_ball,,,
0022501089,000656,ABSENT,none,000002,,,no_ball,,,
0022501089,000657,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501089,000658,ABSENT,none,000001,,,no_ball,,,
0022501089,000659,ABSENT,none,000002,,,no_ball,,,
0022501134,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000601,ABSENT,none,000001,,,no_ball,,,
0022501134,000602,ABSENT,none,000002,,,no_ball,,,
0022501134,000603,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000604,ABSENT,none,000001,,,no_ball,,,
0022501134,000605,ABSENT,none,000002,,,no_ball,,,
0022501134,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000607,ABSENT,none,000001,,,no_ball,,,
0022501134,000608,ABSENT,none,000002,,,no_ball,,,
0022501134,000609,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000610,ABSENT,none,000001,,,no_ball,,,
0022501134,000611,ABSENT,none,000002,,,no_ball,,,
0022501134,000612,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000613,ABSENT,none,000001,,,no_ball,,,
0022501134,000614,ABSENT,none,000002,,,no_ball,,,
0022501134,000615,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000616,ABSENT,none,000001,,,no_ball,,,
0022501134,000617,ABSENT,none,000002,,,no_ball,,,
0022501134,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000619,ABSENT,none,000001,,,no_ball,,,
0022501134,000620,ABSENT,none,000002,,,no_ball,,,
0022501134,000621,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000622,ABSENT,none,000001,,,no_ball,,,
0022501134,000623,ABSENT,none,000002,,,no_ball,,,
0022501134,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000625,ABSENT,none,000001,,,no_ball,,,
0022501134,000626,ABSENT,none,000002,,,no_ball,,,
0022501134,000627,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000628,ABSENT,none,000001,,,no_ball,,,
0022501134,000629,ABSENT,none,000002,,,no_ball,,,
0022501134,000630,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000631,ABSENT,none,000001,,,no_ball,,,
0022501134,000632,ABSENT,none,000002,,,no_ball,,,
0022501134,000633,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000634,ABSENT,none,000001,,,no_ball,,,
0022501134,000635,ABSENT,none,000002,,,no_ball,,,
0022501134,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000637,ABSENT,none,000001,,,no_ball,,,
0022501134,000638,ABSENT,none,000002,,,no_ball,,,
0022501134,000639,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000640,ABSENT,none,000001,,,no_ball,,,
0022501134,000641,ABSENT,none,000002,,,no_ball,,,
0022501134,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000643,ABSENT,none,000001,,,no_ball,,,
0022501134,000644,ABSENT,none,000002,,,no_ball,,,
0022501134,000645,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000646,ABSENT,none,000001,,,no_ball,,,
0022501134,000647,ABSENT,none,000002,,,no_ball,,,
0022501134,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000649,ABSENT,none,000001,,,no_ball,,,
0022501134,000650,ABSENT,none,000002,,,no_ball,,,
0022501134,000651,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000652,ABSENT,none,000001,,,no_ball,,,
0022501134,000653,ABSENT,none,000002,,,no_ball,,,
0022501134,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000655,ABSENT,none,000001,,,no_ball,,,
0022501134,000656,ABSENT,none,000002,,,no_ball,,,
0022501134,000657,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501134,000658,ABSENT,none,000001,,,no_ball,,,
0022501134,000659,ABSENT,none,000002,,,no_ball,,,
0022501159,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000601,ABSENT,none,000001,,,no_ball,,,
0022501159,000602,ABSENT,none,000002,,,no_ball,,,
0022501159,000603,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000604,ABSENT,none,000001,,,no_ball,,,
0022501159,000605,ABSENT,none,000002,,,no_ball,,,
0022501159,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000607,ABSENT,none,000001,,,no_ball,,,
0022501159,000608,ABSENT,none,000002,,,no_ball,,,
0022501159,000609,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000610,ABSENT,none,000001,,,no_ball,,,
0022501159,000611,ABSENT,none,000002,,,no_ball,,,
0022501159,000612,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000613,ABSENT,none,000001,,,no_ball,,,
0022501159,000614,ABSENT,none,000002,,,no_ball,,,
0022501159,000615,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000616,ABSENT,none,000001,,,no_ball,,,
0022501159,000617,ABSENT,none,000002,,,no_ball,,,
0022501159,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000619,ABSENT,none,000001,,,no_ball,,,
0022501159,000620,ABSENT,none,000002,,,no_ball,,,
0022501159,000621,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000622,ABSENT,none,000001,,,no_ball,,,
0022501159,000623,ABSENT,none,000002,,,no_ball,,,
0022501159,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000625,ABSENT,none,000001,,,no_ball,,,
0022501159,000626,ABSENT,none,000002,,,no_ball,,,
0022501159,000627,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000628,ABSENT,none,000001,,,no_ball,,,
0022501159,000629,ABSENT,none,000002,,,no_ball,,,
0022501159,000630,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000631,ABSENT,none,000001,,,no_ball,,,
0022501159,000632,ABSENT,none,000002,,,no_ball,,,
0022501159,000633,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000634,ABSENT,none,000001,,,no_ball,,,
0022501159,000635,ABSENT,none,000002,,,no_ball,,,
0022501159,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000637,ABSENT,none,000001,,,no_ball,,,
0022501159,000638,ABSENT,none,000002,,,no_ball,,,
0022501159,000639,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000640,ABSENT,none,000001,,,no_ball,,,
0022501159,000641,ABSENT,none,000002,,,no_ball,,,
0022501159,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000643,ABSENT,none,000001,,,no_ball,,,
0022501159,000644,ABSENT,none,000002,,,no_ball,,,
0022501159,000645,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000646,ABSENT,none,000001,,,no_ball,,,
0022501159,000647,ABSENT,none,000002,,,no_ball,,,
0022501159,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000649,ABSENT,none,000001,,,no_ball,,,
0022501159,000650,ABSENT,none,000002,,,no_ball,,,
0022501159,000651,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000652,ABSENT,none,000001,,,no_ball,,,
0022501159,000653,ABSENT,none,000002,,,no_ball,,,
0022501159,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000655,ABSENT,none,000001,,,no_ball,,,
0022501159,000656,ABSENT,none,000002,,,no_ball,,,
0022501159,000657,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501159,000658,ABSENT,none,000001,,,no_ball,,,
0022501159,000659,ABSENT,none,000002,,,no_ball,,,
0022501185,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501185,000601,ABSENT,none,000001,,,no_ball,,,
0022501185,000602,ABSENT,none,000002,,,no_ball,,,
0022501185,000603,ABSENT,none,000003,,,no_ball,,,
0022501185,000604,ABSENT,none,000004,,,no_ball,,,
0022501185,000605,ABSENT,none,000005,,,no_ball,,,
0022501185,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501185,000607,ABSENT,none,000001,,,no_ball,,,
0022501185,000608,ABSENT,none,000002,,,no_ball,,,
0022501185,000609,ABSENT,none,000003,,,no_ball,,,
0022501185,000610,ABSENT,none,000004,,,no_ball,,,
0022501185,000611,ABSENT,none,000005,,,no_ball,,,
0022501185,000612,ABSENT,none,000006,,,no_ball,,,
0022501185,000613,ABSENT,none,000007,,,no_ball,,,
0022501185,000614,ABSENT,none,000008,,,no_ball,,,
0022501185,000615,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501185,000616,ABSENT,none,000001,,,no_ball,,,
0022501185,000617,ABSENT,none,000002,,,no_ball,,,
0022501185,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501185,000619,ABSENT,none,000001,,,no_ball,,,
0022501185,000620,ABSENT,none,000002,,,no_ball,,,
0022501185,000621,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501185,000622,ABSENT,none,000001,,,no_ball,,,
0022501185,000623,ABSENT,none,000002,,,no_ball,,,
0022501185,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501185,000625,ABSENT,none,000001,,,no_ball,,,
0022501185,000626,ABSENT,none,000002,,,no_ball,,,
0022501185,000627,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022501185,000628,ABSENT,none,000001,,,no_ball,,,
0022501185,000629,ABSENT,none,000002,,,no_ball,,,
0022501185,000630,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
