frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,dribble_count,lineup_id,homography_valid,team_abbrev,ft_x,ft_y,dist_to_basket_ft,acceleration_mean_30,velocity_std_30,acceleration_mean_90,velocity_std_90,acceleration_mean_150,velocity_std_150,acceleration_std_90,defender_dist_mean_30,defender_dist_mean_90,defender_dist_mean_150,defender_dist_min_90,contested_fraction_90,off_ball_dist_mean_90,off_ball_dist_mean_150,off_ball_dist_std_90,paint_pressure_90,paint_pressure_opp_90,shot_selection_shift,velocity_ewma,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150,contest_arm_mean_30,jump_shot_flag,shot_quality_pose,bbref_bpm,bbref_vorp,bbref_ws,bbref_ws_per_48,hustle_deflections_pg,hustle_charges_pg,hustle_contested_shots,on_off_diff,on_court_net_rtg,synergy_iso_ppp,synergy_pnr_ppp,synergy_spotup_ppp,injury_status_multiplier,contract_year_flag,cap_hit_pct,contested_shot_pct,catch_and_shoot_pct,pull_up_pct,avg_defender_dist,elo_home,elo_away,elo_diff,opp_def_rtg_trend,home_away_pts_delta,home_away_reb_delta,home_away_ast_delta,drive_finish_rate,drive_foul_rate,drive_kickout_rate,drive_tov_rate
24,0.8,6,white,2509,1362,0.7371,0.796,10.01,4.34,330.0,3pt_arc,0,178.7,0.0,,none,,0.0,2509.0,1362.0,0,0,right,,1020.0,334.0,1294.0,669.0,2545.0,1187.0,3.16,898.2,9.98,0,0,9,0,1.0,unclassified,0,0.0,24.0,,,1,0,0.0,0.8,half_court,,,0.0,0,unknown,88.09204916742759,134.72869445272886,0.3333333333333333,,,0,3,1,HOU,69.29,39.8,24.45,2.502,4.6,2.502,4.6,2.502,4.6,2.326,1.4,1.4,1.4,0.0,1.0,0.0,0.0,0.0,0.444,0.111,0.0,4.189,4.18,10.01,16.7,0.0,4.18,10.01,16.7,0.0,4.18,10.01,16.7,0.0,0,0,0,0,10.01,10.27,0.0,928.7,3.74,0.0,928.7,3.74,0.0,928.7,3.74,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,1670.0,1670.0,1670.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
27,0.9,1,green,2805,989,0.824,0.578,7.13,-3.41,142.6,3pt_arc,0,,,,none,,0.0,2663.0,1172.0,0,0,right,,666.8339080810547,150.96160888671875,804.5843048095703,386.603515625,2549.0,1184.0,5.0,465.4,-6.67,0,0,10,0,0.667,unclassified,0,0.0,24.0,,,1,0,0.0,0.9,half_court,,,0.0,0,unknown,87.71957396783235,135.9047361393014,1.0,,,0,3,1,OKC,77.46,28.9,11.94,-0.456,25.376,-0.456,25.376,-0.456,25.376,35.187,547.4,547.4,547.4,458.4,0.0,0.0,0.0,0.0,0.4,0.1,0.0,26.379,26.43,60.0,264.3,0.0,26.43,60.0,264.3,0.0,26.43,60.0,264.3,0.0,0,0,0,0,5.88,6.29,0.0,372.5,-13.48,0.0,372.5,-13.48,0.0,372.5,-13.48,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,26430.0,26430.0,26430.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
27,0.9,2,green,2521,1355,0.7406,0.7919,4.63,-5.38,329.7,3pt_arc,0,173.3,5.0,,none,,0.0,2663.0,1172.0,0,0,right,,977.4798431396484,324.3475799560547,1257.0252838134766,666.9922027587891,2549.0,1184.0,5.0,884.4,4.62,0,0,10,0,0.667,unclassified,0,0.0,24.0,,,1,0,0.0,0.9,half_court,,,0.0,0,unknown,87.71957396783235,135.9047361393014,1.0,,,0,3,1,OKC,69.62,39.6,24.06,-0.142,19.258,-0.142,19.258,-0.142,19.258,29.213,2.1,2.1,2.1,0.0,0.556,0.0,0.0,0.0,0.4,0.1,0.0,14.041,14.07,60.0,126.6,0.0,14.07,60.0,126.6,0.0,14.07,60.0,126.6,0.0,0,0,0,0,5.88,6.29,0.0,893.2,-6.26,0.0,893.2,-6.26,0.0,893.2,-6.26,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,12660.0,12660.0,12660.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
27,0.9,6,white,2525,1352,0.7418,0.7902,6.29,-3.72,328.0,3pt_arc,0,169.7,5.0,,none,,0.0,2525.0,1352.0,0,0,right,,1030.0,335.0,1293.0,669.0,2549.0,1184.0,5.0,879.4,6.28,0,0,10,0,1.0,unclassified,0,0.0,24.0,,,1,0,0.0,0.9,half_court,,,0.0,0,unknown,87.71957396783235,135.9047361393014,1.0,,,0,3,1,HOU,69.73,39.51,23.92,1.258,4.094,1.258,4.094,1.258,4.094,3.435,2.1,2.1,2.1,0.0,1.0,0.0,0.0,0.0,0.4,0.1,0.0,4.611,4.6,10.01,23.0,0.0,4.6,10.01,23.0,0.0,4.6,10.01,23.0,0.0,0,0,0,0,6.29,5.88,0.0,918.8,4.25,0.0,918.8,4.25,0.0,918.8,4.25,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2300.0,2300.0,2300.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
30,1.0,1,green,2785,1002,0.8182,0.5856,7.95,0.82,147.0,3pt_arc,0,,,,none,,0.0,2662.5,1172.0,0,0,right,,661.1249237060547,144.73757934570312,798.8753204345703,380.3794860839844,2553.0,1183.0,4.12,488.3,-7.66,0,0,11,0,0.6,unclassified,0,0.0,23.0,,,1,0,0.0,1.0,half_court,,,0.0,0,unknown,87.28510570627517,137.07094057739113,0.6666666666666666,,,0,3,1,OKC,76.91,29.28,12.59,-0.34,24.71,-0.34,24.71,-0.34,24.71,33.384,525.4,525.4,525.4,415.1,0.0,0.0,0.0,0.0,0.364,0.091,0.0,24.69,24.75,60.0,272.2,0.0,24.75,60.0,272.2,0.0,24.75,60.0,272.2,0.0,0,0,0,0,7.81,7.49,0.0,383.0,-12.95,0.0,383.0,-12.95,0.0,383.0,-12.95,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,27220.0,27220.0,27220.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
30,1.0,2,green,2540,1342,0.7462,0.7843,7.67,3.04,325.6,3pt_arc,0,159.5,4.5,,none,,0.0,2662.5,1172.0,0,0,right,,971.1241302490234,324.2467193603516,1250.6695709228516,666.8913421630859,2553.0,1183.0,4.12,861.4,7.67,0,0,11,0,0.6,unclassified,0,0.0,23.0,,,1,0,0.0,1.0,half_court,,,0.0,0,unknown,87.28510570627517,137.07094057739113,0.6666666666666666,,,0,3,1,OKC,70.14,39.22,23.42,0.176,18.269,0.176,18.269,0.176,18.269,27.561,2.5,2.5,2.5,0.0,0.6,0.0,0.0,0.0,0.364,0.091,0.0,13.399,13.43,60.0,134.3,0.0,13.43,60.0,134.3,0.0,13.43,60.0,134.3,0.0,0,0,0,0,7.81,7.49,0.0,890.0,-4.87,0.0,890.0,-4.87,0.0,890.0,-4.87,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,13430.0,13430.0,13430.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
30,1.0,6,white,2544,1340,0.7474,0.7832,7.49,1.2,327.7,3pt_arc,0,157.3,4.5,,none,,0.0,2544.0,1340.0,0,0,right,,1039.0,334.0,1295.0,670.0,2553.0,1183.0,4.12,856.9,7.49,0,0,11,0,1.0,unclassified,0,0.0,23.0,,,1,0,0.0,1.0,half_court,,,0.0,0,unknown,87.28510570627517,137.07094057739113,0.6666666666666666,,,0,3,1,HOU,70.26,39.16,23.29,1.248,3.846,1.248,3.846,1.248,3.846,3.073,2.5,2.5,2.5,0.0,1.0,0.0,0.0,0.0,0.364,0.091,0.0,5.092,5.08,10.01,30.5,0.0,5.08,10.01,30.5,0.0,5.08,10.01,30.5,0.0,0,0,0,0,7.49,7.81,0.0,908.5,4.79,0.0,908.5,4.79,0.0,908.5,4.79,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,3050.0,3050.0,3050.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
33,1.1,1,green,2770,1013,0.8137,0.5921,6.2,-1.75,143.7,3pt_arc,0,,,,none,,0.0,2659.0,1175.5,0,0,right,,655.4159393310547,138.5135498046875,793.1663360595703,374.1554565429688,2561.0,1178.0,9.43,506.0,-5.89,0,0,12,0,0.533,unclassified,0,0.0,23.0,,,1,0,0.0,1.1,half_court,,,0.0,0,unknown,86.80795221437131,138.15177775930056,1.3743685418725535,,,0,3,1,OKC,76.49,29.6,13.09,-0.457,24.161,-0.457,24.161,-0.457,24.161,31.833,505.9,505.9,505.9,388.9,0.0,0.0,0.0,0.0,0.333,0.083,0.0,23.136,23.2,60.0,278.4,0.0,23.2,60.0,278.4,0.0,23.2,60.0,278.4,0.0,0,0,0,0,4.59,3.14,0.0,393.2,-12.36,0.0,393.2,-12.36,0.0,393.2,-12.36,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,27840.0,27840.0,27840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
33,1.1,2,green,2548,1338,0.7485,0.782,2.98,-4.69,333.4,3pt_arc,0,160.5,5.0,,none,,0.0,2659.0,1175.5,0,0,right,,964.7684173583984,324.14585876464844,1244.3138580322266,666.7904815673828,2561.0,1178.0,9.43,852.5,2.95,0,0,12,0,0.533,unclassified,0,0.0,23.0,,,1,0,0.0,1.1,half_court,,,0.0,0,unknown,86.80795221437131,138.15177775930056,1.3743685418725535,,,0,3,1,OKC,70.36,39.1,23.17,-0.266,17.616,-0.266,17.616,-0.266,17.616,26.188,2.8,2.8,2.8,0.0,0.636,0.0,0.0,0.0,0.333,0.083,0.0,12.445,12.48,60.0,137.3,0.0,12.48,60.0,137.3,0.0,12.48,60.0,137.3,0.0,0,0,0,0,4.59,3.14,0.0,886.6,-4.16,0.0,886.6,-4.16,0.0,886.6,-4.16,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,13730.0,13730.0,13730.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
33,1.1,6,white,2552,1335,0.7497,0.7802,3.14,-4.35,328.0,3pt_arc,0,157.3,5.0,,none,,0.0,2552.0,1335.0,0,0,right,,1045.0,333.0,1294.0,670.0,2561.0,1178.0,9.43,847.5,3.14,0,0,12,0,1.0,unclassified,0,0.0,23.0,,,1,0,0.0,1.1,half_court,,,0.0,0,unknown,86.80795221437131,138.15177775930056,1.3743685418725535,,,0,3,1,HOU,70.47,39.01,23.03,0.449,3.587,0.449,3.587,0.449,3.587,3.514,2.8,2.8,2.8,0.0,1.0,0.0,0.0,0.0,0.333,0.083,0.0,4.812,4.81,10.01,33.6,0.0,4.81,10.01,33.6,0.0,4.81,10.01,33.6,0.0,0,0,0,0,3.14,4.59,0.0,899.8,4.55,0.0,899.8,4.55,0.0,899.8,4.55,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,3360.0,3360.0,3360.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
36,1.2,1,green,2891,939,0.8493,0.5488,47.28,41.08,328.6,3pt_arc,0,,,,none,,0.0,2891.0,939.0,0,1,right,,649.7069549560547,132.28953552246094,787.4573516845703,367.9314422607422,2569.0,1174.0,8.94,369.4,44.87,0,0,13,0,0.467,unclassified,0,0.0,23.0,,,1,0,0.0,1.2,half_court,,,0.0,0,unknown,86.25867780733856,139.20337907822332,1.6666666666666667,,,0,4,1,OKC,79.83,27.44,9.25,2.738,24.077,2.738,24.077,2.738,24.077,32.582,498.2,498.2,498.2,388.9,0.0,0.0,0.0,0.0,0.385,0.154,0.0,25.011,25.06,60.0,325.7,0.0,25.06,60.0,325.7,0.0,25.06,60.0,325.7,0.0,0,0,0,0,47.28,6.63,-190.9,391.4,-7.96,0.0,391.4,-7.96,0.0,391.4,-7.96,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,32570.0,32570.0,32570.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
36,1.2,6,white,2603,1304,0.7647,0.7621,19.89,16.75,328.7,3pt_arc,0,134.4,,,none,191.3,191.3,2374.3,1247.0,1,0,right,,1073.0,330.0,1295.0,671.0,2569.0,1174.0,8.94,787.9,19.86,0,0,13,0,1.0,unclassified,0,0.0,23.0,,,1,0,0.0,1.2,half_court,,,0.0,0,unknown,86.25867780733856,139.20337907822332,1.6666666666666667,,,0,4,1,HOU,71.88,38.1,21.36,2.486,6.282,2.486,6.282,2.486,6.282,6.618,60.6,60.6,60.6,0.0,0.875,0.0,0.0,0.0,0.385,0.154,0.0,6.707,6.69,19.89,53.5,0.0,6.69,19.89,53.5,0.0,6.69,19.89,53.5,0.0,0,0,0,0,6.63,47.28,190.9,885.8,6.47,0.0,885.8,6.47,0.0,885.8,6.47,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,5350.0,5350.0,5350.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
36,1.2,7,white,3309,789,0.9721,0.4611,0.0,0.0,0.0,paint,0,,,,none,191.3,191.3,2374.3,1247.0,1,0,right,,80.0,113.0,251.0,332.0,2569.0,1174.0,8.94,88.4,0.0,0,0,13,0,1.0,unclassified,0,0.0,23.0,,,1,0,0.0,1.2,half_court,,,0.0,0,unknown,86.25867780733856,139.20337907822332,1.6666666666666667,,,0,4,1,HOU,91.38,23.06,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.1,444.1,444.1,444.1,0.0,0.0,0.0,0.0,0.385,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.63,47.28,190.9,88.4,0.0,0.0,88.4,0.0,0.0,88.4,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
36,1.2,8,white,1211,1648,0.3558,0.9632,0.0,0.0,0.0,mid_range,0,,,,none,191.3,191.3,2374.3,1247.0,1,0,right,,887.0,200.0,1021.0,418.0,2569.0,1174.0,8.94,1321.8,0.0,0,0,13,0,1.0,unclassified,0,0.0,23.0,,,1,0,0.0,1.2,half_court,,,0.0,0,unknown,86.25867780733856,139.20337907822332,1.6666666666666667,,,0,4,1,HOU,33.45,48.16,36.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.5,1823.5,1823.5,1823.5,0.0,0.0,0.0,0.0,0.385,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.63,47.28,190.9,1321.8,0.0,0.0,1321.8,0.0,0.0,1321.8,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
39,1.3,6,white,2638,1284,0.775,0.7504,13.44,-6.45,330.3,3pt_arc,0,128.4,,,none,202.0,202.0,2417.7,1210.0,1,0,right,,1087.0,327.0,1295.0,669.0,2577.0,1171.0,8.54,747.8,13.38,0,0,14,0,1.0,unclassified,0,0.0,23.0,,,1,0,0.0,1.3,half_court,,,0.0,0,unknown,85.63541624351524,140.19142485960467,1.6666666666666667,,,0,5,1,HOU,72.85,37.52,20.24,1.493,6.292,1.493,6.292,1.493,6.292,6.87,60.6,60.6,60.6,0.0,0.778,0.0,0.0,0.0,0.429,0.143,0.0,7.46,7.44,19.89,67.0,0.0,7.44,19.89,67.0,0.0,7.44,19.89,67.0,0.0,0,0,0,0,19.38,,,870.5,7.24,0.0,870.5,7.24,0.0,870.5,7.24,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,6700.0,6700.0,6700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
39,1.3,7,white,3351,766,0.9844,0.4477,15.96,15.96,331.3,paint,0,,,,none,202.0,202.0,2417.7,1210.0,1,0,right,,80.0,113.0,251.0,332.0,2577.0,1171.0,8.54,134.3,-15.55,0,0,14,0,0.933,unclassified,0,0.0,23.0,,,1,0,0.0,1.3,half_court,,,0.0,0,unknown,85.63541624351524,140.19142485960467,1.6666666666666667,,,0,5,1,HOU,92.53,22.38,4.6,7.98,11.285,7.98,11.285,7.98,11.285,11.285,444.1,444.1,444.1,444.1,0.0,0.0,0.0,0.0,0.429,0.143,0.0,7.986,7.98,15.96,16.0,0.0,7.98,15.96,16.0,0.0,7.98,15.96,16.0,0.0,0,0,0,0,19.38,,,111.4,-7.78,0.0,111.4,-7.78,0.0,111.4,-7.78,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,1600.0,1600.0,1600.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
39,1.3,8,white,1264,1580,0.3713,0.9234,28.74,28.74,307.9,mid_range,0,,,,none,202.0,202.0,2417.7,1210.0,1,0,right,,887.0,200.0,1021.0,418.0,2577.0,1171.0,8.54,1326.2,-2.41,0,0,14,0,0.933,unclassified,0,0.0,23.0,,,1,0,0.0,1.3,half_court,,,0.0,0,unknown,85.63541624351524,140.19142485960467,1.6666666666666667,,,0,5,1,HOU,34.9,46.17,36.43,14.37,20.322,14.37,20.322,14.37,20.322,20.322,1823.5,1823.5,1823.5,1823.5,0.0,0.0,0.0,0.0,0.429,0.143,0.0,14.381,14.37,28.74,28.7,0.0,14.37,28.74,28.7,0.0,14.37,28.74,28.7,0.0,0,0,0,0,19.38,,,1324.0,-1.2,0.0,1324.0,-1.2,0.0,1324.0,-1.2,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2870.0,2870.0,2870.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
42,1.4,7,white,3351,766,0.9844,0.4477,0.0,-15.96,0.0,paint,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,80.0,113.0,251.0,332.0,2577.0,1171.0,0.0,134.3,0.0,0,0,15,0,0.867,unclassified,0,0.0,23.0,,,1,0,0.0,1.4,half_court,,,0.0,0,unknown,85.63541624351524,140.19142485960467,1.6666666666666667,,,0,6,0,HOU,92.53,22.38,4.6,0.0,9.215,0.0,9.215,0.0,9.215,15.96,444.1,444.1,444.1,444.1,0.0,0.0,0.0,0.0,0.4,0.133,0.0,5.32,5.32,15.96,16.0,0.0,5.32,15.96,16.0,0.0,5.32,15.96,16.0,0.0,0,0,0,0,0.0,,,119.0,-5.18,0.0,119.0,-5.18,0.0,119.0,-5.18,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,1600.0,1600.0,1600.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
42,1.4,8,white,1264,1580,0.3713,0.9234,0.0,-28.74,0.0,mid_range,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,887.0,200.0,1021.0,418.0,2577.0,1171.0,0.0,1326.2,0.0,0,0,15,0,0.867,unclassified,0,0.0,23.0,,,1,0,0.0,1.4,half_court,,,0.0,0,unknown,85.63541624351524,140.19142485960467,1.6666666666666667,,,0,6,0,HOU,34.9,46.17,36.43,0.0,16.593,0.0,16.593,0.0,16.593,28.74,1823.5,1823.5,1823.5,1823.5,0.0,0.0,0.0,0.0,0.4,0.133,0.0,9.58,9.58,28.74,28.7,0.0,9.58,28.74,28.7,0.0,9.58,28.74,28.7,0.0,0,0,0,0,0.0,,,1324.7,-0.8,0.0,1324.7,-0.8,0.0,1324.7,-0.8,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2870.0,2870.0,2870.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
45,1.5,8,white,1264,1580,0.3713,0.9234,0.0,0.0,0.0,mid_range,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,887.0,200.0,1021.0,418.0,2432.0,1233.0,157.7,1326.2,0.0,0,0,16,0,0.8,unclassified,0,0.0,23.0,,,1,0,0.0,1.5,half_court,,,0.0,0,unknown,86.35935572011121,138.00473472958743,56.57639869140567,,,0,7,0,HOU,34.9,46.17,36.43,0.0,14.37,0.0,14.37,0.0,14.37,23.466,1823.5,1823.5,1823.5,1823.5,0.0,0.0,0.0,0.0,0.375,0.125,0.0,7.179,7.18,28.74,28.7,0.0,7.18,28.74,28.7,0.0,7.18,28.74,28.7,0.0,0,0,0,0,0.0,,,1325.1,-0.6,0.0,1325.1,-0.6,0.0,1325.1,-0.6,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2870.0,2870.0,2870.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
45,1.5,9,white,3161,863,0.9286,0.5044,0.0,0.0,0.0,paint,0,,,140.9,none,,0.0,0.0,0.0,0,0,,0.0,232.0,216.0,338.0,312.0,2432.0,1233.0,157.7,90.1,0.0,0,0,16,0,1.0,unclassified,0,0.0,23.0,,,1,0,0.0,1.5,half_court,,,0.0,0,unknown,86.35935572011121,138.00473472958743,56.57639869140567,,,0,7,0,HOU,87.29,25.22,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,90.1,0.0,0.0,90.1,0.0,0.0,90.1,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
45,1.5,10,white,3288,802,0.9659,0.4687,0.0,0.0,0.0,paint,0,,,140.9,none,,0.0,0.0,0.0,0,0,,0.0,95.0,242.0,178.0,317.0,2432.0,1233.0,157.7,65.2,0.0,0,0,16,0,1.0,unclassified,0,0.0,23.0,,,1,0,0.0,1.5,half_court,,,0.0,0,unknown,86.35935572011121,138.00473472958743,56.57639869140567,,,0,7,0,HOU,90.79,23.44,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,65.2,0.0,0.0,65.2,0.0,0.0,65.2,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
