game_id,possession_id,team,start_frame,end_frame,duration_frames,duration_sec,avg_spacing,avg_defensive_pressure,avg_vel_toward_basket,drive_attempts,shot_attempted,shot_frame,fast_break,play_type,result,outcome_score,score_diff,pbp_play_type,pbp_score_home,pbp_score_away,pbp_period,pbp_matched,source
0022401123,202,green,45492,45590,99,3.3,94042.0,320.2,-110.54,0,1,45516.0,0,spot_up,missed_shot,0,16,missed_3,,,3,True,
0022401123,203,white,45591,45812,222,7.4,205089.9,254.3,,0,0,,0,spot_up,scored,3,16,made_3,75,55,3,True,
0022401123,204,green,46056,46310,254,8.47,,437.2,,0,1,46248.0,0,hand_off,missed_shot,0,20,missed_2,,,3,True,
0022401123,205,green,46335,46514,180,6.0,168391.6,292.1,,0,1,46341.0,0,spot_up,foul,0,20,foul,,,3,True,
0022401123,206,green,46533,46649,117,3.9,160900.9,282.7,,0,1,46587.0,0,spot_up,turnover,0,20,turnover,,,3,True,
0022401123,207,green,46770,46862,93,3.1,141665.4,280.9,,0,1,46812.0,0,hand_off,scored,2,18,made_2,75,57,3,True,
0022401123,208,green,46890,47057,168,5.6,216809.9,308.0,,0,1,46908.0,0,spot_up,scored,2,18,made_2,77,57,3,True,
0022401123,209,white,47058,47141,84,2.8,227607.4,542.4,,0,1,47106.0,0,fast_break,scored,2,18,made_2,77,57,3,True,
0022401123,210,green,47154,47633,480,16.0,131258.6,206.2,,0,1,47169.0,0,spot_up,scored,2,18,made_2,77,59,3,True,
0022401123,211,green,47664,47732,69,2.3,74816.5,215.6,,0,0,,0,off_screen,scored,2,18,made_2,77,59,3,True,
0022401123,212,white,47823,47990,168,5.6,88756.7,247.4,,0,1,47823.0,0,hand_off,missed_shot,0,18,missed_3,,,3,True,
0022401123,213,white,47997,48056,60,2.0,225891.1,267.1,,0,1,48003.0,0,hand_off,missed_shot,0,18,missed_3,,,3,True,
0022401123,214,white,48168,48320,153,5.1,257068.1,202.7,,0,1,48267.0,0,spot_up,missed_shot,0,18,missed_3,,,3,True,
0022401123,215,green,48387,48464,78,2.6,205580.5,374.3,,0,0,,0,transition,scored,3,18,made_3,77,62,3,True,
0022401123,216,white,48507,48785,278,9.27,198030.6,202.9,,0,1,48774.0,0,spot_up,turnover,0,15,turnover,,,3,True,
0022401123,217,green,48843,49502,660,22.0,200498.0,229.2,,0,1,48867.0,0,hand_off,missed_shot,0,15,missed_2,,,3,True,
0022401123,218,white,49590,49700,111,3.7,225021.3,347.4,,0,1,49653.0,0,hand_off,scored,2,13,made_2,77,64,3,True,
0022401123,219,white,49749,49880,132,4.4,,325.7,,0,1,49863.0,0,transition,scored,2,13,made_2,77,64,3,True,
0022401123,220,white,49950,50330,381,12.7,153366.7,328.3,,0,1,50109.0,0,spot_up,scored,2,13,made_2,79,64,3,True,
0022401123,221,green,50592,50651,60,2.0,212267.0,521.2,,0,1,50640.0,0,transition,scored,2,15,made_2,79,64,3,True,
0022401123,222,green,50874,51233,360,12.0,150188.3,329.5,,0,1,50910.0,0,hand_off,missed_shot,0,12,missed_2,,,3,True,
0022401123,223,white,51234,51323,90,3.0,277967.8,317.2,,0,1,51252.0,0,hand_off,missed_shot,0,12,missed_2,,,3,True,
0022401123,224,white,51348,51623,276,9.2,,225.2,,0,0,,0,off_screen,missed_shot,0,14,missed_2,,,3,True,
0022401123,225,green,51660,52112,452,15.07,271126.0,202.3,,0,1,51858.0,0,fast_break,missed_shot,0,14,missed_2,,,3,True,
0022401123,226,white,52248,52331,84,2.8,157025.7,206.3,,0,1,52266.0,0,spot_up,missed_shot,0,14,missed_2,,,3,True,
0022401123,227,white,52338,52436,99,3.3,,248.8,,0,1,52410.0,0,spot_up,missed_shot,0,14,missed_2,,,3,True,
0022401123,228,white,52470,52535,66,2.2,29443.5,238.6,,0,1,52512.0,0,hand_off,missed_shot,0,14,missed_2,,,3,True,
0022401123,229,white,52566,52703,138,4.6,269094.2,275.5,,0,1,52602.0,0,hand_off,turnover,0,14,turnover,,,3,True,
0022401123,230,green,52704,52769,66,2.2,,212.5,,0,1,52716.0,0,hand_off,turnover,0,14,turnover,,,3,True,
0022401123,231,white,52824,54089,1265,42.17,268957.0,243.6,,0,1,53235.0,0,off_screen,scored,2,14,made_2,83,69,3,True,
0022401123,232,green,54186,54341,156,5.2,132496.1,300.0,,0,1,54264.0,0,transition,scored,2,14,made_2,83,71,3,True,
0022401123,233,white,54387,54668,282,9.4,42745.9,280.1,,0,1,54429.0,0,spot_up,scored,3,12,made_3,86,71,3,True,
0022401123,234,green,54669,54785,117,3.9,169766.0,208.3,,0,1,54675.0,0,off_screen,scored,3,15,made_3,86,71,3,True,
0022401123,235,white,54981,55052,72,2.4,241040.2,434.5,,0,1,54981.0,0,fast_break,turnover,0,15,turnover,,,3,True,
0022401123,236,white,55071,55286,216,7.2,257584.8,266.6,,0,1,55083.0,0,hand_off,missed_shot,0,15,missed_3,,,3,True,
0022401123,237,green,55335,55403,69,2.3,189563.3,294.8,,0,0,,0,hand_off,missed_shot,0,15,missed_3,,,3,True,
0022401123,238,white,55404,55463,60,2.0,29443.5,240.6,,0,1,55404.0,0,hand_off,missed_shot,0,15,missed_3,,,3,True,
0022401123,239,green,55569,55838,270,9.0,125477.7,221.1,,0,1,55575.0,0,hand_off,foul,0,15,foul,,,3,True,
0022401123,240,white,55839,55916,78,2.6,270231.5,254.7,,0,1,55863.0,0,off_screen,turnover,0,15,turnover,,,3,True,
0022401123,241,white,55962,56039,78,2.6,262846.0,412.8,,0,1,55974.0,0,transition,turnover,0,15,turnover,,,3,True,
0022401123,242,white,56238,56342,105,3.5,399618.5,720.8,,0,1,56244.0,0,transition,missed_shot,0,15,missed_2,,,3,True,
0022401123,243,green,56553,56627,75,2.5,162360.6,214.7,,0,0,,0,fast_break,foul,0,15,foul,,,3,True,
0022401123,244,white,56628,56747,120,4.0,387187.3,200.8,,0,1,56652.0,0,spot_up,turnover,0,15,turnover,,,3,True,
0022401123,245,green,56748,56885,138,4.6,167007.5,245.9,,0,1,56808.0,0,transition,turnover,0,15,turnover,,,3,True,
0022401123,246,green,56916,57437,521,17.37,235499.1,487.8,,0,1,57411.0,0,fast_break,scored,2,15,made_2,88,73,3,True,
0022401123,247,white,57486,57629,144,4.8,283562.1,434.0,2.71,2,1,57492.0,0,hand_off,scored,2,15,made_2,88,73,3,True,
0022401123,248,green,57666,57731,66,2.2,241776.6,262.4,,0,0,,0,hand_off,scored,2,15,made_2,88,73,3,True,
0022401123,249,white,57732,57851,120,4.0,369016.9,226.3,,0,1,57732.0,0,hand_off,scored,3,15,made_3,91,73,3,True,
0022401123,250,white,57864,57956,93,3.1,259663.5,223.2,,0,1,57942.0,0,spot_up,scored,3,15,made_3,91,73,3,True,
0022401123,251,green,57957,58142,186,6.2,218806.9,221.1,,0,0,,0,off_screen,scored,3,18,made_3,91,73,3,True,
0022401123,252,white,58284,58538,255,8.5,439639.6,212.1,,0,1,58320.0,0,spot_up,missed_shot,0,18,missed_3,,,3,True,
0022401123,253,white,58545,58604,60,2.0,375579.6,408.7,,0,1,58551.0,0,spot_up,missed_shot,0,18,missed_3,,,3,True,
0022401123,254,white,58614,58685,72,2.4,584982.0,386.1,,0,1,58650.0,0,spot_up,missed_shot,0,18,missed_2,,,3,True,
0022401123,255,green,58686,58751,66,2.2,189727.6,306.4,,0,1,58698.0,0,spot_up,missed_shot,0,18,missed_2,,,3,True,
0022401123,256,white,58800,58865,66,2.2,499887.7,191.6,,0,1,58830.0,0,spot_up,missed_shot,0,18,missed_2,,,3,True,
0022401123,257,green,59022,59165,144,4.8,154525.6,262.1,,0,1,59040.0,0,hand_off,missed_shot,0,18,missed_2,,,3,True,
0022401123,258,green,59199,59456,258,8.6,222313.6,272.7,,0,1,59253.0,0,spot_up,scored,2,18,made_2,93,73,3,True,
0022401123,259,white,59508,59651,144,4.8,375309.9,217.5,,0,0,,0,spot_up,scored,2,20,made_2,93,73,3,True,
0022401123,260,green,59760,59948,189,6.3,193023.3,259.5,,0,1,59772.0,0,spot_up,missed_shot,0,20,missed_3,,,3,True,
0022401123,261,green,59958,60221,263,8.77,197958.4,225.3,,0,1,60150.0,0,spot_up,missed_shot,0,20,missed_3,,,3,True,
0022401123,262,white,60222,60329,108,3.6,305695.7,222.5,,0,1,60234.0,0,transition,missed_shot,0,20,missed_3,,,3,True,
0022401123,263,green,60423,60635,213,7.1,96882.9,194.2,,0,1,60462.0,0,spot_up,missed_shot,0,20,missed_2,,,3,True,
0022401123,264,white,60654,60767,114,3.8,610407.9,221.5,,0,1,60696.0,0,hand_off,missed_shot,0,20,missed_2,,,3,True,
0022401123,265,green,60834,60977,144,4.8,71831.5,230.6,,0,1,60930.0,0,hand_off,scored,2,20,made_2,93,75,3,True,
0022401123,266,green,61002,61478,477,15.9,,223.1,,0,0,,0,hand_off,scored,2,18,made_2,93,75,3,True,
0022401123,267,white,61479,61598,120,4.0,622230.2,649.0,-104.12,0,1,61563.0,0,transition,turnover,0,18,turnover,,,3,True,
0022401123,268,green,61620,61712,93,3.1,85112.6,208.4,,0,1,61689.0,0,hand_off,turnover,0,18,turnover,,,3,True,
0022401123,269,white,61713,61898,186,6.2,299294.0,299.3,1.43,0,1,61737.0,0,hand_off,turnover,0,18,turnover,,,3,True,
0022401123,270,green,61899,61964,66,2.2,180163.9,248.8,,0,1,61962.0,0,spot_up,scored,2,18,made_2,93,77,3,True,
