frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,dribble_count,lineup_id,homography_valid,team_abbrev
9156,305.2,3,green,748,396,0.257,0.5609,3.02,-14.38,6.3,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,889.0,347.0,975.0,564.0,,,0.0,618.5,-3.02,0,0,19,132,1.0,cut,0,0.0,10.9,,,,,0.2,2.5,half_court,907.75,592.0,0.0,0,unknown,15.267731791941076,170.50194099952932,2.6666666666666665,green#?,28.0,0,57,0,OKC
9156,305.2,5,green,538,174,0.1849,0.2465,3.35,-17.44,95.7,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,697.0,190.0,813.0,361.0,,,0.0,444.7,1.65,0,0,19,132,1.0,cut,0,0.0,10.9,,,,,0.2,2.5,half_court,714.0,326.375,0.4528301789147131,0,unknown,15.267731791941076,170.50194099952932,2.6666666666666665,green#?,6.0,0,57,0,OKC
9156,305.2,6,white,1157,153,0.3976,0.2167,26.09,26.09,10.3,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1193.0,146.0,1271.0,284.0,,,0.0,1045.4,-24.3,0,0,19,132,1.0,cut,0,0.0,10.9,,,,,0.2,2.5,half_court,817.75,321.125,0.4413145457030132,0,unknown,15.267731791941076,170.50194099952932,2.6666666666666665,white#?,4.0,0,57,0,HOU
9156,305.2,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,968.0,166.0,1090.0,378.0,,,0.0,1212.2,0.0,0,0,19,132,1.0,cut,0,0.0,10.9,,,,,0.2,2.5,half_court,997.5,343.75,0.4654832273691009,0,unknown,15.267731791941076,170.50194099952932,2.6666666666666665,white#?,1.0,0,57,0,HOU
9156,305.2,9,white,482,481,0.1656,0.6813,0.0,-116.54,0.0,3pt_arc,0,,,156.6,none,0.0,0.0,0.0,0.0,0,0,,0.0,812.0,168.0,890.0,351.0,,,0.0,373.7,0.0,0,0,19,132,1.0,cut,0,0.0,10.9,,,,,0.2,2.5,half_court,719.25,610.75,0.0,0,unknown,15.267731791941076,170.50194099952932,2.6666666666666665,white#?,8.0,0,57,0,HOU
9156,305.2,10,white,344,407,0.1182,0.5765,115.52,115.52,353.0,paint,0,,,156.6,none,0.0,0.0,0.0,0.0,0,0,,0.0,605.0,349.0,703.0,585.0,,,0.0,219.8,-107.71,0,0,19,132,1.0,cut,0,0.0,10.9,,,,,0.2,2.5,half_court,688.0,538.75,0.0,0,unknown,15.267731791941076,170.50194099952932,2.6666666666666665,white#?,0.0,0,57,0,HOU
9159,305.3,1,green,25,503,0.0086,0.7125,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,722.0,411.0,850.0,651.0,,,0.0,183.6,0.0,0,0,19,133,1.0,cut,0,0.0,10.8,,,,,0.2,2.6,half_court,1067.0,660.0,0.0,0,unknown,-52.8696484632801,159.29220057814382,2.0275875100994063,green#?,5.0,0,50,0,OKC
9159,305.3,3,green,762,393,0.2619,0.5567,4.77,1.75,347.9,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,887.0,343.0,997.0,561.0,,,0.0,632.3,-4.59,0,0,19,133,1.0,cut,0,0.0,10.8,,,,,0.2,2.6,half_court,907.75,592.0,0.0,0,unknown,-52.8696484632801,159.29220057814382,2.0275875100994063,green#?,28.0,0,50,0,OKC
9159,305.3,5,green,563,191,0.1935,0.2705,10.08,6.73,34.2,3pt_arc,0,,95.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,712.0,198.0,837.0,375.0,,,0.0,461.4,-5.81,0,0,19,133,1.0,cut,0,0.0,10.8,,,,,0.2,2.6,half_court,714.0,326.375,0.4528301789147131,0,unknown,-52.8696484632801,159.29220057814382,2.0275875100994063,green#?,6.0,0,50,0,OKC
9159,305.3,6,white,1121,144,0.3852,0.204,12.37,-13.72,194.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1161.0,148.0,1235.0,278.0,,,0.0,1011.9,11.12,0,0,19,133,1.0,cut,0,0.0,10.8,,,,,0.2,2.6,half_court,817.75,321.125,0.4413145457030132,0,unknown,-52.8696484632801,159.29220057814382,2.0275875100994063,white#?,4.0,0,50,0,HOU
9159,305.3,7,white,19,84,0.0065,0.119,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,610.0,352.0,710.0,584.0,,,0.0,291.4,0.0,0,0,19,133,1.0,cut,0,0.0,10.8,,,,,0.2,2.6,half_court,636.0,541.25,0.0,0,unknown,-52.8696484632801,159.29220057814382,2.0275875100994063,white#?,6.0,0,50,0,HOU
9159,305.3,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,974.0,166.0,1100.0,375.0,,,0.0,1212.2,0.0,0,0,19,133,1.0,cut,0,0.0,10.8,,,,,0.2,2.6,half_court,997.5,343.75,0.4654832273691009,0,unknown,-52.8696484632801,159.29220057814382,2.0275875100994063,white#?,1.0,0,50,0,HOU
9159,305.3,9,white,658,195,0.2261,0.2762,111.94,111.94,301.6,3pt_arc,0,,95.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,778.0,170.0,902.0,372.0,,,0.0,550.2,-83.57,0,0,19,133,1.0,cut,0,0.0,10.8,,,,,0.2,2.6,half_court,719.25,610.75,0.0,0,unknown,-52.8696484632801,159.29220057814382,2.0275875100994063,white#?,8.0,0,50,0,HOU
9162,305.4,3,green,772,375,0.2653,0.5312,6.86,2.09,299.1,3pt_arc,0,,182.4,151.4,none,0.0,0.0,0.0,0.0,0,0,,0.0,884.0,343.0,1010.0,542.0,,,0.0,641.4,-3.13,0,0,19,134,1.0,cut,0,0.0,10.7,,,,,0.2,2.7,half_court,907.75,592.0,0.0,0,unknown,-70.45670658172023,202.1482913466461,2.0,green#?,28.0,0,546,0,OKC
9162,305.4,4,green,923,386,0.3172,0.5467,0.0,-2.33,0.0,mid_range,0,,,151.4,none,0.0,0.0,0.0,0.0,0,0,,0.0,724.0,208.0,847.0,382.0,,,0.0,792.7,0.0,0,0,19,134,1.0,cut,0,0.0,10.7,,,,,0.2,2.7,half_court,1003.25,398.625,0.05699481747161,1,unknown,-70.45670658172023,202.1482913466461,2.0,green#?,54.0,0,546,0,OKC
9162,305.4,6,white,1172,155,0.4027,0.2195,17.39,5.02,12.2,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1207.0,148.0,1285.0,285.0,,,0.0,1059.7,-16.02,0,0,19,134,1.0,cut,0,0.0,10.7,,,,,0.2,2.7,half_court,817.75,321.125,0.4413145457030132,0,unknown,-70.45670658172023,202.1482913466461,2.0,white#?,4.0,0,546,0,HOU
9162,305.4,7,white,19,84,0.0065,0.119,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,610.0,342.0,711.0,581.0,,,0.0,291.4,0.0,0,0,19,134,1.0,cut,0,0.0,10.7,,,,,0.2,2.7,half_court,636.0,541.25,0.0,0,unknown,-70.45670658172023,202.1482913466461,2.0,white#?,6.0,0,546,0,HOU
9162,305.4,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,997.0,157.0,1105.0,370.0,,,0.0,1212.2,0.0,0,0,19,134,1.0,cut,0,0.0,10.7,,,,,0.2,2.7,half_court,997.5,343.75,0.4654832273691009,0,unknown,-70.45670658172023,202.1482913466461,2.0,white#?,1.0,0,546,0,HOU
9162,305.4,9,white,706,205,0.2426,0.2904,16.34,-95.6,11.8,3pt_arc,0,,182.4,,none,0.0,0.0,0.0,0.0,0,0,,0.0,829.0,187.0,921.0,378.0,,,0.0,593.8,-14.66,0,0,19,134,1.0,cut,0,0.0,10.7,,,,,0.2,2.7,half_court,719.25,610.75,0.0,0,unknown,-70.45670658172023,202.1482913466461,2.0,white#?,8.0,0,546,0,HOU
9162,305.4,1,green,25,503,0.0086,0.7125,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,733.5421180725098,393.5328826904297,848.0677452087402,611.1856231689453,,,0.0,183.6,0.0,0,0,19,134,0.933,cut,0,0.0,10.7,,,,,0.2,2.7,half_court,1067.0,660.0,0.0,0,unknown,-70.45670658172023,202.1482913466461,2.0,green#?,5.0,0,546,0,OKC
9165,305.5,1,green,25,503,0.0086,0.7125,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,745.0,408.0,887.0,651.0,,,0.0,183.6,0.0,0,0,19,135,1.0,cut,0,0.0,10.6,,,,,0.2,2.8,half_court,1067.0,660.0,0.0,0,unknown,-76.07309949008696,192.51163102063583,2.0,green#?,5.0,0,547,0,OKC
9165,305.5,2,green,1538,419,0.5285,0.5935,0.0,0.0,0.0,backcourt,0,,33.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1003.0,386.0,1103.0,532.0,,,0.0,1242.8,0.0,0,0,19,135,1.0,cut,0,0.0,10.6,,,,,0.2,2.8,half_court,1033.5,298.625,0.0484330473291613,1,unknown,-76.07309949008696,192.51163102063583,2.0,green#?,5.0,0,547,0,OKC
9165,305.5,3,green,754,372,0.2591,0.5269,6.08,-0.78,189.5,3pt_arc,0,,173.8,,none,0.0,0.0,0.0,0.0,0,0,,0.0,874.0,340.0,992.0,539.0,,,0.0,623.3,6.03,0,0,19,135,1.0,cut,0,0.0,10.6,,,,,0.2,2.8,half_court,907.75,592.0,0.0,0,unknown,-76.07309949008696,192.51163102063583,2.0,green#?,28.0,0,547,0,OKC
9165,305.5,5,green,584,201,0.2007,0.2847,7.75,-2.33,25.5,3pt_arc,0,,122.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,728.0,199.0,851.0,383.0,,,0.0,477.9,-5.58,0,0,19,135,1.0,cut,0,0.0,10.6,,,,,0.2,2.8,half_court,714.0,326.375,0.4528301789147131,0,unknown,-76.07309949008696,192.51163102063583,2.0,green#?,6.0,0,547,0,OKC
9165,305.5,7,white,19,84,0.0065,0.119,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,609.0,331.0,709.0,568.0,,,0.0,291.4,0.0,0,0,19,135,1.0,cut,0,0.0,10.6,,,,,0.2,2.8,half_court,636.0,541.25,0.0,0,unknown,-76.07309949008696,192.51163102063583,2.0,white#?,6.0,0,547,0,HOU
9165,305.5,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,33.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1025.0,136.0,1117.0,369.0,,,0.0,1212.2,0.0,0,0,19,135,1.0,cut,0,0.0,10.6,,,,,0.2,2.8,half_court,997.5,343.75,0.4654832273691009,0,unknown,-76.07309949008696,192.51163102063583,2.0,white#?,1.0,0,547,0,HOU
9165,305.5,9,white,706,205,0.2426,0.2904,0.0,-16.34,0.0,3pt_arc,0,,122.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1127.0,141.0,1241.0,343.0,,,0.0,593.8,0.0,0,0,19,135,1.0,cut,0,0.0,10.6,,,,,0.2,2.8,half_court,719.25,610.75,0.0,0,unknown,-76.07309949008696,192.51163102063583,2.0,white#?,8.0,0,547,0,HOU
9168,305.6,1,green,25,503,0.0086,0.7125,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,769.0,404.0,894.0,647.0,,,0.0,183.6,0.0,0,0,19,136,1.0,cut,0,0.0,10.5,,,,,0.2,2.9,half_court,1067.0,660.0,0.0,0,unknown,-78.77223679428037,192.2193835915532,0.4714045207910317,green#?,5.0,0,547,0,OKC
9168,305.6,2,green,1538,419,0.5285,0.5935,0.0,0.0,0.0,backcourt,0,,33.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1019.0,382.0,1113.0,530.0,,,0.0,1242.8,0.0,0,0,19,136,1.0,cut,0,0.0,10.5,,,,,0.2,2.9,half_court,1033.5,298.625,0.0484330473291613,1,unknown,-78.77223679428037,192.2193835915532,0.4714045207910317,green#?,5.0,0,547,0,OKC
9168,305.6,3,green,768,209,0.2639,0.296,54.53,48.45,274.9,3pt_arc,0,,62.1,177.1,none,0.0,0.0,0.0,0.0,0,0,,0.0,862.0,196.0,980.0,377.0,,,0.0,653.1,-16.53,0,0,19,136,1.0,cut,0,0.0,10.5,,,,,0.2,2.9,half_court,907.75,592.0,0.0,0,unknown,-78.77223679428037,192.2193835915532,0.4714045207910317,green#?,28.0,0,547,0,OKC
9168,305.6,5,green,591,204,0.2031,0.289,2.54,-5.21,23.2,3pt_arc,0,,115.0,177.1,none,0.0,0.0,0.0,0.0,0,0,,0.0,728.0,198.0,861.0,385.0,,,0.0,483.6,-1.91,0,0,19,136,1.0,cut,0,0.0,10.5,,,,,0.2,2.9,half_court,714.0,326.375,0.4528301789147131,0,unknown,-78.77223679428037,192.2193835915532,0.4714045207910317,green#?,6.0,0,547,0,OKC
9168,305.6,7,white,19,84,0.0065,0.119,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,616.0,324.0,708.0,553.0,,,0.0,291.4,0.0,0,0,19,136,1.0,cut,0,0.0,10.5,,,,,0.2,2.9,half_court,636.0,541.25,0.0,0,unknown,-78.77223679428037,192.2193835915532,0.4714045207910317,white#?,6.0,0,547,0,HOU
9168,305.6,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,33.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1053.0,140.0,1131.0,366.0,,,0.0,1212.2,0.0,0,0,19,136,1.0,cut,0,0.0,10.5,,,,,0.2,2.9,half_court,997.5,343.75,0.4654832273691009,0,unknown,-78.77223679428037,192.2193835915532,0.4714045207910317,white#?,1.0,0,547,0,HOU
9168,305.6,9,white,706,205,0.2426,0.2904,0.0,0.0,0.0,3pt_arc,0,,62.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1152.0,145.0,1268.0,347.0,,,0.0,593.8,0.0,0,0,19,136,1.0,cut,0,0.0,10.5,,,,,0.2,2.9,half_court,719.25,610.75,0.0,0,unknown,-78.77223679428037,192.2193835915532,0.4714045207910317,white#?,8.0,0,547,0,HOU
9171,305.7,1,green,109,503,0.0375,0.7125,28.0,28.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,478.0,598.0,564.0,675.0,,,0.0,151.6,4.05,0,1,19,137,1.0,cut,0,0.0,10.4,,,,,0.2,3.0,half_court,1067.0,660.0,0.0,0,unknown,-79.49918191541846,193.00373333960303,1.0,green#?,5.0,0,87,0,OKC
9171,305.7,2,green,1538,419,0.5285,0.5935,0.0,0.0,0.0,backcourt,0,,33.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1013.0,376.0,1123.0,531.0,,,0.0,1242.8,0.0,0,1,19,137,1.0,cut,0,0.0,10.4,,,,,0.2,3.0,half_court,1033.5,298.625,0.0484330473291613,1,unknown,-79.49918191541846,193.00373333960303,1.0,green#?,5.0,0,87,0,OKC
9171,305.7,3,green,742,370,0.255,0.5241,54.36,-0.17,99.2,3pt_arc,0,,149.6,181.7,none,0.0,0.0,0.0,0.0,0,0,,0.0,865.0,332.0,984.0,538.0,,,0.0,611.3,7.17,0,1,19,137,1.0,cut,0,0.0,10.4,,,,,0.2,3.0,half_court,907.75,592.0,0.0,0,unknown,-79.49918191541846,193.00373333960303,1.0,green#?,28.0,0,87,0,OKC
9171,305.7,5,green,580,205,0.1993,0.2904,3.68,1.14,174.8,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,722.0,201.0,852.0,387.0,,,0.0,472.8,3.59,0,1,19,137,1.0,cut,0,0.0,10.4,,,,,0.2,3.0,half_court,714.0,326.375,0.4528301789147131,0,unknown,-79.49918191541846,193.00373333960303,1.0,green#?,6.0,0,87,0,OKC
9171,305.7,6,white,1172,155,0.4027,0.2195,0.0,-17.39,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,810.0,399.0,906.0,645.0,,,0.0,1059.7,0.0,0,1,19,137,1.0,cut,0,0.0,10.4,,,,,0.2,3.0,half_court,817.75,321.125,0.4413145457030132,0,unknown,-79.49918191541846,193.00373333960303,1.0,white#?,4.0,0,87,0,HOU
9171,305.7,7,white,19,84,0.0065,0.119,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,616.0,311.0,712.0,545.0,,,0.0,291.4,0.0,0,1,19,137,1.0,cut,0,0.0,10.4,,,,,0.2,3.0,half_court,636.0,541.25,0.0,0,unknown,-79.49918191541846,193.00373333960303,1.0,white#?,6.0,0,87,0,HOU
9171,305.7,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,33.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1062.0,161.0,1158.0,366.0,,,0.0,1212.2,0.0,0,1,19,137,1.0,cut,0,0.0,10.4,,,,,0.2,3.0,half_court,997.5,343.75,0.4654832273691009,0,unknown,-79.49918191541846,193.00373333960303,1.0,white#?,1.0,0,87,0,HOU
9171,305.7,9,white,786,227,0.2701,0.3215,27.66,27.66,15.4,3pt_arc,0,,149.6,,none,0.0,0.0,0.0,0.0,0,0,,0.0,871.0,210.0,1003.0,393.0,,,0.0,667.1,-24.8,0,1,19,137,1.0,cut,0,0.0,10.4,,,,,0.2,3.0,half_court,719.25,610.75,0.0,0,unknown,-79.49918191541846,193.00373333960303,1.0,white#?,8.0,0,87,0,HOU
9171,305.7,4,green,923,386,0.3172,0.5467,0.0,0.0,0.0,mid_range,0,,,181.7,none,0.0,0.0,0.0,0.0,0,0,,0.0,630.4567565917969,140.36636352539062,748.1929016113281,299.3415222167969,,,0.0,792.7,0.0,0,1,19,137,0.8,cut,0,0.0,10.4,,,,,0.2,3.0,half_court,1003.25,398.625,0.05699481747161,1,unknown,-79.49918191541846,193.00373333960303,1.0,green#?,54.0,0,87,0,OKC
9174,305.8,1,green,109,503,0.0375,0.7125,0.0,-28.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,478.0,597.0,564.0,675.0,,,0.0,151.6,0.0,0,0,19,138,1.0,cut,0,0.0,10.3,,,,,0.2,3.1,half_court,1067.0,660.0,0.0,0,unknown,-78.67462665890505,193.3764270762913,0.3333333333333333,green#?,5.0,0,87,0,OKC
9174,305.8,2,green,1538,419,0.5285,0.5935,0.0,0.0,0.0,backcourt,0,,33.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1045.0,371.0,1131.0,531.0,,,0.0,1242.8,0.0,0,0,19,138,1.0,cut,0,0.0,10.3,,,,,0.2,3.1,half_court,1033.5,298.625,0.0484330473291613,1,unknown,-78.67462665890505,193.3764270762913,0.3333333333333333,green#?,5.0,0,87,0,OKC
9174,305.8,3,green,751,370,0.2581,0.5241,3.0,-51.36,0.0,3pt_arc,0,,141.4,172.7,none,0.0,0.0,0.0,0.0,0,0,,0.0,879.0,325.0,983.0,538.0,,,0.0,620.3,-3.0,0,0,19,138,1.0,cut,0,0.0,10.3,,,,,0.2,3.1,half_court,907.75,592.0,0.0,0,unknown,-78.67462665890505,193.3764270762913,0.3333333333333333,green#?,28.0,0,87,0,OKC
9174,305.8,5,green,567,211,0.1948,0.2989,4.77,1.09,155.2,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,707.0,200.0,851.0,393.0,,,0.0,458.6,4.74,0,0,19,138,1.0,cut,0,0.0,10.3,,,,,0.2,3.1,half_court,714.0,326.375,0.4528301789147131,0,unknown,-78.67462665890505,193.3764270762913,0.3333333333333333,green#?,6.0,0,87,0,OKC
9174,305.8,6,white,1141,144,0.3921,0.204,10.96,10.96,199.5,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1179.0,146.0,1253.0,276.0,,,0.0,1031.4,9.38,0,0,19,138,1.0,cut,0,0.0,10.3,,,,,0.2,3.1,half_court,817.75,321.125,0.4413145457030132,0,unknown,-78.67462665890505,193.3764270762913,0.3333333333333333,white#?,4.0,0,87,0,HOU
9174,305.8,7,white,19,84,0.0065,0.119,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,611.0,301.0,712.0,536.0,,,0.0,291.4,0.0,0,0,19,138,1.0,cut,0,0.0,10.3,,,,,0.2,3.1,half_court,636.0,541.25,0.0,0,unknown,-78.67462665890505,193.3764270762913,0.3333333333333333,white#?,6.0,0,87,0,HOU
9174,305.8,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,33.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1063.0,160.0,1181.0,365.0,,,0.0,1212.2,0.0,0,0,19,138,1.0,cut,0,0.0,10.3,,,,,0.2,3.1,half_court,997.5,343.75,0.4654832273691009,0,unknown,-78.67462665890505,193.3764270762913,0.3333333333333333,white#?,1.0,0,87,0,HOU
9174,305.8,9,white,653,472,0.2244,0.6686,92.92,65.26,118.5,3pt_arc,0,,141.4,,none,0.0,0.0,0.0,0.0,0,0,,0.0,824.0,398.0,918.0,643.0,,,0.0,535.4,25.07,0,0,19,138,1.0,cut,0,0.0,10.3,,,,,0.2,3.1,half_court,719.25,610.75,0.0,0,unknown,-78.67462665890505,193.3764270762913,0.3333333333333333,white#?,8.0,0,87,0,HOU
9174,305.8,4,green,923,386,0.3172,0.5467,0.0,0.0,0.0,mid_range,0,,,172.7,none,0.0,0.0,0.0,0.0,0,0,,0.0,598.0135192871094,115.063232421875,715.7496643066406,274.03839111328125,,,0.0,792.7,0.0,0,0,19,138,0.733,cut,0,0.0,10.3,,,,,0.2,3.1,half_court,1003.25,398.625,0.05699481747161,1,unknown,-78.67462665890505,193.3764270762913,0.3333333333333333,green#?,54.0,0,87,0,OKC
9177,305.9,1,green,107,503,0.0368,0.7125,0.67,0.67,180.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,477.0,596.0,563.0,675.0,,,0.0,151.9,-0.11,0,0,19,139,1.0,cut,0,0.0,10.2,,,,,0.2,3.2,half_court,1067.0,660.0,0.0,0,unknown,-75.26644529830875,193.097792728222,0.4714045207910317,green#?,5.0,0,482,0,OKC
9177,305.9,3,green,743,367,0.2553,0.5198,2.85,-0.15,200.6,3pt_arc,0,,113.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,870.0,322.0,978.0,535.0,,,0.0,612.2,2.69,0,0,19,139,1.0,cut,0,0.0,10.2,,,,,0.2,3.2,half_court,907.75,592.0,0.0,0,unknown,-75.26644529830875,193.097792728222,0.4714045207910317,green#?,28.0,0,482,0,OKC
9177,305.9,4,green,965,371,0.3316,0.5255,14.87,14.87,340.3,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1056.0,372.0,1150.0,530.0,,,0.0,834.2,-13.89,0,0,19,139,1.0,cut,0,0.0,10.2,,,,,0.2,3.2,half_court,1003.25,398.625,0.05699481747161,1,unknown,-75.26644529830875,193.097792728222,0.4714045207910317,green#?,54.0,0,482,0,OKC
9177,305.9,5,green,547,209,0.188,0.296,6.7,1.93,185.7,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,699.0,200.0,831.0,393.0,,,0.0,440.3,6.08,0,0,19,139,1.0,cut,0,0.0,10.2,,,,,0.2,3.2,half_court,714.0,326.375,0.4528301789147131,0,unknown,-75.26644529830875,193.097792728222,0.4714045207910317,green#?,6.0,0,482,0,OKC
9177,305.9,6,white,1140,143,0.3918,0.2025,0.47,-10.49,225.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1178.0,145.0,1252.0,275.0,,,0.0,1030.7,0.26,0,0,19,139,1.0,cut,0,0.0,10.2,,,,,0.2,3.2,half_court,817.75,321.125,0.4413145457030132,0,unknown,-75.26644529830875,193.097792728222,0.4714045207910317,white#?,4.0,0,482,0,HOU
9177,305.9,7,white,19,84,0.0065,0.119,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,597.0,295.0,705.0,519.0,,,0.0,291.4,0.0,0,0,19,139,1.0,cut,0,0.0,10.2,,,,,0.2,3.2,half_court,636.0,541.25,0.0,0,unknown,-75.26644529830875,193.097792728222,0.4714045207910317,white#?,6.0,0,482,0,HOU
9177,305.9,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1063.0,161.0,1193.0,362.0,,,0.0,1212.2,0.0,0,0,19,139,1.0,cut,0,0.0,10.2,,,,,0.2,3.2,half_court,997.5,343.75,0.4654832273691009,0,unknown,-75.26644529830875,193.097792728222,0.4714045207910317,white#?,1.0,0,482,0,HOU
9177,305.9,9,white,672,455,0.2309,0.6445,8.5,-84.42,318.2,3pt_arc,0,,113.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,778.6439933776855,446.55196380615234,886.476001739502,665.0787734985352,,,0.0,550.6,-5.17,0,0,19,139,0.933,cut,0,0.0,10.2,,,,,0.2,3.2,half_court,719.25,610.75,0.0,0,unknown,-75.26644529830875,193.097792728222,0.4714045207910317,white#?,8.0,0,482,0,HOU
9180,306.0,2,green,1538,419,0.5285,0.5935,0.0,0.0,0.0,backcourt,0,,33.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1061.0,369.0,1159.0,615.0,,,0.0,1242.8,0.0,0,0,19,140,1.0,cut,0,0.0,10.1,,,,,0.2,3.3,half_court,1099.5,583.25,0.0,0,unknown,-67.28566434511342,192.3464471555781,0.6666666666666666,green#?,5.0,0,55,0,OKC
9180,306.0,3,green,686,449,0.2357,0.636,33.29,30.44,124.8,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,830.0,393.0,972.0,637.0,,,0.0,563.3,14.06,0,0,19,140,1.0,cut,0,0.0,10.1,,,,,0.2,3.3,half_court,892.5,604.0,0.0,0,unknown,-67.28566434511342,192.3464471555781,0.6666666666666666,green#?,28.0,0,55,0,OKC
9180,306.0,5,green,549,187,0.1887,0.2649,7.36,0.66,275.2,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,698.0,195.0,802.0,396.0,,,0.0,449.8,-3.33,0,0,19,140,1.0,cut,0,0.0,10.1,,,,,0.2,3.3,half_court,764.75,357.25,0.2040816293211162,1,unknown,-67.28566434511342,192.3464471555781,0.6666666666666666,green#?,6.0,0,55,0,OKC
