source_row,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,geometry_evaluable,off_frame,off_frame_reasons
27365,77910,3,508.98294,-197.44283,630.41376,11.260941,True,True,y_min_lt_0
27366,77910,7,415.5788,61.766663,515.7619,342.0736,True,False,
27367,77910,6,330.91357,249.13223,446.1808,458.1627,True,False,
27368,77916,1,788.0,454.0,887.0,638.0,True,False,
27369,77916,2,692.0,215.0,791.0,432.0,True,False,
27370,77916,4,659.0,541.0,754.0,674.0,True,False,
27371,77916,8,511.0,275.0,676.0,511.0,True,False,
27372,77916,3,473.11282,-293.58932,594.54364,-84.88556,True,True,y_min_lt_0
27373,77916,7,387.82547,42.705994,488.00858,323.01294,True,False,
27374,77916,6,336.0755,248.8678,451.3427,457.89825,True,False,
27375,77922,1,784.0,455.0,881.0,638.0,True,False,
27376,77922,2,676.0,206.0,784.0,414.0,True,False,
27377,77922,4,656.0,542.0,751.0,675.0,True,False,
27378,77922,8,506.0,277.0,625.0,512.0,True,False,
27379,77922,3,437.24274,-389.73584,558.6736,-181.03206,True,True,y_min_lt_0
27380,77922,7,360.07214,23.645325,460.25525,303.95227,True,False,
27381,77928,1,780.0,454.0,878.0,629.0,True,False,
27382,77928,2,665.0,202.0,770.0,399.0,True,False,
27383,77928,4,664.0,202.0,807.0,398.0,True,False,
27384,77928,8,502.0,283.0,618.0,525.0,True,False,
27385,77928,3,401.37265,-485.88232,522.80347,-277.1786,True,True,y_min_lt_0
27386,77928,7,332.31882,4.584656,432.50192,284.8916,True,False,
27387,77934,1,772.0,456.0,875.0,638.0,True,False,
27388,77934,2,647.0,200.0,772.0,400.0,True,False,
27389,77934,8,506.0,290.0,625.0,538.0,True,False,
27390,77934,9,501.0,120.0,583.0,319.0,True,False,
27391,77934,4,683.04144,126.305756,803.04364,292.1157,True,False,
27392,77934,3,365.50256,-582.0288,486.9334,-373.32507,True,True,y_min_lt_0
27393,77940,1,767.0,456.0,870.0,643.0,True,False,
27394,77940,2,654.0,190.0,761.0,403.0,True,False,
27395,77940,8,507.0,296.0,600.0,544.0,True,False,
27396,77940,9,493.0,122.0,572.0,324.0,True,False,
27397,77940,4,696.5442,-17.881012,816.5464,147.92892,True,True,y_min_lt_0
27398,77946,1,767.0,458.0,866.0,645.0,True,False,
27399,77946,2,607.0,175.0,748.0,395.0,True,False,
27400,77946,8,504.0,296.0,594.0,543.0,True,False,
27401,77946,9,485.0,121.0,567.0,319.0,True,False,
27402,77946,4,710.04694,-162.06778,830.04913,3.742157,True,True,y_min_lt_0
27403,77952,1,770.0,457.0,867.0,646.0,True,False,
27404,77952,8,494.0,301.0,590.0,543.0,True,False,
27405,77952,9,481.0,124.0,559.0,317.0,True,False,
27406,77952,2,604.8856,172.81879,731.24146,386.89392,True,False,
27407,77952,4,723.5497,-306.25455,843.5519,-140.44461,True,True,y_min_lt_0
27408,77958,1,776.0,460.0,873.0,648.0,True,False,
27409,77958,2,570.0,163.0,677.0,388.0,True,False,
27410,77958,6,444.0,18.0,528.0,188.0,True,False,
27411,77958,9,477.0,118.0,560.0,317.0,True,False,
27412,77958,10,495.0,302.0,616.0,544.0,True,False,
27413,77958,4,737.0524,-450.4413,857.0546,-284.63138,True,True,y_min_lt_0
27414,77964,1,786.0,459.0,882.0,648.0,True,False,
27415,77964,6,442.0,19.0,526.0,185.0,True,False,
27416,77964,9,474.0,123.0,556.0,314.0,True,False,
27417,77964,10,492.0,301.0,621.0,543.0,True,False,
27418,77964,2,544.94714,159.04346,659.68945,379.67352,True,False,
27419,77964,4,750.5552,-594.62805,870.5574,-428.81815,True,True,y_min_lt_0
27420,77970,1,795.0,460.0,895.0,648.0,True,False,
27421,77970,6,556.0,125.0,659.0,295.0,True,False,
27422,77970,8,490.0,285.0,668.0,544.0,True,False,
27423,77970,9,470.00775,120.08461,551.6114,314.36865,True,False,
27424,77970,2,520.39636,153.15918,635.1387,373.78925,True,False,
27425,77970,4,764.0579,-738.8149,884.0601,-573.00494,True,True,y_min_lt_0
27426,77976,1,803.0,458.0,906.0,648.0,True,False,
27427,77976,3,618.0,546.0,713.0,674.0,True,False,
27428,77976,7,241.0,591.0,334.0,675.0,True,False,
27429,77976,9,473.0,120.0,562.0,323.0,True,False,
27430,77976,10,491.0,301.0,667.0,545.0,True,False,
27431,77976,6,630.57104,187.69377,725.69714,356.18024,True,False,
27432,77976,2,495.84558,147.2749,610.5879,367.90497,True,False,
27433,77976,4,777.56067,-883.00165,897.56287,-717.1917,True,True,y_min_lt_0
27434,77982,1,811.0,464.0,915.0,651.0,True,False,
27435,77982,3,618.0,547.0,712.0,674.0,True,False,
27436,77982,9,474.0,119.0,561.0,322.0,True,False,
27437,77982,10,491.0,299.0,667.0,541.0,True,False,
27438,77982,6,714.6724,261.3739,809.7985,429.86035,True,False,
27439,77982,2,471.2948,141.39062,586.0371,362.0207,True,False,
27440,77988,1,820.0,464.0,921.0,651.0,True,False,
27441,77988,3,615.0,547.0,710.0,674.0,True,False,
27442,77988,10,504.0,297.0,629.0,540.0,True,False,
27443,77988,6,798.7738,335.05402,893.8999,503.54047,True,False,
27444,77988,2,446.744,135.50635,561.4863,356.1364,True,False,
27445,77994,1,831.0,463.0,930.0,646.0,True,False,
27446,77994,3,613.0,546.0,708.0,673.0,True,False,
27447,77994,9,466.0,116.0,550.0,359.0,True,False,
27448,77994,10,513.0,296.0,661.0,542.0,True,False,
27449,77994,6,882.8752,408.73413,978.0013,577.2206,True,False,
27450,77994,2,422.19318,129.62207,536.9355,350.25214,True,False,
27451,78000,1,842.0,460.0,937.0,654.0,True,False,
27452,78000,3,610.0,546.0,705.0,673.0,True,False,
27453,78000,10,506.0,298.0,660.0,539.0,True,False,
27454,78000,7,241.0,591.0,334.0,675.0,True,False,
27455,78000,6,966.97656,482.41425,1062.1027,650.9007,True,False,
27456,78006,1,856.0,459.0,949.0,653.0,True,False,
27457,78006,2,424.0,130.0,548.0,364.0,True,False,
27458,78006,3,609.0,547.0,702.0,673.0,True,False,
27459,78006,7,231.0,592.0,321.0,675.0,True,False,
27460,78006,10,508.0,296.0,649.0,537.0,True,False,
27461,78006,6,1051.0779,556.09436,1146.2041,724.5808,True,True,y_max_gt_height
27462,78012,1,865.0,455.0,960.0,658.0,True,False,
27463,78012,2,394.0,149.0,523.0,364.0,True,False,
27464,78012,3,607.0,546.0,702.0,673.0,True,False,
27465,78012,7,229.0,593.0,319.0,675.0,True,False,
27466,78012,10,507.0,297.0,640.0,538.0,True,False,
27467,78012,6,1135.1793,629.7745,1230.3055,798.2609,True,True,y_max_gt_height
27468,78018,1,666.0,560.0,751.0,673.0,True,False,
27469,78018,2,384.0,150.0,516.0,358.0,True,False,
27470,78018,3,606.0,546.0,701.0,673.0,True,False,
27471,78018,4,481.0,120.0,566.0,306.0,True,False,
27472,78018,7,227.0,592.0,319.0,675.0,True,False,
27473,78018,10,506.0,300.0,675.0,543.0,True,False,
27474,78018,6,1219.2808,703.4546,1314.407,871.94104,True,True,x_max_gt_width;y_max_gt_height
27475,78024,2,383.0,143.0,495.0,352.0,True,False,
27476,78024,3,604.0,546.0,701.0,673.0,True,False,
27477,78024,8,506.0,306.0,625.0,544.0,True,False,
27478,78024,4,481.0,120.0,566.0,306.0,True,False,
27479,78030,1,455.0,496.0,550.0,644.0,True,False,
27480,78030,2,378.0,132.0,487.0,341.0,True,False,
27481,78030,3,602.0,546.0,700.0,673.0,True,False,
27482,78030,4,483.0,110.0,579.0,310.0,True,False,
27483,78030,10,501.0,319.0,675.0,544.0,True,False,
27484,78036,1,457.0,486.0,549.0,647.0,True,False,
27485,78036,3,600.0,546.0,699.0,674.0,True,False,
27486,78036,7,230.0,587.0,320.0,675.0,True,False,
27487,78036,10,491.0,319.0,673.0,539.0,True,False,
27488,78036,2,362.37445,128.31549,477.11823,338.76068,True,False,
27489,78036,4,486.24405,109.46905,581.3274,308.30237,True,False,
27490,78042,1,458.0,480.0,551.0,649.0,True,False,
27491,78042,3,599.0,546.0,700.0,674.0,True,False,
27492,78042,7,430.0,50.0,509.0,228.0,True,False,
27493,78042,10,501.0,315.0,666.0,522.0,True,False,
27494,78042,2,351.84348,122.6123,466.58725,333.0575,True,False,
27495,78042,4,489.17264,108.297615,584.256,307.13095,True,False,
27496,78042,9,430.6162,160.19843,534.6626,391.1712,True,False,
27497,78048,1,319.0,531.0,421.0,671.0,True,False,
27498,78048,2,355.0,154.0,439.0,315.0,True,False,
27499,78048,3,599.0,545.0,700.0,674.0,True,False,
27500,78048,4,502.0,118.0,585.0,311.0,True,False,
27501,78048,7,383.0,52.0,461.0,192.0,True,False,
27502,78048,10,484.0,311.0,597.0,529.0,True,False,
27503,78054,1,826.0,385.0,979.0,594.0,True,False,
27504,78054,2,350.0,138.0,441.0,332.0,True,False,
27505,78054,3,600.0,545.0,703.0,674.0,True,False,
27506,78054,4,513.0,117.0,594.0,309.0,True,False,
27507,78054,8,483.0,306.0,604.0,533.0,True,False,
27508,78054,7,380.14536,-81.76333,466.23062,67.687035,True,True,y_min_lt_0
27509,78060,1,802.0,381.0,939.0,580.0,True,False,
27510,78060,2,352.0,129.0,440.0,322.0,True,False,
27511,78060,3,605.0,545.0,703.0,674.0,True,False,
27512,78060,4,517.0,118.0,600.0,315.0,True,False,
27513,78060,6,422.0,58.0,502.0,231.0,True,False,
27514,78060,8,476.37314,303.41678,606.8003,529.5959,True,False,
27515,78066,1,794.0,382.0,919.0,577.0,True,False,
27516,78066,3,609.0,559.0,708.0,674.0,True,False,
27517,78066,4,530.0,109.0,609.0,313.0,True,False,
27518,78066,6,416.0,58.0,499.0,235.0,True,False,
27519,78066,10,427.0,321.0,566.0,541.0,True,False,
27520,78066,2,344.29474,128.73154,434.50092,318.48108,True,False,
27521,78072,3,620.0,546.0,719.0,673.0,True,False,
27522,78072,4,538.0,117.0,618.0,278.0,True,False,
27523,78072,6,420.0,53.0,505.0,233.0,True,False,
27524,78072,10,419.0,336.0,550.0,558.0,True,False,
27525,78072,1,906.2962,354.3123,1034.3239,546.442,True,False,
27526,78072,2,340.30286,124.947075,430.50903,314.6966,True,False,
27527,78078,1,719.0,397.0,896.0,588.0,True,False,
27528,78078,3,483.0,363.0,573.0,554.0,True,False,
27529,78078,4,551.0,106.0,641.0,313.0,True,False,
27530,78078,6,415.0,51.0,509.0,238.0,True,False,
27531,78078,8,455.0,360.0,573.0,556.0,True,False,
27532,78078,2,336.31097,121.162605,426.51715,310.91214,True,False,
27533,78084,1,645.0,391.0,900.0,595.0,True,False,
27534,78084,2,362.0,142.0,464.0,316.0,True,False,
27535,78084,4,552.0,109.0,649.0,313.0,True,False,
27536,78084,6,415.0,53.0,508.0,235.0,True,False,
27537,78084,8,422.0,346.0,543.0,564.0,True,False,
27538,78084,3,471.59595,363.49295,566.19727,521.22327,True,False,
27539,78090,2,360.0,128.0,464.0,316.0,True,False,
27540,78090,4,547.0,108.0,640.0,286.0,True,False,
27541,78090,5,699.0,564.0,790.0,674.0,True,False,
27542,78090,6,545.0,107.0,653.0,314.0,True,False,
27543,78090,8,424.0,344.0,552.0,565.0,True,False,
27544,78090,7,365.76883,-857.96893,451.8541,-708.5186,True,True,y_min_lt_0
27545,78096,4,569.0,110.0,647.0,293.0,True,False,
27546,78096,6,546.0,106.0,657.0,315.0,True,False,
27547,78096,8,427.0,340.0,549.0,568.0,True,False,
27548,78096,9,359.0,101.0,499.0,314.0,True,False,
27549,78096,1,571.30414,393.29214,760.84796,591.81024,True,False,
27550,78096,2,365.57678,129.82733,467.15674,313.533,True,False,
27551,78096,7,363.37274,-987.33655,449.458,-837.8862,True,True,y_min_lt_0
27552,78102,1,534.0,403.0,693.0,594.0,True,False,
27553,78102,4,575.0,114.0,658.0,311.0,True,False,
27554,78102,5,710.0,572.0,803.0,674.0,True,False,
27555,78102,9,359.0,106.0,479.0,315.0,True,False,
27556,78102,6,596.7232,132.36499,702.02167,334.25604,True,False,
27557,78102,8,418.6749,345.7797,541.19495,567.82764,True,False,
27558,78102,2,368.8056,127.85412,470.38556,311.55975,True,False,
27559,78108,2,357.0,105.0,462.0,322.0,True,False,
27560,78108,4,555.0,108.0,675.0,316.0,True,False,
27561,78108,5,715.0,573.0,808.0,674.0,True,False,
27562,78108,1,479.62982,403.86346,650.81866,597.86365,True,False,
27563,78108,9,353.9444,107.0819,475.68353,316.42972,True,False,
27564,78108,6,641.1556,153.34134,746.45404,355.2324,True,False,
27565,78108,8,413.82648,346.94965,536.34656,568.99756,True,False,
27566,78114,2,352.0,122.0,467.0,337.0,True,False,
27567,78114,4,563.0,106.0,697.0,314.0,True,False,
27568,78114,1,430.73822,406.74045,601.92706,600.7406,True,False,
27569,78114,9,349.29324,108.47726,471.03238,317.82507,True,False,
27570,78114,6,685.58795,174.31769,790.8864,376.20874,True,False,
27571,78114,8,408.97806,348.1196,531.4981,570.1675,True,False,
27572,78114,3,245.55652,93.043884,340.15784,250.77423,True,False,
27573,78120,2,355.0,136.0,472.0,341.0,True,False,
27574,78120,4,542.0,107.0,710.0,313.0,True,False,
27575,78120,5,340.0,413.0,436.0,586.0,True,False,
27576,78120,9,344.6421,109.87261,466.38123,319.22043,True,False,
27577,78120,6,730.0203,195.29404,835.3188,397.1851,True,False,
27578,78120,8,404.12964,349.28955,526.6497,571.33746,True,False,
27579,78126,2,366.0,141.0,459.0,338.0,True,False,
27580,78126,4,556.0,109.0,705.0,316.0,True,False,
27581,78126,5,290.11124,412.9775,384.6102,550.5092,True,False,
27582,78126,9,339.99094,111.26797,461.73007,320.61578,True,False,
27583,78126,6,774.4527,216.27039,879.75116,418.16144,True,False,
27584,78126,8,399.28122,350.4595,521.8013,572.50745,True,False,
27585,78132,2,368.0,148.0,453.0,321.0,True,False,
27586,78132,4,567.0,112.0,704.0,315.0,True,False,
27587,78132,5,151.30957,366.7269,245.80856,504.25858,True,False,
27588,78132,9,335.33978,112.66332,457.07892,322.01114,True,False,
27589,78132,6,818.8851,237.24673,924.18353,439.1378,True,False,
27590,78132,8,394.4328,351.62946,516.9529,573.67737,True,False,
27591,78138,4,391.0,421.0,505.0,586.0,True,False,
27592,78138,6,595.0,120.0,696.0,319.0,True,False,
27593,78138,7,468.0,319.0,624.0,591.0,True,False,
27594,78138,9,369.0,153.0,446.0,327.0,True,False,
27595,78138,2,363.84015,145.1509,457.93164,332.8423,True,False,
27596,78144,4,366.0,410.0,481.0,587.0,True,False,
27597,78144,6,594.0,125.0,699.0,320.0,True,False,
27598,78144,7,511.0,336.0,615.0,587.0,True,False,
27599,78144,9,369.0,161.0,448.0,369.0,True,False,
27600,78144,2,363.50745,146.78755,457.59894,334.47894,True,False,
27601,78144,8,384.73596,353.96936,507.25604,576.0173,True,False,
27602,78150,4,559.0,465.0,656.0,650.0,True,False,
27603,78150,6,586.0,142.0,706.0,329.0,True,False,
27604,78150,7,515.8554,337.80786,624.37714,590.634,True,False,
27605,78150,9,365.95648,174.58101,448.0509,370.90857,True,False,
27606,78150,2,363.17474,148.42421,457.26624,336.1156,True,False,
27607,78150,5,-265.09537,227.97507,-170.5964,365.50674,True,True,x_min_lt_0
27608,78156,7,509.0,329.0,628.0,572.0,True,False,
27609,78156,4,512.2063,552.099,621.3939,735.03394,True,True,y_max_gt_height
27610,78156,6,588.6414,141.02332,700.7171,332.8608,True,False,
27611,78156,9,365.158,187.05183,447.2524,383.3794,True,False,
27612,78156,2,362.84204,150.06087,456.93353,337.75226,True,False,
27613,78156,5,-403.897,181.72446,-309.39804,319.25616,True,True,x_min_lt_0
27614,78162,1,521.0,323.0,634.0,571.0,True,False,
27615,78162,9,331.0,194.0,435.0,389.0,True,False,
27616,78162,10,422.0,97.0,505.0,256.0,True,False,
27617,78162,7,514.8368,323.53455,630.23975,569.9077,True,False,
27618,78162,6,587.54315,145.91846,699.61884,337.75595,True,False,
27619,78162,2,362.50934,151.69753,456.60083,339.38892,True,False,
27620,78162,5,-542.69867,135.47388,-448.19968,273.00555,True,True,x_min_lt_0
27621,78168,3,568.0,468.0,671.0,651.0,True,False,
27622,78168,10,429.0,103.0,511.0,260.0,True,False,
27623,78168,9,328.33337,204.7517,425.1853,400.18488,True,False,
27624,78168,7,518.54333,319.1725,633.9463,565.5456,True,False,
27625,78168,6,586.4449,150.8136,698.52057,342.6511,True,False,
27626,78168,2,362.17664,153.33418,456.26813,341.02557,True,False,
27627,78174,3,568.0,469.0,671.0,649.0,True,False,
27628,78174,7,524.0,330.0,655.0,562.0,True,False,
27629,78174,9,319.0,229.0,436.0,426.0,True,False,
27630,78174,10,428.0,103.0,524.0,263.0,True,False,
27631,78174,6,585.3466,155.70874,697.4223,347.54623,True,False,
27632,78174,2,361.84393,154.97084,455.93542,342.66223,True,False,
27633,78180,3,571.0,470.0,671.0,651.0,True,False,
27634,78180,10,425.0,100.0,511.0,265.0,True,False,
27635,78180,7,532.43805,325.25635,658.49713,561.8095,True,False,
27636,78180,9,317.19662,243.14038,426.66092,439.55438,True,False,
27637,78180,6,584.24835,160.60387,696.32404,352.44135,True,False,
27638,78180,2,361.51123,156.6075,455.60272,344.2989,True,False,
27639,78186,3,570.0,471.0,669.0,652.0,True,False,
27640,78186,7,514.0,311.0,655.0,562.0,True,False,
27641,78186,9,264.0,243.0,459.0,441.0,True,False,
27642,78186,10,418.0,103.0,514.0,267.0,True,False,
27643,78186,6,583.1501,165.49901,695.22577,357.3365,True,False,
27644,78192,3,569.0,474.0,668.0,660.0,True,False,
27645,78192,7,523.0,299.0,632.0,542.0,True,False,
27646,78192,10,205.0,271.0,306.0,478.0,True,False,
27647,78192,6,582.0518,170.39415,694.1275,362.23163,True,False,
27648,78198,3,569.0,477.0,668.0,664.0,True,False,
27649,78198,7,515.0,299.0,616.0,546.0,True,False,
27650,78198,9,267.0,212.0,406.0,423.0,True,False,
27651,78198,10,414.0,119.0,503.0,282.0,True,False,
27652,78198,6,580.95355,175.28929,693.02924,367.12677,True,False,
27653,78204,3,569.0,480.0,668.0,673.0,True,False,
27654,78204,7,494.0,308.0,614.0,554.0,True,False,
27655,78204,9,282.0,242.0,413.0,515.0,True,False,
27656,78204,10,359.4599,161.32849,452.22705,335.35693,True,False,
27657,78210,3,571.0,482.0,670.0,672.0,True,False,
27658,78210,7,504.0,305.0,610.0,547.0,True,False,
27659,78210,8,211.0,223.0,293.0,438.0,True,False,
27660,78210,10,363.5368,160.41147,456.30396,334.4399,True,False,
27661,78216,3,571.0,483.0,670.0,674.0,True,False,
27662,78216,7,512.0,294.0,604.0,537.0,True,False,
27663,78216,9,266.0,173.0,404.0,446.0,True,False,
27664,78222,2,1088.0,193.0,1216.0,394.0,True,False,
27665,78222,3,572.0,487.0,671.0,674.0,True,False,
27666,78222,7,486.0,293.0,603.0,528.0,True,False,
27667,78222,9,290.0,169.0,411.0,430.0,True,False,
27668,78228,2,1090.0,210.0,1221.0,400.0,True,False,
27669,78228,3,571.0,490.0,670.0,675.0,True,False,
27670,78228,7,492.0,281.0,607.0,524.0,True,False,
27671,78228,8,155.0,227.0,300.0,428.0,True,False,
27672,78228,10,375.76752,157.6604,468.53467,331.68884,True,False,
27673,78234,2,1092.0,218.0,1231.0,400.0,True,False,
27674,78234,3,570.0,493.0,669.0,673.0,True,False,
27675,78234,8,161.0,242.0,297.0,434.0,True,False,
27676,78234,10,386.0,142.0,490.0,327.0,True,False,
27677,78234,7,488.8054,276.28027,600.9013,517.3936,True,False,
27678,78240,2,1095.0,210.0,1221.0,398.0,True,False,
27679,78240,3,570.0,493.0,669.0,672.0,True,False,
27680,78240,4,653.0,195.0,790.0,367.0,True,False,
27681,78240,6,570.0,155.0,666.0,344.0,True,False,
27682,78240,8,153.0,236.0,295.0,436.0,True,False,
27683,78240,10,391.0,144.0,484.0,311.0,True,False,
27684,78240,7,486.23288,269.72424,598.3288,510.83752,True,False,
27685,78246,2,1088.0,199.0,1222.0,372.0,True,False,
27686,78246,3,569.0,493.0,669.0,672.0,True,False,
27687,78246,4,659.0,194.0,782.0,370.0,True,False,
27688,78246,6,555.0,162.0,650.0,360.0,True,False,
27689,78246,8,149.0,236.0,291.0,433.0,True,False,
27690,78246,10,394.59204,137.33179,491.32544,311.16388,True,False,
27691,78252,2,1119.0,196.0,1228.0,380.0,True,False,
27692,78252,3,567.0,494.0,668.0,672.0,True,False,
27693,78252,4,641.0,194.0,774.0,374.0,True,False,
27694,78252,8,144.0,226.0,269.0,428.0,True,False,
27695,78252,10,366.0,142.0,478.0,352.0,True,False,
27696,78258,2,1114.0,195.0,1226.0,388.0,True,False,
27697,78258,3,566.0,494.0,667.0,672.0,True,False,
27698,78258,4,620.0,195.0,771.0,373.0,True,False,
27699,78258,6,538.0,186.0,635.0,356.0,True,False,
27700,78258,10,355.0,140.0,480.0,366.0,True,False,
27701,78258,8,135.49817,227.31512,267.57684,427.56818,True,False,
27702,78264,2,1099.0,195.0,1227.0,396.0,True,False,
27703,78264,3,567.0,494.0,668.0,673.0,True,False,
27704,78264,4,618.0,199.0,757.0,369.0,True,False,
27705,78264,10,937.0,50.0,1026.0,229.0,True,False,
27706,78264,6,531.01605,188.68466,625.502,369.8834,True,False,
27707,78264,8,128.22305,225.16183,260.30173,425.4149,True,False,
27708,78270,2,1087.0,192.0,1225.0,397.0,True,False,
27709,78270,3,567.0,494.0,668.0,673.0,True,False,
27710,78270,4,617.0,195.0,748.0,366.0,True,False,
27711,78270,6,538.0,197.0,624.0,353.0,True,False,
27712,78270,10,1028.0,93.0,1115.0,233.0,True,False,
27713,78270,7,394.2162,226.77655,496.2436,449.95178,True,False,
27714,78270,8,120.947945,223.00854,253.02661,423.2616,True,False,
27715,78276,2,1089.0,193.0,1222.0,397.0,True,False,
27716,78276,3,567.0,495.0,670.0,673.0,True,False,
27717,78276,4,618.0,189.0,771.0,375.0,True,False,
27718,78276,6,545.0,193.0,634.0,386.0,True,False,
27719,78276,10,1224.7699,46.53736,1319.4117,214.02466,True,True,x_max_gt_width
27720,78276,7,379.4246,217.44302,481.452,440.61826,True,False,
27721,78276,8,113.67283,220.85526,245.7515,421.1083,True,False,
27722,78282,2,628.0,190.0,759.0,373.0,True,False,
27723,78282,3,566.0,494.0,677.0,675.0,True,False,
27724,78282,6,541.1471,202.83514,630.33167,383.0113,True,False,
27725,78282,10,1433.714,21.241493,1528.3558,188.72879,True,True,x_max_gt_width
27726,78282,7,364.633,208.1095,466.6604,431.28473,True,False,
27727,78282,8,106.39771,218.70197,238.47638,418.95502,True,False,
27728,78288,2,468.0,237.0,579.0,445.0,True,False,
27729,78288,3,564.0,494.0,687.0,673.0,True,False,
27730,78288,4,636.0,200.0,765.0,376.0,True,False,
27731,78288,6,551.0,199.0,660.0,413.0,True,False,
27732,78288,7,339.0,146.0,447.0,332.0,True,False,
27733,78288,10,1642.6581,-4.0543747,1737.2999,163.43292,True,True,x_max_gt_width;y_min_lt_0
27734,78288,8,99.1226,216.54868,231.20126,416.80173,True,False,
27735,78294,3,564.0,493.0,689.0,672.0,True,False,
27736,78294,4,672.0,210.0,773.0,346.0,True,False,
27737,78294,6,558.0,216.0,679.0,397.0,True,False,
27738,78294,2,285.5184,242.9119,406.65323,443.11435,True,False,
27739,78294,7,323.44766,120.05754,430.18076,313.94318,True,False,
27740,78294,10,1851.6022,-29.350243,1946.244,138.13705,True,True,x_max_gt_width;y_min_lt_0
27741,78294,8,91.84748,214.39539,223.92615,414.64844,True,False,
27742,78300,1,1108.0,193.0,1235.0,398.0,True,False,
27743,78300,3,563.0,492.0,686.0,673.0,True,False,
27744,78300,4,650.0,207.0,799.0,375.0,True,False,
27745,78300,6,566.0,226.0,699.0,404.0,True,False,
27746,78300,7,346.0,150.0,456.0,330.0,True,False,
27747,78300,2,78.541916,259.8735,199.67671,460.07596,True,False,
27748,78300,10,2060.5461,-54.64611,2155.1882,112.84118,True,True,x_max_gt_width;y_min_lt_0
27749,78300,8,84.572365,212.2421,216.65103,412.49515,True,False,
27750,78306,1,1146.0,195.0,1241.0,400.0,True,False,
27751,78306,3,566.0,490.0,683.0,673.0,True,False,
27752,78306,4,667.8025,209.52255,801.1035,371.42856,True,False,
27753,78306,6,581.51904,229.04402,703.93176,413.127,True,False,
27754,78306,7,340.36063,136.00632,449.1888,320.98706,True,False,
27755,78306,2,-128.43459,276.8351,-7.2997856,477.03757,True,True,x_min_lt_0
27756,78306,10,2269.4902,-79.941986,2364.1323,87.5453,True,True,x_max_gt_width;y_min_lt_0
27757,78312,3,569.0,493.0,682.0,672.0,True,False,
27758,78312,7,337.0,166.0,487.0,337.0,True,False,
27759,78312,9,160.0,292.0,261.0,469.0,True,False,
27760,78312,1,1230.5269,136.85275,1334.5771,329.98557,True,True,x_max_gt_width
27761,78312,4,676.8784,212.0069,810.17944,373.9129,True,False,
27762,78312,6,593.3738,235.3184,715.7865,419.40137,True,False,
27763,78312,2,-335.4111,293.79672,-214.27629,493.99918,True,True,x_min_lt_0
27764,78312,10,2478.4343,-105.237854,2573.0764,62.249435,True,True,x_max_gt_width;y_min_lt_0
27765,78318,3,571.0,492.0,682.0,673.0,True,False,
27766,78318,6,615.0,237.0,762.0,421.0,True,False,
27767,78318,9,181.0,301.0,275.0,481.0,True,False,
27768,78318,7,347.17917,163.43568,481.59146,339.72882,True,False,
27769,78318,1,1303.6141,88.86219,1407.6644,281.995,True,True,x_max_gt_width
27770,78318,4,685.95435,214.49124,819.2554,376.39725,True,False,
27771,78318,2,-542.3876,310.75833,-421.25278,510.9608,True,True,x_min_lt_0
27772,78318,10,2687.3784,-130.53372,2782.0205,36.953568,True,True,x_max_gt_width;y_min_lt_0
27773,78324,3,571.0,491.0,681.0,672.0,True,False,
27774,78324,7,383.0,163.0,519.0,373.0,True,False,
27775,78324,9,197.0,308.0,295.0,484.0,True,False,
27776,78324,6,636.08093,242.18176,774.90173,426.20935,True,False,
27777,78324,1,1376.7014,40.87162,1480.7517,234.00443,True,True,x_max_gt_width
27778,78324,4,695.0303,216.97559,828.3313,378.8816,True,False,
27779,78324,2,-749.3641,327.71994,-628.2293,527.9224,True,True,x_min_lt_0
27780,78330,1,1158.0,213.0,1285.0,400.0,True,True,x_max_gt_width
27781,78330,3,564.0,487.0,673.0,670.0,True,False,
27782,78330,7,440.0,165.0,538.0,418.0,True,False,
27783,78330,9,209.0,306.0,306.0,464.0,True,False,
27784,78330,6,654.3235,247.1145,793.1444,431.1421,True,False,
27785,78330,4,704.1062,219.45993,837.4072,381.36594,True,False,
27786,78330,2,-956.3406,344.68155,-835.2058,544.88403,True,True,x_min_lt_0
27787,78336,1,1165.0,217.0,1281.0,403.0,True,True,x_max_gt_width
27788,78336,3,551.0,483.0,660.0,670.0,True,False,
27789,78336,6,698.0,249.0,841.0,423.0,True,False,
27790,78336,9,216.0,309.0,317.0,442.0,True,False,
27791,78336,7,448.9766,187.56046,564.6277,414.19382,True,False,
27792,78336,4,713.1821,221.94427,846.48315,383.85028,True,False,
27793,78336,2,-1163.3171,361.64316,-1042.1824,561.84564,True,True,x_min_lt_0
27794,78342,1,1144.0,218.0,1294.0,404.0,True,True,x_max_gt_width
27795,78342,3,532.0,482.0,639.0,666.0,True,False,
27796,78342,7,467.0,239.0,579.0,459.0,True,False,
27797,78342,8,987.0,84.0,1076.0,222.0,True,False,
27798,78342,6,723.3122,250.47244,864.99274,427.6384,True,False,
27799,78342,9,230.2701,296.5754,329.1942,446.58768,True,False,
27800,78342,4,722.25806,224.42862,855.5591,386.33463,True,False,
27801,78348,1,1126.0,222.0,1293.0,404.0,True,True,x_max_gt_width
27802,78348,3,507.0,476.0,615.0,661.0,True,False,
27803,78348,8,964.0,80.0,1050.0,219.0,True,False,
27804,78348,7,488.6475,259.07748,602.0918,481.70145,True,False,
