draw_kind,section_id,frame,slot,player_id,landed_position_source,derived_same_invocation_state,derived_branch,stored_box_derived_branch,trace_box_derived_branch,current_box_projection_minus_prior_position_px,branch_guard_px,stored_box_y1,stored_box_x1,stored_box_y2,stored_box_x2,pre_call_box_y2,stored_pre_call_box_y1,stored_pre_call_box_x1,stored_pre_call_box_y2,stored_pre_call_box_x2,stored_box_projection_x,stored_box_projection_y,trace_box_projection_x,trace_box_projection_y,archived_head_x,archived_foot_y,archived_foot_clipped,observed_x,observed_y,expected_x,expected_y,position_equals_current_box_projection,position_equals_prior_evaluated_tick,backprojected_image_x,backprojected_image_y,backprojected_minus_archived_foot_y,backprojection_inside_stored_box,frame_w,frame_h,map_w,map_h,classification_reason,classification
720p60,s-0Y7aLxXgM_s1275,6512,7,8,PREDICTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,NON_BOX_WRITE,DETECTION_FRESH_BOX,43.046,1500,372.0,636.0,519.0,720.0,464.0,271.0,350.0,464.0,447.0,2435,603,2437,646,678,504,0,2437,646,2437,646,1,0,675.810,503.633,-0.367,1,1280,660,3404,1711,,BRANCH_MISMATCH
720p60,s-0Y7aLxXgM_s1275,6512,8,9,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,NON_BOX_WRITE,DETECTION_FRESH_BOX,36.014,1500,181.0,170.0,343.0,273.0,358.0,187.0,146.0,358.0,261.0,2578,584,2614,583,221,328,0,2614,583,2614,583,1,0,209.922,324.984,-3.016,1,1280,660,3404,1711,,BRANCH_MISMATCH
720p60,s-0Y7aLxXgM_s1275,6512,9,10,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,NON_BOX_WRITE,DETECTION_FRESH_BOX,2.236,1500,393.0,427.0,551.0,520.0,552.0,397.0,440.0,552.0,529.0,2066,637,2068,636,473,536,0,2068,636,2068,636,1,0,472.467,536.048,0.048,1,1280,660,3404,1711,,BRANCH_MISMATCH
720p60,s-0Y7aLxXgM_s4830,6931,0,1,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,NON_BOX_WRITE,DETECTION_FRESH_BOX,3.162,1500,37.0,1000.0,190.0,1076.0,188.0,35.0,1000.0,188.0,1083.0,727,91,724,92,1038,175,0,724,92,724,92,1,0,1037.876,173.626,-1.374,1,1280,660,3404,1711,,BRANCH_MISMATCH
720p60,s-0Y7aLxXgM_s4830,6931,2,3,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,NON_BOX_WRITE,DETECTION_FRESH_BOX,,1500,238.0,1014.0,410.0,1112.0,261.375,79.4621,249.102,261.375,352.363,-207,135,735,250,1063,395,0,735,250,735,250,1,0,1062.452,394.526,-0.474,1,1280,660,3404,1711,,BRANCH_MISMATCH
720p60,s-0Y7aLxXgM_s4830,6931,4,5,,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,NON_BOX_WRITE,NON_BOX_WRITE,70.214,1500,462.116,1261.84,629.137,1374.41,545.51,378.489,1218.03,545.51,1330.6,963,362,998,445,1278,614,1,983,302,998,445,0,0,1278.340,463.089,-150.911,1,1280,660,3404,1711,,FRAME_MISMATCH
720p60,s-0Y7aLxXgM_s4830,6931,5,6,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,NON_BOX_WRITE,DETECTION_FRESH_BOX,10.198,1500,106.0,794.0,246.0,872.0,243.0,108.0,795.0,243.0,888.0,502,125,492,127,833,231,0,492,127,492,127,1,0,832.114,229.811,-1.189,1,1280,660,3404,1711,,BRANCH_MISMATCH
720p60,s-0Y7aLxXgM_s4830,6931,9,10,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,NON_BOX_WRITE,DETECTION_FRESH_BOX,,1500,324.0,683.0,456.0,764.0,434.585,258.206,598.498,434.585,696.073,188,281,287,299,723,441,0,287,299,287,299,1,0,722.581,440.074,-0.926,1,1280,660,3404,1711,,BRANCH_MISMATCH
720p60,xv0WyG7_99c_s4530,7095,0,1,PREDICTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,NON_BOX_WRITE,DETECTION_FRESH_BOX,,1500,253.0,810.0,430.0,902.0,497.457,278.999,635.191,497.457,764.746,3094,738,3196,1202,856,415,0,3196,1202,3196,1202,1,0,855.907,415.087,0.087,1,1280,660,3404,1711,,BRANCH_MISMATCH
720p60,xv0WyG7_99c_s4530,7095,1,2,SUBPIXEL,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,NON_BOX_WRITE,NON_BOX_WRITE,75.313,1500,237.096,867.982,409.405,957.298,411.069,238.76,850.194,411.069,939.509,3233,1288,3208,1346,912,394,0,3102,1398,3208,1346,0,0,911.554,409.263,15.263,1,1280,660,3404,1711,,FRAME_MISMATCH
720p60,xv0WyG7_99c_s4530,7095,3,4,,RETAINED_PRIOR_POSITION,RETAINED_WITHOUT_GUARD,RETAINED_WITHOUT_GUARD,RETAINED_WITHOUT_GUARD,87.801,1500,290.0,468.0,503.0,594.0,503.0,290.0,468.0,503.0,594.0,3403,394,3403,394,531,488,0,3333,341,3403,394,0,1,530.960,503.203,15.203,0,1280,660,3404,1711,,STALE_BOX
720p60,xv0WyG7_99c_s4530,7557,0,1,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,NON_BOX_WRITE,DETECTION_FRESH_BOX,21.024,1500,470.0,1021.0,568.0,1103.0,566.0,469.0,999.0,566.0,1085.0,886,446,907,447,1062,553,0,907,447,907,447,1,0,1061.997,551.886,-1.114,1,1280,660,3404,1711,,BRANCH_MISMATCH
720p60,xv0WyG7_99c_s4530,7557,2,3,CLAMP,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,NON_BOX_WRITE,NON_BOX_WRITE,,1500,145.738,646.674,678.024,917.316,676.343,144.057,649.784,676.343,920.427,648,525,646,525,781,660,1,673,524,646,525,0,0,808.978,658.238,-1.762,1,1280,660,3404,1711,,FRAME_MISMATCH
720p60,xv0WyG7_99c_s4530,7557,5,6,CLAMP,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,NON_BOX_WRITE,NON_BOX_WRITE,11.402,1500,122.086,-27.3559,654.216,343.775,655.844,123.714,-24.3327,655.844,346.798,60,508,58,508,164,639,1,58,518,58,508,0,0,157.299,653.324,14.324,1,1280,660,3404,1711,,FRAME_MISMATCH
720p60,xv0WyG7_99c_s4530,7557,6,7,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,NON_BOX_WRITE,DETECTION_FRESH_BOX,,1500,75.0,371.0,668.0,692.0,-599.025,-930.262,-1310.5,-599.025,-1104.02,-1415,-637,403,519,531,653,0,403,519,403,519,1,0,530.065,652.711,-0.289,1,1280,660,3404,1711,,BRANCH_MISMATCH
720p60,xv0WyG7_99c_s4530,7557,9,10,CLAMP,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,NON_BOX_WRITE,NON_BOX_WRITE,,1500,234.0,124.0,668.0,438.0,668.0,234.0,124.0,668.0,438.0,170,518,170,518,281,653,0,188,516,170,518,0,0,300.992,649.614,-3.386,1,1280,660,3404,1711,,FRAME_MISMATCH
