ytid,offset,sport,ledger_status,finished_at,retained,pool,source_path,source_bytes
pPHOlLVyjQc,90,nba,tracked,1789077628,0,,,0
pPHOlLVyjQc,1603,nba,tracked,1789077548,0,,,0
pPHOlLVyjQc,3116,nba,tracked,1789077588,0,,,0
q9kHoUZvxik,90,wnba,tracked,1788896028,0,,,0
q9kHoUZvxik,1287,wnba,tracked,1788889931,0,,,0
q9kHoUZvxik,2484,wnba,tracked,1788890186,0,,,0
q9kHoUZvxik,3681,wnba,tracked,1788891108,0,,,0
q9kHoUZvxik,4878,wnba,tracked,1788892590,0,,,0
q9kHoUZvxik,6075,wnba,tracked,1788895541,0,,,0
qAeUUwn-A8s,90,nba,tracked,1789080976,0,,,0
qAeUUwn-A8s,1325,nba,tracked,1789080303,0,,,0
qAeUUwn-A8s,2560,nba,tracked,1789080364,0,,,0
qAeUUwn-A8s,3795,nba,tracked,1789080915,0,,,0
qAeUUwn-A8s,5030,nba,tracked,1789080956,0,,,0
ql7kzzTRo4M,90,nba,tracked,1788916141,0,,,0
ql7kzzTRo4M,1470,nba,thin,1788915326,0,,,0
ql7kzzTRo4M,2850,nba,tracked,1788915695,0,,,0
ql7kzzTRo4M,4230,nba,tracked,1788915960,0,,,0
ql7kzzTRo4M,5610,nba,tracked,1788915837,0,,,0
qrWmO434a0k,1447,,ABSENT_FROM_LEDGER,0,1,retained_g364_val,/workspace/g364_scratch/val/qrWmO434a0k_s1447.mp4,72031233
qrWmO434a0k,2804,,ABSENT_FROM_LEDGER,0,1,retained_g364_val,/workspace/g364_scratch/val/qrWmO434a0k_s2804.mp4,74235194
rDN2P2gcteY,90,ncaa_basketball,tracked,1789083385,0,,,0
rDN2P2gcteY,1161,ncaa_basketball,tracked,1789083282,0,,,0
rDN2P2gcteY,2232,ncaa_basketball,tracked,1789083303,0,,,0
rDN2P2gcteY,3303,ncaa_basketball,tracked,1789083364,0,,,0
rDN2P2gcteY,4374,ncaa_basketball,tracked,1789083344,0,,,0
rDN2P2gcteY,5445,ncaa_basketball,tracked,1789083385,0,,,0
ryHe2XPFHqs,90,nba,tracked,1789088490,0,,,0
ryHe2XPFHqs,1305,nba,tracked,1789088367,0,,,0
ryHe2XPFHqs,2520,nba,tracked,1789088407,0,,,0
ryHe2XPFHqs,3735,nba,tracked,1789088470,0,,,0
ryHe2XPFHqs,4950,nba,tracked,1789088450,0,,,0
ryHe2XPFHqs,6165,nba,tracked,1789088470,0,,,0
s4xx-bV7D8I,90,wnba,tracked,1788898110,0,,,0
s4xx-bV7D8I,479,wnba,tracked,1788873575,0,,,0
s4xx-bV7D8I,868,wnba,tracked,1788898271,0,,,0
sN8v9Uus6xw,90,nba,tracked,1789077970,0,,,0
sN8v9Uus6xw,1169,nba,tracked,1789077889,0,,,0
sN8v9Uus6xw,2248,nba,tracked,1789078031,0,,,0
sN8v9Uus6xw,3327,nba,tracked,1789077950,0,,,0
sN8v9Uus6xw,4406,nba,tracked,1789077990,0,,,0
sN8v9Uus6xw,5485,nba,tracked,1789077970,0,,,0
tDpmV777-IQ,90,ncaa_basketball,tracked,1788912595,0,,,0
tDpmV777-IQ,1383,ncaa_basketball,tracked,1788902325,0,,,0
tDpmV777-IQ,2676,ncaa_basketball,tracked,1788912328,0,,,0
tDpmV777-IQ,3969,ncaa_basketball,thin,1788912676,0,,,0
tDpmV777-IQ,5262,ncaa_basketball,tracked,1788912513,0,,,0
tFnl0NVn6FA,90,,ABSENT_FROM_LEDGER,0,1,retained_g364_val,/workspace/g364_scratch/val/tFnl0NVn6FA_s90.mp4,65212592
tFnl0NVn6FA,2774,,ABSENT_FROM_LEDGER,0,1,retained_g364_val,/workspace/g364_scratch/val/tFnl0NVn6FA_s2774.mp4,69117769
tZeqmc_-_sA,1332,,ABSENT_FROM_LEDGER,0,1,retained_g364_val,/workspace/g364_scratch/val/tZeqmc_-_sA_s1332.mp4,72183029
tZeqmc_-_sA,2574,,ABSENT_FROM_LEDGER,0,1,retained_g364_val,/workspace/g364_scratch/val/tZeqmc_-_sA_s2574.mp4,75846958
trGsuzTRCJU,90,ncaa_basketball,tracked,1789083586,0,,,0
trGsuzTRCJU,1168,ncaa_basketball,tracked,1789083405,0,,,0
trGsuzTRCJU,2246,ncaa_basketball,tracked,1789083445,0,,,0
trGsuzTRCJU,3324,ncaa_basketball,tracked,1789083526,0,,,0
trGsuzTRCJU,4402,ncaa_basketball,tracked,1789083566,0,,,0
trGsuzTRCJU,5480,ncaa_basketball,tracked,1789083626,0,,,0
uJs693eNfuQ,90,nba,tracked,1789084230,0,,,0
uJs693eNfuQ,1651,nba,tracked,1789084271,0,,,0
uJs693eNfuQ,3212,nba,tracked,1789084251,0,,,0
uJs693eNfuQ,4773,nba,tracked,1789084271,0,,,0
uJs693eNfuQ,6334,nba,tracked,1789084352,0,,,0
uJs693eNfuQ,7895,nba,tracked,1789084352,0,,,0
uZkAbRqeGrc,90,nba,tracked,1788877919,0,,,0
uZkAbRqeGrc,1607,nba,tracked,1788877732,0,,,0
uZkAbRqeGrc,3124,nba,tracked,1788877877,0,,,0
v85ekWdm6-E,90,nba,tracked,1789081300,0,,,0
v85ekWdm6-E,1767,nba,tracked,1789081138,0,,,0
v85ekWdm6-E,3444,nba,tracked,1789081158,0,,,0
vYUtp9BnQIw,90,ncaa_basketball,tracked,1789084981,0,,,0
vYUtp9BnQIw,1463,ncaa_basketball,tracked,1789084921,0,,,0
vYUtp9BnQIw,2836,ncaa_basketball,tracked,1789084961,0,,,0
vYUtp9BnQIw,4209,ncaa_basketball,tracked,1789085002,0,,,0
wHs1OssEcAw,90,ncaa_basketball,tracked,1788913431,1,retained_g364_val,/workspace/g364_scratch/val/wHs1OssEcAw_s90.mp4,96563518
wHs1OssEcAw,1183,ncaa_basketball,tracked,1788912697,0,,,0
wHs1OssEcAw,2276,ncaa_basketball,tracked,1788912921,1,retained_g364_val,/workspace/g364_scratch/val/wHs1OssEcAw_s2276.mp4,100578787
wHs1OssEcAw,3369,ncaa_basketball,tracked,1788913637,0,,,0
wHs1OssEcAw,4462,ncaa_basketball,tracked,1788913616,0,,,0
wHs1OssEcAw,5555,ncaa_basketball,tracked,1788913063,0,,,0
wJSOHbeQcg4,90,ncaa_basketball,tracked,1788870796,0,,,0
wJSOHbeQcg4,155,ncaa_basketball,tracked,1789066404,0,,,0
wJSOHbeQcg4,1180,ncaa_basketball,tracked,1788866700,0,,,0
wJSOHbeQcg4,1245,ncaa_basketball,tracked,1789066404,0,,,0
wJSOHbeQcg4,2270,ncaa_basketball,tracked,1788867288,0,,,0
wJSOHbeQcg4,2335,ncaa_basketball,tracked,1789066404,0,,,0
wJSOHbeQcg4,3360,ncaa_basketball,tracked,1788868493,0,,,0
wJSOHbeQcg4,3425,ncaa_basketball,tracked,1789066993,0,,,0
wJSOHbeQcg4,4450,ncaa_basketball,tracked,1788869736,0,,,0
wJSOHbeQcg4,4515,ncaa_basketball,tracked,1789067055,0,,,0
wJSOHbeQcg4,5540,ncaa_basketball,tracked,1788870238,0,,,0
wJSOHbeQcg4,5605,ncaa_basketball,tracked,1789067116,0,,,0
waBDFY4ihS0,90,nba,tracked,1789081645,0,,,0
waBDFY4ihS0,1203,nba,tracked,1789080895,0,,,0
waBDFY4ihS0,2316,nba,tracked,1789080875,0,,,0
waBDFY4ihS0,3429,nba,tracked,1789080875,0,,,0
waBDFY4ihS0,4542,nba,tracked,1789081118,0,,,0
waBDFY4ihS0,5655,nba,tracked,1789081402,0,,,0
wd08fix8q3Q,90,wnba,tracked,1788898331,0,,,0
wd08fix8q3Q,1238,wnba,tracked,1788897949,0,,,0
wd08fix8q3Q,2386,wnba,tracked,1788898090,0,,,0
wd08fix8q3Q,3534,wnba,tracked,1788898170,0,,,0
wd08fix8q3Q,4682,wnba,tracked,1788898210,0,,,0
wd08fix8q3Q,5830,wnba,tracked,1788898271,0,,,0
wptZj4SuFtE,90,wnba,tracked,1789085344,0,,,0
wptZj4SuFtE,1344,wnba,tracked,1789084453,0,,,0
wptZj4SuFtE,2598,wnba,tracked,1789084432,0,,,0
wptZj4SuFtE,3852,wnba,tracked,1789084777,0,,,0
wptZj4SuFtE,5106,wnba,tracked,1789084777,0,,,0
yE3V2klBEdo,90,ncaa_basketball,tracked,1789085344,0,,,0
yE3V2klBEdo,1248,ncaa_basketball,tracked,1789084941,0,,,0
yE3V2klBEdo,2406,ncaa_basketball,tracked,1789084899,0,,,0
yE3V2klBEdo,3564,ncaa_basketball,tracked,1789085224,0,,,0
yE3V2klBEdo,4722,ncaa_basketball,tracked,1789085183,0,,,0
