clip,source_clip,frame_index,stratum,role,role_claimed,stable_group_index,stable_group_length_px
wnba__wnba_05,wnba__wnba_05.mp4,3512,1,free_throw,false,,
wnba__wnba_05,wnba__wnba_05.mp4,3512,1,lane_left,false,,
wnba__wnba_05,wnba__wnba_05.mp4,3512,1,lane_right,false,,
wnba__wnba_05,wnba__wnba_05.mp4,6959,2,baseline,false,,
wnba__wnba_05,wnba__wnba_05.mp4,6959,2,free_throw,false,,
wnba__wnba_05,wnba__wnba_05.mp4,6959,2,lane_left,false,,
wnba__wnba_05,wnba__wnba_05.mp4,6959,2,lane_right,false,,
wnba__wnba_05,wnba__wnba_05.mp4,9001,3,baseline,false,,
wnba__wnba_05,wnba__wnba_05.mp4,9001,3,free_throw,false,,
wnba__wnba_05,wnba__wnba_05.mp4,9001,3,lane_left,false,,
wnba__wnba_05,wnba__wnba_05.mp4,9001,3,lane_right,false,,
wnba__wnba_05,wnba__wnba_05.mp4,11521,4,baseline,false,,
wnba__wnba_05,wnba__wnba_05.mp4,11521,4,free_throw,false,,
wnba__wnba_05,wnba__wnba_05.mp4,11521,4,lane_left,false,,
wnba__wnba_05,wnba__wnba_05.mp4,11521,4,lane_right,false,,
wnba__wnba_05,wnba__wnba_05.mp4,13078,5,baseline,false,,
wnba__wnba_05,wnba__wnba_05.mp4,13078,5,free_throw,false,,
wnba__wnba_05,wnba__wnba_05.mp4,13078,5,lane_left,false,,
wnba__wnba_05,wnba__wnba_05.mp4,13078,5,lane_right,false,,
wnba__wnba_05,wnba__wnba_05.mp4,14760,6,baseline,false,,
wnba__wnba_05,wnba__wnba_05.mp4,14760,6,free_throw,false,,
wnba__wnba_05,wnba__wnba_05.mp4,14760,6,lane_left,false,,
wnba__wnba_05,wnba__wnba_05.mp4,14760,6,lane_right,false,,
wnba__wnba_05,wnba__wnba_05.mp4,18068,7,baseline,true,0,587.500486
wnba__wnba_05,wnba__wnba_05.mp4,18068,7,free_throw,true,91,580.002070
wnba__wnba_05,wnba__wnba_05.mp4,18068,7,lane_left,true,1,348.768770
wnba__wnba_05,wnba__wnba_05.mp4,18068,7,lane_right,true,88,341.254186
wnba__wnba_05,wnba__wnba_05.mp4,19491,8,baseline,false,,
wnba__wnba_05,wnba__wnba_05.mp4,19491,8,free_throw,false,,
wnba__wnba_05,wnba__wnba_05.mp4,19491,8,lane_left,false,,
wnba__wnba_05,wnba__wnba_05.mp4,19491,8,lane_right,false,,
wnba__wnba_05,wnba__wnba_05.mp4,21819,9,baseline,false,,
wnba__wnba_05,wnba__wnba_05.mp4,21819,9,free_throw,false,,
wnba__wnba_05,wnba__wnba_05.mp4,21819,9,lane_left,false,,
wnba__wnba_05,wnba__wnba_05.mp4,21819,9,lane_right,false,,
wnba__wnba_05,wnba__wnba_05.mp4,25443,10,baseline,false,,
wnba__wnba_05,wnba__wnba_05.mp4,25443,10,free_throw,false,,
wnba__wnba_05,wnba__wnba_05.mp4,25443,10,lane_left,false,,
wnba__wnba_05,wnba__wnba_05.mp4,25443,10,lane_right,false,,
wnba__wnba_05,wnba__wnba_05.mp4,27998,11,baseline,true,4,197.509901
wnba__wnba_05,wnba__wnba_05.mp4,27998,11,free_throw,true,47,172.524466
wnba__wnba_05,wnba__wnba_05.mp4,27998,11,lane_left,true,48,68.696460
wnba__wnba_05,wnba__wnba_05.mp4,27998,11,lane_right,true,45,76.259073
wnba__wnba_06,wnba__wnba_06.mp4,346,0,baseline,false,,
wnba__wnba_06,wnba__wnba_06.mp4,346,0,free_throw,false,,
wnba__wnba_06,wnba__wnba_06.mp4,346,0,lane_left,false,,
wnba__wnba_06,wnba__wnba_06.mp4,346,0,lane_right,false,,
wnba__wnba_06,wnba__wnba_06.mp4,4456,1,baseline,false,,
wnba__wnba_06,wnba__wnba_06.mp4,4456,1,free_throw,false,,
wnba__wnba_06,wnba__wnba_06.mp4,4456,1,lane_left,false,,
wnba__wnba_06,wnba__wnba_06.mp4,4456,1,lane_right,false,,
wnba__wnba_06,wnba__wnba_06.mp4,6002,2,baseline,false,,
wnba__wnba_06,wnba__wnba_06.mp4,6002,2,free_throw,false,,
wnba__wnba_06,wnba__wnba_06.mp4,6002,2,lane_left,false,,
wnba__wnba_06,wnba__wnba_06.mp4,6002,2,lane_right,false,,
wnba__wnba_06,wnba__wnba_06.mp4,7875,3,baseline,false,,
wnba__wnba_06,wnba__wnba_06.mp4,7875,3,free_throw,false,,
wnba__wnba_06,wnba__wnba_06.mp4,7875,3,lane_left,false,,
wnba__wnba_06,wnba__wnba_06.mp4,7875,3,lane_right,false,,
wnba__wnba_06,wnba__wnba_06.mp4,9635,4,baseline,true,5,209.134648
wnba__wnba_06,wnba__wnba_06.mp4,9635,4,free_throw,true,48,77.509751
wnba__wnba_06,wnba__wnba_06.mp4,9635,4,lane_left,true,23,95.995482
wnba__wnba_06,wnba__wnba_06.mp4,9635,4,lane_right,true,3,80.602915
wnba__wnba_06,wnba__wnba_06.mp4,12499,5,baseline,false,,
wnba__wnba_06,wnba__wnba_06.mp4,12499,5,free_throw,false,,
wnba__wnba_06,wnba__wnba_06.mp4,12499,5,lane_left,false,,
wnba__wnba_06,wnba__wnba_06.mp4,12499,5,lane_right,false,,
wnba__wnba_06,wnba__wnba_06.mp4,14606,6,baseline,false,,
wnba__wnba_06,wnba__wnba_06.mp4,14606,6,free_throw,false,,
wnba__wnba_06,wnba__wnba_06.mp4,14606,6,lane_left,false,,
wnba__wnba_06,wnba__wnba_06.mp4,14606,6,lane_right,false,,
wnba__wnba_06,wnba__wnba_06.mp4,17484,7,baseline,true,3,115.280732
wnba__wnba_06,wnba__wnba_06.mp4,17484,7,free_throw,true,39,99.461840
wnba__wnba_06,wnba__wnba_06.mp4,17484,7,lane_left,true,7,303.754871
wnba__wnba_06,wnba__wnba_06.mp4,17484,7,lane_right,true,11,276.563398
wnba__wnba_06,wnba__wnba_06.mp4,19428,8,baseline,false,,
wnba__wnba_06,wnba__wnba_06.mp4,19428,8,free_throw,false,,
wnba__wnba_06,wnba__wnba_06.mp4,19428,8,lane_left,false,,
wnba__wnba_06,wnba__wnba_06.mp4,19428,8,lane_right,false,,
wnba__wnba_06,wnba__wnba_06.mp4,21529,9,baseline,false,,
wnba__wnba_06,wnba__wnba_06.mp4,21529,9,free_throw,false,,
wnba__wnba_06,wnba__wnba_06.mp4,21529,9,lane_left,false,,
wnba__wnba_06,wnba__wnba_06.mp4,21529,9,lane_right,false,,
wnba__wnba_06,wnba__wnba_06.mp4,24152,10,baseline,false,,
wnba__wnba_06,wnba__wnba_06.mp4,24152,10,free_throw,false,,
wnba__wnba_06,wnba__wnba_06.mp4,24152,10,lane_left,false,,
wnba__wnba_06,wnba__wnba_06.mp4,24152,10,lane_right,false,,
wnba__wnba_06,wnba__wnba_06.mp4,28661,11,baseline,false,,
wnba__wnba_06,wnba__wnba_06.mp4,28661,11,free_throw,false,,
wnba__wnba_06,wnba__wnba_06.mp4,28661,11,lane_left,false,,
wnba__wnba_06,wnba__wnba_06.mp4,28661,11,lane_right,false,,
wnba__wnba_07,wnba__wnba_07.mp4,323,0,baseline,false,,
wnba__wnba_07,wnba__wnba_07.mp4,323,0,free_throw,false,,
wnba__wnba_07,wnba__wnba_07.mp4,323,0,lane_left,false,,
wnba__wnba_07,wnba__wnba_07.mp4,323,0,lane_right,false,,
wnba__wnba_07,wnba__wnba_07.mp4,4388,1,baseline,false,,
wnba__wnba_07,wnba__wnba_07.mp4,4388,1,free_throw,false,,
wnba__wnba_07,wnba__wnba_07.mp4,4388,1,lane_left,false,,
wnba__wnba_07,wnba__wnba_07.mp4,4388,1,lane_right,false,,
wnba__wnba_07,wnba__wnba_07.mp4,4878,2,baseline,false,,
wnba__wnba_07,wnba__wnba_07.mp4,4878,2,free_throw,false,,
wnba__wnba_07,wnba__wnba_07.mp4,4878,2,lane_left,false,,
wnba__wnba_07,wnba__wnba_07.mp4,4878,2,lane_right,false,,
wnba__wnba_07,wnba__wnba_07.mp4,8367,3,baseline,false,,
wnba__wnba_07,wnba__wnba_07.mp4,8367,3,free_throw,false,,
wnba__wnba_07,wnba__wnba_07.mp4,8367,3,lane_left,false,,
wnba__wnba_07,wnba__wnba_07.mp4,8367,3,lane_right,false,,
wnba__wnba_07,wnba__wnba_07.mp4,10391,4,baseline,false,,
wnba__wnba_07,wnba__wnba_07.mp4,10391,4,free_throw,false,,
wnba__wnba_07,wnba__wnba_07.mp4,10391,4,lane_left,false,,
wnba__wnba_07,wnba__wnba_07.mp4,10391,4,lane_right,false,,
wnba__wnba_07,wnba__wnba_07.mp4,13503,5,baseline,false,,
wnba__wnba_07,wnba__wnba_07.mp4,13503,5,free_throw,false,,
wnba__wnba_07,wnba__wnba_07.mp4,13503,5,lane_left,false,,
wnba__wnba_07,wnba__wnba_07.mp4,13503,5,lane_right,false,,
wnba__wnba_07,wnba__wnba_07.mp4,14663,6,baseline,false,,
wnba__wnba_07,wnba__wnba_07.mp4,14663,6,free_throw,false,,
wnba__wnba_07,wnba__wnba_07.mp4,14663,6,lane_left,false,,
wnba__wnba_07,wnba__wnba_07.mp4,14663,6,lane_right,false,,
wnba__wnba_07,wnba__wnba_07.mp4,19183,7,baseline,true,4,412.779556
wnba__wnba_07,wnba__wnba_07.mp4,19183,7,free_throw,true,3,253.775300
wnba__wnba_07,wnba__wnba_07.mp4,19183,7,lane_left,true,14,193.077288
wnba__wnba_07,wnba__wnba_07.mp4,19183,7,lane_right,true,45,307.703969
wnba__wnba_07,wnba__wnba_07.mp4,20998,8,baseline,true,0,635.012204
wnba__wnba_07,wnba__wnba_07.mp4,20998,8,free_throw,true,46,585.020620
wnba__wnba_07,wnba__wnba_07.mp4,20998,8,lane_left,true,38,92.499337
wnba__wnba_07,wnba__wnba_07.mp4,20998,8,lane_right,true,49,58.808450
wnba__wnba_07,wnba__wnba_07.mp4,22357,9,baseline,false,,
wnba__wnba_07,wnba__wnba_07.mp4,22357,9,free_throw,false,,
wnba__wnba_07,wnba__wnba_07.mp4,22357,9,lane_left,false,,
wnba__wnba_07,wnba__wnba_07.mp4,22357,9,lane_right,false,,
wnba__wnba_07,wnba__wnba_07.mp4,25921,10,baseline,false,,
wnba__wnba_07,wnba__wnba_07.mp4,25921,10,free_throw,false,,
wnba__wnba_07,wnba__wnba_07.mp4,25921,10,lane_left,false,,
wnba__wnba_07,wnba__wnba_07.mp4,25921,10,lane_right,false,,
wnba__wnba_07,wnba__wnba_07.mp4,27527,11,baseline,false,,
wnba__wnba_07,wnba__wnba_07.mp4,27527,11,free_throw,false,,
wnba__wnba_07,wnba__wnba_07.mp4,27527,11,lane_left,false,,
wnba__wnba_07,wnba__wnba_07.mp4,27527,11,lane_right,false,,
wnba__wnba_08,wnba__wnba_08.mp4,424,0,baseline,false,,
wnba__wnba_08,wnba__wnba_08.mp4,424,0,free_throw,false,,
wnba__wnba_08,wnba__wnba_08.mp4,424,0,lane_left,false,,
wnba__wnba_08,wnba__wnba_08.mp4,424,0,lane_right,false,,
wnba__wnba_08,wnba__wnba_08.mp4,4592,1,baseline,false,,
wnba__wnba_08,wnba__wnba_08.mp4,4592,1,free_throw,false,,
wnba__wnba_08,wnba__wnba_08.mp4,4592,1,lane_left,false,,
wnba__wnba_08,wnba__wnba_08.mp4,4592,1,lane_right,false,,
wnba__wnba_08,wnba__wnba_08.mp4,6249,2,baseline,false,,
wnba__wnba_08,wnba__wnba_08.mp4,6249,2,free_throw,false,,
wnba__wnba_08,wnba__wnba_08.mp4,6249,2,lane_left,false,,
wnba__wnba_08,wnba__wnba_08.mp4,6249,2,lane_right,false,,
wnba__wnba_08,wnba__wnba_08.mp4,8657,3,baseline,false,,
wnba__wnba_08,wnba__wnba_08.mp4,8657,3,free_throw,false,,
wnba__wnba_08,wnba__wnba_08.mp4,8657,3,lane_left,false,,
wnba__wnba_08,wnba__wnba_08.mp4,8657,3,lane_right,false,,
wnba__wnba_08,wnba__wnba_08.mp4,9941,4,baseline,true,72,581.427563
wnba__wnba_08,wnba__wnba_08.mp4,9941,4,free_throw,true,11,576.729330
wnba__wnba_08,wnba__wnba_08.mp4,9941,4,lane_left,true,91,129.999844
wnba__wnba_08,wnba__wnba_08.mp4,9941,4,lane_right,true,68,69.570084
wnba__wnba_08,wnba__wnba_08.mp4,13959,5,baseline,false,,
wnba__wnba_08,wnba__wnba_08.mp4,13959,5,free_throw,false,,
wnba__wnba_08,wnba__wnba_08.mp4,13959,5,lane_left,false,,
wnba__wnba_08,wnba__wnba_08.mp4,13959,5,lane_right,false,,
wnba__wnba_08,wnba__wnba_08.mp4,16679,6,baseline,false,,
wnba__wnba_08,wnba__wnba_08.mp4,16679,6,free_throw,false,,
wnba__wnba_08,wnba__wnba_08.mp4,16679,6,lane_left,false,,
wnba__wnba_08,wnba__wnba_08.mp4,16679,6,lane_right,false,,
wnba__wnba_08,wnba__wnba_08.mp4,17649,7,baseline,false,,
wnba__wnba_08,wnba__wnba_08.mp4,17649,7,free_throw,false,,
wnba__wnba_08,wnba__wnba_08.mp4,17649,7,lane_left,false,,
wnba__wnba_08,wnba__wnba_08.mp4,17649,7,lane_right,false,,
wnba__wnba_08,wnba__wnba_08.mp4,19727,8,baseline,true,103,230.472271
wnba__wnba_08,wnba__wnba_08.mp4,19727,8,free_throw,true,3,76.298533
wnba__wnba_08,wnba__wnba_08.mp4,19727,8,lane_left,true,0,592.500920
wnba__wnba_08,wnba__wnba_08.mp4,19727,8,lane_right,true,63,637.500332
wnba__wnba_08,wnba__wnba_08.mp4,23978,9,baseline,true,0,637.496967
wnba__wnba_08,wnba__wnba_08.mp4,23978,9,free_throw,true,90,637.496946
wnba__wnba_08,wnba__wnba_08.mp4,23978,9,lane_left,true,98,248.970345
wnba__wnba_08,wnba__wnba_08.mp4,23978,9,lane_right,true,24,220.016786
wnba__wnba_08,wnba__wnba_08.mp4,24349,10,baseline,false,,
wnba__wnba_08,wnba__wnba_08.mp4,24349,10,free_throw,false,,
wnba__wnba_08,wnba__wnba_08.mp4,24349,10,lane_left,false,,
wnba__wnba_08,wnba__wnba_08.mp4,24349,10,lane_right,false,,
wnba__wnba_08,wnba__wnba_08.mp4,27096,11,baseline,true,64,297.493644
wnba__wnba_08,wnba__wnba_08.mp4,27096,11,free_throw,true,3,273.750604
wnba__wnba_08,wnba__wnba_08.mp4,27096,11,lane_left,true,2,578.752389
wnba__wnba_08,wnba__wnba_08.mp4,27096,11,lane_right,true,4,416.247256
wnba__wnba_09,wnba__wnba_09.mp4,1569,0,baseline,false,,
wnba__wnba_09,wnba__wnba_09.mp4,1569,0,free_throw,false,,
wnba__wnba_09,wnba__wnba_09.mp4,1569,0,lane_left,false,,
wnba__wnba_09,wnba__wnba_09.mp4,1569,0,lane_right,false,,
wnba__wnba_09,wnba__wnba_09.mp4,3851,1,baseline,false,,
wnba__wnba_09,wnba__wnba_09.mp4,3851,1,free_throw,false,,
wnba__wnba_09,wnba__wnba_09.mp4,3851,1,lane_left,false,,
wnba__wnba_09,wnba__wnba_09.mp4,3851,1,lane_right,false,,
wnba__wnba_09,wnba__wnba_09.mp4,7128,2,baseline,false,,
wnba__wnba_09,wnba__wnba_09.mp4,7128,2,free_throw,false,,
wnba__wnba_09,wnba__wnba_09.mp4,7128,2,lane_left,false,,
wnba__wnba_09,wnba__wnba_09.mp4,7128,2,lane_right,false,,
wnba__wnba_09,wnba__wnba_09.mp4,7817,3,baseline,false,,
wnba__wnba_09,wnba__wnba_09.mp4,7817,3,free_throw,false,,
wnba__wnba_09,wnba__wnba_09.mp4,7817,3,lane_left,false,,
wnba__wnba_09,wnba__wnba_09.mp4,7817,3,lane_right,false,,
wnba__wnba_09,wnba__wnba_09.mp4,10030,4,baseline,false,,
wnba__wnba_09,wnba__wnba_09.mp4,10030,4,free_throw,false,,
wnba__wnba_09,wnba__wnba_09.mp4,10030,4,lane_left,false,,
wnba__wnba_09,wnba__wnba_09.mp4,10030,4,lane_right,false,,
wnba__wnba_09,wnba__wnba_09.mp4,12189,5,baseline,false,,
wnba__wnba_09,wnba__wnba_09.mp4,12189,5,free_throw,false,,
wnba__wnba_09,wnba__wnba_09.mp4,12189,5,lane_left,false,,
wnba__wnba_09,wnba__wnba_09.mp4,12189,5,lane_right,false,,
wnba__wnba_09,wnba__wnba_09.mp4,15670,6,baseline,true,59,491.255804
wnba__wnba_09,wnba__wnba_09.mp4,15670,6,free_throw,true,1,384.986071
wnba__wnba_09,wnba__wnba_09.mp4,15670,6,lane_left,true,25,246.182060
wnba__wnba_09,wnba__wnba_09.mp4,15670,6,lane_right,true,93,184.907547
wnba__wnba_09,wnba__wnba_09.mp4,18621,7,baseline,false,,
wnba__wnba_09,wnba__wnba_09.mp4,18621,7,free_throw,false,,
wnba__wnba_09,wnba__wnba_09.mp4,18621,7,lane_left,false,,
wnba__wnba_09,wnba__wnba_09.mp4,18621,7,lane_right,false,,
wnba__wnba_09,wnba__wnba_09.mp4,19804,8,baseline,false,,
wnba__wnba_09,wnba__wnba_09.mp4,19804,8,free_throw,false,,
wnba__wnba_09,wnba__wnba_09.mp4,19804,8,lane_left,false,,
wnba__wnba_09,wnba__wnba_09.mp4,19804,8,lane_right,false,,
wnba__wnba_09,wnba__wnba_09.mp4,23825,9,baseline,true,0,637.500073
wnba__wnba_09,wnba__wnba_09.mp4,23825,9,free_throw,true,60,637.499907
wnba__wnba_09,wnba__wnba_09.mp4,23825,9,lane_left,true,83,184.166474
wnba__wnba_09,wnba__wnba_09.mp4,23825,9,lane_right,true,77,336.248572
wnba__wnba_09,wnba__wnba_09.mp4,25046,10,baseline,false,,
wnba__wnba_09,wnba__wnba_09.mp4,25046,10,free_throw,false,,
wnba__wnba_09,wnba__wnba_09.mp4,25046,10,lane_left,false,,
wnba__wnba_09,wnba__wnba_09.mp4,25046,10,lane_right,false,,
wnba__wnba_09,wnba__wnba_09.mp4,28068,11,baseline,false,,
wnba__wnba_09,wnba__wnba_09.mp4,28068,11,free_throw,false,,
wnba__wnba_09,wnba__wnba_09.mp4,28068,11,lane_left,false,,
wnba__wnba_09,wnba__wnba_09.mp4,28068,11,lane_right,false,,
