frame_key,section_id,video_id,frame_order,native_path
_fl2i6vToTM_s2496:006948,_fl2i6vToTM_s2496,_fl2i6vToTM,6948,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s2496:007027,_fl2i6vToTM_s2496,_fl2i6vToTM,7027,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s2496:007106,_fl2i6vToTM_s2496,_fl2i6vToTM,7106,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s2496:007184,_fl2i6vToTM_s2496,_fl2i6vToTM,7184,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s2496:007263,_fl2i6vToTM_s2496,_fl2i6vToTM,7263,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s2496:007342,_fl2i6vToTM_s2496,_fl2i6vToTM,7342,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s2496:007421,_fl2i6vToTM_s2496,_fl2i6vToTM,7421,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s2496:007500,_fl2i6vToTM_s2496,_fl2i6vToTM,7500,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s2496:007579,_fl2i6vToTM_s2496,_fl2i6vToTM,7579,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s2496:007658,_fl2i6vToTM_s2496,_fl2i6vToTM,7658,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s2496:007737,_fl2i6vToTM_s2496,_fl2i6vToTM,7737,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s2496:007816,_fl2i6vToTM_s2496,_fl2i6vToTM,7816,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s2496:007895,_fl2i6vToTM_s2496,_fl2i6vToTM,7895,/workspace/g364_scratch/val/_fl2i6vToTM_s2496.mp4
_fl2i6vToTM_s90:000000,_fl2i6vToTM_s90,_fl2i6vToTM,0,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:000081,_fl2i6vToTM_s90,_fl2i6vToTM,81,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:000162,_fl2i6vToTM_s90,_fl2i6vToTM,162,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:000242,_fl2i6vToTM_s90,_fl2i6vToTM,242,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:000323,_fl2i6vToTM_s90,_fl2i6vToTM,323,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:000404,_fl2i6vToTM_s90,_fl2i6vToTM,404,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:000485,_fl2i6vToTM_s90,_fl2i6vToTM,485,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:000566,_fl2i6vToTM_s90,_fl2i6vToTM,566,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:000646,_fl2i6vToTM_s90,_fl2i6vToTM,646,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:000727,_fl2i6vToTM_s90,_fl2i6vToTM,727,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:000808,_fl2i6vToTM_s90,_fl2i6vToTM,808,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:000889,_fl2i6vToTM_s90,_fl2i6vToTM,889,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:000969,_fl2i6vToTM_s90,_fl2i6vToTM,969,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:001050,_fl2i6vToTM_s90,_fl2i6vToTM,1050,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:001131,_fl2i6vToTM_s90,_fl2i6vToTM,1131,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:001212,_fl2i6vToTM_s90,_fl2i6vToTM,1212,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:001293,_fl2i6vToTM_s90,_fl2i6vToTM,1293,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:001373,_fl2i6vToTM_s90,_fl2i6vToTM,1373,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:001454,_fl2i6vToTM_s90,_fl2i6vToTM,1454,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:001535,_fl2i6vToTM_s90,_fl2i6vToTM,1535,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:001616,_fl2i6vToTM_s90,_fl2i6vToTM,1616,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:001697,_fl2i6vToTM_s90,_fl2i6vToTM,1697,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:001777,_fl2i6vToTM_s90,_fl2i6vToTM,1777,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:001858,_fl2i6vToTM_s90,_fl2i6vToTM,1858,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:001939,_fl2i6vToTM_s90,_fl2i6vToTM,1939,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002020,_fl2i6vToTM_s90,_fl2i6vToTM,2020,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002101,_fl2i6vToTM_s90,_fl2i6vToTM,2101,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002181,_fl2i6vToTM_s90,_fl2i6vToTM,2181,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002262,_fl2i6vToTM_s90,_fl2i6vToTM,2262,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002343,_fl2i6vToTM_s90,_fl2i6vToTM,2343,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002424,_fl2i6vToTM_s90,_fl2i6vToTM,2424,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002504,_fl2i6vToTM_s90,_fl2i6vToTM,2504,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002585,_fl2i6vToTM_s90,_fl2i6vToTM,2585,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002666,_fl2i6vToTM_s90,_fl2i6vToTM,2666,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002747,_fl2i6vToTM_s90,_fl2i6vToTM,2747,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002828,_fl2i6vToTM_s90,_fl2i6vToTM,2828,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002908,_fl2i6vToTM_s90,_fl2i6vToTM,2908,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:002989,_fl2i6vToTM_s90,_fl2i6vToTM,2989,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:003070,_fl2i6vToTM_s90,_fl2i6vToTM,3070,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:003151,_fl2i6vToTM_s90,_fl2i6vToTM,3151,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:003232,_fl2i6vToTM_s90,_fl2i6vToTM,3232,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:003312,_fl2i6vToTM_s90,_fl2i6vToTM,3312,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:003393,_fl2i6vToTM_s90,_fl2i6vToTM,3393,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:003474,_fl2i6vToTM_s90,_fl2i6vToTM,3474,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:003555,_fl2i6vToTM_s90,_fl2i6vToTM,3555,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:003636,_fl2i6vToTM_s90,_fl2i6vToTM,3636,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:003716,_fl2i6vToTM_s90,_fl2i6vToTM,3716,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:003797,_fl2i6vToTM_s90,_fl2i6vToTM,3797,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:003878,_fl2i6vToTM_s90,_fl2i6vToTM,3878,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:003959,_fl2i6vToTM_s90,_fl2i6vToTM,3959,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:004040,_fl2i6vToTM_s90,_fl2i6vToTM,4040,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:004120,_fl2i6vToTM_s90,_fl2i6vToTM,4120,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:004201,_fl2i6vToTM_s90,_fl2i6vToTM,4201,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:004282,_fl2i6vToTM_s90,_fl2i6vToTM,4282,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:004363,_fl2i6vToTM_s90,_fl2i6vToTM,4363,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:004443,_fl2i6vToTM_s90,_fl2i6vToTM,4443,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:004524,_fl2i6vToTM_s90,_fl2i6vToTM,4524,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:004605,_fl2i6vToTM_s90,_fl2i6vToTM,4605,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:004686,_fl2i6vToTM_s90,_fl2i6vToTM,4686,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:004767,_fl2i6vToTM_s90,_fl2i6vToTM,4767,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:004847,_fl2i6vToTM_s90,_fl2i6vToTM,4847,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:004928,_fl2i6vToTM_s90,_fl2i6vToTM,4928,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005009,_fl2i6vToTM_s90,_fl2i6vToTM,5009,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005090,_fl2i6vToTM_s90,_fl2i6vToTM,5090,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005171,_fl2i6vToTM_s90,_fl2i6vToTM,5171,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005251,_fl2i6vToTM_s90,_fl2i6vToTM,5251,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005332,_fl2i6vToTM_s90,_fl2i6vToTM,5332,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005413,_fl2i6vToTM_s90,_fl2i6vToTM,5413,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005494,_fl2i6vToTM_s90,_fl2i6vToTM,5494,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005575,_fl2i6vToTM_s90,_fl2i6vToTM,5575,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005655,_fl2i6vToTM_s90,_fl2i6vToTM,5655,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005736,_fl2i6vToTM_s90,_fl2i6vToTM,5736,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005817,_fl2i6vToTM_s90,_fl2i6vToTM,5817,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005898,_fl2i6vToTM_s90,_fl2i6vToTM,5898,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:005978,_fl2i6vToTM_s90,_fl2i6vToTM,5978,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:006059,_fl2i6vToTM_s90,_fl2i6vToTM,6059,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:006140,_fl2i6vToTM_s90,_fl2i6vToTM,6140,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:006221,_fl2i6vToTM_s90,_fl2i6vToTM,6221,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:006302,_fl2i6vToTM_s90,_fl2i6vToTM,6302,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:006382,_fl2i6vToTM_s90,_fl2i6vToTM,6382,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:006463,_fl2i6vToTM_s90,_fl2i6vToTM,6463,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:006544,_fl2i6vToTM_s90,_fl2i6vToTM,6544,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:006625,_fl2i6vToTM_s90,_fl2i6vToTM,6625,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:006706,_fl2i6vToTM_s90,_fl2i6vToTM,6706,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:006786,_fl2i6vToTM_s90,_fl2i6vToTM,6786,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:006867,_fl2i6vToTM_s90,_fl2i6vToTM,6867,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:006948,_fl2i6vToTM_s90,_fl2i6vToTM,6948,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007029,_fl2i6vToTM_s90,_fl2i6vToTM,7029,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007110,_fl2i6vToTM_s90,_fl2i6vToTM,7110,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007190,_fl2i6vToTM_s90,_fl2i6vToTM,7190,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007271,_fl2i6vToTM_s90,_fl2i6vToTM,7271,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007352,_fl2i6vToTM_s90,_fl2i6vToTM,7352,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007433,_fl2i6vToTM_s90,_fl2i6vToTM,7433,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007513,_fl2i6vToTM_s90,_fl2i6vToTM,7513,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007594,_fl2i6vToTM_s90,_fl2i6vToTM,7594,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007675,_fl2i6vToTM_s90,_fl2i6vToTM,7675,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007756,_fl2i6vToTM_s90,_fl2i6vToTM,7756,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007837,_fl2i6vToTM_s90,_fl2i6vToTM,7837,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007917,_fl2i6vToTM_s90,_fl2i6vToTM,7917,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:007998,_fl2i6vToTM_s90,_fl2i6vToTM,7998,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
_fl2i6vToTM_s90:008079,_fl2i6vToTM_s90,_fl2i6vToTM,8079,/workspace/g364_scratch/val/_fl2i6vToTM_s90.mp4
d3_0714DiHo_s217:000000,d3_0714DiHo_s217,d3_0714DiHo,0,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000035,d3_0714DiHo_s217,d3_0714DiHo,35,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000071,d3_0714DiHo_s217,d3_0714DiHo,71,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000106,d3_0714DiHo_s217,d3_0714DiHo,106,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000141,d3_0714DiHo_s217,d3_0714DiHo,141,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000177,d3_0714DiHo_s217,d3_0714DiHo,177,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000212,d3_0714DiHo_s217,d3_0714DiHo,212,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000247,d3_0714DiHo_s217,d3_0714DiHo,247,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000283,d3_0714DiHo_s217,d3_0714DiHo,283,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000318,d3_0714DiHo_s217,d3_0714DiHo,318,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000353,d3_0714DiHo_s217,d3_0714DiHo,353,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000389,d3_0714DiHo_s217,d3_0714DiHo,389,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000424,d3_0714DiHo_s217,d3_0714DiHo,424,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000459,d3_0714DiHo_s217,d3_0714DiHo,459,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000495,d3_0714DiHo_s217,d3_0714DiHo,495,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000530,d3_0714DiHo_s217,d3_0714DiHo,530,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000565,d3_0714DiHo_s217,d3_0714DiHo,565,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000601,d3_0714DiHo_s217,d3_0714DiHo,601,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000636,d3_0714DiHo_s217,d3_0714DiHo,636,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000671,d3_0714DiHo_s217,d3_0714DiHo,671,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000707,d3_0714DiHo_s217,d3_0714DiHo,707,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000742,d3_0714DiHo_s217,d3_0714DiHo,742,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000777,d3_0714DiHo_s217,d3_0714DiHo,777,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000813,d3_0714DiHo_s217,d3_0714DiHo,813,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000848,d3_0714DiHo_s217,d3_0714DiHo,848,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000883,d3_0714DiHo_s217,d3_0714DiHo,883,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000919,d3_0714DiHo_s217,d3_0714DiHo,919,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000954,d3_0714DiHo_s217,d3_0714DiHo,954,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:000989,d3_0714DiHo_s217,d3_0714DiHo,989,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001025,d3_0714DiHo_s217,d3_0714DiHo,1025,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001060,d3_0714DiHo_s217,d3_0714DiHo,1060,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001095,d3_0714DiHo_s217,d3_0714DiHo,1095,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001131,d3_0714DiHo_s217,d3_0714DiHo,1131,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001166,d3_0714DiHo_s217,d3_0714DiHo,1166,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001201,d3_0714DiHo_s217,d3_0714DiHo,1201,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001237,d3_0714DiHo_s217,d3_0714DiHo,1237,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001272,d3_0714DiHo_s217,d3_0714DiHo,1272,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001307,d3_0714DiHo_s217,d3_0714DiHo,1307,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001343,d3_0714DiHo_s217,d3_0714DiHo,1343,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001378,d3_0714DiHo_s217,d3_0714DiHo,1378,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001413,d3_0714DiHo_s217,d3_0714DiHo,1413,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001449,d3_0714DiHo_s217,d3_0714DiHo,1449,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001484,d3_0714DiHo_s217,d3_0714DiHo,1484,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001519,d3_0714DiHo_s217,d3_0714DiHo,1519,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001555,d3_0714DiHo_s217,d3_0714DiHo,1555,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001590,d3_0714DiHo_s217,d3_0714DiHo,1590,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001625,d3_0714DiHo_s217,d3_0714DiHo,1625,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001661,d3_0714DiHo_s217,d3_0714DiHo,1661,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001696,d3_0714DiHo_s217,d3_0714DiHo,1696,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001731,d3_0714DiHo_s217,d3_0714DiHo,1731,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001766,d3_0714DiHo_s217,d3_0714DiHo,1766,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001802,d3_0714DiHo_s217,d3_0714DiHo,1802,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001837,d3_0714DiHo_s217,d3_0714DiHo,1837,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001872,d3_0714DiHo_s217,d3_0714DiHo,1872,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001908,d3_0714DiHo_s217,d3_0714DiHo,1908,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001943,d3_0714DiHo_s217,d3_0714DiHo,1943,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:001978,d3_0714DiHo_s217,d3_0714DiHo,1978,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002014,d3_0714DiHo_s217,d3_0714DiHo,2014,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002049,d3_0714DiHo_s217,d3_0714DiHo,2049,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002084,d3_0714DiHo_s217,d3_0714DiHo,2084,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002120,d3_0714DiHo_s217,d3_0714DiHo,2120,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002155,d3_0714DiHo_s217,d3_0714DiHo,2155,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002190,d3_0714DiHo_s217,d3_0714DiHo,2190,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002226,d3_0714DiHo_s217,d3_0714DiHo,2226,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002261,d3_0714DiHo_s217,d3_0714DiHo,2261,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002296,d3_0714DiHo_s217,d3_0714DiHo,2296,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002332,d3_0714DiHo_s217,d3_0714DiHo,2332,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002367,d3_0714DiHo_s217,d3_0714DiHo,2367,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002402,d3_0714DiHo_s217,d3_0714DiHo,2402,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002438,d3_0714DiHo_s217,d3_0714DiHo,2438,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
d3_0714DiHo_s217:002473,d3_0714DiHo_s217,d3_0714DiHo,2473,/workspace/g364_scratch/val/d3_0714DiHo_s217.mp4
