section,frame,player_id,bbox_x1_milli_px,bbox_y1_milli_px,bbox_x2_milli_px,bbox_y2_milli_px
wnba_5l4,000327,000004,2263892,-38349,2408009,226487
wnba_5l4,000330,000003,1073000,414000,1263000,767000
wnba_5l4,000330,000006,1071000,349000,1311000,767000
wnba_5l4,000330,000009,751698,692960,928973,929836
wnba_5l4,000330,000010,1308000,291000,1419000,422000
wnba_5l4,000330,000002,469000,424000,607000,760000
wnba_5l4,000330,000004,2399175,-92332,2543292,172504
wnba_5l4,000333,000003,1059000,427000,1263000,772000
wnba_5l4,000333,000006,1071000,349000,1311000,767000
wnba_5l4,000333,000005,268824,364888,463185,680942
wnba_5l4,000333,000009,709859,699999,887134,936874
wnba_5l4,000333,000010,1308000,291000,1419000,422000
wnba_5l4,000333,000004,2534458,-146315,2678575,118521
wnba_5l4,000336,000003,1045000,417000,1195000,762000
wnba_5l4,000336,000009,644000,673000,796000,865000
wnba_5l4,000336,000006,1071000,349000,1311000,767000
wnba_5l4,000336,000005,210038,375914,404398,691968
wnba_5l4,000336,000010,1308000,291000,1419000,422000
wnba_5l4,000336,000004,2669742,-200297,2813859,064539
wnba_5l4,000339,000003,1035000,407000,1165000,749000
wnba_5l4,000339,000009,590752,661644,749713,866004
wnba_5l4,000339,000006,1071000,349000,1311000,767000
wnba_5l4,000339,000005,151251,386940,345612,702994
wnba_5l4,000339,000010,1308000,291000,1419000,422000
wnba_5l4,000342,000003,1011000,408000,1161000,745000
wnba_5l4,000342,000009,539814,654665,698776,859026
wnba_5l4,000342,000006,1071000,349000,1311000,767000
wnba_5l4,000342,000005,092465,397965,286825,714020
wnba_5l4,000342,000010,1308000,291000,1419000,422000
wnba_5l4,000345,000003,1638000,883000,1800000,1033000
wnba_5l4,000345,000009,488876,647687,647838,852047
wnba_5l4,000345,000006,1071000,349000,1311000,767000
wnba_5l4,000345,000005,033678,408991,228039,725045
wnba_5l4,000345,000010,1308000,291000,1419000,422000
wnba_5l4,000345,000002,469000,424000,607000,760000
wnba_5l4,000348,000003,1633000,872000,1792000,1032000
wnba_5l4,000348,000007,1249000,291000,1402000,567000
wnba_5l4,000348,000009,437939,640708,596901,845068
wnba_5l4,000348,000005,-25108,420017,169252,736071
wnba_5l4,000351,000001,1023000,378000,1159000,718000
wnba_5l4,000351,000007,1249000,291000,1402000,567000
wnba_5l4,000354,000001,1033000,383000,1159000,714000
wnba_5l4,000354,000008,1785000,871000,1899000,1033000
wnba_5l4,000354,000007,1249000,291000,1402000,567000
wnba_5l4,000357,000001,1030000,429000,1159000,712000
wnba_5l4,000357,000004,483000,446000,611000,698000
wnba_5l4,000357,000007,1249000,291000,1402000,567000
wnba_5l4,000360,000001,1030699,431666,1158816,734883
wnba_5l4,000360,000004,483000,446000,611000,698000
wnba_5l4,000360,000003,2413199,1327650,2570710,1530289
wnba_5l4,000360,000007,1249000,291000,1402000,567000
wnba_5l4,000360,000009,234188,612794,393150,817154
wnba_5l4,000363,000001,1030567,446801,1158685,750017
wnba_5l4,000363,000004,483000,446000,611000,698000
wnba_5l4,000363,000003,2604666,1444337,2762177,1646976
wnba_5l4,000363,000007,1249000,291000,1402000,567000
wnba_5l4,000366,000002,1388000,367000,1521000,609000
wnba_5l4,000366,000001,1030436,461936,1158553,765152
wnba_5l4,000366,000004,483000,446000,611000,698000
wnba_5l4,000366,000007,1249000,291000,1402000,567000
wnba_5l4,000369,000005,1224000,380000,1410000,647000
wnba_5l4,000369,000010,505000,628000,640000,913000
wnba_5l4,000369,000001,1030304,477071,1158421,780287
wnba_5l4,000369,000004,483000,446000,611000,698000
wnba_5l4,000369,000007,1249000,291000,1402000,567000
wnba_5l4,000372,000001,918000,465000,1152000,720000
wnba_5l4,000372,000002,1446000,372000,1560000,631000
wnba_5l4,000372,000004,538000,446000,651000,633000
wnba_5l4,000372,000005,1182000,373000,1408000,658000
wnba_5l4,000372,000010,507000,637000,650000,916000
wnba_5l4,000372,000007,1249000,291000,1402000,567000
wnba_5l4,000375,000002,1476000,376000,1582000,651000
wnba_5l4,000375,000005,1169000,385000,1325000,663000
wnba_5l4,000375,000006,1564000,279000,1669000,555000
wnba_5l4,000375,000010,526000,648000,653000,915000
wnba_5l4,000375,000001,919413,464346,1127496,731147
wnba_5l4,000375,000004,546655,437291,660766,629106
wnba_5l4,000375,000008,1785000,871000,1899000,1033000
wnba_5l4,000378,000002,1492000,378000,1615000,666000
wnba_5l4,000378,000004,573000,436000,684000,673000
wnba_5l4,000378,000005,1161000,393000,1305000,668000
wnba_5l4,000378,000006,1584000,291000,1689000,553000
wnba_5l4,000378,000010,530000,656000,659000,918000
wnba_5l4,000378,000001,907098,468926,1115182,735728
wnba_5l4,000381,000002,1516000,387000,1639000,672000
wnba_5l4,000381,000005,1149000,426000,1275000,678000
wnba_5l4,000381,000006,1602000,289000,1710000,561000
wnba_5l4,000381,000009,771000,443000,912000,694000
wnba_5l4,000381,000010,535000,670000,667000,913000
wnba_5l4,000381,000004,586077,444909,698140,666466
wnba_5l4,000381,000001,894784,473507,1102867,740308
wnba_5l4,000384,000002,1545000,393000,1671000,686000
wnba_5l4,000384,000005,1123000,340000,1282000,690000
wnba_5l4,000384,000006,1620000,296000,1734000,576000
wnba_5l4,000384,000010,537000,679000,675000,912000
wnba_5l4,000384,000009,771000,443000,912000,694000
wnba_5l4,000384,000004,601107,448653,713170,670210
wnba_5l4,000384,000001,882469,478087,1090553,744888
wnba_5l4,000387,000002,1564000,402000,1687000,693000
wnba_5l4,000387,000005,1110000,370000,1233000,628000
wnba_5l4,000387,000006,1636000,296000,1759000,577000
wnba_5l4,000387,000009,754000,409000,858000,692000
wnba_5l4,000387,000010,546000,693000,681000,910000
wnba_5l4,000387,000004,616137,452398,728200,673955
wnba_5l4,000387,000001,870154,482667,1078238,749469
wnba_5l4,000390,000002,1590000,404000,1713000,704000
wnba_5l4,000390,000004,657000,455000,768000,653000
wnba_5l4,000390,000005,1086000,373000,1233000,675000
wnba_5l4,000390,000006,1662000,300000,1779000,579000
wnba_5l4,000390,000009,737000,416000,848000,677000
wnba_5l4,000390,000010,553000,697000,690000,910000
wnba_5l4,000390,000001,857840,487248,1065924,754049
wnba_5l4,000393,000002,1621000,408000,1735000,714000
wnba_5l4,000393,000005,1074000,357000,1211000,657000
wnba_5l4,000393,000006,1677000,305000,1797000,576000
wnba_5l4,000393,000007,1098000,357000,1212000,627000
wnba_5l4,000393,000010,559000,706000,696000,910000
wnba_5l4,000393,000004,677365,452726,788656,657166
wnba_5l4,000396,000002,1644000,420000,1758000,726000
wnba_5l4,000396,000004,630000,419000,841000,638000
wnba_5l4,000396,000005,1011000,345000,1197000,714000
wnba_5l4,000396,000006,1696000,310000,1810000,583000
wnba_5l4,000396,000010,567000,716000,702000,912000
wnba_5l4,000396,000007,1098000,357000,1212000,627000
wnba_5l4,000399,000002,532000,243000,633000,477000
wnba_5l4,000399,000004,683000,395000,815000,600000
wnba_5l4,000399,000005,990000,390000,1227000,729000
wnba_5l4,000399,000006,1674000,305000,1803000,558000
wnba_5l4,000399,000009,654000,393000,819000,618000
wnba_5l4,000399,000010,573469,715957,709205,920386
wnba_5l4,000399,000007,1098000,357000,1212000,627000
wnba_5l4,000402,000004,580000,727000,717000,910000
wnba_5l4,000402,000005,977000,375000,1212000,761000
wnba_5l4,000402,000006,1704000,305000,1806000,543000
wnba_5l4,000402,000002,433779,211632,542409,480194
wnba_5l4,000402,000009,638895,370844,798069,616398
wnba_5l4,000402,000010,580310,720622,716047,925050
wnba_5l4,000402,000007,1098000,357000,1212000,627000
wnba_5l4,000405,000003,1160000,244000,1286000,564000
wnba_5l4,000405,000004,584000,724000,723000,910000
wnba_5l4,000405,000005,967000,411000,1165000,768000
wnba_5l4,000405,000006,1705265,294882,1817572,545592
wnba_5l4,000405,000002,055129,142647,163760,411208
wnba_5l4,000405,000009,622598,359510,781772,605064
wnba_5l4,000405,000010,587152,725286,722888,929714
wnba_5l4,000405,000007,1098000,357000,1212000,627000
wnba_5l4,000408,000003,1152000,323000,1260000,571000
wnba_5l4,000408,000005,937000,453000,1144000,794000
wnba_5l4,000408,000008,1683000,420000,1815000,741000
wnba_5l4,000408,000004,555524,821147,697179,1012042
wnba_5l4,000408,000002,-323521,073662,-214890,342223
wnba_5l4,000408,000010,593993,729950,729730,934379
wnba_5l4,000408,000007,1098000,357000,1212000,627000
wnba_5l4,000411,000005,985000,369000,1129000,761000
wnba_5l4,000411,000008,1704000,427000,1812000,751000
wnba_5l4,000411,000010,594000,726000,726000,908000
wnba_5l4,000411,000004,529462,915332,671117,1106228
wnba_5l4,000411,000002,-702170,004677,-593539,273238
wnba_5l4,000411,000007,1098000,357000,1212000,627000
wnba_5l4,000414,000005,994000,384000,1099000,594000
wnba_5l4,000414,000008,1695000,414000,1806000,757000
wnba_5l4,000414,000010,594000,723000,732000,909000
wnba_5l4,000414,000004,503400,1009518,645055,1200414
wnba_5l4,000414,000007,1098000,357000,1212000,627000
wnba_5l4,000417,000001,1306000,185000,1423000,399000
wnba_5l4,000417,000003,1086000,260000,1246000,514000
wnba_5l4,000417,000005,1686000,426000,1809000,752000
wnba_5l4,000417,000006,1606000,287000,1735000,567000
wnba_5l4,000417,000010,595000,725000,735000,909000
wnba_5l4,000417,000004,477338,1103704,618994,1294600
wnba_5l4,000417,000009,557408,314175,716582,559729
wnba_5l4,000417,000007,1098000,357000,1212000,627000
wnba_5l4,000420,000001,1311000,183000,1428000,420000
wnba_5l4,000420,000002,930000,360000,1098000,650000
wnba_5l4,000420,000005,1684000,420000,1807000,745000
wnba_5l4,000420,000010,603000,729000,743000,909000
wnba_5l4,000420,000006,1581758,290334,1720392,561828
wnba_5l4,000420,000004,451277,1197890,592932,1388786
wnba_5l4,000420,000009,541110,302841,700284,548396
wnba_5l4,000423,000003,1074000,250000,1224000,492000
wnba_5l4,000423,000005,615000,723000,757000,915000
wnba_5l4,000423,000010,1683000,421000,1800000,744000
wnba_5l4,000423,000001,1313093,187977,1430093,422977
wnba_5l4,000423,000009,524813,291508,683987,537062
wnba_5l4,000426,000001,1320000,171000,1437000,396000
wnba_5l4,000426,000003,1098000,303000,1236000,482000
wnba_5l4,000426,000005,624000,730000,769000,1033000
wnba_5l4,000426,000008,1686000,418000,1800000,744000
wnba_5l4,000426,000010,625000,730000,766000,910000
wnba_5l4,000429,000001,1326000,167000,1445000,400000
wnba_5l4,000429,000002,983000,372000,1137000,618000
wnba_5l4,000429,000005,1687000,420000,1801000,741000
wnba_5l4,000429,000006,1585000,300000,1693000,538000
wnba_5l4,000429,000010,888803,656021,1023290,872475
wnba_5l4,000429,000004,373092,1480447,514747,1671343
wnba_5l4,000432,000001,1336000,167000,1456000,418000
wnba_5l4,000432,000002,955000,386000,1132000,713000
wnba_5l4,000432,000005,634000,461000,769000,762000
wnba_5l4,000432,000006,1572554,289690,1685956,542766
wnba_5l4,000432,000010,859871,665390,994358,881844
wnba_5l4,000435,000002,990000,339000,1179000,700000
wnba_5l4,000435,000001,1342553,168894,1461606,410015
wnba_5l4,000435,000005,733155,420315,864113,720729
wnba_5l4,000435,000006,1564473,286618,1677875,539693
wnba_5l4,000435,000010,830939,674759,965426,891213
wnba_5l4,000438,000002,990000,352000,1176000,663000
wnba_5l4,000438,000006,1555000,271000,1669000,502000
wnba_5l4,000438,000007,1833000,226000,1923000,477000
wnba_5l4,000438,000010,1336000,168000,1444000,412000
wnba_5l4,000438,000001,1350009,169521,1469063,410641
wnba_5l4,000438,000005,603266,372027,734224,672441
wnba_5l4,000438,000008,1677462,411573,1790520,740088
wnba_5l4,000441,000002,1011000,345000,1192000,654000
wnba_5l4,000441,000006,1548000,272000,1674000,519000
wnba_5l4,000441,000007,1833000,226000,1923000,477000
wnba_5l4,000441,000010,1415772,072790,1531339,308920
wnba_5l4,000441,000001,1357466,170147,1476519,411268
wnba_5l4,000441,000005,473377,323739,604336,624153
wnba_5l4,000441,000008,1675238,410272,1788296,738787
wnba_5l4,000444,000001,643000,460000,778000,774000
wnba_5l4,000444,000002,1035000,344000,1220000,645000
wnba_5l4,000444,000006,1537000,270000,1669000,520000
wnba_5l4,000444,000007,1833000,226000,1923000,477000
wnba_5l4,000444,000010,1516329,-42756,1631896,193374
wnba_5l4,000444,000008,1673013,408970,1786071,737486
wnba_5l4,000447,000001,665000,282000,775000,478000
wnba_5l4,000447,000002,1089000,332000,1254000,693000
wnba_5l4,000447,000006,1527000,250000,1665000,520000
wnba_5l4,000447,000008,1674000,444000,1794000,760000
wnba_5l4,000447,000007,1833000,226000,1923000,477000
wnba_5l4,000447,000010,1616886,-158302,1732453,077828
wnba_5l4,000447,000005,213600,227162,344559,527576
wnba_5l4,000450,000002,1098000,327000,1266000,675000
wnba_5l4,000450,000004,1665000,449000,1782000,759000
wnba_5l4,000450,000001,506439,310229,625674,550125
wnba_5l4,000450,000006,1523764,253906,1655953,512228
wnba_5l4,000450,000008,1673513,446327,1792183,764724
wnba_5l4,000450,000007,1833000,226000,1923000,477000
wnba_5l4,000450,000010,1717442,-273848,1833009,-37718
wnba_5l4,000450,000005,083712,178874,214670,479288
wnba_5l4,000453,000002,1101000,414000,1239000,683000
wnba_5l4,000453,000006,1501000,253000,1648000,518000
wnba_5l4,000453,000008,1656000,445000,1776000,757000
wnba_5l4,000453,000004,1665000,449000,1782000,759000
wnba_5l4,000453,000001,390298,285947,509532,525843
wnba_5l4,000453,000010,1817999,-389394,1933566,-153264
wnba_5l4,000453,000005,-46177,130586,084781,431000
wnba_5l4,000456,000002,1102000,406000,1234000,678000
wnba_5l4,000456,000004,1644000,438000,1764000,753000
wnba_5l4,000456,000006,1489000,294000,1633000,513000
wnba_5l4,000456,000008,1651066,445501,1770592,759779
wnba_5l4,000456,000001,274156,261666,393391,501562
wnba_5l4,000456,000010,1918556,-504940,2034123,-268810
wnba_5l4,000456,000005,-176066,082298,-45107,382712
wnba_5l4,000459,000002,1095000,399000,1218000,669000
wnba_5l4,000459,000004,1641000,441000,1755000,759000
wnba_5l4,000459,000006,1479797,284056,1622408,523686
wnba_5l4,000459,000008,1644322,446311,1763848,760588
wnba_5l4,000459,000001,158015,237384,277249,477280
wnba_5l4,000459,000010,2019113,-620486,2134680,-384356
wnba_5l4,000462,000002,1083000,397000,1206000,610000
wnba_5l4,000462,000006,1497000,285000,1635000,508000
wnba_5l4,000462,000008,1629000,457000,1749000,769000
wnba_5l4,000462,000004,1632670,441307,1749049,757894
wnba_5l4,000462,000001,041873,213102,161108,452998
wnba_5l4,000462,000010,2119669,-736032,2235237,-499902
wnba_5l4,000465,000002,426000,937000,564000,1035000
wnba_5l4,000465,000006,1078000,405000,1195000,606000
wnba_5l4,000465,000008,1608000,470000,1746000,780000
wnba_5l4,000465,000004,1625728,442131,1742108,758718
wnba_5l4,000465,000001,-74268,188820,044966,428717
wnba_5l4,000468,000006,1068000,417000,1185000,624000
wnba_5l4,000468,000008,1608000,479000,1746000,784000
wnba_5l4,000468,000004,1618786,442956,1735166,759542
wnba_5l4,000468,000001,-190410,164539,-71175,404435
wnba_5l4,000471,000003,1411000,274000,1573000,543000
wnba_5l4,000471,000004,1614000,478000,1746000,780000
wnba_5l4,000471,000006,921959,452866,1044318,663615
wnba_5l4,000471,000008,1600880,484176,1734805,792236
wnba_5l4,000471,000001,-306551,140257,-187317,380153
wnba_5l4,000474,000002,741000,704000,879000,911000
wnba_5l4,000474,000003,1414000,262000,1582000,541000
wnba_5l4,000474,000008,1611000,476000,1743000,783000
wnba_5l4,000474,000004,1611429,482716,1739073,788783
wnba_5l4,000474,000006,787152,491447,909511,702196
wnba_5l4,000477,000002,820000,294000,931000,537000
wnba_5l4,000477,000003,1419000,285000,1570000,531000
wnba_5l4,000477,000004,1608000,477000,1764000,784000
wnba_5l4,000477,000005,997000,414000,1132000,700000
wnba_5l4,000477,000008,1607412,479427,1740179,786849
wnba_5l4,000477,000006,652344,530028,774703,740777
wnba_5l4,000480,000002,828000,289000,924000,535000
wnba_5l4,000480,000003,1491000,249000,1587000,513000
wnba_5l4,000480,000004,1606000,480000,1768000,783000
wnba_5l4,000480,000005,963000,410000,1112000,711000
wnba_5l4,000480,000006,1420000,283000,1573000,535000
wnba_5l4,000480,000008,1605960,481314,1738727,788737
wnba_5l4,000483,000003,1485000,249000,1582000,516000
wnba_5l4,000483,000004,1606000,481000,1768000,780000
wnba_5l4,000483,000005,952000,418000,1083000,709000
wnba_5l4,000483,000002,866644,158891,975741,392632
wnba_5l4,000483,000006,1488038,270160,1632299,510394
wnba_5l4,000483,000008,1604509,483201,1737276,790624
wnba_5l4,000486,000004,1620000,480000,1770000,781000
wnba_5l4,000486,000006,1422000,270000,1572000,526000
wnba_5l4,000486,000010,683000,461000,783000,657000
wnba_5l4,000486,000003,1494947,240931,1606124,505334
wnba_5l4,000486,000005,930958,418709,1068913,713313
wnba_5l4,000486,000002,906233,030783,1015330,264524
wnba_5l4,000486,000008,1603058,485088,1735825,792511
wnba_5l4,000489,000003,683000,458000,784000,659000
wnba_5l4,000489,000004,1644000,487000,1776000,783000
wnba_5l4,000489,000006,1480609,253620,1628495,503812
wnba_5l4,000489,000010,683000,461000,783000,657000
wnba_5l4,000489,000005,912452,421387,1050407,715991
wnba_5l4,000489,000002,945822,-97326,1054919,136415
wnba_5l4,000489,000008,1601606,486976,1734374,794398
wnba_5l4,000492,000001,1269000,284000,1377000,569000
wnba_5l4,000492,000003,340000,639000,571000,993000
wnba_5l4,000492,000004,1650000,501000,1788000,786000
wnba_5l4,000492,000005,871000,402000,1015000,724000
wnba_5l4,000492,000010,685000,443000,795000,658000
wnba_5l4,000492,000006,1521055,238163,1668941,488355
wnba_5l4,000492,000008,1600155,488863,1732922,796285
wnba_5l4,000495,000001,1250000,291000,1391000,579000
wnba_5l4,000495,000004,1620000,505000,1794000,787000
wnba_5l4,000495,000005,877000,383000,1008000,664000
wnba_5l4,000495,000003,095189,747846,266242,1041064
wnba_5l4,000495,000010,688017,440635,797183,654051
wnba_5l4,000495,000006,1561501,222706,1709387,472898
wnba_5l4,000495,000008,1598704,490750,1731471,798173
wnba_5l4,000498,000001,1234000,324000,1408000,585000
wnba_5l4,000498,000004,1590000,506000,1794000,795000
wnba_5l4,000498,000005,873000,372000,993000,698000
wnba_5l4,000498,000003,-204675,879989,-33622,1173208
wnba_5l4,000498,000010,690750,437316,799917,650732
wnba_5l4,000498,000006,1601947,207249,1749833,457441
wnba_5l4,000498,000008,1597253,492637,1730020,800060
wnba_5l4,000501,000001,1238000,308000,1407000,587000
wnba_5l4,000501,000004,1581000,513000,1782000,792000
wnba_5l4,000501,000005,851000,368000,965000,627000
wnba_5l4,000501,000009,805000,714000,946000,925000
wnba_5l4,000501,000003,-504538,1012133,-333485,1305351
wnba_5l4,000501,000010,693483,433996,802650,647413
wnba_5l4,000501,000006,1642394,191792,1790280,441984
wnba_5l4,000504,000001,1212000,313000,1375000,582000
wnba_5l4,000504,000004,1576000,510000,1783000,796000
wnba_5l4,000504,000005,829000,354000,952000,584000
wnba_5l4,000504,000007,1584000,249000,1680000,487000
wnba_5l4,000504,000009,810000,715000,948000,921000
wnba_5l4,000504,000003,-804402,1144276,-633349,1437495
wnba_5l4,000504,000010,696217,430677,805383,644094
wnba_5l4,000507,000001,1201000,324000,1315000,585000
wnba_5l4,000507,000004,1557000,524000,1749000,814000
wnba_5l4,000507,000005,804000,376000,939000,585000
wnba_5l4,000507,000009,811000,715000,949000,921000
wnba_5l4,000507,000007,1584000,249000,1680000,487000
wnba_5l4,000507,000003,-1104265,1276420,-933212,1569638
wnba_5l4,000507,000010,698950,427358,808117,640775
wnba_5l4,000510,000001,1170000,314000,1304000,580000
wnba_5l4,000510,000004,1536000,539000,1686000,846000
wnba_5l4,000510,000005,802000,360000,924000,580000
wnba_5l4,000510,000007,1593000,256000,1707000,499000
wnba_5l4,000510,000009,810000,714000,951000,920000
wnba_5l4,000510,000003,-1404129,1408563,-1233076,1701782
wnba_5l4,000510,000010,701683,424039,810850,637456
wnba_5l4,000513,000001,1139000,314000,1284000,585000
wnba_5l4,000513,000004,1480000,548000,1663000,872000
wnba_5l4,000513,000005,813000,359000,903000,563000
wnba_5l4,000513,000007,1602000,243000,1716000,480000
wnba_5l4,000513,000009,808000,714000,949000,920000
wnba_5l4,000513,000003,-1703992,1540707,-1532940,1833926
wnba_5l4,000513,000010,704417,420720,813583,634137
wnba_5l4,000516,000001,1125000,327000,1249000,579000
wnba_5l4,000516,000004,1463000,547000,1650000,871000
wnba_5l4,000516,000007,1609000,254000,1723000,481000
wnba_5l4,000516,000009,807000,711000,947000,918000
wnba_5l4,000516,000005,790452,344409,898071,559713
wnba_5l4,000516,000003,-2003856,1672850,-1832803,1966069
wnba_5l4,000516,000010,707150,417401,816317,630818
wnba_5l4,000519,000001,1104000,321000,1235000,588000
wnba_5l4,000519,000004,1417000,521000,1593000,854000
wnba_5l4,000519,000005,792000,337000,890000,559000
wnba_5l4,000519,000007,1614000,241000,1722000,460000
wnba_5l4,000519,000009,808000,702000,946000,916000
wnba_5l4,000522,000001,1083000,322000,1206000,592000
wnba_5l4,000522,000004,1392000,513000,1551000,847000
wnba_5l4,000522,000005,783000,339000,891000,559000
wnba_5l4,000522,000007,1612000,233000,1723000,451000
wnba_5l4,000522,000009,807000,684000,942000,1032000
wnba_5l4,000525,000001,1629000,228000,1716000,441000
wnba_5l4,000525,000002,805000,675000,940000,958000
wnba_5l4,000525,000004,1340000,531000,1539000,840000
wnba_5l4,000525,000005,776744,333102,881815,552779
wnba_5l4,000525,000007,1616805,223272,1727716,445202
wnba_5l4,000525,000009,804988,720846,942030,999998
wnba_5l4,000528,000001,1627000,224000,1714000,431000
wnba_5l4,000528,000002,805000,656000,939000,936000
wnba_5l4,000528,000004,1281000,537000,1527000,834000
wnba_5l4,000528,000005,786000,284000,878000,527000
wnba_5l4,000528,000007,1619743,214528,1730654,436457
wnba_5l4,000528,000009,803582,735844,940624,1014995
wnba_5l4,000531,000004,1189000,541000,1492000,837000
wnba_5l4,000531,000005,790000,276000,886000,524000
wnba_5l4,000531,000009,798000,657000,939000,948000
wnba_5l4,000531,000001,1789572,174406,1886656,397864
wnba_5l4,000531,000002,804747,647288,938834,927549
wnba_5l4,000531,000007,1622680,205783,1733592,427713
wnba_5l4,000534,000004,1248000,555000,1447000,828000
wnba_5l4,000534,000005,792000,290000,885000,524000
wnba_5l4,000534,000007,1617000,222000,1725000,437000
wnba_5l4,000534,000009,796000,650000,937000,948000
wnba_5l4,000534,000001,1948106,134006,2045190,357464
wnba_5l4,000534,000002,804515,637753,938602,918014
wnba_5l4,000537,000003,1414000,963000,1507000,1035000
wnba_5l4,000537,000004,1252000,534000,1417000,820000
wnba_5l4,000537,000005,795000,287000,888000,519000
wnba_5l4,000537,000007,1611000,228000,1731000,459000
wnba_5l4,000537,000009,802000,648000,937000,941000
wnba_5l4,000537,000001,2106639,093607,2203723,317065
wnba_5l4,000537,000002,804282,628218,938369,908479
wnba_5l4,000540,000004,1267000,522000,1450000,814000
wnba_5l4,000540,000005,787000,303000,892000,513000
wnba_5l4,000540,000006,1569000,955000,1659000,1035000
wnba_5l4,000540,000009,808000,647000,940000,920000
wnba_5l4,000540,000007,1613879,229604,1728835,454273
wnba_5l4,000540,000001,2265173,053207,2362257,276665
wnba_5l4,000540,000002,804050,618683,938137,898944
wnba_5l4,000543,000004,1298000,516000,1434000,815000
wnba_5l4,000543,000005,796000,310000,894000,516000
wnba_5l4,000543,000006,1563000,947000,1653000,1034000
wnba_5l4,000543,000009,810000,643000,943000,919000
wnba_5l4,000543,000010,1358000,267000,1458000,477000
wnba_5l4,000543,000007,1614051,232419,1729008,457087
wnba_5l4,000543,000001,2423706,012807,2520790,236265
wnba_5l4,000543,000002,803817,609148,937904,889409
wnba_5l4,000546,000001,1621000,222000,1720000,464000
wnba_5l4,000546,000004,1325000,515000,1446000,813000
wnba_5l4,000546,000005,799000,327000,891000,512000
wnba_5l4,000546,000009,813000,638000,945000,914000
wnba_5l4,000546,000006,1560488,945421,1650488,1031812
wnba_5l4,000546,000010,1358000,267000,1458000,477000
wnba_5l4,000546,000003,1646817,919485,1745181,1005234
wnba_5l4,000546,000007,1614224,235234,1729180,459902
wnba_5l4,000546,000002,803585,599614,937671,879874
wnba_5l4,000549,000001,1626000,242000,1722000,477000
wnba_5l4,000549,000004,1327000,513000,1477000,814000
wnba_5l4,000549,000005,787000,314000,895000,514000
wnba_5l4,000549,000006,1552000,938000,1642000,1032000
wnba_5l4,000549,000009,812000,639000,944000,913000
wnba_5l4,000549,000010,1358000,267000,1458000,477000
wnba_5l4,000549,000003,1747036,904537,1845400,990286
wnba_5l4,000549,000007,1614397,238048,1729353,462717
wnba_5l4,000549,000002,803352,590079,937439,870340
wnba_5l4,000552,000001,1629000,240000,1719000,478000
wnba_5l4,000552,000004,1318000,514000,1480000,811000
wnba_5l4,000552,000006,1551000,939000,1644000,1033000
wnba_5l4,000552,000009,811000,640000,946000,915000
wnba_5l4,000552,000010,1320000,270000,1438000,489000
wnba_5l4,000552,000005,791281,317939,892961,517736
wnba_5l4,000552,000003,1847255,889588,1945619,975338
wnba_5l4,000552,000007,1614569,240863,1729526,465531
wnba_5l4,000552,000002,803119,580544,937206,860805
wnba_5l4,000555,000002,807000,637000,947000,913000
wnba_5l4,000555,000004,1335000,511000,1488000,819000
wnba_5l4,000555,000005,750000,339000,886000,582000
wnba_5l4,000555,000006,1551000,939000,1644000,1034000
wnba_5l4,000555,000007,1632000,243000,1722000,483000
wnba_5l4,000555,000001,1611890,251699,1705349,488857
wnba_5l4,000555,000009,812907,637144,946645,912577
wnba_5l4,000555,000010,1312296,272539,1428856,490819
wnba_5l4,000558,000001,1632000,236000,1725000,478000
wnba_5l4,000558,000002,909000,629000,1113000,914000
wnba_5l4,000558,000004,1359000,510000,1494000,820000
wnba_5l4,000558,000006,1552000,939000,1645000,1034000
wnba_5l4,000558,000009,795000,639000,939000,913000
wnba_5l4,000558,000005,751202,358382,873474,584100
wnba_5l4,000558,000007,1630273,248734,1725760,485363
wnba_5l4,000558,000010,1303596,274789,1420156,493069
wnba_5l4,000561,000002,939000,633000,1074000,909000
wnba_5l4,000561,000004,1344000,510000,1494000,813000
wnba_5l4,000561,000006,1554000,944000,1644000,1034000
wnba_5l4,000561,000007,1635000,245000,1731000,485000
wnba_5l4,000561,000009,789000,639000,936000,914000
wnba_5l4,000561,000001,1628720,240601,1721903,480676
wnba_5l4,000561,000005,742880,373722,865152,599441
wnba_5l4,000561,000010,1294896,277039,1411456,495319
wnba_5l4,000564,000002,946000,650000,1084000,917000
wnba_5l4,000564,000004,1346000,517000,1508000,820000
wnba_5l4,000564,000006,1554000,949000,1641000,1035000
wnba_5l4,000564,000008,1785000,232000,1887000,469000
wnba_5l4,000564,000010,1284000,288000,1413000,507000
wnba_5l4,000564,000001,1628724,241898,1721907,481972
wnba_5l4,000564,000005,734558,389063,856830,614782
wnba_5l4,000567,000002,963000,660000,1092000,945000
wnba_5l4,000567,000004,1354000,522000,1509000,827000
wnba_5l4,000567,000006,1284000,296000,1389000,511000
wnba_5l4,000567,000007,1638000,253000,1746000,496000
wnba_5l4,000567,000009,784000,653000,922000,927000
wnba_5l4,000567,000001,1628728,243195,1721911,483269
wnba_5l4,000567,000005,726236,404403,848508,630122
wnba_5l4,000570,000002,982000,648000,1095000,915000
wnba_5l4,000570,000004,1362000,524000,1512000,833000
wnba_5l4,000570,000006,780000,657000,912000,929000
wnba_5l4,000570,000008,1767000,251000,1869000,483000
wnba_5l4,000570,000010,1270103,296912,1395930,515729
wnba_5l4,000570,000001,1628732,244492,1721915,484566
wnba_5l4,000570,000005,717914,419744,840187,645463
