section,frame,team,bbox_x1_milli_px,bbox_y1_milli_px,bbox_x2_milli_px,bbox_y2_milli_px,signature_kind,sig_h,sig_s,sig_v,baseline_slot,baseline_instance_id,candidate_instance_id,baseline_assoc_ms_section,baseline_route_wall_ms_section,candidate_assoc_ms_section_fix1c_rerun
wnba_5l4,000336,referee,1662000,022000,1854000,452000,hsv,000067,000050,000075,000010,000036,000004,2016743,137065937,014554
wnba_5l4,000339,green,1035000,407000,1165000,749000,hsv,000050,000067,000126,000002,000046,000017,2016743,137065937,014554
wnba_5l4,000342,green,1011000,408000,1161000,745000,hsv,000058,000059,000128,000002,000046,000017,2016743,137065937,014554
wnba_5l4,000345,green,1638000,883000,1800000,1033000,hsv,000042,000059,000158,000002,000047,000019,2016743,137065937,014554
wnba_5l4,000348,green,1633000,872000,1792000,1032000,hsv,000042,000058,000150,000002,000047,000019,2016743,137065937,014554
wnba_5l4,000348,white,1249000,291000,1402000,567000,hsv,000064,000065,000087,000006,000103,000015,2016743,137065937,014554
wnba_5l4,000354,green,1033000,383000,1159000,714000,hsv,000062,000060,000132,000000,000012,000017,2016743,137065937,014554
wnba_5l4,000357,green,1030000,429000,1159000,712000,hsv,000072,000058,000134,000000,000012,000017,2016743,137065937,014554
wnba_5l4,000360,referee,486000,442000,612000,697000,hsv,000059,000059,000094,000010,000037,000005,2016743,137065937,014554
wnba_5l4,000363,referee,498000,433000,618000,688000,hsv,000064,000058,000096,000010,000037,000005,2016743,137065937,014554
wnba_5l4,000369,green,1415000,371000,1541000,621000,hsv,000032,000052,000200,000001,000027,000020,2016743,137065937,014554
wnba_5l4,000372,green,1182000,373000,1408000,658000,hsv,000017,000062,000187,000004,000073,000021,2016743,137065937,014554
wnba_5l4,000372,green,1446000,372000,1560000,631000,hsv,000035,000055,000197,000001,000027,000020,2016743,137065937,014554
wnba_5l4,000372,green,538000,446000,651000,633000,hsv,000069,000057,000069,000003,000063,000022,2016743,137065937,014554
wnba_5l4,000372,green,918000,465000,1152000,720000,hsv,000026,000052,000126,000000,000012,000017,2016743,137065937,014554
wnba_5l4,000372,white,507000,637000,650000,916000,hsv,000049,000067,000132,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000375,green,1169000,385000,1325000,663000,hsv,000017,000066,000175,000004,000073,000021,2016743,137065937,014554
wnba_5l4,000375,green,1476000,376000,1582000,651000,hsv,000037,000057,000198,000001,000027,000020,2016743,137065937,014554
wnba_5l4,000375,white,526000,648000,653000,915000,hsv,000057,000067,000119,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000378,green,1492000,378000,1615000,666000,hsv,000036,000060,000196,000001,000027,000020,2016743,137065937,014554
wnba_5l4,000378,green,1161000,393000,1305000,668000,hsv,000019,000076,000160,000004,000073,000021,2016743,137065937,014554
wnba_5l4,000378,green,573000,436000,684000,673000,hsv,000064,000047,000084,000003,000063,000022,2016743,137065937,014554
wnba_5l4,000378,white,530000,656000,659000,918000,hsv,000056,000067,000119,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000378,white,1584000,291000,1689000,553000,hsv,000048,000084,000187,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000381,green,1516000,387000,1639000,672000,hsv,000041,000062,000195,000001,000027,000020,2016743,137065937,014554
wnba_5l4,000381,green,1149000,426000,1275000,678000,hsv,000020,000087,000141,000004,000073,000021,2016743,137065937,014554
wnba_5l4,000381,white,535000,670000,667000,913000,hsv,000051,000068,000121,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000381,white,1602000,289000,1710000,561000,hsv,000050,000088,000186,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000384,green,1545000,393000,1671000,686000,hsv,000042,000065,000194,000001,000027,000020,2016743,137065937,014554
wnba_5l4,000384,green,1123000,340000,1282000,690000,hsv,000021,000069,000146,000004,000073,000021,2016743,137065937,014554
wnba_5l4,000384,white,537000,679000,675000,912000,hsv,000047,000069,000125,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000384,white,1620000,296000,1734000,576000,hsv,000051,000083,000186,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000387,green,1564000,402000,1687000,693000,hsv,000041,000063,000195,000001,000027,000020,2016743,137065937,014554
wnba_5l4,000387,green,1110000,370000,1233000,628000,hsv,000024,000060,000128,000004,000073,000021,2016743,137065937,014554
wnba_5l4,000387,white,546000,693000,681000,910000,hsv,000048,000067,000123,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000387,white,1636000,296000,1759000,577000,hsv,000055,000085,000185,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000387,white,754000,409000,858000,692000,hsv,000068,000042,000145,000008,000113,000018,2016743,137065937,014554
wnba_5l4,000390,green,1590000,404000,1713000,704000,hsv,000042,000063,000194,000001,000027,000020,2016743,137065937,014554
wnba_5l4,000390,green,1086000,373000,1233000,675000,hsv,000019,000061,000128,000004,000073,000021,2016743,137065937,014554
wnba_5l4,000390,green,657000,455000,768000,653000,hsv,000050,000059,000069,000003,000063,000022,2016743,137065937,014554
wnba_5l4,000390,white,553000,697000,690000,910000,hsv,000047,000067,000130,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000390,white,1662000,300000,1779000,579000,hsv,000058,000081,000185,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000390,white,737000,416000,848000,677000,hsv,000071,000047,000126,000008,000113,000018,2016743,137065937,014554
wnba_5l4,000393,green,1621000,408000,1735000,714000,hsv,000042,000063,000192,000001,000027,000020,2016743,137065937,014554
wnba_5l4,000393,green,1074000,357000,1211000,657000,hsv,000028,000062,000123,000004,000073,000021,2016743,137065937,014554
wnba_5l4,000393,white,559000,706000,696000,910000,hsv,000045,000068,000131,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000393,white,1677000,305000,1797000,576000,hsv,000060,000079,000183,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000393,white,666000,381000,854000,665000,hsv,000056,000057,000110,000008,000113,000018,2016743,137065937,014554
wnba_5l4,000396,green,1149000,327000,1307000,593000,hsv,000024,000072,000136,000002,000048,000021,2016743,137065937,014554
wnba_5l4,000396,green,1644000,420000,1758000,726000,hsv,000044,000062,000195,000001,000027,000020,2016743,137065937,014554
wnba_5l4,000396,green,1011000,345000,1197000,714000,hsv,000028,000064,000116,000004,000073,000017,2016743,137065937,014554
wnba_5l4,000396,green,630000,419000,841000,638000,hsv,000052,000047,000119,000003,000063,000022,2016743,137065937,014554
wnba_5l4,000396,white,567000,716000,702000,912000,hsv,000047,000067,000130,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000396,white,1696000,310000,1810000,583000,hsv,000057,000078,000180,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000399,green,1176000,321000,1307000,586000,hsv,000021,000071,000143,000002,000048,000021,2016743,137065937,014554
wnba_5l4,000399,green,532000,243000,633000,477000,hsv,000067,000059,000058,000001,000028,000023,2016743,137065937,014554
wnba_5l4,000399,green,990000,390000,1227000,729000,hsv,000021,000058,000125,000004,000073,000017,2016743,137065937,014554
wnba_5l4,000399,green,683000,395000,815000,600000,hsv,000050,000047,000148,000003,000063,000022,2016743,137065937,014554
wnba_5l4,000399,white,1674000,305000,1803000,558000,hsv,000060,000087,000149,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000399,white,654000,393000,819000,618000,hsv,000056,000046,000128,000008,000113,000018,2016743,137065937,014554
wnba_5l4,000402,green,580000,727000,717000,910000,hsv,000049,000067,000136,000003,000064,000024,2016743,137065937,014554
wnba_5l4,000402,green,1168000,303000,1312000,575000,hsv,000019,000074,000131,000002,000048,000021,2016743,137065937,014554
wnba_5l4,000402,green,977000,375000,1212000,761000,hsv,000022,000060,000117,000004,000073,000017,2016743,137065937,014554
wnba_5l4,000402,white,1704000,305000,1806000,543000,hsv,000063,000087,000149,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000405,green,967000,411000,1165000,768000,hsv,000027,000056,000104,000004,000073,000017,2016743,137065937,014554
wnba_5l4,000405,green,584000,724000,723000,910000,hsv,000050,000066,000143,000003,000064,000024,2016743,137065937,014554
wnba_5l4,000405,green,1160000,244000,1286000,564000,hsv,000027,000066,000115,000002,000048,000021,2016743,137065937,014554
wnba_5l4,000408,green,937000,453000,1144000,794000,hsv,000031,000049,000092,000004,000073,000017,2016743,137065937,014554
wnba_5l4,000408,green,1152000,323000,1260000,571000,hsv,000020,000080,000127,000002,000048,000021,2016743,137065937,014554
wnba_5l4,000408,white,1683000,420000,1815000,741000,hsv,000049,000070,000188,000007,000108,000019,2016743,137065937,014554
wnba_5l4,000408,white,1651000,316000,1813000,567000,hsv,000052,000083,000147,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000411,green,1131000,286000,1245000,547000,hsv,000024,000064,000120,000002,000048,000021,2016743,137065937,014554
wnba_5l4,000411,green,985000,369000,1129000,761000,hsv,000026,000059,000095,000004,000073,000017,2016743,137065937,014554
wnba_5l4,000411,white,594000,726000,726000,908000,hsv,000054,000070,000130,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000411,white,1704000,427000,1812000,751000,hsv,000062,000068,000189,000007,000108,000019,2016743,137065937,014554
wnba_5l4,000411,white,1632000,306000,1812000,570000,hsv,000054,000081,000147,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000411,referee,642000,464000,773000,773000,hsv,000044,000041,000087,000010,000037,000006,2016743,137065937,014554
wnba_5l4,000414,green,924000,375000,1044000,594000,hsv,000024,000067,000124,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000414,green,994000,384000,1099000,594000,hsv,000017,000071,000108,000004,000073,000017,2016743,137065937,014554
wnba_5l4,000414,green,1107000,308000,1226000,529000,hsv,000020,000072,000133,000002,000048,000021,2016743,137065937,014554
wnba_5l4,000414,white,594000,723000,732000,909000,hsv,000053,000069,000134,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000414,white,1695000,414000,1806000,757000,hsv,000062,000065,000189,000007,000108,000019,2016743,137065937,014554
wnba_5l4,000414,white,1618000,302000,1753000,570000,hsv,000036,000068,000148,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000417,green,1686000,426000,1809000,752000,hsv,000060,000067,000190,000004,000074,000020,2016743,137065937,014554
wnba_5l4,000417,green,928000,359000,1081000,643000,hsv,000036,000068,000082,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000417,green,1086000,260000,1246000,514000,hsv,000026,000062,000119,000002,000048,000021,2016743,137065937,014554
wnba_5l4,000417,white,595000,725000,735000,909000,hsv,000056,000069,000130,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000417,white,1606000,287000,1735000,567000,hsv,000035,000075,000147,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000417,referee,641000,459000,762000,771000,hsv,000028,000045,000092,000010,000037,000006,2016743,137065937,014554
wnba_5l4,000420,green,1684000,420000,1807000,745000,hsv,000064,000064,000189,000004,000074,000020,2016743,137065937,014554
wnba_5l4,000420,green,930000,360000,1098000,650000,hsv,000032,000072,000090,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000420,green,1311000,183000,1428000,420000,hsv,000063,000037,000078,000000,000013,000026,2016743,137065937,014554
wnba_5l4,000420,white,603000,729000,743000,909000,hsv,000058,000068,000130,000009,000118,000016,2016743,137065937,014554
wnba_5l4,000420,referee,612000,424000,758000,762000,hsv,000039,000043,000098,000010,000037,000006,2016743,137065937,014554
wnba_5l4,000423,green,918000,356000,1111000,692000,hsv,000033,000066,000100,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000423,green,615000,723000,757000,915000,hsv,000056,000062,000143,000004,000075,000024,2016743,137065937,014554
wnba_5l4,000423,green,1074000,250000,1224000,492000,hsv,000020,000068,000122,000002,000048,000021,2016743,137065937,014554
wnba_5l4,000423,white,1683000,421000,1800000,744000,hsv,000069,000064,000187,000009,000119,000019,2016743,137065937,014554
wnba_5l4,000423,white,1597000,286000,1708000,567000,hsv,000037,000076,000156,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000423,referee,621000,446000,759000,765000,hsv,000033,000043,000095,000010,000037,000006,2016743,137065937,014554
wnba_5l4,000426,green,928000,375000,1126000,636000,hsv,000025,000071,000112,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000426,green,624000,730000,769000,1033000,hsv,000043,000056,000150,000004,000075,000024,2016743,137065937,014554
wnba_5l4,000426,green,1320000,171000,1437000,396000,hsv,000056,000039,000074,000000,000013,000026,2016743,137065937,014554
wnba_5l4,000426,green,1098000,303000,1236000,482000,hsv,000015,000073,000121,000002,000048,000021,2016743,137065937,014554
wnba_5l4,000426,white,1686000,418000,1800000,744000,hsv,000074,000067,000184,000007,000108,000019,2016743,137065937,014554
wnba_5l4,000426,white,625000,730000,766000,910000,hsv,000057,000065,000140,000009,000120,000016,2016743,137065937,014554
wnba_5l4,000429,green,1687000,420000,1801000,741000,hsv,000072,000065,000186,000004,000076,000020,2016743,137065937,014554
wnba_5l4,000429,green,983000,372000,1137000,618000,hsv,000021,000069,000127,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000429,green,1326000,167000,1445000,400000,hsv,000055,000038,000070,000000,000013,000026,2016743,137065937,014554
wnba_5l4,000429,white,1585000,300000,1693000,538000,hsv,000045,000067,000166,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000429,referee,599000,452000,767000,761000,hsv,000041,000043,000091,000010,000037,000006,2016743,137065937,014554
wnba_5l4,000432,green,634000,461000,769000,762000,hsv,000036,000048,000088,000004,000077,000024,2016743,137065937,014554
wnba_5l4,000432,green,955000,386000,1132000,713000,hsv,000036,000061,000095,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000432,green,1336000,167000,1456000,418000,hsv,000061,000037,000066,000000,000013,000026,2016743,137065937,014554
wnba_5l4,000435,green,990000,339000,1179000,700000,hsv,000028,000059,000108,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000438,green,990000,352000,1176000,663000,hsv,000026,000065,000117,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000438,white,1555000,271000,1669000,502000,hsv,000038,000072,000141,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000438,white,1336000,168000,1444000,412000,hsv,000051,000039,000071,000009,000121,000020,2016743,137065937,014554
wnba_5l4,000438,referee,623000,461000,774000,768000,hsv,000043,000047,000095,000010,000037,000006,2016743,137065937,014554
wnba_5l4,000441,green,1011000,345000,1192000,654000,hsv,000024,000063,000116,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000441,white,1548000,272000,1674000,519000,hsv,000042,000075,000139,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000441,referee,633000,457000,775000,774000,hsv,000044,000050,000095,000010,000037,000006,2016743,137065937,014554
wnba_5l4,000444,green,643000,460000,778000,774000,hsv,000040,000053,000094,000000,000014,000024,2016743,137065937,014554
wnba_5l4,000444,green,1035000,344000,1220000,645000,hsv,000026,000059,000118,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000444,white,1537000,270000,1669000,520000,hsv,000044,000075,000136,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000444,referee,1332000,165000,1452000,435000,hsv,000064,000037,000070,000010,000038,000007,2016743,137065937,014554
wnba_5l4,000447,green,1089000,332000,1254000,693000,hsv,000036,000050,000110,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000447,green,665000,282000,775000,478000,hsv,000055,000051,000105,000000,000015,000024,2016743,137065937,014554
wnba_5l4,000447,white,1674000,444000,1794000,760000,hsv,000069,000061,000194,000007,000108,000019,2016743,137065937,014554
wnba_5l4,000447,white,1527000,250000,1665000,520000,hsv,000048,000076,000128,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000447,white,689000,720000,818000,1030000,hsv,000046,000050,000144,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000450,green,1098000,327000,1266000,675000,hsv,000034,000054,000111,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000450,white,699000,717000,828000,1032000,hsv,000046,000050,000144,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000453,green,1101000,414000,1239000,683000,hsv,000044,000054,000104,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000453,white,1656000,445000,1776000,757000,hsv,000063,000058,000195,000007,000108,000019,2016743,137065937,014554
wnba_5l4,000453,white,708000,714000,838000,1032000,hsv,000046,000050,000144,000006,000104,000016,2016743,137065937,014554
wnba_5l4,000453,white,708000,711000,836000,916000,hsv,000054,000060,000134,000008,000114,000021,2016743,137065937,014554
wnba_5l4,000453,white,1501000,253000,1648000,518000,hsv,000047,000071,000127,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000456,green,1644000,438000,1764000,753000,hsv,000058,000057,000196,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000456,green,1102000,406000,1234000,678000,hsv,000043,000054,000107,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000456,white,1489000,294000,1633000,513000,hsv,000047,000069,000139,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000459,green,1641000,441000,1755000,759000,hsv,000059,000057,000195,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000459,green,1095000,399000,1218000,669000,hsv,000046,000055,000113,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000459,white,720000,711000,856000,919000,hsv,000051,000058,000143,000008,000114,000021,2016743,137065937,014554
wnba_5l4,000459,white,719000,709000,857000,999000,hsv,000047,000051,000153,000006,000104,000016,2016743,137065937,014554
wnba_5l4,000462,green,1083000,397000,1206000,610000,hsv,000035,000059,000132,000001,000029,000025,2016743,137065937,014554
wnba_5l4,000462,white,1629000,457000,1749000,769000,hsv,000055,000058,000196,000007,000108,000019,2016743,137065937,014554
wnba_5l4,000462,white,1497000,285000,1635000,508000,hsv,000038,000074,000138,000005,000085,000017,2016743,137065937,014554
wnba_5l4,000465,green,426000,937000,564000,1035000,hsv,000050,000047,000129,000001,000030,000027,2016743,137065937,014554
wnba_5l4,000465,white,1608000,470000,1746000,780000,hsv,000053,000060,000196,000007,000108,000019,2016743,137065937,014554
wnba_5l4,000465,white,1078000,405000,1195000,606000,hsv,000039,000058,000128,000005,000086,000022,2016743,137065937,014554
wnba_5l4,000465,white,729000,704000,869000,918000,hsv,000058,000055,000146,000008,000114,000021,2016743,137065937,014554
wnba_5l4,000468,white,1608000,479000,1746000,784000,hsv,000055,000060,000197,000007,000108,000019,2016743,137065937,014554
wnba_5l4,000468,white,1068000,417000,1185000,624000,hsv,000044,000056,000114,000005,000086,000022,2016743,137065937,014554
wnba_5l4,000471,green,1614000,478000,1746000,780000,hsv,000056,000060,000197,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000471,white,740000,703000,870000,910000,hsv,000063,000060,000130,000008,000114,000021,2016743,137065937,014554
wnba_5l4,000474,green,1414000,262000,1582000,541000,hsv,000030,000069,000107,000002,000049,000028,2016743,137065937,014554
wnba_5l4,000474,green,741000,704000,879000,911000,hsv,000061,000060,000134,000001,000031,000029,2016743,137065937,014554
wnba_5l4,000474,white,1611000,476000,1743000,783000,hsv,000060,000060,000196,000007,000108,000019,2016743,137065937,014554
wnba_5l4,000474,white,744000,706000,880000,1030000,hsv,000055,000047,000141,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000477,green,1608000,477000,1764000,784000,hsv,000052,000057,000200,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000477,green,820000,294000,931000,537000,hsv,000031,000071,000153,000001,000032,000030,2016743,137065937,014554
wnba_5l4,000477,green,1419000,285000,1570000,531000,hsv,000030,000067,000101,000002,000049,000028,2016743,137065937,014554
wnba_5l4,000477,white,750000,706000,889000,1030000,hsv,000054,000047,000138,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000480,green,1606000,480000,1768000,783000,hsv,000051,000057,000201,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000480,green,963000,410000,1112000,711000,hsv,000070,000047,000104,000004,000078,000025,2016743,137065937,014554
wnba_5l4,000480,green,828000,289000,924000,535000,hsv,000027,000079,000152,000001,000032,000030,2016743,137065937,014554
wnba_5l4,000480,green,1491000,249000,1587000,513000,hsv,000029,000091,000121,000002,000049,000028,2016743,137065937,014554
wnba_5l4,000480,white,756000,705000,897000,1032000,hsv,000053,000047,000135,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000480,white,1420000,283000,1573000,535000,hsv,000031,000068,000108,000005,000087,000017,2016743,137065937,014554
wnba_5l4,000483,green,1606000,481000,1768000,780000,hsv,000050,000057,000201,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000483,green,952000,418000,1083000,709000,hsv,000079,000046,000097,000004,000078,000025,2016743,137065937,014554
wnba_5l4,000483,green,1485000,249000,1582000,516000,hsv,000024,000089,000123,000002,000049,000028,2016743,137065937,014554
wnba_5l4,000483,white,761000,709000,905000,1032000,hsv,000054,000048,000134,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000486,green,1620000,480000,1770000,781000,hsv,000050,000057,000202,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000486,white,767000,710000,908000,915000,hsv,000065,000060,000128,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000486,white,1422000,270000,1572000,526000,hsv,000033,000074,000109,000005,000087,000017,2016743,137065937,014554
wnba_5l4,000486,white,683000,461000,783000,657000,hsv,000045,000044,000080,000009,000122,000023,2016743,137065937,014554
wnba_5l4,000489,green,1644000,487000,1776000,783000,hsv,000055,000058,000199,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000489,green,683000,458000,784000,659000,hsv,000050,000046,000085,000002,000050,000031,2016743,137065937,014554
wnba_5l4,000489,white,772000,710000,910000,911000,hsv,000064,000060,000124,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000492,green,1650000,501000,1788000,786000,hsv,000055,000060,000200,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000492,green,340000,639000,571000,993000,hsv,000028,000052,000200,000002,000051,000027,2016743,137065937,014554
wnba_5l4,000492,green,871000,402000,1015000,724000,hsv,000063,000049,000094,000004,000078,000025,2016743,137065937,014554
wnba_5l4,000492,white,778000,710000,919000,914000,hsv,000065,000058,000126,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000492,white,685000,443000,795000,658000,hsv,000049,000044,000088,000009,000122,000023,2016743,137065937,014554
wnba_5l4,000492,referee,1087000,224000,1177000,412000,hsv,000042,000041,000071,000010,000039,000008,2016743,137065937,014554
wnba_5l4,000495,green,1250000,291000,1391000,579000,hsv,000026,000063,000128,000000,000016,000032,2016743,137065937,014554
wnba_5l4,000495,green,1620000,505000,1794000,787000,hsv,000044,000057,000202,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000495,green,877000,383000,1008000,664000,hsv,000049,000054,000108,000004,000078,000025,2016743,137065937,014554
wnba_5l4,000495,referee,1096000,228000,1186000,414000,hsv,000043,000042,000070,000010,000039,000008,2016743,137065937,014554
wnba_5l4,000498,green,1234000,324000,1408000,585000,hsv,000022,000062,000140,000000,000016,000032,2016743,137065937,014554
wnba_5l4,000498,green,1590000,506000,1794000,795000,hsv,000038,000055,000204,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000498,green,873000,372000,993000,698000,hsv,000051,000044,000104,000004,000078,000025,2016743,137065937,014554
wnba_5l4,000498,white,801000,715000,937000,916000,hsv,000063,000059,000124,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000501,green,1238000,308000,1407000,587000,hsv,000023,000065,000127,000000,000016,000032,2016743,137065937,014554
wnba_5l4,000501,green,1581000,513000,1782000,792000,hsv,000035,000056,000204,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000501,green,851000,368000,965000,627000,hsv,000038,000047,000114,000004,000078,000025,2016743,137065937,014554
wnba_5l4,000501,white,805000,714000,946000,925000,hsv,000054,000059,000125,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000504,green,1576000,510000,1783000,796000,hsv,000039,000055,000203,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000504,green,1212000,313000,1375000,582000,hsv,000024,000062,000127,000000,000016,000032,2016743,137065937,014554
wnba_5l4,000504,green,829000,354000,952000,584000,hsv,000029,000057,000114,000004,000078,000025,2016743,137065937,014554
wnba_5l4,000504,white,810000,715000,948000,921000,hsv,000054,000062,000120,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000507,green,1557000,524000,1749000,814000,hsv,000033,000055,000204,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000507,green,1201000,324000,1315000,585000,hsv,000027,000067,000127,000000,000016,000032,2016743,137065937,014554
wnba_5l4,000507,green,804000,376000,939000,585000,hsv,000032,000059,000114,000004,000078,000025,2016743,137065937,014554
wnba_5l4,000507,white,811000,715000,949000,921000,hsv,000054,000061,000120,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000510,green,1536000,539000,1686000,846000,hsv,000033,000053,000204,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000510,green,1170000,314000,1304000,580000,hsv,000026,000066,000124,000000,000016,000032,2016743,137065937,014554
wnba_5l4,000510,green,802000,360000,924000,580000,hsv,000032,000056,000106,000004,000078,000025,2016743,137065937,014554
wnba_5l4,000510,white,810000,714000,951000,920000,hsv,000047,000060,000123,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000510,white,1593000,256000,1707000,499000,hsv,000042,000089,000134,000006,000105,000024,2016743,137065937,014554
wnba_5l4,000513,green,1139000,314000,1284000,585000,hsv,000023,000070,000132,000000,000016,000032,2016743,137065937,014554
wnba_5l4,000513,green,1480000,548000,1663000,872000,hsv,000037,000053,000204,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000513,green,813000,359000,903000,563000,hsv,000030,000060,000088,000004,000078,000025,2016743,137065937,014554
wnba_5l4,000513,white,808000,714000,949000,920000,hsv,000048,000060,000124,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000513,white,1602000,243000,1716000,480000,hsv,000040,000088,000124,000006,000105,000024,2016743,137065937,014554
wnba_5l4,000516,green,1463000,547000,1650000,871000,hsv,000039,000054,000205,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000516,green,1125000,327000,1249000,579000,hsv,000017,000074,000128,000000,000016,000032,2016743,137065937,014554
wnba_5l4,000516,white,807000,711000,947000,918000,hsv,000049,000060,000123,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000516,white,1609000,254000,1723000,481000,hsv,000042,000087,000122,000006,000105,000024,2016743,137065937,014554
wnba_5l4,000519,green,1417000,521000,1593000,854000,hsv,000032,000051,000208,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000519,green,1104000,321000,1235000,588000,hsv,000020,000072,000128,000000,000016,000032,2016743,137065937,014554
wnba_5l4,000519,green,792000,337000,890000,559000,hsv,000022,000062,000096,000004,000078,000025,2016743,137065937,014554
wnba_5l4,000519,white,808000,702000,946000,916000,hsv,000053,000058,000125,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000519,white,1614000,241000,1722000,460000,hsv,000041,000086,000117,000006,000105,000024,2016743,137065937,014554
wnba_5l4,000522,green,1392000,513000,1551000,847000,hsv,000029,000051,000210,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000522,green,1083000,322000,1206000,592000,hsv,000023,000067,000131,000000,000016,000032,2016743,137065937,014554
wnba_5l4,000522,green,783000,339000,891000,559000,hsv,000025,000062,000099,000004,000078,000025,2016743,137065937,014554
wnba_5l4,000522,white,807000,684000,942000,1032000,hsv,000045,000046,000117,000008,000114,000016,2016743,137065937,014554
wnba_5l4,000522,white,1612000,233000,1723000,451000,hsv,000048,000086,000112,000006,000105,000024,2016743,137065937,014554
wnba_5l4,000525,green,1340000,531000,1539000,840000,hsv,000040,000054,000207,000003,000065,000020,2016743,137065937,014554
wnba_5l4,000525,green,1629000,228000,1716000,441000,hsv,000048,000081,000130,000000,000017,000033,2016743,137065937,014554
