source_name,time_base,frame_index,kind,step
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2251,reader_output_order_swap,3379877
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2252,reader_output_order_swap,3381378
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2253,reader_output_order_swap,3382880
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2254,reader_output_order_swap,3378375
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2555,reader_output_order_swap,3836333
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2556,reader_output_order_swap,3837834
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2557,reader_output_order_swap,3839336
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2558,reader_output_order_swap,3840837
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2559,reader_output_order_swap,3834831
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2859,reader_output_order_swap,4292789
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2860,reader_output_order_swap,4294290
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2861,reader_output_order_swap,4295792
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2862,reader_output_order_swap,4297293
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2863,reader_output_order_swap,4291287
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3163,reader_output_order_swap,4749245
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3164,reader_output_order_swap,4750746
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3165,reader_output_order_swap,4752248
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3166,reader_output_order_swap,4753749
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3167,reader_output_order_swap,4747743
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3467,reader_output_order_swap,5205701
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3468,reader_output_order_swap,5207202
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3469,reader_output_order_swap,5208704
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3470,reader_output_order_swap,5210205
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3471,reader_output_order_swap,5204199
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3771,reader_output_order_swap,5662157
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3772,reader_output_order_swap,5660655
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4075,reader_output_order_swap,6118613
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4076,reader_output_order_swap,6120114
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4077,reader_output_order_swap,6121616
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4078,reader_output_order_swap,6123117
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4079,reader_output_order_swap,6117111
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4379,reader_output_order_swap,6575069
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4380,reader_output_order_swap,6576570
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4381,reader_output_order_swap,6578072
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4382,reader_output_order_swap,6573567
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4683,reader_output_order_swap,7031525
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4684,reader_output_order_swap,7033026
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4685,reader_output_order_swap,7034528
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4686,reader_output_order_swap,7036029
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4687,reader_output_order_swap,7030023
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4987,reader_output_order_swap,7487981
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4988,reader_output_order_swap,7486479
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5291,reader_output_order_swap,7944437
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5292,reader_output_order_swap,7945938
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5293,reader_output_order_swap,7947440
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5294,reader_output_order_swap,7948941
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5295,reader_output_order_swap,7942935
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5899,reader_output_order_swap,8857349
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5900,reader_output_order_swap,8858850
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5901,reader_output_order_swap,8860352
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5902,reader_output_order_swap,8861853
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5903,reader_output_order_swap,8855847
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6507,reader_output_order_swap,9770261
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6508,reader_output_order_swap,9768759
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6811,reader_output_order_swap,10226717
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6812,reader_output_order_swap,10228218
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6813,reader_output_order_swap,10229720
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6814,reader_output_order_swap,10231221
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6815,reader_output_order_swap,10225215
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7115,reader_output_order_swap,10683173
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7116,reader_output_order_swap,10684674
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7117,reader_output_order_swap,10686176
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7118,reader_output_order_swap,10681671
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7419,reader_output_order_swap,11139629
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7420,reader_output_order_swap,11138127
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7723,reader_output_order_swap,11596085
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7724,reader_output_order_swap,11597586
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7725,reader_output_order_swap,11599088
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7726,reader_output_order_swap,11600589
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7727,reader_output_order_swap,11594583
nba__Kh7Fj4ogPN4_s1262.mp4,1/90000,7792,off_grid_step,4505
nba__Kh7Fj4ogPN4_s4778.mp4,1/90000,7792,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,155,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,157,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,459,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,461,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,763,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,764,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1067,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1068,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1371,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1372,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1675,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1678,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1979,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1985,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2283,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2289,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2587,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2591,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2891,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2897,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3195,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3199,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3499,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3505,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3803,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3805,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,4107,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,4109,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,4411,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,4413,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,4715,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,4717,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5019,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5022,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5323,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5329,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5627,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5629,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5931,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5933,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6235,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6238,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6539,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6541,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6843,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6849,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7147,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7153,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7451,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7455,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7755,duplicate_pts,0
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7759,off_grid_step,3003
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7792,off_grid_step,4504
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,155,reader_output_order_swap,232733
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,156,reader_output_order_swap,231231
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,459,reader_output_order_swap,689189
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,460,reader_output_order_swap,687687
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1675,reader_output_order_swap,2515013
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1676,reader_output_order_swap,2516514
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1677,reader_output_order_swap,2513511
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1979,reader_output_order_swap,2971469
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1980,reader_output_order_swap,2972970
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1981,reader_output_order_swap,2974472
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1982,reader_output_order_swap,2975973
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1983,reader_output_order_swap,2977475
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,1984,reader_output_order_swap,2969967
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2283,reader_output_order_swap,3427925
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2284,reader_output_order_swap,3429426
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2285,reader_output_order_swap,3430928
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2286,reader_output_order_swap,3432429
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2287,reader_output_order_swap,3433931
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2288,reader_output_order_swap,3426423
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2587,reader_output_order_swap,3884381
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2588,reader_output_order_swap,3885882
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2589,reader_output_order_swap,3887384
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2590,reader_output_order_swap,3882879
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2891,reader_output_order_swap,4340837
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2892,reader_output_order_swap,4342338
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2893,reader_output_order_swap,4343840
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2894,reader_output_order_swap,4345341
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2895,reader_output_order_swap,4346843
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,2896,reader_output_order_swap,4339335
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3195,reader_output_order_swap,4797293
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3196,reader_output_order_swap,4798794
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3197,reader_output_order_swap,4800296
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3198,reader_output_order_swap,4795791
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3499,reader_output_order_swap,5253749
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3500,reader_output_order_swap,5255250
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3501,reader_output_order_swap,5256752
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3502,reader_output_order_swap,5258253
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3503,reader_output_order_swap,5259755
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3504,reader_output_order_swap,5252247
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3803,reader_output_order_swap,5710205
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,3804,reader_output_order_swap,5708703
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,4107,reader_output_order_swap,6166661
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,4108,reader_output_order_swap,6165159
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,4411,reader_output_order_swap,6623117
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,4412,reader_output_order_swap,6621615
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,4715,reader_output_order_swap,7079573
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,4716,reader_output_order_swap,7078071
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5019,reader_output_order_swap,7536029
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5020,reader_output_order_swap,7537530
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5021,reader_output_order_swap,7534527
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5323,reader_output_order_swap,7992485
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5324,reader_output_order_swap,7993986
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5325,reader_output_order_swap,7995488
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5326,reader_output_order_swap,7996989
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5327,reader_output_order_swap,7998491
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5328,reader_output_order_swap,7990983
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5627,reader_output_order_swap,8448941
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5628,reader_output_order_swap,8447439
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5931,reader_output_order_swap,8905397
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,5932,reader_output_order_swap,8903895
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6235,reader_output_order_swap,9361853
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6236,reader_output_order_swap,9363354
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6237,reader_output_order_swap,9360351
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6539,reader_output_order_swap,9818309
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6540,reader_output_order_swap,9816807
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6843,reader_output_order_swap,10274765
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6844,reader_output_order_swap,10276266
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6845,reader_output_order_swap,10277768
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6846,reader_output_order_swap,10279269
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6847,reader_output_order_swap,10280771
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,6848,reader_output_order_swap,10273263
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7147,reader_output_order_swap,10731221
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7148,reader_output_order_swap,10732722
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7149,reader_output_order_swap,10734224
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7150,reader_output_order_swap,10735725
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7151,reader_output_order_swap,10737227
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7152,reader_output_order_swap,10729719
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7451,reader_output_order_swap,11187677
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7452,reader_output_order_swap,11189178
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7453,reader_output_order_swap,11190680
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7454,reader_output_order_swap,11186175
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7755,reader_output_order_swap,11644133
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7756,reader_output_order_swap,11645634
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7757,reader_output_order_swap,11647136
nba__Ktu6yFS9iMo_s1311.mp4,1/90000,7758,reader_output_order_swap,11642631
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,83,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,89,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,387,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,393,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,691,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,695,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,995,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1001,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1299,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1303,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1603,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1607,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1907,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1913,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2211,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2217,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2515,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2519,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2819,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2825,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,3123,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,3129,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,3427,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,3431,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,3731,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,3735,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,4035,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,4041,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,4339,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,4343,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,4643,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,4648,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,4947,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,4953,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,5251,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,5255,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,5555,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,5557,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,5859,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,5860,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,6163,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,6165,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,6467,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,6472,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,6771,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,6776,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,7075,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,7079,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,7379,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,7385,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,7683,duplicate_pts,0
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,7687,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,7793,off_grid_step,3003
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,83,reader_output_order_swap,124625
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,84,reader_output_order_swap,126126
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,85,reader_output_order_swap,127628
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,86,reader_output_order_swap,129129
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,87,reader_output_order_swap,130631
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,88,reader_output_order_swap,123123
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,387,reader_output_order_swap,581081
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,388,reader_output_order_swap,582582
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,389,reader_output_order_swap,584084
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,390,reader_output_order_swap,585585
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,391,reader_output_order_swap,587087
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,392,reader_output_order_swap,579579
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,691,reader_output_order_swap,1037537
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,692,reader_output_order_swap,1039038
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,693,reader_output_order_swap,1040540
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,694,reader_output_order_swap,1036035
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,995,reader_output_order_swap,1493993
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,996,reader_output_order_swap,1495494
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,997,reader_output_order_swap,1496996
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,998,reader_output_order_swap,1498497
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,999,reader_output_order_swap,1499999
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1000,reader_output_order_swap,1492491
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1299,reader_output_order_swap,1950449
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1300,reader_output_order_swap,1951950
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1301,reader_output_order_swap,1953452
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1302,reader_output_order_swap,1948947
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1603,reader_output_order_swap,2406905
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1604,reader_output_order_swap,2408406
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1605,reader_output_order_swap,2409908
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1606,reader_output_order_swap,2405403
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1907,reader_output_order_swap,2863361
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1908,reader_output_order_swap,2864862
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1909,reader_output_order_swap,2866364
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1910,reader_output_order_swap,2867865
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1911,reader_output_order_swap,2869367
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,1912,reader_output_order_swap,2861859
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2211,reader_output_order_swap,3319817
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2212,reader_output_order_swap,3321318
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2213,reader_output_order_swap,3322820
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2214,reader_output_order_swap,3324321
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2215,reader_output_order_swap,3325823
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2216,reader_output_order_swap,3318315
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2515,reader_output_order_swap,3776273
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2516,reader_output_order_swap,3777774
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2517,reader_output_order_swap,3779276
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2518,reader_output_order_swap,3774771
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2819,reader_output_order_swap,4232729
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2820,reader_output_order_swap,4234230
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2821,reader_output_order_swap,4235732
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2822,reader_output_order_swap,4237233
nba__Ktu6yFS9iMo_s4974.mp4,1/90000,2823,reader_output_order_swap,4238735
