frame_key,section,game,video_id,offset_s,tick_index,frame_index,n_frames,fps,width,height,cache
4259a2a43fdb2b1b9f593a7664be8a4fbdcc26df050d86ff490cdbfbd5a8981f,basketball__fiba-Byk8aH-n_U4_s1491,basketball__fiba-Byk8aH-n_U4,basketball__fiba-Byk8aH-n_U4,1491,3,1224,3981,30.0,1920,1080,4259a2a43fdb2b1b.jpg
be97981554ae734a9784442cdb88d43637bcafbdc22f0058b2cca2ec89e23f18,basketball__fiba-Byk8aH-n_U4_s1491,basketball__fiba-Byk8aH-n_U4,basketball__fiba-Byk8aH-n_U4,1491,4,1530,3981,30.0,1920,1080,be97981554ae734a.jpg
74ebdf50263dfe5213e8517680273faa5c8f326e4335e6d2060ebff4f3198133,basketball__fiba-Byk8aH-n_U4_s1491,basketball__fiba-Byk8aH-n_U4,basketball__fiba-Byk8aH-n_U4,1491,5,1836,3981,30.0,1920,1080,74ebdf50263dfe52.jpg
104f4ee059ed6d0902f3bba181ef1dc7bff9cbb11682cde2a8c95e8bc7ea016f,basketball__fiba-Byk8aH-n_U4_s1491,basketball__fiba-Byk8aH-n_U4,basketball__fiba-Byk8aH-n_U4,1491,6,2142,3981,30.0,1920,1080,104f4ee059ed6d09.jpg
f66af930fdb610d6a350b89ec5e0b11834377ab508f124fa00a7a3d56a1e7451,basketball__fiba-Byk8aH-n_U4_s1491,basketball__fiba-Byk8aH-n_U4,basketball__fiba-Byk8aH-n_U4,1491,7,2448,3981,30.0,1920,1080,f66af930fdb610d6.jpg
b083c3eca5f9e3effe1e06aa38870f78a5f7e41d93b7108e7f1940f6516d781e,basketball__fiba-Byk8aH-n_U4_s1491,basketball__fiba-Byk8aH-n_U4,basketball__fiba-Byk8aH-n_U4,1491,8,2754,3981,30.0,1920,1080,b083c3eca5f9e3ef.jpg
fcfe33f92d09ada2de156937074798acaa43bfa49475079bda9909f2beb71224,basketball__fiba-Byk8aH-n_U4_s1491,basketball__fiba-Byk8aH-n_U4,basketball__fiba-Byk8aH-n_U4,1491,9,3060,3981,30.0,1920,1080,fcfe33f92d09ada2.jpg
35c1c885387f6f1e105d0f083102397f571b53a4e378a476b8866f5af08f858a,basketball__fiba-Byk8aH-n_U4_s1491,basketball__fiba-Byk8aH-n_U4,basketball__fiba-Byk8aH-n_U4,1491,10,3366,3981,30.0,1920,1080,35c1c885387f6f1e.jpg
e1c3e3344d8067562ec0a6452907023e4d3ad72677bc9b18e5bb2d9110eaf0ef,basketball__fiba-Byk8aH-n_U4_s1491,basketball__fiba-Byk8aH-n_U4,basketball__fiba-Byk8aH-n_U4,1491,11,3672,3981,30.0,1920,1080,e1c3e3344d806756.jpg
161c52f39d6aa1dac90e0047c29bfa1b75f37fbbd7ce81d334a0c12fa15f7492,nba__RIrGQJ_jsGQ_s155,nba__RIrGQJ_jsGQ,nba__RIrGQJ_jsGQ,155,0,300,3911,30.0,1920,1080,161c52f39d6aa1da.jpg
6c7b7ca80d8adbd9cbd912b4d33c1f0644646a44941f8d13d73f01405d6aa84d,nba__RIrGQJ_jsGQ_s155,nba__RIrGQJ_jsGQ,nba__RIrGQJ_jsGQ,155,1,600,3911,30.0,1920,1080,6c7b7ca80d8adbd9.jpg
27bb68df500d951c016f194c86ed50fc75f65c254efaac5aca58d4a7fab662db,nba__RIrGQJ_jsGQ_s155,nba__RIrGQJ_jsGQ,nba__RIrGQJ_jsGQ,155,2,900,3911,30.0,1920,1080,27bb68df500d951c.jpg
fdafbb38741bb350acbdd51a7b0cf4abd864f2ccd4970167a57cf68f7d04b462,nba__RIrGQJ_jsGQ_s155,nba__RIrGQJ_jsGQ,nba__RIrGQJ_jsGQ,155,3,1200,3911,30.0,1920,1080,fdafbb38741bb350.jpg
a80d7029fb2218f4dc3b16712fc752a83fb50365dd5ee2b71f0a305c5fcac048,nba__RIrGQJ_jsGQ_s155,nba__RIrGQJ_jsGQ,nba__RIrGQJ_jsGQ,155,4,1500,3911,30.0,1920,1080,a80d7029fb2218f4.jpg
616b80f598b9a6438d4fe92ecdac609677bd42460c224e9eee8ff050b90ae22c,nba__RIrGQJ_jsGQ_s155,nba__RIrGQJ_jsGQ,nba__RIrGQJ_jsGQ,155,5,1800,3911,30.0,1920,1080,616b80f598b9a643.jpg
9e826d46387cc9ce862b59de78cd4a475f0ee83bd3dabe47905f2e464231b00c,nba__RIrGQJ_jsGQ_s155,nba__RIrGQJ_jsGQ,nba__RIrGQJ_jsGQ,155,6,2100,3911,30.0,1920,1080,9e826d46387cc9ce.jpg
e4b2a323a1aca942298968da8214bff0d9e70bb24914050ba0faad87a8cd846b,nba__RIrGQJ_jsGQ_s155,nba__RIrGQJ_jsGQ,nba__RIrGQJ_jsGQ,155,7,2400,3911,30.0,1920,1080,e4b2a323a1aca942.jpg
b5b9c30377022119cc9a6dfba43b21698efa7bc6f258fc07e222842afe7b8ea6,nba__RIrGQJ_jsGQ_s155,nba__RIrGQJ_jsGQ,nba__RIrGQJ_jsGQ,155,8,2700,3911,30.0,1920,1080,b5b9c30377022119.jpg
d038aa6b8c1e89f66a4053bd9ce875525e51a5c4f24953b5100765ae7d48d3f7,nba__RIrGQJ_jsGQ_s155,nba__RIrGQJ_jsGQ,nba__RIrGQJ_jsGQ,155,9,3000,3911,30.0,1920,1080,d038aa6b8c1e89f6.jpg
a9551c8f16647ca48a50be89393164a294364c18527737f85f9094438bde8ac9,nba__RIrGQJ_jsGQ_s155,nba__RIrGQJ_jsGQ,nba__RIrGQJ_jsGQ,155,10,3300,3911,30.0,1920,1080,a9551c8f16647ca4.jpg
292ced497d88a7ba93d5be7e12a22f4d37bfb82a35fe3135307d667aa308f878,nba__RIrGQJ_jsGQ_s155,nba__RIrGQJ_jsGQ,nba__RIrGQJ_jsGQ,155,11,3600,3911,30.0,1920,1080,292ced497d88a7ba.jpg
961e93d1bcf8bcdef36af72a363f4499a7ae8161689f928f5fb670e9fff14ce7,ncaa_basketball__0KIBu1jQBL8_s155,ncaa_basketball__0KIBu1jQBL8,ncaa_basketball__0KIBu1jQBL8,155,0,300,3903,29.97,1920,1080,961e93d1bcf8bcde.jpg
e69f4cb76f25431ca1525e3646b2753f4d1675a800627d7b03cfd18c66a0f132,ncaa_basketball__0KIBu1jQBL8_s155,ncaa_basketball__0KIBu1jQBL8,ncaa_basketball__0KIBu1jQBL8,155,1,600,3903,29.97,1920,1080,e69f4cb76f25431c.jpg
250d0967d41779f6cbc4c8cb056bec6ffbf28c633a59610a1b4b20fe03cf1480,ncaa_basketball__0KIBu1jQBL8_s155,ncaa_basketball__0KIBu1jQBL8,ncaa_basketball__0KIBu1jQBL8,155,2,900,3903,29.97,1920,1080,250d0967d41779f6.jpg
7d0776418e8ab99f357e56d4546962c5daa19e9d4f5e37ee8059a395be3941b1,ncaa_basketball__0KIBu1jQBL8_s155,ncaa_basketball__0KIBu1jQBL8,ncaa_basketball__0KIBu1jQBL8,155,3,1200,3903,29.97,1920,1080,7d0776418e8ab99f.jpg
9ea3420c8b217063696775af46c21e0b691a208b8b5c167b284556ac4c12832c,ncaa_basketball__0KIBu1jQBL8_s155,ncaa_basketball__0KIBu1jQBL8,ncaa_basketball__0KIBu1jQBL8,155,4,1500,3903,29.97,1920,1080,9ea3420c8b217063.jpg
cde254e433c4d060b19e2efb59c344f21f19435018cc5561377229feaebacf3d,ncaa_basketball__0KIBu1jQBL8_s155,ncaa_basketball__0KIBu1jQBL8,ncaa_basketball__0KIBu1jQBL8,155,5,1800,3903,29.97,1920,1080,cde254e433c4d060.jpg
a3f7977e0272f1c3cc16ef859ccbbc79271f81f32a22422764cd62c475298206,ncaa_basketball__0KIBu1jQBL8_s155,ncaa_basketball__0KIBu1jQBL8,ncaa_basketball__0KIBu1jQBL8,155,6,2100,3903,29.97,1920,1080,a3f7977e0272f1c3.jpg
81f67a32940fff3ca31297190bc5a146ad8283fbf83dd2ab6aeb3ba8e0385304,ncaa_basketball__0KIBu1jQBL8_s155,ncaa_basketball__0KIBu1jQBL8,ncaa_basketball__0KIBu1jQBL8,155,7,2400,3903,29.97,1920,1080,81f67a32940fff3c.jpg
a81edf17e5381bd84363074b4c9a8ac401c2fcfeaa73ef9ccebd30c24fca9742,ncaa_basketball__0KIBu1jQBL8_s155,ncaa_basketball__0KIBu1jQBL8,ncaa_basketball__0KIBu1jQBL8,155,8,2700,3903,29.97,1920,1080,a81edf17e5381bd8.jpg
5d30c7e1b35b7914bdcddb0ad8fc037cc1d705d2a33afec799f9fc36694163ed,ncaa_basketball__0KIBu1jQBL8_s155,ncaa_basketball__0KIBu1jQBL8,ncaa_basketball__0KIBu1jQBL8,155,9,3000,3903,29.97,1920,1080,5d30c7e1b35b7914.jpg
e3e16b450920cb04f2dc95b5ead21d67e07c344b820762d01be566df5ffc4008,ncaa_basketball__0KIBu1jQBL8_s155,ncaa_basketball__0KIBu1jQBL8,ncaa_basketball__0KIBu1jQBL8,155,10,3300,3903,29.97,1920,1080,e3e16b450920cb04.jpg
910f2142d8fc62abd80d71985de5a1c8cdb278a5807e1a9de95777081376adb1,ncaa_basketball__0KIBu1jQBL8_s155,ncaa_basketball__0KIBu1jQBL8,ncaa_basketball__0KIBu1jQBL8,155,11,3600,3903,29.97,1920,1080,910f2142d8fc62ab.jpg
96c81e6a104ad13d0b7f62032b4b0a3d7bf94a0afb5db3524922f740af490a43,wnba__1E5Rw89keTg_s377,wnba__1E5Rw89keTg,wnba__1E5Rw89keTg,377,0,303,3946,29.97,1920,1080,96c81e6a104ad13d.jpg
5c3a4c9d658aeffd5d70490400320b99bbd7fbdb6984bef2c43434b7c933f06d,wnba__1E5Rw89keTg_s377,wnba__1E5Rw89keTg,wnba__1E5Rw89keTg,377,1,606,3946,29.97,1920,1080,5c3a4c9d658aeffd.jpg
bd533e1fe14a08b570287063ca0ea20f525a7b5c478aed03df1c86ef7bf16224,wnba__1E5Rw89keTg_s377,wnba__1E5Rw89keTg,wnba__1E5Rw89keTg,377,2,909,3946,29.97,1920,1080,bd533e1fe14a08b5.jpg
4943432963937783bba92b2b199c28dd86e7b7224b837af65a529fa8458d089e,wnba__1E5Rw89keTg_s377,wnba__1E5Rw89keTg,wnba__1E5Rw89keTg,377,3,1212,3946,29.97,1920,1080,4943432963937783.jpg
336332efc4059aa7a6545e31c6d86954313c9233d397dde819492632ed91384c,wnba__1E5Rw89keTg_s377,wnba__1E5Rw89keTg,wnba__1E5Rw89keTg,377,4,1515,3946,29.97,1920,1080,336332efc4059aa7.jpg
170fe90b384a166835404285ac21663c69e3f5ad47aaea91756f084fd39ed8ba,wnba__1E5Rw89keTg_s377,wnba__1E5Rw89keTg,wnba__1E5Rw89keTg,377,5,1818,3946,29.97,1920,1080,170fe90b384a1668.jpg
f6b5057e39871ea7d943b7c6d094f005f7e48f69fe477c41f22cdfc8273296b5,wnba__1E5Rw89keTg_s377,wnba__1E5Rw89keTg,wnba__1E5Rw89keTg,377,6,2121,3946,29.97,1920,1080,f6b5057e39871ea7.jpg
34b4c9207586d28609f3187de26a0171d4e46b7a67519d66c590971bd4b73a36,wnba__1E5Rw89keTg_s377,wnba__1E5Rw89keTg,wnba__1E5Rw89keTg,377,7,2424,3946,29.97,1920,1080,34b4c9207586d286.jpg
052eb218af79f8b87a777ffb5a8c68aeeb12fde6383bee741b9abb0ee8acbc12,wnba__1E5Rw89keTg_s377,wnba__1E5Rw89keTg,wnba__1E5Rw89keTg,377,8,2727,3946,29.97,1920,1080,052eb218af79f8b8.jpg
26b3985a3bc7683158b4cd64415fbec0f0d94eed0320af46f5b9d2c06ad7d808,wnba__1E5Rw89keTg_s377,wnba__1E5Rw89keTg,wnba__1E5Rw89keTg,377,9,3030,3946,29.97,1920,1080,26b3985a3bc76831.jpg
35519ecfc3d25ab53dfba3fb54a887c1d6750e94a43186a6c31fcb6292cc1045,wnba__1E5Rw89keTg_s377,wnba__1E5Rw89keTg,wnba__1E5Rw89keTg,377,10,3333,3946,29.97,1920,1080,35519ecfc3d25ab5.jpg
97b4b829d2bf71ca66e69543babe92aa7c1c57421be5a321cfc2acdddadafaba,wnba__1E5Rw89keTg_s377,wnba__1E5Rw89keTg,wnba__1E5Rw89keTg,377,11,3636,3946,29.97,1920,1080,97b4b829d2bf71ca.jpg
02465137629eeaf5667e8e67fe3ece844b2d1883f4b4336ad06fe127ab625501,ncaa_basketball__GNjSxoeDT-E_s1232,ncaa_basketball__GNjSxoeDT-E,ncaa_basketball__GNjSxoeDT-E,1232,0,301,3921,29.97,1920,1080,02465137629eeaf5.jpg
f11de969eb23894034ea430d5778bf05eb8e9677d9583de8fb46058821ff7606,ncaa_basketball__GNjSxoeDT-E_s1232,ncaa_basketball__GNjSxoeDT-E,ncaa_basketball__GNjSxoeDT-E,1232,1,602,3921,29.97,1920,1080,f11de969eb238940.jpg
19745f79209dede084edf0274553502df9cbc9bcffd83a23ee9ebcf9412cfa86,ncaa_basketball__GNjSxoeDT-E_s1232,ncaa_basketball__GNjSxoeDT-E,ncaa_basketball__GNjSxoeDT-E,1232,2,903,3921,29.97,1920,1080,19745f79209dede0.jpg
34ebe101198d0b4bfa1b73e180aa073ea2484d1fde2a4b01967b9c44c302baad,ncaa_basketball__GNjSxoeDT-E_s1232,ncaa_basketball__GNjSxoeDT-E,ncaa_basketball__GNjSxoeDT-E,1232,3,1204,3921,29.97,1920,1080,34ebe101198d0b4b.jpg
d995e3eaf438ed1e9211eac97a8c6d1efe6a82e50f8ecef612f8b1d3cd7ea77b,ncaa_basketball__GNjSxoeDT-E_s1232,ncaa_basketball__GNjSxoeDT-E,ncaa_basketball__GNjSxoeDT-E,1232,4,1505,3921,29.97,1920,1080,d995e3eaf438ed1e.jpg
2e869692fc3f6820b75ee9a9f7f8fb712ded796f133d64a68c35d98af55d6a65,ncaa_basketball__GNjSxoeDT-E_s1232,ncaa_basketball__GNjSxoeDT-E,ncaa_basketball__GNjSxoeDT-E,1232,5,1806,3921,29.97,1920,1080,2e869692fc3f6820.jpg
09c38052a38ba4c22ee4ff15beb1880368f7ff86a8389de38e073cc8440bc92e,ncaa_basketball__GNjSxoeDT-E_s1232,ncaa_basketball__GNjSxoeDT-E,ncaa_basketball__GNjSxoeDT-E,1232,6,2107,3921,29.97,1920,1080,09c38052a38ba4c2.jpg
1554f521544738a6d8f67d743124fba79b589b56a37a3c1e1472764f381dfe77,ncaa_basketball__GNjSxoeDT-E_s1232,ncaa_basketball__GNjSxoeDT-E,ncaa_basketball__GNjSxoeDT-E,1232,7,2408,3921,29.97,1920,1080,1554f521544738a6.jpg
34c9b2210829de2cfb369be3ea2292ac5729ae7a0961980c1fc36b2970e1d419,ncaa_basketball__GNjSxoeDT-E_s1232,ncaa_basketball__GNjSxoeDT-E,ncaa_basketball__GNjSxoeDT-E,1232,8,2709,3921,29.97,1920,1080,34c9b2210829de2c.jpg
805d75ebd96dd025d69e99123ce95edf68e21ebf3df91d030e1a4fb43f662e01,ncaa_basketball__GNjSxoeDT-E_s1232,ncaa_basketball__GNjSxoeDT-E,ncaa_basketball__GNjSxoeDT-E,1232,9,3010,3921,29.97,1920,1080,805d75ebd96dd025.jpg
f5350ed2752485c22ddfb4722e3b6138dd021ccfc537bff8a41523ef6ccf2e66,ncaa_basketball__GNjSxoeDT-E_s1232,ncaa_basketball__GNjSxoeDT-E,ncaa_basketball__GNjSxoeDT-E,1232,10,3311,3921,29.97,1920,1080,f5350ed2752485c2.jpg
d2eab5fc63e358cf2582f0ef6e36c414e8e5e458f25972b13ca36a1e6ab8c80a,ncaa_basketball__GNjSxoeDT-E_s1232,ncaa_basketball__GNjSxoeDT-E,ncaa_basketball__GNjSxoeDT-E,1232,11,3612,3921,29.97,1920,1080,d2eab5fc63e358cf.jpg
6485516f90f3b0d90ec831c44ecfbc326432c116e61e9482e990c549572c85f1,basketball__fiba-7HQqWMaKxpA_s155,basketball__fiba-7HQqWMaKxpA,basketball__fiba-7HQqWMaKxpA,155,0,300,3911,30.0,1920,1080,6485516f90f3b0d9.jpg
d5e8fc9f3c7ca3a8f0666259012c7a84227a013a9ee6f93a9aebe8715b0bd07f,basketball__fiba-7HQqWMaKxpA_s155,basketball__fiba-7HQqWMaKxpA,basketball__fiba-7HQqWMaKxpA,155,1,600,3911,30.0,1920,1080,d5e8fc9f3c7ca3a8.jpg
dfb5ead2e279fe05637f29e97c1e6ed8f73e3fcdd5491a63acc3cfc91a675448,basketball__fiba-7HQqWMaKxpA_s155,basketball__fiba-7HQqWMaKxpA,basketball__fiba-7HQqWMaKxpA,155,2,900,3911,30.0,1920,1080,dfb5ead2e279fe05.jpg
071757b6a96dbaf656bfd523106317691e5aa34babcadc823d5d5990b45e3a32,basketball__fiba-7HQqWMaKxpA_s155,basketball__fiba-7HQqWMaKxpA,basketball__fiba-7HQqWMaKxpA,155,3,1200,3911,30.0,1920,1080,071757b6a96dbaf6.jpg
a5d86b2f2e02c100dc61ec5a6e929fb7ce15177778f391e3cf1abcf92ee619da,basketball__fiba-7HQqWMaKxpA_s155,basketball__fiba-7HQqWMaKxpA,basketball__fiba-7HQqWMaKxpA,155,4,1500,3911,30.0,1920,1080,a5d86b2f2e02c100.jpg
ee7f52d3bc3936509a87a0c8e11a3924208346addb30df2bf09ea1ed8d19113b,basketball__fiba-7HQqWMaKxpA_s155,basketball__fiba-7HQqWMaKxpA,basketball__fiba-7HQqWMaKxpA,155,5,1800,3911,30.0,1920,1080,ee7f52d3bc393650.jpg
877c54be712f5ab081bdefec43cbd47c8a5b07b7c8e39dcaa59a1aeecc13337d,basketball__fiba-7HQqWMaKxpA_s155,basketball__fiba-7HQqWMaKxpA,basketball__fiba-7HQqWMaKxpA,155,6,2100,3911,30.0,1920,1080,877c54be712f5ab0.jpg
a2a161504b002770d1736cd92312a988a985b439b18669b5f75bbf597c9fa062,basketball__fiba-7HQqWMaKxpA_s155,basketball__fiba-7HQqWMaKxpA,basketball__fiba-7HQqWMaKxpA,155,7,2400,3911,30.0,1920,1080,a2a161504b002770.jpg
a70631723d2a47228a3e604e5a1d153cafc60b0d9cab328e1853fb75c6b698fd,basketball__fiba-7HQqWMaKxpA_s155,basketball__fiba-7HQqWMaKxpA,basketball__fiba-7HQqWMaKxpA,155,8,2700,3911,30.0,1920,1080,a70631723d2a4722.jpg
14aa7ae51e2384a2f1738bebd642eaa7694a89160c70feb3c6d6fef5402d6cd8,basketball__fiba-7HQqWMaKxpA_s155,basketball__fiba-7HQqWMaKxpA,basketball__fiba-7HQqWMaKxpA,155,9,3000,3911,30.0,1920,1080,14aa7ae51e2384a2.jpg
01af5ad09e19d7a5a7b702aa7d7341aa450a39ab09bc2daa4ae7d11d7d1b4d3f,basketball__fiba-7HQqWMaKxpA_s155,basketball__fiba-7HQqWMaKxpA,basketball__fiba-7HQqWMaKxpA,155,10,3300,3911,30.0,1920,1080,01af5ad09e19d7a5.jpg
712c0a4e43af2a5a54767ad3f308a1fc2600794327dde288dd8c77b5bcefe694,basketball__fiba-7HQqWMaKxpA_s155,basketball__fiba-7HQqWMaKxpA,basketball__fiba-7HQqWMaKxpA,155,11,3600,3911,30.0,1920,1080,712c0a4e43af2a5a.jpg
39ce14f29fbb3de96058289c5eaf991ea8570ad13584c8b66c20f46c6bc6052b,ncaa_basketball__QXFM3hlaDAk_s2725,ncaa_basketball__QXFM3hlaDAk,ncaa_basketball__QXFM3hlaDAk,2725,0,311,4051,30.0,1920,1080,39ce14f29fbb3de9.jpg
d8c71e1d4fcd0cf34ff08ec40fbf7263278d6e9dc0e827d29ceecc1f2e117e26,ncaa_basketball__QXFM3hlaDAk_s2725,ncaa_basketball__QXFM3hlaDAk,ncaa_basketball__QXFM3hlaDAk,2725,1,622,4051,30.0,1920,1080,d8c71e1d4fcd0cf3.jpg
79f4785dd6a27cfbc5e2c6947b14f15607269e4d2e2194353c6e27a0900e7382,ncaa_basketball__QXFM3hlaDAk_s2725,ncaa_basketball__QXFM3hlaDAk,ncaa_basketball__QXFM3hlaDAk,2725,2,933,4051,30.0,1920,1080,79f4785dd6a27cfb.jpg
1e5d0b65c981b79a0a4a1df7041d32f2237ca2c83e9de8b0211a010f850078e9,ncaa_basketball__QXFM3hlaDAk_s2725,ncaa_basketball__QXFM3hlaDAk,ncaa_basketball__QXFM3hlaDAk,2725,3,1244,4051,30.0,1920,1080,1e5d0b65c981b79a.jpg
16cce332512146f46c036847189e73b2d7031ed5d8a4c135cc0f7b41605e6863,ncaa_basketball__QXFM3hlaDAk_s2725,ncaa_basketball__QXFM3hlaDAk,ncaa_basketball__QXFM3hlaDAk,2725,4,1555,4051,30.0,1920,1080,16cce332512146f4.jpg
d68dc449895a2a5b826713f4dfee8e09e8c58835866b91f3d04ba6da33d2c99f,ncaa_basketball__QXFM3hlaDAk_s2725,ncaa_basketball__QXFM3hlaDAk,ncaa_basketball__QXFM3hlaDAk,2725,5,1866,4051,30.0,1920,1080,d68dc449895a2a5b.jpg
7eeef3ecdf4b0825f61efb3cad01712b14084759cfab4f1df44b504763999ab4,ncaa_basketball__QXFM3hlaDAk_s2725,ncaa_basketball__QXFM3hlaDAk,ncaa_basketball__QXFM3hlaDAk,2725,6,2177,4051,30.0,1920,1080,7eeef3ecdf4b0825.jpg
3268adcd17fe9f0d5820a61ed6441b96b34a8f3721e21231b681ef738a542093,ncaa_basketball__QXFM3hlaDAk_s2725,ncaa_basketball__QXFM3hlaDAk,ncaa_basketball__QXFM3hlaDAk,2725,7,2488,4051,30.0,1920,1080,3268adcd17fe9f0d.jpg
823fd19bd772e7855b815c814908defac920085d50f9203f245a1dbf140bd3ec,ncaa_basketball__QXFM3hlaDAk_s2725,ncaa_basketball__QXFM3hlaDAk,ncaa_basketball__QXFM3hlaDAk,2725,8,2799,4051,30.0,1920,1080,823fd19bd772e785.jpg
704457f79f946730be3461a8ee50cc8e55c0b2232fedc00650e85a3cfdea093c,ncaa_basketball__QXFM3hlaDAk_s2725,ncaa_basketball__QXFM3hlaDAk,ncaa_basketball__QXFM3hlaDAk,2725,9,3110,4051,30.0,1920,1080,704457f79f946730.jpg
903ddf99d571ad54c4349d417f19af17f87e6bed7c085c557d056dde176ac74a,ncaa_basketball__QXFM3hlaDAk_s2725,ncaa_basketball__QXFM3hlaDAk,ncaa_basketball__QXFM3hlaDAk,2725,10,3421,4051,30.0,1920,1080,903ddf99d571ad54.jpg
a6d2004b70178536fbad0b944eac941224d5d7a35838aacc9dc383f340fb063c,ncaa_basketball__QXFM3hlaDAk_s2725,ncaa_basketball__QXFM3hlaDAk,ncaa_basketball__QXFM3hlaDAk,2725,11,3732,4051,30.0,1920,1080,a6d2004b70178536.jpg
1cdb5a09a5ac17108dc201017f12f235b6f8af82da5aca62de2c217cd82d50cb,ncaa_basketball__EqseleqhpTk_s5375,ncaa_basketball__EqseleqhpTk,ncaa_basketball__EqseleqhpTk,5375,0,300,3902,29.97,1920,1080,1cdb5a09a5ac1710.jpg
e24ae112273f06f897a466e6968ced71d1c9a5a5b89ac41ca8c102e2fa815c97,ncaa_basketball__EqseleqhpTk_s5375,ncaa_basketball__EqseleqhpTk,ncaa_basketball__EqseleqhpTk,5375,1,600,3902,29.97,1920,1080,e24ae112273f06f8.jpg
953af9822bd0671e08153c43ac2e9f353411359243caa38f8813d8594ae8514d,ncaa_basketball__EqseleqhpTk_s5375,ncaa_basketball__EqseleqhpTk,ncaa_basketball__EqseleqhpTk,5375,2,900,3902,29.97,1920,1080,953af9822bd0671e.jpg
3f25dd238deb74008d3ca83e3765f5f48fa2b5fc17631880434c54648579b0f4,ncaa_basketball__EqseleqhpTk_s5375,ncaa_basketball__EqseleqhpTk,ncaa_basketball__EqseleqhpTk,5375,3,1200,3902,29.97,1920,1080,3f25dd238deb7400.jpg
62510fb9a533c421f75de2f05d02135461645a4420cea4585c9b9f2bb830eb24,ncaa_basketball__EqseleqhpTk_s5375,ncaa_basketball__EqseleqhpTk,ncaa_basketball__EqseleqhpTk,5375,4,1500,3902,29.97,1920,1080,62510fb9a533c421.jpg
ceb08382c3f457fa0718ab521ce0f2e61193f5c335d5a0023ae8c5d20c1da474,ncaa_basketball__EqseleqhpTk_s5375,ncaa_basketball__EqseleqhpTk,ncaa_basketball__EqseleqhpTk,5375,5,1800,3902,29.97,1920,1080,ceb08382c3f457fa.jpg
84cea43159fa6be6667c5056686ae57a3269868b05d0148a96d43a1b956ffee5,ncaa_basketball__EqseleqhpTk_s5375,ncaa_basketball__EqseleqhpTk,ncaa_basketball__EqseleqhpTk,5375,6,2100,3902,29.97,1920,1080,84cea43159fa6be6.jpg
c86845f2c4aee1c52b365bcca9213cba8eb4f4b74a27c9ef05384a135640c041,ncaa_basketball__EqseleqhpTk_s5375,ncaa_basketball__EqseleqhpTk,ncaa_basketball__EqseleqhpTk,5375,7,2400,3902,29.97,1920,1080,c86845f2c4aee1c5.jpg
3654490efe7f9956bdb73d8ed31e25c43db0930544c67efa56d17eff5422c3e3,ncaa_basketball__EqseleqhpTk_s5375,ncaa_basketball__EqseleqhpTk,ncaa_basketball__EqseleqhpTk,5375,8,2700,3902,29.97,1920,1080,3654490efe7f9956.jpg
65ef97e6c6977a2c3d8b775bbca7019c40f027661d6fbcd701b3d7efe8a25ad3,ncaa_basketball__EqseleqhpTk_s5375,ncaa_basketball__EqseleqhpTk,ncaa_basketball__EqseleqhpTk,5375,9,3000,3902,29.97,1920,1080,65ef97e6c6977a2c.jpg
49ad6470b1dbcd966322a575041061d7123cf7145bc0929b31c5bb02416e3bda,ncaa_basketball__EqseleqhpTk_s5375,ncaa_basketball__EqseleqhpTk,ncaa_basketball__EqseleqhpTk,5375,10,3300,3902,29.97,1920,1080,49ad6470b1dbcd96.jpg
b4d28433e03ec052572617fc35b75a751adf37cbf2243a2a709d159ec3f1e38a,ncaa_basketball__EqseleqhpTk_s5375,ncaa_basketball__EqseleqhpTk,ncaa_basketball__EqseleqhpTk,5375,11,3600,3902,29.97,1920,1080,b4d28433e03ec052.jpg
17c2710a9c3d345e871a1c00b334e162850ccb20f803748566887f3f1757a795,basketball__fiba-Y1cgaIWW8gk_s5543,basketball__fiba-Y1cgaIWW8gk,basketball__fiba-Y1cgaIWW8gk,5543,0,307,3991,30.0,1920,1080,17c2710a9c3d345e.jpg
a4243cdbc236dbe6bf07f57d193a8a6a316e6f6764b37054e71784df4e927e18,basketball__fiba-Y1cgaIWW8gk_s5543,basketball__fiba-Y1cgaIWW8gk,basketball__fiba-Y1cgaIWW8gk,5543,1,614,3991,30.0,1920,1080,a4243cdbc236dbe6.jpg
51e56d20dc5f87140b0342812f1aa3cbfd634824d05612503c10bc86642c1454,basketball__fiba-Y1cgaIWW8gk_s5543,basketball__fiba-Y1cgaIWW8gk,basketball__fiba-Y1cgaIWW8gk,5543,2,921,3991,30.0,1920,1080,51e56d20dc5f8714.jpg
b2aba0e8b24d236e80485b44b3b2de4171e0d4eb111502c6b9e6fa6e9680cbcc,basketball__fiba-Y1cgaIWW8gk_s5543,basketball__fiba-Y1cgaIWW8gk,basketball__fiba-Y1cgaIWW8gk,5543,3,1228,3991,30.0,1920,1080,b2aba0e8b24d236e.jpg
d5e61da8af47bb827f5972d0f98de1b8ca2353470120b4af17352e48875a10d1,basketball__fiba-Y1cgaIWW8gk_s5543,basketball__fiba-Y1cgaIWW8gk,basketball__fiba-Y1cgaIWW8gk,5543,4,1535,3991,30.0,1920,1080,d5e61da8af47bb82.jpg
b97cb818da5443c07d804b1f5af5215adaf22c87fffdbba9ba19fe703fccb103,basketball__fiba-Y1cgaIWW8gk_s5543,basketball__fiba-Y1cgaIWW8gk,basketball__fiba-Y1cgaIWW8gk,5543,5,1842,3991,30.0,1920,1080,b97cb818da5443c0.jpg
