game_id,elapsed_s,timestamp_utc,timestamp_reason,p_market,p_null,p_simulator,outcome,loss_market,loss_null,loss_simulator,timestamp
401809804,2040,2025-11-27T02:13:09Z,,0.765,0.771197657077258,0.53125,1,0.055224999999999996,0.05235051212693605,0.2197265625,401809804:2040
401809804,2520,2025-11-27T02:31:08Z,,0.965,0.9651238227317268,0.453125,1,0.0012250000000000021,0.0012163477408480155,0.299072265625,401809804:2520
401809806,2040,2025-11-27T02:35:08Z,,0.83,0.8340377573917854,0.515625,1,0.028900000000000012,0.027543465971547873,0.234619140625,401809806:2040
401809806,2520,2025-11-27T02:59:08Z,,0.72,0.727642229942577,0.421875,1,0.07840000000000001,0.07417875491065211,0.334228515625,401809806:2520
401809810,120,2025-11-27T03:13:07Z,,0.295,0.3086280866911514,0.21875,0,0.08702499999999999,0.09525129589464085,0.0478515625,401809810:120
401809808,120,2025-11-27T03:20:07Z,,0.635,0.6451187180265799,0.4375,0,0.403225,0.41617816034825794,0.19140625,401809808:120
401809810,600,2025-11-27T03:32:07Z,,0.0949999999999999,0.1025476947461923,0.5625,0,0.009024999999999981,0.010516029697758235,0.31640625,401809810:600
401809808,600,2025-11-27T03:39:06Z,,0.64,0.6499847895806787,0.421875,0,0.4096,0.4224802266862392,0.177978515625,401809808:600
401809810,1080,2025-11-27T03:56:20Z,,0.035,0.0385505116479259,0.484375,0,0.0012250000000000002,0.0014861419483168706,0.234619140625,401809810:1080
401809808,1080,2025-11-27T04:01:06Z,,0.7150000000000001,0.7227981508926467,0.375,0,0.5112250000000002,0.5224371669338292,0.140625,401809808:1080
401809810,1560,2025-11-27T04:26:15Z,,0.037,0.0407120232201921,0.578125,0,0.0013689999999999998,0.0016574688346814607,0.334228515625,401809810:1560
401809808,1560,2025-11-27T04:32:20Z,,0.865,0.8678849422353674,0.546875,0,0.748225,0.7532242729588869,0.299072265625,401809808:1560
401809810,2040,2025-11-27T04:44:07Z,,0.1294999999999999,0.1387584811769429,0.484375,0,0.016770249999999973,0.019253916098532015,0.234619140625,401809810:2040
401809808,2040,2025-11-27T04:55:07Z,,0.735,0.742168407927794,0.34375,0,0.540225,0.5508139457260764,0.1181640625,401809808:2040
401809810,2520,2025-11-27T05:08:07Z,,0.0544999999999999,0.0595269138811105,0.453125,0,0.0029702499999999894,0.0035434534762091457,0.205322265625,401809810:2520
401809808,2520,2025-11-27T05:20:07Z,,0.505,0.5179171204383306,0.546875,0,0.255025,0.26823814364313225,0.299072265625,401809808:2520
401809812,120,2025-11-29T00:44:06Z,,0.255,0.2676075176455623,0.40625,0,0.065025,0.07161378350041993,0.1650390625,401809812:120
401809814,120,2025-11-29T00:45:07Z,,0.625,0.6356982370420657,0.390625,0,0.390625,0.4041122485783904,0.152587890625,401809814:120
401809816,120,2025-11-29T00:47:07Z,,0.72,0.7281111308684368,0.5625,1,0.07840000000000001,0.07392355715764029,0.19140625,401809816:120
401809812,600,2025-11-29T01:02:07Z,,0.2149999999999999,0.2267092609959632,0.5,0,0.04622499999999996,0.05139708902133576,0.25,401809812:600
401809814,600,2025-11-29T01:07:07Z,,0.76,0.7668707147224209,0.5625,0,0.5776,0.5880906930988766,0.31640625,401809814:600
401809816,600,2025-11-29T01:07:08Z,,0.565,0.5769958141577992,0.484375,1,0.18922500000000006,0.17893254124002314,0.265869140625,401809816:600
401809812,1080,2025-11-29T01:24:07Z,,0.055,0.0597036671635628,0.546875,0,0.003025,0.0035645278727774866,0.299072265625,401809812:1080
401809814,1080,2025-11-29T01:30:10Z,,0.5349999999999999,0.5475283974108428,0.640625,0,0.2862249999999999,0.2997873459712858,0.410400390625,401809814:1080
401809816,1080,2025-11-29T01:35:08Z,,0.5,0.5130419017117299,0.5625,1,0.25,0.2371281894885285,0.19140625,401809816:1080
401809812,1560,2025-11-29T02:01:07Z,,0.06,0.0650329537180887,0.640625,0,0.0036,0.0042292850692990675,0.410400390625,401809812:1560
401809814,1560,2025-11-29T02:02:07Z,,0.585,0.5965963050065307,0.59375,0,0.34222499999999995,0.35592715114744544,0.3525390625,401809814:1560
401809816,1560,2025-11-29T02:07:07Z,,0.6699999999999999,0.6795448473052218,0.5,1,0.10890000000000005,0.10269150488863361,0.25,401809816:1560
401809812,2040,2025-11-29T02:20:21Z,,0.0699999999999999,0.0756626472765679,0.640625,0,0.004899999999999985,0.005724836192898327,0.410400390625,401809812:2040
401809814,2040,2025-11-29T02:23:06Z,,0.39,0.4038020564390052,0.546875,0,0.1521,0.16305610078436952,0.299072265625,401809814:2040
401809816,2040,2025-11-29T02:31:07Z,,0.72,0.7281111308684368,0.484375,1,0.07840000000000001,0.07392355715764029,0.265869140625,401809816:2040
401809818,120,2025-11-29T02:43:06Z,,0.745,0.7523441925314375,0.421875,0,0.555025,0.5660217840357806,0.177978515625,401809818:120
401809812,2520,2025-11-29T02:47:06Z,,0.025,0.0274792447685427,0.46875,0,0.0006250000000000001,0.0007551088930494815,0.2197265625,401809812:2520
401809814,2520,2025-11-29T02:48:07Z,,0.165,0.1751694026235717,0.515625,0,0.027225000000000003,0.030684319615498966,0.265869140625,401809814:2520
401809816,2520,2025-11-29T02:56:07Z,,0.86,0.8635638067564931,0.4375,1,0.019600000000000003,0.018614834826779548,0.31640625,401809816:2520
401809818,600,2025-11-29T03:00:09Z,,0.69,0.6989889291422253,0.65625,0,0.4760999999999999,0.4885855230633949,0.4306640625,401809818:600
401809820,120,2025-11-29T03:21:09Z,,0.81,0.8152377491027722,0.40625,1,0.03609999999999998,0.03413708935661014,0.3525390625,401809820:120
401809818,1080,2025-11-29T03:25:07Z,,0.7,0.708701916863689,0.421875,0,0.48999999999999994,0.5022584069662671,0.177978515625,401809818:1080
401809820,600,2025-11-29T03:42:09Z,,0.79,0.7958992591881179,0.4375,1,0.044099999999999986,0.04165711239995908,0.31640625,401809820:600
401809818,1560,2025-11-29T03:57:06Z,,0.905,0.9070890181968976,0.5,0,0.819025,0.8228104869334116,0.25,401809818:1560
401809820,1080,2025-11-29T04:07:09Z,,0.8200000000000001,0.8249041731396963,0.46875,1,0.03239999999999998,0.03065854858389344,0.2822265625,401809820:1080
401809818,2040,2025-11-29T04:19:07Z,,0.86,0.8635638067564931,0.515625,0,0.7395999999999999,0.7457424483397658,0.265869140625,401809818:2040
401809818,2520,2025-11-29T04:40:07Z,,0.69,0.6989889291422253,0.640625,0,0.4760999999999999,0.4885855230633949,0.410400390625,401809818:2520
401809820,1560,2025-11-29T04:40:10Z,,0.65,0.6600749262840414,0.421875,1,0.12249999999999998,0.11554905574079988,0.334228515625,401809820:1560
401809820,2040,2025-11-29T04:55:26Z,,0.885,0.8877351766661686,0.453125,1,0.013224999999999997,0.012603390558176367,0.299072265625,401809820:2040
401809820,2520,2025-11-29T05:20:26Z,,0.905,0.9070890181968976,0.53125,1,0.009024999999999995,0.00863245053961643,0.2197265625,401809820:2520
401810148,120,2025-11-29T22:13:10Z,,0.6699999999999999,0.6795448473052218,0.390625,1,0.10890000000000005,0.10269150488863361,0.371337890625,401810148:120
401810148,600,2025-11-29T22:29:10Z,,0.6699999999999999,0.6795448473052218,0.453125,1,0.10890000000000005,0.10269150488863361,0.299072265625,401810148:600
401810148,1080,2025-11-29T22:51:10Z,,0.665,0.6746798670581635,0.421875,1,0.11222499999999998,0.10583318889729416,0.334228515625,401810148:1080
401810148,1560,2025-11-29T23:21:10Z,,0.37,0.3837854684062577,0.40625,1,0.39690000000000003,0.3797203489472952,0.3525390625,401810148:1560
401810148,2040,2025-11-29T23:44:10Z,,0.6950000000000001,0.7038461500074401,0.421875,1,0.09302499999999997,0.08770710286541566,0.334228515625,401810148:2040
401810148,2520,2025-11-30T00:06:09Z,,0.79,0.7958992591881179,0.4375,1,0.044099999999999986,0.04165711239995908,0.31640625,401810148:2520
401810150,120,2025-11-30T00:43:06Z,,0.425,0.4387110279285768,0.609375,1,0.33062499999999995,0.31504531016899484,0.152587890625,401810150:120
401810150,600,2025-11-30T00:59:06Z,,0.415,0.4287521885271143,0.4375,1,0.34222499999999995,0.3263240621125616,0.31640625,401810150:600
401810152,120,2025-11-30T01:13:08Z,,0.84,0.8442339832747617,0.421875,1,0.02560000000000001,0.024263051966447208,0.334228515625,401810152:120
401810150,1080,2025-11-30T01:21:07Z,,0.4549999999999999,0.4685177470703633,0.421875,1,0.29702500000000015,0.2824733851791623,0.334228515625,401810150:1080
401810152,600,2025-11-30T01:33:09Z,,0.91,0.9119311099346774,0.515625,1,0.008099999999999994,0.007756129397337877,0.234619140625,401810152:600
401810152,1080,2025-11-30T01:49:08Z,,0.885,0.8877351766661686,0.484375,1,0.013224999999999997,0.012603390558176367,0.265869140625,401810152:1080
401810150,1560,2025-11-30T01:52:21Z,,0.495,0.5081052948236565,0.640625,1,0.255025,0.24196040098052188,0.129150390625,401810150:1560
401810150,2040,2025-11-30T02:10:06Z,,0.7050000000000001,0.7135562635840158,0.515625,1,0.08702499999999996,0.08205001413194983,0.234619140625,401810150:2040
401810154,120,2025-11-30T02:14:11Z,,0.4599999999999999,0.4734756429537183,0.515625,0,0.21159999999999993,0.22417918447043694,0.265869140625,401810154:120
401810152,1560,2025-11-30T02:26:19Z,,0.993,0.992940139315756,0.625,1,4.9000000000000087e-05,4.9841632880934494e-05,0.140625,401810152:1560
401810150,2520,2025-11-30T02:32:06Z,,0.235,0.2471931966252159,0.5625,1,0.585225,0.5667180832073608,0.19140625,401810150:2520
401810154,600,2025-11-30T02:34:07Z,,0.285,0.2981055077445584,0.546875,0,0.08122499999999999,0.08886689374764097,0.299072265625,401810154:600
401810152,2040,2025-11-30T02:41:08Z,,0.9945,0.994436456462292,0.671875,1,3.0249999999999444e-05,3.0953016695972994e-05,0.107666015625,401810152:2040
401810154,1080,2025-11-30T02:53:19Z,,0.37,0.3837854684062577,0.421875,0,0.1369,0.14729128575981063,0.177978515625,401810154:1080
401810152,2520,2025-11-30T03:04:08Z,,0.9995,0.9994790770466964,0.515625,1,2.4999999999994493e-07,2.713607232785837e-07,0.234619140625,401810152:2520
401810154,1560,2025-11-30T03:25:08Z,,0.26,0.272700610138704,0.578125,0,0.06760000000000001,0.07436562277002143,0.334228515625,401810154:1560
401810154,2040,2025-11-30T03:46:07Z,,0.125,0.1335567198345709,0.515625,0,0.015625,0.017837397412970066,0.265869140625,401810154:2040
401810154,2520,2025-11-30T04:09:06Z,,0.0004999999999999,0.0005781906939638,0.734375,0,2.4999999999990004e-07,3.3430447858634057e-07,0.539306640625,401810154:2520
401810156,120,2025-11-30T20:14:08Z,,0.1949999999999999,0.2046733059994883,0.375,0,0.03802499999999996,0.04189116218876017,0.140625,401810156:120
401810156,600,2025-11-30T20:32:08Z,,0.1049999999999999,0.1120051978668977,0.546875,0,0.01102499999999998,0.012545164349202904,0.299072265625,401810156:600
401810156,1080,2025-11-30T20:54:08Z,,0.0649999999999999,0.0701035304656853,0.484375,0,0.0042249999999999874,0.0049145049837532664,0.234619140625,401810156:1080
401810156,1560,2025-11-30T21:29:08Z,,0.034,0.0371642015389057,0.578125,0,0.0011560000000000001,0.0013811778760244007,0.334228515625,401810156:1560
401810156,2040,2025-11-30T21:52:21Z,,0.0064999999999999,0.0073224571211915,0.546875,0,4.22499999999987e-05,5.36183782916881e-05,0.299072265625,401810156:2040
401810156,2520,2025-11-30T22:12:07Z,,0.0004999999999999,0.0005880574265855,0.390625,0,2.4999999999990004e-07,3.4581153696236073e-07,0.152587890625,401810156:2520
401810160,120,2025-11-30T23:14:07Z,,0.15,0.1585734815115175,0.640625,0,0.0225,0.025145549038683587,0.410400390625,401810160:120
401810158,120,2025-11-30T23:16:09Z,,0.795,0.7974084059882072,0.40625,1,0.042024999999999986,0.041043353964239096,0.3525390625,401810158:120
401810160,600,2025-11-30T23:33:06Z,,0.125,0.1327671865656547,0.46875,0,0.015625,0.01762712582855936,0.2197265625,401810160:600
401810158,600,2025-11-30T23:34:09Z,,0.905,0.905003838366315,0.5,1,0.009024999999999995,0.0090242707251332,0.25,401810158:600
401810160,1080,2025-11-30T23:52:25Z,,0.175,0.1842361296470297,0.46875,0,0.030624999999999996,0.033942951467317135,0.2197265625,401810160:1080
401810158,1080,2025-11-30T23:52:39Z,,0.875,0.8755587619351178,0.5,1,0.015625,0.015485621731120678,0.25,401810158:1080
401810158,1560,2025-12-01T00:24:09Z,,0.845,0.846205689040903,0.40625,1,0.024025000000000008,0.02365269008338343,0.3525390625,401810158:1560
401810160,1560,2025-12-01T00:28:06Z,,0.28,0.2907485530658273,0.546875,0,0.07840000000000001,0.0845347211098722,0.299072265625,401810160:1560
401810158,2040,2025-12-01T00:47:08Z,,0.955,0.9544317385939216,0.46875,1,0.002025000000000004,0.0020764664475726937,0.2822265625,401810158:2040
401810160,2040,2025-12-01T00:48:06Z,,0.305,0.3158564725780362,0.515625,0,0.093025,0.09976531126943972,0.265869140625,401810160:2040
401810158,2520,2025-12-01T01:09:08Z,,0.996,0.9957803044195526,0.578125,1,1.600000000000003e-05,1.780583079164762e-05,0.177978515625,401810158:2520
401810160,2520,2025-12-01T01:11:06Z,,0.0899999999999999,0.0963564791856118,0.5,0,0.008099999999999982,0.00928457108104724,0.25,401810160:2520
401810162,120,2025-12-01T02:13:08Z,,0.425,0.4353281928973238,0.5,0,0.18062499999999998,0.18951063553124953,0.25,401810162:120
401810162,600,2025-12-01T02:30:15Z,,0.345,0.3558606869053298,0.4375,0,0.11902499999999998,0.12663682848473315,0.19140625,401810162:600
401810162,1080,2025-12-01T02:52:19Z,,0.425,0.4353281928973238,0.515625,0,0.18062499999999998,0.18951063553124953,0.265869140625,401810162:1080
401810162,1560,2025-12-01T03:27:19Z,,0.2249999999999999,0.2351889826394072,0.65625,0,0.050624999999999955,0.055313857554959385,0.4306640625,401810162:1560
401810162,2040,2025-12-01T03:46:08Z,,0.285,0.2957770092531258,0.53125,0,0.08122499999999999,0.08748403920272366,0.2822265625,401810162:2040
401810162,2520,2025-12-01T04:06:22Z,,0.3149999999999999,0.325876295535893,0.59375,0,0.09922499999999994,0.10619535999219666,0.3525390625,401810162:2520
401810164,120,2025-12-02T00:14:07Z,,0.755,0.7609666626329321,0.640625,1,0.060024999999999995,0.057136936372838495,0.129150390625,401810164:120
401810166,120,2025-12-02T00:14:08Z,,0.18,0.1897025936278215,0.53125,1,0.6724000000000001,0.6565818867734794,0.2197265625,401810166:120
401810166,600,2025-12-02T00:31:08Z,,0.17,0.1794044464948028,0.46875,1,0.6889,0.673377062432501,0.2822265625,401810166:600
401810164,600,2025-12-02T00:34:06Z,,0.78,0.7852456166426707,0.75,1,0.04839999999999999,0.04611944517118677,0.0625,401810164:600
401810168,120,2025-12-02T00:43:07Z,,0.75,0.7561088293518546,0.5625,1,0.0625,0.05948290312012276,0.19140625,401810168:120
401810164,1080,2025-12-02T00:53:06Z,,0.79,0.7949532964765185,0.484375,1,0.044099999999999986,0.04204415062584654,0.265869140625,401810164:1080
401810166,1080,2025-12-02T00:53:08Z,,0.2049999999999999,0.2153672104632901,0.515625,1,0.6320250000000003,0.6156486144161589,0.234619140625,401810166:1080
401810168,600,2025-12-02T01:04:07Z,,0.755,0.7609666626329321,0.5,1,0.060024999999999995,0.057136936372838495,0.25,401810168:600
401810164,1560,2025-12-02T01:22:07Z,,0.605,0.6147457814649085,0.53125,1,0.15602500000000002,0.14842081289908401,0.2197265625,401810164:1560
401810166,1560,2025-12-02T01:24:08Z,,0.06,0.0646321725566653,0.515625,1,0.8835999999999999,0.8749129726160639,0.234619140625,401810166:1560
401810168,1080,2025-12-02T01:26:11Z,,0.69,0.6977427316934436,0.5,1,0.09610000000000003,0.09135945624414163,0.25,401810168:1080
401810164,2040,2025-12-02T01:40:07Z,,0.6599999999999999,0.6684976100200452,0.578125,1,0.11560000000000005,0.10989383456242206,0.177978515625,401810164:2040
401810166,2040,2025-12-02T01:46:09Z,,0.2149999999999999,0.2256022245825094,0.609375,1,0.6162250000000002,0.5996919145715583,0.152587890625,401810166:2040
401810164,2520,2025-12-02T02:00:14Z,,0.575,0.585341593883896,0.3125,1,0.18062500000000004,0.17194159376274787,0.47265625,401810164:2520
401810168,1560,2025-12-02T02:06:07Z,,0.988,0.98791535729111,0.484375,1,0.00014400000000000025,0.00014603858940152777,0.265869140625,401810168:1560
401810166,2520,2025-12-02T02:06:09Z,,0.18,0.1897025936278215,0.5625,1,0.6724000000000001,0.6565818867734794,0.19140625,401810166:2520
401810170,120,2025-12-02T02:12:07Z,,0.865,0.867743078469202,0.375,0,0.748225,0.7529780502312076,0.140625,401810170:120
401810168,2040,2025-12-02T02:19:07Z,,0.9985,0.9984507841292434,0.5625,1,2.2499999999998374e-06,2.4000698142042113e-06,0.19140625,401810168:2040
401810170,600,2025-12-02T02:32:07Z,,0.91,0.9114787050923572,0.515625,0,0.8281000000000001,0.8307934298368402,0.265869140625,401810170:600
401810168,2520,2025-12-02T02:38:07Z,,0.9995,0.9994766836919776,0.6875,1,2.4999999999994493e-07,2.738599582421758e-07,0.09765625,401810168:2520
401810170,1080,2025-12-02T02:56:07Z,,0.93,0.930963502469359,0.421875,0,0.8649000000000001,0.8666930429300161,0.177978515625,401810170:1080
401810170,1560,2025-12-02T03:27:06Z,,0.8,0.8046593471274974,0.515625,0,0.6400000000000001,0.6474766649196504,0.265869140625,401810170:1560
401810170,2040,2025-12-02T03:44:07Z,,0.6599999999999999,0.6684976100200452,0.515625,0,0.4355999999999999,0.4468890546025124,0.265869140625,401810170:2040
401810170,2520,2025-12-02T04:01:06Z,,0.585,0.5951501912855095,0.5,0,0.34222499999999995,0.35420375018717853,0.25,401810170:2520
401810173,120,2025-12-03T00:13:07Z,,0.87,0.8734929374535626,0.53125,1,0.016900000000000002,0.016004036874128224,0.2197265625,401810173:120
401810173,600,2025-12-03T00:33:07Z,,0.865,0.8686232532807743,0.46875,1,0.018225,0.017259849578527588,0.2822265625,401810173:600
401810173,1080,2025-12-03T00:51:07Z,,0.915,0.9172805896196018,0.625,1,0.007224999999999994,0.006842500853680731,0.140625,401810173:1080
401810177,120,2025-12-03T01:13:07Z,,0.605,0.6135871003208173,0.34375,1,0.15602500000000002,0.1493149290384741,0.4306640625,401810177:120
401810175,120,2025-12-03T01:15:06Z,,0.395,0.4043248589549639,0.640625,1,0.366025,0.3548288736590236,0.129150390625,401810175:120
401810173,1560,2025-12-03T01:21:07Z,,0.905,0.9075553668675322,0.40625,1,0.009024999999999995,0.008546010194996555,0.3525390625,401810173:1560
401810177,600,2025-12-03T01:34:07Z,,0.6599999999999999,0.6678753409032205,0.5625,1,0.11560000000000005,0.11030678918015198,0.19140625,401810177:600
401810175,600,2025-12-03T01:38:06Z,,0.285,0.2933205289778088,0.4375,1,0.5112250000000002,0.49939587476420394,0.31640625,401810175:600
401810173,2040,2025-12-03T01:42:07Z,,0.985,0.9853470879458468,0.53125,1,0.0002250000000000004,0.00021470783166674815,0.2197265625,401810173:2040
401810177,1080,2025-12-03T01:58:07Z,,0.635,0.643223670556513,0.671875,1,0.13322499999999998,0.12728934925116758,0.107666015625,401810177:1080
401810175,1080,2025-12-03T01:59:06Z,,0.35,0.3590379502898457,0.59375,1,0.42250000000000004,0.41083234916864225,0.1650390625,401810175:1080
401810173,2520,2025-12-03T02:04:07Z,,0.9995,0.9995062452468508,0.59375,1,2.4999999999994493e-07,2.437937562573949e-07,0.1650390625,401810173:2520
401810177,1560,2025-12-03T02:32:07Z,,0.585,0.593795500924702,0.390625,1,0.17222500000000002,0.16500209506901375,0.371337890625,401810177:1560
401810175,1560,2025-12-03T02:34:06Z,,0.7,0.7072348686934724,0.53125,1,0.09000000000000002,0.08571142210892835,0.2197265625,401810175:1560
401810177,2040,2025-12-03T02:53:09Z,,0.7150000000000001,0.7219691198462795,0.5625,1,0.08122499999999995,0.07730117031905247,0.19140625,401810177:2040
401810175,2040,2025-12-03T02:54:07Z,,0.735,0.7415937863936672,0.609375,1,0.07022500000000001,0.06677377123036167,0.152587890625,401810175:2040
401810177,2520,2025-12-03T03:17:07Z,,0.375,0.3842179750585325,0.546875,1,0.390625,0.3791875022410141,0.205322265625,401810177:2520
401810175,2520,2025-12-03T03:20:07Z,,0.775,0.7807737743795325,0.296875,1,0.05062499999999999,0.0480601379997961,0.494384765625,401810175:2520
401810181,120,2025-12-04T00:13:07Z,,0.69,0.695203001334138,0.5,0,0.4760999999999999,0.48330721306399355,0.25,401810181:120
401810179,120,2025-12-04T00:14:08Z,,0.845,0.8447683714809907,0.640625,0,0.7140249999999999,0.7136336014546452,0.410400390625,401810179:120
401810181,600,2025-12-04T00:29:07Z,,0.725,0.7288680118092998,0.390625,0,0.525625,0.5312485786388417,0.152587890625,401810181:600
401810179,600,2025-12-04T00:34:09Z,,0.845,0.8447683714809907,0.421875,0,0.7140249999999999,0.7136336014546452,0.177978515625,401810179:600
401810183,120,2025-12-04T00:47:07Z,,0.79,0.791503334388266,0.46875,1,0.044099999999999986,0.04347085957121121,0.2822265625,401810183:120
401810179,1080,2025-12-04T00:52:12Z,,0.795,0.7963325288546198,0.46875,0,0.6320250000000001,0.6341454965119939,0.2197265625,401810179:1080
401810181,1080,2025-12-04T00:53:08Z,,0.575,0.5845022772091333,0.5625,0,0.33062499999999995,0.3416429120626625,0.31640625,401810181:1080
401810183,600,2025-12-04T00:59:08Z,,0.855,0.8544956098862334,0.53125,1,0.021025000000000005,0.021171527542379175,0.2197265625,401810183:600
401810185,120,2025-12-04T01:14:07Z,,0.93,0.9281666598301892,0.546875,1,0.004899999999999993,0.005160028759951754,0.205322265625,401810185:120
401810181,1560,2025-12-04T01:23:07Z,,0.375,0.3898278596896249,0.375,0,0.140625,0.1519657601901939,0.140625,401810181:1560
401810183,1080,2025-12-04T01:23:08Z,,0.945,0.9431335205440412,0.46875,1,0.0030250000000000055,0.003233796485714984,0.2822265625,401810183:1080
401810179,1560,2025-12-04T01:25:09Z,,0.495,0.5071070757328688,0.453125,0,0.245025,0.25715758625834156,0.205322265625,401810179:1560
401810185,600,2025-12-04T01:32:07Z,,0.895,0.8935969469152902,0.453125,1,0.011024999999999997,0.011321609705747564,0.299072265625,401810185:600
401810181,2040,2025-12-04T01:42:07Z,,0.3299999999999999,0.3453320768367192,0.5625,0,0.10889999999999994,0.11925424329236171,0.31640625,401810181:2040
401810187,120,2025-12-04T01:45:06Z,,0.285,0.3004744876475645,0.484375,1,0.5112250000000002,0.48933594243193745,0.265869140625,401810187:120
401810179,2040,2025-12-04T01:47:09Z,,0.375,0.3898278596896249,0.546875,0,0.140625,0.1519657601901939,0.299072265625,401810179:2040
401810185,1080,2025-12-04T01:49:06Z,,0.88,0.8788929477637764,0.53125,1,0.0144,0.014666918101347402,0.2197265625,401810185:1080
401810183,1560,2025-12-04T01:56:07Z,,0.825,0.8253582929947333,0.53125,1,0.030625000000000017,0.030499725825713423,0.2197265625,401810183:1560
401810181,2520,2025-12-04T02:04:07Z,,0.135,0.1473837434933536,0.53125,0,0.018225,0.02172196784611465,0.2822265625,401810181:2520
401810187,600,2025-12-04T02:05:06Z,,0.3399999999999999,0.3552492742497545,0.625,1,0.4356000000000002,0.41570349835546827,0.140625,401810187:600
401810179,2520,2025-12-04T02:08:10Z,,0.1899999999999999,0.2042817569648206,0.484375,0,0.03609999999999996,0.04173103622863403,0.234619140625,401810179:2520
401810183,2040,2025-12-04T02:20:08Z,,0.94,0.9381319116863418,0.46875,1,0.0036000000000000064,0.00382766035158661,0.2822265625,401810183:2040
401810185,1560,2025-12-04T02:21:07Z,,0.8200000000000001,0.8205139089228874,0.5,1,0.03239999999999998,0.03221525689014154,0.25,401810185:1560
401810187,1080,2025-12-04T02:25:06Z,,0.375,0.3898278596896249,0.484375,1,0.390625,0.372310040810944,0.265869140625,401810187:1080
401810185,2040,2025-12-04T02:40:06Z,,0.965,0.9633002351261808,0.5625,1,0.0012250000000000021,0.0013468727417936142,0.19140625,401810185:2040
401810183,2520,2025-12-04T02:44:08Z,,0.98,0.9786644153061348,0.453125,1,0.0004000000000000007,0.00045520717422909524,0.299072265625,401810183:2520
401810187,1560,2025-12-04T02:56:06Z,,0.735,0.7384914708113086,0.359375,1,0.07022500000000001,0.06838671083843266,0.410400390625,401810187:1560
401810185,2520,2025-12-04T03:00:11Z,,0.9995,0.999404730866169,0.609375,1,2.4999999999994493e-07,3.5434534169192235e-07,0.152587890625,401810185:2520
401810187,2040,2025-12-04T03:12:06Z,,0.7150000000000001,0.7192472845717688,0.46875,1,0.08122499999999995,0.07882208722032538,0.2822265625,401810187:2040
401810187,2520,2025-12-04T03:31:06Z,,0.825,0.8253582929947333,0.515625,1,0.030625000000000017,0.030499725825713423,0.234619140625,401810187:2520
401809835,120,2025-12-11T00:45:06Z,,0.925,0.9236050080979912,0.53125,1,0.005624999999999994,0.005836194787707994,0.2197265625,401809835:120
401809835,600,2025-12-11T01:04:06Z,,0.965,0.9634948544122304,0.59375,1,0.0012250000000000021,0.0013326256543842562,0.1650390625,401809835:600
401809835,1080,2025-12-11T01:23:06Z,,0.9575,0.9559387132973348,0.453125,1,0.0018062499999999984,0.0019413969858944596,0.299072265625,401809835:1080
401809835,1560,2025-12-11T01:59:06Z,,0.998,0.9977250689831288,0.390625,1,4.0000000000000074e-06,5.17531113152241e-06,0.371337890625,401809835:1560
401809835,2040,2025-12-11T02:20:06Z,,0.9995,0.9994073960191412,0.34375,1,2.4999999999994493e-07,3.5117947812970643e-07,0.4306640625,401809835:2040
401809835,2520,2025-12-11T02:38:06Z,,0.9995,0.9994073960191412,0.484375,1,2.4999999999994493e-07,3.5117947812970643e-07,0.265869140625,401809835:2520
401836748,120,2025-12-12T01:14:06Z,,0.435,0.4502636278073645,0.5,1,0.3192249999999999,0.30221007891151985,0.25,401836748:120
401836746,120,2025-12-12T01:15:08Z,,0.81,0.8117473421884692,0.625,1,0.03609999999999998,0.0354390631731053,0.140625,401836746:120
401836746,600,2025-12-12T01:33:08Z,,0.775,0.7780685892065102,0.671875,1,0.05062499999999999,0.04925355109678871,0.107666015625,401836746:600
401836748,600,2025-12-12T01:36:06Z,,0.4649999999999999,0.4795285775191219,0.609375,1,0.2862250000000002,0.2708905016192687,0.152587890625,401836748:600
401836746,1080,2025-12-12T01:50:14Z,,0.795,0.7973023692496504,0.515625,1,0.042024999999999986,0.04108632951180508,0.234619140625,401836746:1080
401836748,1080,2025-12-12T01:57:06Z,,0.4499999999999999,0.4649102441830614,0.578125,1,0.30250000000000005,0.2863210467802309,0.177978515625,401836748:1080
401836746,1560,2025-12-12T02:26:08Z,,0.5900000000000001,0.6004623840624911,0.46875,1,0.16809999999999994,0.15963030654902838,0.2822265625,401836746:1560
401836748,1560,2025-12-12T02:31:06Z,,0.4449999999999999,0.4600312626090703,0.546875,1,0.30802500000000016,0.2915662373595547,0.205322265625,401836748:1560
401836746,2040,2025-12-12T02:45:08Z,,0.5449999999999999,0.5570817310756426,0.5,1,0.20702500000000007,0.19617659294694936,0.25,401836746:2040
401836748,2040,2025-12-12T02:49:06Z,,0.495,0.5086868899536992,0.515625,1,0.255025,0.24138857210336853,0.234619140625,401836748:2040
401836746,2520,2025-12-12T03:08:08Z,,0.785,0.7876821698436418,0.359375,1,0.04622499999999999,0.04507886100230416,0.410400390625,401836746:2520
401836748,2520,2025-12-12T03:15:06Z,,0.995,0.994466255235667,0.484375,1,2.5000000000000045e-05,3.062233111678281e-05,0.265869140625,401836748:2520
401836750,120,2025-12-13T00:12:10Z,,0.415,0.4304353040243063,0.546875,0,0.172225,0.185274550950497,0.299072265625,401836750:120
401836752,120,2025-12-13T00:13:09Z,,0.675,0.6822575168577255,0.375,1,0.10562499999999997,0.10096028559341859,0.390625,401836752:120
