game_id,shot_id,frame,timestamp,player_id,player_name,team,x_position,y_position,x_norm,y_norm,court_zone,defender_distance,defender_dist_norm,team_spacing,possession_id,possession_duration,made,shot_clock,contest_arm_angle,closeout_speed,fatigue_proxy,dribble_count,ball_shot_arc_angle,catch_and_shoot,shot_distance,second_chance,shot_creation,shots_pbp_coverage
0022400430,124,93372,1556.2,10,#12,MIL,180,493,0.1527,0.5713,3pt_arc,161.6,0.1371,0.0,18017,32,0,5.0,0.0,,342914.2,0,89.21108106579518,1,141.1,0,catch_and_shoot,0.3798
0022400430,125,93639,1560.65,2,#5,CHI,87,157,0.0738,0.1819,3pt_arc,457.2,0.3878,0.0,18017,121,0,5.0,0.0,,410464.1,1,89.1924956982283,0,276.6,1,pull_up,0.3798
0022400430,126,93849,1564.15,8,#12,MIL,968,27,0.821,0.0313,corner_3,202.8,0.172,0.0,18017,191,0,5.0,0.1314366992594631,,334462.5,0,-55.97918047642854,1,434.2,1,catch_and_shoot,0.3798
0022400430,127,94065,1567.75,3,MIL#?,CHI,491,318,0.4165,0.3685,mid_range,288.9,0.245,0.0,18018,54,,5.0,0.26364609046140747,,371271.7,0,-87.87848730858703,1,452.4,0,catch_and_shoot,0.3798
0022400430,128,94299,1571.65,4,MIL#?,CHI,918,463,0.7786,0.5365,3pt_arc,104.2,0.0884,0.0,18018,132,,5.0,0.0,,364672.8,0,88.25884486275157,1,210.3,1,catch_and_shoot,0.3798
0022400430,129,94548,1575.8,2,#5,CHI,514,191,0.436,0.2213,backcourt,162.0,0.1374,0.0,18018,215,,5.0,0.0,,415902.7,0,77.8936843334989,1,519.9,1,catch_and_shoot,0.3798
0022400430,130,94785,1579.75,10,#12,MIL,918,119,0.7786,0.1379,corner_3,372.3,0.3158,0.0,18019,69,,5.0,0.0,,349458.1,0,-89.27942542539954,1,375.4,0,catch_and_shoot,0.3798
0022400430,131,94995,1583.25,3,MIL#?,CHI,0,427,0.0,0.4948,paint,72.5,0.0615,0.0,18019,139,,5.0,0.0,,373811.8,0,88.39342564437679,1,53.2,1,catch_and_shoot,0.3798
0022400430,132,95217,1586.95,4,MIL#?,CHI,832,103,0.7057,0.1194,mid_range,383.3,0.3251,123.0,18019,213,,5.0,0.10006036631335243,,369660.6,0,88.90361103962555,1,440.8,1,catch_and_shoot,0.3798
0022400430,133,95469,1591.15,6,#2,MIL,1,458,0.0008,0.5307,paint,442.3,0.3751,0.0,18020,16,0,5.0,0.02502536300249468,,344220.7,0,87.7539130297269,1,58.4,0,catch_and_shoot,0.3798
0022400430,134,95688,1594.8,6,#2,MIL,1,458,0.0008,0.5307,paint,45.8,0.0388,0.0,18020,89,0,5.0,0.2529504263615943,,344220.7,0,76.53143944583105,1,58.4,1,catch_and_shoot,0.3798
0022400430,135,95898,1598.3,2,#5,CHI,912,262,0.7735,0.3036,3pt_arc,51.1,0.0433,282.0,18021,18,,5.0,0.3463847501517557,,422612.2,0,-87.1185429494761,1,273.0,0,catch_and_shoot,0.3798
0022400430,136,96111,1601.85,7,#12,MIL,718,102,0.609,0.1182,mid_range,363.2,0.3081,25.1,18022,30,0,5.0,0.3086675239961911,,339877.3,0,-87.28741618633293,1,524.4,0,catch_and_shoot,0.3798
0022400430,137,96324,1605.4,7,#12,MIL,600,8,0.5089,0.0093,backcourt,143.1,0.1214,0.0,18022,101,0,5.0,0.27037477563176787,,340936.3,0,-88.75184807280077,1,675.3,1,catch_and_shoot,0.3798
0022400430,138,96534,1608.9,7,#12,MIL,600,8,0.5089,0.0093,backcourt,546.4,0.4634,0.0,18022,171,0,5.0,0.29426644082878095,,340936.3,0,82.6860562518037,1,675.3,1,catch_and_shoot,0.3798
0022400430,139,96759,1612.65,8,#12,MIL,578,222,0.4902,0.2572,backcourt,248.7,0.2109,0.0,18023,42,,5.0,0.014430457334425965,,345167.9,0,88.84517520430892,1,565.2,0,catch_and_shoot,0.3798
0022400430,140,96981,1616.35,1,MIL#?,CHI,232,93,0.1968,0.1078,corner_3,190.2,0.1613,0.0,18024,20,,5.0,0.0,,416757.8,0,-85.91172123832762,1,382.9,0,catch_and_shoot,0.3798
0022400430,141,97197,1619.95,7,#12,MIL,831,104,0.7048,0.1205,mid_range,483.8,0.4103,329.6,18025,40,,5.0,0.05717837052224496,,343738.5,0,88.96148923364338,1,440.7,0,catch_and_shoot,0.3798
0022400430,142,97413,1623.55,4,MIL#?,CHI,1005,203,0.8524,0.2352,3pt_arc,257.1,0.2181,0.0,18027,24,,5.0,0.0,,378383.8,0,88.55558876816347,1,258.5,0,catch_and_shoot,0.3798
0022400430,143,97632,1627.2,5,MIL#?,CHI,31,156,0.0263,0.1808,3pt_arc,79.6,0.0675,0.0,18027,97,,5.0,0.0,,410068.8,0,-80.60404797439789,1,276.4,1,catch_and_shoot,0.3798
0022400430,144,97851,1630.85,8,#12,MIL,827,316,0.7014,0.3662,mid_range,278.8,0.2365,0.0,18027,170,0,5.0,0.155698038959028,,350260.0,0,-88.2564294105698,1,320.5,1,catch_and_shoot,0.3798
0022400430,145,98076,1634.6,3,MIL#?,CHI,243,150,0.2061,0.1738,3pt_arc,173.4,0.1471,0.0,18027,245,0,5.0,0.1233066033222988,,389212.6,0,81.95152140222412,1,339.6,1,catch_and_shoot,0.3798
0022400430,146,98301,1638.35,6,#2,MIL,0,95,0.0,0.1101,corner_3,215.4,0.1827,0.0,18027,320,0,5.0,0.0,,355946.9,0,83.44033095567937,1,340.7,1,catch_and_shoot,0.3798
0022400430,147,98577,1642.95,2,#5,CHI,30,390,0.0254,0.4519,paint,575.7,0.4883,227.7,18028,18,0,5.0,0.5448827801965415,,434848.1,1,-83.82621716156433,0,47.5,0,post_up,0.3798
0022400430,148,98796,1646.6,1,MIL#?,CHI,600,14,0.5089,0.0162,backcourt,427.1,0.3623,0.0,18029,59,0,5.0,0.5370370234947323,,426650.5,0,-79.77941376960356,1,671.5,0,catch_and_shoot,0.3798
0022400430,149,107526,1792.1,9,#28,MIL,589,441,0.4996,0.511,backcourt,238.1,0.202,223.4,20641,0,0,2.0,0.17012447831591518,,378705.1,0,20.1848802930126,1,536.0,0,catch_and_shoot,0.3798
0022400430,150,107754,1795.9,1,MIL#?,CHI,763,122,0.6472,0.1414,mid_range,291.7,0.2474,0.0,20644,74,,2.0,0.0,,460268.5,0,-87.54786748884263,1,477.0,0,catch_and_shoot,0.3798
0022400430,151,107973,1799.55,7,#28,MIL,809,410,0.6862,0.4751,mid_range,287.1,0.2435,0.0,20644,147,1,2.0,1.0,,379066.4,0,87.89917618262683,1,317.7,1,catch_and_shoot,0.3798
0022400430,152,108195,1803.25,4,MIL#?,CHI,68,461,0.0577,0.5342,paint,268.2,0.2275,924.8,20644,221,1,2.0,0.0,,408700.7,0,88.14850176455683,1,33.1,1,catch_and_shoot,0.3798
0022400430,153,108486,1808.1,10,#23,MIL,276,39,0.2341,0.0452,corner_3,101.4,0.086,0.0,20644,318,,2.0,0.0,,402309.6,0,88.33842206564843,1,451.4,1,catch_and_shoot,0.3798
0022400430,154,108714,1811.9,2,#12,CHI,64,190,0.0543,0.2202,3pt_arc,68.9,0.0584,0.0,20644,394,,2.0,0.015963855113949783,,459989.3,0,-86.32266700006686,1,241.7,1,catch_and_shoot,0.3798
0022400430,155,108939,1815.65,4,MIL#?,CHI,977,233,0.8287,0.27,3pt_arc,172.8,0.1466,0.0,20645,11,0,2.0,0.1565476160657597,,412174.6,0,87.96454288476664,1,248.2,0,catch_and_shoot,0.3798
0022400430,156,109149,1819.15,6,#4,MIL,73,217,0.0619,0.2514,3pt_arc,108.8,0.0923,0.0,20645,81,0,2.0,0.0,,391165.7,0,87.82064700614698,1,215.4,1,catch_and_shoot,0.3798
0022400430,157,109362,1822.7,7,#28,MIL,747,402,0.6336,0.4658,mid_range,429.7,0.3645,0.0,20645,152,0,2.0,0.0,,383336.3,0,-83.85898638257778,1,380.1,1,catch_and_shoot,0.3798
0022400430,158,109578,1826.3,10,#23,MIL,89,46,0.0755,0.0533,corner_3,595.2,0.5048,0.0,20646,21,,2.0,0.0,,408777.1,0,-88.83219193840414,1,387.2,0,catch_and_shoot,0.3798
0022400430,159,109788,1829.8,9,#28,MIL,1114,195,0.9449,0.226,3pt_arc,712.2,0.6041,0.0,20647,55,,2.0,0.10864864614287807,,385945.6,0,88.03513754954427,1,236.8,0,catch_and_shoot,0.3798
0022400430,160,110025,1833.75,1,MIL#?,CHI,587,572,0.4979,0.6628,backcourt,780.9,0.6623,0.0,20647,134,,2.0,0.12019914377925135,,470568.0,0,82.90804101508117,1,552.1,1,catch_and_shoot,0.3798
0022400430,161,110250,1837.5,3,MIL#?,CHI,804,802,0.6819,0.9293,mid_range,366.6,0.3109,1408.7,20647,209,,2.0,0.0,,426682.5,0,65.75881942073359,1,490.8,1,catch_and_shoot,0.3798
0022400430,162,110481,1841.35,8,#23,MIL,903,449,0.7659,0.5203,3pt_arc,237.6,0.2015,437.0,20648,70,,2.0,0.0,,380305.1,0,89.19330994291317,1,223.6,0,catch_and_shoot,0.3798
0022400430,163,110703,1845.05,1,MIL#?,CHI,3,172,0.0025,0.1993,3pt_arc,246.0,0.2087,0.0,20648,144,1,2.0,0.00018044027010170435,,475029.9,0,82.46067080471923,1,264.3,1,catch_and_shoot,0.3798
0022400430,164,110955,1849.25,9,#28,MIL,209,510,0.1773,0.591,3pt_arc,168.2,0.1427,0.0,20649,53,1,2.0,0.4415224815718205,,388390.5,0,85.40277542679986,1,174.6,0,catch_and_shoot,0.3798
0022400430,165,111186,1853.1,7,#28,MIL,741,499,0.6285,0.5782,mid_range,223.4,0.1895,0.0,20650,53,,2.0,0.5446685778504932,,393840.5,0,89.19390125197145,1,390.8,0,catch_and_shoot,0.3798
0022400430,166,111411,1856.85,8,#23,MIL,921,51,0.7812,0.0591,corner_3,518.5,0.4398,0.0,20650,128,,2.0,0.012357884134724523,,382615.6,0,-84.83913313971334,1,432.2,1,catch_and_shoot,0.3798
0022400430,167,111639,1860.65,4,MIL#?,CHI,439,116,0.3723,0.1344,mid_range,437.3,0.3709,0.0,20650,204,,2.0,0.09465605285446635,,422296.7,0,15.000615947883016,1,498.5,1,catch_and_shoot,0.3798
0022400430,168,111858,1864.3,8,#23,MIL,1103,132,0.9355,0.153,3pt_arc,107.4,0.0911,0.0,20651,45,1,2.0,0.0,,384338.0,0,87.46944587421162,1,300.4,0,catch_and_shoot,0.3798
0022400430,169,112071,1867.85,2,#12,CHI,141,264,0.1196,0.3059,paint,19.0,0.0161,0.0,20651,116,1,2.0,0.10881677910053299,,469592.7,0,87.59490866347399,1,189.2,1,catch_and_shoot,0.3798
0022400430,170,112287,1871.45,7,#28,MIL,663,121,0.5623,0.1402,backcourt,83.0,0.0704,0.0,20652,11,,2.0,0.0,,398619.2,0,-88.72921221869021,1,557.4,0,catch_and_shoot,0.3798
0022400430,171,112506,1875.1,4,MIL#?,CHI,25,129,0.0212,0.1495,3pt_arc,841.0,0.7133,0.0,20652,84,0,2.0,0.0,,426263.9,0,85.90167558614833,1,303.8,1,catch_and_shoot,0.3798
0022400430,172,112722,1878.7,1,MIL#?,CHI,75,437,0.0636,0.5064,paint,,,0.0,20652,156,0,2.0,0.16487157806471375,,484809.7,0,87.73794815027351,1,22.6,1,catch_and_shoot,0.3798
