frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150
5083,84.801,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,7454.7,,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,93.0,107.0,171.0,268.0,-5484,-1401,45.54,1388.5,0.0,0,0,2509,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,126.92,235.6,0.013,0,0,0,17,0.0,,,1388.5,0.0,0.0,1388.5,0.0,0.0,1382.7,-1.21,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,11780.0
5084,84.818,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,7623.9,,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,-15.0,126.0,54.0,249.0,-5486,-1388,13.15,1572.9,0.0,0,0,2510,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,,,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5084,84.818,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,7452.0,,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,95.0,108.0,173.0,269.0,-5486,-1388,13.15,1388.5,0.0,0,0,2510,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,126.92,235.6,0.013,0,0,0,17,0.0,,,1388.5,0.0,0.0,1388.5,0.0,0.0,1383.9,-1.21,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,11780.0
5085,84.835,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,7958.7,,132.7,none,0.0,1628.0,1198.5,0,0,left,200.0,-15.0,127.0,53.0,250.0,-5814,-1465,336.92,1572.9,0.0,0,0,2511,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,,,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5085,84.835,8,white,1564,1216,0.0,0.0,0.0,backcourt,0,7850.0,,79.1,none,0.0,1628.0,1198.5,0,0,left,200.0,221.0,76.0,296.0,217.0,-5814,-1465,336.92,1456.2,0.0,0,0,2511,0,1.0,0.0,0.0,0.0,0.0,1.34,36.4,68.6,0.0,1.34,36.4,68.6,0.0,0,0,0,17,0.0,,,1456.2,0.0,0.0,1453.0,-0.98,0.0,1453.0,-0.98,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,3430.0,3430.0
5086,84.851,5,green,1310,1288,0.0,0.0,0.0,mid_range,0,7586.0,184.9,,none,0.0,1310.0,1288.0,0,0,left,200.0,-15.0,282.0,58.0,439.0,-5767,-1444,51.48,1235.0,0.0,0,0,2512,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1235.0,0.0,0.0,1235.0,0.0,0.0,1235.0,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5086,84.851,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,7907.4,396.7,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,-15.0,127.0,56.0,249.0,-5767,-1444,51.48,1572.9,0.0,0,0,2512,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5086,84.851,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,7734.9,184.9,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,99.0,110.0,177.0,273.0,-5767,-1444,51.48,1388.5,0.0,0,0,2512,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,126.92,233.3,0.013,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1388.5,0.0,0.0,1385.1,-1.22,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,11665.0
5087,84.868,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,7974.9,158.0,106.0,none,0.0,1412.0,1259.0,0,1,left,200.0,102.0,109.0,179.0,274.0,-6069,-1504,307.9,1321.9,0.0,0,0,2513,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,-551.5,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5087,84.868,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,8212.3,290.7,132.7,none,551.5,2085.0,1070.7,1,0,left,200.0,-17.025901794433594,126.7524528503418,53.64617156982422,249.1080207824707,-6069,-1504,307.9,1572.9,0.0,0,0,2513,0,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,551.5,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5087,84.868,7,white,2999,815,0.0,0.0,0.0,paint,0,9359.8,1647.9,1357.3,none,551.5,2085.0,1070.7,1,0,left,200.0,139.0,104.0,210.0,233.0,-6069,-1504,307.9,255.1,0.0,0,0,2513,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0,0,0,17,0.0,0.0,551.5,255.1,0.0,0.0,255.1,0.0,0.0,255.1,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5087,84.868,8,white,1564,1216,0.0,0.0,0.0,backcourt,0,8103.2,158.0,132.7,none,551.5,2085.0,1070.7,1,0,left,200.0,233.23172760009768,76.5621109008789,307.92403411865234,218.12621307373047,-6069,-1504,307.9,1456.2,0.0,0,0,2513,0,0.867,0.0,0.0,0.0,0.0,1.32,36.4,68.6,0.0,1.32,36.4,68.6,0.0,0,0,0,17,0.0,0.0,551.5,1456.2,0.0,0.0,1453.0,-0.96,0.0,1453.0,-0.96,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,3430.0,3430.0
5088,84.885,1,green,1245,1242,0.0,0.0,0.0,mid_range,0,7706.8,243.0,79.6,none,0.0,1328.5,1250.5,0,0,left,200.0,323.4354286193848,88.73395538330078,394.26855087280273,213.81267547607425,-5967,-1475,106.04,1158.2,0.0,0,0,2514,0,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5088,84.885,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,7869.2,78.8,106.0,none,0.0,1328.5,1250.5,0,0,left,200.0,108.9464988708496,110.32122039794922,185.2927284240723,272.0465774536133,-5967,-1475,106.04,1321.9,0.0,0,0,2514,0,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5088,84.885,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,8106.5,290.7,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,-17.679840087890625,126.79992294311523,52.99223327636719,249.1554908752441,-5967,-1475,106.04,1572.9,0.0,0,0,2514,0,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5088,84.885,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,7933.3,78.8,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,103.0,109.0,179.0,274.0,-5967,-1475,106.04,1388.5,0.0,0,0,2514,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,126.92,134.6,0.013,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1388.5,0.0,0.0,1385.7,-0.68,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,6730.0
5089,84.901,1,green,1245,1242,0.0,0.0,0.0,mid_range,0,7914.7,243.0,167.9,none,0.0,1328.5,1250.5,0,0,left,200.0,325.2854347229004,86.5066146850586,396.1185569763184,211.58533477783203,-6177,-1507,212.42,1158.2,0.0,0,0,2515,0,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5089,84.901,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,8077.4,78.8,167.9,none,0.0,1328.5,1250.5,0,0,left,200.0,115.60114669799805,110.00605010986328,191.9473762512207,271.73140716552734,-6177,-1507,212.42,1321.9,0.0,0,0,2515,0,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5089,84.901,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,8315.4,290.7,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,-18.333778381347656,126.84739303588869,52.33829498291016,249.2029609680176,-6177,-1507,212.42,1572.9,0.0,0,0,2515,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5089,84.901,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,8141.7,78.8,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,106.0,111.0,178.0,272.0,-6177,-1507,212.42,1388.5,0.0,0,0,2515,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,126.92,131.4,0.013,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1388.5,0.0,0.0,1386.4,-0.7,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,6570.0
5090,84.918,1,green,1245,1242,0.0,0.0,0.0,mid_range,0,7914.7,243.0,167.9,none,0.0,1328.5,1250.5,0,0,left,200.0,327.135440826416,84.2792739868164,397.968563079834,209.35799407958984,-6177,-1507,0.0,1158.2,0.0,0,0,2516,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5090,84.918,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,8077.4,78.8,167.9,none,0.0,1328.5,1250.5,0,0,left,200.0,122.25579452514648,109.69087982177734,198.60202407836917,271.4162368774414,-6177,-1507,0.0,1321.9,0.0,0,0,2516,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5090,84.918,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,8315.4,290.7,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,-18.987716674804688,126.89486312866212,51.684356689453125,249.25043106079104,-6177,-1507,0.0,1572.9,0.0,0,0,2516,0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5090,84.918,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,8141.7,78.8,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,109.0,111.0,179.0,273.0,-6177,-1507,0.0,1388.5,0.0,0,0,2516,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,126.92,129.2,0.013,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1388.5,0.0,0.0,1387.1,-0.71,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,6460.0
5091,84.935,1,green,1245,1242,0.0,0.0,0.0,mid_range,0,5096.5,243.0,167.9,none,0.0,1328.5,1250.5,0,0,right,200.0,328.98544692993164,82.05193328857422,399.8185691833496,207.13065338134768,6248,270,12551.43,1158.2,0.0,0,0,2517,0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5091,84.935,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,4936.1,78.8,167.9,none,0.0,1328.5,1250.5,0,0,right,200.0,128.91044235229492,109.3757095336914,205.2566719055176,271.10106658935547,6248,270,12551.43,1321.9,0.0,0,0,2517,0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5091,84.935,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,4646.2,290.7,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,-15.0,120.0,68.0,290.0,6248,270,12551.43,1572.9,0.0,0,0,2517,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5091,84.935,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,4857.4,78.8,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,110.0,112.0,180.0,272.0,6248,270,12551.43,1388.5,0.0,0,0,2517,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,126.92,129.2,0.013,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1388.5,0.0,0.0,1387.8,-0.71,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,6460.0
5092,84.952,1,green,1245,1242,0.0,0.0,0.0,mid_range,0,5096.5,243.0,167.9,none,0.0,1328.5,1250.5,0,0,right,200.0,330.83545303344727,79.82459259033203,401.6685752868652,204.90331268310547,6248,270,0.0,1158.2,0.0,0,0,2518,0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5092,84.952,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,4936.1,78.8,167.9,none,0.0,1328.5,1250.5,0,0,right,200.0,135.56509017944336,109.06053924560548,211.911319732666,270.7858963012696,6248,270,0.0,1321.9,0.0,0,0,2518,0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5092,84.952,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,4646.2,290.7,132.7,none,0.0,1628.0,1198.5,0,0,right,200.0,-15.0,121.0,63.0,264.0,6248,270,0.0,1572.9,0.0,0,0,2518,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5092,84.952,8,white,1564,1216,0.0,0.0,0.0,backcourt,0,4778.6,158.0,79.1,none,0.0,1628.0,1198.5,0,0,right,200.0,200.0,72.0,286.0,235.0,6248,270,0.0,1456.2,0.0,0,0,2518,0,1.0,0.0,0.0,0.0,0.0,1.29,36.4,68.6,0.0,1.29,36.4,68.6,0.0,0,0,0,17,0.0,0.0,0.0,1456.2,0.0,0.0,1453.1,-0.95,0.0,1453.1,-0.95,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,3430.0,3430.0
5093,84.968,1,green,1245,1242,0.0,0.0,0.0,mid_range,0,5105.2,243.0,167.9,none,0.0,1328.5,1250.5,0,0,right,200.0,332.6854591369629,77.59725189208984,403.51858139038086,202.67597198486328,6257,271,9.06,1158.2,0.0,0,0,2519,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5093,84.968,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,4944.7,78.8,167.9,none,0.0,1328.5,1250.5,0,0,right,200.0,142.2197380065918,108.74536895751952,218.56596755981445,270.4707260131836,6257,271,9.06,1321.9,0.0,0,0,2519,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5093,84.968,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,4654.8,290.7,132.7,none,0.0,1628.0,1198.5,0,0,right,200.0,-14.196212768554688,119.53960418701172,64.6567153930664,269.24747467041016,6257,271,9.06,1572.9,0.0,0,0,2519,0,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5093,84.968,8,white,1564,1216,0.0,0.0,0.0,backcourt,0,4787.2,158.0,79.1,none,0.0,1628.0,1198.5,0,0,right,200.0,203.0,70.0,285.0,235.0,6257,271,9.06,1456.2,0.0,0,0,2519,0,1.0,0.0,0.0,0.0,0.0,1.27,36.4,68.6,0.0,1.27,36.4,68.6,0.0,0,0,0,17,0.0,0.0,0.0,1456.2,0.0,0.0,1453.1,-0.93,0.0,1453.1,-0.93,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,3430.0,3430.0
5094,84.985,1,green,1245,1242,0.0,0.0,0.0,mid_range,0,5119.7,243.0,167.9,none,0.0,1328.5,1250.5,0,0,right,200.0,334.5354652404785,75.36991119384766,405.3685874938965,200.4486312866211,6271,267,14.56,1158.2,0.0,0,0,2520,0,0.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5094,84.985,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,4959.2,78.8,167.9,none,0.0,1328.5,1250.5,0,0,right,200.0,148.87438583374023,108.4301986694336,225.2206153869629,270.15555572509766,6271,267,14.56,1321.9,0.0,0,0,2520,0,0.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5094,84.985,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,4669.3,290.7,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,-15.0,131.0,68.0,290.0,6271,267,14.56,1572.9,0.0,0,0,2520,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5094,84.985,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,4880.6,78.8,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,117.0,113.0,186.0,272.0,6271,267,14.56,1388.5,0.0,0,0,2520,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,126.92,129.2,0.013,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1388.5,0.0,0.0,1388.5,-0.71,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,6460.0
5095,85.002,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,4646.2,,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,-13.66932487487793,135.2662811279297,67.70791816711426,290.63026428222656,6248,270,23.19,1572.9,0.0,0,0,2521,0,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,,,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5095,85.002,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,4857.4,,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,118.0,113.0,190.0,273.0,6248,270,23.19,1388.5,0.0,0,0,2521,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.24,2.2,0.013,0,0,0,17,0.0,,,1388.5,0.0,0.0,1388.5,0.0,0.0,1388.5,0.01,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,110.0
5096,85.018,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,4646.2,,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,-15.0,130.0,71.0,250.0,6248,270,0.0,1572.9,0.0,0,0,2522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,,,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5096,85.018,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,4857.4,,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,123.0,113.0,191.0,273.0,6248,270,0.0,1388.5,0.0,0,0,2522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0,0,0,17,0.0,,,1388.5,0.0,0.0,1388.5,0.0,0.0,1388.5,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5097,85.035,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,4669.3,,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,-15.0,129.0,63.0,292.0,6271,267,23.19,1572.9,0.0,0,0,2523,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,,,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5097,85.035,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,4880.6,,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,123.0,114.0,193.0,276.0,6271,267,23.19,1388.5,0.0,0,0,2523,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0,0,0,17,0.0,,,1388.5,0.0,0.0,1388.5,0.0,0.0,1388.5,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5098,85.052,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,4866.1,,1173.0,none,0.0,2032.5,1020.0,0,0,right,200.0,125.0,113.0,196.0,277.0,6257,271,14.56,1388.5,0.0,0,0,2524,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0,0,0,17,0.0,,,1388.5,0.0,0.0,1388.5,0.0,0.0,1388.5,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
5098,85.052,10,white,2577,802,0.0,0.0,0.0,3pt_arc,0,3718.1,,1173.0,none,0.0,2032.5,1020.0,0,0,right,200.0,58.0,149.0,147.0,255.0,6257,271,14.56,675.9,0.0,0,0,2524,0,1.0,0.0,0.0,0.0,0.033,3.6,150.96,323.8,0.011,3.56,150.96,323.8,0.011,0,0,0,17,0.0,,,675.9,0.0,0.0,660.9,-1.49,0.0,659.8,-1.47,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,16190.0,16190.0
5099,85.068,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,4646.2,,211.8,none,13435.5,1919.0,1073.7,0,0,right,200.0,-15.0,129.0,77.0,250.0,6248,270,9.06,1572.9,0.0,0,0,2525,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,,,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
