event_id,event_date,y,p_base,p_recalibrated_s05,standin_loss,loss_base,loss_recalibrated,paired_loss_differential,home_team,away_team,div
20200111-E1-barnsley-huddersfield,2020-01-11,1.0,0.787929153806681,0.6190476190476191,0.04497404380515034,0.04497404380515034,0.14512471655328796,0.10015067274813762,Barnsley,Huddersfield,E1
20200111-E1-blackburn-preston,2020-01-11,0.0,0.5025660402546739,0.49685893774985734,0.2525726248172625,0.2525726248172625,0.2468688040219166,-0.005703820795345899,Blackburn,Preston,E1
20200111-E1-brentford-qpr,2020-01-11,1.0,0.7882401954925545,0.62,0.044842214805031526,0.044842214805031526,0.1444,0.09955778519496847,Brentford,QPR,E1
20200111-E1-charlton-west_brom,2020-01-11,1.0,0.6477347022289129,0.5347551342812006,0.12409084001375263,0.12409084001375263,0.2164527850777037,0.09236194506395108,Charlton,West Brom,E1
20200111-E1-hull-fulham,2020-01-11,0.0,0.5623499502088682,0.526126126126126,0.3162374664999166,0.3162374664999166,0.2768087005924842,-0.039428765907432384,Hull,Fulham,E1
20200111-E1-leeds-sheffield_weds,2020-01-11,0.0,0.6032668096372125,0.5351223362273086,0.3639308436098607,0.3639308436098607,0.2863559147293728,-0.07757492888048795,Leeds,Sheffield Weds,E1
20200111-E1-luton-birmingham,2020-01-11,1.0,0.842817744470737,0.6416666666666667,0.024706261453266532,0.024706261453266532,0.12840277777777773,0.1036965163245112,Luton,Birmingham,E1
20200111-E1-middlesbrough-derby,2020-01-11,1.0,0.34349044993448175,0.4807783578547698,0.43100478932722924,0.43100478932722924,0.26959111367198957,-0.16141367565523967,Middlesbrough,Derby,E1
20200111-E1-reading-nott_m_forest,2020-01-11,0.0,0.37487075218830335,0.4810246679316888,0.14052808084622434,0.14052808084622434,0.2313847311587915,0.09085665031256715,Reading,Nott'm Forest,E1
20200111-E1-stoke-millwall,2020-01-11,0.0,0.5668822393775645,0.5251798561151079,0.3213554733217224,0.3213554733217224,0.2758138812690854,-0.04554159205263697,Stoke,Millwall,E1
20200111-E1-wigan-bristol_city,2020-01-11,0.0,0.6346998610125507,0.5347003154574134,0.4028439135693512,0.4028439135693512,0.2859044273502574,-0.11693948621909378,Wigan,Bristol City,E1
20200111-F1-amiens-montpellier,2020-01-11,1.0,0.7886349125130939,0.6209476309226936,0.04467520020834746,0.04467520020834746,0.14368069850311854,0.09900549829477108,Amiens,Montpellier,F1
20200111-F1-angers-nice,2020-01-11,0.0,0.4749770901338881,0.49657534246575347,0.2256032361520557,0.2256032361520557,0.24658707074498035,0.02098383459292466,Angers,Nice,F1
20200111-F1-bordeaux-lyon,2020-01-11,1.0,0.4998701110833659,0.4962920707358812,0.2501299057877648,0.2501299057877648,0.2537216780035465,0.003591772215781719,Bordeaux,Lyon,F1
20200111-F1-metz-strasbourg,2020-01-11,0.0,0.6012068197086159,0.5342789598108749,0.36144964006414815,0.36144964006414815,0.2854540068965905,-0.07599563316755764,Metz,Strasbourg,F1
20200111-F1-nimes-reims,2020-01-11,0.0,0.41497703632839367,0.432,0.17220594067989695,0.17220594067989695,0.18662399999999998,0.014418059320103038,Nimes,Reims,F1
20200111-F1-toulouse-brest,2020-01-11,1.0,0.634279472788398,0.5338582677165354,0.1337515040239321,0.1337515040239321,0.21728811457622915,0.08353661055229705,Toulouse,Brest,F1
20200111-I1-cagliari-milan,2020-01-11,0.0,0.5507686046753096,0.5239923224568139,0.3033460558959875,0.3033460558959875,0.27456795399368567,-0.028778101902301845,Cagliari,Milan,I1
20200111-I1-inter-atalanta,2020-01-11,0.0,0.6936686284574536,0.5426666666666666,0.4811761661060448,0.4811761661060448,0.2944871111111111,-0.1866890549949337,Inter,Atalanta,I1
20200111-I1-lazio-napoli,2020-01-11,0.0,0.725187650247888,0.6075418994413408,0.5258971280720531,0.5258971280720531,0.3691071595767923,-0.15678996849526083,Lazio,Napoli,I1
20200112-E0-aston_villa-man_city,2020-01-12,1.0,0.8365235942244644,0.6446280991735537,0.02672453524528756,0.02672453524528756,0.1262891878970016,0.09956465265171405,Aston Villa,Man City,E0
20200112-E0-bournemouth-watford,2020-01-12,1.0,0.3266000345715401,0.48079658605974396,0.453467513439051,0.453467513439051,0.26957218504721686,-0.18389532839183415,Bournemouth,Watford,E0
20200112-E1-cardiff-swansea,2020-01-12,0.0,0.4891771136532831,0.49657924743443566,0.23929424852215705,0.23929424852215705,0.24659094898255046,0.007296700460393407,Cardiff,Swansea,E1
20200112-F1-dijon-lille,2020-01-12,0.0,0.35962302127169377,0.48104265402843605,0.1293287174285811,0.1293287174285811,0.23140203499472162,0.10207331756614052,Dijon,Lille,F1
20200112-F1-paris_sg-monaco,2020-01-12,1.0,0.6686114459744137,0.5419440745672436,0.10981837373916895,0.10981837373916895,0.2098152308240589,0.09999685708488995,Paris SG,Monaco,F1
20200112-F1-st_etienne-nantes,2020-01-12,0.0,0.3455793730895512,0.4808147797252487,0.11942510310496723,0.11942510310496723,0.23118285240223946,0.11175774929727222,St Etienne,Nantes,F1
20200112-I1-fiorentina-spal,2020-01-12,0.0,0.35017940302718875,0.4805871212121212,0.12262561430447828,0.12262561430447828,0.23096398107495408,0.1083383667704758,Fiorentina,Spal,I1
20200112-I1-roma-juventus,2020-01-12,1.0,0.5741231107029545,0.5242369838420107,0.18137112483732792,0.18137112483732792,0.22635044754374722,0.0449793227064193,Roma,Juventus,I1
20200112-I1-sampdoria-brescia,2020-01-12,1.0,0.3536056742786474,0.48035967818267866,0.41782562432476206,0.41782562432476206,0.2700260640584093,-0.14779956026635277,Sampdoria,Brescia,I1
20200112-I1-torino-bologna,2020-01-12,0.0,0.6389778996547018,0.5342250196695516,0.4082927562471341,0.4082927562471341,0.2853963716409328,-0.12289638460620134,Torino,Bologna,I1
20200112-I1-udinese-sassuolo,2020-01-12,1.0,0.5287258056633931,0.5120643431635388,0.22209936624761792,0.22209936624761792,0.23808120521242884,0.015981838964810924,Udinese,Sassuolo,I1
20200112-I1-verona-genoa,2020-01-12,1.0,0.49008691190041587,0.4962962962962962,0.2600113574152543,0.2600113574152543,0.2537174211248286,-0.0062939362904256835,Verona,Genoa,I1
20200113-I1-parma-lecce,2020-01-13,0.0,0.5806464536584455,0.5250896057347668,0.3371503041461293,0.3371503041461293,0.27571909405069284,-0.06143121009543645,Parma,Lecce,I1
20200115-F1-amiens-reims,2020-01-15,0.0,0.3503613227771921,0.4806054872280038,0.1227530564981838,0.1227530564981838,0.2309816343536669,0.1082285778554831,Amiens,Reims,F1
20200115-F1-monaco-paris_sg,2020-01-15,1.0,0.7595042917895796,0.606694560669456,0.057838185667631686,0.057838185667631686,0.1546891686069922,0.09685098293936051,Monaco,Paris SG,F1
20200115-F1-nimes-rennes,2020-01-15,0.0,0.3834664038351425,0.5000000000000001,0.1470464828702566,0.1470464828702566,0.2500000000000001,0.10295351712974352,Nimes,Rennes,F1
20200117-D1-schalke_04-m_gladbach,2020-01-17,0.0,0.5782812997862836,0.5241502683363147,0.3344092616825136,0.3344092616825136,0.2747335037970307,-0.059675757885482905,Schalke 04,M'gladbach,D1
20200117-E1-fulham-middlesbrough,2020-01-17,0.0,0.4225265726925018,0.46994535519125685,0.17852870463127202,0.17852870463127202,0.22084863686583656,0.04231993223456454,Fulham,Middlesbrough,E1
20200117-SP1-leganes-getafe,2020-01-17,1.0,0.4304497819520767,0.4686648501362399,0.32438745087843696,0.32438745087843696,0.2823170414807445,-0.042070409397692465,Leganes,Getafe,SP1
20200118-D1-augsburg-dortmund,2020-01-18,1.0,0.913107004747137,0.6733668341708543,0.007550392624014068,0.007550392624014068,0.10668922501957019,0.09913883239555613,Augsburg,Dortmund,D1
20200118-D1-fc_koln-wolfsburg,2020-01-18,1.0,0.4395311647248993,0.4965831435079727,0.314125315314628,0.314125315314628,0.2534285314003144,-0.0606967839143136,FC Koln,Wolfsburg,D1
20200118-D1-fortuna_dusseldorf-werder_bremen,2020-01-18,0.0,0.6397114592147364,0.5338050314465409,0.4092307510506473,0.4092307510506473,0.28494781159764254,-0.12428293945300478,Fortuna Dusseldorf,Werder Bremen,D1
20200118-D1-hoffenheim-ein_frankfurt,2020-01-18,1.0,0.7493923005633708,0.607242339832869,0.06280421901691988,0.06280421901691988,0.15425857961995953,0.09145436060303966,Hoffenheim,Ein Frankfurt,D1
20200118-D1-mainz-freiburg,2020-01-18,1.0,0.7249688832856935,0.6077885952712099,0.07564211516111846,0.07564211516111846,0.1538297859993308,0.07818767083821235,Mainz,Freiburg,D1
20200118-D1-rb_leipzig-union_berlin,2020-01-18,1.0,0.6866873696903729,0.5425531914893615,0.09816480431153705,0.09816480431153705,0.20925758261656874,0.11109277830503168,RB Leipzig,Union Berlin,D1
20200118-E0-arsenal-sheffield_united,2020-01-18,0.0,0.2503688450023872,0.4803782505910166,0.0626845585478294,0.0626845585478294,0.2307632636408855,0.1680787050930561,Arsenal,Sheffield United,E0
20200118-E0-brighton-aston_villa,2020-01-18,0.0,0.4850263922992679,0.49686966420034134,0.23525060122684335,0.23525060122684335,0.24687946320255996,0.011628861975716609,Brighton,Aston Villa,E0
20200118-E0-man_city-crystal_palace,2020-01-18,1.0,0.5435874742022793,0.5231910946196661,0.2083123937050551,0.2083123937050551,0.22734673224999224,0.019034338544937135,Man City,Crystal Palace,E0
20200118-E0-newcastle-chelsea,2020-01-18,0.0,0.44951679859902194,0.4965870307167236,0.20206535222271366,0.20206535222271366,0.2465986790760522,0.04453332685333855,Newcastle,Chelsea,E0
20200118-E0-norwich-bournemouth,2020-01-18,0.0,0.4081964953604248,0.49931412894375865,0.1666243788245333,0.1666243788245333,0.24931459936286443,0.08269022053833114,Norwich,Bournemouth,E0
20200118-E0-southampton-wolves,2020-01-18,1.0,0.5543271049822457,0.5236363636363635,0.19862432935350627,0.19862432935350627,0.22692231404958696,0.02829798469608069,Southampton,Wolves,E0
20200118-E0-watford-tottenham,2020-01-18,0.0,0.4330896008375017,0.470108695652174,0.18756660235358655,0.18756660235358655,0.22100218572778838,0.03343558337420183,Watford,Tottenham,E0
20200118-E0-west_ham-everton,2020-01-18,0.0,0.49016807254863803,0.49630471859010833,0.2402647393460469,0.2402647393460469,0.2463183736948066,0.006053634348759718,West Ham,Everton,E0
20200118-E1-birmingham-cardiff,2020-01-18,0.0,0.7523298308931718,0.6083333333333333,0.5660001744517486,0.5660001744517486,0.3700694444444444,-0.19593073000730415,Birmingham,Cardiff,E1
20200118-E1-bristol_city-barnsley,2020-01-18,0.0,0.7498633003227819,0.6074895977808599,0.5622949691709747,0.5622949691709747,0.3690436114119509,-0.19325135775902375,Bristol City,Barnsley,E1
20200118-E1-derby-hull,2020-01-18,0.0,0.5296795687858975,0.5240690281562216,0.28056044558921434,0.28056044558921434,0.2746483462726066,-0.005912099316607744,Derby,Hull,E1
20200118-E1-huddersfield-brentford,2020-01-18,0.0,0.7816986700651187,0.6218905472636816,0.6110528107815754,0.6110528107815754,0.38674785277592144,-0.22430495800565392,Huddersfield,Brentford,E1
20200118-E1-millwall-reading,2020-01-18,0.0,0.48335859186802543,0.49602272727272734,0.2336355283326404,0.2336355283326404,0.24603854597107444,0.012403017638434044,Millwall,Reading,E1
20200118-E1-preston-charlton,2020-01-18,1.0,0.6553259414853854,0.543160690571049,0.118800206612936,0.118800206612936,0.20870215463952085,0.08990194802658485,Preston,Charlton,E1
20200118-E1-qpr-leeds,2020-01-18,0.0,0.8991526717796909,0.675,0.8084755271685566,0.8084755271685566,0.45562500000000006,-0.3528505271685566,QPR,Leeds,E1
20200118-E1-sheffield_weds-blackburn,2020-01-18,1.0,0.6477879735297345,0.5333857030636294,0.12405331159029101,0.12405331159029101,0.21772890210542342,0.09367559051513241,Sheffield Weds,Blackburn,E1
20200118-E1-swansea-wigan,2020-01-18,1.0,0.38949938026494013,0.49863013698630154,0.37271100669689217,0.37271100669689217,0.25137173953837477,-0.1213392671585174,Swansea,Wigan,E1
20200118-I1-lazio-sampdoria,2020-01-18,1.0,0.6664645103848743,0.5437665782493368,0.11124592283280162,0.11124592283280162,0.2081489351223185,0.09690301228951688,Lazio,Sampdoria,I1
20200118-I1-napoli-fiorentina,2020-01-18,0.0,0.4339316229921911,0.47192091599096975,0.1882966534326371,0.1882966534326371,0.2227093509497559,0.03441269751711881,Napoli,Fiorentina,I1
20200118-I1-sassuolo-torino,2020-01-18,1.0,0.5939830476889825,0.5337519623233911,0.16484976556392708,0.16484976556392708,0.21738723263728854,0.05253746707336146,Sassuolo,Torino,I1
20200118-SP1-eibar-ath_madrid,2020-01-18,0.0,0.2811736829557475,0.48015122873345933,0.07905863998689922,0.07905863998689922,0.23054520245425078,0.15148656246735157,Eibar,Ath Madrid,SP1
20200118-SP1-levante-alaves,2020-01-18,0.0,0.6791118391296359,0.5443708609271523,0.4611928900460365,0.4611928900460365,0.29633963422656895,-0.16485325581946753,Levante,Alaves,SP1
20200118-SP1-osasuna-valladolid,2020-01-18,0.0,0.5201983473224888,0.5126050420168066,0.2706063205570487,0.2706063205570487,0.262763929101052,-0.007842391455996689,Osasuna,Valladolid,SP1
20200118-SP1-real_madrid-sevilla,2020-01-18,1.0,0.3691044370565122,0.47992351816443596,0.3980292113417804,0.3980292113417804,0.27047954695845783,-0.12754966438332255,Real Madrid,Sevilla,SP1
20200119-D1-hertha-bayern_munich,2020-01-19,1.0,0.870027962422632,0.6716417910447762,0.016892730552012753,0.016892730552012753,0.10781911338828243,0.09092638283626968,Hertha,Bayern Munich,D1
20200119-D1-paderborn-leverkusen,2020-01-19,1.0,0.6156057248152176,0.5341176470588234,0.14775895879483422,0.14775895879483422,0.2170463667820071,0.06928740798717287,Paderborn,Leverkusen,D1
20200119-E0-burnley-leicester,2020-01-19,1.0,0.6575321039053164,0.5436507936507938,0.11728425985551903,0.11728425985551903,0.20825459813555036,0.09097033828003133,Burnley,Leicester,E0
20200119-E0-liverpool-man_united,2020-01-19,0.0,0.4785169813257718,0.49574105621805825,0.22897850141712905,0.22897850141712905,0.24575919482019598,0.016780693403066926,Liverpool,Man United,E0
20200119-E1-nott_m_forest-luton,2020-01-19,1.0,0.6327575363961431,0.5344827586206896,0.1348670270738302,0.1348670270738302,0.21670630202140312,0.08183927494757293,Nott'm Forest,Luton,E1
20200119-I1-bologna-verona,2020-01-19,0.0,0.6138996137805696,0.5348472983555208,0.37687273579993247,0.37687273579993247,0.2860616325581995,-0.09081110324173297,Bologna,Verona,I1
20200119-I1-brescia-cagliari,2020-01-19,1.0,0.6803027699286119,0.5442536327608983,0.10220631891531803,0.10220631891531803,0.20770475125163812,0.10549843233632009,Brescia,Cagliari,I1
20200119-I1-genoa-roma,2020-01-19,1.0,0.5572584217565171,0.5240641711229945,0.1960201051055301,0.1960201051055301,0.22651491320884223,0.03049480810331212,Genoa,Roma,I1
20200119-I1-juventus-parma,2020-01-19,1.0,0.5224309811093533,0.5111731843575419,0.22807216780417489,0.22807216780417489,0.23895165569114574,0.010879487886970851,Juventus,Parma,I1
20200119-I1-lecce-inter,2020-01-19,0.0,0.6139423922303465,0.5344287949921752,0.37692526097752066,0.37692526097752066,0.28561413691678844,-0.09131112406073222,Lecce,Inter,I1
20200119-I1-milan-udinese,2020-01-19,1.0,0.3165939584389924,0.4801699716713881,0.46704381764208563,0.46704381764208563,0.27022325835212546,-0.19682055928996017,Milan,Udinese,I1
20200119-SP1-ath_bilbao-celta,2020-01-19,0.0,0.24089618967377546,0.4519774011299435,0.0580309741993436,0.0580309741993436,0.20428357113217785,0.14625259693283424,Ath Bilbao,Celta,SP1
20200119-SP1-barcelona-granada,2020-01-19,0.0,0.6291480224168221,0.5340109460516028,0.39582723411099807,0.39582723411099807,0.28516769050292784,-0.11065954360807023,Barcelona,Granada,SP1
20200119-SP1-betis-sociedad,2020-01-19,1.0,0.6712122452368874,0.5448548812664907,0.10810138768216869,0.10810138768216869,0.20715707910694026,0.09905569142477157,Betis,Sociedad,SP1
20200119-SP1-mallorca-valencia,2020-01-19,1.0,0.567314971973661,0.5249110320284697,0.18721633347815378,0.18721633347815378,0.22570952748825376,0.038493194010099985,Mallorca,Valencia,SP1
20200119-SP1-villarreal-espanol,2020-01-19,1.0,0.49801337737180984,0.4954597048808172,0.251990569297657,0.251990569297657,0.25456090939895215,0.0025703401012951432,Villarreal,Espanol,SP1
20200120-E1-west_brom-stoke,2020-01-20,0.0,0.4821161328256145,0.4957458876914349,0.23243596553072557,0.23243596553072557,0.2457639851629688,0.013328019632243226,West Brom,Stoke,E1
20200120-I1-atalanta-spal,2020-01-20,1.0,0.6286650671587823,0.53359375,0.13788963234819163,0.13788963234819163,0.2175347900390625,0.07964515769087088,Atalanta,Spal,I1
20200121-E0-aston_villa-watford,2020-01-21,1.0,0.47265586859225184,0.49546485260770984,0.27809183293019235,0.27809183293019235,0.2545557149541599,-0.023536117976032445,Aston Villa,Watford,E0
20200121-E0-bournemouth-brighton,2020-01-21,1.0,0.28073706589539194,0.48041529023124113,0.5173391683767697,0.5173391683767697,0.26996827062548545,-0.2473708977512843,Bournemouth,Brighton,E0
20200121-E0-chelsea-arsenal,2020-01-21,1.0,0.366510881842267,0.48066037735849054,0.4013084628242622,0.4013084628242622,0.26971364364542544,-0.13159481917883675,Chelsea,Arsenal,E0
20200121-E0-crystal_palace-southampton,2020-01-21,0.0,0.3954486406123672,0.499316005471956,0.15637962736216912,0.15637962736216912,0.24931647332047038,0.09293684595830126,Crystal Palace,Southampton,E0
20200121-E0-everton-newcastle,2020-01-21,1.0,0.32667292149328775,0.4809052333804809,0.45336935465038425,0.45336935465038425,0.26945937673177306,-0.1839099779186112,Everton,Newcastle,E0
20200121-E0-sheffield_united-man_city,2020-01-21,0.0,0.45746090384192595,0.4957507082152974,0.20927047854387182,0.20927047854387182,0.24576876469596892,0.036498286152097104,Sheffield United,Man City,E0
20200121-E1-barnsley-preston,2020-01-21,1.0,0.44042045035755684,0.49546998867497183,0.3131292723780395,0.3131292723780395,0.25455053232763303,-0.058578740050406475,Barnsley,Preston,E1
20200121-E1-middlesbrough-birmingham,2020-01-21,0.0,0.48300357376132297,0.4957555178268252,0.23329245226620976,0.23329245226620976,0.2457735334557436,0.012481081189533838,Middlesbrough,Birmingham,E1
20200122-E0-leicester-west_ham,2020-01-22,1.0,0.5767099805493203,0.5257548845470691,0.1791744405665568,0.1791744405665568,0.22490842953096377,0.045733988964406974,Leicester,West Ham,E0
20200122-E0-man_united-burnley,2020-01-22,0.0,0.4949110659379534,0.49547511312217196,0.24493696318784128,0.24493696318784128,0.2454955877234291,0.0005586245355878316,Man United,Burnley,E0
20200122-E0-tottenham-norwich,2020-01-22,1.0,0.42474123681803577,0.4675675675675676,0.3309226446176432,0.3309226446176432,0.2834842951059166,-0.047438349511726596,Tottenham,Norwich,E0
20200122-E1-charlton-fulham,2020-01-22,0.0,0.4543898713209762,0.4951950254381006,0.2064701551590933,0.2064701551590933,0.24521811321864112,0.03874795805954781,Charlton,Fulham,E1
20200122-E1-nott_m_forest-reading,2020-01-22,0.0,0.3848471370105927,0.4986338797814208,0.14810731886524992,0.14810731886524992,0.24863574606587244,0.10052842720062252,Nott'm Forest,Reading,E1
20200123-E0-wolves-liverpool,2020-01-23,1.0,0.5679913557243055,0.5265957446808509,0.18663146872892356,0.18663146872892356,0.2241115889542781,0.037480120225354546,Wolves,Liverpool,E0
20200124-D1-dortmund-fc_koln,2020-01-24,1.0,0.8977162011773814,0.6732673267326733,0.010461975501585919,0.010461975501585919,0.10675423978041365,0.09629226427882773,Dortmund,FC Koln,D1
20200124-F1-nice-rennes,2020-01-24,0.0,0.2929601624645266,0.48114985862393966,0.08582565679124182,0.08582565679124182,0.23150518645383714,0.14567952966259531,Nice,Rennes,F1
20200124-I1-brescia-milan,2020-01-24,0.0,0.49594480619424763,0.49491525423728827,0.24596125079104986,0.24596125079104986,0.24494110887675968,-0.0010201419142901735,Brescia,Milan,I1
20200124-SP1-osasuna-levante,2020-01-24,0.0,0.6337542430720537,0.5339578454332553,0.4016444406118318,0.4016444406118318,0.2851109806997242,-0.11653345991210762,Osasuna,Levante,SP1
20200125-D1-bayern_munich-schalke_04,2020-01-25,1.0,0.7502868900195627,0.6066481994459832,0.06235663729610196,0.06235663729610196,0.15472563899908698,0.09236900170298501,Bayern Munich,Schalke 04,D1
20200125-D1-ein_frankfurt-rb_leipzig,2020-01-25,0.0,0.8647650511877181,0.6748768472906403,0.7478185937556967,0.7478185937556967,0.4554587590089543,-0.29235983474674243,Ein Frankfurt,RB Leipzig,D1
20200125-D1-freiburg-paderborn,2020-01-25,0.0,0.6671235163752058,0.5454545454545455,0.4450537861008195,0.4450537861008195,0.29752066115702486,-0.14753312494379467,Freiburg,Paderborn,D1
20200125-D1-m_gladbach-mainz,2020-01-25,1.0,0.7300916745087551,0.607192254495159,0.0728505041694878,0.0728505041694878,0.15429792492859593,0.08144742075910813,M'gladbach,Mainz,D1
20200125-D1-union_berlin-augsburg,2020-01-25,0.0,0.7389210123880456,0.6077348066298344,0.5460042625485743,0.5460042625485743,0.3693415951894022,-0.17666266735917208,Union Berlin,Augsburg,D1
20200125-D1-wolfsburg-hertha,2020-01-25,1.0,0.4951519448019934,0.49463579898362503,0.25487155883720947,0.25487155883720947,0.2553929756689191,0.0005214168317096424,Wolfsburg,Hertha,D1
20200125-E1-stoke-swansea,2020-01-25,0.0,0.33033559291015535,0.4809232218558643,0.10912160394330388,0.10912160394330388,0.23128714532022485,0.12216554137692097,Stoke,Swansea,E1
20200125-F1-brest-amiens,2020-01-25,1.0,0.6467693355032461,0.5335413416536662,0.12477190234081831,0.12477190234081831,0.2175836799462618,0.09281177760544349,Brest,Amiens,F1
20200125-F1-marseille-angers,2020-01-25,0.0,0.36542563017847896,0.4806967984934087,0.13353589119133846,0.13353589119133846,0.23106941208181275,0.09753352089047429,Marseille,Angers,F1
20200125-F1-monaco-strasbourg,2020-01-25,1.0,0.7124900804893964,0.6068965517241378,0.08266195381699373,0.08266195381699373,0.15453032104637346,0.07186836722937973,Monaco,Strasbourg,F1
20200125-F1-montpellier-dijon,2020-01-25,1.0,0.4002545662934286,0.49795361527967263,0.3596945852518834,0.3596945852518834,0.25205057241075096,-0.10764401284113245,Montpellier,Dijon,F1
20200125-F1-reims-metz,2020-01-25,0.0,0.23228543020274983,0.4494382022471911,0.053956521084476565,0.053956521084476565,0.20199469763918707,0.1480381765547105,Reims,Metz,F1
20200125-F1-st_etienne-nimes,2020-01-25,1.0,0.5020784772989968,0.4949209932279908,0.24792584276888566,0.24792584276888566,0.25510480308179934,0.007178960312913679,St Etienne,Nimes,F1
20200125-I1-fiorentina-genoa,2020-01-25,0.0,0.49762375105296297,0.4952058657642415,0.24762939761202127,0.24762939761202127,0.245228849487312,-0.002400548124709273,Fiorentina,Genoa,I1
20200125-I1-spal-bologna,2020-01-25,1.0,0.5876410825319944,0.5336206896551724,0.17003987681538543,0.17003987681538543,0.21750966111771702,0.04746978430233159,Spal,Bologna,I1
20200125-I1-torino-atalanta,2020-01-25,1.0,0.749467767376889,0.6074380165289256,0.0627663995831206,0.0627663995831206,0.1541049108667441,0.09133851128362351,Torino,Atalanta,I1
20200125-SP1-alaves-villarreal,2020-01-25,1.0,0.4641622125508309,0.49492671927846676,0.28712213445842094,0.28712213445842094,0.2550990188988127,-0.03202311555960824,Alaves,Villarreal,SP1
20200125-SP1-espanol-ath_bilbao,2020-01-25,0.0,0.2992236142352245,0.4804705882352941,0.08953477131599043,0.08953477131599043,0.23085198615916952,0.1413172148431791,Espanol,Ath Bilbao,SP1
20200125-SP1-sevilla-granada,2020-01-25,0.0,0.31881834699244305,0.48024459078080906,0.10164513837899382,0.10164513837899382,0.23063486697422675,0.12898972859523294,Sevilla,Granada,SP1
20200125-SP1-valencia-barcelona,2020-01-25,0.0,0.6952798687994182,0.5447368421052632,0.48341409595773616,0.48341409595773616,0.2967382271468144,-0.18667586881092174,Valencia,Barcelona,SP1
20200126-D1-leverkusen-fortuna_dusseldorf,2020-01-26,1.0,0.6711989466382071,0.5440210249671484,0.10811013269182457,0.10811013269182457,0.20791682567200986,0.0998066929801853,Leverkusen,Fortuna Dusseldorf,D1
20200126-D1-werder_bremen-hoffenheim,2020-01-26,1.0,0.7783733123882428,0.620347394540943,0.04911838866175941,0.04911838866175941,0.14413610083185038,0.09501771217009097,Werder Bremen,Hoffenheim,D1
20200126-F1-lille-paris_sg,2020-01-26,0.0,0.6331923993886741,0.5340223944875108,0.4009326146435862,0.4009326146435862,0.28517991781417457,-0.11575269682941164,Lille,Paris SG,F1
20200126-F1-lyon-toulouse,2020-01-26,1.0,0.7124493745225337,0.6079779917469051,0.08268536221248211,0.08268536221248211,0.15368125495478957,0.07099589274230746,Lyon,Toulouse,F1
20200126-F1-nantes-bordeaux,2020-01-26,0.0,0.29541317996593464,0.48001880582980727,0.08726894689758569,0.08726894689758569,0.2304180539502742,0.14314910705268852,Nantes,Bordeaux,F1
20200126-I1-inter-cagliari,2020-01-26,0.0,0.736505044550984,0.6085164835164836,0.5424396806490469,0.5424396806490469,0.37029231071126684,-0.17214736993778007,Inter,Cagliari,I1
20200126-I1-napoli-juventus,2020-01-26,1.0,0.6332605714368252,0.5335628227194491,0.13449780846284395,0.13449780846284395,0.21756364034944806,0.0830658318866041,Napoli,Juventus,I1
20200126-I1-parma-udinese,2020-01-26,0.0,0.5786478048465913,0.527433628318584,0.33483328205377877,0.33483328205377877,0.2781862322813062,-0.05664704977247259,Parma,Udinese,I1
20200126-I1-roma-lazio,2020-01-26,0.0,0.7040328772225177,0.6076817558299038,0.49566229221021674,0.49566229221021674,0.36927711636851485,-0.1263851758417019,Roma,Lazio,I1
20200126-I1-sampdoria-sassuolo,2020-01-26,0.0,0.7012256069624888,0.5446194225721785,0.49171735185991083,0.49171735185991083,0.29661031544285316,-0.19510703641705768,Sampdoria,Sassuolo,I1
20200126-I1-verona-lecce,2020-01-26,1.0,0.6938130859056482,0.543905635648755,0.09375042636262199,0.09375042636262199,0.20802206919296617,0.11427164283034419,Verona,Lecce,I1
20200126-SP1-ath_madrid-leganes,2020-01-26,0.0,0.42998009394337855,0.46900269541778977,0.18488288118755664,0.18488288118755664,0.21996352830915208,0.03508064712159545,Ath Madrid,Leganes,SP1
20200126-SP1-celta-eibar,2020-01-26,0.0,0.5519520569666079,0.5232558139534885,0.30465107318966955,0.30465107318966955,0.2737966468361278,-0.030854426353541742,Celta,Eibar,SP1
20200126-SP1-getafe-betis,2020-01-26,0.0,0.717393090615883,0.6068493150684933,0.5146528464634085,0.5146528464634085,0.3682660911990994,-0.14638675526430905,Getafe,Betis,SP1
20200126-SP1-sociedad-mallorca,2020-01-26,1.0,0.9192975343230965,0.6715686274509803,0.006512887966331793,0.006512887966331793,0.10786716647443295,0.10135427850810116,Sociedad,Mallorca,SP1
20200126-SP1-valladolid-real_madrid,2020-01-26,0.0,0.4929349178024708,0.495211267605634,0.24298483318892863,0.24298483318892863,0.24523419956357884,0.0022493663746502024,Valladolid,Real Madrid,SP1
20200128-E1-blackburn-qpr,2020-01-28,1.0,0.9094355829535047,0.6731707317073171,0.008201913634971532,0.008201913634971532,0.10681737061273049,0.09861545697775895,Blackburn,QPR,E1
20200128-E1-brentford-nott_m_forest,2020-01-28,0.0,0.6063166494519945,0.5339638865004299,0.36761987940269275,0.36761987940269275,0.28511743208664403,-0.08250244731604872,Brentford,Nott'm Forest,E1
20200128-E1-cardiff-west_brom,2020-01-28,1.0,0.8017513680232307,0.6212871287128714,0.039302520080660534,0.039302520080660534,0.14342343887854123,0.10412091879788068,Cardiff,West Brom,E1
20200128-E1-hull-huddersfield,2020-01-28,1.0,0.66195096624587,0.5445026178010471,0.11427714922210092,0.11427714922210092,0.20747786519009895,0.09320071596799803,Hull,Huddersfield,E1
