attempt_id,ledger_line,section_id,competition,video,source_start,status,terminal,route_identity,declared_kind,declared_resolution,declared_height,declared_fps,declared_duration,rows,decoded_frames,evaluated_frames,stride,passed,finished_at,probe_status,measured_kind,measured_width,measured_height,measured_fps,source_sha256,source_filename,outputs_present
L01560:ryHe2XPFHqs_s2520,1560,ryHe2XPFHqs_s2520,nba,ryHe2XPFHqs,000002520,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.940062388846684,135.98584444444444,1507,7794,1299,6,False,1789088407,ABSENT,UNKNOWN,,,,,nba__ryHe2XPFHqs_s2520.mp4,1
L01561:ryHe2XPFHqs_s4950,1561,ryHe2XPFHqs_s4950,nba,ryHe2XPFHqs,000004950,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006244414484,132.98284444444445,2496,7793,1299,6,False,1789088450,ABSENT,UNKNOWN,,,,,nba__ryHe2XPFHqs_s4950.mp4,1
L01562:ryHe2XPFHqs_s3735,1562,ryHe2XPFHqs_s3735,nba,ryHe2XPFHqs,000003735,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.940064986851745,131.96515555555555,3373,7793,1299,6,False,1789088470,ABSENT,UNKNOWN,,,,,nba__ryHe2XPFHqs_s3735.mp4,1
L01563:ryHe2XPFHqs_s6165,1563,ryHe2XPFHqs_s6165,nba,ryHe2XPFHqs,000006165,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.940064838234555,135.96915555555555,2287,7793,1299,6,False,1789088470,ABSENT,UNKNOWN,,,,,nba__ryHe2XPFHqs_s6165.mp4,1
L01564:ryHe2XPFHqs_s90,1564,ryHe2XPFHqs_s90,nba,ryHe2XPFHqs,000000090,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.940064838234555,135.96915555555555,2332,7793,1299,6,False,1789088490,ABSENT,UNKNOWN,,,,,nba__ryHe2XPFHqs_s90.mp4,1
L01565:Fu__lY_KbYU_s1352,1565,Fu__lY_KbYU_s1352,ncaa_basketball,Fu__lY_KbYU,000001352,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.69723333333334,4561,3897,1299,3,False,1789089012,ABSENT,UNKNOWN,,,,,ncaa_basketball__Fu__lY_KbYU_s1352.mp4,1
L01566:Fu__lY_KbYU_s3876,1566,Fu__lY_KbYU_s3876,ncaa_basketball,Fu__lY_KbYU,000003876,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,135.16836666666666,3764,3897,1299,3,False,1789089013,ABSENT,UNKNOWN,,,,,ncaa_basketball__Fu__lY_KbYU_s3876.mp4,1
L01567:Fu__lY_KbYU_s2614,1567,Fu__lY_KbYU_s2614,ncaa_basketball,Fu__lY_KbYU,000002614,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,136.46966666666668,4395,3897,1299,3,False,1789089053,ABSENT,UNKNOWN,,,,,ncaa_basketball__Fu__lY_KbYU_s2614.mp4,1
L01568:Fu__lY_KbYU_s5138,1568,Fu__lY_KbYU_s5138,ncaa_basketball,Fu__lY_KbYU,000005138,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,133.60013333333333,3030,3897,1299,3,False,1789089074,ABSENT,UNKNOWN,,,,,ncaa_basketball__Fu__lY_KbYU_s5138.mp4,1
L01569:Fu__lY_KbYU_s90,1569,Fu__lY_KbYU_s90,ncaa_basketball,Fu__lY_KbYU,000000090,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.96816666666666,4834,3897,1299,3,False,1789089074,ABSENT,UNKNOWN,,,,,ncaa_basketball__Fu__lY_KbYU_s90.mp4,1
L01570:o-0zMlCbY3o_s1481,1570,o-0zMlCbY3o_s1481,ncaa_basketball,o-0zMlCbY3o,000001481,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.09863333333334,3249,3897,1299,3,False,1789089134,ABSENT,UNKNOWN,,,,,ncaa_basketball__o-0zMlCbY3o_s1481.mp4,1
L01571:o-0zMlCbY3o_s2872,1571,o-0zMlCbY3o_s2872,ncaa_basketball,o-0zMlCbY3o,000002872,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,135.2351,4358,3898,1300,3,False,1789089154,ABSENT,UNKNOWN,,,,,ncaa_basketball__o-0zMlCbY3o_s2872.mp4,1
L01572:o-0zMlCbY3o_s4263,1572,o-0zMlCbY3o_s4263,ncaa_basketball,o-0zMlCbY3o,000004263,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.79733333333334,3519,3897,1299,3,False,1789089174,ABSENT,UNKNOWN,,,,,ncaa_basketball__o-0zMlCbY3o_s4263.mp4,1
L01573:GtwFiAa1gXI_s2538,1573,GtwFiAa1gXI_s2538,ncaa_basketball,GtwFiAa1gXI,000002538,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,135.36856666666668,5578,3898,1300,3,False,1789089375,ABSENT,UNKNOWN,,,,,ncaa_basketball__GtwFiAa1gXI_s2538.mp4,1
L01574:GtwFiAa1gXI_s1314,1574,GtwFiAa1gXI_s1314,ncaa_basketball,GtwFiAa1gXI,000001314,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.7326,3403,3897,1299,3,False,1789089395,ABSENT,UNKNOWN,,,,,ncaa_basketball__GtwFiAa1gXI_s1314.mp4,1
L01575:GtwFiAa1gXI_s3762,1575,GtwFiAa1gXI_s3762,ncaa_basketball,GtwFiAa1gXI,000003762,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.60113333333334,5092,3897,1299,3,False,1789089395,ABSENT,UNKNOWN,,,,,ncaa_basketball__GtwFiAa1gXI_s3762.mp4,1
L01576:GtwFiAa1gXI_s90,1576,GtwFiAa1gXI_s90,ncaa_basketball,GtwFiAa1gXI,000000090,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.16536666666667,5178,3897,1299,3,False,1789089436,ABSENT,UNKNOWN,,,,,ncaa_basketball__GtwFiAa1gXI_s90.mp4,1
L01577:GtwFiAa1gXI_s4986,1577,GtwFiAa1gXI_s4986,ncaa_basketball,GtwFiAa1gXI,000004986,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.60113333333334,4413,3897,1299,3,False,1789089476,ABSENT,UNKNOWN,,,,,ncaa_basketball__GtwFiAa1gXI_s4986.mp4,1
L01578:o-0zMlCbY3o_s90,1578,o-0zMlCbY3o_s90,ncaa_basketball,o-0zMlCbY3o,000000090,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.53040000000001,3569,3897,1299,3,False,1789089476,ABSENT,UNKNOWN,,,,,ncaa_basketball__o-0zMlCbY3o_s90.mp4,1
L01579:J8WABIinM64_s1385,1579,J8WABIinM64_s1385,nba,J8WABIinM64,000001385,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,133.7,3298,3901,1301,3,False,1789093797,ABSENT,UNKNOWN,,,,,nba__J8WABIinM64_s1385.mp4,1
L01580:J8WABIinM64_s2680,1580,J8WABIinM64_s2680,nba,J8WABIinM64,000002680,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,132.7,3876,3901,1301,3,False,1789093858,ABSENT,UNKNOWN,,,,,nba__J8WABIinM64_s2680.mp4,1
L01581:J8WABIinM64_s3975,1581,J8WABIinM64_s3975,nba,J8WABIinM64,000003975,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,131.7,6225,3901,1301,3,False,1789093858,ABSENT,UNKNOWN,,,,,nba__J8WABIinM64_s3975.mp4,1
L01582:J8WABIinM64_s5270,1582,J8WABIinM64_s5270,nba,J8WABIinM64,000005270,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,130.7,1853,3901,1301,3,False,1789093858,ABSENT,UNKNOWN,,,,,nba__J8WABIinM64_s5270.mp4,1
L01583:J8WABIinM64_s90,1583,J8WABIinM64_s90,nba,J8WABIinM64,000000090,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,134.7,2515,3901,1301,3,False,1789093858,ABSENT,UNKNOWN,,,,,nba__J8WABIinM64_s90.mp4,1
L01584:dPgMkcHsSBE_s1379,1584,dPgMkcHsSBE_s1379,ncaa_basketball,dPgMkcHsSBE,000001379,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.66786666666667,4220,3897,1299,3,False,1789094199,ABSENT,UNKNOWN,,,,,ncaa_basketball__dPgMkcHsSBE_s1379.mp4,1
L01585:dPgMkcHsSBE_s2668,1585,dPgMkcHsSBE_s2668,ncaa_basketball,dPgMkcHsSBE,000002668,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.7306,5835,3897,1299,3,False,1789094219,ABSENT,UNKNOWN,,,,,ncaa_basketball__dPgMkcHsSBE_s2668.mp4,1
L01586:dPgMkcHsSBE_s3957,1586,dPgMkcHsSBE_s3957,ncaa_basketball,dPgMkcHsSBE,000003957,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.46566666666666,3988,3897,1299,3,False,1789094240,ABSENT,UNKNOWN,,,,,ncaa_basketball__dPgMkcHsSBE_s3957.mp4,1
L01587:dPgMkcHsSBE_s90,1587,dPgMkcHsSBE_s90,ncaa_basketball,dPgMkcHsSBE,000000090,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.96616666666668,3652,3897,1299,3,False,1789094260,ABSENT,UNKNOWN,,,,,ncaa_basketball__dPgMkcHsSBE_s90.mp4,1
L01588:dPgMkcHsSBE_s5246,1588,dPgMkcHsSBE_s5246,ncaa_basketball,dPgMkcHsSBE,000005246,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,131.79833333333335,3698,3897,1299,3,False,1789094280,ABSENT,UNKNOWN,,,,,ncaa_basketball__dPgMkcHsSBE_s5246.mp4,1
L01589:fW6Q1NSXAzY_s1412,1589,fW6Q1NSXAzY_s1412,ncaa_basketball,fW6Q1NSXAzY,000001412,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.50103333333334,3466,3897,1299,3,False,1789094381,ABSENT,UNKNOWN,,,,,ncaa_basketball__fW6Q1NSXAzY_s1412.mp4,1
L01590:fW6Q1NSXAzY_s2734,1590,fW6Q1NSXAzY_s2734,ncaa_basketball,fW6Q1NSXAzY,000002734,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,131.59813333333332,2213,3897,1299,3,False,1789094381,ABSENT,UNKNOWN,,,,,ncaa_basketball__fW6Q1NSXAzY_s2734.mp4,1
L01591:fW6Q1NSXAzY_s4056,1591,fW6Q1NSXAzY_s4056,ncaa_basketball,fW6Q1NSXAzY,000004056,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,133.26646666666667,4763,3897,1299,3,False,1789094401,ABSENT,UNKNOWN,,,,,ncaa_basketball__fW6Q1NSXAzY_s4056.mp4,1
L01592:FZAUuuuREg0_s1835,1592,FZAUuuuREg0_s1835,nba,FZAUuuuREg0,000001835,thin,1,ORIGINAL,OTHER,1920x1080,1080,59.940064905249386,134.1339888888889,0,,,,,1789094481,ABSENT,UNKNOWN,,,,,nba__FZAUuuuREg0_s1835.mp4,0
L01593:fW6Q1NSXAzY_s90,1593,fW6Q1NSXAzY_s90,ncaa_basketball,fW6Q1NSXAzY,000000090,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,135.36856666666668,5226,3897,1299,3,False,1789094581,ABSENT,UNKNOWN,,,,,ncaa_basketball__fW6Q1NSXAzY_s90.mp4,1
L01594:FZAUuuuREg0_s90,1594,FZAUuuuREg0_s90,nba,FZAUuuuREg0,000000090,thin,1,ORIGINAL,OTHER,1920x1080,1080,59.9400649176314,133.80032222222223,0,,,,,1789094581,ABSENT,UNKNOWN,,,,,nba__FZAUuuuREg0_s90.mp4,0
L01595:FZAUuuuREg0_s3580,1595,FZAUuuuREg0_s3580,nba,FZAUuuuREg0,000003580,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006241680157,134.45097777777778,2838,7793,1299,6,False,1789094722,ABSENT,UNKNOWN,,,,,nba__FZAUuuuREg0_s3580.mp4,1
L01596:FZAUuuuREg0_s5325,1596,FZAUuuuREg0_s5325,nba,FZAUuuuREg0,000005325,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006241067026,134.78464444444444,2898,7794,1299,6,False,1789094742,ABSENT,UNKNOWN,,,,,nba__FZAUuuuREg0_s5325.mp4,1
L01597:FZAUuuuREg0_s7070,1597,FZAUuuuREg0_s7070,nba,FZAUuuuREg0,000007070,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.9400648696874,135.1016222222222,2226,7792,1299,6,False,1789094762,ABSENT,UNKNOWN,,,,,nba__FZAUuuuREg0_s7070.mp4,1
L01598:aRXUODekNn8_s1276,1598,aRXUODekNn8_s1276,ncaa_basketball,aRXUODekNn8,000001276,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.76396666666668,4619,3897,1299,3,False,1789095224,ABSENT,UNKNOWN,,,,,ncaa_basketball__aRXUODekNn8_s1276.mp4,1
L01599:aRXUODekNn8_s2462,1599,aRXUODekNn8_s2462,ncaa_basketball,aRXUODekNn8,000002462,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,135.40193333333335,3861,3897,1299,3,False,1789095244,ABSENT,UNKNOWN,,,,,ncaa_basketball__aRXUODekNn8_s2462.mp4,1
L01600:aRXUODekNn8_s3648,1600,aRXUODekNn8_s3648,ncaa_basketball,aRXUODekNn8,000003648,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.6305,2607,3897,1299,3,False,1789095244,ABSENT,UNKNOWN,,,,,ncaa_basketball__aRXUODekNn8_s3648.mp4,1
L01601:aRXUODekNn8_s4834,1601,aRXUODekNn8_s4834,ncaa_basketball,aRXUODekNn8,000004834,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,135.0349,4415,3897,1299,3,False,1789095325,ABSENT,UNKNOWN,,,,,ncaa_basketball__aRXUODekNn8_s4834.mp4,1
L01602:aRXUODekNn8_s90,1602,aRXUODekNn8_s90,ncaa_basketball,aRXUODekNn8,000000090,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.96816666666666,5431,3897,1299,3,False,1789095325,ABSENT,UNKNOWN,,,,,ncaa_basketball__aRXUODekNn8_s90.mp4,1
L01603:eXwgsSpz-GY_s1274,1603,eXwgsSpz-GY_s1274,ncaa_basketball,eXwgsSpz-GY,000001274,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,136.76996666666668,4154,3897,1299,3,False,1789095386,ABSENT,UNKNOWN,,,,,ncaa_basketball__eXwgsSpz-GY_s1274.mp4,1
L01604:eXwgsSpz-GY_s2458,1604,eXwgsSpz-GY_s2458,ncaa_basketball,eXwgsSpz-GY,000002458,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.29883333333333,3325,3897,1299,3,False,1789095406,ABSENT,UNKNOWN,,,,,ncaa_basketball__eXwgsSpz-GY_s2458.mp4,1
L01605:eXwgsSpz-GY_s3642,1605,eXwgsSpz-GY_s3642,ncaa_basketball,eXwgsSpz-GY,000003642,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.7306,4788,3897,1299,3,False,1789095466,ABSENT,UNKNOWN,,,,,ncaa_basketball__eXwgsSpz-GY_s3642.mp4,1
L01606:RtiZgPwcwNA_s1405,1606,RtiZgPwcwNA_s1405,ncaa_basketball,RtiZgPwcwNA,000001405,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.76396666666668,4925,3897,1299,3,False,1789095626,ABSENT,UNKNOWN,,,,,ncaa_basketball__RtiZgPwcwNA_s1405.mp4,1
L01607:RtiZgPwcwNA_s2720,1607,RtiZgPwcwNA_s2720,ncaa_basketball,RtiZgPwcwNA,000002720,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.9348,5204,3897,1299,3,False,1789095647,ABSENT,UNKNOWN,,,,,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,1
L01608:RtiZgPwcwNA_s4035,1608,RtiZgPwcwNA_s4035,ncaa_basketball,RtiZgPwcwNA,000004035,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.16536666666667,4469,3897,1299,3,False,1789095647,ABSENT,UNKNOWN,,,,,ncaa_basketball__RtiZgPwcwNA_s4035.mp4,1
L01609:RtiZgPwcwNA_s90,1609,RtiZgPwcwNA_s90,ncaa_basketball,RtiZgPwcwNA,000000090,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,136.97016666666667,4056,3897,1299,3,False,1789095687,ABSENT,UNKNOWN,,,,,ncaa_basketball__RtiZgPwcwNA_s90.mp4,1
L01610:RtiZgPwcwNA_s5350,1610,RtiZgPwcwNA_s5350,ncaa_basketball,RtiZgPwcwNA,000005350,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.26346666666666,6286,3897,1299,3,False,1789095747,ABSENT,UNKNOWN,,,,,ncaa_basketball__RtiZgPwcwNA_s5350.mp4,1
L01611:eXwgsSpz-GY_s90,1611,eXwgsSpz-GY_s90,ncaa_basketball,eXwgsSpz-GY,000000090,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.96416666666667,4681,3897,1299,3,False,1789095768,ABSENT,UNKNOWN,,,,,ncaa_basketball__eXwgsSpz-GY_s90.mp4,1
L01612:eXwgsSpz-GY_s4826,1612,eXwgsSpz-GY_s4826,ncaa_basketball,eXwgsSpz-GY,000004826,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,136.136,3874,3897,1299,3,False,1789095808,ABSENT,UNKNOWN,,,,,ncaa_basketball__eXwgsSpz-GY_s4826.mp4,1
L01613:RD68Xth--34_s1287,1613,RD68Xth--34_s1287,nba,RD68Xth--34,000001287,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.5344,4974,3897,1299,3,False,1789097230,ABSENT,UNKNOWN,,,,,nba__RD68Xth--34_s1287.mp4,1
L01614:RD68Xth--34_s3681,1614,RD68Xth--34_s3681,nba,RD68Xth--34,000003681,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,133.9338,5240,3897,1299,3,False,1789097250,ABSENT,UNKNOWN,,,,,nba__RD68Xth--34_s3681.mp4,1
L01615:RD68Xth--34_s4878,1615,RD68Xth--34_s4878,nba,RD68Xth--34,000004878,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,133.80033333333333,4008,3897,1299,3,False,1789097250,ABSENT,UNKNOWN,,,,,nba__RD68Xth--34_s4878.mp4,1
L01616:RD68Xth--34_s2484,1616,RD68Xth--34_s2484,nba,RD68Xth--34,000002484,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,131.0309,3966,3897,1299,3,False,1789097270,ABSENT,UNKNOWN,,,,,nba__RD68Xth--34_s2484.mp4,1
L01617:RD68Xth--34_s90,1617,RD68Xth--34_s90,nba,RD68Xth--34,000000090,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,133.133,4325,3897,1299,3,False,1789097271,ABSENT,UNKNOWN,,,,,nba__RD68Xth--34_s90.mp4,1
L01618:c-AQzcZ1Jxs_s2388,1618,c-AQzcZ1Jxs_s2388,nba,c-AQzcZ1Jxs,000002388,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.76396666666668,3057,3897,1299,3,False,1789097331,ABSENT,UNKNOWN,,,,,nba__c-AQzcZ1Jxs_s2388.mp4,1
L01619:c-AQzcZ1Jxs_s3537,1619,c-AQzcZ1Jxs_s3537,nba,c-AQzcZ1Jxs,000003537,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.96616666666668,6310,3898,1300,3,False,1789097371,ABSENT,UNKNOWN,,,,,nba__c-AQzcZ1Jxs_s3537.mp4,1
L01620:c-AQzcZ1Jxs_s1239,1620,c-AQzcZ1Jxs_s1239,nba,c-AQzcZ1Jxs,000001239,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,133.9338,4712,3897,1299,3,False,1789097391,ABSENT,UNKNOWN,,,,,nba__c-AQzcZ1Jxs_s1239.mp4,1
L01621:c-AQzcZ1Jxs_s90,1621,c-AQzcZ1Jxs_s90,nba,c-AQzcZ1Jxs,000000090,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,131.0309,3956,3897,1299,3,False,1789097612,ABSENT,UNKNOWN,,,,,nba__c-AQzcZ1Jxs_s90.mp4,1
L01622:c-AQzcZ1Jxs_s4686,1622,c-AQzcZ1Jxs_s4686,nba,c-AQzcZ1Jxs,000004686,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.2321,3216,3897,1299,3,False,1789097652,ABSENT,UNKNOWN,,,,,nba__c-AQzcZ1Jxs_s4686.mp4,1
L01623:iDogCL8td5Q_s1186,1623,iDogCL8td5Q_s1186,ncaa_basketball,iDogCL8td5Q,000001186,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006241926262,134.31751111111112,2075,7794,1299,6,False,1789097693,ABSENT,UNKNOWN,,,,,ncaa_basketball__iDogCL8td5Q_s1186.mp4,1
L01624:iDogCL8td5Q_s2282,1624,iDogCL8td5Q_s2282,ncaa_basketball,iDogCL8td5Q,000002282,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006241005879,134.8180111111111,2480,7793,1299,6,False,1789097713,ABSENT,UNKNOWN,,,,,ncaa_basketball__iDogCL8td5Q_s2282.mp4,1
L01625:iDogCL8td5Q_s4474,1625,iDogCL8td5Q_s4474,ncaa_basketball,iDogCL8td5Q,000004474,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006503321167,130.76395555555555,2127,7794,1299,6,False,1789097733,ABSENT,UNKNOWN,,,,,ncaa_basketball__iDogCL8td5Q_s4474.mp4,1
L01626:iDogCL8td5Q_s3378,1626,iDogCL8td5Q_s3378,ncaa_basketball,iDogCL8td5Q,000003378,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006249674763,130.24677777777777,1206,7793,1299,6,False,1789097753,ABSENT,UNKNOWN,,,,,ncaa_basketball__iDogCL8td5Q_s3378.mp4,1
L01627:iDogCL8td5Q_s90,1627,iDogCL8td5Q_s90,ncaa_basketball,iDogCL8td5Q,000000090,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.9400649176314,133.80032222222223,2979,7793,1299,6,False,1789097753,ABSENT,UNKNOWN,,,,,ncaa_basketball__iDogCL8td5Q_s90.mp4,1
L01628:-n4iviRLtsU_s1397,1628,-n4iviRLtsU_s1397,ncaa_basketball,-n4iviRLtsU,000001397,thin,1,ORIGINAL,OTHER,1920x1080,1080,59.94006501637266,131.19772222222224,0,,,,,1789100034,ABSENT,UNKNOWN,,,,,ncaa_basketball__-n4iviRLtsU_s1397.mp4,0
L01629:-n4iviRLtsU_s2704,1629,-n4iviRLtsU_s2704,ncaa_basketball,-n4iviRLtsU,000002704,thin,1,ORIGINAL,OTHER,1920x1080,1080,59.94006492260152,133.66685555555554,0,,,,,1789100054,ABSENT,UNKNOWN,,,,,ncaa_basketball__-n4iviRLtsU_s2704.mp4,0
L01630:A0aHQ2A38IY_s4245,1630,A0aHQ2A38IY_s4245,wnba,A0aHQ2A38IY,000004245,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,135.50203333333334,1472,3897,1299,3,False,1789100074,ABSENT,UNKNOWN,,,,,wnba__A0aHQ2A38IY_s4245.mp4,1
L01631:-n4iviRLtsU_s4011,1631,-n4iviRLtsU_s4011,ncaa_basketball,-n4iviRLtsU,000004011,thin,1,ORIGINAL,OTHER,1920x1080,1080,59.94006238106039,136.41961111111112,0,,,,,1789100075,ABSENT,UNKNOWN,,,,,ncaa_basketball__-n4iviRLtsU_s4011.mp4,0
L01632:-n4iviRLtsU_s90,1632,-n4iviRLtsU_s90,ncaa_basketball,-n4iviRLtsU,000000090,thin,1,ORIGINAL,OTHER,1920x1080,1080,59.940064989405144,131.89842222222222,0,,,,,1789100095,ABSENT,UNKNOWN,,,,,ncaa_basketball__-n4iviRLtsU_s90.mp4,0
L01633:A0aHQ2A38IY_s1475,1633,A0aHQ2A38IY_s1475,wnba,A0aHQ2A38IY,000001475,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,131.59813333333332,2277,3897,1299,3,False,1789100135,ABSENT,UNKNOWN,,,,,wnba__A0aHQ2A38IY_s1475.mp4,1
L01634:A0aHQ2A38IY_s90,1634,A0aHQ2A38IY_s90,wnba,A0aHQ2A38IY,000000090,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.96416666666667,1062,3897,1299,3,False,1789100135,ABSENT,UNKNOWN,,,,,wnba__A0aHQ2A38IY_s90.mp4,1
L01635:A0aHQ2A38IY_s2860,1635,A0aHQ2A38IY_s2860,wnba,A0aHQ2A38IY,000002860,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.76396666666668,2328,3897,1299,3,False,1789100175,ABSENT,UNKNOWN,,,,,wnba__A0aHQ2A38IY_s2860.mp4,1
L01636:IeaneIKx1Ig_s2277,1636,IeaneIKx1Ig_s2277,nba,IeaneIKx1Ig,000002277,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.940062487610774,130.71391111111112,2657,7793,1299,6,False,1789100697,ABSENT,UNKNOWN,,,,,nba__IeaneIKx1Ig_s2277.mp4,1
L01637:IeaneIKx1Ig_s11025,1637,IeaneIKx1Ig_s11025,nba,IeaneIKx1Ig,000011025,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006238944768,135.95247777777777,3399,7793,1299,6,False,1789100717,ABSENT,UNKNOWN,,,,,nba__IeaneIKx1Ig_s11025.mp4,1
L01638:IeaneIKx1Ig_s4464,1638,IeaneIKx1Ig_s4464,nba,IeaneIKx1Ig,000004464,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006502931583,130.86405555555555,3015,7793,1299,6,False,1789100717,ABSENT,UNKNOWN,,,,,nba__IeaneIKx1Ig_s4464.mp4,1
L01639:IeaneIKx1Ig_s6651,1639,IeaneIKx1Ig_s6651,nba,IeaneIKx1Ig,000006651,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006249609282,130.28014444444443,1406,7793,1299,6,False,1789100717,ABSENT,UNKNOWN,,,,,nba__IeaneIKx1Ig_s6651.mp4,1
L01640:IeaneIKx1Ig_s8838,1640,IeaneIKx1Ig_s8838,nba,IeaneIKx1Ig,000008838,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006503061378,130.8306888888889,1946,7793,1299,6,False,1789100737,ABSENT,UNKNOWN,,,,,nba__IeaneIKx1Ig_s8838.mp4,1
L01641:IeaneIKx1Ig_s90,1641,IeaneIKx1Ig_s90,nba,IeaneIKx1Ig,000000090,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006503321167,130.76395555555555,2565,7793,1299,6,False,1789100757,ABSENT,UNKNOWN,,,,,nba__IeaneIKx1Ig_s90.mp4,1
L01642:3MBv6PIsCBg_s1293,1642,3MBv6PIsCBg_s1293,nba,3MBv6PIsCBg,000001293,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006492260152,133.66685555555554,2578,7793,1299,6,False,1789100837,ABSENT,UNKNOWN,,,,,nba__3MBv6PIsCBg_s1293.mp4,1
