frame,state,raw_rows,unique_players,emitting,section_id
858,EVALUATED,5,5,1,7blRl4zVfrY_s2356
864,EVALUATED,5,5,1,7blRl4zVfrY_s2356
870,EVALUATED,5,5,1,7blRl4zVfrY_s2356
876,EVALUATED,5,5,1,7blRl4zVfrY_s2356
882,EVALUATED,4,4,1,7blRl4zVfrY_s2356
888,EVALUATED,5,5,1,7blRl4zVfrY_s2356
894,EVALUATED,5,5,1,7blRl4zVfrY_s2356
900,EVALUATED,5,5,1,7blRl4zVfrY_s2356
906,EVALUATED,5,5,1,7blRl4zVfrY_s2356
912,EVALUATED,4,4,1,7blRl4zVfrY_s2356
918,EVALUATED,3,3,1,7blRl4zVfrY_s2356
924,EVALUATED,5,5,1,7blRl4zVfrY_s2356
930,EVALUATED,5,5,1,7blRl4zVfrY_s2356
936,EVALUATED,6,6,1,7blRl4zVfrY_s2356
942,EVALUATED,5,5,1,7blRl4zVfrY_s2356
948,EVALUATED,4,4,1,7blRl4zVfrY_s2356
954,EVALUATED,3,3,1,7blRl4zVfrY_s2356
960,EVALUATED,4,4,1,7blRl4zVfrY_s2356
966,EVALUATED,5,5,1,7blRl4zVfrY_s2356
972,EVALUATED,4,4,1,7blRl4zVfrY_s2356
978,EVALUATED,3,3,1,7blRl4zVfrY_s2356
984,EVALUATED,3,3,1,7blRl4zVfrY_s2356
990,EVALUATED,4,4,1,7blRl4zVfrY_s2356
996,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1002,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1008,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1014,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1020,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1026,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1032,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1038,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1044,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1050,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1056,EVALUATED,3,3,1,7blRl4zVfrY_s2356
1062,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1068,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1074,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1080,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1086,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1092,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1098,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1104,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1110,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1116,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1122,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1128,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1134,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1140,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1146,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1152,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1158,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1164,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1170,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1176,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1182,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1188,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1194,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1200,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1206,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1212,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1218,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1224,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1230,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1236,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1242,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1248,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1254,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1260,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1266,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1272,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1278,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1284,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1290,EVALUATED,3,3,1,7blRl4zVfrY_s2356
1296,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1302,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1308,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1314,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1320,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1326,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1332,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1338,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1344,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1350,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1356,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1362,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1368,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1374,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1380,EVALUATED,7,7,1,7blRl4zVfrY_s2356
1386,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1392,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1398,EVALUATED,7,7,1,7blRl4zVfrY_s2356
1404,EVALUATED,7,7,1,7blRl4zVfrY_s2356
1410,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1416,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1422,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1428,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1434,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1440,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1446,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1452,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1458,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1464,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1470,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1476,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1482,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1488,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1494,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1500,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1506,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1512,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1518,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1524,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1530,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1536,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1542,EVALUATED,7,7,1,7blRl4zVfrY_s2356
1548,EVALUATED,7,7,1,7blRl4zVfrY_s2356
1554,EVALUATED,7,7,1,7blRl4zVfrY_s2356
1560,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1566,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1572,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1578,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1584,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1590,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1596,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1602,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1608,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1614,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1620,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1626,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1632,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1638,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1644,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1650,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1656,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1662,EVALUATED,3,3,1,7blRl4zVfrY_s2356
1668,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1674,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1680,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1686,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1692,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1698,EVALUATED,7,7,1,7blRl4zVfrY_s2356
1704,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1710,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1716,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1722,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1728,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1734,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1740,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1746,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1752,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1758,EVALUATED,3,3,1,7blRl4zVfrY_s2356
1764,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1770,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1776,EVALUATED,3,3,1,7blRl4zVfrY_s2356
1782,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1788,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1794,EVALUATED,2,2,1,7blRl4zVfrY_s2356
1800,EVALUATED,3,3,1,7blRl4zVfrY_s2356
1806,EVALUATED,3,3,1,7blRl4zVfrY_s2356
1812,EVALUATED,3,3,1,7blRl4zVfrY_s2356
1818,EVALUATED,3,3,1,7blRl4zVfrY_s2356
1824,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1830,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1836,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1842,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1848,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1854,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1860,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1866,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1872,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1878,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1884,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1890,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1896,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1902,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1908,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1914,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1920,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1926,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1932,EVALUATED,3,3,1,7blRl4zVfrY_s2356
1938,EVALUATED,4,4,1,7blRl4zVfrY_s2356
1944,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1950,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1956,EVALUATED,7,7,1,7blRl4zVfrY_s2356
1962,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1968,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1974,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1980,EVALUATED,6,6,1,7blRl4zVfrY_s2356
1986,EVALUATED,5,5,1,7blRl4zVfrY_s2356
1992,EVALUATED,3,3,1,7blRl4zVfrY_s2356
1998,EVALUATED,2,2,1,7blRl4zVfrY_s2356
2004,EVALUATED,2,2,1,7blRl4zVfrY_s2356
2010,EVALUATED,2,2,1,7blRl4zVfrY_s2356
2016,EVALUATED,2,2,1,7blRl4zVfrY_s2356
2022,EVALUATED,2,2,1,7blRl4zVfrY_s2356
2028,EVALUATED,1,1,1,7blRl4zVfrY_s2356
2034,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2040,EVALUATED,2,2,1,7blRl4zVfrY_s2356
2046,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2052,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2058,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2064,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2070,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2076,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2082,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2088,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2094,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2100,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2106,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2112,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2118,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2124,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2130,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2136,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2142,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2148,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2154,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2160,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2166,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2172,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2178,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2184,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2190,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2196,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2202,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2208,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2214,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2220,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2226,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2232,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2238,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2244,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2250,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2256,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2262,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2268,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2274,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2280,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2286,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2292,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2298,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2304,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2310,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2316,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2322,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2328,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2334,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2340,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2346,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2352,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2358,EVALUATED,2,2,1,7blRl4zVfrY_s2356
2364,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2370,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2376,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2382,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2388,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2394,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2400,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2406,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2412,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2418,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2424,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2430,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2436,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2442,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2448,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2454,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2460,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2466,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2472,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2478,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2484,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2490,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2496,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2502,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2508,EVALUATED,2,2,1,7blRl4zVfrY_s2356
2514,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2520,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2526,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2532,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2538,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2544,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2550,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2556,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2562,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2568,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2574,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2580,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2586,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2592,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2598,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2604,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2610,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2616,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2622,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2628,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2634,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2640,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2646,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2652,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2658,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2664,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2670,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2676,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2682,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2688,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2694,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2700,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2706,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2712,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2718,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2724,EVALUATED,3,3,1,7blRl4zVfrY_s2356
2730,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2736,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2742,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2748,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2754,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2760,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2766,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2772,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2778,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2784,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2790,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2796,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2802,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2808,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2814,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2820,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2826,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2832,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2838,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2844,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2850,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2856,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2862,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2868,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2874,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2880,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2886,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2892,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2898,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2904,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2910,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2916,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2922,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2928,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2934,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2940,EVALUATED,4,4,1,7blRl4zVfrY_s2356
2946,EVALUATED,7,7,1,7blRl4zVfrY_s2356
2952,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2958,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2964,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2970,EVALUATED,5,5,1,7blRl4zVfrY_s2356
2976,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2982,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2988,EVALUATED,6,6,1,7blRl4zVfrY_s2356
2994,EVALUATED,5,5,1,7blRl4zVfrY_s2356
0,EVALUATED,2,2,1,7blRl4zVfrY_s3489
6,EVALUATED,2,2,1,7blRl4zVfrY_s3489
12,EVALUATED,3,3,1,7blRl4zVfrY_s3489
18,EVALUATED,3,3,1,7blRl4zVfrY_s3489
24,EVALUATED,3,3,1,7blRl4zVfrY_s3489
30,EVALUATED,3,3,1,7blRl4zVfrY_s3489
36,EVALUATED,2,2,1,7blRl4zVfrY_s3489
42,EVALUATED,2,2,1,7blRl4zVfrY_s3489
48,EVALUATED,2,2,1,7blRl4zVfrY_s3489
54,EVALUATED,2,2,1,7blRl4zVfrY_s3489
60,EVALUATED,3,3,1,7blRl4zVfrY_s3489
66,EVALUATED,2,2,1,7blRl4zVfrY_s3489
72,EVALUATED,2,2,1,7blRl4zVfrY_s3489
78,EVALUATED,3,3,1,7blRl4zVfrY_s3489
84,EVALUATED,3,3,1,7blRl4zVfrY_s3489
90,EVALUATED,3,3,1,7blRl4zVfrY_s3489
96,EVALUATED,4,4,1,7blRl4zVfrY_s3489
102,EVALUATED,3,3,1,7blRl4zVfrY_s3489
108,EVALUATED,3,3,1,7blRl4zVfrY_s3489
114,EVALUATED,2,2,1,7blRl4zVfrY_s3489
120,EVALUATED,4,4,1,7blRl4zVfrY_s3489
126,EVALUATED,3,3,1,7blRl4zVfrY_s3489
132,EVALUATED,3,3,1,7blRl4zVfrY_s3489
138,EVALUATED,2,2,1,7blRl4zVfrY_s3489
144,EVALUATED,2,2,1,7blRl4zVfrY_s3489
150,EVALUATED,4,4,1,7blRl4zVfrY_s3489
156,EVALUATED,2,2,1,7blRl4zVfrY_s3489
162,EVALUATED,2,2,1,7blRl4zVfrY_s3489
168,EVALUATED,1,1,1,7blRl4zVfrY_s3489
174,EVALUATED,1,1,1,7blRl4zVfrY_s3489
180,EVALUATED,1,1,1,7blRl4zVfrY_s3489
186,EVALUATED,1,1,1,7blRl4zVfrY_s3489
192,EVALUATED,1,1,1,7blRl4zVfrY_s3489
198,EVALUATED,2,2,1,7blRl4zVfrY_s3489
204,EVALUATED,1,1,1,7blRl4zVfrY_s3489
210,EVALUATED,1,1,1,7blRl4zVfrY_s3489
216,EVALUATED,2,2,1,7blRl4zVfrY_s3489
222,EVALUATED,3,3,1,7blRl4zVfrY_s3489
228,EVALUATED,3,3,1,7blRl4zVfrY_s3489
234,EVALUATED,3,3,1,7blRl4zVfrY_s3489
240,EVALUATED,2,2,1,7blRl4zVfrY_s3489
246,EVALUATED,3,3,1,7blRl4zVfrY_s3489
252,EVALUATED,4,4,1,7blRl4zVfrY_s3489
258,EVALUATED,3,3,1,7blRl4zVfrY_s3489
264,EVALUATED,4,4,1,7blRl4zVfrY_s3489
270,EVALUATED,4,4,1,7blRl4zVfrY_s3489
276,EVALUATED,2,2,1,7blRl4zVfrY_s3489
282,EVALUATED,1,1,1,7blRl4zVfrY_s3489
288,EVALUATED,1,1,1,7blRl4zVfrY_s3489
294,EVALUATED,1,1,1,7blRl4zVfrY_s3489
300,EVALUATED,1,1,1,7blRl4zVfrY_s3489
306,EVALUATED,1,1,1,7blRl4zVfrY_s3489
312,EVALUATED,0,0,0,7blRl4zVfrY_s3489
318,EVALUATED,1,1,1,7blRl4zVfrY_s3489
324,EVALUATED,0,0,0,7blRl4zVfrY_s3489
330,EVALUATED,0,0,0,7blRl4zVfrY_s3489
336,EVALUATED,0,0,0,7blRl4zVfrY_s3489
342,EVALUATED,0,0,0,7blRl4zVfrY_s3489
348,EVALUATED,0,0,0,7blRl4zVfrY_s3489
354,EVALUATED,0,0,0,7blRl4zVfrY_s3489
540,EVALUATED,0,0,0,7blRl4zVfrY_s3489
546,EVALUATED,0,0,0,7blRl4zVfrY_s3489
552,EVALUATED,1,1,1,7blRl4zVfrY_s3489
558,EVALUATED,1,1,1,7blRl4zVfrY_s3489
564,EVALUATED,1,1,1,7blRl4zVfrY_s3489
570,EVALUATED,1,1,1,7blRl4zVfrY_s3489
576,EVALUATED,0,0,0,7blRl4zVfrY_s3489
582,EVALUATED,0,0,0,7blRl4zVfrY_s3489
588,EVALUATED,0,0,0,7blRl4zVfrY_s3489
594,EVALUATED,0,0,0,7blRl4zVfrY_s3489
600,EVALUATED,1,1,1,7blRl4zVfrY_s3489
606,EVALUATED,1,1,1,7blRl4zVfrY_s3489
612,EVALUATED,0,0,0,7blRl4zVfrY_s3489
618,EVALUATED,0,0,0,7blRl4zVfrY_s3489
624,EVALUATED,0,0,0,7blRl4zVfrY_s3489
810,EVALUATED,1,1,1,7blRl4zVfrY_s3489
816,EVALUATED,2,2,1,7blRl4zVfrY_s3489
822,EVALUATED,2,2,1,7blRl4zVfrY_s3489
828,EVALUATED,2,2,1,7blRl4zVfrY_s3489
834,EVALUATED,2,2,1,7blRl4zVfrY_s3489
840,EVALUATED,2,2,1,7blRl4zVfrY_s3489
846,EVALUATED,2,2,1,7blRl4zVfrY_s3489
852,EVALUATED,2,2,1,7blRl4zVfrY_s3489
858,EVALUATED,2,2,1,7blRl4zVfrY_s3489
864,EVALUATED,1,1,1,7blRl4zVfrY_s3489
870,EVALUATED,1,1,1,7blRl4zVfrY_s3489
876,EVALUATED,1,1,1,7blRl4zVfrY_s3489
882,EVALUATED,1,1,1,7blRl4zVfrY_s3489
888,EVALUATED,1,1,1,7blRl4zVfrY_s3489
894,EVALUATED,2,2,1,7blRl4zVfrY_s3489
900,EVALUATED,2,2,1,7blRl4zVfrY_s3489
906,EVALUATED,2,2,1,7blRl4zVfrY_s3489
912,EVALUATED,2,2,1,7blRl4zVfrY_s3489
918,EVALUATED,2,2,1,7blRl4zVfrY_s3489
924,EVALUATED,2,2,1,7blRl4zVfrY_s3489
930,EVALUATED,2,2,1,7blRl4zVfrY_s3489
936,EVALUATED,2,2,1,7blRl4zVfrY_s3489
