selection_rank,clip,frame_index,stable_group_index,length_px,anchor_x,anchor_y,direction_x,direction_y,extent_start,extent_stop
12,wnba__wnba_05,18068,24,62.607937,302.425018,89.200409,0.071810,0.997418,-31.303968,31.303968
12,wnba__wnba_05,18068,25,61.741244,239.541183,208.535522,0.926924,-0.375248,-30.870619,30.870625
12,wnba__wnba_05,18068,26,60.672044,523.889893,207.206848,0.517177,-0.855878,-30.336036,30.336007
12,wnba__wnba_05,18068,27,60.206974,125.733757,29.222536,0.997007,0.077317,-30.103487,30.103487
12,wnba__wnba_05,18068,28,60.004788,30.624926,45.662682,0.999998,0.001961,-30.002394,30.002395
12,wnba__wnba_05,18068,29,59.999991,30.624645,153.628754,1.000000,-0.000475,-29.999996,29.999996
12,wnba__wnba_05,18068,30,58.753800,29.996416,326.088074,0.999995,0.003294,-29.376899,29.376901
12,wnba__wnba_05,18068,31,58.751074,29.999338,149.507507,1.000000,0.000875,-29.375538,29.375537
12,wnba__wnba_05,18068,32,160.148547,85.307030,41.828865,0.999986,-0.005375,-84.681794,75.466753
12,wnba__wnba_05,18068,33,58.736845,249.039734,85.530716,0.270721,-0.962658,-29.368424,29.368420
12,wnba__wnba_05,18068,34,125.049991,339.623383,89.178970,0.027488,-0.999622,-61.478260,63.571730
12,wnba__wnba_05,18068,35,54.926816,370.538452,285.690491,0.988247,-0.152865,-27.463408,27.463408
12,wnba__wnba_05,18068,36,53.882094,538.885010,267.444489,0.031889,-0.999491,-26.941040,26.941054
12,wnba__wnba_05,18068,37,53.397473,124.835533,143.792038,0.962432,-0.271521,-26.698736,26.698736
12,wnba__wnba_05,18068,38,52.609504,125.601151,203.167892,0.999162,-0.040939,-26.304752,26.304752
12,wnba__wnba_05,18068,39,52.607555,125.589996,192.869812,0.999210,-0.039738,-26.303774,26.303781
12,wnba__wnba_05,18068,40,130.051354,165.576294,200.606583,0.998553,0.053780,-66.243258,63.808096
12,wnba__wnba_05,18068,41,86.210200,282.850494,78.120758,0.043577,-0.999050,-46.280504,39.929696
12,wnba__wnba_05,18068,42,50.322600,281.855103,155.298004,0.235459,-0.971884,-25.161311,25.161289
12,wnba__wnba_05,18068,43,49.903240,250.216064,158.343826,0.365638,-0.930757,-24.951617,24.951623
12,wnba__wnba_05,18068,44,49.790343,234.070557,179.538849,0.455155,-0.890412,-24.895175,24.895168
12,wnba__wnba_05,18068,45,48.894399,123.769753,208.692688,0.999395,-0.034778,-24.447199,24.447200
12,wnba__wnba_05,18068,46,48.784311,181.238312,31.196394,0.999952,0.009771,-24.392156,24.392156
12,wnba__wnba_05,18068,47,48.609750,122.601692,150.963898,0.957810,-0.287401,-24.304875,24.304875
12,wnba__wnba_05,18068,48,48.518427,264.143616,46.381737,0.071648,-0.997430,-28.072217,20.446210
12,wnba__wnba_05,18068,49,46.376795,261.761047,54.780350,0.224311,-0.974518,-23.188399,23.188396
12,wnba__wnba_05,18068,50,46.352538,177.939423,359.809021,0.206117,0.978527,-23.176256,23.176282
12,wnba__wnba_05,18068,51,44.829601,562.884277,80.146790,0.428197,0.903685,-22.414815,22.414786
12,wnba__wnba_05,18068,52,43.910425,197.476105,209.027893,0.996327,0.085631,-21.955204,21.955221
12,wnba__wnba_05,18068,53,41.263728,211.700974,329.993469,0.014435,0.999896,-20.631849,20.631879
12,wnba__wnba_05,18068,54,40.593176,415.575806,209.804871,0.993521,0.113645,-20.296573,20.296603
12,wnba__wnba_05,18068,55,40.441526,271.940674,55.564091,0.108259,-0.994123,-20.220765,20.220762
12,wnba__wnba_05,18068,56,39.972863,471.596069,269.606934,0.661665,-0.749800,-19.986421,19.986441
12,wnba__wnba_05,18068,57,39.632038,271.122955,172.453232,0.345489,-0.938423,-19.816019,19.816019
12,wnba__wnba_05,18068,58,39.527382,428.104187,45.594444,0.826390,-0.563099,-19.763690,19.763692
12,wnba__wnba_05,18068,59,39.493451,548.055420,226.041351,0.534093,-0.845426,-19.746709,19.746742
12,wnba__wnba_05,18068,60,39.145751,218.151474,32.593884,0.962463,-0.271412,-19.572875,19.572875
12,wnba__wnba_05,18068,61,38.930882,434.005859,362.278503,0.995610,0.093602,-19.465455,19.465427
12,wnba__wnba_05,18068,62,38.805300,447.234802,229.214966,0.516708,-0.856162,-19.402642,19.402658
12,wnba__wnba_05,18068,63,38.016846,150.832123,270.042419,0.985606,0.169056,-19.008418,19.008428
12,wnba__wnba_05,18068,64,37.659840,151.139771,165.786194,0.061632,0.998099,-18.829927,18.829912
12,wnba__wnba_05,18068,65,36.400252,411.590759,267.155182,0.278620,-0.960401,-18.200123,18.200129
12,wnba__wnba_05,18068,66,36.399028,441.225891,229.321533,0.422552,-0.906339,-18.199501,18.199527
12,wnba__wnba_05,18068,67,36.173952,489.971802,367.766205,0.999827,0.018601,-18.086991,18.086961
12,wnba__wnba_05,18068,68,35.252786,512.383667,34.052250,0.902380,0.430942,-17.626366,17.626421
12,wnba__wnba_05,18068,69,35.215677,145.241486,221.995529,0.446579,-0.894744,-17.607838,17.607838
12,wnba__wnba_05,18068,70,34.714356,393.072388,83.096451,0.476806,-0.879009,-17.357188,17.357167
12,wnba__wnba_05,18068,71,34.593477,622.610107,141.718246,0.886273,0.463163,-17.296711,17.296765
12,wnba__wnba_05,18068,72,33.918900,422.007996,119.161987,0.848227,0.529632,-16.959435,16.959465
12,wnba__wnba_05,18068,73,32.720557,572.911865,111.930420,0.053377,-0.998574,-16.360284,16.360273
12,wnba__wnba_05,18068,74,32.715405,343.209137,167.088409,0.118337,0.992974,-16.357695,16.357710
12,wnba__wnba_05,18068,75,32.012963,519.267151,231.786392,0.634768,-0.772703,-16.006491,16.006472
12,wnba__wnba_05,18068,76,31.863397,114.249474,279.623840,0.448092,-0.893988,-15.931685,15.931712
12,wnba__wnba_05,18068,77,31.344145,422.566620,234.744476,0.416131,-0.909305,-15.672066,15.672080
12,wnba__wnba_05,18068,78,31.319105,252.097931,198.553101,0.886942,-0.461881,-15.659546,15.659560
12,wnba__wnba_05,18068,79,30.909952,626.215332,340.661133,0.722069,0.691822,-15.454965,15.454988
12,wnba__wnba_05,18068,80,30.864640,546.803589,307.953430,0.545664,0.838004,-15.432303,15.432337
12,wnba__wnba_05,18068,81,30.430536,456.249084,236.049164,0.305502,-0.952191,-15.215280,15.215256
12,wnba__wnba_05,18068,82,30.422672,540.420044,50.873711,0.771804,0.635860,-15.211314,15.211358
12,wnba__wnba_05,18068,83,30.376182,497.205444,244.976379,0.760557,-0.649272,-15.188079,15.188103
12,wnba__wnba_05,18068,84,29.699799,216.941772,185.328949,0.468529,-0.883448,-14.849896,14.849903
12,wnba__wnba_05,18068,85,29.048626,407.514313,368.556763,0.226015,0.974124,-14.524328,14.524298
12,wnba__wnba_05,18068,86,28.530065,437.048828,282.696960,0.472297,0.881440,-14.265012,14.265053
12,wnba__wnba_05,18068,87,28.222701,340.871216,197.198486,0.348075,-0.937467,-14.111345,14.111356
12,wnba__wnba_05,18068,88,341.254186,95.610031,253.437836,0.001097,-0.999999,-128.441371,212.812815
12,wnba__wnba_05,18068,89,196.252402,311.249939,352.414978,1.000000,-0.000654,-98.126193,98.126209
12,wnba__wnba_05,18068,90,389.401903,214.659805,317.037750,0.998116,-0.061356,-214.410778,174.991124
12,wnba__wnba_05,18068,91,580.002070,293.231262,23.364241,1.000000,-0.000282,-235.105814,344.896256
12,wnba__wnba_05,18068,92,127.176285,333.090393,272.281525,0.987692,-0.156413,-63.588142,63.588142
12,wnba__wnba_05,18068,93,125.862544,343.247681,232.728668,0.989829,-0.142264,-62.931256,62.931288
12,wnba__wnba_05,18068,94,122.870334,340.183960,250.623215,0.989314,-0.145801,-61.435182,61.435152
12,wnba__wnba_05,18068,95,108.457180,242.904694,142.345917,0.421961,-0.906614,-63.475550,44.981630
12,wnba__wnba_05,18068,96,96.255470,342.503418,308.361328,0.999997,-0.002289,-48.127750,48.127720
12,wnba__wnba_05,18068,97,89.589301,479.805756,273.066345,0.748413,-0.663233,-44.794651,44.794651
12,wnba__wnba_05,18068,98,85.543953,220.450455,161.519043,0.406719,-0.913553,-42.771977,42.771977
12,wnba__wnba_05,18068,99,81.007343,232.975189,165.842056,0.415487,-0.909599,-40.503672,40.503672
12,wnba__wnba_05,18068,100,79.151674,249.035355,84.194626,0.278163,-0.960534,-39.575837,39.575837
12,wnba__wnba_05,18068,101,75.971622,136.373291,344.385132,0.981674,-0.190570,-37.985806,37.985816
12,wnba__wnba_05,18068,102,75.793067,136.615479,316.503906,0.975514,0.219938,-37.896526,37.896541
12,wnba__wnba_05,18068,103,71.856638,137.832001,305.081665,0.976640,0.214881,-35.928312,35.928326
12,wnba__wnba_05,18068,104,69.851652,272.444305,109.758362,0.227833,-0.973700,-31.975268,37.876384
12,wnba__wnba_05,18068,105,64.998516,238.090057,209.289474,0.925661,-0.378355,-32.499265,32.499251
12,wnba__wnba_05,18068,106,64.996592,175.626617,30.532364,1.000000,-0.000900,-32.498304,32.498289
12,wnba__wnba_05,18068,107,64.052250,258.805725,97.914459,0.302541,-0.953136,-32.026123,32.026128
12,wnba__wnba_05,18068,108,63.457329,517.811584,216.437927,0.516506,-0.856284,-31.728679,31.728650
12,wnba__wnba_05,18068,109,73.556221,243.926727,172.620773,0.465578,-0.885007,-32.789963,40.766258
12,wnba__wnba_05,18068,110,60.632357,272.909882,107.754639,0.238929,-0.971037,-30.316179,30.316179
12,wnba__wnba_05,18068,111,60.048322,539.353577,265.662476,0.030484,-0.999535,-30.024146,30.024176
12,wnba__wnba_05,18068,112,65.343939,250.554779,172.535858,0.438408,-0.898776,-29.987965,35.355973
12,wnba__wnba_05,18068,113,57.975921,376.685059,216.887543,0.988872,0.148771,-28.987961,28.987961
12,wnba__wnba_05,18068,114,56.680558,282.609192,152.185059,0.222400,-0.974956,-28.340272,28.340286
12,wnba__wnba_05,18068,115,55.969880,560.252441,75.763847,0.484637,0.874715,-27.984925,27.984955
12,wnba__wnba_05,18068,116,67.311099,286.196167,134.491776,0.146980,-0.989140,-33.545207,33.765892
12,wnba__wnba_05,18068,117,52.964139,171.994415,80.151855,0.199879,-0.979821,-26.482072,26.482067
12,wnba__wnba_05,18068,118,50.290524,302.679840,89.363876,0.061754,0.998091,-25.145266,25.145258
12,wnba__wnba_05,18068,119,95.083355,339.008606,110.589493,0.004099,-0.999992,-46.303241,48.780113
12,wnba__wnba_05,18068,120,50.874973,277.110626,53.874119,0.072021,-0.997403,-22.919281,27.955692
12,wnba__wnba_05,18068,121,48.024050,119.684090,28.937607,0.994509,0.104649,-24.012025,24.012025
12,wnba__wnba_05,18068,122,44.998849,178.078217,39.171982,0.998407,-0.056415,-22.499424,22.499425
12,wnba__wnba_05,18068,123,44.583766,457.551514,309.070892,0.987366,-0.158458,-22.291898,22.291868
12,wnba__wnba_05,18068,124,43.809981,493.799072,367.942535,0.999414,0.034222,-21.904990,21.904990
12,wnba__wnba_05,18068,125,121.840538,147.913788,124.463058,0.068594,0.997645,-61.648819,60.191719
12,wnba__wnba_05,18068,126,42.717942,119.598511,144.991302,0.952708,-0.303886,-21.358970,21.358972
12,wnba__wnba_05,18068,127,256.704152,519.477051,167.299942,0.895772,0.444515,-124.968310,131.735842
12,wnba__wnba_05,18068,128,41.673936,268.338867,48.836685,0.102789,-0.994703,-20.836967,20.836969
12,wnba__wnba_05,18068,129,41.386132,290.665771,103.672928,0.130783,-0.991411,-20.693068,20.693064
12,wnba__wnba_05,18068,130,39.057870,195.062698,208.763306,0.994787,0.101971,-19.528936,19.528934
12,wnba__wnba_05,18068,131,38.322923,583.729370,199.442139,0.955811,0.293983,-19.161464,19.161459
12,wnba__wnba_05,18068,132,244.477489,296.415405,205.834244,0.999545,0.030173,-123.542467,120.935022
12,wnba__wnba_05,18068,133,38.014254,283.797607,70.824509,0.151964,-0.988386,-19.007125,19.007129
12,wnba__wnba_05,18068,134,37.938234,412.597504,264.333313,0.267401,-0.963585,-18.969117,18.969117
12,wnba__wnba_05,18068,135,37.123256,176.787292,164.898163,0.141466,-0.989943,-18.561622,18.561635
12,wnba__wnba_05,18068,136,36.987166,150.250916,270.352936,0.986684,0.162651,-18.493590,18.493575
12,wnba__wnba_05,18068,137,36.400497,218.085220,32.984840,0.961997,-0.273061,-18.200249,18.200249
12,wnba__wnba_05,18068,138,36.167878,379.762543,284.199921,0.986398,-0.164373,-18.083939,18.083939
12,wnba__wnba_05,18068,139,35.905247,342.366272,190.243530,0.213150,-0.977019,-17.952628,17.952619
12,wnba__wnba_05,18068,140,35.239816,271.969910,170.433029,0.340504,-0.940243,-17.619908,17.619908
12,wnba__wnba_05,18068,141,33.284997,228.069641,202.787033,0.986844,-0.161678,-16.642506,16.642491
12,wnba__wnba_05,18068,142,32.611444,550.265381,222.459808,0.559803,-0.828625,-16.305722,16.305722
12,wnba__wnba_05,18068,143,32.237718,547.517151,309.162262,0.551515,0.834165,-16.118859,16.118859
12,wnba__wnba_05,18068,144,32.020740,456.546326,235.304626,0.318433,-0.947945,-16.010382,16.010358
12,wnba__wnba_05,18068,145,31.942292,530.588318,43.812233,0.861636,0.507526,-15.971146,15.971146
12,wnba__wnba_05,18068,146,31.941291,116.301003,275.129700,0.501787,-0.864991,-15.970659,15.970633
12,wnba__wnba_05,18068,147,30.228317,387.029510,305.203186,0.994395,-0.105727,-15.114160,15.114157
12,wnba__wnba_05,18068,148,30.210057,185.175552,59.360039,0.084902,0.996389,-15.105027,15.105031
12,wnba__wnba_05,18068,149,30.046539,254.157013,94.319016,0.309396,-0.950933,-15.023269,15.023269
12,wnba__wnba_05,18068,150,29.969660,534.098755,212.922668,0.590846,-0.806785,-14.984842,14.984818
12,wnba__wnba_05,18068,151,29.708676,570.474365,326.635010,0.931235,0.364418,-14.854343,14.854332
12,wnba__wnba_05,18068,152,29.253481,240.464386,203.963989,0.931405,-0.363985,-14.626750,14.626731
12,wnba__wnba_05,18068,153,28.475602,454.702026,60.660957,0.892327,-0.451389,-14.237800,14.237802
12,wnba__wnba_05,18068,154,28.076137,572.909546,113.221169,0.092561,-0.995707,-14.038071,14.038066
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,0,615.000109,308.125000,23.301769,1.000000,-0.000044,-307.500047,307.500062
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,1,526.256702,318.125031,364.209473,1.000000,-0.000560,-275.006690,251.250012
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,2,100.077775,274.876556,256.860565,0.019272,-0.999814,-50.038895,50.038880
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,3,376.251122,287.967804,338.921906,1.000000,0.000339,-213.594003,162.657119
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,4,81.487739,380.017883,283.282806,0.345760,0.938323,-40.743877,40.743862
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,5,72.495836,285.400787,250.630066,0.003059,-0.999995,-36.247910,36.247926
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,6,61.774116,222.411591,190.201691,0.915869,0.401478,-30.887058,30.887058
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,7,57.273938,362.143005,287.808716,0.299909,0.953968,-28.636973,28.636964
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,8,55.041049,301.050537,159.357269,0.021504,-0.999769,-27.520525,27.520525
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,9,236.250000,0.625000,259.062500,-0.000000,1.000000,-113.437500,122.812500
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,10,54.592183,163.314148,182.685959,0.291794,0.956481,-27.296091,27.296091
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,11,53.830215,54.833305,300.800659,0.397432,0.917631,-26.915108,26.915107
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,12,51.796713,529.818665,314.315674,0.311013,-0.950406,-25.898342,25.898371
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,13,50.649952,47.630795,149.076553,0.280095,0.959972,-25.324976,25.324976
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,14,81.399274,294.766418,290.771729,0.709628,-0.704577,-35.667474,45.731800
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,15,50.048197,506.336487,310.643555,0.026099,-0.999659,-25.024114,25.024083
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,16,46.443574,499.143066,154.772369,0.460607,0.887604,-23.221794,23.221780
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,17,86.291022,493.861115,298.737122,0.028681,0.999589,-46.943155,39.347867
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,18,44.999600,584.375732,41.705399,0.999991,0.004176,-22.499830,22.499769
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,19,44.991994,527.737793,91.812836,0.061307,-0.998119,-22.495993,22.496001
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,20,42.275695,613.351440,298.392212,0.845006,0.534756,-21.137855,21.137839
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,21,204.361970,543.666626,124.777542,0.061893,-0.998083,-105.030832,99.331138
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,22,40.048232,379.393066,364.866821,0.999716,0.023824,-20.024116,20.024116
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,23,40.016995,211.878784,365.188843,0.999800,-0.020003,-20.008505,20.008489
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,24,39.999962,502.757141,285.624603,0.001076,-0.999999,-19.999981,19.999981
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,25,39.860165,128.488815,305.390869,0.667505,-0.744605,-19.930068,19.930096
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,26,38.146902,311.344238,166.883728,0.092175,-0.995743,-19.073453,19.073450
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,27,38.073935,575.726379,265.583496,0.379082,0.925363,-19.036982,19.036953
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,28,36.422284,194.363129,319.855591,0.874526,-0.484979,-18.211149,18.211135
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,29,36.324740,40.374023,275.964722,0.672340,-0.740243,-18.162371,18.162369
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,30,36.038932,336.190521,151.886993,0.197624,0.980278,-18.019466,18.019466
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,31,35.705128,254.935242,116.061386,0.142006,-0.989866,-17.852563,17.852565
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,32,34.642651,622.643005,212.201523,0.915991,-0.401198,-17.321325,17.321325
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,33,34.319163,461.190308,326.209656,0.560015,-0.828483,-17.159569,17.159594
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,34,34.257676,603.608765,347.634827,0.120726,-0.992686,-17.128857,17.128819
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,35,33.747530,566.248779,56.979523,0.999927,0.012107,-16.873796,16.873735
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,36,33.533522,88.700897,270.980042,0.466027,0.884771,-16.766749,16.766773
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,37,33.000481,118.322327,303.901978,0.610235,-0.792220,-16.500253,16.500228
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,38,32.426263,474.654663,222.285049,0.231166,0.972914,-16.213131,16.213131
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,39,32.360992,134.718491,313.842346,0.901929,-0.431884,-16.180496,16.180496
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,40,32.008616,517.522400,252.661362,0.793756,0.608236,-16.004308,16.004308
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,41,31.344574,394.502838,154.777039,0.061439,-0.998111,-15.672279,15.672295
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,42,31.270775,297.829651,50.021683,0.023554,0.999723,-15.635387,15.635388
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,43,30.663984,395.810516,237.950531,0.924671,-0.380767,-15.331989,15.331995
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,44,30.228333,421.753082,373.853088,0.994397,-0.105715,-15.114165,15.114168
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,45,30.224567,452.345520,324.003967,0.474963,-0.880006,-15.112270,15.112297
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,46,30.155183,41.607857,82.679184,0.432416,0.901674,-15.077589,15.077594
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,47,30.104760,633.757080,165.898560,0.214943,0.976627,-15.052366,15.052394
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,48,30.050254,382.825928,156.345322,0.280692,-0.959798,-15.025127,15.025127
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,49,29.638072,448.886658,320.693848,0.449963,-0.893047,-14.819043,14.819029
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,50,29.157930,433.928986,35.862850,0.655518,-0.755180,-14.578965,14.578965
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,51,28.747798,57.334358,185.025208,0.012352,0.999924,-14.373899,14.373899
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,52,28.022745,138.415543,374.831177,0.806455,0.591295,-14.011382,14.011364
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,53,613.767277,266.069672,23.282440,1.000000,0.000018,-265.457681,348.309596
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,54,334.995826,396.723633,363.281067,0.999946,0.010366,-162.319541,172.676285
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,55,83.754120,506.783478,292.498047,0.001699,0.999999,-41.877075,41.877045
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,56,416.004871,391.261017,194.015579,0.998446,0.055732,-215.758425,200.246446
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,57,236.581267,4.762799,290.832611,0.033176,0.999450,-145.258220,91.323048
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,58,77.507238,286.070435,254.376343,0.003041,-0.999995,-38.753627,38.753611
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,59,72.603736,379.576660,279.760010,0.344731,0.938701,-36.301877,36.301859
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,60,194.983189,346.250336,338.723938,0.999999,-0.001350,-91.878154,103.105034
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,61,161.645189,306.075195,103.750656,0.085097,-0.996373,-88.293629,73.351560
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,62,363.836649,349.581696,361.359161,0.999701,-0.024433,-177.745241,186.091408
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,63,57.738908,359.704468,283.871399,0.310551,0.950557,-28.869435,28.869473
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,64,57.657752,497.632690,151.803101,0.476294,0.879286,-28.828862,28.828890
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,65,52.570032,163.573120,184.010956,0.321261,0.946991,-26.285018,26.285014
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,66,51.462020,272.363007,279.954651,0.040727,0.999170,-25.731018,25.731002
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,67,51.177482,311.303375,169.302307,0.126158,-0.992010,-25.588741,25.588741
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,68,50.293033,56.570564,303.933868,0.422784,0.906230,-25.146515,25.146517
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,69,49.450098,47.633644,149.697662,0.277664,0.960678,-24.725053,24.725045
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,70,49.256151,633.807007,344.942810,0.100201,-0.994967,-24.628063,24.628088
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,71,48.749958,582.500122,41.687248,1.000000,0.000861,-24.374948,24.375009
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,72,93.743055,494.067017,295.015564,0.020315,0.999794,-51.859955,41.883100
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,73,47.633281,613.329834,339.381409,0.031318,-0.999509,-23.816641,23.816640
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,74,45.646921,604.559937,340.639587,0.078633,-0.996904,-22.823463,22.823458
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,75,45.483058,391.531097,275.963623,0.301375,0.953506,-22.741544,22.741515
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,76,45.439753,403.656555,137.948395,0.644792,-0.764358,-22.719881,22.719873
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,77,44.595024,337.073273,154.861694,0.165658,0.986183,-22.297504,22.297519
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,78,44.192236,311.798462,273.011658,0.713678,-0.700473,-22.096129,22.096107
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,79,111.389170,537.059021,246.368683,0.034749,-0.999396,-53.317118,58.072052
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,80,42.506829,576.679443,267.582886,0.390236,0.920715,-21.253415,21.253415
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,81,131.078716,516.910950,141.885788,0.209150,-0.977884,-62.365238,68.713478
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,82,39.543910,154.553070,304.081726,0.881089,-0.472951,-19.771962,19.771948
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,83,39.364974,124.640091,70.220726,0.880618,0.473826,-19.682482,19.682491
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,84,38.486307,254.888947,136.886917,0.106702,0.994291,-19.243150,19.243156
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,85,197.154564,314.156403,259.018768,0.610688,-0.791871,-99.721304,97.433260
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,86,37.742551,523.381104,257.140259,0.797537,0.603270,-18.871263,18.871288
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,87,37.590568,297.310913,51.872128,0.015183,-0.999885,-18.795284,18.795284
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,88,36.732627,221.466217,94.295578,0.344824,0.938667,-18.366320,18.366307
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,89,36.429564,137.812225,294.852905,0.666487,-0.745517,-18.214777,18.214787
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,90,36.323798,88.323883,270.852081,0.470328,0.882492,-18.161890,18.161907
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,91,35.531534,50.261978,218.566162,0.772171,0.635415,-17.765770,17.765764
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,92,35.405873,290.085480,102.081947,0.085395,0.996347,-17.702936,17.702936
13,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,15688,93,35.228619,410.276489,259.251770,0.057170,0.998364,-17.614294,17.614325
