audit_id,rank,x_px,y_px,nearest_target_distance_px,on_any_target
wnba__wnba_01_1080p__s01__f001600,26,1525,982,591.378897,False
wnba__wnba_01_1080p__s01__f001600,27,1684,982,738.335967,False
wnba__wnba_01_1080p__s01__f001600,28,1810,1004,864.566944,False
wnba__wnba_01_1080p__s01__f001600,29,1737,993,791.945705,False
wnba__wnba_01_1080p__s01__f001600,30,1664,993,723.49499,False
wnba__wnba_01_1080p__s01__f001600,31,1371,1001,467.548928,False
wnba__wnba_01_1080p__s01__f001600,32,1500,1004,578.943866,False
wnba__wnba_01_1080p__s01__f001600,33,1664,1004,727.565805,False
wnba__wnba_01_1080p__s01__f001600,34,1709,1004,769.439406,False
wnba__wnba_01_1080p__s01__f001600,35,680,890,348.855271,False
wnba__wnba_01_1080p__s01__f001600,36,1630,1004,696.186757,False
wnba__wnba_01_1080p__s01__f001600,37,1626,983,684.474251,False
wnba__wnba_01_1080p__s01__f001600,38,1697,986,751.920873,False
wnba__wnba_01_1080p__s01__f001600,39,1565,1004,636.946623,False
wnba__wnba_01_1080p__s01__f001600,40,1798,1004,853.193999,False
wnba__wnba_01_1080p__s01__f001600,41,1657,46,903.083606,False
wnba__wnba_01_1080p__s01__f001600,42,1042,613,128.035151,False
wnba__wnba_01_1080p__s01__f001600,43,1600,1004,668.712195,False
wnba__wnba_01_1080p__s01__f001600,44,713,899,324.484206,False
wnba__wnba_01_1080p__s01__f001600,45,18,502,347.315419,False
wnba__wnba_01_1080p__s01__f001600,46,803,879,239.102488,False
wnba__wnba_01_1080p__s01__f001600,47,1637,983,694.707133,False
wnba__wnba_01_1080p__s01__f001600,48,650,895,327.415638,False
wnba__wnba_01_1080p__s01__f001600,49,1837,983,883.978507,False
wnba__wnba_01_1080p__s01__f001600,50,113,303,256.082018,False
wnba__wnba_01_1080p__s01__f001600,51,1859,1004,911.173419,False
wnba__wnba_01_1080p__s01__f001600,52,36,519,335.793091,False
wnba__wnba_01_1080p__s01__f001600,53,935,890,169.189243,False
wnba__wnba_01_1080p__s01__f001600,54,1476,983,547.909664,False
wnba__wnba_01_1080p__s01__f001600,55,673,899,348.278624,False
wnba__wnba_01_1080p__s01__f001600,56,1476,993,552.598408,False
wnba__wnba_01_1080p__s01__f001600,57,1553,987,618.88448,False
wnba__wnba_01_1080p__s01__f001600,58,832,880,217.862342,False
wnba__wnba_01_1080p__s01__f001600,59,74,521,301.35859,False
wnba__wnba_01_1080p__s01__f001600,60,1076,329,257.60823,False
wnba__wnba_01_1080p__s01__f001600,61,1407,901,450.699456,False
wnba__wnba_01_1080p__s01__f001600,62,1478,1003,559.171709,False
wnba__wnba_01_1080p__s01__f001600,63,1771,993,824.093441,False
wnba__wnba_01_1080p__s01__f001600,64,1806,982,854.025761,False
wnba__wnba_01_1080p__s01__f001600,65,1537,1004,611.788362,False
wnba__wnba_01_1080p__s01__f001600,66,637,877,306.218876,False
wnba__wnba_01_1080p__s01__f001600,67,650,881,319.100298,False
wnba__wnba_01_1080p__s01__f001600,68,1599,982,659.078903,False
wnba__wnba_01_1080p__s01__f001600,69,728,899,311.777164,False
wnba__wnba_01_1080p__s01__f001600,70,1563,983,626.368901,False
wnba__wnba_01_1080p__s01__f001600,71,1674,983,729.290751,False
wnba__wnba_01_1080p__s01__f001600,72,1017,634,99.724621,False
wnba__wnba_01_1080p__s01__f001600,73,1587,1000,655.216758,False
wnba__wnba_01_1080p__s01__f001600,74,64,518,309.38649,False
wnba__wnba_01_1080p__s01__f001600,75,707,877,318.901239,False
wnba__wnba_01_1080p__s01__f001600,76,1070,619,136.824705,False
wnba__wnba_01_1080p__s01__f001600,77,1397,901,441.463475,False
wnba__wnba_01_1080p__s01__f001600,78,1240,942,327.786516,False
wnba__wnba_01_1080p__s01__f001600,79,1033,652,89.06739,False
wnba__wnba_01_1080p__s01__f001600,80,935,309,149.402142,False
wnba__wnba_01_1080p__s01__f001600,81,870,636,152.433592,False
wnba__wnba_01_1080p__s01__f001600,82,310,992,306.620286,False
wnba__wnba_01_1080p__s01__f001600,83,1157,901,239.018828,False
wnba__wnba_01_1080p__s01__f001600,84,1614,1004,681.507153,False
wnba__wnba_01_1080p__s01__f001600,85,637,899,319.715499,False
wnba__wnba_01_1080p__s01__f001600,86,1141,303,327.604945,False
wnba__wnba_01_1080p__s01__f001600,87,196,1014,372.505034,False
wnba__wnba_01_1080p__s01__f001600,88,1575,1004,645.98839,False
wnba__wnba_01_1080p__s01__f001600,89,1576,332,708.37843,False
wnba__wnba_01_1080p__s01__f001600,90,1753,1000,809.36333,False
wnba__wnba_01_1080p__s01__f001600,91,1781,982,830.171669,False
wnba__wnba_01_1080p__s01__f001600,92,694,877,330.492057,False
wnba__wnba_01_1080p__s01__f001600,93,1002,647,83.862983,False
wnba__wnba_01_1080p__s01__f001600,94,812,873,228.326521,False
wnba__wnba_01_1080p__s01__f001600,95,1587,986,649.572937,False
wnba__wnba_01_1080p__s01__f001600,96,825,888,228.449119,False
wnba__wnba_01_1080p__s01__f001600,97,1542,995,612.314462,False
wnba__wnba_01_1080p__s01__f001600,98,82,527,296.56871,False
wnba__wnba_01_1080p__s01__f001600,99,776,703,215.696546,False
wnba__wnba_01_1080p__s01__f001600,100,1419,1010,512.289957,False
wnba__wnba_01_1080p__s03__f004062,1,1261,1078,531.06026,False
wnba__wnba_01_1080p__s03__f004062,2,850,1038,456.928878,False
wnba__wnba_01_1080p__s03__f004062,3,1833,1004,430.081388,False
wnba__wnba_01_1080p__s03__f004062,4,1737,983,389.760183,False
wnba__wnba_01_1080p__s03__f004062,5,686,1021,523.351698,False
wnba__wnba_01_1080p__s03__f004062,6,889,1021,428.441361,False
wnba__wnba_01_1080p__s03__f004062,7,597,1037,594.052186,False
wnba__wnba_01_1080p__s03__f004062,8,1918,676,232.56182,False
wnba__wnba_01_1080p__s03__f004062,9,761,1038,495.16159,False
wnba__wnba_01_1080p__s03__f004062,10,653,1021,544.398751,False
wnba__wnba_01_1080p__s03__f004062,11,1649,982,390.346,False
wnba__wnba_01_1080p__s03__f004062,12,1737,1004,410.670184,False
wnba__wnba_01_1080p__s03__f004062,13,761,1021,480.543442,False
wnba__wnba_01_1080p__s03__f004062,14,1350,945,477.310172,False
wnba__wnba_01_1080p__s03__f004062,15,374,1038,766.602896,False
wnba__wnba_01_1080p__s03__f004062,16,578,1021,596.275943,False
wnba__wnba_01_1080p__s03__f004062,17,695,899,427.488012,False
wnba__wnba_01_1080p__s03__f004062,18,784,1030,476.944441,False
wnba__wnba_01_1080p__s03__f004062,19,1649,1004,412.167442,False
wnba__wnba_01_1080p__s03__f004062,20,831,1038,463.923485,False
wnba__wnba_01_1080p__s03__f004062,21,1393,939,461.069409,False
wnba__wnba_01_1080p__s03__f004062,22,851,1021,440.68356,False
wnba__wnba_01_1080p__s03__f004062,23,1615,982,396.224684,False
wnba__wnba_01_1080p__s03__f004062,24,1514,1004,449.307245,False
wnba__wnba_01_1080p__s03__f004062,25,1575,982,406.686612,False
wnba__wnba_01_1080p__s03__f004062,26,596,1021,583.366951,False
wnba__wnba_01_1080p__s03__f004062,27,1565,1004,430.704075,False
wnba__wnba_01_1080p__s03__f004062,28,1737,993,399.716149,False
wnba__wnba_01_1080p__s03__f004062,29,1684,1004,409.312839,False
wnba__wnba_01_1080p__s03__f004062,30,408,1038,738.63929,False
wnba__wnba_01_1080p__s03__f004062,31,1810,1004,423.533942,False
wnba__wnba_01_1080p__s03__f004062,32,777,1021,472.451056,False
wnba__wnba_01_1080p__s03__f004062,33,831,1021,448.287854,False
wnba__wnba_01_1080p__s03__f004062,34,1783,1004,417.336794,False
wnba__wnba_01_1080p__s03__f004062,35,678,1033,537.729486,False
wnba__wnba_01_1080p__s03__f004062,36,1525,1004,444.866272,False
wnba__wnba_01_1080p__s03__f004062,37,1798,1004,420.576985,False
wnba__wnba_01_1080p__s03__f004062,38,833,878,321.174407,False
wnba__wnba_01_1080p__s03__f004062,39,625,899,481.400042,False
wnba__wnba_01_1080p__s03__f004062,40,1525,982,424.728148,False
wnba__wnba_01_1080p__s03__f004062,41,1664,993,399.624824,False
wnba__wnba_01_1080p__s03__f004062,42,703,1029,519.432383,False
wnba__wnba_01_1080p__s03__f004062,43,1918,660,227.484065,False
wnba__wnba_01_1080p__s03__f004062,44,1708,1004,409.078232,False
wnba__wnba_01_1080p__s03__f004062,45,1498,1004,456.163348,False
wnba__wnba_01_1080p__s03__f004062,46,1697,1000,405.011111,False
wnba__wnba_01_1080p__s03__f004062,47,1723,1004,409.646189,False
wnba__wnba_01_1080p__s03__f004062,48,680,890,432.7817,False
wnba__wnba_01_1080p__s03__f004062,49,1771,983,394.442645,False
wnba__wnba_01_1080p__s03__f004062,50,1684,982,387.330608,False
wnba__wnba_01_1080p__s03__f004062,51,1600,1004,421.047503,False
wnba__wnba_01_1080p__s03__f004062,52,1626,983,394.993671,False
wnba__wnba_01_1080p__s03__f004062,53,881,1033,442.23297,False
wnba__wnba_01_1080p__s03__f004062,54,808,1038,473.273705,False
wnba__wnba_01_1080p__s03__f004062,55,394,1029,744.994631,False
wnba__wnba_01_1080p__s03__f004062,56,541,1028,628.239604,False
wnba__wnba_01_1080p__s03__f004062,57,1405,948,460.036955,False
wnba__wnba_01_1080p__s03__f004062,58,1664,983,389.666524,False
wnba__wnba_01_1080p__s03__f004062,59,1767,1004,414.451445,False
wnba__wnba_01_1080p__s03__f004062,60,673,899,443.948195,False
wnba__wnba_01_1080p__s03__f004062,61,1664,1004,410.581295,False
wnba__wnba_01_1080p__s03__f004062,62,1861,982,419.15391,False
wnba__wnba_01_1080p__s03__f004062,63,1553,987,418.656184,False
wnba__wnba_01_1080p__s03__f004062,64,408,1021,728.920435,False
wnba__wnba_01_1080p__s03__f004062,65,1629,1004,415.116851,False
wnba__wnba_01_1080p__s03__f004062,66,1157,901,326.021472,False
wnba__wnba_01_1080p__s03__f004062,67,1697,986,391.011509,False
wnba__wnba_01_1080p__s03__f004062,68,1777,945,358.369921,False
wnba__wnba_01_1080p__s03__f004062,69,803,879,339.425986,False
wnba__wnba_01_1080p__s03__f004062,70,1147,901,321.636441,False
wnba__wnba_01_1080p__s03__f004062,71,1674,983,388.870158,False
wnba__wnba_01_1080p__s03__f004062,72,1537,982,419.926184,False
wnba__wnba_01_1080p__s03__f004062,73,1837,983,411.476609,False
wnba__wnba_01_1080p__s03__f004062,74,1371,1001,522.567699,False
wnba__wnba_01_1080p__s03__f004062,75,707,877,403.853934,False
wnba__wnba_01_1080p__s03__f004062,76,578,1037,607.415015,False
wnba__wnba_01_1080p__s03__f004062,77,650,895,459.156836,False
wnba__wnba_01_1080p__s03__f004062,78,1476,993,456.705594,False
wnba__wnba_01_1080p__s03__f004062,79,1385,948,473.110981,False
wnba__wnba_01_1080p__s03__f004062,80,1469,1004,469.725452,False
wnba__wnba_01_1080p__s03__f004062,81,1476,983,448.017857,False
wnba__wnba_01_1080p__s03__f004062,82,1918,618,219.209945,False
wnba__wnba_01_1080p__s03__f004062,83,722,1038,515.875954,False
wnba__wnba_01_1080p__s03__f004062,84,721,890,402.394085,False
wnba__wnba_01_1080p__s03__f004062,85,713,899,414.403185,False
wnba__wnba_01_1080p__s03__f004062,86,728,899,403.788311,False
wnba__wnba_01_1080p__s03__f004062,87,163,534,788.650747,False
wnba__wnba_01_1080p__s03__f004062,88,1563,983,411.476609,False
wnba__wnba_01_1080p__s03__f004062,89,556,1038,623.9391,False
wnba__wnba_01_1080p__s03__f004062,90,911,1028,429.563732,False
wnba__wnba_01_1080p__s03__f004062,91,651,882,450.405373,False
wnba__wnba_01_1080p__s03__f004062,92,1537,1004,440.283999,False
wnba__wnba_01_1080p__s03__f004062,93,637,877,458.713418,False
wnba__wnba_01_1080p__s03__f004062,94,714,1029,513.007797,False
wnba__wnba_01_1080p__s03__f004062,95,665,877,436.249928,False
wnba__wnba_01_1080p__s03__f004062,96,1807,982,401.519613,False
wnba__wnba_01_1080p__s03__f004062,97,637,899,471.858029,False
wnba__wnba_01_1080p__s03__f004062,98,1217,945,393.794363,False
wnba__wnba_01_1080p__s03__f004062,99,1576,1004,427.383902,False
wnba__wnba_01_1080p__s03__f004062,100,1753,1000,408.45318,False
wnba__wnba_01_1080p__s06__f007539,1,1918,506,1125.435471,False
wnba__wnba_01_1080p__s06__f007539,2,1261,1076,680.56741,False
wnba__wnba_01_1080p__s06__f007539,3,680,890,330.643312,False
wnba__wnba_01_1080p__s06__f007539,4,1350,945,664.266513,False
wnba__wnba_01_1080p__s06__f007539,5,1609,1032,931.074648,False
wnba__wnba_01_1080p__s06__f007539,6,1442,983,762.245367,False
wnba__wnba_01_1080p__s06__f007539,7,1442,993,767.579312,False
wnba__wnba_01_1080p__s06__f007539,8,695,899,334.306745,False
wnba__wnba_01_1080p__s06__f007539,9,1918,621,1123.748192,False
wnba__wnba_01_1080p__s06__f007539,10,1489,1004,813.272402,False
wnba__wnba_01_1080p__s06__f007539,11,1597,983,897.559469,False
wnba__wnba_01_1080p__s06__f007539,12,1593,1004,903.648162,False
wnba__wnba_01_1080p__s06__f007539,13,1442,1004,773.553489,False
wnba__wnba_01_1080p__s06__f007539,14,1619,1032,939.829772,False
wnba__wnba_01_1080p__s06__f007539,15,616,899,365.789557,False
wnba__wnba_01_1080p__s06__f007539,16,1504,1004,826.109557,False
wnba__wnba_01_1080p__s06__f007539,17,1420,1004,755.248966,False
wnba__wnba_01_1080p__s06__f007539,18,1582,1004,893.949104,False
wnba__wnba_01_1080p__s06__f007539,19,1564,982,867.735559,False
wnba__wnba_01_1080p__s06__f007539,20,1388,939,693.202712,False
wnba__wnba_01_1080p__s06__f007539,21,1561,1032,889.415538,False
wnba__wnba_01_1080p__s06__f007539,22,1704,1021,1010.32767,False
wnba__wnba_01_1080p__s06__f007539,23,1369,938,676.490946,False
wnba__wnba_01_1080p__s06__f007539,24,1401,1004,739.602596,False
wnba__wnba_01_1080p__s06__f007539,25,637,899,355.98455,False
wnba__wnba_01_1080p__s06__f007539,26,1470,999,794.472152,False
wnba__wnba_01_1080p__s06__f007539,27,1547,998,860.365039,False
wnba__wnba_01_1080p__s06__f007539,28,1694,1031,1005.784271,False
wnba__wnba_01_1080p__s06__f007539,29,1533,1004,851.128662,False
wnba__wnba_01_1080p__s06__f007539,30,707,899,330.915397,False
wnba__wnba_01_1080p__s06__f007539,31,1472,988,790.438486,False
wnba__wnba_01_1080p__s06__f007539,32,1407,993,738.317682,False
wnba__wnba_01_1080p__s06__f007539,33,637,877,336.41195,False
wnba__wnba_01_1080p__s06__f007539,34,651,881,333.671995,False
wnba__wnba_01_1080p__s06__f007539,35,809,878,298.328678,False
wnba__wnba_01_1080p__s06__f007539,36,650,894,345.86269,False
wnba__wnba_01_1080p__s06__f007539,37,624,877,342.70979,False
wnba__wnba_01_1080p__s06__f007539,38,990,890,366.230802,False
wnba__wnba_01_1080p__s06__f007539,39,1516,988,828.435272,False
wnba__wnba_01_1080p__s06__f007539,40,673,899,341.533307,False
wnba__wnba_01_1080p__s06__f007539,41,707,877,309.762812,False
wnba__wnba_01_1080p__s06__f007539,42,721,890,318.709899,False
wnba__wnba_01_1080p__s06__f007539,43,1405,948,712.407187,False
wnba__wnba_01_1080p__s06__f007539,44,665,877,324.205182,False
wnba__wnba_01_1080p__s06__f007539,45,1622,1021,937.235296,False
wnba__wnba_01_1080p__s06__f007539,46,1407,983,732.770769,False
wnba__wnba_01_1080p__s06__f007539,47,1916,664,1124.142785,False
wnba__wnba_01_1080p__s06__f007539,48,1516,998,833.405664,False
wnba__wnba_01_1080p__s06__f007539,49,1562,1021,884.742901,False
wnba__wnba_01_1080p__s06__f007539,50,1147,901,476.387447,False
wnba__wnba_01_1080p__s06__f007539,51,1432,983,753.775829,False
wnba__wnba_01_1080p__s06__f007539,52,728,899,325.96012,False
wnba__wnba_01_1080p__s06__f007539,53,1364,947,677.089359,False
wnba__wnba_01_1080p__s06__f007539,54,1422,890,699.449069,False
wnba__wnba_01_1080p__s06__f007539,55,1157,901,483.823315,False
wnba__wnba_01_1080p__s06__f007539,56,1585,983,886.853426,False
wnba__wnba_01_1080p__s06__f007539,57,1408,901,691.960982,False
wnba__wnba_01_1080p__s06__f007539,58,935,890,340.147027,False
wnba__wnba_01_1080p__s06__f007539,59,1488,983,801.659529,False
wnba__wnba_01_1080p__s06__f007539,60,1552,983,857.588479,False
wnba__wnba_01_1080p__s06__f007539,61,1595,1032,918.860163,False
wnba__wnba_01_1080p__s06__f007539,62,1918,632,1124.203273,False
wnba__wnba_01_1080p__s06__f007539,63,689,941,376.240615,False
wnba__wnba_01_1080p__s06__f007539,64,3,552,76.896034,False
wnba__wnba_01_1080p__s06__f007539,65,701,942,374.005348,False
wnba__wnba_01_1080p__s06__f007539,66,694,878,314.6506,False
wnba__wnba_01_1080p__s06__f007539,67,818,899,319.828079,False
wnba__wnba_01_1080p__s06__f007539,68,203,1014,453.441286,False
wnba__wnba_01_1080p__s06__f007539,69,1191,948,540.592268,False
wnba__wnba_01_1080p__s06__f007539,70,1026,947,433.647322,False
wnba__wnba_01_1080p__s06__f007539,71,670,942,382.973889,False
wnba__wnba_01_1080p__s06__f007539,72,826,879,300.602728,False
wnba__wnba_01_1080p__s06__f007539,73,893,942,375.030665,False
wnba__wnba_01_1080p__s06__f007539,74,1346,935,655.458618,False
wnba__wnba_01_1080p__s06__f007539,75,1546,485,753.314012,False
wnba__wnba_01_1080p__s06__f007539,76,114,1006,428.777331,False
wnba__wnba_01_1080p__s06__f007539,77,1181,893,496.955732,False
wnba__wnba_01_1080p__s06__f007539,78,885,890,322.800248,False
wnba__wnba_01_1080p__s06__f007539,79,217,998,442.408183,False
wnba__wnba_01_1080p__s06__f007539,80,204,998,438.408485,False
wnba__wnba_01_1080p__s06__f007539,81,1099,878,425.699424,False
wnba__wnba_01_1080p__s06__f007539,82,1507,983,818.139964,False
wnba__wnba_01_1080p__s06__f007539,83,980,878,350.7549,False
wnba__wnba_01_1080p__s06__f007539,84,836,873,295.854694,False
wnba__wnba_01_1080p__s06__f007539,85,858,865,291.880112,False
wnba__wnba_01_1080p__s06__f007539,86,639,942,394.182699,False
wnba__wnba_01_1080p__s06__f007539,87,955,942,395.782769,False
wnba__wnba_01_1080p__s06__f007539,88,215,1014,456.973741,False
wnba__wnba_01_1080p__s06__f007539,89,617,518,188.488726,False
wnba__wnba_01_1080p__s06__f007539,90,1577,990,882.963193,False
wnba__wnba_01_1080p__s06__f007539,91,1240,942,573.645361,False
wnba__wnba_01_1080p__s06__f007539,92,718,877,306.819165,False
wnba__wnba_01_1080p__s06__f007539,93,658,942,387.056843,False
wnba__wnba_01_1080p__s06__f007539,94,225,992,439.396177,False
wnba__wnba_01_1080p__s06__f007539,95,608,942,407.446929,False
wnba__wnba_01_1080p__s06__f007539,96,1424,990,750.826878,False
wnba__wnba_01_1080p__s06__f007539,97,643,571,152.266214,False
wnba__wnba_01_1080p__s06__f007539,98,1397,884,674.40344,False
wnba__wnba_01_1080p__s06__f007539,99,967,943,401.68769,False
wnba__wnba_01_1080p__s06__f007539,100,1213,936,549.053731,False
wnba__wnba_02__s11__f021983,1,563,644,234.23279,False
wnba__wnba_02__s11__f021983,2,540,653,212.577045,False
wnba__wnba_02__s11__f021983,3,592,645,263.190045,False
wnba__wnba_02__s11__f021983,4,599,635,269.417891,False
wnba__wnba_02__s11__f021983,5,587,661,260.24988,False
wnba__wnba_02__s11__f021983,6,573,664,246.951412,False
wnba__wnba_02__s11__f021983,7,563,670,238.304427,False
wnba__wnba_02__s11__f021983,8,587,635,257.437371,False
wnba__wnba_02__s11__f021983,9,617,678,292.801981,False
wnba__wnba_02__s11__f021983,10,656,649,327.287336,False
wnba__wnba_02__s11__f021983,11,654,672,328.146309,False
wnba__wnba_02__s11__f021983,12,635,670,309.071189,False
wnba__wnba_02__s11__f021983,13,617,627,287.085353,False
wnba__wnba_02__s11__f021983,14,448,707,146.604911,False
wnba__wnba_02__s11__f021983,15,505,655,178.465683,False
wnba__wnba_02__s11__f021983,16,691,674,329.874218,False
wnba__wnba_02__s11__f021983,17,495,665,171.026314,False
wnba__wnba_02__s11__f021983,18,510,664,185.299757,False
wnba__wnba_02__s11__f021983,19,503,640,174.152232,False
wnba__wnba_02__s11__f021983,20,676,648,344.005814,False
wnba__wnba_02__s11__f021983,21,671,702,350.720687,False
wnba__wnba_02__s11__f021983,22,681,676,339.995588,False
wnba__wnba_02__s11__f021983,23,652,702,332.276993,False
wnba__wnba_02__s11__f021983,24,454,637,125.159898,False
wnba__wnba_02__s11__f021983,25,664,693,341.884483,False
wnba__wnba_02__s11__f021983,26,463,667,141.060271,False
wnba__wnba_02__s11__f021983,27,467,637,138.050715,False
wnba__wnba_02__s11__f021983,28,688,702,336.047616,False
wnba__wnba_02__s11__f021983,29,629,693,307.782391,False
wnba__wnba_02__s11__f021983,30,542,633,212.398211,False
wnba__wnba_02__s11__f021983,31,640,656,312.083322,False
wnba__wnba_02__s11__f021983,32,701,702,323.210458,False
wnba__wnba_02__s11__f021983,33,641,702,321.628668,False
wnba__wnba_02__s11__f021983,34,542,674,218.769285,False
wnba__wnba_02__s11__f021983,35,688,647,332.013554,False
wnba__wnba_02__s11__f021983,36,1155,677,137.673527,False
wnba__wnba_02__s11__f021983,37,352,689,72.422372,False
wnba__wnba_02__s11__f021983,38,646,693,324.32237,False
wnba__wnba_02__s11__f021983,39,461,649,134.171532,False
wnba__wnba_02__s11__f021983,40,1252,662,232.310138,False
wnba__wnba_02__s11__f021983,41,1230,641,210.192769,False
wnba__wnba_02__s11__f021983,42,454,673,134.85177,False
wnba__wnba_02__s11__f021983,43,250,50,211.009478,False
wnba__wnba_02__s11__f021983,44,109,63,270.82282,False
wnba__wnba_02__s11__f021983,45,682,694,340.851874,False
wnba__wnba_02__s11__f021983,46,1093,462,201.675482,False
wnba__wnba_02__s11__f021983,47,494,694,179.922205,False
wnba__wnba_02__s11__f021983,48,658,634,328.298645,False
wnba__wnba_02__s11__f021983,49,947,469,195.166596,False
wnba__wnba_02__s11__f021983,50,1255,616,237.446836,False
wnba__wnba_02__s11__f021983,51,1079,537,127.475488,False
wnba__wnba_02__s11__f021983,52,925,530,153.052279,False
wnba__wnba_02__s11__f021983,53,507,693,191.46279,False
wnba__wnba_02__s11__f021983,54,110,241,190.515091,False
wnba__wnba_02__s11__f021983,55,874,527,190.905736,False
wnba__wnba_02__s11__f021983,56,484,693,170.425937,False
wnba__wnba_02__s11__f021983,57,1129,673,111.40018,False
wnba__wnba_02__s11__f021983,58,951,452,187.216452,False
wnba__wnba_02__s11__f021983,59,1101,471,196.473917,False
wnba__wnba_02__s11__f021983,60,1216,469,266.79018,False
wnba__wnba_02__s11__f021983,61,774,523,276.848334,False
wnba__wnba_02__s11__f021983,62,1243,671,223.986607,False
wnba__wnba_02__s11__f021983,63,852,515,215.520301,False
wnba__wnba_02__s11__f021983,64,115,518,237.968485,False
wnba__wnba_02__s11__f021983,65,910,526,165.758861,False
wnba__wnba_02__s11__f021983,66,1201,477,250.379712,False
wnba__wnba_02__s11__f021983,67,941,531,142.83557,False
wnba__wnba_02__s11__f021983,68,696,693,326.84094,False
wnba__wnba_02__s11__f021983,69,144,281,158.151826,False
wnba__wnba_02__s11__f021983,70,1259,654,239.03347,False
wnba__wnba_02__s11__f021983,71,1215,545,221.472346,False
wnba__wnba_02__s11__f021983,72,62,60,307.683279,False
wnba__wnba_02__s11__f021983,73,515,700,201.556444,False
wnba__wnba_02__s11__f021983,74,1276,473,311.231425,False
wnba__wnba_02__s11__f021983,75,1168,465,236.915597,False
wnba__wnba_02__s11__f021983,76,747,577,282.591578,False
wnba__wnba_02__s11__f021983,77,1025,457,193.064756,False
wnba__wnba_02__s11__f021983,78,839,694,186.271308,False
wnba__wnba_02__s11__f021983,79,1205,666,185.690603,False
wnba__wnba_02__s11__f021983,80,1130,468,212.659352,False
wnba__wnba_02__s11__f021983,81,734,661,286.21146,False
wnba__wnba_02__s11__f021983,82,39,58,327.001529,False
wnba__wnba_02__s11__f021983,83,201,86,195.862196,False
wnba__wnba_02__s11__f021983,84,761,651,259.00193,False
wnba__wnba_02__s11__f021983,85,756,661,264.229067,False
wnba__wnba_02__s11__f021983,86,1030,466,184.271539,False
wnba__wnba_02__s11__f021983,87,739,640,281.17788,False
wnba__wnba_02__s11__f021983,88,83,526,264.282046,False
wnba__wnba_02__s11__f021983,89,815,700,211.009478,False
wnba__wnba_02__s11__f021983,90,56,503,297.934557,False
wnba__wnba_02__s11__f021983,91,1214,657,194.126248,False
wnba__wnba_02__s11__f021983,92,108,527,240.69275,False
wnba__wnba_02__s11__f021983,93,131,301,175.148508,False
wnba__wnba_02__s11__f021983,94,50,58,318.290748,False
wnba__wnba_02__s11__f021983,95,672,634,342.28643,False
wnba__wnba_02__s11__f021983,96,1104,251,144.678955,False
wnba__wnba_02__s11__f021983,97,801,461,252.382646,False
wnba__wnba_02__s11__f021983,98,911,467,207.858125,False
wnba__wnba_02__s11__f021983,99,832,141,178.213355,False
wnba__wnba_02__s11__f021983,100,1116,463,210.202284,False
wnba__wnba_04__s06__f012223,1,578,663,119.97083,False
wnba__wnba_04__s06__f012223,2,459,662,234.787138,False
wnba__wnba_04__s06__f012223,3,857,681,177.792013,False
wnba__wnba_04__s06__f012223,4,848,661,163.232962,False
wnba__wnba_04__s06__f012223,5,857,667,173.487752,False
wnba__wnba_04__s06__f012223,6,834,662,150.0,False
wnba__wnba_04__s06__f012223,7,478,674,218.769285,False
wnba__wnba_04__s06__f012223,8,869,664,184.328511,False
wnba__wnba_04__s06__f012223,9,475,658,218.332316,False
wnba__wnba_04__s06__f012223,10,549,657,145.773797,False
wnba__wnba_04__s06__f012223,11,898,666,213.02582,False
wnba__wnba_04__s06__f012223,12,889,681,208.139376,False
wnba__wnba_04__s06__f012223,13,582,674,120.747671,False
wnba__wnba_04__s06__f012223,14,876,681,195.747286,False
wnba__wnba_04__s06__f012223,15,565,673,135.771867,False
wnba__wnba_04__s06__f012223,16,904,681,222.524156,False
wnba__wnba_04__s06__f012223,17,548,674,151.921032,False
wnba__wnba_04__s06__f012223,18,836,681,158.230844,False
wnba__wnba_04__s06__f012223,19,559,657,136.124943,False
wnba__wnba_04__s06__f012223,20,583,651,111.40018,False
wnba__wnba_04__s06__f012223,21,986,647,297.228868,False
wnba__wnba_04__s06__f012223,22,759,665,82.377181,False
wnba__wnba_04__s06__f012223,23,796,677,120.353646,False
wnba__wnba_04__s06__f012223,24,758,681,91.350972,False
wnba__wnba_04__s06__f012223,25,958,674,273.386174,False
wnba__wnba_04__s06__f012223,26,773,681,103.004854,False
wnba__wnba_04__s06__f012223,27,967,662,280.166022,False
wnba__wnba_04__s06__f012223,28,721,696,82.07923,False
wnba__wnba_04__s06__f012223,29,789,667,109.590146,False
wnba__wnba_04__s06__f012223,30,941,666,255.180328,False
wnba__wnba_04__s06__f012223,31,941,679,257.841036,False
wnba__wnba_04__s06__f012223,32,816,686,142.239235,False
wnba__wnba_04__s06__f012223,33,986,696,305.601047,False
wnba__wnba_04__s06__f012223,34,908,716,238.201595,False
wnba__wnba_04__s06__f012223,35,544,689,161.483745,False
wnba__wnba_04__s06__f012223,36,967,679,283.2137,False
wnba__wnba_04__s06__f012223,37,928,686,246.981781,False
wnba__wnba_04__s06__f012223,38,334,658,202.484567,False
wnba__wnba_04__s06__f012223,39,358,669,228.659135,False
wnba__wnba_04__s06__f012223,40,384,671,254.12005,False
wnba__wnba_04__s06__f012223,41,567,688,140.545366,False
wnba__wnba_04__s06__f012223,42,478,688,222.638721,False
wnba__wnba_04__s06__f012223,43,489,689,212.513529,False
wnba__wnba_04__s06__f012223,44,358,658,225.583687,False
