sheet_id,tick_key,section_id,video_id,competition,sport,offset_s,source_duration,window_start_s,window_end_s,container_bytes,container_sha256,width,height,frame_count,avg_frame_rate,codec_name,frame_index,sheet_bytes,sheet_sha256,evidence_status,absent_reason,pinned_utc
g385_0177,coYlCAzzpjI_s5424:004905,coYlCAzzpjI_s5424,coYlCAzzpjI,nba,nba,5424,132.349,5424,5557,81046614,fccc4c5aa1b0ae9dd689d2866cddc5586fb0c2bfc9f916a0890485165bba8614,1920,1080,7973,730080000/12180167,h264,4905,198740,d698cbca66a2b5981d6955e0161ef3a9b137a7de13af358d52aa172b83582f49,READABLE,,2026-09-11T02:24:25Z
g385_0023,coYlCAzzpjI_s5424:005519,coYlCAzzpjI_s5424,coYlCAzzpjI,nba,nba,5424,132.349,5424,5557,81046614,fccc4c5aa1b0ae9dd689d2866cddc5586fb0c2bfc9f916a0890485165bba8614,1920,1080,7973,730080000/12180167,h264,5519,159522,ab2f43137a473af34a4d39c48d4da63cfa0414fca05e0111565139487183035a,READABLE,,2026-09-11T02:24:25Z
g385_0196,coYlCAzzpjI_s5424:006132,coYlCAzzpjI_s5424,coYlCAzzpjI,nba,nba,5424,132.349,5424,5557,81046614,fccc4c5aa1b0ae9dd689d2866cddc5586fb0c2bfc9f916a0890485165bba8614,1920,1080,7973,730080000/12180167,h264,6132,157114,96e5af50a08f2e4939f5f66158935d67a6468926e771f4815da5f63b6139b21c,READABLE,,2026-09-11T02:24:25Z
g385_0357,coYlCAzzpjI_s5424:006745,coYlCAzzpjI_s5424,coYlCAzzpjI,nba,nba,5424,132.349,5424,5557,81046614,fccc4c5aa1b0ae9dd689d2866cddc5586fb0c2bfc9f916a0890485165bba8614,1920,1080,7973,730080000/12180167,h264,6745,155651,11b1f020c6719f035db794dc8bbe851b03c7b0467144e57bf9aa6fbfbb5b879b,READABLE,,2026-09-11T02:24:25Z
g385_0255,coYlCAzzpjI_s5424:007358,coYlCAzzpjI_s5424,coYlCAzzpjI,nba,nba,5424,132.349,5424,5557,81046614,fccc4c5aa1b0ae9dd689d2866cddc5586fb0c2bfc9f916a0890485165bba8614,1920,1080,7973,730080000/12180167,h264,7358,197528,a40a1b5c373ac22d1498ace70180610040cf0df41c8fa590e31947b820ee9a11,READABLE,,2026-09-11T02:24:25Z
g385_0082,o-0zMlCbY3o_s90:000302,o-0zMlCbY3o_s90,o-0zMlCbY3o,ncaa_basketball,ncaa_basketball,90,130.530,90,221,70198930,53d5c604fba929476b780cbef78b122f4170fcb7566704fd56ec11415e9c4dd7,1920,1080,3927,30000/1001,h264,302,136434,1cb46c7213a12b8e4142dd19c9ca0c0348965bea65598fb060e2a7cc06ec2a80,READABLE,,2026-09-11T02:34:05Z
g385_0301,o-0zMlCbY3o_s90:000604,o-0zMlCbY3o_s90,o-0zMlCbY3o,ncaa_basketball,ncaa_basketball,90,130.530,90,221,70198930,53d5c604fba929476b780cbef78b122f4170fcb7566704fd56ec11415e9c4dd7,1920,1080,3927,30000/1001,h264,604,175739,f907b037695a3dad6380347961797ebc5330f6659203aae4678d6868b6a42100,READABLE,,2026-09-11T02:34:05Z
g385_0084,o-0zMlCbY3o_s90:000906,o-0zMlCbY3o_s90,o-0zMlCbY3o,ncaa_basketball,ncaa_basketball,90,130.530,90,221,70198930,53d5c604fba929476b780cbef78b122f4170fcb7566704fd56ec11415e9c4dd7,1920,1080,3927,30000/1001,h264,906,90335,64c65540228efd1a6ae7d5e20c3c15ad6cc6b66ea7dc0501fd2040381aa817d5,READABLE,,2026-09-11T02:34:05Z
g385_0040,o-0zMlCbY3o_s90:001208,o-0zMlCbY3o_s90,o-0zMlCbY3o,ncaa_basketball,ncaa_basketball,90,130.530,90,221,70198930,53d5c604fba929476b780cbef78b122f4170fcb7566704fd56ec11415e9c4dd7,1920,1080,3927,30000/1001,h264,1208,189876,80f1760f0e1ed80d7d2e35ec2d57c1e6ca4e030257d91c4c4862304a312a417d,READABLE,,2026-09-11T02:34:05Z
g385_0230,o-0zMlCbY3o_s90:001510,o-0zMlCbY3o_s90,o-0zMlCbY3o,ncaa_basketball,ncaa_basketball,90,130.530,90,221,70198930,53d5c604fba929476b780cbef78b122f4170fcb7566704fd56ec11415e9c4dd7,1920,1080,3927,30000/1001,h264,1510,157915,e2272c4d52feff1368830750db313d9d64b8757f5bc03563391bee84c7c480b7,READABLE,,2026-09-11T02:34:05Z
g385_0344,o-0zMlCbY3o_s90:001812,o-0zMlCbY3o_s90,o-0zMlCbY3o,ncaa_basketball,ncaa_basketball,90,130.530,90,221,70198930,53d5c604fba929476b780cbef78b122f4170fcb7566704fd56ec11415e9c4dd7,1920,1080,3927,30000/1001,h264,1812,156232,6bbdc405f10654f0621a96c2ec3fbeda3b6917f788463ed006749b6db0597f8e,READABLE,,2026-09-11T02:34:05Z
g385_0178,o-0zMlCbY3o_s90:002114,o-0zMlCbY3o_s90,o-0zMlCbY3o,ncaa_basketball,ncaa_basketball,90,130.530,90,221,70198930,53d5c604fba929476b780cbef78b122f4170fcb7566704fd56ec11415e9c4dd7,1920,1080,3927,30000/1001,h264,2114,180998,94570defc17f82c6cce56f6be53f6c4e1f182c7337d033561edef810e66eab79,READABLE,,2026-09-11T02:34:05Z
g385_0234,o-0zMlCbY3o_s90:002416,o-0zMlCbY3o_s90,o-0zMlCbY3o,ncaa_basketball,ncaa_basketball,90,130.530,90,221,70198930,53d5c604fba929476b780cbef78b122f4170fcb7566704fd56ec11415e9c4dd7,1920,1080,3927,30000/1001,h264,2416,181931,ef330023946a20eb4ca681bd267065d42b881baf164e1d2c31dd88bb91250380,READABLE,,2026-09-11T02:34:05Z
g385_0214,o-0zMlCbY3o_s90:002718,o-0zMlCbY3o_s90,o-0zMlCbY3o,ncaa_basketball,ncaa_basketball,90,130.530,90,221,70198930,53d5c604fba929476b780cbef78b122f4170fcb7566704fd56ec11415e9c4dd7,1920,1080,3927,30000/1001,h264,2718,182157,4d8b6ffa87af8fa43309de7ceaa5ef9b1a5190dca78a98c217c58cf8f884257b,READABLE,,2026-09-11T02:34:05Z
g385_0205,o-0zMlCbY3o_s90:003020,o-0zMlCbY3o_s90,o-0zMlCbY3o,ncaa_basketball,ncaa_basketball,90,130.530,90,221,70198930,53d5c604fba929476b780cbef78b122f4170fcb7566704fd56ec11415e9c4dd7,1920,1080,3927,30000/1001,h264,3020,189675,579563d356b25147c255a7c38ac8d919f976630e1e7e247a56a26485e6534ff3,READABLE,,2026-09-11T02:34:05Z
g385_0051,o-0zMlCbY3o_s90:003322,o-0zMlCbY3o_s90,o-0zMlCbY3o,ncaa_basketball,ncaa_basketball,90,130.530,90,221,70198930,53d5c604fba929476b780cbef78b122f4170fcb7566704fd56ec11415e9c4dd7,1920,1080,3927,30000/1001,h264,3322,159345,ec03165eba6b402affdf7f1dcd346b750f2b01802d0f6a5bc01f8cfe8fe4f190,READABLE,,2026-09-11T02:34:05Z
g385_0233,o-0zMlCbY3o_s90:003624,o-0zMlCbY3o_s90,o-0zMlCbY3o,ncaa_basketball,ncaa_basketball,90,130.530,90,221,70198930,53d5c604fba929476b780cbef78b122f4170fcb7566704fd56ec11415e9c4dd7,1920,1080,3927,30000/1001,h264,3624,93134,75fc2fb245b2fc1a8a068b78e039fe0f1f7f0687cb0983f26fd7a679bb9262dd,READABLE,,2026-09-11T02:34:05Z
g385_0026,ouRk-j987wk_s1275:000608,ouRk-j987wk_s1275,ouRk-j987wk,wnba,wnba,1275,131.548,1275,1407,83292484,36e6449a94d85cfde6ab16ce08e1e9bcfca9bb8da26734510524dd26d33c9e55,1920,1080,7913,720450000/12019507,h264,608,186425,42e46b1b1450a35ff1f9537bf9be9849f84eef7d8a88590d074770051240d17f,READABLE,,2026-09-11T02:40:35Z
g385_0305,ouRk-j987wk_s1275:001217,ouRk-j987wk_s1275,ouRk-j987wk,wnba,wnba,1275,131.548,1275,1407,83292484,36e6449a94d85cfde6ab16ce08e1e9bcfca9bb8da26734510524dd26d33c9e55,1920,1080,7913,720450000/12019507,h264,1217,154427,aaf4a45f6a4bb1ac7749e3ca471fcc60bd40e5ac69f7642baeae7815e20e4229,READABLE,,2026-09-11T02:40:35Z
g385_0311,ouRk-j987wk_s1275:001825,ouRk-j987wk_s1275,ouRk-j987wk,wnba,wnba,1275,131.548,1275,1407,83292484,36e6449a94d85cfde6ab16ce08e1e9bcfca9bb8da26734510524dd26d33c9e55,1920,1080,7913,720450000/12019507,h264,1825,176342,d0a4a144fdcd3f1e53d2610bd6bae7906cf5c5b203286d11b63fc2ea5ae57030,READABLE,,2026-09-11T02:40:35Z
g385_0155,ouRk-j987wk_s1275:002434,ouRk-j987wk_s1275,ouRk-j987wk,wnba,wnba,1275,131.548,1275,1407,83292484,36e6449a94d85cfde6ab16ce08e1e9bcfca9bb8da26734510524dd26d33c9e55,1920,1080,7913,720450000/12019507,h264,2434,157743,965eac17724c8eaa9eb1a7f2a49aedcd347d3ec70df9ce89d1746dd3a1aa92c8,READABLE,,2026-09-11T02:40:35Z
g385_0140,ouRk-j987wk_s1275:003043,ouRk-j987wk_s1275,ouRk-j987wk,wnba,wnba,1275,131.548,1275,1407,83292484,36e6449a94d85cfde6ab16ce08e1e9bcfca9bb8da26734510524dd26d33c9e55,1920,1080,7913,720450000/12019507,h264,3043,164968,309d9b4274b58b8e8b5f44bbac71d9f6f37ef1687292acff69e6ac3149472b24,READABLE,,2026-09-11T02:40:35Z
g385_0338,ouRk-j987wk_s1275:003651,ouRk-j987wk_s1275,ouRk-j987wk,wnba,wnba,1275,131.548,1275,1407,83292484,36e6449a94d85cfde6ab16ce08e1e9bcfca9bb8da26734510524dd26d33c9e55,1920,1080,7913,720450000/12019507,h264,3651,72254,407e4f5b3e64b762b2ffbfb2281a5910e8fb3df4d47f97a8ad654aa524a08605,READABLE,,2026-09-11T02:40:35Z
g385_0179,ouRk-j987wk_s1275:004260,ouRk-j987wk_s1275,ouRk-j987wk,wnba,wnba,1275,131.548,1275,1407,83292484,36e6449a94d85cfde6ab16ce08e1e9bcfca9bb8da26734510524dd26d33c9e55,1920,1080,7913,720450000/12019507,h264,4260,175799,7d62cc8e7abb201b54f6a1ab8e0efdb3cd9ee1ee7f24ae0941fde7ab4661cac8,READABLE,,2026-09-11T02:40:35Z
g385_0046,ouRk-j987wk_s1275:004868,ouRk-j987wk_s1275,ouRk-j987wk,wnba,wnba,1275,131.548,1275,1407,83292484,36e6449a94d85cfde6ab16ce08e1e9bcfca9bb8da26734510524dd26d33c9e55,1920,1080,7913,720450000/12019507,h264,4868,155984,0bf96b7f845793216616a807cef6d0913e492ae30ddbae9f24794582859a17c4,READABLE,,2026-09-11T02:40:35Z
g385_0201,ouRk-j987wk_s1275:005477,ouRk-j987wk_s1275,ouRk-j987wk,wnba,wnba,1275,131.548,1275,1407,83292484,36e6449a94d85cfde6ab16ce08e1e9bcfca9bb8da26734510524dd26d33c9e55,1920,1080,7913,720450000/12019507,h264,5477,155570,51ee00f79e11e49e7444eeb7ded7e6f688d89ce7b54c479599a71f71c71f3f88,READABLE,,2026-09-11T02:40:35Z
g385_0282,ouRk-j987wk_s1275:006086,ouRk-j987wk_s1275,ouRk-j987wk,wnba,wnba,1275,131.548,1275,1407,83292484,36e6449a94d85cfde6ab16ce08e1e9bcfca9bb8da26734510524dd26d33c9e55,1920,1080,7913,720450000/12019507,h264,6086,104855,de5f712d19d06d3f40f0a483aec2afb29f0e9f35fb1b8fb6c47e6d2d43b8e22e,READABLE,,2026-09-11T02:40:35Z
g385_0119,ouRk-j987wk_s1275:006694,ouRk-j987wk_s1275,ouRk-j987wk,wnba,wnba,1275,131.548,1275,1407,83292484,36e6449a94d85cfde6ab16ce08e1e9bcfca9bb8da26734510524dd26d33c9e55,1920,1080,7913,720450000/12019507,h264,6694,97092,74ae8faa01caa9b44ee03a7973567be52fde7748a14ebcb64e8ee4c1b7ec3a89,READABLE,,2026-09-11T02:40:35Z
g385_0044,ouRk-j987wk_s1275:007303,ouRk-j987wk_s1275,ouRk-j987wk,wnba,wnba,1275,131.548,1275,1407,83292484,36e6449a94d85cfde6ab16ce08e1e9bcfca9bb8da26734510524dd26d33c9e55,1920,1080,7913,720450000/12019507,h264,7303,159771,b4e48855183c1cebf3c95b27ed73e10139cd4516381a8e41646b1430a4076bed,READABLE,,2026-09-11T02:40:35Z
g385_0324,pPHOlLVyjQc_s1603:000627,pPHOlLVyjQc_s1603,pPHOlLVyjQc,nba,nba,1603,135.769,1603,1739,91453639,5591a9b730d58d5c045defecedc986e52ad875a2376955ee4c925f1393f46d67,1920,1080,8153,152946000/2551649,h264,627,168385,bb5f93b62dbba91e2bd98389215cbbd7d9fd89b4cf913c43d51a5a169b5cd85c,READABLE,,2026-09-11T02:25:25Z
g385_0122,pPHOlLVyjQc_s1603:001254,pPHOlLVyjQc_s1603,pPHOlLVyjQc,nba,nba,1603,135.769,1603,1739,91453639,5591a9b730d58d5c045defecedc986e52ad875a2376955ee4c925f1393f46d67,1920,1080,8153,152946000/2551649,h264,1254,185636,75600fb9a922a874e152f3713990ce41eecbde32b588942473ddf62720fbb3ca,READABLE,,2026-09-11T02:25:25Z
g385_0149,pPHOlLVyjQc_s1603:001881,pPHOlLVyjQc_s1603,pPHOlLVyjQc,nba,nba,1603,135.769,1603,1739,91453639,5591a9b730d58d5c045defecedc986e52ad875a2376955ee4c925f1393f46d67,1920,1080,8153,152946000/2551649,h264,1881,152550,f9efaa449f9d0aa35008e381a51c9f18a3466b0088f7ba032f526ef7385fa816,READABLE,,2026-09-11T02:25:25Z
g385_0156,pPHOlLVyjQc_s1603:002508,pPHOlLVyjQc_s1603,pPHOlLVyjQc,nba,nba,1603,135.769,1603,1739,91453639,5591a9b730d58d5c045defecedc986e52ad875a2376955ee4c925f1393f46d67,1920,1080,8153,152946000/2551649,h264,2508,108772,b86eea77df74ec2d8379b3674de18e7bb855c97be09c5cdf6620405e8a34adfe,READABLE,,2026-09-11T02:25:25Z
g385_0038,pPHOlLVyjQc_s1603:003135,pPHOlLVyjQc_s1603,pPHOlLVyjQc,nba,nba,1603,135.769,1603,1739,91453639,5591a9b730d58d5c045defecedc986e52ad875a2376955ee4c925f1393f46d67,1920,1080,8153,152946000/2551649,h264,3135,194808,af33b9b1c8c00a91dea3d6f5dc5c62e5163196b672d6a1aaedec757e8aed4eab,READABLE,,2026-09-11T02:25:25Z
g385_0266,pPHOlLVyjQc_s1603:003762,pPHOlLVyjQc_s1603,pPHOlLVyjQc,nba,nba,1603,135.769,1603,1739,91453639,5591a9b730d58d5c045defecedc986e52ad875a2376955ee4c925f1393f46d67,1920,1080,8153,152946000/2551649,h264,3762,174828,86e4cc84b297a2df1c6d1ea94c30ce1db52a5bbc1b22ceefafcc1e9f09056ecc,READABLE,,2026-09-11T02:25:25Z
g385_0067,pPHOlLVyjQc_s1603:004389,pPHOlLVyjQc_s1603,pPHOlLVyjQc,nba,nba,1603,135.769,1603,1739,91453639,5591a9b730d58d5c045defecedc986e52ad875a2376955ee4c925f1393f46d67,1920,1080,8153,152946000/2551649,h264,4389,175032,f910cdb54565ad718e003b89970bd65931195d960d82417ae9c3f0d5ad4af58b,READABLE,,2026-09-11T02:25:25Z
g385_0115,pPHOlLVyjQc_s1603:005016,pPHOlLVyjQc_s1603,pPHOlLVyjQc,nba,nba,1603,135.769,1603,1739,91453639,5591a9b730d58d5c045defecedc986e52ad875a2376955ee4c925f1393f46d67,1920,1080,8153,152946000/2551649,h264,5016,157647,0dfc32b9755957b7f4adb94a8f3742c41010b6a1f816aa08f983e3c260768733,READABLE,,2026-09-11T02:25:25Z
g385_0031,pPHOlLVyjQc_s1603:005643,pPHOlLVyjQc_s1603,pPHOlLVyjQc,nba,nba,1603,135.769,1603,1739,91453639,5591a9b730d58d5c045defecedc986e52ad875a2376955ee4c925f1393f46d67,1920,1080,8153,152946000/2551649,h264,5643,177766,59d293bd0c451608732dcee5623c32cf2dcba2a63e331d0318aff61e9384fe00,READABLE,,2026-09-11T02:25:25Z
g385_0102,pPHOlLVyjQc_s1603:006270,pPHOlLVyjQc_s1603,pPHOlLVyjQc,nba,nba,1603,135.769,1603,1739,91453639,5591a9b730d58d5c045defecedc986e52ad875a2376955ee4c925f1393f46d67,1920,1080,8153,152946000/2551649,h264,6270,183837,7cd483354f7251c952e8e82820a1749fd8e32bb472a539cdd17f3bd9ab1311bc,READABLE,,2026-09-11T02:25:25Z
g385_0197,pPHOlLVyjQc_s1603:006897,pPHOlLVyjQc_s1603,pPHOlLVyjQc,nba,nba,1603,135.769,1603,1739,91453639,5591a9b730d58d5c045defecedc986e52ad875a2376955ee4c925f1393f46d67,1920,1080,8153,152946000/2551649,h264,6897,167572,b3c56a9d5ff9290f460cedba48863405241a96438ca723c2a413f5b091995ffd,READABLE,,2026-09-11T02:25:25Z
g385_0147,pPHOlLVyjQc_s1603:007524,pPHOlLVyjQc_s1603,pPHOlLVyjQc,nba,nba,1603,135.769,1603,1739,91453639,5591a9b730d58d5c045defecedc986e52ad875a2376955ee4c925f1393f46d67,1920,1080,8153,152946000/2551649,h264,7524,175741,6d8f86ee85a7e306fdd3c96259b49e79632181b5d6cfd74c021f9a1c12444cfc,READABLE,,2026-09-11T02:25:25Z
g385_0116,qAeUUwn-A8s_s3795:000306,qAeUUwn-A8s_s3795,qAeUUwn-A8s,nba,nba,3795,132.566,3795,3928,72449149,2c4dd5b3e5a9659003fd26b65dcd2b4f052dfd274557f5839cec1d4225995801,1920,1080,3987,30000/1001,h264,306,159974,a953a913857d312dbab5ccfa373314d90e1da330094f3615369affc3398b6652,READABLE,,2026-09-11T02:26:53Z
g385_0185,qAeUUwn-A8s_s3795:000613,qAeUUwn-A8s_s3795,qAeUUwn-A8s,nba,nba,3795,132.566,3795,3928,72449149,2c4dd5b3e5a9659003fd26b65dcd2b4f052dfd274557f5839cec1d4225995801,1920,1080,3987,30000/1001,h264,613,158430,2c089eb2ab9fe0e8011a30fe5c5e68634d332202526d7e8828fe7be4ff5e3bff,READABLE,,2026-09-11T02:26:53Z
g385_0159,qAeUUwn-A8s_s3795:000919,qAeUUwn-A8s_s3795,qAeUUwn-A8s,nba,nba,3795,132.566,3795,3928,72449149,2c4dd5b3e5a9659003fd26b65dcd2b4f052dfd274557f5839cec1d4225995801,1920,1080,3987,30000/1001,h264,919,162434,d53d7b653d210d0999f3d527acad19aa58919532b80e226417b7ac38d10eed80,READABLE,,2026-09-11T02:26:53Z
g385_0113,qAeUUwn-A8s_s3795:001226,qAeUUwn-A8s_s3795,qAeUUwn-A8s,nba,nba,3795,132.566,3795,3928,72449149,2c4dd5b3e5a9659003fd26b65dcd2b4f052dfd274557f5839cec1d4225995801,1920,1080,3987,30000/1001,h264,1226,107802,f5bc497c5c99a1e958de0d33c5db4722e312a8db09f899160f0e95b1f47a021e,READABLE,,2026-09-11T02:26:53Z
g385_0262,qAeUUwn-A8s_s3795:001533,qAeUUwn-A8s_s3795,qAeUUwn-A8s,nba,nba,3795,132.566,3795,3928,72449149,2c4dd5b3e5a9659003fd26b65dcd2b4f052dfd274557f5839cec1d4225995801,1920,1080,3987,30000/1001,h264,1533,187417,d1009d2786d822e7855f77e33c7e7030ad80966b1566feea18fd57bcf560e6af,READABLE,,2026-09-11T02:26:53Z
g385_0021,qAeUUwn-A8s_s3795:001839,qAeUUwn-A8s_s3795,qAeUUwn-A8s,nba,nba,3795,132.566,3795,3928,72449149,2c4dd5b3e5a9659003fd26b65dcd2b4f052dfd274557f5839cec1d4225995801,1920,1080,3987,30000/1001,h264,1839,165042,2c060ef69816d69bc374f879e2caddf3bb74eb692c83cffe0b17d6528ec45bb6,READABLE,,2026-09-11T02:26:53Z
g385_0259,qAeUUwn-A8s_s3795:002146,qAeUUwn-A8s_s3795,qAeUUwn-A8s,nba,nba,3795,132.566,3795,3928,72449149,2c4dd5b3e5a9659003fd26b65dcd2b4f052dfd274557f5839cec1d4225995801,1920,1080,3987,30000/1001,h264,2146,144056,2d61233b94f4b9126479c9bbb79352dd6560b443815e5618ee0a66a064f97834,READABLE,,2026-09-11T02:26:53Z
g385_0273,qAeUUwn-A8s_s3795:002452,qAeUUwn-A8s_s3795,qAeUUwn-A8s,nba,nba,3795,132.566,3795,3928,72449149,2c4dd5b3e5a9659003fd26b65dcd2b4f052dfd274557f5839cec1d4225995801,1920,1080,3987,30000/1001,h264,2452,177101,bc008dddec131859a29e6166c51eb6f25cb92d4c55510816b0c85f3c261bdc62,READABLE,,2026-09-11T02:26:53Z
g385_0030,qAeUUwn-A8s_s3795:002759,qAeUUwn-A8s_s3795,qAeUUwn-A8s,nba,nba,3795,132.566,3795,3928,72449149,2c4dd5b3e5a9659003fd26b65dcd2b4f052dfd274557f5839cec1d4225995801,1920,1080,3987,30000/1001,h264,2759,164528,5d1b9fcc5f0732548e3dbd4a5911cda6895684c32fd0de3331fbc771ea4109ad,READABLE,,2026-09-11T02:26:53Z
g385_0204,qAeUUwn-A8s_s3795:003066,qAeUUwn-A8s_s3795,qAeUUwn-A8s,nba,nba,3795,132.566,3795,3928,72449149,2c4dd5b3e5a9659003fd26b65dcd2b4f052dfd274557f5839cec1d4225995801,1920,1080,3987,30000/1001,h264,3066,89604,adf30a6b533483fc6be069d610552df675d8d3014140e5278d64f9b1f0c9d277,READABLE,,2026-09-11T02:26:53Z
g385_0279,qAeUUwn-A8s_s3795:003372,qAeUUwn-A8s_s3795,qAeUUwn-A8s,nba,nba,3795,132.566,3795,3928,72449149,2c4dd5b3e5a9659003fd26b65dcd2b4f052dfd274557f5839cec1d4225995801,1920,1080,3987,30000/1001,h264,3372,175229,5b03bae89ceaea76aa4dea8537192d4f1d043d1e81e8e8a0fcf0fef564ff43d0,READABLE,,2026-09-11T02:26:53Z
g385_0136,qAeUUwn-A8s_s3795:003679,qAeUUwn-A8s_s3795,qAeUUwn-A8s,nba,nba,3795,132.566,3795,3928,72449149,2c4dd5b3e5a9659003fd26b65dcd2b4f052dfd274557f5839cec1d4225995801,1920,1080,3987,30000/1001,h264,3679,172494,6b95d8762407f0497cc22ac7f26be5caee7ab3955a3ca0da25aa3b5a3c9c276f,READABLE,,2026-09-11T02:26:53Z
g385_0203,rDN2P2gcteY_s1161:000308,rDN2P2gcteY_s1161,rDN2P2gcteY,ncaa_basketball,ncaa_basketball,1161,133.367,1161,1295,66497114,b254a963a2719feb02ab1e4ea00e758eb483d6bffebe9aea7a8b6c8931387195,1920,1080,4017,30000/1001,h264,308,178089,6e993eff9acbbeb799e619c9a7a90e7b07866521d113d0966309798a2e6fbb27,READABLE,,2026-09-11T02:34:41Z
g385_0291,rDN2P2gcteY_s1161:000617,rDN2P2gcteY_s1161,rDN2P2gcteY,ncaa_basketball,ncaa_basketball,1161,133.367,1161,1295,66497114,b254a963a2719feb02ab1e4ea00e758eb483d6bffebe9aea7a8b6c8931387195,1920,1080,4017,30000/1001,h264,617,168873,04f36fd0cbfc9cf17e79ed6335c2e1c15c3fe2ce1286b01d594d1b2ce483f585,READABLE,,2026-09-11T02:34:41Z
g385_0358,rDN2P2gcteY_s1161:000926,rDN2P2gcteY_s1161,rDN2P2gcteY,ncaa_basketball,ncaa_basketball,1161,133.367,1161,1295,66497114,b254a963a2719feb02ab1e4ea00e758eb483d6bffebe9aea7a8b6c8931387195,1920,1080,4017,30000/1001,h264,926,171980,b479a8df0d2f8cea19718b031b679f6d4710a3a870520bacc79df5c528e208e6,READABLE,,2026-09-11T02:34:41Z
g385_0133,rDN2P2gcteY_s1161:001235,rDN2P2gcteY_s1161,rDN2P2gcteY,ncaa_basketball,ncaa_basketball,1161,133.367,1161,1295,66497114,b254a963a2719feb02ab1e4ea00e758eb483d6bffebe9aea7a8b6c8931387195,1920,1080,4017,30000/1001,h264,1235,184891,19847485c5196268867b40028c25ad2e1c302ae3f10a1ac67d02bd7bb849f15c,READABLE,,2026-09-11T02:34:41Z
g385_0032,rDN2P2gcteY_s1161:001544,rDN2P2gcteY_s1161,rDN2P2gcteY,ncaa_basketball,ncaa_basketball,1161,133.367,1161,1295,66497114,b254a963a2719feb02ab1e4ea00e758eb483d6bffebe9aea7a8b6c8931387195,1920,1080,4017,30000/1001,h264,1544,170233,0a188f5b61b513b34d64e258287416e8e6f90ac46b990b882daae3af7cf3da5e,READABLE,,2026-09-11T02:34:41Z
g385_0213,rDN2P2gcteY_s1161:001853,rDN2P2gcteY_s1161,rDN2P2gcteY,ncaa_basketball,ncaa_basketball,1161,133.367,1161,1295,66497114,b254a963a2719feb02ab1e4ea00e758eb483d6bffebe9aea7a8b6c8931387195,1920,1080,4017,30000/1001,h264,1853,169371,1425ef7c5c73236a496310dc32ffbe3d8d7bee0d07cfe110574525126791b319,READABLE,,2026-09-11T02:34:41Z
g385_0270,rDN2P2gcteY_s1161:002162,rDN2P2gcteY_s1161,rDN2P2gcteY,ncaa_basketball,ncaa_basketball,1161,133.367,1161,1295,66497114,b254a963a2719feb02ab1e4ea00e758eb483d6bffebe9aea7a8b6c8931387195,1920,1080,4017,30000/1001,h264,2162,132985,5803cd74afc532d453937fcc4b4eef8254649e3b2561e78a6d2f124e7d26a221,READABLE,,2026-09-11T02:34:41Z
g385_0308,rDN2P2gcteY_s1161:002471,rDN2P2gcteY_s1161,rDN2P2gcteY,ncaa_basketball,ncaa_basketball,1161,133.367,1161,1295,66497114,b254a963a2719feb02ab1e4ea00e758eb483d6bffebe9aea7a8b6c8931387195,1920,1080,4017,30000/1001,h264,2471,192369,e6bc1e34f340cf28c6eb38c11bba836d28b02e55669cf76d791cf0fbed57f096,READABLE,,2026-09-11T02:34:41Z
g385_0188,rDN2P2gcteY_s1161:002780,rDN2P2gcteY_s1161,rDN2P2gcteY,ncaa_basketball,ncaa_basketball,1161,133.367,1161,1295,66497114,b254a963a2719feb02ab1e4ea00e758eb483d6bffebe9aea7a8b6c8931387195,1920,1080,4017,30000/1001,h264,2780,163193,003897d74b4093b64991820b2e7a06df60e346f451f126e15e2a6339388b1b9b,READABLE,,2026-09-11T02:34:41Z
g385_0187,rDN2P2gcteY_s1161:003089,rDN2P2gcteY_s1161,rDN2P2gcteY,ncaa_basketball,ncaa_basketball,1161,133.367,1161,1295,66497114,b254a963a2719feb02ab1e4ea00e758eb483d6bffebe9aea7a8b6c8931387195,1920,1080,4017,30000/1001,h264,3089,157350,ee1fbd9ca2ace95dd4f43688183bcdbb71dc5cab65eb96d76d0b503a15263f73,READABLE,,2026-09-11T02:34:41Z
g385_0231,rDN2P2gcteY_s1161:003398,rDN2P2gcteY_s1161,rDN2P2gcteY,ncaa_basketball,ncaa_basketball,1161,133.367,1161,1295,66497114,b254a963a2719feb02ab1e4ea00e758eb483d6bffebe9aea7a8b6c8931387195,1920,1080,4017,30000/1001,h264,3398,187822,77a9951a8940a42079dfd52567387c79dc7901bc4f392234a31f57f459dc3258,READABLE,,2026-09-11T02:34:41Z
g385_0076,rDN2P2gcteY_s1161:003707,rDN2P2gcteY_s1161,rDN2P2gcteY,ncaa_basketball,ncaa_basketball,1161,133.367,1161,1295,66497114,b254a963a2719feb02ab1e4ea00e758eb483d6bffebe9aea7a8b6c8931387195,1920,1080,4017,30000/1001,h264,3707,189687,c4a252df76d63403dfeec08641dc5fc13d270cfc0f9831dd8267c42f49df36ab,READABLE,,2026-09-11T02:34:41Z
g385_0348,ryHe2XPFHqs_s4950:000613,ryHe2XPFHqs_s4950,ryHe2XPFHqs,nba,nba,4950,132.983,4950,5083,86652220,4f1d747a282a09ba0c1f85b0b93a64e7a382a7ba3dfd020ca2835ce7f7eb07a2,1920,1080,7973,366795000/6119363,h264,613,114619,8d931189e2372fa9d13fe22c7b411e352c63be8c14be4c86edc880021b98c132,READABLE,,2026-09-11T02:27:29Z
