game_id,prefix,sport,status,video_id,offset_s,source_duration,source_resolution,finished_at,eligible,ineligible_reason
euroleague-xyoAURYLnQM_s90,euroleague,basketball,thin,xyoAURYLnQM,90,133.883,1920x1080,1788874406,1,
euroleague-zud-2wkhjJY_s155,euroleague,basketball,tracked,zud-2wkhjJY,155,131.620,1920x1080,1789062996,1,
euroleague-zud-2wkhjJY_s231,euroleague,basketball,tracked,zud-2wkhjJY,231,131.700,1920x1080,1788869299,1,
euroleague-zud-2wkhjJY_s296,euroleague,basketball,tracked,zud-2wkhjJY,296,133.580,1920x1080,1789063036,1,
euroleague-zud-2wkhjJY_s372,euroleague,basketball,tracked,zud-2wkhjJY,372,134.260,1920x1080,1788869507,1,
euroleague-zud-2wkhjJY_s437,euroleague,basketball,tracked,zud-2wkhjJY,437,129.620,1920x1080,1789063096,1,
euroleague-zud-2wkhjJY_s90,euroleague,basketball,tracked,zud-2wkhjJY,90,134.100,1920x1080,1788869507,1,
fXLNra4sjjU_s1238,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,1238,131.832,1920x1080,1789054526,1,
fXLNra4sjjU_s1303,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,1303,131.765,1920x1080,1789064952,1,
fXLNra4sjjU_s155,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,155,134.901,1920x1080,1789065074,1,
fXLNra4sjjU_s2386,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,2386,133.667,1920x1080,1789054566,1,
fXLNra4sjjU_s2451,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,2451,133.600,1920x1080,1789065094,1,
fXLNra4sjjU_s2961,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,2961,133.100,1920x1080,1788860134,1,
fXLNra4sjjU_s3534,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,3534,130.530,1920x1080,1789054566,1,
fXLNra4sjjU_s3599,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,3599,130.464,1920x1080,1789065094,1,
fXLNra4sjjU_s4682,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,4682,132.366,1920x1080,1789054627,1,
fXLNra4sjjU_s4747,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,4747,132.299,1920x1080,1789065195,1,
fXLNra4sjjU_s5830,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,5830,134.234,1920x1080,1789054627,1,
fXLNra4sjjU_s5832,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,5832,131.231,1920x1080,1788859993,1,
fXLNra4sjjU_s5895,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,5895,131.698,1920x1080,1789066281,1,
fXLNra4sjjU_s90,ncaa_basketball,ncaa_basketball,tracked,fXLNra4sjjU,90,134.968,1920x1080,1788859691,1,
fiba--x4DRmtYn4Q_s1466,fiba,basketball,tracked,-x4DRmtYn4Q,1466,132.633,1920x1080,1789055493,1,
fiba--x4DRmtYn4Q_s1531,fiba,basketball,tracked,-x4DRmtYn4Q,1531,131.700,1920x1080,1789067808,1,
fiba--x4DRmtYn4Q_s155,fiba,basketball,tracked,-x4DRmtYn4Q,155,131.700,1920x1080,1789067869,1,
fiba--x4DRmtYn4Q_s2842,fiba,basketball,tracked,-x4DRmtYn4Q,2842,130.700,1920x1080,1789055493,1,
fiba--x4DRmtYn4Q_s2907,fiba,basketball,tracked,-x4DRmtYn4Q,2907,131.367,1920x1080,1789067869,1,
fiba--x4DRmtYn4Q_s3530,fiba,basketball,tracked,-x4DRmtYn4Q,3530,133.000,1920x1080,1788863099,1,
fiba--x4DRmtYn4Q_s4218,fiba,basketball,tracked,-x4DRmtYn4Q,4218,136.233,1920x1080,1789055493,1,
fiba--x4DRmtYn4Q_s4283,fiba,basketball,tracked,-x4DRmtYn4Q,4283,134.367,1920x1080,1789067930,1,
fiba--x4DRmtYn4Q_s5594,fiba,basketball,tracked,-x4DRmtYn4Q,5594,133.367,1920x1080,1789055555,1,
fiba--x4DRmtYn4Q_s5659,fiba,basketball,tracked,-x4DRmtYn4Q,5659,135.367,1920x1080,1789067910,1,
fiba--x4DRmtYn4Q_s6970,fiba,basketball,tracked,-x4DRmtYn4Q,6970,133.367,1920x1080,1788862938,1,
fiba--x4DRmtYn4Q_s7035,fiba,basketball,tracked,-x4DRmtYn4Q,7035,126.700,1920x1080,1789067767,1,
fiba--x4DRmtYn4Q_s90,fiba,basketball,tracked,-x4DRmtYn4Q,90,130.700,1920x1080,1788862838,1,
fiba-14Mh4JjtLVg_s1414,fiba,basketball,tracked,14Mh4JjtLVg,1414,130.700,1920x1080,1788899745,1,
fiba-14Mh4JjtLVg_s2738,fiba,basketball,tracked,14Mh4JjtLVg,2738,132.033,1920x1080,1788899928,1,
fiba-14Mh4JjtLVg_s4062,fiba,basketball,tracked,14Mh4JjtLVg,4062,133.367,1920x1080,1788899928,1,
fiba-14Mh4JjtLVg_s5386,fiba,basketball,tracked,14Mh4JjtLVg,5386,134.700,1920x1080,1788900009,1,
fiba-14Mh4JjtLVg_s6710,fiba,basketball,tracked,14Mh4JjtLVg,6710,130.700,1920x1080,1788900171,1,
fiba-14Mh4JjtLVg_s90,fiba,basketball,tracked,14Mh4JjtLVg,90,134.700,1920x1080,1788900731,1,
fiba-1DKl1QOo_b8_s1289,fiba,basketball,tracked,1DKl1QOo_b8,1289,130.520,1920x1080,1788914334,1,
fiba-1DKl1QOo_b8_s2488,fiba,basketball,tracked,1DKl1QOo_b8,2488,131.160,1920x1080,1788915036,1,
fiba-1DKl1QOo_b8_s3687,fiba,basketball,tracked,1DKl1QOo_b8,3687,133.880,1920x1080,1788914417,1,
fiba-1DKl1QOo_b8_s4886,fiba,basketball,tracked,1DKl1QOo_b8,4886,133.280,1920x1080,1788914478,1,
fiba-1DKl1QOo_b8_s90,fiba,basketball,tracked,1DKl1QOo_b8,90,131.400,1920x1080,1788914728,1,
fiba-58p-Cj2gY7I_s1400,fiba,basketball,tracked,58p-Cj2gY7I,1400,132.260,1920x1080,1788874697,1,
fiba-58p-Cj2gY7I_s2710,fiba,basketball,thin,58p-Cj2gY7I,2710,131.540,1920x1080,1788874634,1,
fiba-58p-Cj2gY7I_s4020,fiba,basketball,tracked,58p-Cj2gY7I,4020,130.820,1920x1080,1788874884,1,
fiba-58p-Cj2gY7I_s5330,fiba,basketball,tracked,58p-Cj2gY7I,5330,135.220,1920x1080,1788875010,1,
fiba-58p-Cj2gY7I_s90,fiba,basketball,tracked,58p-Cj2gY7I,90,132.980,1920x1080,1788875031,1,
fiba-7HQqWMaKxpA_s1455,fiba,basketball,tracked,7HQqWMaKxpA,1455,134.367,1920x1080,1788865404,1,
fiba-7HQqWMaKxpA_s1520,fiba,basketball,tracked,7HQqWMaKxpA,1520,135.367,1920x1080,1789068255,1,
fiba-7HQqWMaKxpA_s155,fiba,basketball,tracked,7HQqWMaKxpA,155,130.367,1920x1080,1789068194,1,
fiba-7HQqWMaKxpA_s2820,fiba,basketball,tracked,7HQqWMaKxpA,2820,134.033,1920x1080,1788865342,1,
fiba-7HQqWMaKxpA_s2885,fiba,basketball,tracked,7HQqWMaKxpA,2885,135.033,1920x1080,1789068235,1,
fiba-7HQqWMaKxpA_s4185,fiba,basketball,tracked,7HQqWMaKxpA,4185,133.700,1920x1080,1788864706,1,
fiba-7HQqWMaKxpA_s4250,fiba,basketball,tracked,7HQqWMaKxpA,4250,134.700,1920x1080,1789068316,1,
fiba-7HQqWMaKxpA_s5550,fiba,basketball,tracked,7HQqWMaKxpA,5550,133.367,1920x1080,1788864990,1,
fiba-7HQqWMaKxpA_s5615,fiba,basketball,tracked,7HQqWMaKxpA,5615,134.367,1920x1080,1789068317,1,
fiba-7HQqWMaKxpA_s6915,fiba,basketball,tracked,7HQqWMaKxpA,6915,133.033,1920x1080,1788864665,1,
fiba-7HQqWMaKxpA_s6980,fiba,basketball,thin,7HQqWMaKxpA,6980,131.667,1920x1080,1789067869,1,
fiba-7HQqWMaKxpA_s90,fiba,basketball,tracked,7HQqWMaKxpA,90,134.700,1920x1080,1788865342,1,
fiba-A2W5ZjAgr7M_s1417,fiba,basketball,tracked,A2W5ZjAgr7M,1417,132.900,1920x1080,1788891532,1,
fiba-A2W5ZjAgr7M_s2744,fiba,basketball,tracked,A2W5ZjAgr7M,2744,134.900,1920x1080,1788892507,1,
fiba-A2W5ZjAgr7M_s4071,fiba,basketball,tracked,A2W5ZjAgr7M,4071,131.900,1920x1080,1788891553,1,
fiba-A2W5ZjAgr7M_s5398,fiba,basketball,tracked,A2W5ZjAgr7M,5398,133.900,1920x1080,1788891657,1,
fiba-A2W5ZjAgr7M_s6725,fiba,basketball,tracked,A2W5ZjAgr7M,6725,130.900,1920x1080,1788892010,1,
fiba-A2W5ZjAgr7M_s90,fiba,basketball,thin,A2W5ZjAgr7M,90,135.033,1920x1080,1788892051,1,
fiba-Byk8aH-n_U4_s1426,fiba,basketball,tracked,Byk8aH-n_U4,1426,132.200,1920x1080,1788867163,1,
fiba-Byk8aH-n_U4_s1491,fiba,basketball,tracked,Byk8aH-n_U4,1491,132.700,1920x1080,1789066546,1,
fiba-Byk8aH-n_U4_s155,fiba,basketball,tracked,Byk8aH-n_U4,155,133.867,1920x1080,1789066648,1,
fiba-Byk8aH-n_U4_s2762,fiba,basketball,tracked,Byk8aH-n_U4,2762,132.300,1920x1080,1788867392,1,
fiba-Byk8aH-n_U4_s2827,fiba,basketball,tracked,Byk8aH-n_U4,2827,132.867,1920x1080,1789066566,1,
fiba-Byk8aH-n_U4_s4098,fiba,basketball,tracked,Byk8aH-n_U4,4098,133.033,1920x1080,1788867288,1,
fiba-Byk8aH-n_U4_s4163,fiba,basketball,tracked,Byk8aH-n_U4,4163,131.800,1920x1080,1789066689,1,
fiba-Byk8aH-n_U4_s5434,fiba,basketball,tracked,Byk8aH-n_U4,5434,130.733,1920x1080,1788867204,1,
fiba-Byk8aH-n_U4_s5499,fiba,basketball,tracked,Byk8aH-n_U4,5499,132.233,1920x1080,1789066689,1,
fiba-Byk8aH-n_U4_s6770,fiba,basketball,tracked,Byk8aH-n_U4,6770,131.867,1920x1080,1788867580,1,
fiba-Byk8aH-n_U4_s6835,fiba,basketball,tracked,Byk8aH-n_U4,6835,130.600,1920x1080,1789066810,1,
fiba-Byk8aH-n_U4_s90,fiba,basketball,tracked,Byk8aH-n_U4,90,131.867,1920x1080,1788867621,1,
fiba-CdynrenF-Kg_s1390,fiba,basketball,tracked,CdynrenF-Kg,1390,131.300,1920x1080,1788901518,1,
fiba-CdynrenF-Kg_s2690,fiba,basketball,tracked,CdynrenF-Kg,2690,132.967,1920x1080,1788901539,1,
fiba-CdynrenF-Kg_s3990,fiba,basketball,tracked,CdynrenF-Kg,3990,132.967,1920x1080,1788901580,1,
fiba-CdynrenF-Kg_s5290,fiba,basketball,tracked,CdynrenF-Kg,5290,134.267,1920x1080,1788901847,1,
fiba-CdynrenF-Kg_s6590,fiba,basketball,tracked,CdynrenF-Kg,6590,134.300,1920x1080,1788901641,1,
fiba-CdynrenF-Kg_s90,fiba,basketball,tracked,CdynrenF-Kg,90,131.967,1920x1080,1788901662,1,
fiba-IGcau1WL8Q0_s1464,fiba,basketball,tracked,IGcau1WL8Q0,1464,132.700,1920x1080,1788879040,1,
fiba-IGcau1WL8Q0_s2838,fiba,basketball,tracked,IGcau1WL8Q0,2838,130.700,1920x1080,1788879019,1,
fiba-IGcau1WL8Q0_s4212,fiba,basketball,tracked,IGcau1WL8Q0,4212,134.033,1920x1080,1788879310,1,
fiba-IGcau1WL8Q0_s5586,fiba,basketball,tracked,IGcau1WL8Q0,5586,132.033,1920x1080,1788879207,1,
fiba-IGcau1WL8Q0_s6960,fiba,basketball,tracked,IGcau1WL8Q0,6960,135.367,1920x1080,1788879391,1,
fiba-IGcau1WL8Q0_s90,fiba,basketball,tracked,IGcau1WL8Q0,90,134.700,1920x1080,1788879720,1,
fiba-UG_eQNRDHiI_s1385,fiba,basketball,tracked,UG_eQNRDHiI,1385,133.700,1920x1080,1788910966,1,
fiba-UG_eQNRDHiI_s2680,fiba,basketball,tracked,UG_eQNRDHiI,2680,132.700,1920x1080,1788911050,1,
fiba-UG_eQNRDHiI_s3975,fiba,basketball,tracked,UG_eQNRDHiI,3975,131.700,1920x1080,1788910860,1,
fiba-UG_eQNRDHiI_s5270,fiba,basketball,tracked,UG_eQNRDHiI,5270,130.700,1920x1080,1788911008,1,
fiba-UG_eQNRDHiI_s6565,fiba,basketball,thin,UG_eQNRDHiI,6565,135.033,1920x1080,1788910243,1,
fiba-UG_eQNRDHiI_s90,fiba,basketball,tracked,UG_eQNRDHiI,90,134.700,1920x1080,1788911113,1,
fiba-V8EqyiPvweM_s1268,fiba,basketball,tracked,V8EqyiPvweM,1268,131.200,1920x1080,1788896533,1,
fiba-V8EqyiPvweM_s2446,fiba,basketball,tracked,V8EqyiPvweM,2446,132.680,1920x1080,1788896783,1,
fiba-V8EqyiPvweM_s3624,fiba,basketball,tracked,V8EqyiPvweM,3624,131.440,1920x1080,1788896680,1,
fiba-V8EqyiPvweM_s4802,fiba,basketball,tracked,V8EqyiPvweM,4802,132.840,1920x1080,1788896927,1,
fiba-V8EqyiPvweM_s90,fiba,basketball,tracked,V8EqyiPvweM,90,133.040,1920x1080,1788897298,1,
fiba-XKDW0xL3yKc_s1331,fiba,basketball,tracked,XKDW0xL3yKc,1331,132.020,1920x1080,1788870704,1,
fiba-XKDW0xL3yKc_s1396,fiba,basketball,tracked,XKDW0xL3yKc,1396,130.340,1920x1080,1789063542,1,
fiba-XKDW0xL3yKc_s155,fiba,basketball,tracked,XKDW0xL3yKc,155,133.220,1920x1080,1789063642,1,
fiba-XKDW0xL3yKc_s2572,fiba,basketball,tracked,XKDW0xL3yKc,2572,136.580,1920x1080,1788870797,1,
fiba-XKDW0xL3yKc_s2637,fiba,basketball,tracked,XKDW0xL3yKc,2637,134.220,1920x1080,1789063642,1,
fiba-XKDW0xL3yKc_s3813,fiba,basketball,tracked,XKDW0xL3yKc,3813,130.620,1920x1080,1788870797,1,
fiba-XKDW0xL3yKc_s3878,fiba,basketball,tracked,XKDW0xL3yKc,3878,132.500,1920x1080,1789063663,1,
fiba-XKDW0xL3yKc_s5054,fiba,basketball,tracked,XKDW0xL3yKc,5054,132.900,1920x1080,1788870797,1,
fiba-XKDW0xL3yKc_s5119,fiba,basketball,tracked,XKDW0xL3yKc,5119,131.140,1920x1080,1789063683,1,
fiba-XKDW0xL3yKc_s6295,fiba,basketball,tracked,XKDW0xL3yKc,6295,131.700,1920x1080,1788870858,1,
fiba-XKDW0xL3yKc_s6360,fiba,basketball,tracked,XKDW0xL3yKc,6360,129.800,1920x1080,1789063803,1,
fiba-XKDW0xL3yKc_s90,fiba,basketball,tracked,XKDW0xL3yKc,90,131.540,1920x1080,1788871571,1,
fiba-Y1cgaIWW8gk_s1437,fiba,basketball,tracked,Y1cgaIWW8gk,1437,132.033,1920x1080,1788865693,1,
fiba-Y1cgaIWW8gk_s1502,fiba,basketball,tracked,Y1cgaIWW8gk,1502,132.033,1920x1080,1789068642,1,
fiba-Y1cgaIWW8gk_s2784,fiba,basketball,tracked,Y1cgaIWW8gk,2784,134.033,1920x1080,1788866011,1,
fiba-Y1cgaIWW8gk_s2849,fiba,basketball,tracked,Y1cgaIWW8gk,2849,134.033,1920x1080,1789068724,1,
fiba-Y1cgaIWW8gk_s4131,fiba,basketball,tracked,Y1cgaIWW8gk,4131,131.033,1920x1080,1788865969,1,
fiba-Y1cgaIWW8gk_s4196,fiba,basketball,tracked,Y1cgaIWW8gk,4196,131.033,1920x1080,1789068703,1,
fiba-Y1cgaIWW8gk_s5478,fiba,basketball,tracked,Y1cgaIWW8gk,5478,133.033,1920x1080,1788866157,1,
fiba-Y1cgaIWW8gk_s5543,fiba,basketball,tracked,Y1cgaIWW8gk,5543,133.033,1920x1080,1789069343,1,
fiba-Y1cgaIWW8gk_s6825,fiba,basketball,thin,Y1cgaIWW8gk,6825,135.033,1920x1080,1788865404,1,
fiba-Y1cgaIWW8gk_s90,fiba,basketball,thin,Y1cgaIWW8gk,90,135.033,1920x1080,1788865446,1,
fiba-fyp4VsE-8Fc_s1426,fiba,basketball,tracked,fyp4VsE-8Fc,1426,132.283,1920x1080,1788867601,1,
fiba-fyp4VsE-8Fc_s1491,fiba,basketball,tracked,fyp4VsE-8Fc,1491,131.417,1920x1080,1789066628,1,
fiba-fyp4VsE-8Fc_s2762,fiba,basketball,tracked,fyp4VsE-8Fc,2762,130.683,1920x1080,1788867826,1,
fiba-fyp4VsE-8Fc_s2827,fiba,basketball,tracked,fyp4VsE-8Fc,2827,134.883,1920x1080,1789066628,1,
fiba-fyp4VsE-8Fc_s4098,fiba,basketball,tracked,fyp4VsE-8Fc,4098,134.150,1920x1080,1788868242,1,
fiba-fyp4VsE-8Fc_s4163,fiba,basketball,tracked,fyp4VsE-8Fc,4163,133.283,1920x1080,1789066770,1,
fiba-fyp4VsE-8Fc_s5434,fiba,basketball,tracked,fyp4VsE-8Fc,5434,132.550,1920x1080,1788867765,1,
fiba-fyp4VsE-8Fc_s5499,fiba,basketball,tracked,fyp4VsE-8Fc,5499,131.683,1920x1080,1789066790,1,
fiba-fyp4VsE-8Fc_s6770,fiba,basketball,tracked,fyp4VsE-8Fc,6770,130.950,1920x1080,1788868221,1,
fiba-fyp4VsE-8Fc_s6835,fiba,basketball,tracked,fyp4VsE-8Fc,6835,130.133,1920x1080,1789066831,1,
fiba-fyp4VsE-8Fc_s90,fiba,basketball,thin,fyp4VsE-8Fc,90,133.883,1920x1080,1788867559,1,
fiba-i2y-_7B0IUg_s490,fiba,basketball,tracked,i2y-_7B0IUg,490,134.940,1920x1080,1788876672,1,
fiba-i2y-_7B0IUg_s890,fiba,basketball,tracked,i2y-_7B0IUg,890,130.340,1920x1080,1788876798,1,
fiba-i2y-_7B0IUg_s90,fiba,basketball,tracked,i2y-_7B0IUg,90,130.700,1920x1080,1788876903,1,
fiba-ignUn4xeR90_s1431,fiba,basketball,tracked,ignUn4xeR90,1431,132.217,1920x1080,1788884575,1,
fiba-ignUn4xeR90_s2772,fiba,basketball,tracked,ignUn4xeR90,2772,130.550,1920x1080,1788884426,1,
fiba-ignUn4xeR90_s4113,fiba,basketball,tracked,ignUn4xeR90,4113,133.950,1920x1080,1788885144,1,
fiba-ignUn4xeR90_s5454,fiba,basketball,thin,ignUn4xeR90,5454,132.283,1920x1080,1788884512,1,
fiba-ignUn4xeR90_s6795,fiba,basketball,tracked,ignUn4xeR90,6795,130.617,1920x1080,1788885353,1,
fiba-ignUn4xeR90_s90,fiba,basketball,tracked,ignUn4xeR90,90,133.883,1920x1080,1788884848,1,
fiba-jFUMvm_epUE_s1420,fiba,basketball,tracked,jFUMvm_epUE,1420,131.367,1920x1080,1788905813,1,
fiba-jFUMvm_epUE_s2750,fiba,basketball,tracked,jFUMvm_epUE,2750,133.900,1920x1080,1788907648,1,
fiba-jFUMvm_epUE_s4080,fiba,basketball,tracked,jFUMvm_epUE,4080,131.367,1920x1080,1788908460,1,
fiba-jFUMvm_epUE_s5410,fiba,basketball,tracked,jFUMvm_epUE,5410,133.900,1920x1080,1788906587,1,
fiba-jFUMvm_epUE_s6740,fiba,basketball,tracked,jFUMvm_epUE,6740,131.367,1920x1080,1788908030,1,
fiba-jFUMvm_epUE_s90,fiba,basketball,tracked,jFUMvm_epUE,90,133.900,1920x1080,1788908882,1,
fiba-serfGmSsQvk_s1501,fiba,basketball,thin,serfGmSsQvk,1501,130.880,1920x1080,1788912493,1,
fiba-serfGmSsQvk_s2912,fiba,basketball,thin,serfGmSsQvk,2912,133.880,1920x1080,1788912534,1,
fiba-serfGmSsQvk_s4323,fiba,basketball,thin,serfGmSsQvk,4323,131.760,1920x1080,1788912575,1,
fiba-serfGmSsQvk_s90,fiba,basketball,thin,serfGmSsQvk,90,133.000,1920x1080,1788912575,1,
fiba-tFnl0NVn6FA_s1432,fiba,basketball,tracked,tFnl0NVn6FA,1432,132.033,1920x1080,1788914831,1,
fiba-tFnl0NVn6FA_s2774,fiba,basketball,tracked,tFnl0NVn6FA,2774,134.033,1920x1080,1788914932,1,
fiba-tFnl0NVn6FA_s4116,fiba,basketball,tracked,tFnl0NVn6FA,4116,131.033,1920x1080,1788915243,1,
fiba-tFnl0NVn6FA_s5458,fiba,basketball,tracked,tFnl0NVn6FA,5458,133.033,1920x1080,1788915368,1,
fiba-tFnl0NVn6FA_s6800,fiba,basketball,tracked,tFnl0NVn6FA,6800,135.033,1920x1080,1788915305,1,
fiba-tFnl0NVn6FA_s90,fiba,basketball,tracked,tFnl0NVn6FA,90,135.033,1920x1080,1788915388,1,
fiba-tZeqmc_-_sA_s1332,fiba,basketball,tracked,tZeqmc_-_sA,1332,132.033,1920x1080,1788869840,1,
fiba-tZeqmc_-_sA_s1397,fiba,basketball,tracked,tZeqmc_-_sA,1397,132.033,1920x1080,1789063258,1,
fiba-tZeqmc_-_sA_s2574,fiba,basketball,tracked,tZeqmc_-_sA,2574,134.033,1920x1080,1788869673,1,
fiba-tZeqmc_-_sA_s2639,fiba,basketball,tracked,tZeqmc_-_sA,2639,134.033,1920x1080,1789063258,1,
fiba-tZeqmc_-_sA_s3816,fiba,basketball,tracked,tZeqmc_-_sA,3816,131.033,1920x1080,1788869590,1,
fiba-tZeqmc_-_sA_s3881,fiba,basketball,tracked,tZeqmc_-_sA,3881,131.033,1920x1080,1789063320,1,
fiba-tZeqmc_-_sA_s5058,fiba,basketball,thin,tZeqmc_-_sA,5058,133.033,1920x1080,1788869715,1,
fiba-tZeqmc_-_sA_s5123,fiba,basketball,tracked,tZeqmc_-_sA,5123,133.033,1920x1080,1789063381,1,
fiba-tZeqmc_-_sA_s6300,fiba,basketball,tracked,tZeqmc_-_sA,6300,135.033,1920x1080,1788870238,1,
fiba-tZeqmc_-_sA_s6365,fiba,basketball,thin,tZeqmc_-_sA,6365,130.000,1920x1080,1789062975,1,
fiba-tZeqmc_-_sA_s90,fiba,basketball,thin,tZeqmc_-_sA,90,135.033,1920x1080,1788869466,1,
g220c_jh3fnwMi7dM,basketball,basketball,tracked,,,962.167,1920x1080,1788817620,0,no_video_id_or_offset
g7dzEFLiemQ_s1193,ncaa_basketball,ncaa_basketball,tracked,g7dzEFLiemQ,1193,133.600,1920x1080,1788872487,1,
g7dzEFLiemQ_s1258,ncaa_basketball,ncaa_basketball,tracked,g7dzEFLiemQ,1258,131.531,1920x1080,1789070500,1,
g7dzEFLiemQ_s155,ncaa_basketball,ncaa_basketball,tracked,g7dzEFLiemQ,155,130.864,1920x1080,1789070560,1,
g7dzEFLiemQ_s2296,ncaa_basketball,ncaa_basketball,tracked,g7dzEFLiemQ,2296,130.530,1920x1080,1788872466,1,
g7dzEFLiemQ_s2361,ncaa_basketball,ncaa_basketball,tracked,g7dzEFLiemQ,2361,132.232,1920x1080,1789070620,1,
g7dzEFLiemQ_s3399,ncaa_basketball,ncaa_basketball,thin,g7dzEFLiemQ,3399,132.199,1920x1080,1788872528,1,
g7dzEFLiemQ_s3464,ncaa_basketball,ncaa_basketball,tracked,g7dzEFLiemQ,3464,131.865,1920x1080,1789070681,1,
g7dzEFLiemQ_s4502,ncaa_basketball,ncaa_basketball,tracked,g7dzEFLiemQ,4502,130.464,1920x1080,1788872895,1,
g7dzEFLiemQ_s4567,ncaa_basketball,ncaa_basketball,tracked,g7dzEFLiemQ,4567,129.730,1920x1080,1789070721,1,
g7dzEFLiemQ_s90,ncaa_basketball,ncaa_basketball,tracked,g7dzEFLiemQ,90,131.131,1920x1080,1788873452,1,
gkwmu8Hf364_s1180,ncaa_basketball,ncaa_basketball,tracked,gkwmu8Hf364,1180,131.865,1920x1080,1788916141,1,
gkwmu8Hf364_s2270,ncaa_basketball,ncaa_basketball,tracked,gkwmu8Hf364,2270,133.066,1920x1080,1788916584,1,
gkwmu8Hf364_s3360,ncaa_basketball,ncaa_basketball,tracked,gkwmu8Hf364,3360,136.703,1920x1080,1788916383,1,
gkwmu8Hf364_s4450,ncaa_basketball,ncaa_basketball,tracked,gkwmu8Hf364,4450,130.731,1920x1080,1788916684,1,
gkwmu8Hf364_s5540,ncaa_basketball,ncaa_basketball,tracked,gkwmu8Hf364,5540,130.864,1920x1080,1788916744,1,
gkwmu8Hf364_s90,ncaa_basketball,ncaa_basketball,tracked,gkwmu8Hf364,90,135.969,1920x1080,1788916463,1,
gleague--PH9jt8lss0_s1197,gleague,basketball,tracked,-PH9jt8lss0,1197,135.168,1920x1080,1788881630,1,
gleague--PH9jt8lss0_s2304,gleague,basketball,tracked,-PH9jt8lss0,2304,131.465,1920x1080,1788881692,1,
gleague--PH9jt8lss0_s3411,gleague,basketball,tracked,-PH9jt8lss0,3411,132.816,1920x1080,1788881773,1,
gleague--PH9jt8lss0_s4518,gleague,basketball,tracked,-PH9jt8lss0,4518,134.184,1920x1080,1788881651,1,
gleague--PH9jt8lss0_s5625,gleague,basketball,tracked,-PH9jt8lss0,5625,130.480,1920x1080,1788882370,1,
gleague--PH9jt8lss0_s90,gleague,basketball,tracked,-PH9jt8lss0,90,133.800,1920x1080,1788882370,1,
gleague-_fl2i6vToTM_s1293,gleague,basketball,tracked,_fl2i6vToTM,1293,134.801,1920x1080,1789054707,1,
gleague-_fl2i6vToTM_s1358,gleague,basketball,tracked,_fl2i6vToTM,1358,133.867,1920x1080,1789065215,1,
gleague-_fl2i6vToTM_s155,gleague,basketball,tracked,_fl2i6vToTM,155,132.866,1920x1080,1789065997,1,
gleague-_fl2i6vToTM_s2496,gleague,basketball,tracked,_fl2i6vToTM,2496,130.731,1920x1080,1789054808,1,
gleague-_fl2i6vToTM_s2561,gleague,basketball,tracked,_fl2i6vToTM,2561,134.868,1920x1080,1789065976,1,
gleague-_fl2i6vToTM_s3097,gleague,basketball,tracked,_fl2i6vToTM,3097,133.266,1920x1080,1788860917,1,
gleague-_fl2i6vToTM_s3699,gleague,basketball,tracked,_fl2i6vToTM,3699,131.732,1920x1080,1789054848,1,
gleague-_fl2i6vToTM_s3764,gleague,basketball,tracked,_fl2i6vToTM,3764,130.797,1920x1080,1789065956,1,
gleague-_fl2i6vToTM_s4902,gleague,basketball,tracked,_fl2i6vToTM,4902,132.733,1920x1080,1789054869,1,
gleague-_fl2i6vToTM_s4967,gleague,basketball,tracked,_fl2i6vToTM,4967,131.798,1920x1080,1789065976,1,
gleague-_fl2i6vToTM_s6104,gleague,basketball,tracked,_fl2i6vToTM,6104,132.733,1920x1080,1788860937,1,
gleague-_fl2i6vToTM_s6105,gleague,basketball,tracked,_fl2i6vToTM,6105,133.734,1920x1080,1789054869,1,
gleague-_fl2i6vToTM_s6170,gleague,basketball,tracked,_fl2i6vToTM,6170,127.794,1920x1080,1789065976,1,
gleague-_fl2i6vToTM_s90,gleague,basketball,tracked,_fl2i6vToTM,90,130.147,1920x1080,1788860917,1,
gleague-i5xCE9szE9E_s244,gleague,basketball,tracked,i5xCE9szE9E,244,131.348,1920x1080,1788895188,1,
gleague-i5xCE9szE9E_s398,gleague,basketball,tracked,i5xCE9szE9E,398,130.731,1920x1080,1788895562,1,
gleague-i5xCE9szE9E_s90,gleague,basketball,tracked,i5xCE9szE9E,90,133.934,1920x1080,1788895480,1,
gleague-oOUJmFpxNFs_s1046,gleague,basketball,tracked,oOUJmFpxNFs,1046,131.515,1920x1080,1788888466,1,
gleague-oOUJmFpxNFs_s568,gleague,basketball,tracked,oOUJmFpxNFs,568,133.800,1920x1080,1788888744,1,
gleague-oOUJmFpxNFs_s90,gleague,basketball,tracked,oOUJmFpxNFs,90,133.300,1920x1080,1788888808,1,
