source_frame,foot_x_px,foot_y_px
21954,1371.0,733.5
21954,63.0,940.5
21954,784.6875,473.25
21957,783.0,830.25
21957,1009.5,692.25
21957,62.0625,937.5
21960,1047.0,675.75
21960,798.75,834.0
21960,203.625,978.0
21960,58.78125,942.0
21963,800.25,822.0
21963,52.875,966.0
21963,200.4375,978.0
21963,306.0,965.25
21966,1557.0,713.25
21966,799.5,835.5
21966,48.234375,972.75
21966,1873.5,639.0
21966,799.5,396.0
21966,189.0,978.0
21966,1090.5,621.75
21969,805.6875,841.5
21969,1566.0,689.25
21969,43.03125,972.0
21969,1146.0,649.125
21969,798.0,429.0
21969,1866.0,640.5
21972,810.0,838.5
21972,41.25,960.0
21972,1074.75,741.75
21972,1577.625,688.5
21972,1869.0,645.0
21975,1040.25,738.75
21975,809.8125,839.25
21975,39.984375,956.25
21975,1573.5,686.25
21975,788.25,366.0
21975,1851.0,651.0
21978,808.6875,848.25
21978,1560.0,648.0
21978,1003.5,744.75
21978,37.0078125,961.5
21978,786.75,369.375
21978,1848.0,654.375
21981,804.75,840.0
21981,1542.375,643.125
21981,957.0,738.75
21981,36.328125,966.0
21981,1846.5,658.5
21981,780.75,375.0
21984,799.5,843.0
21984,927.75,732.75
21984,1527.0,645.75
21984,778.3125,374.25
21984,33.6328125,966.75
21984,1840.5,657.75
21984,451.5,972.0
21987,796.5,848.25
21987,1523.25,605.625
21987,891.0,705.375
21987,32.90625,967.5
21987,777.1875,378.75
21987,1836.0,658.5
21987,445.5,972.0
21990,793.5,843.0
21990,864.0,734.25
21990,775.5,378.375
21990,1008.0,532.5
21990,1520.25,606.0
21990,32.8125,967.5
21990,1833.0,659.625
21993,834.75,714.0
21993,791.8125,843.75
21993,1511.25,600.375
21993,775.3125,377.625
21993,32.2265625,967.5
21996,797.8125,648.75
21996,793.3125,856.5
21996,776.25,375.375
21996,1500.0,588.375
21996,444.0,972.0
21999,786.0,858.0
21999,1026.0,652.5
21999,777.0,385.125
21999,443.25,972.0
21999,1833.0,658.5
21999,1114.5,847.5
21999,774.0,633.375
22002,784.5,858.0
22002,747.0,692.25
22002,1002.75,619.5
22002,442.125,972.75
22005,781.3125,858.75
22005,712.875,700.875
22005,441.375,973.5
22008,782.25,859.5
22008,687.0,691.5
22008,441.0,973.5
22008,1182.0,549.75
22011,671.625,692.25
22011,782.25,859.5
22011,441.75,972.75
22011,776.25,360.0
22014,641.25,693.0
22014,781.5,858.0
22014,915.0,639.75
22014,776.25,382.125
22014,441.75,972.75
22017,780.75,861.0
22017,892.5,633.0
22017,588.75,691.875
22017,775.5,380.625
22017,441.75,973.5
22017,30.046875,968.25
22017,1113.0,849.75
22020,779.8125,846.0
22020,875.25,633.75
22020,774.75,380.625
22020,582.75,680.25
22020,1857.0,672.0
22020,441.75,972.75
22020,1113.0,852.0
22023,781.5,861.0
22023,775.5,381.375
22023,858.75,642.0
22023,1863.0,672.75
22023,557.25,680.25
22023,442.5,973.5
22026,780.75,845.25
22026,844.5,634.5
22026,775.5,381.75
22026,526.5,681.0
22026,1869.0,672.75
22026,441.75,973.5
22026,609.75,532.875
22029,499.5,683.25
22029,780.75,845.25
22029,775.6875,380.25
22029,832.5,624.75
22029,442.5,973.5
22029,568.5,533.625
22029,1113.0,851.25
22032,780.75,846.75
22032,475.5,694.5
22032,774.75,380.25
22032,822.0,635.25
22032,441.75,973.5
22032,1866.0,675.0
22035,780.1875,847.5
22035,441.75,702.75
22035,775.3125,380.625
22035,1869.0,676.5
22035,441.75,972.75
22038,782.25,859.5
22038,504.75,546.375
22038,411.0,694.5
22038,775.5,380.625
22038,789.75,651.75
22038,1869.0,678.0
22038,442.5,973.5
22038,1329.0,561.0
22038,981.0,435.75
22041,781.6875,862.5
22041,387.0,690.0
22041,787.5,660.0
22041,774.75,379.875
22041,493.875,549.75
22041,1288.5,567.75
22041,1870.5,678.75
22041,443.25,972.75
22044,793.3125,654.75
22044,352.125,694.875
22044,778.5,859.5
22044,775.5,380.625
22044,1869.0,679.5
22044,472.5,552.0
22044,443.25,972.75
22047,310.5,694.5
22047,792.0,664.5
22047,777.0,386.25
22047,454.5,551.25
22047,771.75,858.75
22047,1869.0,675.75
22047,443.25,972.0
22047,32.6484375,966.0
22050,279.375,692.25
22050,445.5,551.25
22050,756.75,863.25
22050,778.3125,385.125
22050,786.0,668.25
22050,403.125,446.25
22050,1870.5,674.25
22050,442.5,972.75
22050,982.5,459.75
22053,247.875,696.0
22053,784.6875,384.0
22053,449.25,546.0
22053,378.9375,462.0
22053,736.5,865.5
22053,33.7734375,966.0
22053,1872.0,675.75
22053,450.375,971.25
22056,683.25,854.25
22056,463.875,533.25
22056,798.1875,375.75
22056,41.671875,958.5
22056,357.5625,462.0
22056,1006.5,477.0
22056,214.171875,687.75
22056,1872.0,671.25
22059,684.75,847.5
22059,484.125,533.25
22059,819.75,364.5
22059,65.05078125,949.5
22059,1887.0,660.75
22059,194.4375,650.25
22059,365.25,460.875
22059,619.5,864.0
22062,190.125,644.25
22062,846.75,362.625
22062,1414.5,573.0
22062,511.5,528.0
22062,1240.5,547.125
22065,879.0,361.875
22065,727.125,628.5
22065,540.0,528.0
22065,1432.5,562.125
22065,644.25,816.0
22065,184.59375,648.75
22065,1234.5,538.5
22068,913.5,360.75
22068,1440.75,546.0
22068,184.125,645.0
22068,742.5,675.75
22068,563.25,517.5
22068,655.5,817.5
22068,354.9375,453.0
22071,597.0,517.5
22071,182.8125,646.5
22071,1461.0,547.5
22071,948.75,357.75
22071,613.5,807.75
22071,48.140625,939.0
22071,1090.5,510.75
22071,1218.0,530.25
22071,710.25,606.375
22071,1155.0,864.75
22074,606.75,835.5
22074,615.75,509.25
22074,1485.0,559.125
22074,191.25,644.25
22074,987.0,349.875
22074,375.1875,972.0
22074,85.875,933.0
22074,359.625,454.5
22074,1111.5,511.875
22077,1518.75,537.75
22077,652.125,521.25
22077,1108.5,521.25
22077,621.375,832.5
22077,146.0859375,918.0
22077,428.25,963.75
22080,1557.0,540.0
22080,594.75,754.5
22080,67.5,974.25
22080,203.8125,888.0
22080,702.75,617.25
22080,631.5,863.25
22080,1097.25,356.25
22083,1594.5,526.5
22083,725.25,673.875
22083,735.0,490.5
22083,39.75,968.25
22083,1538.625,970.5
22083,598.5,751.5
22083,832.5,867.0
22083,1345.5,478.5
22086,1629.0,530.25
22086,615.0,751.5
22086,192.9375,954.0
22086,1203.75,510.375
22086,77.53125,967.5
22086,1602.0,970.5
22089,1671.0,534.75
22089,260.25,584.25
22089,140.71875,948.0
22089,252.9375,938.25
22089,1256.25,314.0625
22089,1738.5,970.5
22092,1717.5,527.25
22092,278.25,575.25
22092,1383.0,471.0
22092,1312.5,304.125
22092,1150.5,525.75
22092,585.75,734.25
22092,811.3125,504.75
22092,306.1875,925.5
22092,199.125,936.0
22092,1275.0,526.5
22095,291.75,552.375
22095,1159.5,552.0
22095,1737.0,528.375
22095,1758.0,529.875
22095,582.0,753.0
22095,1848.0,919.5
22098,1773.0,539.25
22098,288.1875,543.0
22098,1174.5,539.625
22098,559.5,732.0
22098,406.125,966.75
22101,1788.0,525.75
22101,281.625,529.5
22101,1453.5,295.875
22101,1291.5,867.0
22101,30.65625,716.25
22101,1857.0,975.0
22101,1182.0,543.75
22104,1821.0,515.25
22104,287.25,531.75
22104,63.234375,730.5
22104,1495.5,294.1875
22104,1330.5,865.5
22107,1833.0,516.0
22107,1534.5,293.625
22107,282.0,529.5
22107,105.5390625,729.0
22107,1288.5,865.5
22107,1854.0,765.0
22110,1575.0,294.5625
22110,1815.0,512.625
22110,143.90625,735.75
22110,1171.5,561.0
22110,281.25,511.5
22110,595.5,682.5
22110,1419.0,547.125
22110,932.25,865.5
22113,1842.0,542.25
22113,1200.0,560.625
22113,276.0,504.75
22113,185.90625,760.5
22113,1614.0,292.125
22113,449.625,736.5
22113,583.125,676.875
22113,600.75,866.25
22113,981.0,864.0
22113,1450.5,876.0
22113,819.75,452.25
22116,232.875,765.0
22116,1659.0,297.1875
22116,1464.0,553.5
22116,801.0,453.75
22116,1342.5,447.375
22116,1819.5,533.625
22116,279.75,502.125
22116,1160.25,864.0
22116,1200.75,554.25
22116,1020.0,865.5
22119,1839.0,534.0
22119,276.375,765.75
22119,1707.0,297.75
22119,1482.75,554.25
22119,826.5,451.5
22119,1327.5,449.25
22122,1860.0,543.0
22122,1492.5,561.75
22122,1755.0,302.4375
22122,325.125,765.0
22122,295.5,444.0
22122,726.75,862.5
22122,1342.5,441.375
22122,1249.5,865.5
22125,1511.25,567.75
22125,311.625,493.5
22125,1806.0,304.5
22125,1866.0,520.875
22125,771.1875,863.25
22125,1293.0,868.5
22128,1537.5,562.5
22128,537.375,649.5
22128,712.125,862.5
22128,813.75,864.0
22128,826.5,436.5
22128,1857.0,303.75
22131,825.0,433.5
22131,1546.5,541.5
22131,1872.0,533.25
22131,743.625,862.5
22131,1890.0,310.6875
22131,1719.0,919.5
22131,315.375,489.75
22131,1132.5,444.75
22131,846.0,865.5
22134,331.125,487.5
22134,1549.5,541.5
22134,828.75,430.5
22134,308.25,712.125
22134,1750.5,924.75
22137,1557.0,533.25
22137,1842.0,538.5
22137,342.1875,501.75
22137,1389.0,517.125
22137,1788.0,922.5
22137,816.0,432.375
22137,1235.25,426.75
22137,910.5,865.5
22140,798.75,418.5
22140,1809.0,925.5
22140,1567.5,520.5
22140,1545.0,918.0
22140,259.125,713.25
22140,1221.0,440.625
22140,1833.0,528.375
22143,1566.0,519.0
22143,329.25,490.125
22143,1819.5,529.5
22143,1011.0,465.75
22143,945.75,865.5
22143,1728.0,919.5
22146,1549.5,489.0
22146,152.8125,723.75
22146,318.375,500.25
22146,588.0,758.25
22146,1413.0,493.5
22146,766.5,414.375
22146,975.0,480.0
22146,1812.0,517.5
22146,1860.0,933.0
22146,391.125,972.0
22149,605.625,754.5
22149,757.125,408.375
22149,120.0,714.0
22149,314.0625,509.25
22149,1416.75,492.0
22149,1785.0,547.5
22149,877.5,867.0
22152,317.8125,517.5
22152,901.5,481.5
22152,1419.0,478.875
22152,631.5,738.0
22152,741.75,401.625
22152,396.84375,939.75
22152,75.1875,678.75
22152,1737.0,509.25
22152,422.625,972.0
22155,314.625,516.0
22155,648.0,743.25
22155,1402.5,447.375
22155,1795.5,933.0
22155,54.92578125,690.0
22155,1731.0,558.0
22155,865.5,468.0
22155,723.75,402.75
22158,319.5,543.0
22158,673.5,750.0
22158,1404.75,443.25
22158,992.25,467.25
22158,1677.0,569.25
22158,1663.5,954.0
22158,435.0,958.5
22158,1888.5,769.5
22158,1824.0,939.0
22158,35.90625,686.625
22161,698.25,746.25
22161,1656.0,574.5
22161,1870.5,759.0
22161,337.875,543.0
22161,704.25,387.75
22161,1849.5,948.0
22161,973.5,469.125
22161,403.5,975.0
22161,1407.75,444.75
22164,394.125,582.75
22164,723.75,744.0
22164,923.25,473.25
22164,1843.5,775.5
22164,792.75,465.75
22164,1711.5,943.5
22164,976.5,865.5
22164,1866.0,946.5
22167,1654.5,553.125
22167,901.5,473.625
22167,1825.5,764.25
22167,1002.75,866.25
22167,395.34375,640.875
22167,1498.5,912.75
22167,753.75,741.75
22167,1407.0,409.875
22167,44.3671875,951.0
22170,408.0,628.5
22170,882.0,471.0
22170,780.75,747.0
22170,1821.0,780.0
22170,1403.25,417.375
22173,425.90625,599.25
22173,1809.0,963.75
22173,807.0,759.0
22173,740.25,466.125
22173,1711.5,937.5
22176,469.5,557.25
22176,1752.0,789.0
22176,720.75,457.125
22176,1840.5,967.5
22179,1725.0,809.25
22179,485.25,555.75
22179,1564.5,552.75
22179,1341.0,830.25
22179,1863.0,975.0
22179,1398.0,389.25
22182,505.5,563.625
22182,1876.5,968.25
22182,1386.0,394.5
22185,1533.75,586.875
22185,1681.5,771.75
22185,440.25,660.0
22185,525.75,582.75
22185,1666.5,942.0
22185,1822.5,964.5
22185,1388.25,840.0
22188,1525.5,573.375
22188,544.5,583.5
22188,1666.5,765.75
22188,1400.25,383.625
22188,454.5,612.0
22188,1693.5,953.25
22188,1857.0,972.75
22191,1644.0,792.0
22191,1875.0,970.5
22191,1440.0,843.0
22191,537.0,590.25
22191,724.5,467.25
22191,1314.0,313.875
22191,463.5,614.25
22194,727.125,462.0
22194,1635.0,774.0
22194,555.0,593.25
22194,285.75,935.25
22194,476.25,610.5
22194,1746.0,955.5
22197,1620.0,771.0
22197,1719.0,966.0
22197,557.25,592.875
22197,479.25,615.0
22200,1449.0,591.0
22200,1602.0,772.5
22200,575.25,588.75
22200,478.5,612.0
22200,1698.0,849.0
22203,579.0,585.0
22203,1602.0,778.5
22203,1429.5,587.25
22203,593.25,587.25
22206,1401.0,585.75
22206,579.75,585.75
22206,1587.0,786.75
22209,575.25,582.75
22209,1374.0,573.0
22209,703.875,447.375
22212,1347.0,575.25
22212,1561.5,774.0
22212,45.28125,970.5
22212,1836.0,968.25
22212,31.828125,576.375
22215,1317.0,584.25
22215,570.75,594.75
22215,57.5625,972.0
22218,1300.5,585.0
22218,573.0,591.375
22218,55.171875,972.75
22221,1267.5,582.0
22221,1534.5,780.75
22224,1240.5,576.75
22224,1533.0,771.0
22224,1566.0,858.75
22224,1861.5,970.5
22224,59.90625,972.0
22227,1213.5,582.0
22227,1218.0,584.25
22227,1561.5,442.875
22227,61.640625,973.5
22230,1192.5,580.875
22230,1556.625,438.75
22230,1537.5,789.75
22230,1581.375,857.25
22233,1170.0,581.25
22233,1539.375,784.5
22233,538.125,604.5
22236,1153.5,583.5
22236,577.5,606.0
22236,606.75,603.0
22236,1530.75,780.75
22239,1152.0,583.125
22239,621.0,603.75
22239,654.0,413.25
22239,1532.25,782.25
22239,83.53125,972.0
22242,1139.25,588.75
22242,624.75,607.125
22242,96.28125,537.375
22245,631.875,600.0
22245,1132.5,589.5
22245,1419.0,456.75
22245,107.8125,537.0
22245,1554.0,462.0
22248,636.75,596.625
22248,1418.25,461.625
22248,116.0625,533.25
22248,1476.0,760.5
22248,1119.0,568.5
22251,121.4765625,529.5
22251,1422.0,465.75
22251,634.125,591.0
22251,863.25,495.75
22254,1114.5,515.25
22254,637.875,588.0
22254,1113.0,573.0
22254,127.3359375,531.0
22257,637.5,591.0
22257,1113.0,561.0
22257,1413.0,469.5
22257,1114.5,491.625
22257,435.375,656.625
22257,129.2109375,529.125
22257,134.71875,973.5
22260,630.75,584.25
22260,1413.0,475.5
22260,1116.75,555.75
22260,132.9375,532.5
22263,1413.0,480.0
22263,628.5,584.25
22263,134.8125,537.0
22263,1116.0,555.75
22266,1411.5,489.0
22269,1410.75,498.0
22269,604.5,597.0
22272,1405.5,507.0
22272,1677.0,903.0
22272,1777.5,897.0
22272,1012.5,586.5
22275,1408.5,513.0
22275,1120.5,614.25
22275,1684.5,904.5
22275,750.375,861.75
22275,166.96875,973.5
22278,1123.5,616.875
22278,618.75,624.0
22278,1413.0,516.75
22278,1044.75,626.25
22281,1096.5,647.625
22281,1414.5,522.75
22281,1567.5,975.0
22284,1413.0,525.0
22284,1113.75,665.25
22284,1753.5,552.0
22284,1581.0,975.0
22287,1123.5,664.5
22287,1591.5,975.0
22287,1418.25,525.0
22287,1477.5,973.5
22287,1719.0,936.0
22290,1144.5,675.75
22290,1420.5,525.375
22290,1599.0,974.25
22290,597.0,587.25
22290,1803.0,576.75
22290,1486.5,973.5
22290,1725.0,937.5
22293,1173.0,684.75
22293,1421.25,525.0
22293,1605.0,974.25
22293,603.0,588.75
22293,1825.5,575.25
22293,1490.25,973.5
22296,1194.0,684.75
22296,1416.0,522.375
22296,1611.0,974.25
22296,1494.75,975.75
22299,1409.25,523.875
22299,1611.0,973.5
22299,643.5,583.5
22302,649.125,582.0
22302,1410.0,526.5
22302,1612.5,973.5
22302,907.5,437.25
22302,1497.0,977.25
22305,1407.0,521.25
22305,661.875,576.0
22305,907.5,437.25
22305,1614.0,974.25
22305,1497.75,977.25
22308,1402.5,518.25
22308,1615.5,973.5
22308,1498.5,976.5
22308,1524.0,896.25
22311,1395.0,513.0
22311,1617.0,973.5
22311,916.5,454.5
22311,1499.25,975.0
22314,915.75,457.5
22314,1615.5,973.5
22314,1347.0,709.125
22314,1257.75,790.5
22314,1499.25,975.75
22314,1391.25,514.5
22317,1363.5,714.0
22317,916.5,455.25
22317,1499.25,975.0
22317,1617.0,974.25
22320,1371.0,715.5
22320,918.0,462.375
22320,1618.5,974.25
22323,1398.0,705.0
22323,918.0,476.625
22323,1291.5,807.0
22323,1618.5,975.0
22326,1422.0,697.5
22326,919.5,469.875
22326,1614.0,974.25
22329,1443.0,702.0
22329,928.5,466.5
22329,1611.0,975.0
22332,939.0,476.25
22332,946.5,670.5
22332,1437.0,704.25
22332,1612.5,974.25
22332,1378.5,499.125
22332,1497.0,975.0
22332,1152.0,378.375
22335,1434.75,709.125
22335,1611.0,974.25
22335,1378.5,503.25
22335,1495.5,975.0
22335,1152.0,379.875
22338,951.0,501.75
22338,1375.5,507.75
22338,1611.0,975.0
22338,1449.0,852.75
22338,1494.75,973.5
22338,787.6875,865.5
22341,953.25,477.0
22341,1378.5,503.25
22341,1493.25,973.5
22341,1608.0,975.0
22344,976.5,482.625
22344,1605.0,974.25
22344,1381.5,487.875
22344,1491.0,973.5
22347,698.25,513.75
22347,1380.0,478.5
22347,1000.5,467.25
22347,193.125,614.25
22347,1593.0,975.0
22347,851.25,505.5
22350,1596.0,669.75
22350,1008.0,455.25
22350,1363.5,463.5
22350,838.5,496.125
22350,680.25,499.5
22350,752.25,861.0
22353,651.75,502.5
22353,1002.75,455.25
22353,1541.625,973.5
22353,164.90625,618.75
22353,1366.5,465.75
22353,853.5,467.25
22353,1671.0,895.5
22353,1488.0,903.0
22353,1093.5,603.75
22356,172.03125,616.5
22356,1626.0,654.75
22356,855.0,484.125
22356,1624.5,814.5
22356,1343.25,446.25
22356,86.53125,972.0
22356,1506.0,966.0
22359,157.03125,615.0
22359,610.5,500.25
22359,975.0,441.75
22359,61.21875,972.0
22359,849.0,500.625
22359,1617.0,648.75
22359,1482.0,954.0
22359,1396.5,863.25
22359,1593.0,888.0
22362,125.71875,625.125
22362,1641.0,633.0
22362,37.7109375,973.5
22365,105.28125,630.75
22365,1629.0,621.375
22365,1064.25,570.75
22365,1686.0,975.0
22365,1287.0,853.5
22368,1614.0,623.25
22368,78.55078125,630.0
22368,1719.0,972.0
22368,1626.0,975.0
22368,1430.25,864.0
22368,857.25,444.375
22368,561.75,502.5
22371,467.25,528.75
22371,48.84375,629.25
22371,1591.5,616.5
22371,1372.5,855.0
22374,1692.0,800.25
22374,41.53125,632.25
22374,1600.5,616.5
22374,1848.0,975.0
22374,95.53125,972.0
22374,1041.0,483.75
22374,646.5,723.375
22374,462.75,509.625
22377,999.0,526.5
22377,1550.625,612.75
22377,1722.0,791.25
22377,1020.0,865.5
22377,1515.75,939.0
22377,549.375,726.0
22380,411.65625,502.125
22380,1822.5,492.0
22380,984.0,487.875
22380,948.0,868.5
22380,1855.5,969.0
22380,1689.0,968.25
22380,1503.0,616.5
22383,190.6875,576.75
22383,1773.0,964.5
22383,1677.0,771.75
22383,733.5,436.125
22383,1505.25,617.25
22383,865.5,867.75
22383,1606.5,955.5
22383,1872.0,967.5
22386,1450.5,612.75
22386,700.875,468.0
22386,318.75,502.5
22386,1695.0,461.25
22386,1680.0,946.5
22386,789.0,867.0
22389,1401.75,606.0
22389,284.25,516.75
22389,671.625,450.75
22389,1639.5,452.25
22389,713.25,864.0
22389,1599.0,933.75
22392,1647.0,752.25
22392,636.75,474.0
22392,49.48828125,600.0
22392,1374.0,606.0
22392,244.078125,526.5
22392,257.625,521.25
22392,643.5,866.25
22395,228.375,531.75
22395,618.0,492.75
22395,1654.5,735.75
22395,1807.5,313.5
22395,1371.0,597.0
22398,209.4375,523.5
22398,1479.0,431.625
22398,1351.5,599.25
22398,26.71875,628.5
22398,1746.0,310.875
22398,628.5,488.25
22398,1686.0,763.5
22401,1333.5,598.875
22401,1674.0,735.75
22401,194.4375,546.75
22401,1686.0,306.5625
22401,1452.75,428.25
22401,852.0,510.75
22401,227.0625,546.0
22404,1677.0,719.25
22404,188.625,546.0
22404,1314.0,600.0
22404,632.25,832.5
22404,1618.5,305.4375
22404,611.625,513.75
22404,390.65625,918.0
22407,158.53125,548.25
22407,607.5,495.0
22407,1692.0,711.0
22407,1554.0,294.375
22407,1698.0,709.5
22407,1311.0,594.0
22407,318.375,924.0
22407,1318.5,522.75
22407,1138.5,859.5
22410,1284.0,587.25
22410,144.9375,555.75
22410,1677.0,701.25
22410,589.5,544.5
22410,1485.0,294.75
22410,248.4375,928.5
22410,787.5,519.75
22413,1268.25,581.25
22413,1668.0,684.75
22413,130.8984375,574.125
22413,1423.5,281.25
22413,181.59375,938.25
22413,429.84375,833.25
22413,146.0625,570.75
22416,134.25,576.75
22416,1699.5,674.25
22416,1365.0,283.5
22416,368.25,834.0
22416,1264.5,570.375
22416,116.0625,942.0
22416,462.75,805.5
22419,120.1640625,568.5
22419,1242.0,581.625
22419,1686.0,675.75
22419,1314.0,279.75
22419,60.28125,959.25
22419,174.375,940.5
22419,849.0,351.0
22419,313.875,834.75
22422,1257.0,580.5
22422,1689.0,664.125
22422,128.4375,581.25
22422,1263.75,276.75
22422,776.25,532.5
22422,31.3359375,946.5
22422,637.875,506.25
22422,1035.0,866.25
22422,261.5625,856.5
22422,126.0,945.0
22422,1561.5,896.25
22425,1249.5,581.625
22425,1227.0,279.9375
22425,1699.5,653.25
22425,138.75,589.125
22425,775.5,513.0
22425,1225.5,529.5
22425,223.546875,850.5
22428,1270.5,580.875
22428,1215.75,525.0
22428,1183.5,276.375
22428,800.25,517.125
22428,1734.0,652.5
22428,666.375,502.5
22428,783.75,863.25
22428,175.96875,855.0
22428,1489.5,895.5
22431,1270.5,581.625
22431,1728.0,652.5
22431,1142.25,281.4375
22431,1209.0,543.75
22431,183.75,572.25
22431,44.9765625,708.0
22431,750.75,864.0
22431,687.75,507.75
22434,1294.5,578.25
22434,1197.75,543.75
22434,1752.0,633.375
22434,1111.5,279.0
22434,190.6875,603.0
22434,837.0,506.25
22434,711.0,477.75
22434,1431.0,867.75
22434,61.640625,704.25
22437,1785.0,635.25
22437,513.0,378.75
22437,1212.75,525.0
22437,1081.5,284.25
22437,89.4375,719.25
22437,324.0,966.0
22437,1310.25,582.0
22437,1407.75,865.5
22437,690.0,864.0
22437,65.15625,882.0
22440,1809.0,628.875
22440,1221.0,519.75
22440,139.21875,726.75
22440,274.5,591.75
22440,1062.0,283.3125
22440,1332.0,587.25
22440,814.3125,483.75
22440,1392.0,864.75
22443,1830.0,618.75
22443,1348.5,589.125
22443,1046.25,291.0
22443,1229.25,510.75
22443,180.5625,727.5
22443,287.625,972.0
22443,315.75,582.0
22446,1852.5,624.75
22446,1366.5,581.25
22446,1028.25,294.375
22446,1253.25,534.0
22446,539.25,400.5
22446,308.25,970.5
22449,1387.5,584.25
22449,1012.5,300.75
22449,1269.0,541.5
22449,1867.5,603.75
22449,546.75,417.75
22449,288.5625,972.0
22449,1002.75,491.25
22449,288.1875,733.5
22452,376.5,729.0
22452,1266.0,532.5
22452,1402.5,591.0
22452,545.25,426.375
22452,1878.0,607.875
22452,1018.5,485.25
22452,267.375,972.0
22452,53.15625,891.0
22452,997.5,294.5625
22455,1413.0,576.75
22455,541.125,436.5
22455,492.0,611.625
22455,1277.25,526.5
22455,246.5625,975.0
22455,987.75,299.625
22455,410.625,980.25
22458,549.75,448.125
22458,1424.25,570.75
22458,510.75,619.5
22458,1294.5,514.875
22458,423.75,737.25
22461,452.625,736.5
22461,1305.0,505.5
22461,375.1875,979.5
22461,67.5,973.5
22461,1425.0,570.0
22464,495.75,740.25
22464,582.0,608.25
22464,532.5,411.0
22464,1435.5,567.75
22464,1312.5,522.75
22464,951.0,307.5
22464,92.53125,907.5
22467,534.75,467.25
22467,617.625,615.75
22467,534.375,741.75
22467,44.9765625,864.0
22467,945.0,310.5
22467,1446.0,549.0
22467,345.9375,979.5
22470,554.25,741.75
22470,1443.0,554.625
22470,48.19921875,831.0
22470,526.5,471.0
22470,323.25,981.0
22470,936.0,310.125
22473,591.0,744.0
22473,691.5,612.75
22473,514.5,480.0
22473,98.53125,853.5
22473,43.3125,971.25
22473,1440.75,529.5
22473,925.5,312.75
22473,1319.25,581.25
22476,113.625,843.75
22476,1026.0,405.0
22476,621.375,732.0
22476,1438.5,537.0
22476,919.5,319.875
22476,741.0,609.75
22476,38.0625,942.0
22476,447.375,966.75
22479,621.75,731.625
22479,1427.25,542.625
22479,490.125,491.25
22479,151.59375,843.75
22479,910.5,330.0
22479,30.8671875,960.0
22479,1896.0,612.0
22479,1024.5,402.75
22479,1367.25,505.125
22482,630.75,732.0
22482,477.375,495.75
22482,1022.25,414.75
22482,209.8125,840.0
22482,1421.25,546.75
22482,917.25,334.5
22485,654.75,725.25
22485,818.8125,607.5
22485,464.25,499.5
22485,1347.75,532.125
22485,766.5,387.75
22485,231.375,836.25
22485,1422.0,585.75
22485,448.5,970.5
22485,1016.25,412.125
22485,910.5,337.125
22488,669.75,729.375
22488,852.0,610.5
22488,456.0,504.75
22488,264.75,844.5
22488,764.25,394.125
22488,1009.5,414.75
22488,906.0,340.3125
22488,434.625,972.0
22488,1404.0,545.25
22491,668.25,722.625
22491,444.0,505.5
22491,290.4375,861.75
22491,429.375,971.25
22491,238.5,973.5
22491,1333.5,527.25
22491,996.75,422.25
22491,1386.75,530.25
22494,669.75,714.75
22494,428.625,505.5
22494,906.75,595.5
22494,423.0,972.0
22494,1330.5,526.5
22494,331.5,857.25
22494,900.0,339.75
22494,1389.0,536.25
22494,990.0,422.25
22494,753.0,392.625
22497,666.375,711.75
22497,934.5,595.125
22497,415.59375,504.375
22497,357.9375,858.0
22497,418.875,970.5
22497,1377.0,535.5
22500,404.25,507.0
22500,657.75,711.0
22500,967.5,581.25
22500,389.15625,846.0
22500,979.5,409.875
22500,416.25,972.0
22503,651.75,708.375
22503,394.125,508.875
22503,421.5,843.75
22503,1335.0,524.25
22503,414.0,972.0
22503,750.75,523.5
22503,973.5,408.0
22506,650.25,699.75
22506,392.90625,507.375
22506,453.0,837.0
22506,1329.0,518.25
22506,411.375,972.0
22509,1020.0,582.75
22509,653.25,693.75
22509,393.84375,509.625
22509,469.875,843.75
22509,410.25,973.5
22509,1344.0,529.125
22509,1329.0,522.0
22512,498.75,841.5
22512,400.59375,509.625
22512,655.5,685.5
22512,1032.75,577.875
22512,1333.5,529.5
22512,408.75,972.0
22512,1058.25,579.75
22512,217.921875,973.5
22512,973.5,412.875
22512,1304.25,492.375
22515,405.0,507.0
22515,1056.0,569.25
22515,500.25,840.75
22515,674.25,690.75
22515,973.5,417.75
22515,408.375,972.0
22515,216.75,973.5
22515,1350.0,521.25
22515,924.0,343.6875
22518,406.59375,505.5
22518,1086.75,569.25
22518,973.5,421.5
22518,539.25,829.5
22518,675.0,689.25
22518,931.5,340.875
22518,215.25,974.25
22518,407.90625,972.0
22518,762.0,411.75
22521,1106.25,567.0
22521,410.25,505.875
22521,557.25,831.0
22521,973.5,423.0
22521,696.0,683.25
22521,406.5,971.25
22521,1302.0,516.75
22521,214.125,975.0
22521,765.375,414.75
22524,1121.25,577.875
22524,423.75,502.125
22524,571.5,833.25
22524,975.0,422.625
22524,1292.25,526.875
22524,685.5,671.25
22524,772.5,416.25
22524,213.1875,975.0
22524,406.125,970.5
22527,1287.0,525.75
22527,1126.5,589.125
22527,437.25,498.75
22527,976.5,426.0
22527,591.75,821.25
22527,213.375,975.0
22527,406.5,971.25
22527,714.75,666.75
22530,1285.5,515.25
22530,1138.5,555.0
22530,446.625,499.5
22530,714.75,664.5
22530,463.5,495.75
22530,982.5,423.375
22530,612.75,816.0
22530,212.625,975.0
