frame,evaluated,status,calibration_provenance,emitted_player_rows,camera_lock_id,fresh_solve_count,drift_residual_px,drift_evidence_count
241,True,emitted_players,camera_lock_drift_checked,2,8,5,1.2121636271476746,6
242,True,emitted_players,solved,2,8,6,0.8727913498878479,4
243,True,emitted_players,camera_lock_drift_checked,2,8,6,2.8486961126327515,6
244,True,emitted_players,solved,2,8,7,3.092681646347046,4
245,True,emitted_players,solved,2,8,8,1.1645071506500244,4
246,True,emitted_players,camera_lock_drift_checked,2,8,8,1.5879691243171692,6
247,True,emitted_players,solved,2,8,9,3.129838466644287,4
248,True,emitted_players,camera_lock_drift_checked,2,8,9,2.0335339307785034,6
249,True,emitted_players,camera_lock_drift_checked,2,8,9,2.3697259426116943,6
250,True,emitted_players,solved,2,8,10,3.7047247886657715,4
251,True,emitted_players,camera_lock_drift_checked,2,8,10,2.9385091066360474,6
252,True,emitted_players,solved,2,8,11,4.246536731719971,4
253,True,emitted_players,solved,2,9,1,5.40123176574707,4
254,True,emitted_players,solved,2,9,2,1.3999810218811035,4
255,True,calibration_unavailable,unavailable,0,9,2,,0
256,True,calibration_unavailable,unavailable,0,9,2,,0
257,True,calibration_unavailable,unavailable,0,9,2,,0
258,True,emitted_players,solved,2,9,3,3.4961681365966797,4
259,True,emitted_players,solved,2,9,4,3.1009812355041504,4
260,True,emitted_players,solved,2,9,5,2.9313323497772217,4
261,True,emitted_players,solved,2,9,6,3.833822250366211,4
262,True,emitted_players,solved,2,9,7,4.785055160522461,4
263,True,emitted_players,solved,2,9,8,4.43267297744751,4
264,True,emitted_players,camera_lock_drift_checked,2,9,8,4.715292811393738,6
265,True,unsolved_drift,unavailable,0,10,0,5.717266798019409,6
266,True,calibration_unavailable,unavailable,0,10,0,,0
267,True,calibration_unavailable,unavailable,0,10,0,,0
268,True,emitted_players,solved,2,10,1,1.524291753768921,4
269,True,calibration_unavailable,unavailable,0,10,1,,0
270,True,calibration_unavailable,unavailable,0,10,1,,0
271,True,calibration_unavailable,unavailable,0,10,1,,0
272,True,calibration_unavailable,unavailable,0,10,1,,0
273,True,calibration_unavailable,unavailable,0,10,1,,0
274,True,calibration_unavailable,unavailable,0,10,1,,0
275,True,calibration_unavailable,unavailable,0,10,1,,0
276,True,calibration_unavailable,unavailable,0,10,1,,0
277,True,calibration_unavailable,unavailable,0,10,1,,0
278,True,calibration_unavailable,unavailable,0,10,1,,0
279,True,calibration_unavailable,unavailable,0,10,1,,0
280,True,calibration_unavailable,unavailable,0,10,1,,0
281,True,calibration_unavailable,unavailable,0,10,1,,0
282,True,calibration_unavailable,unavailable,0,10,1,,0
283,True,calibration_unavailable,unavailable,0,10,1,,0
284,True,calibration_unavailable,unavailable,0,10,1,,0
285,True,emitted_players,solved,2,10,2,1.8678703308105469,4
286,True,calibration_unavailable,unavailable,0,10,2,,0
287,True,calibration_unavailable,unavailable,0,10,2,,0
