geometry,sigma_px,draw,seed,n_candidates,n_classes,geometry_status,heldout_status,orientation_status,winner_objective_j,runner_up_objective_j,margin,labelled_gap_px,modulo_gap_px,modulo_form,attaining_element,probe_err_m_median,probe_err_m_p95,probe_err_modulo_m_median,probe_err_modulo_m_p95,n_probes_in_frame,candidate_hypotheses_count,deduplicated_symmetry_images_count
G3_TIGHT,0.25,25,18239999362748885337,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7858791638858355,,,1.197054147720337,1.197054147720337,form_two,identity,0.03733542596354574,0.200579071115422,0.03733542596354574,0.200579071115422,187,109892,7716
G3_TIGHT,0.25,28,540188775795440498,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7124011935900204,,,0.9326827526092529,0.9326827526092529,form_two,identity,0.04160356125875529,0.09405960191835665,0.04160356125875529,0.09405960191835665,187,103500,7672
G3_TIGHT,0.50,1,1724440396573163483,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.708681806248037,,,340.1728515625,1.3733882904052734,form_two,mirror_x,9.070884532459194,15.267356495007425,0.07147451180369847,0.3248190254462927,187,105884,10080
G3_TIGHT,0.50,4,9292683308536270129,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7503930480036903,,,0.9454036355018616,0.9454036355018616,form_two,identity,0.04570508700380942,0.1528934066639168,0.04570508700380942,0.1528934066639168,187,103568,8954
G3_TIGHT,0.50,7,13992049123305297205,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7626080536962154,,,0.8998695015907288,0.8998695015907288,form_two,identity,0.034634831418251424,0.1106187418308254,0.034634831418251424,0.1106187418308254,187,103820,15991
G3_TIGHT,0.50,10,12341957210105985191,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7335957282751648,,,0.925605058670044,0.925605058670044,form_two,identity,0.040715234053950375,0.13111627509649498,0.040715234053950375,0.13111627509649498,187,106420,11262
G3_TIGHT,0.50,13,12144694515906436074,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6371893954636464,,,1.417747139930725,1.417747139930725,form_two,identity,0.055861276946822955,0.1574742304526885,0.055861276946822955,0.1574742304526885,187,104644,8675
G3_TIGHT,0.50,16,5829807649472915929,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7706897678087704,,,1.4196484088897705,1.4196484088897705,form_two,identity,0.06184457541259584,0.32969289066225377,0.06184457541259584,0.32969289066225377,187,101216,7119
G3_TIGHT,0.50,19,7558897180426045042,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6904597450141332,,,1.4850828647613525,1.4850828647613525,form_two,identity,0.15062783366247237,0.6549935134551457,0.15062783366247237,0.6549935134551457,187,105832,11794
G3_TIGHT,0.50,22,14911059618300051388,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.763491529915201,,,0.7972931861877441,0.7972931861877441,form_two,identity,0.03511046921326707,0.1612987364595935,0.03511046921326707,0.1612987364595935,187,107412,7204
G3_TIGHT,0.50,25,944462078122213169,8,2,REFUSED_VALIDATION,REFUSED_VALIDATION,UNKNOWN,0.6564548818310302,0.5233644265026304,0.20274120737311685,1.40361487865448,1.40361487865448,form_two,identity,0.06199625783041743,0.19020396514255802,0.06199625783041743,0.19020396514255802,187,90912,2182
G3_TIGHT,0.50,28,17780399549643545889,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7610393888387249,,,1.0640591382980347,1.0640591382980347,form_two,identity,0.04480179803500555,0.07908956985079311,0.04480179803500555,0.07908956985079311,187,103852,7712
G3_TIGHT,1.00,1,5231250624776878205,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7172465108746859,,,0.9488403797149658,0.9488403797149658,form_two,identity,0.06437956419683914,0.25709832628209905,0.06437956419683914,0.25709832628209905,187,108088,14627
G3_TIGHT,1.00,4,189350987685827269,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7289180276381909,,,0.7358894348144531,0.7358894348144531,form_two,identity,0.040657261264203035,0.15789424568078989,0.040657261264203035,0.15789424568078989,187,101932,14058
G3_TIGHT,1.00,7,6775289793034265118,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7656641821166379,,,1.9546489715576172,1.9546489715576172,form_two,identity,0.09450964506196392,0.263053009307551,0.09450964506196392,0.263053009307551,187,110972,14772
G3_TIGHT,1.00,10,13298767919687697910,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7523161154895571,,,1.1906201839447021,1.1906201839447021,form_two,identity,0.05921617724543922,0.21631740623129606,0.05921617724543922,0.21631740623129606,187,106120,15874
G3_TIGHT,1.00,13,2111692862533278963,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7326303606656328,,,1.333559513092041,1.333559513092041,form_two,identity,0.06606625472002035,0.17458745791161395,0.06606625472002035,0.17458745791161395,187,106684,10915
G3_TIGHT,1.00,16,16408984505935488005,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7592498932651539,,,1.0657503604888916,1.0657503604888916,form_two,identity,0.04389215463222441,0.13127043951251863,0.04389215463222441,0.13127043951251863,187,101312,16109
G3_TIGHT,1.00,19,10098766801651180541,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6901507353662846,,,2.176962375640869,2.176962375640869,form_two,identity,0.17802897242907756,0.7881442667016144,0.17802897242907756,0.7881442667016144,187,101096,11505
G3_TIGHT,1.00,22,18055473663234436945,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6629891707070509,,,2.203939914703369,2.203939914703369,form_two,identity,0.16942632712945765,0.7042160094963571,0.16942632712945765,0.7042160094963571,187,100064,11298
G3_TIGHT,1.00,25,10889655316812684686,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6833223122448179,,,1.6006662845611572,1.6006662845611572,form_two,identity,0.06284926040591719,0.12977355066560983,0.06284926040591719,0.12977355066560983,187,105416,8074
G3_TIGHT,1.00,28,504841528997612951,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7397759212321372,,,0.33454471826553345,0.33454471826553345,form_two,identity,0.013531576921090561,0.050922157629107435,0.013531576921090561,0.050922157629107435,187,102184,23240
G4_OFF_AXIS,0.25,1,12988491822435242796,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.680117353123037,,,1.0118592977523804,1.0118592977523804,form_two,identity,0.04353396841199993,0.12443618365240496,0.04353396841199993,0.12443618365240496,180,92912,10198
G4_OFF_AXIS,0.25,4,10564230208934461922,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7888882891017588,,,0.9247152805328369,0.9247152805328369,form_two,identity,0.05115811094191707,0.17788088162000562,0.05115811094191707,0.17788088162000562,180,118908,16577
G4_OFF_AXIS,0.25,7,6299040162792817937,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7245348446333228,,,0.9668117761611938,0.9668117761611938,form_two,identity,0.02577239891777429,0.04501285230655461,0.02577239891777429,0.04501285230655461,180,99344,8886
G4_OFF_AXIS,0.25,10,6780411080891957917,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8103174564227387,,,1.5952215194702148,1.5952215194702148,form_two,identity,0.041913935777708036,0.0769634322722924,0.041913935777708036,0.0769634322722924,180,116460,9279
G4_OFF_AXIS,0.25,13,7736707541002287534,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7879371834759736,,,1.0482056140899658,1.0482056140899658,form_two,identity,0.04792495931924702,0.0745285995281929,0.04792495931924702,0.0745285995281929,180,108844,13404
G4_OFF_AXIS,0.25,16,5126856517166907,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7690064703399812,,,416.15423583984375,1.362831711769104,form_two,mirror_x,9.133659182693194,15.268511342342952,0.028127016481453784,0.04775269097600956,180,105840,11596
G4_OFF_AXIS,0.25,19,6663491867926525501,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7651196963823022,,,0.7520407438278198,0.7520407438278198,form_two,identity,0.027138965061632762,0.06124919524744978,0.027138965061632762,0.06124919524744978,180,106688,20987
G4_OFF_AXIS,0.25,22,16625484251957062552,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7466947469279994,,,0.8142257928848267,0.8142257928848267,form_two,identity,0.027873786884869477,0.07636781844891373,0.027873786884869477,0.07636781844891373,180,112032,9328
G4_OFF_AXIS,0.25,25,11729249808480537698,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7902393436911118,,,1.2531241178512573,1.2531241178512573,form_two,identity,0.03240991617366647,0.0995688094113979,0.03240991617366647,0.0995688094113979,180,111588,6245
G4_OFF_AXIS,0.25,28,15397764994150314343,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7610002833994189,,,0.8380842804908752,0.8380842804908752,form_two,identity,0.05127493280004055,0.1881984370975751,0.05127493280004055,0.1881984370975751,180,118916,4140
G4_OFF_AXIS,0.50,1,3452790243394458015,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7822253356626885,,,1.1256223917007446,1.1256223917007446,form_two,identity,0.025148007428340793,0.06747777074825985,0.025148007428340793,0.06747777074825985,180,119348,5113
G4_OFF_AXIS,0.50,4,10379677746534282212,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7505048435537061,,,416.5583801269531,0.6721885800361633,form_two,mirror_x,9.143285067718729,15.255626619285412,0.06038756862739051,0.2014585191200747,180,111244,15986
G4_OFF_AXIS,0.50,7,420967086553573462,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7577641166035255,,,1.5762927532196045,1.5762927532196045,form_two,identity,0.048927565166756615,0.20707462334832472,0.048927565166756615,0.20707462334832472,180,88112,2130
G4_OFF_AXIS,0.50,10,18005174691127778756,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7072635823158763,,,0.5776975154876709,0.5776975154876709,form_two,identity,0.021028413735495466,0.05632229426353187,0.021028413735495466,0.05632229426353187,180,106880,14606
G4_OFF_AXIS,0.50,13,13481635634882029911,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7690288601209171,,,1.0045939683914185,1.0045939683914185,form_two,identity,0.03185397781807281,0.13668483953645333,0.03185397781807281,0.13668483953645333,180,117076,5149
G4_OFF_AXIS,0.50,16,5201808152327827250,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7212596490754554,,,0.8461084365844727,0.8461084365844727,form_two,identity,0.0334910747726328,0.14893948849542746,0.0334910747726328,0.14893948849542746,180,86132,3625
G4_OFF_AXIS,0.50,19,1056201530619061485,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7272124170657978,,,1.3186519145965576,1.3186519145965576,form_two,identity,0.03414539364435282,0.07233062286948136,0.03414539364435282,0.07233062286948136,180,109916,19413
G4_OFF_AXIS,0.50,22,2043019451557480358,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7575606149644708,,,0.9987991452217102,0.9987991452217102,form_two,identity,0.06263841099248656,0.31133622282646933,0.06263841099248656,0.31133622282646933,180,110332,9414
G4_OFF_AXIS,0.50,25,10129767589246454456,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7125316984090374,,,1.0587248802185059,1.0587248802185059,form_two,identity,0.04847464154557489,0.11125016888220778,0.04847464154557489,0.11125016888220778,180,107784,13689
G4_OFF_AXIS,0.50,28,16334712499106437022,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.768493498989086,,,416.7091064453125,0.8794568777084351,form_two,mirror_x,9.132279700049398,15.241439671825187,0.024713302173917456,0.08899679776933522,180,107536,7680
G4_OFF_AXIS,1.00,1,6267963882761711416,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7534094575661511,,,1.3077218532562256,1.3077218532562256,form_two,identity,0.04180093457397062,0.11115269628475104,0.04180093457397062,0.11115269628475104,180,109624,19364
G4_OFF_AXIS,1.00,4,1165971917012068491,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8169198347695509,,,1.3667833805084229,1.3667833805084229,form_two,identity,0.039940327535702036,0.11815457421131241,0.039940327535702036,0.11815457421131241,180,111244,7119
G4_OFF_AXIS,1.00,7,1961419879495999366,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7670586360758872,,,0.5445958375930786,0.5445958375930786,form_two,identity,0.020262873437911093,0.06606720724268661,0.020262873437911093,0.06606720724268661,180,110324,13873
G4_OFF_AXIS,1.00,10,5400613235765904619,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7527619174976444,,,1.3269128799438477,1.3269128799438477,form_two,identity,0.05148173532976695,0.16100945231616168,0.05148173532976695,0.16100945231616168,180,110512,9855
G4_OFF_AXIS,1.00,13,5326076356873696018,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7028948146494189,,,3.697516918182373,3.697516918182373,form_two,identity,0.20643048945402023,0.9013005823682647,0.20643048945402023,0.9013005823682647,180,111672,6061
G4_OFF_AXIS,1.00,16,7282574633570886877,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7844817195106392,,,1.1914715766906738,1.1914715766906738,form_two,identity,0.03368428396635003,0.11995050262167659,0.03368428396635003,0.11995050262167659,180,118828,17270
G4_OFF_AXIS,1.00,19,858573504248188098,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.781546741274733,,,0.9834592342376709,0.9834592342376709,form_two,identity,0.043730288751325605,0.15525316502062494,0.043730288751325605,0.15525316502062494,180,112000,9395
G4_OFF_AXIS,1.00,22,2235079875945376504,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7700554162413631,,,1.0794776678085327,1.0794776678085327,form_two,identity,0.09775335549373382,0.28169152539676856,0.09775335549373382,0.28169152539676856,180,112592,8465
G4_OFF_AXIS,1.00,25,9652255083656657590,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7906238038336212,,,416.28240966796875,1.5627332925796509,form_two,mirror_x,9.129934991139345,15.24841924052661,0.045680420668854325,0.2412586942038884,180,111392,6396
G4_OFF_AXIS,1.00,28,3881630840749271819,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7656562843514447,,,1.3455593585968018,1.3455593585968018,form_two,identity,0.04539132277906001,0.07185974530176997,0.04539132277906001,0.07185974530176997,180,113444,15980
G1_SYNTH_QUAD,0.25,2,14958695971537530201,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7372771603378219,,,0.9958081245422363,0.9958081245422363,form_two,identity,0.024298971011598086,0.06371982352839436,0.024298971011598086,0.06371982352839436,154,108504,15972
G1_SYNTH_QUAD,0.25,5,4365591063376509567,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7796695268333856,,,1.1511926651000977,1.1511926651000977,form_two,identity,0.0402932979218277,0.11642964047104436,0.0402932979218277,0.11642964047104436,154,113400,8417
G1_SYNTH_QUAD,0.25,8,5123855787582813051,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.776822344142588,,,1.2769181728363037,1.2769181728363037,form_two,identity,0.05697021496929548,0.08718359813524532,0.05697021496929548,0.08718359813524532,154,110784,17587
G1_SYNTH_QUAD,0.25,11,7124318764441484577,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7710577423249058,,,1.0796120166778564,1.0796120166778564,form_two,identity,0.05520156231618683,0.09456066325940472,0.05520156231618683,0.09456066325940472,154,107344,17337
G1_SYNTH_QUAD,0.25,14,16813581161030159430,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7621096510383951,,,0.9338439702987671,0.9338439702987671,form_two,identity,0.030054105509067897,0.08861139391260042,0.030054105509067897,0.08861139391260042,154,108856,15254
G1_SYNTH_QUAD,0.25,17,1609787720002982664,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.8034742345762014,,,1.0958325862884521,1.0958325862884521,form_two,identity,0.04652036426016136,0.11564448138086596,0.04652036426016136,0.11564448138086596,154,110192,10508
G1_SYNTH_QUAD,0.25,20,7368939397190500761,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7844218345143688,,,1.03416109085083,1.03416109085083,form_two,identity,0.04887784690369085,0.08356033837427358,0.04887784690369085,0.08356033837427358,154,108432,18819
G1_SYNTH_QUAD,0.25,23,16207837977795282434,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.785636326775479,,,0.7811802625656128,0.7811802625656128,form_two,identity,0.036992089452949184,0.1251846933769919,0.036992089452949184,0.1251846933769919,154,115320,13466
G1_SYNTH_QUAD,0.25,26,4052881406820614288,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7578088194880653,,,0.7789217829704285,0.7789217829704285,form_two,identity,0.043980396454660196,0.15833162562499467,0.043980396454660196,0.15833162562499467,154,111160,12891
G1_SYNTH_QUAD,0.25,29,1089354570845199488,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.6862889582188285,,,1.0353360176086426,1.0353360176086426,form_two,identity,0.037563161222609553,0.0686371271503541,0.037563161222609553,0.0686371271503541,154,113692,14048
G1_SYNTH_QUAD,0.50,2,17208199559128520650,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6721120096331266,,,1.0584726333618164,1.0584726333618164,form_two,identity,0.0458861827583158,0.07463637687225588,0.0458861827583158,0.07463637687225588,154,101964,5708
G1_SYNTH_QUAD,0.50,5,8357737706460952800,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.8002363808790044,,,0.9408564567565918,0.9408564567565918,form_two,identity,0.026616045168802813,0.08967773099901624,0.026616045168802813,0.08967773099901624,154,108020,8458
G1_SYNTH_QUAD,0.50,8,8500973233715241002,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7927295934015782,,,1.673996925354004,1.673996925354004,form_two,identity,0.04005491536561865,0.09861042802710676,0.04005491536561865,0.09861042802710676,154,114256,7257
G1_SYNTH_QUAD,0.50,11,6591539790415688921,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7887232028060223,,,1.112182855606079,1.112182855606079,form_two,identity,0.06685900421453939,0.1685784546226629,0.06685900421453939,0.1685784546226629,154,107948,15953
G1_SYNTH_QUAD,0.50,14,4735786984766133135,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.8013383874941111,,,0.8201972246170044,0.8201972246170044,form_two,identity,0.032156776598599765,0.09891270973341672,0.032156776598599765,0.09891270973341672,154,112188,11198
G1_SYNTH_QUAD,0.50,17,13818075515833127094,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.742317851464353,,,415.8836975097656,0.954721987247467,form_two,mirror_x,9.132353412828476,15.254715360603178,0.033896940819350366,0.1048423875776958,154,111304,17535
G1_SYNTH_QUAD,0.50,20,14981284841052657000,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.764712233040201,,,1.2476422786712646,1.2476422786712646,form_two,identity,0.034498180906676834,0.11561041244392084,0.034498180906676834,0.11561041244392084,154,114748,10716
G1_SYNTH_QUAD,0.50,23,7901955196141516485,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7890994584740106,,,0.7651097774505615,0.7651097774505615,form_two,identity,0.03861865855167995,0.09441073441891286,0.03861865855167995,0.09441073441891286,154,109172,13415
G1_SYNTH_QUAD,0.50,26,8211459180264894780,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7703352885030622,,,1.2463456392288208,1.2463456392288208,form_two,identity,0.058043818916944996,0.13807727347759377,0.058043818916944996,0.13807727347759377,154,113156,13960
G1_SYNTH_QUAD,0.50,29,1089450052296737311,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7937020153256517,,,416.49267578125,0.9054254293441772,form_two,mirror_x,9.115770901926252,15.245147808283301,0.025998941446032424,0.05050373494916318,154,108032,13008
G1_SYNTH_QUAD,1.00,2,11373869389910351848,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7575901357372802,,,1.422898292541504,1.422898292541504,form_two,identity,0.04484808512948933,0.1335216592145868,0.04484808512948933,0.1335216592145868,154,106776,21340
G1_SYNTH_QUAD,1.00,5,13702583861763564796,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.8042136340884108,,,1.234710931777954,1.234710931777954,form_two,identity,0.0665455996110843,0.18065782832459903,0.0665455996110843,0.18065782832459903,154,113448,15087
G1_SYNTH_QUAD,1.00,8,10044103490481054556,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.7086492183819488,,,2.0758345127105713,2.0758345127105713,form_two,identity,0.08651873862481413,0.12775471587770584,0.08651873862481413,0.12775471587770584,154,108900,12608
G1_SYNTH_QUAD,1.00,11,1910514424707120928,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7659360799358119,,,0.7811145782470703,0.7811145782470703,form_two,identity,0.032460525710652166,0.16683522619353464,0.032460525710652166,0.16683522619353464,154,110176,15900
G1_SYNTH_QUAD,1.00,14,11030110269579822873,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6306483206437461,,,2.002979278564453,2.002979278564453,form_two,identity,0.07320837364999039,0.24761203515635158,0.07320837364999039,0.24761203515635158,154,109276,6366
G1_SYNTH_QUAD,1.00,17,339488650942396968,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7658383163375471,,,1.7302401065826416,1.7302401065826416,form_two,identity,0.0641674246919042,0.1513367553311847,0.0641674246919042,0.1513367553311847,154,113136,11006
G1_SYNTH_QUAD,1.00,20,1246589127317662819,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.6763670648162688,,,1.2260432243347168,1.2260432243347168,form_two,identity,0.02889596560529861,0.07191651301073072,0.02889596560529861,0.07191651301073072,154,102736,4205
G1_SYNTH_QUAD,1.00,23,1325491388444621040,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7415942474825299,,,1.045654058456421,1.045654058456421,form_two,identity,0.05206797846725403,0.1614938092693272,0.05206797846725403,0.1614938092693272,154,105804,11457
G1_SYNTH_QUAD,1.00,26,4545283721764611654,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.8046213274625078,,,416.5159912109375,0.7482697367668152,form_two,mirror_x,9.121854106897914,15.221062056720841,0.02606007386029338,0.1106395895434907,154,112308,6208
G1_SYNTH_QUAD,1.00,29,14737126399225228517,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.38116681276254316,,,334.9832763671875,243.38819885253906,form_two,mirror_x,37.609365991167095,76.7565052899387,32.041748826618466,75.90898498666539,154,98808,566
G2_WIDE,0.25,2,9015332820386856306,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8053447014123352,,,1.1181724071502686,1.1181724071502686,form_two,identity,0.03839476177534844,0.05406371232873355,0.03839476177534844,0.05406371232873355,176,113256,13866
G2_WIDE,0.25,5,2211695392189168464,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7896803659410333,,,0.8700190782546997,0.8700190782546997,form_two,identity,0.033167729878320125,0.059239840712914334,0.033167729878320125,0.059239840712914334,176,108668,12341
G2_WIDE,0.25,8,15480629233057961153,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8232266986789416,,,1.120194673538208,1.120194673538208,form_two,identity,0.02849472574484628,0.05574467109016645,0.02849472574484628,0.05574467109016645,176,105968,8606
G2_WIDE,0.25,11,1891692521242966626,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8172814450671325,,,1.1347746849060059,1.1347746849060059,form_two,identity,0.03397638145525335,0.0830211274649595,0.03397638145525335,0.0830211274649595,176,111488,8848
G2_WIDE,0.25,14,10998404409488612980,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7983726616480842,,,1.14540696144104,1.14540696144104,form_two,identity,0.03305599181207204,0.08522213344913471,0.03305599181207204,0.08522213344913471,176,110500,13359
G2_WIDE,0.25,17,3553285502596215797,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8320930519295697,,,469.67901611328125,1.0166683197021484,form_two,mirror_x,9.11226555378699,15.214828995264417,0.0598659731889198,0.19118165396738435,176,109156,15009
G2_WIDE,0.25,20,14797327136000356510,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.8183454197255811,,,0.9412045478820801,0.9412045478820801,form_two,identity,0.05664386748214633,0.10374626540700992,0.05664386748214633,0.10374626540700992,176,110048,13331
G2_WIDE,0.25,23,3086984200136518751,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.824864909876531,,,469.31109619140625,0.8560512661933899,form_two,mirror_x,9.117376946778698,15.254545996868288,0.027174710923223405,0.04936464862676209,176,114728,12551
G2_WIDE,0.25,26,11084436487886293246,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8119466963724874,,,0.8562332987785339,0.8562332987785339,form_two,identity,0.0448865230764437,0.13441083250171654,0.0448865230764437,0.13441083250171654,176,110676,9654
G2_WIDE,0.25,29,9623777993648908158,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8234008328998508,,,469.5620422363281,1.1979162693023682,form_two,mirror_x,9.114261162773158,15.217145902198977,0.05276085362472337,0.16211868706930047,176,109812,7720
G2_WIDE,0.50,2,1164601529915614681,8,1,NO_DISTINCT_RUNNER_UP,REFUSED_VALIDATION,UNKNOWN,0.7913165068506596,,,1.2549853324890137,1.2549853324890137,form_two,identity,0.05584585965062943,0.07090483639171735,0.05584585965062943,0.07090483639171735,176,104712,14442
G2_WIDE,0.50,5,6924659987973768436,8,1,NO_DISTINCT_RUNNER_UP,VALID,UNKNOWN,0.8154855085976759,,,468.95477294921875,1.2111376523971558,form_two,mirror_x,9.129661743120387,15.259628717077696,0.033508575561394076,0.11568216700659079,176,108956,9891
