clip_id,status,tracking_path,tracking_bytes,ball_path,ball_bytes,player_x_p01,player_x_p99,player_y_p01,player_y_p99,ball_x_p01,ball_x_p99,ball_y_p01,ball_y_p99,ratio_x,ratio_y,source_width,source_height,league,daemon_code_version,ball_frame,anomalous
0022500964,OK,data\tracking\0022500964\tracking_data.csv,29655021,data\tracking\0022500964\ball_tracking.csv,635583,-32.832311,1418.873430,-56.599760,720.208483,6.000000,2620.780000,2.000000,526.980000,1.801178,0.675817,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500965,OK,data\tracking\0022500965\tracking_data.csv,20513821,data\tracking\0022500965\ball_tracking.csv,396694,-42.402898,1505.006545,-33.019366,718.827038,131.000000,1844.920000,240.040000,526.120000,1.107606,0.380503,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500966.f136,OK,data\tracking\0022500966.f136\tracking_data.csv,11406209,data\tracking\0022500966.f136\ball_tracking.csv,499173,-70.349994,1478.376764,-94.252764,689.629353,6.000000,1973.000000,2.000000,537.000000,1.270076,0.682501,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500966.f298,OK,data\tracking\0022500966.f298\tracking_data.csv,14207726,data\tracking\0022500966.f298\ball_tracking.csv,941344,-117.216371,1458.477445,-17.345223,717.049322,61.000000,3672.000000,17.000000,961.000000,2.291689,1.285413,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500968,OK,data\tracking\0022500968\tracking_data.csv,7447107,data\tracking\0022500968\ball_tracking.csv,516690,-133.873767,1452.306535,-114.811670,701.366155,10.850000,3067.200000,3.850000,927.400000,1.926862,1.131555,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022500991,OK,data\tracking\0022500991\tracking_data.csv,14509239,data\tracking\0022500991\ball_tracking.csv,506972,-139.269837,1538.057664,-106.729184,701.355076,36.000000,2096.000000,27.000000,546.000000,1.228144,0.642260,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500997,OK,data\tracking\0022500997\tracking_data.csv,15255914,data\tracking\0022500997\ball_tracking.csv,495975,-52.255868,1424.326149,-94.955048,685.099419,238.000000,1052.000000,401.000000,519.000000,0.551273,0.151271,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022500999,OK,data\tracking\0022500999\tracking_data.csv,15917950,data\tracking\0022500999\ball_tracking.csv,325941,-65.549880,732.616348,-81.210171,358.106915,56.000000,3329.200000,164.000000,1495.000000,4.100900,3.029702,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501004,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022501004\tracking_data.csv,,data\tracking\0022501004\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022501010,OK,data\tracking\0022501010\tracking_data.csv,13452854,data\tracking\0022501010\ball_tracking.csv,538746,-70.404749,1532.558573,-92.133137,726.398478,15.000000,1888.000000,19.000000,568.000000,1.168461,0.670713,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501076,OK,data\tracking\0022501076\tracking_data.csv,002284,data\tracking\0022501076\ball_tracking.csv,000086,17.760000,447.820000,50.990000,282.210000,2256.000000,2256.000000,1079.000000,1079.000000,0.000000,0.000000,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501077,OK,data\tracking\0022501077\tracking_data.csv,1263746,data\tracking\0022501077\ball_tracking.csv,044787,27.324138,619.000000,-15.000000,292.005426,435.920000,1775.280000,30.440000,1641.000000,2.263672,5.246031,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501078,OK,data\tracking\0022501078\tracking_data.csv,11032252,data\tracking\0022501078\ball_tracking.csv,152679,-15.000000,778.768509,-16.489841,320.702500,15.000000,2317.300000,0.000000,509.000000,2.900468,1.509524,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501079,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022501079\tracking_data.csv,,data\tracking\0022501079\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022501080,OK,data\tracking\0022501080\tracking_data.csv,5761293,data\tracking\0022501080\ball_tracking.csv,166084,35.317768,747.683179,-22.099401,320.577636,27.390000,5455.930000,4.000000,1432.050000,7.620443,4.167335,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501082,OK,data\tracking\0022501082\tracking_data.csv,6079288,data\tracking\0022501082\ball_tracking.csv,219276,-15.000000,654.000000,-21.642936,313.828553,7.620000,3029.760000,140.000000,1655.190000,4.517399,4.516598,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501083,OK,data\tracking\0022501083\tracking_data.csv,13174109,data\tracking\0022501083\ball_tracking.csv,149432,-118.592906,626.796396,-19.630601,290.694662,87.760000,3142.410000,2.690000,1936.620000,4.098060,6.231945,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501084,OK,data\tracking\0022501084\tracking_data.csv,8134825,data\tracking\0022501084\ball_tracking.csv,134997,-11.709145,695.789545,-15.774531,297.050191,701.940000,7369.170000,160.760000,3559.000000,9.423664,10.863080,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501085,OK,data\tracking\0022501085\tracking_data.csv,8604499,data\tracking\0022501085\ball_tracking.csv,141363,-72.263994,699.581654,-38.574468,315.000000,3.000000,6059.000000,138.000000,1509.000000,7.846128,3.877542,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501086,OK,data\tracking\0022501086\tracking_data.csv,12031193,data\tracking\0022501086\ball_tracking.csv,157694,-138.398118,694.907879,-15.000000,332.185100,322.290000,2079.760000,15.000000,969.000000,2.109033,2.747814,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501088,OK,data\tracking\0022501088\tracking_data.csv,11612521,data\tracking\0022501088\ball_tracking.csv,149925,-31.195115,704.374877,-17.379523,327.689030,23.270000,1754.190000,2.000000,469.000000,2.353168,1.353354,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501089,OK,data\tracking\0022501089\tracking_data.csv,12322934,data\tracking\0022501089\ball_tracking.csv,136177,-63.288643,716.514985,-15.000000,342.840876,1.000000,2904.000000,8.730000,894.000000,3.722732,2.473921,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501091,OK,data\tracking\0022501091\tracking_data.csv,9877487,data\tracking\0022501091\ball_tracking.csv,142935,-63.412135,715.150654,-15.262409,315.000000,14.000000,3815.330000,8.000000,1468.780000,4.882496,4.423089,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501095,OK,data\tracking\0022501095\tracking_data.csv,11365680,data\tracking\0022501095\ball_tracking.csv,160220,32.136737,758.524337,-39.721761,331.434297,547.000000,4071.400000,155.400000,1020.800000,4.851955,2.331634,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501096,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022501096\tracking_data.csv,,data\tracking\0022501096\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022501097,OK,data\tracking\0022501097\tracking_data.csv,11469407,data\tracking\0022501097\ball_tracking.csv,159946,-99.409356,690.437504,-15.958871,321.757290,481.350000,3977.000000,75.100000,1642.000000,4.425731,4.639695,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501106,OK,data\tracking\0022501106\tracking_data.csv,19251634,data\tracking\0022501106\ball_tracking.csv,466260,-62.300634,1512.726420,-92.770120,677.309766,32.360000,1532.640000,6.000000,1484.000000,0.952542,1.919281,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501107,OK,data\tracking\0022501107\tracking_data.csv,12405057,data\tracking\0022501107\ball_tracking.csv,157739,-172.232776,1594.240034,-120.195617,741.315047,285.000000,1301.000000,441.000000,509.000000,0.575157,0.078931,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501111,OK,data\tracking\0022501111\tracking_data.csv,10209010,data\tracking\0022501111\ball_tracking.csv,206450,-66.869260,1499.227852,-140.233837,726.429938,47.000000,806.000000,444.000000,695.000000,0.484644,0.289616,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501114,OK,data\tracking\0022501114\tracking_data.csv,9178215,data\tracking\0022501114\ball_tracking.csv,150710,-84.711194,1537.020623,-112.859732,723.278494,20.000000,1104.000000,39.440000,553.000000,0.668421,0.614205,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501115,OK,data\tracking\0022501115\tracking_data.csv,10488070,data\tracking\0022501115\ball_tracking.csv,202255,-52.456273,1477.014118,-113.338412,680.602457,29.000000,2787.600000,4.440000,903.920000,1.803631,1.132931,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501116,OK,data\tracking\0022501116\tracking_data.csv,2200763,data\tracking\0022501116\ball_tracking.csv,181663,-170.187950,1444.089633,-65.630260,697.105746,96.940000,1679.300000,22.880000,1216.060000,0.980228,1.564342,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501117,OK,data\tracking\0022501117\tracking_data.csv,9042394,data\tracking\0022501117\ball_tracking.csv,216886,27.317124,1466.011332,-50.121639,692.093402,24.000000,26724.040000,7.000000,9506.920000,18.558523,12.799417,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501123,OK,data\tracking\0022501123\tracking_data.csv,12138871,data\tracking\0022501123\ball_tracking.csv,157580,-54.709008,1519.941022,-96.974764,675.009612,101.740000,1075.000000,21.740000,584.000000,0.618080,0.728331,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501126,OK,data\tracking\0022501126\tracking_data.csv,8154114,data\tracking\0022501126\ball_tracking.csv,197892,-15.000000,1429.104775,-95.910646,690.016573,29.250000,2073.250000,4.250000,1345.000000,1.415410,1.705947,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501128,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022501128\tracking_data.csv,,data\tracking\0022501128\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022501130,OK,data\tracking\0022501130\tracking_data.csv,10251497,data\tracking\0022501130\ball_tracking.csv,205822,-160.464703,1552.082231,-115.800777,680.877398,10.000000,1593.000000,5.000000,961.660000,0.924354,1.200811,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501131,OK,data\tracking\0022501131\tracking_data.csv,11680444,data\tracking\0022501131\ball_tracking.csv,158065,-136.574088,1538.793474,-132.189760,711.402595,161.420000,2171.000000,48.420000,587.000000,1.199486,0.638436,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501132,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022501132\tracking_data.csv,,data\tracking\0022501132\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022501133,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022501133\tracking_data.csv,,data\tracking\0022501133\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022501134,OK,data\tracking\0022501134\tracking_data.csv,11394993,data\tracking\0022501134\ball_tracking.csv,156644,-74.897284,1492.383762,-101.009223,732.375611,487.600000,895.000000,298.780000,455.000000,0.259941,0.187452,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501137,OK,data\tracking\0022501137\tracking_data.csv,10750538,data\tracking\0022501137\ball_tracking.csv,192257,-127.826381,1550.005776,-141.898658,703.566226,10.000000,2353.520000,3.000000,504.000000,1.396755,0.592573,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501140,OK,data\tracking\0022501140\tracking_data.csv,11321974,data\tracking\0022501140\ball_tracking.csv,153567,-122.028916,1610.308470,-101.186533,730.749004,13.400000,1910.000000,93.400000,517.000000,1.094821,0.509174,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501141,OK,data\tracking\0022501141\tracking_data.csv,9865234,data\tracking\0022501141\ball_tracking.csv,159823,-15.000000,1414.608840,-15.000000,718.679547,277.790000,1400.000000,204.790000,449.000000,0.784977,0.332856,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501142,OK,data\tracking\0022501142\tracking_data.csv,8490918,data\tracking\0022501142\ball_tracking.csv,204311,-34.050068,1480.344180,-91.469472,675.732540,455.000000,1274.000000,418.000000,486.000000,0.540810,0.088634,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501143,OK,data\tracking\0022501143\tracking_data.csv,11657182,data\tracking\0022501143\ball_tracking.csv,210858,-57.282700,1455.065081,-82.432287,675.000000,69.000000,937.000000,431.000000,531.320000,0.573942,0.132447,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501146,OK,data\tracking\0022501146\tracking_data.csv,9561406,data\tracking\0022501146\ball_tracking.csv,195022,-10.791452,1434.939778,-123.234787,701.682942,14.890000,2807.430000,5.000000,765.000000,1.931576,0.921304,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501147,OK,data\tracking\0022501147\tracking_data.csv,12195573,data\tracking\0022501147\ball_tracking.csv,185918,-217.725098,1604.922690,-118.909284,733.551935,476.000000,3386.000000,385.000000,654.000000,1.596578,0.315557,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501149,OK,data\tracking\0022501149\tracking_data.csv,1326764,data\tracking\0022501149\ball_tracking.csv,183385,9.350000,1446.116830,-102.489505,811.847140,21.000000,1344.360000,0.000000,1254.000000,0.921068,1.371486,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501151,OK,data\tracking\0022501151\tracking_data.csv,6881665,data\tracking\0022501151\ball_tracking.csv,194834,-288.882813,1552.488970,-86.301361,676.494541,199.000000,1323.920000,230.760000,463.000000,0.610914,0.304459,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501152,OK,data\tracking\0022501152\tracking_data.csv,23810313,data\tracking\0022501152\ball_tracking.csv,532201,-24.760963,1405.331080,-80.261576,675.000000,37.000000,952.000000,324.000000,741.000000,0.639819,0.552127,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501154,OK,data\tracking\0022501154\tracking_data.csv,12121434,data\tracking\0022501154\ball_tracking.csv,159422,-15.000000,1430.984161,-39.625235,691.127068,119.420000,1724.000000,58.210000,487.000000,1.109680,0.586779,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501155,OK,data\tracking\0022501155\tracking_data.csv,11201526,data\tracking\0022501155\ball_tracking.csv,156450,5.751770,1360.827429,-35.309162,687.622028,131.000000,2465.000000,36.000000,486.000000,1.722413,0.622466,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501156,OK,data\tracking\0022501156\tracking_data.csv,9551112,data\tracking\0022501156\ball_tracking.csv,205886,-117.464413,1538.447880,-86.238299,675.822660,10.080000,1517.920000,3.000000,478.840000,0.910580,0.624412,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501158,OK,data\tracking\0022501158\tracking_data.csv,12312873,data\tracking\0022501158\ball_tracking.csv,153555,-183.657151,1495.949070,-15.000000,704.194655,0.000000,2149.830000,18.430000,615.000000,1.279961,0.829497,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501159,OK,data\tracking\0022501159\tracking_data.csv,12903824,data\tracking\0022501159\ball_tracking.csv,156740,-138.273046,1532.866908,-129.511876,719.549988,54.610000,1417.390000,17.000000,1604.000000,0.815479,1.869122,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501160,OK,data\tracking\0022501160\tracking_data.csv,10346200,data\tracking\0022501160\ball_tracking.csv,153222,-178.391383,1562.936600,-143.521181,710.755083,17.000000,2015.000000,21.000000,502.000000,1.147400,0.563050,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501161,OK,data\tracking\0022501161\tracking_data.csv,10649867,data\tracking\0022501161\ball_tracking.csv,157430,-335.854520,1485.981450,-57.028306,675.000000,155.000000,3514.380000,78.000000,2481.350000,1.843953,3.283138,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501163,OK,data\tracking\0022501163\tracking_data.csv,12163916,data\tracking\0022501163\ball_tracking.csv,196874,-200.537718,1579.837242,-137.828785,695.717173,6.000000,2303.900000,10.000000,856.240000,1.290683,1.015229,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501164,OK,data\tracking\0022501164\tracking_data.csv,10982737,data\tracking\0022501164\ball_tracking.csv,157192,-192.040107,1549.379139,-178.230505,726.529415,102.000000,1256.000000,73.840000,476.000000,0.662678,0.444494,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501165,OK,data\tracking\0022501165\tracking_data.csv,11769308,data\tracking\0022501165\ball_tracking.csv,169672,-30.016566,1492.103200,-91.058755,739.608035,20.000000,3188.000000,32.000000,1150.000000,2.081308,1.345907,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501168,OK,data\tracking\0022501168\tracking_data.csv,10884470,data\tracking\0022501168\ball_tracking.csv,158123,75.000000,1431.807846,-24.871996,712.986941,3.000000,2515.780000,32.440000,1349.360000,1.851979,1.784786,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501170,OK,data\tracking\0022501170\tracking_data.csv,6390998,data\tracking\0022501170\ball_tracking.csv,212801,-92.615173,1514.562682,-31.033640,763.850170,16.450000,1722.000000,3.450000,581.850000,1.061208,0.727654,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501171,OK,data\tracking\0022501171\tracking_data.csv,133948,data\tracking\0022501171\ball_tracking.csv,007630,-9.000000,925.464563,207.582540,673.000000,63.000000,4098.000000,232.000000,958.000000,4.317981,1.559890,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501172,OK,data\tracking\0022501172\tracking_data.csv,11745035,data\tracking\0022501172\ball_tracking.csv,169988,-136.953612,1522.845822,-51.249213,696.706582,684.000000,1238.000000,457.000000,506.000000,0.333775,0.065512,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501173,OK,data\tracking\0022501173\tracking_data.csv,8813622,data\tracking\0022501173\ball_tracking.csv,134016,138.000000,1332.532462,-43.527469,675.000000,1.530000,3902.470000,15.000000,1218.000000,3.265663,1.674257,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501174,OK,data\tracking\0022501174\tracking_data.csv,11769100,data\tracking\0022501174\ball_tracking.csv,156176,-42.345599,1438.053516,-74.426148,675.000000,22.100000,1869.000000,26.000000,847.000000,1.247569,1.095505,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501176,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\0022501176\tracking_data.csv,,data\tracking\0022501176\ball_tracking.csv,,,,,,,,,,,,,,,,,
0022501180,OK,data\tracking\0022501180\tracking_data.csv,8971793,data\tracking\0022501180\ball_tracking.csv,197695,-95.361812,1460.977650,-94.701245,685.556187,13.000000,1642.080000,10.920000,501.000000,1.046738,0.628100,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501183,OK,data\tracking\0022501183\tracking_data.csv,10140405,data\tracking\0022501183\ball_tracking.csv,163974,-70.734625,858.000000,-6.066126,436.223327,146.560000,3418.110000,107.000000,2693.660000,3.522589,5.848342,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501184,OK,data\tracking\0022501184\tracking_data.csv,5451021,data\tracking\0022501184\ball_tracking.csv,158710,20.000000,867.000000,-15.000000,435.000000,84.000000,10155.900000,131.360000,2531.300000,11.891263,5.333200,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501185,OK,data\tracking\0022501185\tracking_data.csv,10775041,data\tracking\0022501185\ball_tracking.csv,159583,-14.000000,1498.688599,-97.878051,700.196033,304.120000,1709.000000,123.000000,1333.000000,0.928730,1.516150,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501186,OK,data\tracking\0022501186\tracking_data.csv,13981577,data\tracking\0022501186\ball_tracking.csv,147483,-15.000000,1455.761092,-25.322655,701.132014,17.000000,2007.620000,0.000000,517.000000,1.353463,0.711676,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501190,OK,data\tracking\0022501190\tracking_data.csv,24155764,data\tracking\0022501190\ball_tracking.csv,318374,-93.236574,1541.285058,-98.057929,742.476450,106.000000,2329.000000,67.000000,537.000000,1.360031,0.559168,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
0022501196,OK,data\tracking\0022501196\tracking_data.csv,25550204,data\tracking\0022501196\ball_tracking.csv,563222,43.287687,1385.761712,-25.458818,681.645883,21.000000,2926.000000,22.000000,1775.000000,2.163915,2.479124,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501197,OK,data\tracking\0022501197\tracking_data.csv,3958020,data\tracking\0022501197\ball_tracking.csv,188296,-109.402018,1458.310310,-85.620319,675.000000,71.010000,2645.000000,11.010000,1016.000000,1.641876,1.321277,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501198,OK,data\tracking\0022501198\tracking_data.csv,1873895,data\tracking\0022501198\ball_tracking.csv,025013,-315.667218,1296.151244,-50.468498,675.789270,0.000000,1650.900000,17.160000,1569.000000,1.024247,2.136762,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
0022501199,OK,data\tracking\0022501199\tracking_data.csv,5938606,data\tracking\0022501199\ball_tracking.csv,212553,-74.351409,1406.587202,-22.604922,669.000000,38.000000,3380.000000,21.000000,2396.080000,2.256677,3.434157,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
G83_table_0022400625,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\G83_table_0022400625\tracking_data.csv,,data\tracking\G83_table_0022400625\ball_tracking.csv,,,,,,,,,,,,,,,,,
G83_table_0022400687,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\G83_table_0022400687\tracking_data.csv,,data\tracking\G83_table_0022400687\ball_tracking.csv,,,,,,,,,,,,,,,,,
G83_table_0022400690,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\G83_table_0022400690\tracking_data.csv,,data\tracking\G83_table_0022400690\ball_tracking.csv,,,,,,,,,,,,,,,,,
G83_tennis_09,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\G83_tennis_09\tracking_data.csv,,data\tracking\G83_tennis_09\ball_tracking.csv,,,,,,,,,,,,,,,,,
data,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\data\tracking_data.csv,,data\tracking\data\ball_tracking.csv,,,,,,,,,,,,,,,,,
failclosed_smoke,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\failclosed_smoke\tracking_data.csv,,data\tracking\failclosed_smoke\ball_tracking.csv,,,,,,,,,,,,,,,,,
g1,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\g1\tracking_data.csv,,data\tracking\g1\ball_tracking.csv,,,,,,,,,,,,,,,,,
g2,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\g2\tracking_data.csv,,data\tracking\g2\ball_tracking.csv,,,,,,,,,,,,,,,,,
g3,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\g3\tracking_data.csv,,data\tracking\g3\ball_tracking.csv,,,,,,,,,,,,,,,,,
lanetest2,OK,data\tracking\lanetest2\tracking_data.csv,001703,data\tracking\lanetest2\ball_tracking.csv,000092,513.100000,1130.400000,191.900000,592.850000,2302.000000,2302.000000,608.000000,608.000000,0.000000,0.000000,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
mlb_2iosUkpL0Bc,MISSING_TRACKING_OR_BALL_TABLE,data\tracking\mlb_2iosUkpL0Bc\tracking_data.csv,,data\tracking\mlb_2iosUkpL0Bc\ball_tracking.csv,,,,,,,,,,,,,,,,,
test_knicks,OK,data\tracking\test_knicks\tracking_data.csv,12165777,data\tracking\test_knicks\ball_tracking.csv,166753,-41.596131,759.720532,-47.874055,327.071618,4.800000,3022.800000,1.800000,1484.400000,3.766301,3.954173,,,,,UNKNOWN_NO_SOURCE_DIMENSIONS,1
wnba_02,OK,data\tracking\wnba_02\tracking_data.csv,2398304,data\tracking\wnba_02\ball_tracking.csv,023410,-288.657209,1755.472287,-137.561435,826.978233,11.020000,3068.140000,17.040000,1108.720000,1.495561,1.131815,,720.000000,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
wnba_05,OK,data\tracking\wnba_05\tracking_data.csv,1759850,data\tracking\wnba_05\ball_tracking.csv,024473,-558.999281,2017.230592,-386.582362,776.145936,87.000000,921.940000,130.180000,471.700000,0.324094,0.293723,,720.000000,,,UNKNOWN_NO_SOURCE_DIMENSIONS,0
