frame_key,section_id,prediction,recomputed_prediction,court_probability,recomputed_court_probability,margin,top_two_margin,legacy_margin_reproduces,prediction_reproduces,pool
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:2920,nba__J6RT3BHHvPU_s2614,COURT,COURT,0.998269067,0.998269067,0.001010482,0.996909676,0,1,negatives_pool
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3114,nba__J6RT3BHHvPU_s2614,COURT,COURT,0.999303302,0.999303302,0.000553706,0.998682159,0,1,negatives_pool
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3309,nba__J6RT3BHHvPU_s2614,COURT,COURT,0.999736205,0.999736205,0.000204445,0.999503150,0,1,negatives_pool
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3504,nba__J6RT3BHHvPU_s2614,COURT,COURT,0.977672051,0.977672051,0.009876753,0.962636743,0,1,negatives_pool
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3698,nba__J6RT3BHHvPU_s2614,COURT,COURT,0.996801313,0.996801313,-0.000792808,0.994811482,0,1,negatives_pool
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3893,nba__J6RT3BHHvPU_s2614,COURT,COURT,0.999429763,0.999429763,0.000535984,0.998886894,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:192,nba__J6RT3BHHvPU_s3876,NON_COURT,NON_COURT,0.000000239,0.000000239,0.000861707,0.997254720,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:385,nba__J6RT3BHHvPU_s3876,NON_COURT,NON_COURT,0.000000048,0.000000048,0.000836524,0.992149994,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:578,nba__J6RT3BHHvPU_s3876,COURT,COURT,0.647408308,0.647408308,-0.327187799,0.307667978,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:771,nba__J6RT3BHHvPU_s3876,COURT,COURT,0.983750850,0.983750850,-0.011416617,0.969922462,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:964,nba__J6RT3BHHvPU_s3876,COURT,COURT,0.999463092,0.999463092,0.000437075,0.998993420,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1157,nba__J6RT3BHHvPU_s3876,NON_COURT,NON_COURT,0.000024859,0.000024859,0.009663390,0.962514328,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1350,nba__J6RT3BHHvPU_s3876,NON_COURT,NON_COURT,0.000000001,0.000000001,0.000220722,0.999403874,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1543,nba__J6RT3BHHvPU_s3876,COURT,COURT,0.999109250,0.999109250,0.000263807,0.998535236,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1736,nba__J6RT3BHHvPU_s3876,COURT,COURT,0.999556384,0.999556384,0.000323259,0.999178241,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1929,nba__J6RT3BHHvPU_s3876,NON_COURT,NON_COURT,0.072003925,0.072003925,-0.736056025,0.647215592,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2121,nba__J6RT3BHHvPU_s3876,NON_COURT,NON_COURT,0.000000089,0.000000089,0.002187871,0.995587067,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2314,nba__J6RT3BHHvPU_s3876,COURT,COURT,0.976520204,0.976520204,-0.009004889,0.961051455,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2507,nba__J6RT3BHHvPU_s3876,COURT,COURT,0.989096972,0.989096972,0.002215412,0.982805093,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2700,nba__J6RT3BHHvPU_s3876,COURT,COURT,0.986573329,0.986573329,0.004639689,0.979166482,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2893,nba__J6RT3BHHvPU_s3876,NON_COURT,NON_COURT,0.000008509,0.000008509,-0.025709563,0.930019531,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3086,nba__J6RT3BHHvPU_s3876,NON_COURT,NON_COURT,0.000001055,0.000001055,0.003295376,0.988641286,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3279,nba__J6RT3BHHvPU_s3876,COURT,COURT,0.997981869,0.997981869,-0.000026651,0.996975962,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3472,nba__J6RT3BHHvPU_s3876,COURT,COURT,0.997072126,0.997072126,0.000847646,0.995209346,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3665,nba__J6RT3BHHvPU_s3876,COURT,COURT,0.960253876,0.960253876,-0.021785368,0.929903249,0,1,negatives_pool
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3858,nba__J6RT3BHHvPU_s3876,NON_COURT,NON_COURT,0.000002191,0.000002191,-0.008557076,0.978220393,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:188,nba__J6RT3BHHvPU_s5138,NON_COURT,NON_COURT,0.299602419,0.299602419,-0.616964498,0.342972222,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:376,nba__J6RT3BHHvPU_s5138,COURT,COURT,0.998995296,0.998995296,0.000808594,0.998142100,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:564,nba__J6RT3BHHvPU_s5138,COURT,COURT,0.998629150,0.998629150,0.001011716,0.997524463,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:752,nba__J6RT3BHHvPU_s5138,NON_COURT,NON_COURT,0.000000003,0.000000003,0.000169599,0.999566254,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:940,nba__J6RT3BHHvPU_s5138,NON_COURT,NON_COURT,0.000003753,0.000003753,0.010879167,0.966694887,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1128,nba__J6RT3BHHvPU_s5138,COURT,COURT,0.999349319,0.999349319,0.000528607,0.998800839,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1316,nba__J6RT3BHHvPU_s5138,COURT,COURT,0.999784533,0.999784533,0.000177691,0.999594712,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1504,nba__J6RT3BHHvPU_s5138,NON_COURT,NON_COURT,0.000000000,0.000000000,0.000027696,0.999925816,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1692,nba__J6RT3BHHvPU_s5138,NON_COURT,NON_COURT,0.000000000,0.000000000,-0.000141346,0.998708878,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1880,nba__J6RT3BHHvPU_s5138,COURT,COURT,0.996938311,0.996938311,0.002021545,0.994638943,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2069,nba__J6RT3BHHvPU_s5138,COURT,COURT,0.999320735,0.999320735,0.000410873,0.998786783,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2257,nba__J6RT3BHHvPU_s5138,COURT,COURT,0.998939333,0.998939333,0.000533400,0.998160638,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2445,nba__J6RT3BHHvPU_s5138,COURT,COURT,0.999736301,0.999736301,0.000117935,0.999547822,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2633,nba__J6RT3BHHvPU_s5138,COURT,COURT,0.968844545,0.968844545,-0.011768907,0.949521915,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2821,nba__J6RT3BHHvPU_s5138,COURT,COURT,0.995900013,0.995900013,0.000773700,0.993498245,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3009,nba__J6RT3BHHvPU_s5138,NON_COURT,NON_COURT,0.000000004,0.000000004,0.000805033,0.998209771,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3197,nba__J6RT3BHHvPU_s5138,NON_COURT,NON_COURT,0.000000007,0.000000007,0.000211137,0.998753315,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3385,nba__J6RT3BHHvPU_s5138,NON_COURT,NON_COURT,0.000151704,0.000151704,-0.018888727,0.779949895,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3573,nba__J6RT3BHHvPU_s5138,COURT,COURT,0.999807548,0.999807548,0.000162054,0.999639472,0,1,negatives_pool
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3761,nba__J6RT3BHHvPU_s5138,NON_COURT,NON_COURT,0.000000119,0.000000119,-0.000167566,0.997722227,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:190,nba__J6RT3BHHvPU_s90,COURT,COURT,0.999130639,0.999130639,0.000208477,0.998602203,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:380,nba__J6RT3BHHvPU_s90,COURT,COURT,0.999110108,0.999110108,0.000426855,0.998460274,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:571,nba__J6RT3BHHvPU_s90,COURT,COURT,0.980049651,0.980049651,-0.014925674,0.962730990,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:761,nba__J6RT3BHHvPU_s90,COURT,COURT,0.999226276,0.999226276,0.000070353,0.998806248,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:952,nba__J6RT3BHHvPU_s90,ABSTAIN,ABSTAIN,0.541112074,0.541112074,-0.382204286,0.127633559,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1142,nba__J6RT3BHHvPU_s90,NON_COURT,NON_COURT,0.000000058,0.000000058,-0.000438587,0.996411533,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1333,nba__J6RT3BHHvPU_s90,NON_COURT,NON_COURT,0.000000424,0.000000424,0.000137024,0.996013345,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1523,nba__J6RT3BHHvPU_s90,COURT,COURT,0.997697115,0.997697115,-0.001102391,0.995996759,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1713,nba__J6RT3BHHvPU_s90,COURT,COURT,0.967239202,0.967239202,-0.029051415,0.936343119,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1904,nba__J6RT3BHHvPU_s90,COURT,COURT,0.997246738,0.997246738,0.002439521,0.994692557,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2094,nba__J6RT3BHHvPU_s90,COURT,COURT,0.981359352,0.981359352,-0.013661548,0.965240132,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2285,nba__J6RT3BHHvPU_s90,COURT,COURT,0.949233292,0.949233292,-0.047992108,0.899862889,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2475,nba__J6RT3BHHvPU_s90,COURT,COURT,0.999285678,0.999285678,0.000293265,0.998801523,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2666,nba__J6RT3BHHvPU_s90,COURT,COURT,0.976253566,0.976253566,-0.021774392,0.953507955,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2856,nba__J6RT3BHHvPU_s90,COURT,COURT,0.999205327,0.999205327,0.000169261,0.998726465,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3046,nba__J6RT3BHHvPU_s90,NON_COURT,NON_COURT,0.001560577,0.001560577,0.002720092,0.992682327,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3237,nba__J6RT3BHHvPU_s90,NON_COURT,NON_COURT,0.000000583,0.000000583,0.001973808,0.996012358,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3427,nba__J6RT3BHHvPU_s90,NON_COURT,NON_COURT,0.000000181,0.000000181,-0.000000621,0.994774288,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3618,nba__J6RT3BHHvPU_s90,COURT,COURT,0.994029653,0.994029653,0.001160232,0.991011921,0,1,negatives_pool
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3808,nba__J6RT3BHHvPU_s90,NON_COURT,NON_COURT,0.000000009,0.000000009,0.000832512,0.998275396,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:378,nba__KO5gQVMZlrw_s12702,NON_COURT,NON_COURT,0.000013368,0.000013368,-0.014252474,0.896989376,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:757,nba__KO5gQVMZlrw_s12702,NON_COURT,NON_COURT,0.000000000,0.000000000,0.000043684,0.999575223,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:1135,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.964488701,0.964488701,-0.015456189,0.939352505,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:1514,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.746990933,0.746990933,-0.233425359,0.503899592,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:1892,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.629681132,0.629681132,-0.233339676,0.334792409,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:2271,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.975573914,0.975573914,0.005758830,0.961616533,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:2649,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.989834470,0.989834470,0.003051551,0.983667259,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:3028,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.991708949,0.991708949,0.001666300,0.986884173,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:3406,nba__KO5gQVMZlrw_s12702,NON_COURT,NON_COURT,0.000726200,0.000726200,0.010800003,0.976579588,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:3785,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.972577881,0.972577881,0.003782303,0.957325720,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:4163,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.994038721,0.994038721,0.002048005,0.990401560,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:4542,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.971004033,0.971004033,0.019376673,0.947244941,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:4920,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.993719052,0.993719052,0.004448502,0.988573203,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:5299,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.905424915,0.905424915,0.038300324,0.849223679,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:5677,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.865196503,0.865196503,-0.012861275,0.801514507,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:6056,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.989106009,0.989106009,0.005379017,0.981108500,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:6434,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.999897418,0.999897418,0.000039505,0.999826565,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:6813,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.998091862,0.998091862,0.001281909,0.996532882,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:7191,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.819999374,0.819999374,-0.019430240,0.721054182,0,1,negatives_pool
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:7570,nba__KO5gQVMZlrw_s12702,COURT,COURT,0.976639195,0.976639195,-0.003322293,0.964249757,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:376,nba__KO5gQVMZlrw_s15855,NON_COURT,NON_COURT,0.010133908,0.010133908,0.006318376,0.940230054,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:752,nba__KO5gQVMZlrw_s15855,NON_COURT,NON_COURT,0.000000185,0.000000185,-0.002404540,0.988837163,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:1129,nba__KO5gQVMZlrw_s15855,NON_COURT,NON_COURT,0.000000932,0.000000932,0.000652968,0.997848712,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:1505,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.992422875,0.992422875,0.000753433,0.988398821,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:1882,nba__KO5gQVMZlrw_s15855,NON_COURT,NON_COURT,0.000022620,0.000022620,0.001422159,0.996342278,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:2258,nba__KO5gQVMZlrw_s15855,NON_COURT,NON_COURT,0.000001042,0.000001042,0.000638418,0.998283408,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:2635,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.985509633,0.985509633,0.004872898,0.976081716,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:3011,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.998617298,0.998617298,0.000342636,0.997765173,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:3388,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.936229563,0.936229563,-0.053011110,0.878149315,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:3764,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.993040229,0.993040229,0.001866843,0.988957488,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:4141,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.997451598,0.997451598,0.000894972,0.995826954,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:4517,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.984791852,0.984791852,-0.001515584,0.976548413,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:4894,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.936756582,0.936756582,-0.045251300,0.882740947,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:5270,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.999403826,0.999403826,0.000460458,0.998885281,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:5647,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.987987490,0.987987490,-0.005516303,0.979262139,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:6023,nba__KO5gQVMZlrw_s15855,NON_COURT,NON_COURT,0.000005130,0.000005130,-0.008060530,0.972101290,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:6400,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.996038673,0.996038673,-0.000164144,0.993994098,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:6776,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.983083947,0.983083947,-0.011355293,0.969212824,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:7153,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.747082606,0.747082606,-0.237170838,0.502272168,0,1,negatives_pool
aff99d40a0a443d061fb0d2d02c99fba12d37fed8743576c6e3cae9e3f8ab290:nba__KO5gQVMZlrw_s15855:7529,nba__KO5gQVMZlrw_s15855,COURT,COURT,0.954824723,0.954824723,-0.031621157,0.916858529,0,1,negatives_pool
d070e5e725eface403b4e6bdc1ea1fdfaa50ef6f9b5b5c911d660d2f4cd4887d:nba__KO5gQVMZlrw_s3243:388,nba__KO5gQVMZlrw_s3243,NON_COURT,NON_COURT,0.000000998,0.000000998,0.001734347,0.993564372,0,1,negatives_pool
d070e5e725eface403b4e6bdc1ea1fdfaa50ef6f9b5b5c911d660d2f4cd4887d:nba__KO5gQVMZlrw_s3243:776,nba__KO5gQVMZlrw_s3243,NON_COURT,NON_COURT,0.000000015,0.000000015,0.000209368,0.999294572,0,1,negatives_pool
