frame_key,section_id,frame_index,stroke_id,side,family,n_supports,length_px
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,89c0c4a5d1364058,FIT,6,10,48.7693
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,89cf42f9da9467f3,FIT,11,28,161.7343
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,89f1277862bafce9,FIT,0,199,1186.2401
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,8b65a711ed041881,FIT,3,9,44.2852
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,8b8b57e8748c27b6,FIT,0,9,42.793
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,8d39e9365673c08e,FIT,0,45,260.0655
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,8d8160c135d22cae,FIT,11,11,55.286
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,92e974feb16db226,FIT,2,12,60.3637
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,9520482b0f1aec0f,FIT,0,215,1280.6022
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,967edcea7558f19c,FIT,0,180,1071.8562
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,998bc8ba5986914a,FIT,0,51,296.2892
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,99faf62551b26c8e,FIT,0,199,1186.8708
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,9a3fc65faa3bd90a,FIT,0,9,42.7915
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,9d18647ea8b1b2c0,FIT,9,52,300.5385
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,a0c0234cc205ec50,FIT,0,190,1133.486
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,a4ba5bd74e66b6d2,FIT,0,215,1278.4906
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,a67548efe9c42f98,FIT,0,199,1185.4768
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,a91451975c94fe77,FIT,0,213,1267.6439
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,a92cd3f546eca8ab,FIT,0,210,1249.4955
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,aa6100de11bcc72e,FIT,0,142,843.7189
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,aa77dbab2f8252ac,FIT,0,39,225.4085
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,b122161793d67cb0,FIT,0,67,391.9574
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,b5837706ae36c0e7,FIT,8,9,43.1004
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,b76b02454da27d57,FIT,0,169,1002.7747
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,bb6b7372defffb0c,FIT,0,212,1264.2731
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,bc6a9f5150b1b8bf,FIT,11,10,49.4487
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,be3835d74ee2d656,FIT,0,14,74.9598
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,bfe934012e7db822,VALIDATION,10,11,56.583
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,c3a101ddad0bdb18,FIT,6,18,96.5808
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,c5dc13e08a3ff644,FIT,1,11,59.4121
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,c84d01cc6bf5cbdb,FIT,0,212,1260.9787
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,cab7454618c9f698,FIT,0,182,1083.4978
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,d2fc58234a105ee9,FIT,1,17,93.5099
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,d341f05dcbdac0bc,VALIDATION,7,9,45.2757
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,d574a14a6b3f80a7,FIT,6,9,44.9995
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,d580d82f36f25caa,FIT,9,52,301.4041
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,d73e1db41daebd48,FIT,9,41,236.9089
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,d76464d989c52e3b,FIT,6,9,46.2501
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,d876523386a5cd60,FIT,1,9,46.669
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,d906bc677582e7da,FIT,0,192,1143.4751
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,dab144dd31237695,FIT,1,11,54.5625
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,dcb339981f9aa031,FIT,10,15,80.5085
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,dd4398dc01c6ea16,FIT,11,8,41.5439
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,de079bdf53cdee4e,FIT,0,196,1165.0706
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,deb05ca5e3cbb821,FIT,0,215,1278.7979
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,df0669191df9fee0,VALIDATION,5,44,254.1776
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,dfaee569b055d9d0,FIT,0,68,396.2222
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,e292b036d1f915ad,FIT,1,13,69.8771
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,e4eab4bee080c2a5,FIT,10,13,68.3852
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,e74552010b937455,FIT,8,22,124.1018
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,e7521912f34b780b,FIT,9,8,41.8627
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,e7d0e7a4bbf654ca,FIT,6,81,478.0465
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,eb835cb676f500c2,FIT,0,210,1250.0384
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,ef7c9f5d2aa63011,FIT,7,30,173.4655
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,f0983caf6eab13aa,FIT,0,12,63.8109
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,f36c39a3f54a8166,FIT,4,32,183.4447
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,f571fae7446b7639,FIT,10,10,53.2342
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,fa1945f42d836a5e,FIT,0,199,1186.2308
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2122,ncaa_basketball__UzaYBYy3GZg_s4019,2122,fc31445d98e08782,FIT,0,15,82.8384
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,0082742d58043483,VALIDATION,0,99,586.8626
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,0695a7daa46f2b44,VALIDATION,7,28,160.881
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,083c6e07bbd7b10e,VALIDATION,6,9,45.061
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,0b36f7a454244291,VALIDATION,6,93,551.746
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,0b4f5839214dba45,VALIDATION,0,113,666.2425
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,0e6476cca5c129a4,VALIDATION,8,12,60.3706
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,11c4a25fdefd10f5,VALIDATION,0,210,1249.7284
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,11e916933b843bd6,VALIDATION,10,12,63.8847
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,12bc3b1fe68b8d19,VALIDATION,0,151,895.1778
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,15e0733ccacaba54,VALIDATION,1,15,78.308
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,187cb629b8450738,VALIDATION,0,180,1073.8165
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,18c068edc558eed1,VALIDATION,11,93,551.8025
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,1c626270445a07c3,VALIDATION,0,86,509.1347
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,1ccf6589251df790,VALIDATION,1,15,80.173
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,1cdb80d73c2f78a4,VALIDATION,0,157,935.9049
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,1d2edb5ad2fb32fd,VALIDATION,0,175,1040.0069
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,1d430d30422c7e1b,VALIDATION,0,208,1236.0966
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,1d58d70561c75f44,VALIDATION,0,160,950.6234
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,1ec0decb0c09b8c9,VALIDATION,0,206,1229.799
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,211b7c88baae927f,FIT,10,14,76.97
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,212e17390ee0dde9,VALIDATION,6,89,522.9365
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,23fe882684141b09,FIT,8,8,40.2079
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,2793f8fcb2693d18,VALIDATION,0,201,1194.2054
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,2fa966edc8b54996,VALIDATION,6,55,319.0497
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,300adb6c9d792f83,VALIDATION,5,48,276.735
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,326b2ce816df0f09,VALIDATION,0,93,546.6229
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,34cb2ae668000c96,FIT,8,24,135.8132
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,351b840ed642e2da,VALIDATION,0,190,1133.0111
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,3812b23a08ea8604,FIT,5,31,177.1145
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,3899d43741515c77,VALIDATION,6,9,46.25
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,38d236c01ecc590f,VALIDATION,0,196,1168.0166
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,3b1e407ebf233209,FIT,1,20,110.8195
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,3cac269a939add2a,VALIDATION,0,215,1280.7331
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,3cc13eb16f6e018f,VALIDATION,6,9,46.2591
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,40dcfedcc2566a74,FIT,0,182,1084.4691
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,427b926ae18fe8d1,FIT,0,11,56.5961
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,445d162e0ac60fbd,FIT,8,16,85.0079
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,4bd90ec20a44ef9f,FIT,0,215,1280.0031
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,4e7f14b48da28489,FIT,0,122,722.2685
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,54f24093af178561,FIT,10,33,190.5308
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,56ff35325422392b,FIT,0,207,1232.019
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,597cbab6ae6efdbe,VALIDATION,6,66,389.9773
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,5b71eb7d9e20e257,FIT,0,36,207.5558
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,5b990e01e53f3b0c,FIT,0,12,63.8589
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,5c1b608b9ef0caaa,VALIDATION,2,30,173.9266
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,5f664c36d4126a9c,FIT,0,177,1052.511
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,60103b1ea5c2dc14,FIT,0,215,1281.6077
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,64a3baf335dfe62d,FIT,0,175,1041.2639
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,64ed9e0cbab172bd,FIT,0,207,1230.0476
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,65b789f7137ff42c,FIT,0,210,1253.4158
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,6617681f1de74927,FIT,0,153,907.6735
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,67700e5285effad8,FIT,0,15,81.5572
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:2188,ncaa_basketball__UzaYBYy3GZg_s4019,2188,6786715b2d221a54,VALIDATION,2,9,46.759
