frame_key,section_id,game_id,frame_index,source_sha256,raw_state,raw_reason,raw_forward_median_px,raw_inverse_median_px,presence_prediction,selection_status,orientation_status,selection_margin,winner_objective_j,runner_up_objective_j,validation_status,forward_median_px,inverse_median_px,n_strokes,n_fit_strokes,n_val_strokes,n_val_families,n_val_points,n_template_inframe,n_template_penalty,candidate_hypotheses_count,deduplicated_symmetry_images_count,seconds
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2595,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2595,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,10.3786,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.038453478,0.691489215,0.66489905,REFUSED,11.46,64.0,134,95,39,12,3563,398,0,88132,40041,53.288
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2662,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2662,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,26.343249,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.013956954,0.5617126,0.553872803,REFUSED,26.522303,64.0,134,94,40,12,3373,398,0,96344,23355,65.673
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2728,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2728,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,27.982899,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.034387217,0.615284484,0.594126562,REFUSED,28.109299,64.0,148,105,43,12,3144,345,53,103500,19843,65.746
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2795,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2795,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,8.0543,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.060811036,0.468122204,0.439655208,REFUSED,10.9193,64.0,150,108,42,11,3491,390,8,82172,7943,42.991
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2861,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2861,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,33.02825,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.022848458,0.591586242,0.578069409,REFUSED,33.252951,64.0,132,93,39,12,3842,398,0,78684,17751,58.481
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2928,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2928,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,13.2436,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.529289897,,REFUSED,9.0093,64.0,143,102,41,11,3259,396,2,120440,11235,74.783
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2995,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,2995,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,9.09005,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.005723739,0.55724212,0.554052612,REFUSED,9.0093,64.0,143,102,41,12,2513,398,0,107468,4513,48.111
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3061,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3061,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,14.0722,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.618379257,,REFUSED,14.1354,64.0,144,104,40,9,3071,398,0,119340,21854,73.006
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3128,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3128,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,26.406449,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.00072071,0.420033364,0.419730642,REFUSED,26.199299,64.0,94,66,28,11,1257,398,0,121536,898,55.246
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3194,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3194,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,20.055,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.013799452,0.452158636,0.445919094,REFUSED,19.9918,64.0,211,155,56,12,1970,398,0,99272,2179,47.702
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3261,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3261,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,33.09145,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.0046615,0.507651171,0.505284755,REFUSED,32.8843,64.0,164,119,45,12,1935,398,0,49228,5341,34.574
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3327,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3327,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,14.2618,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.027591962,0.441360742,0.429182733,REFUSED,16.66685,64.0,176,127,49,12,2263,398,0,113364,1740,66.299
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3394,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3394,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,7.0993,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.026372639,0.464030242,0.45179254,REFUSED,7.0993,64.0,168,123,45,12,2469,398,0,98800,3523,55.224
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3460,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3460,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,27.154299,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.071924003,0.655257259,0.608128533,REFUSED,24.289299,64.0,146,105,41,11,3723,391,7,108804,41222,73.66
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3527,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3527,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,20.19895,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.002066124,0.697402647,0.695961727,REFUSED,20.8836,64.0,133,96,37,11,3394,398,0,110984,135381,86.781
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3594,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3594,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,11.3968,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.011739472,0.591082089,0.584143097,REFUSED,8.3422,64.0,140,101,39,12,3234,398,0,89168,34602,70.185
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3660,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3660,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,6.4954,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.020554901,0.655128977,0.641662866,REFUSED,48.452225,64.0,134,97,37,11,3356,376,22,117848,14717,73.845
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3727,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3727,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,8.7565,58.377884,COURT,REFUSED_MARGIN,UNKNOWN,0.000787449,0.487553659,0.487169735,REFUSED,8.67575,64.0,147,104,43,11,3166,398,0,99044,12816,57.357
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3793,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3793,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,64.0,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.16665064,0.565735745,0.471455521,REFUSED,39.298962,64.0,162,118,44,10,2591,391,7,101636,3337,64.603
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3860,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3860,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,REFUSED,heldout_residual,14.7393,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.003154995,0.461875302,0.460418088,REFUSED,16.747601,64.0,155,112,43,11,3734,398,0,111784,20019,74.563
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3926,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3926,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,DECODE_FAILED,,,,,,,,,,DECODE_FAILED,,,,,,,,,,,,
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3993,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,3993,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,DECODE_FAILED,,,,,,,,,,DECODE_FAILED,,,,,,,,,,,,
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:66,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,66,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,16.5861,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.001254018,0.370785277,0.370320306,REFUSED,16.108601,64.0,112,79,33,12,979,398,0,80708,1344,38.571
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:132,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,132,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,7.0993,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.05972815,0.383178366,0.360291831,REFUSED,8.3422,64.0,94,67,27,8,1654,398,0,70136,139,36.833
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:198,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,198,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,42.785412,64.0,ABSTAIN,REFUSED_MARGIN,UNKNOWN,0.036395514,0.372458645,0.358902821,REFUSED,64.0,64.0,70,50,20,6,726,321,77,89864,204,42.468
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:265,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,265,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,21.694651,64.0,ABSTAIN,REFUSED_MARGIN,UNKNOWN,0.023757787,0.326815121,0.319050717,REFUSED,21.4243,64.0,86,59,27,10,1016,398,0,95792,32,85.406
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:331,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,331,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,20.469299,64.0,ABSTAIN,REFUSED_VALIDATION,UNKNOWN,0.126097881,0.416196775,0.363715244,REFUSED,17.063601,64.0,93,65,28,9,1185,398,0,62924,840,42.296
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:397,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,397,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,26.757553,64.0,ABSTAIN,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.365212675,,REFUSED,57.208725,64.0,94,66,28,10,1156,398,0,76192,28,39.401
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:463,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,463,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,10.10825,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.012302831,0.494978517,0.48888888,REFUSED,19.451099,64.0,118,84,34,12,1857,398,0,100944,1060,49.609
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:530,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,530,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,8.8829,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.013483833,0.354002986,0.349229669,REFUSED,8.73895,64.0,97,69,28,8,2006,398,0,68628,118,38.605
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:596,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,596,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,64.0,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.020269119,0.478334897,0.46863947,REFUSED,64.0,64.0,84,59,25,10,708,398,0,60344,1667,28.279
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:662,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,662,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,8.0543,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.002863813,0.416116877,0.414925197,REFUSED,8.4686,64.0,74,50,24,10,1247,398,0,77476,800,116.126
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:728,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,728,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,17.97295,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.047721986,0.634644015,0.604357542,REFUSED,17.288301,64.0,132,94,38,12,2732,398,0,102000,50450,73.954
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:795,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,795,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,no_valid_h,nan,nan,NON_COURT,NO_CANDIDATES,UNKNOWN,,,,NO_CANDIDATES,nan,nan,123,89,34,12,1467,0,0,116592,0,53.615
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:861,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,861,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,9.9011,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.056176427,0.522883123,0.493509417,REFUSED,8.26145,64.0,116,82,34,12,2656,398,0,89868,58607,72.166
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:927,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,927,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,12.2254,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.018492461,0.557895373,0.547578515,REFUSED,12.2254,64.0,129,92,37,11,2884,398,0,113520,69088,146.573
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:993,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,993,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,17.3866,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.014011553,0.61290741,0.604319625,REFUSED,16.747601,64.0,130,92,38,11,2546,398,0,115464,47216,71.305
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1060,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1060,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,13.4683,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.003952242,0.694903963,0.692157534,REFUSED,12.7661,64.0,128,92,36,11,2611,340,58,117848,44855,91.144
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1126,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1126,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,18.432899,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.006536584,0.570224934,0.566497611,REFUSED,18.145,64.0,126,89,37,11,3128,396,2,128940,42258,175.616
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1192,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1192,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,28.909803,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.027291684,0.668290641,0.650051865,REFUSED,31.802898,64.0,128,93,35,10,3403,398,0,112724,16896,66.592
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1258,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1258,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,22.10895,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.552803078,,REFUSED,14.2618,64.0,138,100,38,11,2701,398,0,72872,40785,138.153
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1325,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1325,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,12.1622,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.004813735,0.673791013,0.670547562,REFUSED,11.8743,64.0,140,101,39,12,3201,396,2,106296,50704,137.766
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1391,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1391,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,13.7843,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.027457265,0.59466039,0.578332642,REFUSED,25.388249,64.0,126,93,33,9,2742,398,0,107504,18817,70.55
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1457,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1457,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,40.640158,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.054921586,0.482528303,0.456027084,REFUSED,40.882404,64.0,156,112,44,12,1565,398,0,82316,3165,46.424
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1524,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1524,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,20.198952,64.0,NON_COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.391168719,,REFUSED,20.198951,64.0,174,125,49,11,1879,398,0,86540,94,94.914
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1590,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1590,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,15.2168,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.003306594,0.689206837,0.68692791,REFUSED,15.28,64.0,134,97,37,11,2391,348,50,106096,47672,71.801
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1656,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1656,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,18.496099,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.600464404,,REFUSED,17.6043,64.0,123,88,35,9,3010,398,0,120280,51685,119.708
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1722,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1722,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,14.7393,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.013100581,0.619575117,0.611458323,REFUSED,9.2972,64.0,139,100,39,12,3098,398,0,107748,86939,73.451
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1789,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1789,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,11.3336,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.019559775,0.616020854,0.603971625,REFUSED,11.3336,64.0,108,75,33,11,3503,398,0,96004,86699,174.949
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1855,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1855,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,30.767149,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.015439386,0.660742525,0.650541066,REFUSED,30.767149,64.0,122,88,34,10,2682,398,0,61468,62561,51.388
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1921,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1921,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,18.0186,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.014866383,0.649796069,0.640135952,REFUSED,18.28895,64.0,128,92,36,12,2914,398,0,69232,70265,56.885
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:1987,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,1987,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,11.7479,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.103989259,0.615094247,0.551131052,REFUSED,11.3968,64.0,125,89,36,11,2619,398,0,115392,41420,190.597
