frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence
114,1.902,1,green,876,1391,0.0,-11.05,0.0,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1081,474,,,0.0,899.6,0.0,0,0,115,0,1.0
115,1.919,1,green,876,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1082,474,,,0.0,899.6,0.0,0,0,116,0,1.0
116,1.935,1,green,876,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1082,474,,,0.0,899.6,0.0,0,0,117,0,1.0
117,1.952,1,green,876,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1082,474,,,0.0,899.6,0.0,0,0,118,0,1.0
118,1.969,1,green,882,1390,6.08,6.08,350.5,3pt_arc,0,,,,none,0.0,882.0,1390.0,0,0,,0.0,493,88,1083,474,,,0.0,903.8,-4.25,0,0,119,0,1.0
119,1.985,1,green,876,1391,6.08,0.0,170.5,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1082,474,,,0.0,899.6,4.23,0,0,120,0,1.0
120,2.002,1,green,876,1391,0.0,-6.08,0.0,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1082,474,,,0.0,899.6,0.0,0,0,121,0,1.0
121,2.019,1,green,882,1390,6.08,6.08,350.5,3pt_arc,0,,,,none,0.0,882.0,1390.0,0,0,,0.0,493,88,1083,474,,,0.0,903.8,-4.25,0,0,122,0,1.0
122,2.035,1,green,876,1391,6.08,0.0,170.5,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1082,474,,,0.0,899.6,4.23,0,0,123,0,1.0
123,2.052,1,green,876,1391,0.0,-6.08,0.0,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1082,474,,,0.0,899.6,0.0,0,0,124,0,1.0
124,2.069,1,green,882,1390,6.08,6.08,350.5,3pt_arc,0,,,,none,0.0,882.0,1390.0,0,0,,0.0,493,88,1083,474,,,0.0,903.8,-4.25,0,0,125,0,1.0
125,2.085,1,green,876,1391,6.08,0.0,170.5,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1082,474,,,0.0,899.6,4.23,0,0,126,0,1.0
126,2.102,1,green,876,1391,0.0,-6.08,0.0,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1082,474,,,0.0,899.6,0.0,0,0,127,0,1.0
127,2.119,1,green,876,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1082,474,,,0.0,899.6,0.0,0,0,128,0,1.0
128,2.135,1,green,876,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,876.0,1391.0,0,0,,0.0,493,88,1082,474,,,0.0,899.6,0.0,0,0,129,0,1.0
