game_id,landmark,archived_frame,archived_timestamp,refetched_pts,mode,error_frames,within_bar
euroleague-8ue528gaVyY_s4642,30,3246,129.840000,129.840000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,0,54,2.160000,2.160000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,1,147,5.880000,5.880000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,2,270,10.800000,10.800000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,3,366,14.640000,14.640000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,4,477,19.080000,19.080000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,5,555,22.200000,22.200000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,6,636,25.440000,25.440000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,7,714,28.560000,28.560000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,8,792,31.680000,31.680000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,9,960,38.400000,38.400000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,10,1038,41.520000,41.520000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,11,1116,44.640000,44.640000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,12,1194,47.760000,47.760000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,13,1272,50.880000,50.880000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,14,1530,61.200000,61.200000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,15,1608,64.320000,64.320000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,16,1686,67.440000,67.440000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,17,1764,70.560000,70.560000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,18,2262,90.480000,90.480000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,19,2352,94.080000,94.080000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,20,2430,97.200000,97.200000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,21,2508,100.320000,100.320000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,22,2586,103.440000,103.440000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,23,2670,106.800000,106.800000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,24,2748,109.920000,109.920000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,25,2826,113.040000,113.040000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,26,2904,116.160000,116.160000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,27,2982,119.280000,119.280000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,28,3060,122.400000,122.400000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,29,3141,125.640000,125.640000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s5780,30,3219,128.760000,128.760000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,0,3,0.120000,0.120000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,1,90,3.600000,3.600000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,2,177,7.080000,7.080000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,3,264,10.560000,10.560000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,4,537,21.480000,21.480000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,5,627,25.080000,25.080000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,6,807,32.280000,32.280000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,7,1023,40.920000,40.920000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,8,1122,44.880000,44.880000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,9,1320,52.800000,52.800000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,10,1497,59.880000,59.880000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,11,1584,63.360000,63.360000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,12,1671,66.840000,66.840000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,13,1758,70.320000,70.320000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,14,1845,73.800000,73.800000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,15,1932,77.280000,77.280000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,16,2019,80.760000,80.760000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,17,2106,84.240000,84.240000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,18,2193,87.720000,87.720000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,19,2280,91.200000,91.200000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,20,2367,94.680000,94.680000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,21,2454,98.160000,98.160000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,22,2541,101.640000,101.640000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,23,2628,105.120000,105.120000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,24,2715,108.600000,108.600000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,25,2802,112.080000,112.080000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,26,2889,115.560000,115.560000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,27,2976,119.040000,119.040000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,28,3063,122.520000,122.520000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,29,3150,126.000000,126.000000,EXACT_BY_CONSTRUCTION,0.0000,1
euroleague-8ue528gaVyY_s90,30,3237,129.480000,129.480000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,0,0,0.000000,0.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,1,204,6.807000,6.807000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,2,300,10.010000,10.010000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,3,396,13.213000,13.213000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,4,492,16.416000,16.416000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,5,588,19.620000,19.620000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,6,687,22.923000,22.923000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,7,783,26.126000,26.126000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,8,879,29.329000,29.329000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,9,975,32.532000,32.532000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,10,1080,36.036000,36.036000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,11,1176,39.239000,39.239000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,12,1272,42.442000,42.442000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,13,1368,45.646000,45.646000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,14,1464,48.849000,48.849000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,15,1560,52.052000,52.052000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,16,1656,55.255000,55.255000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,17,1752,58.458000,58.458000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,18,1848,61.662000,61.662000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,19,1956,65.265000,65.265000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,20,2052,68.468000,68.468000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,21,2148,71.672000,71.672000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,22,2244,74.875000,74.875000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,23,2340,78.078000,78.078000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,24,2436,81.281000,81.281000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,25,2712,90.490000,90.490000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,26,2808,93.694000,93.694000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,27,2904,96.897000,96.897000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,28,3000,100.100000,100.100000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,29,3096,103.303000,103.303000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s3534,30,3192,106.506000,106.506000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,0,57,1.902000,1.902000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,1,99,3.303000,3.303000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,2,141,4.705000,4.705000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,3,183,6.106000,6.106000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,4,225,7.508000,7.508000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,5,267,8.909000,8.909000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,6,309,10.310000,10.310000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,7,351,11.712000,11.712000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,8,393,13.113000,13.113000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,9,435,14.514000,14.514000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,10,477,15.916000,15.916000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,11,519,17.317000,17.317000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,12,561,18.719000,18.719000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,13,618,20.621000,20.621000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,14,660,22.022000,22.022000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,15,702,23.423000,23.423000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,16,744,24.825000,24.825000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,17,786,26.226000,26.226000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,18,828,27.628000,27.628000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,19,1014,33.834000,33.834000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,20,1056,35.235000,35.235000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,21,1098,36.637000,36.637000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,22,1140,38.038000,38.038000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,23,1182,39.439000,39.439000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,24,1224,40.841000,40.841000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,25,1266,42.242000,42.242000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,26,1308,43.644000,43.644000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,27,1350,45.045000,45.045000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,28,1392,46.446000,46.446000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,29,1434,47.848000,47.848000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s4682,30,1476,49.249000,49.249000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,0,0,0.000000,0.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,1,480,16.016000,16.016000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,2,573,19.119000,19.119000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,3,666,22.222000,22.222000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,4,759,25.325000,25.325000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,5,942,31.431000,31.431000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,6,1035,34.535000,34.535000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,7,1128,37.638000,37.638000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,8,1221,40.741000,40.741000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,9,1314,43.844000,43.844000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,10,1407,46.947000,46.947000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,11,1500,50.050000,50.050000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,12,1593,53.153000,53.153000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,13,1686,56.256000,56.256000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,14,1779,59.359000,59.359000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,15,1872,62.462000,62.462000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,16,1965,65.566000,65.566000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,17,2058,68.669000,68.669000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,18,2241,74.775000,74.775000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,19,2334,77.878000,77.878000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,20,2427,80.981000,80.981000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,21,2520,84.084000,84.084000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,22,2613,87.187000,87.187000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,23,2706,90.290000,90.290000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,24,2799,93.393000,93.393000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,25,2892,96.496000,96.496000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,26,3381,112.813000,112.813000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,27,3474,115.916000,115.916000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,28,3567,119.019000,119.019000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,29,3660,122.122000,122.122000,EXACT_BY_CONSTRUCTION,0.0000,1
fXLNra4sjjU_s5830,30,3753,125.225000,125.225000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,0,90,3.000000,3.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,1,183,6.100000,6.100000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,2,285,9.500000,9.500000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,3,378,12.600000,12.600000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,4,471,15.700000,15.700000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,5,564,18.800000,18.800000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,6,660,22.000000,22.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,7,753,25.100000,25.100000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,8,846,28.200000,28.200000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,9,1122,37.400000,37.400000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,10,1215,40.500000,40.500000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,11,1314,43.800000,43.800000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,12,1407,46.900000,46.900000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,13,1500,50.000000,50.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,14,1593,53.100000,53.100000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,15,1686,56.200000,56.200000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,16,1779,59.300000,59.300000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,17,1872,62.400000,62.400000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,18,1965,65.500000,65.500000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,19,2058,68.600000,68.600000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,20,2151,71.700000,71.700000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,21,2439,81.300000,81.300000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,22,2532,84.400000,84.400000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,23,2625,87.500000,87.500000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,24,2721,90.700000,90.700000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,25,2823,94.100000,94.100000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,26,2919,97.300000,97.300000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,27,3012,100.400000,100.400000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,28,3105,103.500000,103.500000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,29,3198,106.600000,106.600000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s1466,30,3291,109.700000,109.700000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,0,342,11.400000,11.400000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,1,435,14.500000,14.500000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,2,528,17.600000,17.600000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,3,621,20.700000,20.700000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,4,714,23.800000,23.800000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,5,807,26.900000,26.900000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,6,900,30.000000,30.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,7,993,33.100000,33.100000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,8,1086,36.200000,36.200000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,9,1179,39.300000,39.300000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,10,1272,42.400000,42.400000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,11,1365,45.500000,45.500000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,12,1458,48.600000,48.600000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,13,1551,51.700000,51.700000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,14,1734,57.800000,57.800000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,15,1827,60.900000,60.900000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,16,2010,67.000000,67.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,17,2103,70.100000,70.100000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,18,2196,73.200000,73.200000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,19,2469,82.300000,82.300000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,20,2562,85.400000,85.400000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,21,2655,88.500000,88.500000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,22,2748,91.600000,91.600000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,23,2841,94.700000,94.700000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,24,3114,103.800000,103.800000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,25,3207,106.900000,106.900000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,26,3300,110.000000,110.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,27,3393,113.100000,113.100000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,28,3486,116.200000,116.200000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,29,3669,122.300000,122.300000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s2842,30,3852,128.400000,128.400000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,0,0,0.000000,0.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,1,96,3.200000,3.200000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,2,192,6.400000,6.400000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,3,288,9.600000,9.600000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,4,384,12.800000,12.800000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,5,480,16.000000,16.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,6,576,19.200000,19.200000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,7,672,22.400000,22.400000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,8,768,25.600000,25.600000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,9,864,28.800000,28.800000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,10,960,32.000000,32.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,11,1056,35.200000,35.200000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,12,1152,38.400000,38.400000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,13,1248,41.600000,41.600000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,14,1344,44.800000,44.800000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,15,1440,48.000000,48.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,16,1536,51.200000,51.200000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,17,1632,54.400000,54.400000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,18,1728,57.600000,57.600000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,19,2004,66.800000,66.800000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,20,2100,70.000000,70.000000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,21,2229,74.300000,74.300000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,22,2325,77.500000,77.500000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,23,2421,80.700000,80.700000,EXACT_BY_CONSTRUCTION,0.0000,1
fiba--x4DRmtYn4Q_s5594,24,2517,83.900000,83.900000,EXACT_BY_CONSTRUCTION,0.0000,1
