state_id,cluster_id,timestamp,raw_checkpoint_count,path_evaluation_count,static_loss_sum,score_loss_sum,conditional_loss_sum,split_ids
401809243:1,401809243,2025-10-21,1,7,0.1760256179330648,0.36150908860488035,0.283134526351193,0|1|2|3|4|5|6
401810954:3,401810954,2026-03-31,1,7,0.26698889317101854,0.25,0.25836659814075713,5|11|16|20|23|25|27
401810955:1,401810955,2026-03-31,1,7,0.12869323464589202,0.005323718741954981,0.0015261066637649921,5|11|16|20|23|25|27
401810955:2,401810955,2026-03-31,1,7,0.12869323464589202,0.007503879719688361,0.0028268518015028827,5|11|16|20|23|25|27
401810955:3,401810955,2026-03-31,1,7,0.12869323464589202,3.4355974781859416e-09,7.894464645951844e-10,5|11|16|20|23|25|27
401810956:1,401810956,2026-03-31,1,7,0.18216687861705197,0.09235863152078065,0.06274966431275646,5|11|16|20|23|25|27
401810956:2,401810956,2026-03-31,1,7,0.18216687861705197,0.09012893131261515,0.06578401734870533,5|11|16|20|23|25|27
401810956:3,401810956,2026-03-31,1,7,0.18216687861705197,5.954905166871923e-06,3.330208086495495e-06,5|11|16|20|23|25|27
401810957:1,401810957,2026-03-31,1,7,0.29629921657585345,0.007322652409599296,0.010365433946187722,5|11|16|20|23|25|27
401810957:2,401810957,2026-03-31,1,7,0.29629921657585345,0.007503879719688361,0.009963410544411333,5|11|16|20|23|25|27
401810957:3,401810957,2026-03-31,1,7,0.29629921657585345,2.3209490858198446e-06,3.334866935445465e-06,5|11|16|20|23|25|27
401810958:1,401810958,2026-03-31,1,7,0.23835905198934018,0.3225267186383634,0.31107027641242563,5|11|16|20|23|25|27
401810958:2,401810958,2026-03-31,1,7,0.23835905198934018,0.010891545096038863,0.010153164204635587,5|11|16|20|23|25|27
401810958:3,401810958,2026-03-31,1,7,0.23835905198934018,1.003067559251969e-09,8.951377602313424e-10,5|11|16|20|23|25|27
401810959:1,401810959,2026-03-31,1,7,0.2598443016272452,0.15899657123987532,0.16563817772348793,5|11|16|20|23|25|27
401810959:2,401810959,2026-03-31,1,7,0.2598443016272452,0.002195748770203692,0.00236683537504657,5|11|16|20|23|25|27
401810959:3,401810959,2026-03-31,1,7,0.2598443016272452,3.472137133667609e-05,3.7323005118664954e-05,5|11|16|20|23|25|27
401858694:1,401858694,2026-03-31,1,7,0.2161074317937855,0.0754465036602814,0.06259205506825763,5|11|16|20|23|25|27
401858694:2,401858694,2026-03-31,1,7,0.2161074317937855,0.005075644875152176,0.004017728500188595,5|11|16|20|23|25|27
401858694:3,401858694,2026-03-31,1,7,0.2161074317937855,2.3209490858198446e-06,1.7630255810442037e-06,5|11|16|20|23|25|27
401810858:1,401810858,2026-04-01,1,7,0.1112077150019672,0.003822807335517764,0.0007845137054092011,5|11|16|20|23|25|27
401810858:2,401810858,2026-04-01,1,7,0.1112077150019672,0.0014038163942713866,0.0003447916333840149,5|11|16|20|23|25|27
401810858:3,401810858,2026-04-01,1,7,0.1112077150019672,0.008319486603880549,0.0036920767625979447,5|11|16|20|23|25|27
401810960:1,401810960,2026-04-01,1,7,0.12784261740610142,0.09235863152078065,0.04143789466827368,5|11|16|20|23|25|27
401810960:2,401810960,2026-04-01,1,7,0.12784261740610142,0.1739088890099055,0.10238161416194762,5|11|16|20|23|25|27
401810960:3,401810960,2026-04-01,1,7,0.12784261740610142,3.472137133667609e-05,1.1986695415827913e-05,5|11|16|20|23|25|27
401810961:1,401810961,2026-04-01,1,7,0.19346591831100907,0.0018984545730460556,0.0010759236077606015,5|11|16|20|23|25|27
401810961:2,401810961,2026-04-01,1,7,0.19346591831100907,6.382999805541803e-05,3.5246836927969176e-05,5|11|16|20|23|25|27
401810961:3,401810961,2026-04-01,1,7,0.19346591831100907,0.004794061005175573,0.003567514542763444,5|11|16|20|23|25|27
401810962:1,401810962,2026-04-01,1,7,0.2348156074077931,0.36150908860488035,0.3458922907673986,5|11|16|20|23|25|27
401810962:2,401810962,2026-04-01,1,7,0.2348156074077931,0.0008804999493207779,0.0007819471057458648,5|11|16|20|23|25|27
401810962:3,401810962,2026-04-01,1,7,0.2348156074077931,3.4355974781859416e-09,2.966618017062796e-09,5|11|16|20|23|25|27
401810963:1,401810963,2026-04-01,1,7,0.41125801977751,0.11185468757176917,0.2067024014702706,5|11|16|20|23|25|27
401810963:2,401810963,2026-04-01,1,7,0.41125801977751,0.09012893131261515,0.1556303432219468,5|11|16|20|23|25|27
401810963:3,401810963,2026-04-01,1,7,0.41125801977751,0.008319486603880549,0.01553790060074613,5|11|16|20|23|25|27
401810964:1,401810964,2026-04-01,1,7,0.3417361476188714,0.09235863152078065,0.13821457699768316,5|11|16|20|23|25|27
401810964:2,401810964,2026-04-01,1,7,0.3417361476188714,0.0014038163942713866,0.002687090056159472,5|11|16|20|23|25|27
401810964:3,401810964,2026-04-01,1,7,0.3417361476188714,1.128634424672942e-08,2.6465621417005135e-08,5|11|16|20|23|25|27
401810965:1,401810965,2026-04-01,1,7,0.16615984729757624,0.0754465036602814,0.04480955669079874,5|11|16|20|23|25|27
401810965:2,401810965,2026-04-01,1,7,0.16615984729757624,0.021732478418567076,0.012701823758392848,5|11|16|20|23|25|27
401810965:3,401810965,2026-04-01,1,7,0.16615984729757624,0.02245780928864816,0.015449604045232662,5|11|16|20|23|25|27
401810967:1,401810967,2026-04-01,1,7,0.11335166222535924,0.030062872606085835,0.009194892460704995,5|11|16|20|23|25|27
401810967:2,401810967,2026-04-01,1,7,0.11335166222535924,0.005075644875152176,0.0015097196047947274,5|11|16|20|23|25|27
401810967:3,401810967,2026-04-01,1,7,0.11335166222535924,0.02245780928864816,0.01124634018099112,5|11|16|20|23|25|27
401810968:1,401810968,2026-04-01,1,7,0.14647368623833049,0.04871253480476694,0.023155489843503352,5|11|16|20|23|25|27
401810968:2,401810968,2026-04-01,1,7,0.14647368623833049,0.00019341659647788682,6.404805103570429e-05,5|11|16|20|23|25|27
401810968:3,401810968,2026-04-01,1,7,0.14647368623833049,0.0007320710674167675,0.00036162629767288134,5|11|16|20|23|25|27
401810969:1,401810969,2026-04-02,1,7,0.2611376506106018,0.5671546469518515,0.5776353414443963,5|11|16|20|23|25|27
401810969:2,401810969,2026-04-02,1,7,0.2611376506106018,0.07013245807198869,0.07372703242488834,5|11|16|20|23|25|27
401810969:3,401810969,2026-04-02,1,7,0.2611376506106018,0.0001725057830329685,0.00018681525330118507,5|11|16|20|23|25|27
401810970:1,401810970,2026-04-02,1,7,0.19624544958524964,0.28524285386816967,0.23480309426562787,5|11|16|20|23|25|27
401810970:2,401810970,2026-04-02,1,7,0.19624544958524964,0.25,0.21122994477948218,5|11|16|20|23|25|27
401810970:3,401810970,2026-04-02,1,7,0.19624544958524964,0.312354761527065,0.28136377515075844,5|11|16|20|23|25|27
401810971:1,401810971,2026-04-02,1,7,0.17900599217139598,0.0006039888718594404,0.00026904877012636326,5|11|16|20|23|25|27
401810971:2,401810971,2026-04-02,1,7,0.17900599217139598,3.3897281957871555e-07,1.2781903594774544e-07,5|11|16|20|23|25|27
401810971:3,401810971,2026-04-02,1,7,0.17900599217139598,1.71190489337858e-22,4.582918273695032e-23,5|11|16|20|23|25|27
401810972:1,401810972,2026-04-02,1,7,0.2009192258398072,0.13404767417557015,0.10541543235901915,5|11|16|20|23|25|27
401810972:2,401810972,2026-04-02,1,7,0.2009192258398072,0.0536797839643997,0.041885274607335134,5|11|16|20|23|25|27
401810972:3,401810972,2026-04-02,1,7,0.2009192258398072,0.07657778759285831,0.06521823446025964,5|11|16|20|23|25|27
401810973:1,401810973,2026-04-02,1,7,0.18024147773236313,0.15899657123987532,0.1134125008578897,5|11|16|20|23|25|27
401810973:2,401810973,2026-04-02,1,7,0.18024147773236313,0.4896993140797036,0.42422893714174836,5|11|16|20|23|25|27
401810973:3,401810973,2026-04-02,1,7,0.18024147773236313,0.02245780928864816,0.016588010159335292,5|11|16|20|23|25|27
401810974:1,401810974,2026-04-02,1,7,0.15849868017003393,0.06096123712447947,0.03321143156878168,5|11|16|20|23|25|27
401810974:2,401810974,2026-04-02,1,7,0.15849868017003393,3.559145777715899e-05,1.2467837322867983e-05,5|11|16|20|23|25|27
401810974:3,401810974,2026-04-02,1,7,0.15849868017003393,0.008319486603880549,0.005163129637488092,5|11|16|20|23|25|27
401810975:1,401810975,2026-04-03,1,7,0.12298788950140202,0.013354633037271472,0.0040267076423261255,5|11|16|20|23|25|27
401810975:2,401810975,2026-04-03,1,7,0.12298788950140202,0.0005417182001575464,0.00014313316350483366,5|11|16|20|23|25|27
401810975:3,401810975,2026-04-03,1,7,0.12298788950140202,1.4671815292568517e-05,4.583901118209769e-06,5|11|16|20|23|25|27
401810976:1,401810976,2026-04-03,1,7,0.27791958786057547,0.1866980015540252,0.2074045376893438,5|11|16|20|23|25|27
401810976:2,401810976,2026-04-03,1,7,0.27791958786057547,0.5404817880186461,0.5635174695007271,5|11|16|20|23|25|27
401810976:3,401810976,2026-04-03,1,7,0.27791958786057547,0.0014228119651552398,0.0016498666877113927,5|11|16|20|23|25|27
401810977:1,401810977,2026-04-03,1,7,0.1216529903592414,0.038487851558991364,0.013714877398863496,5|11|16|20|23|25|27
401810977:2,401810977,2026-04-03,1,7,0.1216529903592414,0.002195748770203692,0.0006607385903937835,5|11|16|20|23|25|27
401810977:3,401810977,2026-04-03,1,7,0.1216529903592414,0.0007320710674167675,0.0002903370536326185,5|11|16|20|23|25|27
401810978:1,401810978,2026-04-03,1,7,0.12996409767707753,0.0008961674580905963,0.0002054480713347864,5|11|16|20|23|25|27
401810978:2,401810978,2026-04-03,1,7,0.12996409767707753,2.8191244791511685e-09,3.4521993108487107e-10,5|11|16|20|23|25|27
401810978:3,401810978,2026-04-03,1,7,0.12996409767707753,2.3244966162937516e-15,3.246012918254002e-16,5|11|16|20|23|25|27
401810979:1,401810979,2026-04-03,1,7,0.12173218889785946,0.02321095708918745,0.007489540623185505,5|11|16|20|23|25|27
401810979:2,401810979,2026-04-03,1,7,0.12173218889785946,0.0005417182001575464,0.00013853352754357164,5|11|16|20|23|25|27
401810979:3,401810979,2026-04-03,1,7,0.12173218889785946,7.540787264198586e-11,1.267966015582526e-11,5|11|16|20|23|25|27
401810980:1,401810980,2026-04-03,1,7,0.15688026746897754,0.11185468757176917,0.06554029426207489,5|11|16|20|23|25|27
401810980:2,401810980,2026-04-03,1,7,0.15688026746897754,0.0008804999493207779,0.00036728772799462454,5|11|16|20|23|25|27
401810980:3,401810980,2026-04-03,1,7,0.15688026746897754,3.5566420035565825e-08,1.2900414383289032e-08,5|11|16|20|23|25|27
401810981:1,401810981,2026-04-03,1,7,0.1444191239185703,0.005323718741954981,0.0018503005836400944,5|11|16|20|23|25|27
401810981:2,401810981,2026-04-03,1,7,0.1444191239185703,0.0003268743009542668,0.00010939212103176252,5|11|16|20|23|25|27
401810981:3,401810981,2026-04-03,1,7,0.1444191239185703,7.540787264294996e-11,1.8899837647904298e-11,5|11|16|20|23|25|27
401810982:1,401810982,2026-04-03,1,7,0.16619047416052596,0.07544650366028142,0.04482332453264682,5|11|16|20|23|25|27
401810982:2,401810982,2026-04-03,1,7,0.16619047416052596,0.007503879719688361,0.004029644696954051,5|11|16|20|23|25|27
401810982:3,401810982,2026-04-03,1,7,0.16619047416052596,5.954905166871923e-06,2.8580481468443842e-06,5|11|16|20|23|25|27
401810983:1,401810983,2026-04-03,1,7,0.2883062946714923,0.6072942080227134,0.643462876468031,5|11|16|20|23|25|27
401810983:2,401810983,2026-04-03,1,7,0.2883062946714923,0.7663350403730895,0.7889401906922019,5|11|16|20|23|25|27
401810983:3,401810983,2026-04-03,1,7,0.2883062946714923,0.7227392126774391,0.7406181808394497,5|11|16|20|23|25|27
401810984:1,401810984,2026-04-04,1,7,0.13007514900916156,0.13404767417557015,0.06634608690287234,5|11|16|20|23|25|27
401810984:2,401810984,2026-04-04,1,7,0.13007514900916156,0.0003268743009542689,9.006584686752942e-05,5|11|16|20|23|25|27
401810984:3,401810984,2026-04-04,1,7,0.13007514900916156,4.791133749710241e-12,8.541616324907328e-13,5|11|16|20|23|25|27
401810985:1,401810985,2026-04-04,1,7,0.305384835430912,0.5260959647134942,0.5804953366448008,5|11|16|20|23|25|27
401810985:2,401810985,2026-04-04,1,7,0.305384835430912,0.5903018217590325,0.6330087375957572,5|11|16|20|23|25|27
401810985:3,401810985,2026-04-04,1,7,0.305384835430912,0.5231239499772599,0.5547766813749917,5|11|16|20|23|25|27
401810986:1,401810986,2026-04-04,1,7,0.17292653158577923,0.038487851558991364,0.022303794344721822,5|11|16|20|23|25|27
401810986:2,401810986,2026-04-04,1,7,0.17292653158577923,0.015523753714142356,0.009287831611569389,5|11|16|20|23|25|27
401810986:3,401810986,2026-04-04,1,7,0.17292653158577923,0.0003623775187479225,0.00021372967635444897,5|11|16|20|23|25|27
401810987:1,401810987,2026-04-05,1,7,0.2060866083841082,0.25,0.21167357782757204,5|11|16|20|23|25|27
401810987:2,401810987,2026-04-05,1,7,0.2060866083841082,0.04040124704027289,0.032009411097903354,5|11|16|20|23|25|27
401810987:3,401810987,2026-04-05,1,7,0.2060866083841082,0.10782071205649345,0.09469307988754175,5|11|16|20|23|25|27
401810988:1,401810988,2026-04-05,1,7,0.2502127895885213,0.02321095708918745,0.023290655714751415,5|11|16|20|23|25|27
401810988:2,401810988,2026-04-05,1,7,0.2502127895885213,0.09012893131261515,0.09023802650390048,5|11|16|20|23|25|27
401810988:3,401810988,2026-04-05,1,7,0.2502127895885213,0.19458061345051372,0.19464867373054337,5|11|16|20|23|25|27
401810989:1,401810989,2026-04-05,1,7,0.17939351964860742,0.25,0.18808061980754306,5|11|16|20|23|25|27
401810989:2,401810989,2026-04-05,1,7,0.17939351964860742,0.0536797839643997,0.03696299840187141,5|11|16|20|23|25|27
401810989:3,401810989,2026-04-05,1,7,0.17939351964860742,0.14707371273624584,0.1205897671071026,5|11|16|20|23|25|27
401810990:1,401810990,2026-04-05,1,7,0.22129798778971826,0.04871253480476694,0.04095911909527637,5|11|16|20|23|25|27
401810990:2,401810990,2026-04-05,1,7,0.22129798778971826,0.07013245807198869,0.06152453345425305,5|11|16|20|23|25|27
401810990:3,401810990,2026-04-05,1,7,0.22129798778971826,0.05263598019402433,0.04767724194563301,5|11|16|20|23|25|27
401810991:1,401810991,2026-04-05,1,7,0.10348530066182211,0.28524285386816967,0.14141788366471025,5|11|16|20|23|25|27
401810991:2,401810991,2026-04-05,1,7,0.10348530066182211,0.3885551093781962,0.24446897286382244,5|11|16|20|23|25|27
401810991:3,401810991,2026-04-05,1,7,0.10348530066182211,0.312354761527065,0.21764837101369086,5|11|16|20|23|25|27
401810992:1,401810992,2026-04-05,1,7,0.2786422570106352,0.06096123712447947,0.07122576837646324,5|11|16|20|23|25|27
401810992:2,401810992,2026-04-05,1,7,0.2786422570106352,0.4896993140797036,0.5132487232598396,5|11|16|20|23|25|27
401810992:3,401810992,2026-04-05,1,7,0.2786422570106352,0.004794061005175573,0.005496680851552098,5|11|16|20|23|25|27
401810993:1,401810993,2026-04-05,1,7,0.1707286831415035,0.21708021855804113,0.15322988288832592,5|11|16|20|23|25|27
401810993:2,401810993,2026-04-05,1,7,0.1707286831415035,0.6384000179860677,0.5660179870391236,5|11|16|20|23|25|27
401810993:3,401810993,2026-04-05,1,7,0.1707286831415035,0.7227392126774391,0.6771934996603381,5|11|16|20|23|25|27
401810994:1,401810994,2026-04-05,1,7,0.06823484942185419,0.009949251199998689,0.0011020302627078248,5|11|16|20|23|25|27
401810994:2,401810994,2026-04-05,1,7,0.06823484942185419,0.0001934165964778883,1.610516045711858e-05,5|11|16|20|23|25|27
401810994:3,401810994,2026-04-05,1,7,0.06823484942185419,1.003067559251969e-09,6.153773103068212e-11,5|11|16|20|23|25|27
401810995:1,401810995,2026-04-05,1,7,0.4091272295372962,0.030062872606085835,0.06996357403879873,5|11|16|20|23|25|27
401810995:2,401810995,2026-04-05,1,7,0.4091272295372962,0.07013245807198869,0.12520763924442171,5|11|16|20|23|25|27
401810995:3,401810995,2026-04-05,1,7,0.4091272295372962,0.00479406100517558,0.009311324498161678,5|11|16|20|23|25|27
401810996:1,401810996,2026-04-05,1,7,0.14327553929252734,0.038487851558991364,0.01712786544615738,5|11|16|20|23|25|27
401810996:2,401810996,2026-04-05,1,7,0.14327553929252734,0.010891545096038863,0.004914513845440128,5|11|16|20|23|25|27
401810996:3,401810996,2026-04-05,1,7,0.14327553929252734,2.808565140964998e-10,7.213857966117297e-11,5|11|16|20|23|25|27
401810997:1,401810997,2026-04-05,1,7,0.19982671814720235,0.4429610112022907,0.38752766805897904,5|11|16|20|23|25|27
401810997:2,401810997,2026-04-05,1,7,0.19982671814720235,0.1739088890099055,0.14491076051854648,5|11|16|20|23|25|27
401810997:3,401810997,2026-04-05,1,7,0.19982671814720235,0.004794061005175573,0.003698675748453301,5|11|16|20|23|25|27
401810998:1,401810998,2026-04-06,1,7,0.19019060395450713,0.21708021855804113,0.16895394628086388,5|11|16|20|23|25|27
401810998:2,401810998,2026-04-06,1,7,0.19019060395450713,0.43877577706650955,0.3840376030713681,5|11|16|20|23|25|27
401810998:3,401810998,2026-04-06,1,7,0.19019060395450713,0.14707371273624584,0.12469949811595586,5|11|16|20|23|25|27
401810999:1,401810999,2026-04-06,1,7,0.34878697634849537,0.1866980015540252,0.2610362769114178,5|11|16|20|23|25|27
401810999:2,401810999,2026-04-06,1,7,0.34878697634849537,0.005075644875152176,0.009234166899625211,5|11|16|20|23|25|27
401810999:3,401810999,2026-04-06,1,7,0.34878697634849537,3.1194201062758885e-07,6.936025034163772e-07,5|11|16|20|23|25|27
401811000:1,401811000,2026-04-06,1,7,0.14365877025955726,0.718508104531569,0.601753343652958,5|11|16|20|23|25|27
401811000:2,401811000,2026-04-06,1,7,0.14365877025955726,0.11397273198167948,0.06870479690373968,5|11|16|20|23|25|27
401811000:3,401811000,2026-04-06,1,7,0.14365877025955726,0.0026615176924436813,0.0013893357511056276,5|11|16|20|23|25|27
401811001:1,401811001,2026-04-06,1,7,0.16486873427680337,0.21708021855804113,0.14849455815162166,5|11|16|20|23|25|27
401811001:2,401811001,2026-04-06,1,7,0.16486873427680337,0.0536797839643997,0.03375692233425465,5|11|16|20|23|25|27
401811001:3,401811001,2026-04-06,1,7,0.16486873427680337,0.02245780928864816,0.015343830519587664,5|11|16|20|23|25|27
401811002:1,401811002,2026-04-06,1,7,0.19427793367958143,0.4017972411253189,0.34112667992399,5|11|16|20|23|25|27
401811002:2,401811002,2026-04-06,1,7,0.19427793367958143,0.8625885244024277,0.8335417269547207,5|11|16|20|23|25|27
401811002:3,401811002,2026-04-06,1,7,0.19427793367958143,0.9622899455634382,0.9548234048260589,5|11|16|20|23|25|27
401811003:1,401811003,2026-04-07,1,7,0.17963740991842497,0.0018984545730460556,0.0009226957492552042,5|11|16|20|23|25|27
401811003:2,401811003,2026-04-07,1,7,0.17963740991842497,1.418495091724905e-06,5.740377835623995e-07,5|11|16|20|23|25|27
401811003:3,401811003,2026-04-07,1,7,0.17963740991842497,4.447435581919035e-16,1.5196282155570341e-16,5|11|16|20|23|25|27
401811004:1,401811004,2026-04-07,1,7,0.1963365729181359,0.6832899059198931,0.6280551616407166,5|11|16|20|23|25|27
401811004:2,401811004,2026-04-07,1,7,0.1963365729181359,0.5404817880186461,0.49090239176180056,5|11|16|20|23|25|27
401811004:3,401811004,2026-04-07,1,7,0.1963365729181359,0.10782071205649345,0.09173571182526673,5|11|16|20|23|25|27
401811005:1,401811005,2026-04-07,1,7,0.3363259017698958,0.21708021855804113,0.2868269573341534,5|11|16|20|23|25|27
401811005:2,401811005,2026-04-07,1,7,0.3363259017698958,0.07013245807198869,0.09841404172689686,5|11|16|20|23|25|27
401811005:3,401811005,2026-04-07,1,7,0.3363259017698958,0.013917420639854959,0.019382022925336334,5|11|16|20|23|25|27
401811006:1,401811006,2026-04-07,1,7,0.23626170723782391,0.11185468757176911,0.10468056729999357,5|11|16|20|23|25|27
401811006:2,401811006,2026-04-07,1,7,0.23626170723782391,0.007503879719688361,0.006860667360402415,5|11|16|20|23|25|27
401811006:3,401811006,2026-04-07,1,7,0.23626170723782391,1.4671815292568517e-05,1.3238911523223706e-05,5|11|16|20|23|25|27
401811007:1,401811007,2026-04-07,1,7,0.1043963879762397,0.06096123712447947,0.019572097829034917,5|11|16|20|23|25|27
401811007:2,401811007,2026-04-07,1,7,0.1043963879762397,0.021732478418567076,0.0072471176876060805,5|11|16|20|23|25|27
401811007:3,401811007,2026-04-07,1,7,0.1043963879762397,1.128634424672942e-08,1.7849129446025184e-09,5|11|16|20|23|25|27
401811008:1,401811008,2026-04-07,1,7,0.2229921795684449,0.6461214332253559,0.6182122657988735,5|11|16|20|23|25|27
401811008:2,401811008,2026-04-07,1,7,0.2229921795684449,0.6384000179860677,0.6155192552095083,5|11|16|20|23|25|27
401811008:3,401811008,2026-04-07,1,7,0.2229921795684449,0.0001725057830329685,0.0001447691015554677,5|11|16|20|23|25|27
401811009:1,401811009,2026-04-07,1,7,0.1549380574256491,0.28524285386816967,0.1945011430739501,5|11|16|20|23|25|27
401811009:2,401811009,2026-04-07,1,7,0.1549380574256491,0.007503879719688361,0.00363732883585604,5|11|16|20|23|25|27
401811009:3,401811009,2026-04-07,1,7,0.1549380574256491,0.07657778759285828,0.054487879192335054,5|11|16|20|23|25|27
401811010:1,401811010,2026-04-07,1,7,0.17900599217139598,0.07544650366028142,0.04914163642129547,5|11|16|20|23|25|27
401811010:2,401811010,2026-04-07,1,7,0.17900599217139598,0.0008804999493207779,0.0004653160510120472,5|11|16|20|23|25|27
401811010:3,401811010,2026-04-07,1,7,0.17900599217139598,4.791133749710241e-12,1.8844180635837963e-12,5|11|16|20|23|25|27
401811011:1,401811011,2026-04-07,1,7,0.16822463490408834,0.017711163736687404,0.009168854685398364,5|11|16|20|23|25|27
401811011:2,401811011,2026-04-07,1,7,0.16822463490408834,0.021732478418567076,0.012932257956774216,5|11|16|20|23|25|27
401811011:3,401811011,2026-04-07,1,7,0.16822463490408834,0.05263598019402433,0.038590814439539746,5|11|16|20|23|25|27
401811012:1,401811012,2026-04-07,1,7,0.2312606292113349,0.8361776564605583,0.8237059347086922,5|11|16|20|23|25|27
401811012:2,401811012,2026-04-07,1,7,0.2312606292113349,0.3885551093781961,0.37247061133869586,5|11|16|20|23|25|27
401811012:3,401811012,2026-04-07,1,7,0.2312606292113349,0.451099425492723,0.439359777283959,5|11|16|20|23|25|27
401811013:1,401811013,2026-04-08,1,7,0.2316721621104652,0.13404767417557015,0.1232329308295684,5|11|16|20|23|25|27
401811013:2,401811013,2026-04-08,1,7,0.2316721621104652,0.5903018217590325,0.5744845978353876,5|11|16|20|23|25|27
401811013:3,401811013,2026-04-08,1,7,0.2316721621104652,3.472137133667609e-05,3.0476972884633722e-05,5|11|16|20|23|25|27
401811014:1,401811014,2026-04-08,1,7,0.2845853425504386,0.1866980015540252,0.21238249010728444,5|11|16|20|23|25|27
401811014:2,401811014,2026-04-08,1,7,0.2845853425504386,0.021732478418567076,0.02611009554542721,5|11|16|20|23|25|27
401811014:3,401811014,2026-04-08,1,7,0.2845853425504386,1.4671815292568517e-05,1.8838868881305743e-05,5|11|16|20|23|25|27
401811015:1,401811015,2026-04-08,1,7,0.1245275555813098,0.09235863152078065,0.04019790547482982,5|11|16|20|23|25|27
401811015:2,401811015,2026-04-08,1,7,0.1245275555813098,0.0008804999493207779,0.0002468655084978709,5|11|16|20|23|25|27
401811015:3,401811015,2026-04-08,1,7,0.1245275555813098,3.4355974781794337e-09,7.162553227067022e-10,5|11|16|20|23|25|27
401811016:1,401811016,2026-04-08,1,7,0.15083541746262044,0.04871253480476694,0.02407567885168041,5|11|16|20|23|25|27
401811016:2,401811016,2026-04-08,1,7,0.15083541746262044,0.021732478418567076,0.01125992939266196,5|11|16|20|23|25|27
401811016:3,401811016,2026-04-08,1,7,0.15083541746262044,0.0001725057830329685,8.199486541248664e-05,5|11|16|20|23|25|27
401811017:1,401811017,2026-04-08,1,7,0.13360434228933252,0.13404767417557015,0.0682455152683641,5|11|16|20|23|25|27
401811017:2,401811017,2026-04-08,1,7,0.13360434228933252,0.43877577706650955,0.3243089425073546,5|11|16|20|23|25|27
401811017:3,401811017,2026-04-08,1,7,0.13360434228933252,0.0007320710674167703,0.00032355632375690075,5|11|16|20|23|25|27
401811018:1,401811018,2026-04-08,1,7,0.14092359501795942,0.030062872606085835,0.012679782813140831,5|11|16|20|23|25|27
401811018:2,401811018,2026-04-08,1,7,0.14092359501795942,0.0003268743009542668,0.0001062243945577064,5|11|16|20|23|25|27
401811018:3,401811018,2026-04-08,1,7,0.14092359501795942,0.0003623775187479225,0.00016468482829894445,5|11|16|20|23|25|27
401811019:1,401811019,2026-04-08,1,7,0.15290452400561508,0.13404767417557015,0.07862920577366704,5|11|16|20|23|25|27
401811019:2,401811019,2026-04-08,1,7,0.15290452400561508,0.04040124704027289,0.022703580579435417,5|11|16|20|23|25|27
401811019:3,401811019,2026-04-08,1,7,0.15290452400561508,0.013917420639854959,0.008619595751714835,5|11|16|20|23|25|27
401811020:1,401811020,2026-04-09,1,7,0.23626170723782391,0.09235863152078065,0.08611600423190992,5|11|16|20|23|25|27
401811020:2,401811020,2026-04-09,1,7,0.23626170723782391,0.0005417182001575464,0.00048262305814882365,5|11|16|20|23|25|27
401811020:3,401811020,2026-04-09,1,7,0.23626170723782391,0.0014228119651552398,0.0013190320263415378,5|11|16|20|23|25|27
401811021:1,401811021,2026-04-09,1,7,0.17963740991842497,0.06096123712447947,0.03906661763647053,5|11|16|20|23|25|27
401811021:2,401811021,2026-04-09,1,7,0.17963740991842497,0.2100246739027631,0.16392754733464518,5|11|16|20|23|25|27
401811021:3,401811021,2026-04-09,1,7,0.17963740991842497,0.0007320710674167675,0.0004670987209331508,5|11|16|20|23|25|27
401811022:1,401811022,2026-04-09,1,7,0.2581630363935646,0.005323718741954981,0.005749327037170339,5|11|16|20|23|25|27
401811022:2,401811022,2026-04-09,1,7,0.2581630363935646,1.0420264588208771e-05,1.1608719302804555e-05,5|11|16|20|23|25|27
401811022:3,401811022,2026-04-09,1,7,0.2581630363935646,3.4355974781859416e-09,3.806975711304211e-09,5|11|16|20|23|25|27
401811023:1,401811023,2026-04-09,1,7,0.23396895392849873,0.36150908860488035,0.3450957186556926,5|11|16|20|23|25|27
401811023:2,401811023,2026-04-09,1,7,0.23396895392849873,0.2100246739027631,0.19964662722004192,5|11|16|20|23|25|27
401811023:3,401811023,2026-04-09,1,7,0.23396895392849873,0.38006989857038176,0.37039772373742635,5|11|16|20|23|25|27
401811024:1,401811024,2026-04-09,1,7,0.2214923787350122,0.04871253480476694,0.04094232373184592,5|11|16|20|23|25|27
401811024:2,401811024,2026-04-09,1,7,0.2214923787350122,0.0014038163942713827,0.0011183987543080438,5|11|16|20|23|25|27
401811024:3,401811024,2026-04-09,1,7,0.2214923787350122,1.0752875800034195e-07,8.22830195601279e-08,5|11|16|20|23|25|27
401811025:1,401811025,2026-04-09,1,7,0.19045496875556459,0.11185468757176917,0.08165398530942625,5|11|16|20|23|25|27
401811025:2,401811025,2026-04-09,1,7,0.19045496875556459,0.11397273198167948,0.08840432443433181,5|11|16|20|23|25|27
401811025:3,401811025,2026-04-09,1,7,0.19045496875556459,0.008319486603880549,0.006213032783561972,5|11|16|20|23|25|27
401811026:1,401811026,2026-04-10,1,7,0.17339074384853884,0.09235863152078065,0.05931942480819002,5|11|16|20|23|25|27
401811026:2,401811026,2026-04-10,1,7,0.17339074384853884,0.1418713333095474,0.1033448028856582,5|11|16|20|23|25|27
401811026:3,401811026,2026-04-10,1,7,0.17339074384853884,0.10782071205649345,0.08471348737621827,5|11|16|20|23|25|27
