target,game,game_date,player,favourite,actual,model_log_loss,prior_game_clusters,base_log_loss,attempt2_prereg_seal
outscores_pregame_favourite,0022500672,2026-01-29,Jalen Smith,Pascal Siakam,0,0.046043938501406846,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,Jarace Walker,Pascal Siakam,0,0.0362409465443367,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,Josh Giddey,Pascal Siakam,0,0.23010075675012348,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,Kevin Huerter,Pascal Siakam,0,0.11038273985122744,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,Matas Buzelis,Pascal Siakam,0,0.13458337433472958,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,Nikola Vucevic,Pascal Siakam,1,1.1338882502219538,14,2.1498223384416355,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,T.J. McConnell,Pascal Siakam,0,0.06984169256498934,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500672,2026-01-29,Johnny Furphy,Pascal Siakam,0,0.011047643206533387,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Anfernee Simons,Jaylen Brown,0,0.37087461030869057,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,C.J. McCollum,Jaylen Brown,0,0.4048970876441558,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Corey Kispert,Jaylen Brown,0,0.11687333796183798,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Derrick White,Jaylen Brown,0,0.23966978665840943,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Dyson Daniels,Jaylen Brown,0,0.09359461925318,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Hugo Gonzalez,Jaylen Brown,0,0.008313683877798569,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Jalen Johnson,Jaylen Brown,0,0.3531937568207005,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Jordan Walsh,Jaylen Brown,0,0.012161441114700655,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Luka Garza,Jaylen Brown,0,0.019885889088179128,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Luke Kennard,Jaylen Brown,0,0.06961573042954225,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Mouhamed Gueye,Jaylen Brown,0,0.01862150691174331,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Nickeil Alexander-Walker,Jaylen Brown,0,0.12178861221259861,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Onyeka Okongwu,Jaylen Brown,0,0.1457342211278252,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Payton Pritchard,Jaylen Brown,0,0.17261910753293377,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500673,2026-01-29,Sam Hauser,Jaylen Brown,0,0.06438313305552434,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Andrew Wiggins,Paolo Banchero,0,0.2366291629668361,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Anthony Black,Paolo Banchero,0,0.0928513780143488,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Bam Adebayo,Paolo Banchero,0,0.36563074698373266,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Desmond Bane,Paolo Banchero,0,0.47354548907244337,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Jaime Jaquez Jr,Paolo Banchero,0,0.12592561133997332,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Jalen Suggs,Paolo Banchero,0,0.18644322069723895,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Kasparas Jakucionis,Paolo Banchero,0,0.017303534353291704,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Kel'el Ware,Paolo Banchero,0,0.10090413976841177,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Norman Powell,Paolo Banchero,0,0.3957743484219543,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Pelle Larsson,Paolo Banchero,0,0.045010499839176106,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Simone Fontecchio,Paolo Banchero,0,0.05837769362794456,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Tristan da Silva,Paolo Banchero,0,0.05763927092887288,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Wendell Carter Jr,Paolo Banchero,0,0.0793600850671836,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Dru Smith,Paolo Banchero,0,0.016020966920090578,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500674,2026-01-29,Noah Penda,Paolo Banchero,0,0.015860098726479116,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Brandon Ingram,Jalen Brunson,1,1.2565781627509562,14,2.1498223384416355,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Collin Murray-Boyles,Jalen Brunson,0,0.025520216648071664,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Gradey Dick,Jalen Brunson,0,0.0668060778268331,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Immanuel Quickley,Jalen Brunson,0,0.1769017321005446,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Ja'Kobe Walter,Jalen Brunson,0,0.03421565162486677,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Jamal Shead,Jalen Brunson,0,0.021871414511856785,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Jordan Clarkson,Jalen Brunson,0,0.14331412949552946,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Josh Hart,Jalen Brunson,1,2.7691686592670703,14,2.1498223384416355,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Karl-Anthony Towns,Jalen Brunson,0,0.386156567225396,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Landry Shamet,Jalen Brunson,0,0.031165809473953393,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Mikal Bridges,Jalen Brunson,1,1.6674232281954773,14,2.1498223384416355,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,OG Anunoby,Jalen Brunson,1,1.8068315001812871,14,2.1498223384416355,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,R.J. Barrett,Jalen Brunson,1,1.4083550876843303,14,2.1498223384416355,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Sandro Mamukelashvili,Jalen Brunson,0,0.03416538900265516,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500675,2026-01-29,Scottie Barnes,Jalen Brunson,1,1.5047966660297534,14,2.1498223384416355,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Brandon Miller,Jaren Jackson Jr,0,0.4862578243396825,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Cam Spencer,Jaren Jackson Jr,0,0.11188176879484694,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Cedric Coward,Jaren Jackson Jr,0,0.1936966491226166,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Collin Sexton,Jaren Jackson Jr,0,0.4130294057363153,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,G.G. Jackson,Jaren Jackson Jr,0,0.1681476488260536,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Jaylen Wells,Jaren Jackson Jr,0,0.12199653682467744,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Jock Landale,Jaren Jackson Jr,0,0.059234668019079985,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Kentavious Caldwell-Pope,Jaren Jackson Jr,0,0.08241432239455604,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Kon Knueppel,Jaren Jackson Jr,0,0.47835180419815065,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,LaMelo Ball,Jaren Jackson Jr,0,0.7479057735391764,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Miles Bridges,Jaren Jackson Jr,0,0.5631135179791773,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Moussa Diabate,Jaren Jackson Jr,0,0.03626213111353615,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Ryan Kalkbrenner,Jaren Jackson Jr,0,0.055018310076803446,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Grant Williams,Jaren Jackson Jr,0,0.12159899849904142,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,John Konchar,Jaren Jackson Jr,0,0.010920645565644373,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Josh Green,Jaren Jackson Jr,0,0.05879325109193172,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500676,2026-01-29,Sion James,Jaren Jackson Jr,0,0.027736754971599636,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Brandon Williams,Anthony Edwards,0,0.07474810686693527,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Caleb Martin,Anthony Edwards,0,0.040627107067142065,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Daniel Gafford,Anthony Edwards,0,0.07357642662976555,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Donte DiVincenzo,Anthony Edwards,0,0.13493167872886697,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Dwight Powell,Anthony Edwards,0,0.007859867821723782,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Jaden Hardy,Anthony Edwards,0,0.04481813004150079,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Jaden McDaniels,Anthony Edwards,0,0.0954811345872013,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Julius Randle,Anthony Edwards,1,1.2605973678279785,14,2.1498223384416355,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Max Christie,Anthony Edwards,0,0.052383614118068564,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Naji Marshall,Anthony Edwards,0,0.09472952960142382,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Naz Reid,Anthony Edwards,1,2.1111798509776847,14,2.1498223384416355,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,P.J. Washington,Anthony Edwards,1,2.0777126610920256,14,2.1498223384416355,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Rudy Gobert,Anthony Edwards,0,0.09145011807022595,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Bones Hyland,Anthony Edwards,0,0.04189094170916014,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Jaylen Clark,Anthony Edwards,0,0.011996290180108705,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500677,2026-01-29,Mike Conley,Anthony Edwards,0,0.04512760762105541,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Ace Bailey,Stephen Curry,0,0.10306113547710488,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Al Horford,Stephen Curry,0,0.05215070414411827,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Brandin Podziemski,Stephen Curry,0,0.09486769469385621,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Brice Sensabaugh,Stephen Curry,0,0.10349557904456247,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,De'Anthony Melton,Stephen Curry,0,0.10531329573100845,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Draymond Green,Stephen Curry,0,0.05391376465983118,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Gui Santos,Stephen Curry,0,0.01681034734665504,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Isaiah Collier,Stephen Curry,0,0.06269859421556394,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Jusuf Nurkic,Stephen Curry,0,0.0986855379322611,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Keyonte George,Stephen Curry,0,0.2759042727474113,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Kyle Filipowski,Stephen Curry,0,0.07766547497658245,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Lauri Markkanen,Stephen Curry,0,0.4918193311413737,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Moses Moody,Stephen Curry,0,0.06917110872118147,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Quinten Post,Stephen Curry,0,0.049324376817186544,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Svi Mykhailiuk,Stephen Curry,0,0.04849289587558765,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Will Richard,Stephen Curry,0,0.048571763248710605,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Buddy Hield,Stephen Curry,0,0.10264477648237649,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500678,2026-01-29,Walter Clayton Jr.,Stephen Curry,0,0.03793766394796691,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Alperen Sengun,Kevin Durant,0,0.2740426793584622,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Amen Thompson,Kevin Durant,1,2.4706552397952986,14,2.1498223384416355,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,De'Aaron Fox,Kevin Durant,0,0.4817236617475333,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Devin Vassell,Kevin Durant,0,0.17643829744303058,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Harrison Barnes,Kevin Durant,0,0.06482666405845257,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Jabari Smith Jr,Kevin Durant,0,0.07375039296102057,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Julian Champagnie,Kevin Durant,0,0.03277858693105757,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Keldon Johnson,Kevin Durant,0,0.09370000433142768,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Luke Kornet,Kevin Durant,0,0.008380802669414567,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Reed Sheppard,Kevin Durant,0,0.039135560066903524,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Stephon Castle,Kevin Durant,0,0.1170084422791568,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Tari Eason,Kevin Durant,0,0.04789004065135705,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Victor Wembanyama,Kevin Durant,1,1.0936943397154866,14,2.1498223384416355,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Clint Capela,Kevin Durant,0,0.015674410327131592,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Dorian Finney-Smith,Kevin Durant,0,0.013630236354002335,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Dylan Harper,Kevin Durant,0,0.03801045953855646,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500679,2026-01-29,Josh Okogie,Kevin Durant,0,0.006384761373488612,14,0.12386948171278567,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500771,2026-02-11,Aaron Nesmith,Jalen Brunson,0,0.08970228531766042,16,0.11097850796204954,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500771,2026-02-11,Andrew Nembhard,Jalen Brunson,0,0.0781835709018586,16,0.11097850796204954,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500771,2026-02-11,Ben Sheppard,Jalen Brunson,0,0.013445246752687672,16,0.11097850796204954,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500771,2026-02-11,Jay Huff,Jalen Brunson,0,0.029988014585855753,16,0.11097850796204954,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500771,2026-02-11,Jordan Clarkson,Jalen Brunson,0,0.14413505902200593,16,0.11097850796204954,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500771,2026-02-11,Josh Hart,Jalen Brunson,0,0.07130028839405123,16,0.11097850796204954,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500771,2026-02-11,Karl-Anthony Towns,Jalen Brunson,0,0.3860685928029462,16,0.11097850796204954,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
outscores_pregame_favourite,0022500771,2026-02-11,Landry Shamet,Jalen Brunson,0,0.03489730516255562,16,0.11097850796204954,83115c8892c0d7a4e0fb511aea16b8670ccd8dab8e059c2ebf19003ffb249617
