sport,cluster_id,captured_at,source_ts,lag_seconds,source_file
mlb,824575,2026-07-11T01:30:20Z,20260711_012941,39.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:30:42Z,20260711_012941,61.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:31:09Z,20260711_012941,88.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:31:30Z,20260711_013026,64.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:31:49Z,20260711_013026,83.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:32:04Z,20260711_013026,98.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:32:26Z,20260711_013148,38.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:32:51Z,20260711_013148,63.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:33:13Z,20260711_013148,85.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:33:37Z,20260711_013148,109.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:33:58Z,20260711_013336,22.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:34:16Z,20260711_013336,40.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:34:30Z,20260711_013336,54.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:34:52Z,20260711_013336,76.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:35:09Z,20260711_013336,93.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:35:21Z,20260711_013336,105.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:35:41Z,20260711_013456,45.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:35:58Z,20260711_013456,62.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:36:10Z,20260711_013456,74.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:36:31Z,20260711_013456,95.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:36:48Z,20260711_013456,112.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:37:00Z,20260711_013621,39.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:37:20Z,20260711_013644,36.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:37:46Z,20260711_013716,30.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:38:07Z,20260711_013737,30.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:38:25Z,20260711_013737,48.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:38:38Z,20260711_013737,61.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:38:58Z,20260711_013833,25.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:39:15Z,20260711_013833,42.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:39:28Z,20260711_013833,55.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:39:49Z,20260711_013833,76.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:40:06Z,20260711_013931,35.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:40:19Z,20260711_013931,48.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:40:39Z,20260711_013931,68.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:40:56Z,20260711_013931,85.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:41:08Z,20260711_013931,97.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:41:29Z,20260711_014040,49.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:41:47Z,20260711_014040,67.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:42:02Z,20260711_014040,82.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:42:24Z,20260711_014117,67.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:42:42Z,20260711_014117,85.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:42:57Z,20260711_014117,100.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:43:18Z,20260711_014244,34.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:43:37Z,20260711_014244,53.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:43:50Z,20260711_014244,66.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:44:13Z,20260711_014244,89.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:44:31Z,20260711_014244,107.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:44:44Z,20260711_014244,120.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:45:04Z,20260711_014244,140.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:45:22Z,20260711_014244,158.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:45:36Z,20260711_014244,172.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:45:57Z,20260711_014404,113.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:46:15Z,20260711_014511,64.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:46:28Z,20260711_014556,32.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:46:49Z,20260711_014556,53.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:47:07Z,20260711_014556,71.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:47:20Z,20260711_014556,84.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:47:39Z,20260711_014556,103.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:47:57Z,20260711_014706,51.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:48:10Z,20260711_014728,42.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:48:31Z,20260711_014728,63.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:48:49Z,20260711_014728,81.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:49:02Z,20260711_014728,94.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:49:22Z,20260711_014847,35.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:49:40Z,20260711_014902,38.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:49:53Z,20260711_014924,29.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:50:14Z,20260711_014945,29.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:50:32Z,20260711_014945,47.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:50:44Z,20260711_015011,33.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:51:04Z,20260711_015011,53.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:51:22Z,20260711_015056,26.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:51:34Z,20260711_015056,38.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:51:54Z,20260711_015056,58.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:52:12Z,20260711_015056,76.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:52:24Z,20260711_015056,88.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:52:44Z,20260711_015156,48.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:53:01Z,20260711_015156,65.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:53:14Z,20260711_015156,78.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:53:35Z,20260711_015156,99.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:53:53Z,20260711_015313,40.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:54:06Z,20260711_015335,31.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:54:26Z,20260711_015335,51.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:54:43Z,20260711_015335,68.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:54:55Z,20260711_015431,24.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:55:16Z,20260711_015431,45.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:55:33Z,20260711_015459,34.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:55:46Z,20260711_015459,47.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:56:06Z,20260711_015459,67.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:56:23Z,20260711_015550,33.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:56:37Z,20260711_015550,47.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:56:57Z,20260711_015550,67.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:57:14Z,20260711_015624,50.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:57:26Z,20260711_015624,62.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:57:46Z,20260711_015624,82.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:58:04Z,20260711_015705,59.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:58:16Z,20260711_015705,71.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:58:36Z,20260711_015705,91.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:58:53Z,20260711_015705,108.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:59:06Z,20260711_015705,121.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:59:26Z,20260711_015825,61.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:59:43Z,20260711_015825,78.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T01:59:56Z,20260711_015825,91.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:00:16Z,20260711_015924,52.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:00:33Z,20260711_015942,51.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:00:45Z,20260711_020026,19.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:01:05Z,20260711_020026,39.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:01:22Z,20260711_020026,56.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:01:33Z,20260711_020057,36.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:01:54Z,20260711_020120,34.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:02:11Z,20260711_020120,51.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:02:26Z,20260711_020120,66.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:02:48Z,20260711_020207,41.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:03:12Z,20260711_020230,42.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:03:33Z,20260711_020309,24.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:03:50Z,20260711_020309,41.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:04:01Z,20260711_020309,52.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:04:21Z,20260711_020309,72.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:04:38Z,20260711_020309,89.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:04:49Z,20260711_020309,100.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:05:09Z,20260711_020309,120.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:05:26Z,20260711_020309,137.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:05:38Z,20260711_020455,43.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:05:57Z,20260711_020527,30.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:06:15Z,20260711_020549,26.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:06:26Z,20260711_020549,37.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:06:46Z,20260711_020549,57.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:07:03Z,20260711_020631,32.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:07:13Z,20260711_020631,42.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:07:33Z,20260711_020631,62.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:07:50Z,20260711_020714,36.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:08:00Z,20260711_020714,46.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:08:26Z,20260711_020714,72.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:08:44Z,20260711_020745,59.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:08:54Z,20260711_020757,57.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:09:14Z,20260711_020757,77.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:09:33Z,20260711_020757,96.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:09:44Z,20260711_020908,36.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:10:06Z,20260711_020908,58.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:10:24Z,20260711_020908,76.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:10:35Z,20260711_020946,49.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:10:57Z,20260711_021025,32.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:11:16Z,20260711_021049,27.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:11:27Z,20260711_021049,38.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:11:48Z,20260711_021126,22.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:12:06Z,20260711_021126,40.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:12:17Z,20260711_021126,51.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:12:38Z,20260711_021126,72.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:12:57Z,20260711_021126,91.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:13:08Z,20260711_021126,102.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:13:29Z,20260711_021126,123.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:13:48Z,20260711_021126,142.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:13:59Z,20260711_021324,35.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:14:21Z,20260711_021344,37.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:14:39Z,20260711_021417,22.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:14:50Z,20260711_021417,33.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:15:11Z,20260711_021417,54.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:15:30Z,20260711_021450,40.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:15:41Z,20260711_021450,51.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:16:04Z,20260711_021450,74.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:16:27Z,20260711_021556,31.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:16:51Z,20260711_021614,37.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:17:13Z,20260711_021650,23.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:17:35Z,20260711_021650,45.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:17:58Z,20260711_021650,68.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:18:20Z,20260711_021738,42.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:18:43Z,20260711_021811,32.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:19:06Z,20260711_021811,55.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:19:29Z,20260711_021811,78.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:19:51Z,20260711_021918,33.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:20:14Z,20260711_021936,38.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824575,2026-07-11T02:20:36Z,20260711_021959,37.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824575.jsonl
mlb,824576,2026-07-11T18:11:14Z,20260711_181031,43.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824576.jsonl
mlb,824576,2026-07-11T18:11:27Z,20260711_181110,17.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824576.jsonl
mlb,824576,2026-07-11T18:12:00Z,20260711_181152,8.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824576.jsonl
mlb,824576,2026-07-11T18:12:16Z,20260711_181152,24.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824576.jsonl
mlb,824576,2026-07-11T18:12:29Z,20260711_181152,37.0,C:\Users\neelj\nba-ai-system\data\domains\mlb\gumbo_live\_archive\824576.jsonl
