game,n_ticks,record_type,date,timestamp_start,timestamp_end,incumbent_brier,market_brier,arm,nominal,cell,group_id,cluster_id,mean_probability,observed_frequency,mean_lo,mean_hi,covered
,775,grouped_coverage,,2025-01-03T02:23:03Z,2026-05-02T01:12:05Z,,,ladder_base,0.80,P4,25.0,401705030;401705039;401705068;401705074;401705110;401705112;401705118;401705142;401705171;401705191;401705206;401705208;401705220;401705755;401705764;401766124;401766125;401766462;401767820;401767910;401768045;401768063;401769743;401769746;401809236;401809795;401809802;401809808;401809813;401809818;401809839;401809934;401810013;401810034;401810048;401810058;401810126;401810131;401810148;401810233;401810239;401810284;401810350;401810360;401810365;401810370;401810372;401810380;401810383;401810391;401810400;401810417;401810419;401810486;401810491;401810509;401810536;401810538;401810563;401810661;401810667;401810675;401810783;401810819;401810824;401810829;401810910;401810913;401810915;401810921;401810952;401812678;401812692;401812710;401812729;401812734;401836754;401836799;401836805;401839023;401869389;401869397;401869402;401869408;401869417,0.6900912299773897,0.6490322580645161,0.6206910339900457,0.7590441769899101,1.0
,774,grouped_coverage,,2025-01-04T03:11:02Z,2026-05-02T00:59:06Z,,,ladder_base,0.80,P4,26.0,401705039;401705046;401705068;401705108;401705110;401705112;401705142;401705171;401705208;401705220;401705227;401705755;401705764;401766124;401766125;401766462;401767820;401767910;401768045;401768063;401769746;401809802;401809813;401809816;401809818;401809839;401809934;401809952;401810007;401810013;401810055;401810058;401810068;401810126;401810131;401810148;401810233;401810347;401810350;401810360;401810370;401810372;401810380;401810383;401810387;401810391;401810400;401810417;401810419;401810486;401810491;401810500;401810509;401810521;401810536;401810563;401810569;401810661;401810667;401810671;401810675;401810697;401810702;401810759;401810783;401810807;401810811;401810819;401810824;401810831;401810913;401810915;401810921;401810933;401810939;401810952;401810987;401812692;401812710;401812729;401836799;401836805;401869389;401869397;401869402;401869417,0.8687504183161722,0.872093023255814,0.8077699615606694,0.9140259921835494,1.0
,775,grouped_coverage,,2025-01-04T03:14:03Z,2026-05-01T04:08:04Z,,,ladder_base,0.80,P4,27.0,401705039;401705046;401705068;401705108;401705112;401705142;401705171;401705220;401705227;401705755;401705764;401766124;401767820;401767910;401768045;401768065;401769746;401809802;401809813;401809816;401809839;401809952;401810007;401810013;401810034;401810044;401810055;401810068;401810126;401810131;401810233;401810347;401810350;401810360;401810372;401810383;401810387;401810391;401810417;401810419;401810476;401810486;401810491;401810500;401810522;401810536;401810563;401810569;401810646;401810661;401810667;401810671;401810690;401810697;401810702;401810756;401810759;401810763;401810783;401810807;401810811;401810819;401810824;401810831;401810913;401810915;401810921;401810933;401810947;401810952;401810987;401812692;401812710;401836805;401869389;401869397;401869402;401869410,0.9652662233518025,0.967741935483871,0.9114188812220901,0.9973864751742073,1.0
,774,grouped_coverage,,2025-01-05T01:49:02Z,2026-05-01T04:10:04Z,,,ladder_base,0.80,P4,28.0,401705046;401705068;401705091;401705108;401705112;401705119;401705142;401705174;401705176;401705220;401705227;401705755;401766124;401767820;401767910;401768065;401769987;401809802;401809813;401809816;401809934;401809952;401810007;401810008;401810034;401810044;401810055;401810066;401810068;401810126;401810131;401810148;401810233;401810347;401810350;401810387;401810391;401810398;401810417;401810419;401810476;401810486;401810500;401810521;401810522;401810526;401810536;401810545;401810563;401810569;401810646;401810661;401810667;401810675;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810783;401810784;401810807;401810811;401810816;401810819;401810824;401810831;401810843;401810913;401810921;401810933;401810939;401810947;401810952;401810958;401810965;401810987;401812692;401812710;401836805;401869386;401869397;401869402;401869410,0.9837236647383376,0.9741602067183462,0.8824188931983236,1.0,1.0
,775,grouped_coverage,,2025-01-04T03:15:03Z,2026-05-03T21:38:06Z,,,ladder_base,0.80,P4,29.0,401705039;401705046;401705091;401705105;401705108;401705110;401705112;401705119;401705142;401705147;401705174;401705176;401705220;401705227;401705755;401767820;401767910;401768065;401769838;401769987;401809802;401809813;401809952;401810008;401810026;401810044;401810055;401810066;401810068;401810131;401810148;401810347;401810360;401810372;401810387;401810391;401810398;401810476;401810521;401810522;401810526;401810536;401810545;401810563;401810569;401810646;401810667;401810671;401810675;401810690;401810697;401810702;401810705;401810759;401810763;401810783;401810784;401810807;401810816;401810824;401810831;401810843;401810913;401810933;401810939;401810947;401810958;401810965;401810987;401812710;401812729;401836799;401869386;401869397;401869410;401869418,0.9952517865971746,0.9883870967741936,0.9378835561120064,1.0,1.0
,774,grouped_coverage,,2025-01-03T02:48:03Z,2026-05-03T21:57:03Z,,,ladder_base,0.80,P4,30.0,401705032;401705039;401705046;401705068;401705091;401705105;401705108;401705110;401705119;401705142;401705147;401705174;401705176;401705190;401705220;401705755;401767820;401767910;401768065;401769838;401769987;401809813;401809816;401809839;401809934;401809952;401810007;401810008;401810026;401810044;401810066;401810068;401810131;401810148;401810233;401810347;401810372;401810387;401810398;401810419;401810476;401810491;401810500;401810521;401810522;401810526;401810536;401810545;401810569;401810646;401810661;401810667;401810671;401810675;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810783;401810784;401810807;401810811;401810816;401810824;401810826;401810831;401810843;401810915;401810933;401810939;401810947;401810949;401810958;401810965;401810987;401812692;401812729;401866758;401869191;401869386;401869397;401869402;401869410;401869418,0.9985631503767701,0.9819121447028424,0.9399182792807,1.0,1.0
,775,grouped_coverage,,2025-01-03T02:53:02Z,2026-05-03T21:58:03Z,,,ladder_base,0.80,P4,31.0,401705032;401705039;401705046;401705068;401705091;401705105;401705108;401705110;401705119;401705142;401705147;401705161;401705174;401705176;401705190;401705220;401705223;401705227;401705755;401766124;401767820;401767910;401768065;401769838;401769987;401809813;401809839;401809934;401809952;401810007;401810008;401810026;401810044;401810066;401810068;401810148;401810347;401810350;401810372;401810387;401810398;401810417;401810419;401810476;401810491;401810500;401810521;401810522;401810526;401810545;401810563;401810569;401810646;401810667;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810784;401810807;401810816;401810824;401810826;401810831;401810843;401810933;401810939;401810947;401810949;401810958;401810965;401810979;401810987;401812692;401812710;401812729;401866758;401869191;401869386;401869397;401869402;401869410;401869418,0.9996979056806254,0.9974193548387097,0.9276529632025763,1.0,1.0
,774,grouped_coverage,,2025-01-03T02:55:03Z,2026-05-03T22:02:05Z,,,ladder_base,0.80,P4,32.0,401705032;401705068;401705105;401705110;401705142;401705147;401705161;401705174;401705176;401705190;401705220;401705223;401705227;401766124;401767820;401768065;401769838;401769987;401809816;401809839;401809952;401810008;401810026;401810044;401810066;401810068;401810148;401810372;401810387;401810398;401810417;401810419;401810476;401810491;401810521;401810522;401810526;401810536;401810646;401810661;401810675;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810763;401810783;401810784;401810807;401810811;401810816;401810826;401810831;401810843;401810933;401810939;401810947;401810949;401810958;401810965;401810979;401810987;401866758;401869191;401869386;401869397;401869402;401869418,0.9999571483821578,1.0,0.8761713262081433,1.0,1.0
,775,grouped_coverage,,2025-01-03T03:00:04Z,2026-05-03T22:04:04Z,,,ladder_base,0.80,P4,33.0,401705032;401705046;401705091;401705108;401705119;401705147;401705161;401705174;401705176;401705190;401705223;401768065;401769838;401809813;401810007;401810026;401810044;401810066;401810068;401810372;401810398;401810417;401810419;401810476;401810522;401810545;401810646;401810690;401810697;401810702;401810705;401810759;401810763;401810807;401810811;401810816;401810824;401810939;401810949;401810965;401812692;401866758;401869191;401869386;401869402;401869418,0.9999902017266876,1.0,0.9500753555555841,1.0,1.0
,774,grouped_coverage,,2025-01-03T03:01:02Z,2026-05-03T22:03:05Z,,,ladder_base,0.80,P4,34.0,401705032;401705039;401705105;401705119;401705147;401705161;401705176;401705190;401705223;401705227;401766124;401767910;401769838;401769987;401809816;401809839;401809952;401810008;401810026;401810044;401810068;401810347;401810350;401810387;401810398;401810476;401810522;401810526;401810536;401810545;401810569;401810667;401810675;401810685;401810690;401810697;401810702;401810705;401810756;401810759;401810783;401810784;401810807;401810811;401810816;401810824;401810831;401810843;401810933;401810939;401810947;401810949;401810958;401810979;401810987;401812710;401866758;401869191;401869386;401869402;401869410;401869418,0.9999980178449481,1.0,0.958632863398162,1.0,1.0
,775,grouped_coverage,,2025-01-03T03:09:03Z,2026-05-03T22:08:05Z,,,ladder_base,0.80,P4,35.0,401705032;401705046;401705105;401705147;401705174;401705190;401705220;401705223;401766124;401767910;401769838;401809816;401809839;401810066;401810068;401810387;401810398;401810417;401810476;401810521;401810522;401810526;401810536;401810545;401810563;401810661;401810667;401810685;401810784;401810826;401810831;401810933;401810939;401810979;401810987;401812710;401869191;401869386;401869402;401869410;401869418,0.9999997309740657,1.0,0.9561446655649689,1.0,1.0
,774,grouped_coverage,,2025-01-03T03:11:03Z,2026-05-01T02:29:04Z,,,ladder_base,0.80,P4,36.0,401705032;401705039;401705068;401705091;401705105;401705147;401705161;401705190;401809952;401810008;401810044;401810347;401810372;401810398;401810476;401810536;401810563;401810569;401810646;401810685;401810690;401810763;401810783;401810807;401810826;401810831;401810947;401810979;401812710;401866758;401869410,0.9999999438924773,1.0,0.9467774353210481,1.0,1.0
,775,grouped_coverage,,2025-01-04T03:24:03Z,2026-05-01T06:09:04Z,,,ladder_base,0.80,P4,37.0,401705039;401705105;401705161;401705176;401705220;401705223;401767820;401767910;401769838;401769987;401810068;401810347;401810526;401810646;401810675;401810705;401810811;401810826;401810933;401810958;401810979;401810987;401812710;401866758;401869191;401869386;401869402,0.9999999797858387,1.0,0.874544158012473,1.0,1.0
,775,grouped_coverage,,2025-01-08T02:27:03Z,2026-05-03T22:09:04Z,,,ladder_base,0.80,P4,38.0,401705068;401705105;401705147;401705223;401767910;401809839;401810066;401810068;401810372;401810398;401810417;401810476;401810521;401810545;401810563;401810759;401810783;401810807;401810843;401812710;401869418,0.9999999913734091,1.0,0.9155006890690498,1.0,1.0
,774,grouped_coverage,,2025-01-20T02:09:03Z,2026-03-13T02:30:28Z,,,ladder_base,0.80,P4,39.0,401705161;401705223;401767820;401769987;401809952;401810068;401810545;401810661;401810685;401810811,0.9999999961316979,1.0,0.950683324440245,1.0,1.0
,775,grouped_coverage,,2025-01-03T03:12:03Z,2026-05-01T03:07:03Z,,,ladder_base,0.80,P4,40.0,401705032;401705105;401705119;401705174;401705176;401705190;401810007;401810008;401810026;401810066;401810068;401810526;401810563;401810667;401810690;401810759;401810763;401810811;401810826;401810949;401810958;401810979;401869386;401869410,0.9999999984166331,1.0,0.9264644435570222,1.0,1.0
,774,grouped_coverage,,2025-01-20T02:10:03Z,2026-05-03T22:11:04Z,,,ladder_base,0.80,P4,41.0,401705161;401705174;401705220;401705223;401705227;401769838;401810007;401810008;401810545;401810685;401810816;401810831;401810958;401810979;401866758;401869418,0.9999999997771858,1.0,0.9311135631603591,1.0,1.0
,775,grouped_coverage,,2025-01-05T02:15:03Z,2026-04-29T04:23:18Z,,,ladder_base,0.80,P4,42.0,401705046;401705091;401705227;401769838;401810417;401810545;401810667;401810690;401810705;401810843;401810939;401810987;401869191;401869386,0.9999999999520044,1.0,0.9090893035341624,1.0,1.0
,774,grouped_coverage,,2025-01-03T03:13:03Z,2026-04-04T02:15:52Z,,,ladder_base,0.80,P4,43.0,401705032;401705105;401705147;401705190;401810008;401810372;401810476;401810526;401810690;401810759;401810807;401810949;401810979,0.9999999999883782,1.0,0.9211824524965719,1.0,1.0
,775,grouped_coverage,,2025-01-18T03:32:04Z,2026-04-19T19:29:06Z,,,ladder_base,0.80,P4,44.0,401705147;401705161;401705176;401705223;401810044;401810066;401810521;401810545;401810646;401810685;401810702;401810705;401810756;401810816;401810843;401810939;401810949;401810979;401869191,0.9999999999990764,1.0,0.9719619935184021,1.0,1.0
,774,grouped_coverage,,2025-01-05T02:18:03Z,2026-04-29T05:48:03Z,,,ladder_base,0.80,P4,45.0,401705046;401705174;401769838;401809952;401810044;401810398;401810702;401810784;401810843;401869191;401869386,0.9999999999999559,1.0,0.8748490421536066,1.0,1.0
,775,grouped_coverage,,2025-01-05T02:16:03Z,2026-05-04T00:06:03Z,,,ladder_base,0.80,P4,46.0,401705046;401705105;401705174;401809952;401810044;401810646;401810685;401810705;401810763;401810784;401810807;401869418,0.9999999999999977,1.0,0.9673451424444156,1.0,1.0
,774,grouped_coverage,,2025-01-03T03:14:03Z,2026-05-04T00:56:03Z,,,ladder_base,0.80,P4,47.0,401705032;401705105;401705161;401705176;401705190;401869418,1.0,1.0,0.7535309363244495,1.0,1.0
,775,grouped_coverage,,2025-01-24T06:38:04Z,2026-01-31T03:02:20Z,,,ladder_base,0.80,P4,48.0,401705190;401705223;401769838;401810066;401810398;401810526;401810545,1.0,1.0,0.9078416629876317,1.0,1.0
,774,grouped_coverage,,2026-01-31T03:03:19Z,2026-04-19T22:13:42Z,,,ladder_base,0.80,P4,49.0,401810545;401810705;401810807;401810979;401866758;401869191,1.0,1.0,0.974024749180668,1.0,1.0
,452,grouped_coverage,,2025-04-13T19:56:05Z,2025-12-15T00:16:06Z,,,ladder_base,0.80,OT,0.0,401705755;401766462;401836799,1.0693880771880273e-06,0.0,0.0,0.08643735593461066,1.0
,452,grouped_coverage,,2025-04-13T22:26:05Z,2025-12-15T04:29:14Z,,,ladder_base,0.80,OT,1.0,401705764;401809236;401836799,1.9306574690497306e-05,0.0,0.0,0.04223268390628059,1.0
,452,grouped_coverage,,2025-01-13T03:52:03Z,2026-03-26T04:25:27Z,,,ladder_base,0.80,OT,2.0,401705112;401705755;401705764;401766462;401769746;401809236;401810147;401810913;401836799,0.03204802885346934,0.04424778761061947,0.016968007644363063,0.10684196426506828,1.0
,452,grouped_coverage,,2025-01-13T03:39:03Z,2026-03-31T04:21:50Z,,,ladder_base,0.80,OT,3.0,401705112;401705171;401705755;401705764;401766462;401769746;401809236;401810147;401810380;401810829;401810913;401810952;401836799;401836805,0.8923190086635653,0.918141592920354,0.8282662604024997,0.9269804289357366,1.0
,452,grouped_coverage,,2025-01-21T03:31:03Z,2026-03-31T06:44:45Z,,,ladder_base,0.80,OT,4.0,401705171;401705755;401810147;401810380;401810829;401810952;401836805,0.9840315406580749,0.995575221238938,0.9687370894751077,0.9871122063003781,0.0
,451,grouped_coverage,,2025-01-21T03:36:03Z,2026-03-31T04:26:47Z,,,ladder_base,0.80,OT,5.0,401705171;401810147;401810380;401810952;401836805,0.9998783456820054,1.0,0.9295368921132872,1.0,1.0
,1284,grouped_coverage,,2025-01-11T02:47:03Z,2026-04-27T02:06:04Z,,,ladder_base,0.80,ALL,0.0,401705095;401705170;401809511;401810052;401810504;401810665;401810679;401810691;401810981;401812724;401869406,1.8599634206003284e-21,0.0,0.0,0.0685218177477343,1.0
,1283,grouped_coverage,,2025-01-11T02:46:03Z,2026-04-27T01:30:07Z,,,ladder_base,0.80,ALL,1.0,401705095;401705118;401705145;401705170;401809773;401810052;401810182;401810269;401810389;401810564;401810665;401810679;401810770;401810981;401812724;401869406,2.647365502543701e-16,0.0,0.0,0.10421276727369588,1.0
,1284,grouped_coverage,,2025-01-11T02:45:03Z,2026-03-07T22:36:33Z,,,ladder_base,0.80,ALL,2.0,401705095;401705126;401705144;401705145;401705159;401705170;401705224;401705759;401809511;401809773;401810052;401810154;401810389;401810504;401810537;401810665;401810677;401810770;401836807,7.509498031547118e-14,0.0,0.0,0.15043064972991327,1.0
,1283,grouped_coverage,,2025-01-07T02:53:03Z,2026-02-25T03:13:20Z,,,ladder_base,0.80,ALL,3.0,401705061;401705129;401705170;401809511;401810031;401810691;401812483;401812680;401812734;401836807,1.1198986868455127e-12,0.0,0.0,0.0819927965422783,1.0
,1283,grouped_coverage,,2025-01-07T02:54:03Z,2026-04-26T01:28:04Z,,,ladder_base,0.80,ALL,4.0,401705061;401705074;401705224;401809511;401810031;401810123;401810182;401810241;401810389;401810533;401810645;401810665;401810679;401810910;401810981;401812680;401812712;401812724;401869391,2.5643425819332278e-12,0.0,0.0,0.07347221900821396,1.0
,1284,grouped_coverage,,2025-01-06T01:18:03Z,2026-05-09T03:37:05Z,,,ladder_base,0.80,ALL,5.0,401705055;401705061;401705095;401705133;401705144;401705145;401705159;401705170;401705208;401705224;401705759;401809511;401809773;401810052;401810123;401810241;401810269;401810504;401810537;401810645;401810665;401810940;401810981;401812483;401812680;401812734;401836807;401869391;401869408;401869417;401871161,1.9452872160294064e-10,0.0,0.0,0.15807506187790785,1.0
,1283,grouped_coverage,,2025-01-06T03:34:03Z,2026-05-09T01:45:07Z,,,ladder_base,0.80,ALL,6.0,401705055;401705118;401705126;401705138;401705144;401705145;401705159;401705170;401705208;401705755;401705759;401809511;401809773;401809955;401810052;401810123;401810154;401810182;401810229;401810239;401810269;401810389;401810504;401810533;401810537;401810564;401810639;401810649;401810665;401810679;401810691;401810770;401810910;401810940;401810981;401812678;401812680;401812712;401812724;401836807;401869391;401869406;401871161,2.5985225576015878e-08,0.0,0.0,0.09428408785367387,1.0
,1284,grouped_coverage,,2025-01-07T02:51:03Z,2026-04-29T01:31:04Z,,,ladder_base,0.80,ALL,7.0,401705061;401705074;401705118;401705126;401705129;401705138;401705145;401705170;401705224;401705238;401705755;401705759;401766462;401809511;401809955;401810031;401810052;401810076;401810123;401810182;401810184;401810389;401810504;401810533;401810537;401810564;401810652;401810665;401810688;401810691;401810770;401810806;401810981;401812678;401812680;401812734;401839023;401869373;401869391;401869406;401869408,2.1133209396931493e-07,0.0,0.0,0.06470845287510954,1.0
,1283,grouped_coverage,,2025-01-06T01:17:02Z,2026-05-02T01:35:15Z,,,ladder_base,0.80,ALL,8.0,401705055;401705061;401705074;401705095;401705118;401705126;401705129;401705133;401705145;401705159;401705170;401705206;401705208;401705224;401705238;401705755;401705759;401766125;401769743;401809511;401809773;401810031;401810052;401810060;401810076;401810123;401810154;401810182;401810184;401810239;401810241;401810269;401810389;401810504;401810509;401810533;401810564;401810645;401810652;401810665;401810679;401810684;401810688;401810691;401810696;401810806;401810940;401810981;401812483;401812678;401812680;401812712;401812720;401812724;401812734;401836799;401836807;401869373;401869391;401869404;401869406;401869417,2.6074449156236583e-06,0.0,0.0,0.04880452182385343,1.0
,1283,grouped_coverage,,2025-01-03T02:41:03Z,2026-05-09T01:44:05Z,,,ladder_base,0.80,ALL,9.0,401705030;401705055;401705061;401705074;401705095;401705118;401705138;401705144;401705145;401705159;401705170;401705191;401705206;401705224;401705238;401705759;401705764;401766125;401809236;401809511;401809773;401809808;401809818;401809955;401810031;401810052;401810060;401810076;401810123;401810138;401810154;401810182;401810184;401810229;401810239;401810241;401810269;401810284;401810389;401810504;401810533;401810537;401810564;401810639;401810645;401810649;401810652;401810665;401810679;401810684;401810688;401810691;401810696;401810770;401810806;401810910;401810940;401810981;401812483;401812678;401812680;401812720;401812724;401812734;401836799;401836807;401839023;401869373;401869391;401869404;401869406;401869408;401869417;401871161,4.578056022023067e-05,0.0,0.0,0.09305443614421935,1.0
,1284,grouped_coverage,,2025-01-03T02:39:03Z,2026-06-09T03:23:04Z,,,ladder_base,0.80,ALL,10.0,401705030;401705055;401705061;401705074;401705095;401705118;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705170;401705172;401705191;401705206;401705208;401705224;401705238;401705755;401705759;401705764;401748705;401766125;401766462;401769743;401809236;401809511;401809773;401809795;401809808;401809818;401809955;401810031;401810048;401810052;401810060;401810076;401810123;401810138;401810147;401810154;401810182;401810184;401810229;401810239;401810241;401810269;401810284;401810349;401810365;401810389;401810400;401810486;401810504;401810509;401810533;401810537;401810564;401810639;401810645;401810649;401810665;401810677;401810679;401810684;401810688;401810691;401810696;401810770;401810806;401810910;401810913;401810940;401810981;401812483;401812678;401812680;401812712;401812720;401812724;401812734;401836799;401836807;401859965;401869373;401869391;401869406;401869408;401869417;401871161,0.0004233920456461716,0.004672897196261682,0.0,0.1334094720754581,1.0
,1283,grouped_coverage,,2025-01-03T02:38:03Z,2026-04-04T01:35:38Z,,,ladder_base,0.80,ALL,11.0,401705030;401705055;401705061;401705095;401705138;401705206;401705224;401705759;401748705;401809511;401809795;401810048;401810052;401810123;401810138;401810154;401810241;401810269;401810349;401810639;401810645;401810652;401810665;401810677;401810691;401810806;401810940;401810981,0.0013352313862074066,0.000779423226812159,0.0,0.06124670108325013,1.0
,1283,grouped_coverage,,2025-01-03T02:36:03Z,2026-06-09T03:47:03Z,,,ladder_base,0.80,ALL,12.0,401705030;401705055;401705061;401705074;401705086;401705095;401705118;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705170;401705191;401705208;401705224;401705238;401705755;401705759;401705764;401748705;401766462;401769743;401809236;401809511;401809773;401809795;401809808;401809818;401809955;401810031;401810048;401810052;401810058;401810060;401810076;401810123;401810138;401810147;401810154;401810182;401810184;401810229;401810239;401810241;401810269;401810349;401810365;401810389;401810400;401810486;401810504;401810509;401810533;401810537;401810564;401810639;401810645;401810649;401810652;401810665;401810677;401810679;401810684;401810688;401810691;401810696;401810770;401810806;401810913;401810940;401810981;401812483;401812680;401812712;401812720;401812724;401836754;401836799;401836807;401839023;401850920;401859965;401869373;401869391;401869404;401869406;401869408;401871161,0.0030619033391799783,0.005455962587685113,0.0,0.10832426790696273,1.0
,1284,grouped_coverage,,2025-01-06T00:44:03Z,2026-06-09T03:27:04Z,,,ladder_base,0.80,ALL,13.0,401705055;401705061;401705074;401705086;401705095;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705170;401705172;401705191;401705206;401705208;401705224;401705238;401705755;401705759;401705764;401748705;401766462;401768045;401768063;401769743;401809236;401809511;401809773;401809795;401809808;401809818;401809955;401810031;401810048;401810052;401810058;401810060;401810076;401810123;401810138;401810147;401810154;401810182;401810184;401810229;401810241;401810269;401810284;401810349;401810365;401810370;401810389;401810391;401810400;401810486;401810504;401810533;401810537;401810538;401810564;401810639;401810645;401810649;401810652;401810665;401810677;401810679;401810684;401810691;401810696;401810770;401810806;401810819;401810829;401810910;401810913;401810940;401810981;401812483;401812678;401812680;401812712;401812720;401812724;401812734;401836754;401836799;401836805;401836807;401839023;401850920;401859965;401869373;401869391;401869404;401869406;401869417;401871161,0.012584386462608253,0.027258566978193146,3.245660016233656e-05,0.08771405154104396,1.0
,1283,grouped_coverage,,2025-01-03T02:33:02Z,2026-06-09T03:26:14Z,,,ladder_base,0.80,ALL,14.0,401705030;401705055;401705061;401705074;401705095;401705118;401705126;401705129;401705133;401705138;401705145;401705159;401705170;401705172;401705191;401705206;401705208;401705224;401705238;401705759;401705764;401748705;401766125;401766462;401768045;401768063;401769743;401769746;401809236;401809511;401809773;401809795;401809808;401809955;401810013;401810031;401810034;401810048;401810052;401810055;401810058;401810060;401810076;401810123;401810138;401810147;401810154;401810182;401810184;401810229;401810239;401810241;401810269;401810349;401810365;401810370;401810383;401810389;401810504;401810533;401810537;401810538;401810564;401810639;401810645;401810649;401810652;401810665;401810671;401810677;401810679;401810684;401810688;401810691;401810696;401810770;401810806;401810829;401810910;401810913;401810940;401810981;401812483;401812680;401812712;401812720;401812724;401812734;401836754;401836805;401836807;401839023;401850920;401859965;401869373;401869389;401869391;401869404;401869406;401869408;401869417;401871161,0.0337413776714697,0.042868277474668745,0.0022619467346314892,0.11553819294352485,1.0
,1284,grouped_coverage,,2025-01-03T02:05:03Z,2026-06-09T03:08:04Z,,,ladder_base,0.80,ALL,15.0,401705030;401705055;401705061;401705086;401705095;401705118;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705170;401705171;401705172;401705191;401705206;401705208;401705224;401705759;401705764;401748705;401766125;401766462;401768045;401768063;401769743;401809236;401809511;401809773;401809795;401809808;401809955;401810013;401810031;401810034;401810048;401810052;401810058;401810060;401810076;401810123;401810138;401810147;401810154;401810182;401810184;401810229;401810239;401810241;401810269;401810349;401810370;401810380;401810389;401810391;401810419;401810504;401810509;401810533;401810564;401810639;401810645;401810649;401810652;401810665;401810671;401810675;401810677;401810679;401810684;401810688;401810691;401810696;401810770;401810806;401810829;401810910;401810913;401810921;401810940;401810981;401812483;401812678;401812680;401812712;401812720;401812724;401812734;401836754;401836805;401836807;401839023;401850920;401859965;401869373;401869391;401869404;401869406;401869408;401869417;401871161,0.07458181172154697,0.04906542056074766,0.01958534606098695,0.16827561178496034,1.0
,1283,grouped_coverage,,2025-01-03T01:46:03Z,2026-06-09T03:07:05Z,,,ladder_base,0.80,ALL,16.0,401705030;401705055;401705061;401705074;401705086;401705095;401705110;401705118;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705170;401705171;401705172;401705191;401705206;401705224;401705238;401705755;401705759;401705764;401748705;401766124;401766125;401766462;401768045;401768063;401769746;401809236;401809511;401809773;401809795;401809808;401809818;401809934;401809955;401810013;401810031;401810034;401810048;401810052;401810055;401810058;401810060;401810076;401810123;401810138;401810147;401810154;401810182;401810184;401810229;401810239;401810241;401810269;401810284;401810349;401810365;401810380;401810383;401810389;401810391;401810400;401810419;401810491;401810504;401810509;401810533;401810537;401810538;401810564;401810639;401810645;401810649;401810652;401810665;401810667;401810671;401810675;401810677;401810679;401810688;401810691;401810696;401810770;401810806;401810819;401810829;401810910;401810913;401810940;401810952;401812483;401812678;401812680;401812712;401812720;401812724;401812729;401812734;401836754;401836799;401836805;401836807;401839023;401850920;401859965;401869373;401869389;401869391;401869404;401869406;401869408;401869417;401871161,0.12314161598090621,0.12626656274356976,0.026215411943153747,0.2518858239135217,1.0
,1283,grouped_coverage,,2025-01-03T01:28:03Z,2026-06-09T03:05:04Z,,,ladder_base,0.80,ALL,17.0,401705030;401705039;401705055;401705061;401705074;401705086;401705095;401705110;401705118;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705170;401705171;401705172;401705174;401705191;401705206;401705208;401705224;401705238;401705759;401705764;401748705;401766124;401766125;401766462;401768045;401768063;401769743;401809236;401809773;401809795;401809808;401809818;401809839;401810013;401810031;401810034;401810048;401810052;401810058;401810060;401810076;401810123;401810131;401810138;401810147;401810154;401810182;401810229;401810233;401810239;401810241;401810269;401810284;401810349;401810360;401810380;401810383;401810389;401810400;401810417;401810419;401810491;401810504;401810509;401810533;401810537;401810538;401810564;401810639;401810645;401810649;401810652;401810665;401810667;401810671;401810675;401810677;401810679;401810684;401810688;401810691;401810696;401810770;401810806;401810819;401810829;401810910;401810913;401810921;401810940;401812483;401812678;401812680;401812692;401812712;401812720;401812724;401812729;401812734;401836754;401836799;401836805;401836807;401850920;401859965;401869373;401869391;401869404;401869406;401871161,0.19197060386114623,0.14341387373343725,0.05106070544326577,0.3435810168349676,1.0
,1284,grouped_coverage,,2025-01-03T01:26:03Z,2026-06-09T02:47:03Z,,,ladder_base,0.80,ALL,18.0,401705030;401705039;401705055;401705061;401705074;401705086;401705095;401705110;401705112;401705118;401705126;401705129;401705133;401705138;401705144;401705145;401705159;401705170;401705171;401705172;401705174;401705191;401705206;401705224;401705759;401705764;401748705;401766124;401766125;401766462;401767820;401767910;401768045;401768063;401769743;401769746;401809236;401809773;401809795;401809808;401809813;401809839;401809934;401809955;401810013;401810031;401810034;401810052;401810058;401810060;401810076;401810123;401810138;401810154;401810182;401810184;401810229;401810233;401810239;401810241;401810269;401810284;401810349;401810365;401810370;401810380;401810383;401810389;401810417;401810419;401810491;401810504;401810509;401810533;401810537;401810538;401810564;401810569;401810639;401810645;401810649;401810652;401810665;401810667;401810671;401810675;401810679;401810684;401810688;401810691;401810696;401810770;401810783;401810806;401810819;401810829;401810910;401810921;401810940;401810952;401812483;401812678;401812680;401812692;401812712;401812720;401812724;401812729;401836754;401836799;401836805;401836807;401839023;401850920;401859965;401869373;401869391;401869402;401869404;401869406;401869408;401869410;401869417;401871161,0.25904600448249976,0.23130841121495327,0.10210906932278058,0.4177763354648893,1.0
