arm,game,game_date,n_ticks,loss_arm_sum,loss_incumbent_sum,loss_market_sum
hot_night,401704833,2024-11-23,275,58.16424059328945,65.95644446137095,67.96175625
hot_night,401704834,2024-11-23,269,4.97349061777849,5.047710295992331,4.574497000000001
hot_night,401704835,2024-11-23,255,72.54311944823397,75.67007778788803,75.78448149999998
hot_night,401704836,2024-11-23,253,28.845519302766018,30.35345839737086,31.323596000000002
hot_night,401704843,2024-11-25,270,32.97403694840162,29.2229364564759,30.10856175
hot_night,401704844,2024-11-25,280,38.846608488980905,34.86194887961183,33.952499499999995
hot_night,401704845,2024-11-25,256,8.235971354695195,7.246582298527036,6.6520565000000005
hot_night,401704847,2024-11-25,245,1.135915304067745,0.9894776784284104,0.8730987499999997
hot_night,401704871,2024-12-01,291,15.541823816419289,13.864528778540674,14.07718575
hot_night,401704872,2024-12-01,269,29.69108717782594,25.980774773456954,25.3732835
hot_night,401704873,2024-12-01,267,42.87697528537515,41.69014939076061,41.061356
hot_night,401704874,2024-12-01,260,0.47322937240194884,0.3470407558161963,0.2994977500000001
hot_night,401704875,2024-12-01,274,27.170146641434954,30.541928051693695,29.872370000000004
hot_night,401704876,2024-12-01,296,40.32858218429005,41.35269310988164,40.37858475
hot_night,401704877,2024-12-01,265,17.676099521810475,14.009303402697569,14.27788325
hot_night,401704878,2024-12-01,265,17.783553688335903,16.039925922297673,16.391338
hot_night,401704879,2024-12-01,271,68.7870328964999,66.41308824873728,68.30678300000001
hot_night,401704880,2024-12-01,266,34.052604515362695,33.49531413997574,32.687313
hot_night,401704881,2024-12-02,261,12.057324065649272,9.561697877364544,8.88033975
hot_night,401704882,2024-12-02,252,2.302452394011768,1.7594556691419796,1.55974125
hot_night,401704883,2024-12-02,262,5.465146283376997,5.864771884731211,5.4257469999999985
hot_night,401704884,2024-12-02,252,3.777400592162714,4.438123424337438,4.0662892500000005
hot_night,401704885,2024-12-04,268,0.40673116921765573,0.2939602192794055,0.24206850000000002
hot_night,401704886,2024-12-04,263,15.183643485492778,15.04668976797392,14.448077000000001
hot_night,401704887,2024-12-04,262,3.445779644298895,4.005290217939856,3.692860499999999
hot_night,401704888,2024-12-04,278,11.839692959902585,9.118537776457728,9.20731475
hot_night,401704889,2024-12-04,274,21.389096573468468,22.44388467956555,23.045678499999998
hot_night,401704890,2024-12-04,256,1.2866209990493254,1.592774142770077,1.5971975000000005
hot_night,401704891,2024-12-05,269,10.747538356854623,8.528537911012599,7.9590905
hot_night,401704892,2024-12-05,252,0.41950006736619605,0.28792448044906793,0.269879
hot_night,401704893,2024-12-05,255,4.1047005032604895,3.0999272236881397,2.778793
hot_night,401704894,2024-12-05,261,0.5087175524905735,0.3761771281701593,0.35919500000000004
hot_night,401704895,2024-12-05,273,41.921196792380066,36.826984694801965,35.87603075
hot_night,401704896,2024-12-05,268,39.00006559683281,45.98319432801075,45.3993565
hot_night,401704897,2024-12-05,288,5.287765299844663,6.275244269210699,6.353340749999999
hot_night,401704898,2024-12-05,267,26.540335897702324,27.36991801507096,26.571526499999997
hot_night,401704899,2024-12-06,278,16.815965852611974,22.215165610896683,21.42577125
hot_night,401704900,2024-12-06,304,41.75061328100644,41.38955093035034,40.3112595
hot_night,401704901,2024-12-06,270,20.997342791963998,16.812182267331313,15.975524500000002
hot_night,401704902,2024-12-06,248,8.057739310535275,8.975816404333953,9.116488749999998
hot_night,401704903,2024-12-06,258,5.558371170900842,6.41358337189919,6.48293475
hot_night,401704904,2024-12-06,269,12.17507316473436,13.91543213750931,14.1990335
hot_night,401704905,2024-12-06,263,5.540237432898364,6.71517671227277,6.849963500000001
hot_night,401704906,2024-12-07,268,0.9015768213435507,0.6173440480302772,0.39115600000000006
hot_night,401704907,2024-12-07,279,26.585005663968115,31.44837171337424,38.08248425
hot_night,401704908,2024-12-07,268,1.399215256194663,0.9868674230091036,0.6479622499999996
hot_night,401704909,2024-12-07,267,23.232641885954592,27.566363992981184,21.4549955
hot_night,401704910,2024-12-07,257,2.920701135199876,2.467773230238075,1.6473602500000002
hot_night,401704911,2024-12-07,273,40.936390570776645,44.67287768028677,36.4080735
hot_night,401704912,2024-12-07,266,8.797253509993412,9.424870636309103,13.121234999999999
hot_night,401704913,2024-12-08,268,17.02765345706175,18.683647899675645,14.737877
hot_night,401704914,2024-12-08,274,32.27761891605187,32.11852135020629,25.409959
hot_night,401704915,2024-12-08,288,69.37362302237506,71.86766724545414,63.21564875000001
hot_night,401704916,2024-12-08,263,5.793021762252643,6.278309484296851,4.549992250000001
hot_night,401704917,2024-12-08,265,10.879902557355756,13.718462441889233,18.185842499999996
hot_night,401704918,2024-12-08,277,34.937294425815224,32.20056602689766,40.27487175
hot_night,401704919,2024-12-08,267,1.7762604855490185,1.3006269757371969,0.8518045000000001
hot_night,401704920,2024-12-08,272,10.276878032716265,8.429407523346086,11.736071
hot_night,401704921,2024-12-08,268,33.24696897959909,31.432629681812706,39.410012749999986
hot_night,401704922,2024-12-08,268,11.468588741285425,11.679733167927987,8.44522325
hot_night,401704923,2024-12-08,262,0.682191340812118,0.5946870146619126,0.9498602500000003
hot_night,401704924,2024-12-08,257,6.5907079754220526,5.789602139406582,8.200985750000001
hot_night,401704925,2024-12-09,265,23.487049150955922,20.191376409193698,14.705881
hot_night,401704954,2024-12-22,278,25.044533794739504,20.14175269167758,15.0611175
hot_night,401704955,2024-12-22,250,32.71881908552122,32.86247879042191,26.744005499999997
hot_night,401704956,2024-12-22,303,51.21899937387397,44.39940522641866,36.19437125
hot_night,401704957,2024-12-23,252,2.017877080123074,1.5485322343710013,1.0493262500000002
hot_night,401704958,2024-12-23,282,1.9663304418927803,1.1717868775278215,1.856151
hot_night,401704959,2024-12-23,287,76.64370726579503,77.16262794029772,83.44958325
hot_night,401704960,2024-12-23,272,9.245277873163944,10.977283785233494,15.797024999999998
hot_night,401704961,2024-12-23,279,27.40616203743817,26.831412033326234,33.867137750000005
hot_night,401704962,2024-12-23,279,2.682898117196662,2.5959488899834855,3.962057
hot_night,401704963,2024-12-23,265,0.7253742028959099,0.5295711009045497,0.8479749999999997
hot_night,401704964,2024-12-23,246,10.682407631715801,10.633344400198496,8.030100500000001
hot_night,401704965,2024-12-23,272,69.14941321103485,72.09719601425839,61.9831805
hot_night,401704966,2024-12-23,285,1.3540366361051754,0.774004870401723,1.2536199999999997
hot_night,401704967,2024-12-23,282,0.8754063659293909,0.6958769197017516,1.12063575
hot_night,401704968,2024-12-23,255,7.34721558624256,7.031961541277464,9.968378750000001
hot_night,401704969,2024-12-23,259,48.511577761412084,50.25176697287046,41.785331250000006
hot_night,401704970,2024-12-23,264,55.75438398414143,58.50636594135649,50.3181575
hot_night,401704971,2024-12-25,282,16.391436827559595,14.765171386426855,19.8251245
hot_night,401704972,2024-12-25,263,21.060848088734737,22.996790425272785,18.576028250000004
hot_night,401704973,2024-12-25,268,49.99515693794282,57.03140827879097,48.778644250000006
hot_night,401704974,2024-12-25,269,40.972013279405736,41.34239967625399,33.2607065
hot_night,401704975,2024-12-25,260,18.433123460195606,19.16162517083722,25.3975555
hot_night,401704976,2024-12-26,268,47.4688822805138,41.917572327164805,33.526067749999996
hot_night,401704977,2024-12-26,273,67.75095682854818,69.59968787853711,60.73710850000001
hot_night,401704978,2024-12-26,272,21.27376221463058,21.799856263131154,27.813806
hot_night,401704979,2024-12-26,277,58.53887084864732,55.67959086521326,62.86144875
hot_night,401704980,2024-12-26,276,1.127956753452696,0.7950851352121648,1.27059725
hot_night,401704981,2024-12-26,276,76.46427516694101,78.9267141418109,70.7677355
hot_night,401704982,2024-12-26,246,2.842501918038746,2.0227976696695746,1.3710132500000003
hot_night,401704983,2024-12-26,260,31.625392086950324,29.76112412774741,36.968433
hot_night,401704984,2024-12-26,277,110.72643104832379,109.8904220374213,103.45568775
hot_night,401704985,2024-12-27,271,20.27806882506363,20.363711797879414,14.94356375
hot_night,401704986,2024-12-27,256,0.3067510934324359,0.2652789592279384,0.43024825000000017
hot_night,401704987,2024-12-27,276,13.572815636611736,13.492064048593463,9.766540500000001
hot_night,401704988,2024-12-27,266,51.80092462765829,55.74615768918064,48.1096595
hot_night,401704989,2024-12-27,282,5.021334962225588,3.637548524569533,2.4422550000000003
hot_night,401704990,2024-12-27,273,11.262516901939108,9.813416806701971,7.12624225
hot_night,401704991,2024-12-27,277,12.851031123034716,12.63925387199702,9.260707499999999
hot_night,401704992,2024-12-27,272,5.146709214847363,5.01606806923955,7.3092535000000005
hot_night,401704993,2024-12-28,255,15.332298356672712,14.959809276235955,20.329131500000003
hot_night,401704994,2024-12-28,255,0.8705280794448303,0.5932847862658921,0.37515499999999985
hot_night,401704995,2024-12-28,306,23.88589010146063,19.106226483970296,14.71923625
hot_night,401704996,2024-12-28,276,21.09275901100847,22.09349177700655,28.626761249999998
hot_night,401704997,2024-12-28,286,21.39621807959025,20.92532690613654,26.955986499999998
hot_night,401704998,2024-12-28,287,5.675290386951289,5.289534866529276,7.6715385000000005
hot_night,401704999,2024-12-28,295,28.864392811595906,27.496300903965647,20.977403250000002
hot_night,401705000,2024-12-28,280,5.909249392325321,7.637049167478402,10.777547
hot_night,401705001,2024-12-28,270,24.16513551068488,21.56432693670247,27.643111
hot_night,401705002,2024-12-29,283,63.734938849707675,58.87402802840937,66.41557524999999
hot_night,401705003,2024-12-29,264,52.308227668590334,57.315396316127824,49.052133749999996
hot_night,401705004,2024-12-29,273,14.856300876810263,12.690341456944369,9.224701999999999
hot_night,401705005,2024-12-29,263,70.31336815065197,73.6076584948348,64.95311299999999
hot_night,401705006,2024-12-29,254,1.6926118642515018,1.5448986517287353,2.30795225
hot_night,401705007,2024-12-29,287,16.892048517812146,16.422181414463324,21.84468525
hot_night,401705008,2024-12-30,282,21.81353410185615,20.38226016706165,17.71103225
hot_night,401705009,2024-12-30,270,5.7993293853330865,4.517169943469368,3.8681607499999995
hot_night,401705010,2024-12-30,284,42.04135041037397,36.328021660367824,31.973982999999997
hot_night,401705011,2024-12-30,263,11.080949833079995,9.689915106341257,8.307977000000001
hot_night,401705012,2024-12-30,276,13.794131562712563,11.994484114361688,10.3539705
hot_night,401705013,2024-12-30,294,3.861557663114703,4.055570141726387,3.4782184999999997
hot_night,401705014,2024-12-30,286,16.949215588371707,18.685018562216914,21.849035249999996
hot_night,401705015,2024-12-31,255,0.21389200994777788,0.16060707122621826,0.23944799999999994
hot_night,401705016,2024-12-31,286,51.09373713926984,50.78344841048331,45.85709075
hot_night,401705017,2024-12-31,269,2.5672095653374614,2.7877417249552474,3.5444189999999995
hot_night,401705018,2024-12-31,339,14.94456561643681,12.817423040887743,15.23360825
hot_night,401705019,2024-12-31,370,31.255516044702095,29.526540458228425,25.759081750000004
hot_night,401705020,2024-12-31,287,10.173595717385023,9.081301562124434,7.77216525
hot_night,401705021,2025-01-01,264,5.846475539685797,6.571594508744452,8.318534249999999
hot_night,401705022,2025-01-01,259,26.70917663742428,29.106008413763455,32.456013250000005
hot_night,401705023,2025-01-01,276,1.6688537909044296,1.3522464225197246,1.8657135
hot_night,401705024,2025-01-01,253,1.3433658617821262,1.0089980485345524,1.41119225
hot_night,401705025,2025-01-01,258,20.583496895164853,21.82304447188439,25.083717749999998
hot_night,401705026,2025-01-01,277,12.51752563285227,11.972241939985201,14.0244775
hot_night,401705027,2025-01-01,268,3.5510350119238967,3.611830836426698,4.67464
hot_night,401705028,2025-01-01,273,35.016052938365796,34.46437592895775,38.05170875
hot_night,401705029,2025-01-02,294,8.625298901339917,9.275330411544271,8.03543225
hot_night,401705030,2025-01-02,292,18.335816406780218,17.26630441482573,15.011218
hot_night,401705031,2025-01-02,380,36.60267286144378,38.51523888992743,35.12132124999999
hot_night,401705032,2025-01-02,257,5.994546973701328,5.170960438106815,6.4335837499999995
hot_night,401705033,2025-01-02,275,1.917771731116621,1.8942459991158536,2.5205847500000003
hot_night,401705034,2025-01-02,266,6.381329376858263,5.653067059044286,6.9977842500000005
hot_night,401705035,2025-01-03,279,23.488813109996677,20.92302232106603,24.087259500000002
hot_night,401705036,2025-01-03,267,5.673997288762985,4.9690422732352895,4.277524750000001
hot_night,401705037,2025-01-03,263,6.988782672021356,7.217120162813324,6.194072000000001
hot_night,401705038,2025-01-03,283,9.485054499016215,9.814729451089518,11.95529525
hot_night,401705039,2025-01-03,284,36.8405034949018,34.3881770828106,38.05123825
hot_night,401705040,2025-01-03,278,1.3934498197566025,1.2631314917196064,1.08693725
hot_night,401705041,2025-01-03,269,44.17271197665292,45.461587911628115,40.80136075000001
hot_night,401705042,2025-01-03,285,7.005147255745362,8.247164292075306,10.321213
hot_night,401705043,2025-01-03,270,7.043819616927087,7.004880962274748,8.77481175
hot_night,401705044,2025-01-04,275,1.7005626607300264,1.8487195299244394,1.5918307500000004
hot_night,401705045,2025-01-04,288,17.601313464800405,17.633772404218753,20.025834000000003
hot_night,401705046,2025-01-04,277,10.45793737856468,10.359770067215821,12.572849750000001
hot_night,401705047,2025-01-04,279,24.03359947297618,25.856039297441136,23.682395749999998
hot_night,401705048,2025-01-04,270,57.723561164813326,59.28304844351688,62.24704949999999
hot_night,401705049,2025-01-04,246,65.61410011678508,67.57562799322469,62.672779999999996
hot_night,401705050,2025-01-04,276,44.40414423529842,44.12631318597285,39.53030625
hot_night,401705053,2025-01-05,266,42.21908160414498,39.894563176296884,43.509109499999994
hot_night,401705054,2025-01-05,293,0.21446249158697778,0.13948293702044756,0.2069577499999999
hot_night,401705055,2025-01-05,295,3.7692160140364463,4.0806838995912535,3.5137990000000006
hot_night,401705056,2025-01-05,249,43.002991956215965,46.3872954035796,42.580380749999996
hot_night,401705057,2025-01-05,264,5.228186377764927,5.068766773133829,6.409427000000001
hot_night,401705058,2025-01-05,110,7.846004948579943,8.42208094231096,7.31524575
hot_night,401705059,2025-01-06,276,29.653529174794105,27.554361786002712,31.2767865
hot_night,401705060,2025-01-06,287,32.41891132010801,32.36422430489978,28.692051250000002
hot_night,401705061,2025-01-06,280,1.4479273813554598,1.485920860990527,1.2824304999999998
hot_night,401705062,2025-01-06,260,55.489914200589624,56.513256315414495,52.004709749999996
hot_night,401705063,2025-01-06,274,3.3101261827849333,3.003148506229125,2.57801175
hot_night,401705064,2025-01-06,257,84.31612985977917,83.32076590188498,85.84947575
hot_night,401705065,2025-01-06,257,21.05354629399561,20.118509152014024,23.016822750000003
hot_night,401705066,2025-01-06,262,35.42462309632964,35.51449829516938,39.1445465
hot_night,401705067,2025-01-06,299,47.421375336900994,47.036666646272295,50.904883749999996
hot_night,401705068,2025-01-07,289,32.07753157083567,34.144545204782034,37.311890749999996
hot_night,401705069,2025-01-07,275,4.702797258369771,3.7222106238201547,3.1907760000000005
hot_night,401705070,2025-01-07,258,34.11884216920892,33.49171628135428,36.785358
hot_night,401705071,2025-01-07,285,16.1682604316813,14.281466003628955,12.3244315
hot_night,401705072,2025-01-07,291,14.938077656194968,13.679221257635634,11.744093249999999
hot_night,401705073,2025-01-07,283,4.752632986410536,4.760603187182463,4.07927375
hot_night,401705074,2025-01-07,267,35.58875735821009,36.107452289562495,32.539688999999996
hot_night,401705075,2025-01-08,290,21.90347513774284,21.28932986234155,24.92596275
hot_night,401705076,2025-01-08,278,2.004286241867773,2.009883813506242,2.6066722499999995
hot_night,401705077,2025-01-08,282,1.5263292513087618,1.1812503311998985,1.6469565
hot_night,401705078,2025-01-08,288,4.376031862292382,3.898404881607943,4.79862025
hot_night,401705079,2025-01-08,278,2.2438949658768217,2.2691123173580805,1.9524267499999999
hot_night,401705080,2025-01-08,244,4.231349952875143,4.08336283505192,3.5268059999999997
hot_night,401705081,2025-01-08,255,7.195396879663851,7.092768954839839,8.3488045
hot_night,401705082,2025-01-08,278,4.953277002265223,4.9604457492981275,6.169434
hot_night,401705083,2025-01-09,254,11.595547650885672,8.013794204568761,9.831959000000001
hot_night,401705084,2025-01-09,281,10.90282648181309,11.498195463341613,9.944534749999999
hot_night,401705085,2025-01-09,266,3.995824325043903,4.4967969075553835,3.8532184999999997
hot_night,401705086,2025-01-09,296,24.88865900247341,25.180620519468846,21.92051075
hot_night,401705087,2025-01-09,275,34.37314820998827,31.35712796432392,35.02183175
hot_night,401705088,2025-01-09,274,8.474475052196166,8.887955472539687,10.915698250000002
hot_night,401705089,2025-01-09,269,22.302436346628383,20.486827741345305,17.75001775
hot_night,401705091,2025-01-10,280,1.4076092127773452,1.4886061784844389,2.0472475000000006
hot_night,401705092,2025-01-10,269,19.435543113463925,20.511946030930282,17.719555500000002
hot_night,401705093,2025-01-10,255,41.430547930734924,44.58518071649065,40.23083425
hot_night,401705094,2025-01-10,255,66.04083307744445,68.02556863384294,63.84002675
hot_night,401705095,2025-01-10,259,5.312893701371704,5.064617111156138,4.377309749999999
hot_night,401705096,2025-01-10,261,1.2196637144881508,1.0524162180782441,1.4563727500000005
hot_night,401705097,2025-01-10,284,1.3126716736865718,1.1773058896947954,1.6299857500000001
hot_night,401705099,2025-01-11,256,1.2511316675472006,1.1341700890370274,1.5808090000000004
hot_night,401705100,2025-01-11,275,10.495799112897144,8.875731055015383,11.06718525
hot_night,401705101,2025-01-11,270,54.00380927911871,52.68607742584592,47.2231325
hot_night,401705102,2025-01-11,278,5.517896335523739,5.349510544524249,4.5909375
hot_night,401705105,2025-01-12,281,4.759328534713298,4.530625214153404,5.6553042499999995
hot_night,401705106,2025-01-12,279,43.577958463625684,43.65287690835334,39.28403625000001
hot_night,401705107,2025-01-12,273,24.019801372379224,24.37834855693802,21.174186
hot_night,401705108,2025-01-12,288,4.217697894332163,3.080541676637648,4.09963825
hot_night,401705109,2025-01-12,283,66.13377564373506,69.39261922839552,65.33364575
hot_night,401705110,2025-01-12,303,29.67164096581528,27.544773499240225,31.6516185
hot_night,401705111,2025-01-12,267,0.2958503248800743,0.2072260917800376,0.18422899999999984
hot_night,401705112,2025-01-12,289,22.298399263711413,23.15705687371276,27.088937500000004
hot_night,401705113,2025-01-12,264,26.97894509796591,23.78515700102486,27.31778225
hot_night,401705114,2025-01-13,282,2.2374711980610695,2.1147278854046796,1.9600062499999997
hot_night,401705115,2025-01-13,266,58.24986362644151,58.91973979876491,54.36483175000001
hot_night,401705116,2025-01-13,261,51.40726122276125,52.6765859753703,55.70678175
hot_night,401705117,2025-01-13,271,47.77700928004178,47.19949791166723,50.33568275
hot_night,401705118,2025-01-13,260,56.43607417655918,56.646839672255986,52.422226
hot_night,401705119,2025-01-13,251,10.375362883010963,10.363322101406139,12.11595
hot_night,401705120,2025-01-14,293,6.959135878394194,6.619928748164304,6.004718
hot_night,401705121,2025-01-14,257,0.1547676567569853,0.1453101582477952,0.14439599999999989
hot_night,401705122,2025-01-14,278,23.769039782566615,23.63780454580367,26.3467235
hot_night,401705123,2025-01-14,277,42.252370646227554,43.498533029192046,39.70975425000001
hot_night,401705124,2025-01-14,272,2.8078596274820744,2.8123396616451526,3.34624825
hot_night,401705125,2025-01-14,270,2.89381040351205,2.930999762709859,2.661459
hot_night,401705126,2025-01-14,258,18.05023040478785,18.23593876829655,16.39010025
hot_night,401705127,2025-01-15,305,8.136489308294852,7.883431859707746,7.14324975
hot_night,401705128,2025-01-15,276,60.73507290975685,62.383008241936324,64.12382749999999
hot_night,401705129,2025-01-15,274,23.457899884176005,23.305844066590726,21.17226275
hot_night,401705130,2025-01-15,274,1.1928201825426412,1.216637784513426,1.54216725
hot_night,401705131,2025-01-15,290,19.78873376719116,20.220456261624072,18.194909000000003
hot_night,401705132,2025-01-15,279,21.77104984627481,22.907095055029362,25.645110499999998
hot_night,401705133,2025-01-15,273,33.884488705050416,33.426005754301045,30.4475615
hot_night,401705134,2025-01-15,259,2.885769536031011,2.899858330380592,2.6346689999999997
hot_night,401705135,2025-01-15,268,31.889718940060675,32.15670126150055,29.15973525
hot_night,401705136,2025-01-15,258,30.458941019572404,30.176086712217252,32.723583749999996
hot_night,401705137,2025-01-15,275,0.3581553391357095,0.35045322223040815,0.49582574999999984
hot_night,401705138,2025-01-16,274,9.697794281908125,9.830024752233365,8.86016425
hot_night,401705139,2025-01-16,283,0.32637767904849807,0.31476144272934053,0.30675725
hot_night,401705140,2025-01-16,274,3.5642617831522276,3.6020766575702274,4.2828420000000005
hot_night,401705141,2025-01-16,282,1.4137003370164212,1.3800624547681413,1.2766264999999997
hot_night,401705142,2025-01-16,294,7.6331423043838385,8.060141589995826,9.781237
hot_night,401705143,2025-01-17,304,0.3265324526703196,0.32572187536364866,0.47156524999999977
hot_night,401705144,2025-01-17,253,21.392400543082047,21.967365435989926,19.7485075
hot_night,401705145,2025-01-17,280,4.545819500835292,4.551403548653388,4.13561325
hot_night,401705147,2025-01-17,302,0.5099362837396437,0.5312461986009118,0.7453385
hot_night,401705148,2025-01-17,300,38.16928362940838,37.51726499991971,34.124564
hot_night,401705150,2025-01-17,255,32.72502942907325,33.645639683300615,30.583833
hot_night,401705151,2025-01-17,285,4.290395606812826,4.130365918679508,5.2575205
hot_night,401705152,2025-01-18,270,34.21226723542498,34.43095690067556,31.018603999999996
hot_night,401705153,2025-01-18,293,94.1756519007325,94.87615787054253,89.5260585
hot_night,401705154,2025-01-18,279,3.189418525805986,3.1110282120879686,3.97794925
hot_night,401705158,2025-01-19,257,14.576218322264486,14.497033550790562,16.176948749999998
hot_night,401705159,2025-01-19,266,11.142122403906052,11.13826977620791,10.005487250000002
hot_night,401705160,2025-01-19,264,1.4858913735392645,1.4468790539372907,1.9319205
hot_night,401705161,2025-01-19,256,0.03864673391444001,0.03513526942301508,0.053251999999999966
hot_night,401705162,2025-01-19,260,3.310226956470385,3.3337666076858805,4.111189
hot_night,401705163,2025-01-19,274,43.56418190961911,43.73527585620775,46.025934250000006
hot_night,401705164,2025-01-19,270,0.23077533703321929,0.2174471666373168,0.32174274999999997
hot_night,401705165,2025-01-20,574,49.51065526413971,50.74208671295851,53.850737249999995
hot_night,401705166,2025-01-20,277,37.462022925101856,38.275733284093135,35.1176805
hot_night,401705167,2025-01-20,304,46.782458933619175,45.80942105704743,49.03078775
hot_night,401705168,2025-01-20,293,13.891650823963134,13.698536024209531,15.939899
hot_night,401705169,2025-01-20,281,2.1444842540501496,1.9991974533886459,2.5675822499999996
hot_night,401705170,2025-01-20,267,1.716933878002038,1.6943007793317744,1.555508
hot_night,401705171,2025-01-20,297,59.718976867137805,59.29590100382048,61.96001175
hot_night,401705172,2025-01-21,295,3.7705102721611716,3.605702336356813,3.30560425
hot_night,401705173,2025-01-21,272,37.29053851129265,37.74289869018699,35.035083
hot_night,401705174,2025-01-21,289,38.96756870912619,39.7891452390547,41.81358825
hot_night,401705175,2025-01-21,265,0.5104533010134277,0.491730348250792,0.6911499999999997
hot_night,401705176,2025-01-21,259,0.573690989584706,0.5298263991140223,0.7460749999999997
hot_night,401705177,2025-01-20,288,38.0002981550055,38.580848085602774,35.48299675
hot_night,401705178,2025-01-22,264,11.766357898358482,11.890938519808127,10.777687
hot_night,401705179,2025-01-22,254,0.4749958704388699,0.4766401244022629,0.46212725
hot_night,401705180,2025-01-22,286,17.76985462238255,18.050662868287432,16.222218500000004
hot_night,401705181,2025-01-22,273,22.185886316421616,22.75259238211746,25.453708250000002
hot_night,401705182,2025-01-22,268,0.41134106499972717,0.3823576647174161,0.5260295
hot_night,401705184,2025-01-22,280,2.183635204544887,1.9095912248818276,2.5509494999999998
hot_night,401705185,2025-01-22,276,38.3440712537311,38.006351719495456,40.88566025
hot_night,401705186,2025-01-22,296,8.399214527444231,8.335328624460479,7.5509235
hot_night,401705188,2025-01-23,297,35.9146549283407,36.58604550476585,33.512114000000004
hot_night,401705189,2025-01-23,301,30.110824259773825,31.435076825659234,28.5526665
hot_night,401705190,2025-01-23,308,8.192462561133198,8.064040615682998,9.38105975
hot_night,401705191,2025-01-23,323,71.49160838126157,72.73565312610427,68.60468725
hot_night,401705192,2025-01-23,298,1.764564121267855,1.7503944006291285,2.2291424999999996
hot_night,401705194,2025-01-23,284,15.16303885929561,14.986274047656098,17.087504
hot_night,401705195,2025-01-23,284,14.218406561076426,14.470875313648357,16.0013525
hot_night,401705196,2025-01-24,316,39.78353933610568,39.39396247849447,35.809299
hot_night,401705197,2025-01-24,320,58.059674400939905,60.100193184036875,62.52114475
hot_night,401705198,2025-01-24,256,9.592281389504834,8.933886999136183,10.367369250000001
hot_night,401705200,2025-01-25,268,10.757263426424535,10.980163792142605,12.599424500000003
hot_night,401705201,2025-01-25,303,5.423996038756786,5.350691325787756,4.84242875
hot_night,401705202,2025-01-25,321,8.39078649820705,8.266183184183078,7.483204499999999
hot_night,401705203,2025-01-25,277,8.02325754119518,8.016443528753397,9.177399500000002
hot_night,401705204,2025-01-25,322,29.46200455386161,29.440075896829597,32.66506675
hot_night,401705205,2025-01-25,297,40.70391622843749,41.60462751935536,38.494151
hot_night,401705206,2025-01-25,302,22.175148032732196,22.69869930167588,20.623439500000003
hot_night,401705207,2025-01-25,301,5.078865575009955,4.986614986240746,6.190460249999999
hot_night,401705208,2025-01-25,283,35.91591236677044,36.22659861320983,32.88020475
hot_night,401705209,2025-01-25,298,1.3278356734303427,1.2116958553874084,1.6483035000000004
hot_night,401705210,2025-01-25,291,20.522040950001124,20.43020085771071,18.360626749999994
hot_night,401705211,2025-01-25,283,0.3407412534696959,0.31831728148230537,0.45511850000000015
hot_night,401705212,2025-01-25,292,22.671997468686907,22.66987667825266,25.542813250000002
hot_night,401705213,2025-01-26,314,1.074872389061994,0.9963228283894393,0.9355435000000001
hot_night,401705214,2025-01-27,294,2.7261055469069473,2.616059709240346,2.4194639999999996
hot_night,401705215,2025-01-27,283,1.4449690322676068,1.3680401694662994,1.8251312500000003
hot_night,401705216,2025-01-27,304,61.66987548270361,61.59903386762553,56.99624
hot_night,401705217,2025-01-27,303,9.329511307789703,9.089958163975787,8.201261749999999
hot_night,401705218,2025-01-27,327,63.00715363501398,62.76324158151153,66.03748999999999
hot_night,401705219,2025-01-27,284,4.983012049487196,5.055018035012395,6.221106249999999
hot_night,401705220,2025-01-27,302,10.105454366201906,10.071038913875496,11.8243255
hot_night,401705221,2025-01-27,279,62.547127184090215,62.90140590139331,64.31879
hot_night,401705222,2025-01-27,304,0.6942755943262875,0.7103559391396527,0.9835235
hot_night,401705223,2025-01-27,284,0.09439780008387798,0.08796138892644569,0.1274359999999999
hot_night,401705224,2025-01-27,300,2.4789592434831187,2.349559394365591,2.15892375
hot_night,401705225,2025-01-27,290,13.41899084645368,14.032401903436826,15.550033749999999
hot_night,401705226,2025-01-28,302,22.188112421048974,23.88348261592728,25.07317375
hot_night,401705227,2025-01-28,293,3.017481886725704,2.513919732029774,3.049959
hot_night,401705228,2025-01-28,297,44.403721652605896,46.99171128745427,48.652007999999995
hot_night,401705229,2025-01-29,289,7.254820994521263,7.5609693183698115,7.0489317499999995
hot_night,401705230,2025-01-29,298,3.2074679361051066,3.2926691957869094,4.013939
hot_night,401705231,2025-01-29,296,1.2602411389247965,1.2290674721614954,1.18046225
hot_night,401705232,2025-01-29,282,0.45451860634658287,0.39752267283954806,0.5184535
hot_night,401705233,2025-01-29,295,2.995261626036997,2.5060008449147,2.3743519999999996
hot_night,401705234,2025-01-29,299,13.508585935375184,13.14478868839856,14.738727500000001
hot_night,401705235,2025-01-29,288,52.80317330311322,53.45385203656878,54.92131949999999
hot_night,401705236,2025-01-29,293,32.92699056158118,28.641401754920416,26.678786000000002
hot_night,401705237,2025-01-29,288,14.260011015330365,13.882218244262322,12.911803500000001
hot_night,401705238,2025-01-29,298,42.055670420228395,41.740098034892824,39.0202245
hot_night,401705239,2025-01-29,303,85.9123138008096,89.48225600491003,90.44216374999999
hot_night,401705240,2025-01-30,284,1.4898760483756432,1.0894025519513097,1.0390114999999998
