member,selection,game,fold,timestamp,n_ticks,loss_guard_sum,loss_incumbent_sum,loss_market_sum,tail_guard,tail_incumbent,tail_market,max_loser_probability_guard,max_loser_probability_incumbent,max_loser_probability_market
hi_0.10_lo_0.15,fixed,401810763,F5,2026-03-07T00:13:43Z,273,41.80500000000001,3.21574012737147,1.5695530000000002,False,False,False,0.4,0.268740712086572,0.22499999999999998
hi_0.10_lo_0.15,fixed,401810764,F5,2026-03-07T00:11:23Z,281,73.48747143289343,54.61005129926506,58.6541555,False,True,False,0.65,0.8085444195906453,0.795
hi_0.10_lo_0.15,fixed,401810765,F5,2026-03-07T01:11:28Z,264,44.266429233258656,20.01481558335262,17.027417250000003,False,False,False,0.65,0.7113961340434949,0.665
hi_0.10_lo_0.15,fixed,401810766,F5,2026-03-07T02:11:24Z,306,53.21930751043112,15.972282068351962,18.18715075,False,False,False,0.6141318110587397,0.6141318110587397,0.675
hi_0.10_lo_0.15,fixed,401810767,F5,2026-03-07T02:11:19Z,321,50.52195827692888,12.933797658764258,11.091331999999998,False,False,False,0.5043959194582164,0.5043959194582164,0.515
hi_0.10_lo_0.15,fixed,401810768,F5,2026-03-07T02:43:21Z,301,62.43962146587067,52.9326002893324,50.656541000000004,False,True,True,0.65,0.9082347382609475,0.9
hi_0.10_lo_0.15,fixed,401810769,F5,2026-03-07T03:41:25Z,298,45.91750000000001,4.030077277035248,2.0503662499999997,False,False,False,0.4,0.3450380232788226,0.29499999999999993
hi_0.10_lo_0.15,fixed,401810770,F5,2026-03-07T20:13:25Z,356,70.50851932874863,30.28129690700938,35.753450750000006,False,False,True,0.65,0.7631272851420373,0.8049999999999999
hi_0.10_lo_0.15,fixed,401810771,F5,2026-03-07T23:11:26Z,332,81.63250000000001,119.08232070361359,126.78111375000002,False,True,True,0.65,0.9957655979261325,0.997
hi_0.10_lo_0.15,fixed,401810772,F5,2026-03-07T23:10:33Z,311,54.840342269073886,21.87655668948239,22.340969,False,False,False,0.5912414676747632,0.5912414676747632,0.605
hi_0.10_lo_0.15,fixed,401810773,F5,2026-03-08T01:11:22Z,313,54.10442004112481,23.551665828625882,19.830715250000004,False,False,False,0.6313126761861366,0.6313126761861366,0.645
hi_0.10_lo_0.15,fixed,401810774,F5,2026-03-08T01:11:26Z,299,46.169337885312316,4.760532939083662,3.50222325,False,False,False,0.4,0.37327990210069895,0.32499999999999996
hi_0.10_lo_0.15,fixed,401810775,F5,2026-03-08T01:41:18Z,302,47.00750000000001,3.4432220304072008,2.5499519999999998,False,False,False,0.4,0.26175314866093147,0.255
hi_0.10_lo_0.15,fixed,401810776,F5,2026-03-08T18:11:22Z,333,52.530000000000015,1.7882112713572889,0.8438777499999998,False,False,False,0.4,0.2764227388647857,0.20499999999999996
hi_0.10_lo_0.15,fixed,401810777,F5,2026-03-08T20:43:21Z,251,37.956336641052886,12.418939772353895,10.401373750000003,False,False,False,0.45865634011195633,0.45865634011195633,0.555
hi_0.10_lo_0.15,fixed,401810778,F5,2026-03-08T23:12:19Z,242,38.72000000000002,0.6018636535712736,0.31403699999999996,False,False,False,0.4,0.17941162592493365,0.125
hi_0.10_lo_0.15,fixed,401810779,F5,2026-03-08T23:12:21Z,226,36.16000000000002,0.6823973123908595,0.09330024999999989,False,False,False,0.4,0.16666978692008716,0.07000000000000006
hi_0.10_lo_0.15,fixed,401810780,F5,2026-03-09T00:00:36Z,265,40.937500000000014,3.336877315917805,1.6089740000000008,False,False,False,0.4,0.34962133749810187,0.21499999999999997
hi_0.10_lo_0.15,fixed,401810781,F5,2026-03-09T00:10:19Z,304,47.10628652724735,4.618779778364419,2.87412075,False,False,False,0.4,0.39152299546729347,0.33499999999999996
hi_0.10_lo_0.15,fixed,401810782,F5,2026-03-09T00:13:22Z,333,51.494503796032255,6.785138781711475,4.637865499999998,False,False,False,0.40633383464152373,0.40633383464152373,0.37
hi_0.10_lo_0.15,fixed,401810783,F5,2026-03-09T02:13:21Z,279,60.90688072923807,35.29714348709238,39.599520500000004,False,False,False,0.65,0.7223615583778478,0.775
hi_0.10_lo_0.15,fixed,401810784,F5,2026-03-09T01:12:31Z,324,49.98598244865042,5.231126104609939,2.9001604999999997,False,False,False,0.4,0.3686202423087581,0.29499999999999993
hi_0.10_lo_0.15,fixed,401810785,F5,2026-03-09T01:10:23Z,330,56.87592993655747,16.659086986791056,18.5114825,False,False,False,0.610980714718912,0.610980714718912,0.695
hi_0.10_lo_0.15,fixed,401810786,F5,2026-03-09T23:12:20Z,276,43.22250000000001,1.9955814640820442,0.806162,False,False,False,0.4,0.2533835196039371,0.18999999999999995
hi_0.10_lo_0.15,fixed,401810787,F5,2026-03-09T23:41:25Z,278,46.05659445865649,16.059350663508013,16.635343749999997,False,False,False,0.5936825084192332,0.5936825084192332,0.665
hi_0.10_lo_0.15,fixed,401810788,F5,2026-03-09T23:43:26Z,299,52.988030450798405,25.163614760775605,25.60131,False,False,False,0.65,0.7185248985678485,0.655
hi_0.10_lo_0.15,fixed,401810789,F5,2026-03-10T01:11:20Z,286,63.44902419074934,37.081479217862864,44.45269775,False,False,False,0.65,0.7283055417820183,0.715
hi_0.10_lo_0.15,fixed,401810790,F5,2026-03-10T02:13:19Z,284,46.57657488018345,14.419082433922439,17.838244500000002,False,False,False,0.5164536824534478,0.5164536824534478,0.565
hi_0.10_lo_0.15,fixed,401810791,F5,2026-03-10T23:11:31Z,274,59.520328214387305,43.72187979141277,38.06017525000001,False,True,True,0.65,0.8656658710539689,0.855
hi_0.10_lo_0.15,fixed,401810792,F5,2026-03-10T23:41:27Z,294,47.04000000000001,0.7164654915038067,0.12369225000000002,False,False,False,0.4,0.19069182464322532,0.09499999999999997
hi_0.10_lo_0.15,fixed,401810793,F5,2026-03-10T23:41:20Z,331,52.96000000000002,0.9797785771213368,0.25775849999999983,False,False,False,0.4,0.1912270439632009,0.11499999999999999
hi_0.10_lo_0.15,fixed,401810794,F5,2026-03-10T23:41:20Z,300,46.98750000000001,3.184776438100462,2.267577,False,False,False,0.4,0.3120720885905234,0.265
hi_0.10_lo_0.15,fixed,401810795,F5,2026-03-11T00:12:30Z,324,50.09668183413214,10.713331890811006,9.032301,False,False,False,0.451765776334517,0.451765776334517,0.42500000000000004
hi_0.10_lo_0.15,fixed,401810796,F5,2026-03-11T00:10:35Z,317,56.934997232281034,22.655002433749388,23.602658,False,False,False,0.65,0.702765678180356,0.745
hi_0.10_lo_0.15,fixed,401810797,F5,2026-03-11T00:13:24Z,338,58.83444113222956,21.461775488388664,17.622604250000002,False,False,False,0.5658788777741681,0.5658788777741681,0.56
hi_0.10_lo_0.15,fixed,401810798,F5,2026-03-11T02:11:23Z,313,69.73998257311369,54.774705247843585,56.868390000000005,False,True,True,0.65,0.999528778530065,0.96
hi_0.10_lo_0.15,fixed,401810799,F5,2026-03-11T02:12:27Z,305,72.81719116339733,51.84305546636051,54.246311750000004,False,True,True,0.65,0.8156431120953778,0.855
hi_0.10_lo_0.15,fixed,401810800,F5,2026-03-11T02:10:32Z,312,70.44388157192502,68.67267128279113,61.369805,False,True,True,0.65,0.9529583228363576,0.935
hi_0.10_lo_0.15,fixed,401810801,F5,2026-03-11T03:13:24Z,296,60.41173855221055,27.14305817904001,28.993166000000002,False,False,False,0.65,0.6500287722315511,0.695
hi_0.10_lo_0.15,fixed,401810802,F5,2026-03-11T23:43:24Z,305,60.89982986883258,30.365004267814523,33.773483750000004,False,False,False,0.640760069783068,0.640760069783068,0.635
hi_0.10_lo_0.15,fixed,401810803,F5,2026-03-12T00:12:30Z,305,55.75007242288492,20.65443899193508,25.83182225,False,False,False,0.6204673582937472,0.6204673582937472,0.655
hi_0.10_lo_0.15,fixed,401810804,F5,2026-03-12T01:11:24Z,334,53.51405752148185,15.829232376662718,12.24654275,False,False,False,0.5566722952124132,0.5566722952124132,0.45499999999999996
hi_0.10_lo_0.15,fixed,401810805,F5,2026-03-12T02:14:30Z,266,40.09524465046609,7.562532498088561,6.1943617500000006,False,False,False,0.4123518497956544,0.4123518497956544,0.385
hi_0.10_lo_0.15,fixed,401810806,F5,2026-03-12T02:10:30Z,260,39.31250000000001,4.999165664006809,3.32888475,False,False,False,0.4,0.33192173196575336,0.28500000000000003
hi_0.10_lo_0.15,fixed,401810807,F5,2026-03-12T02:41:27Z,300,46.2893009098694,9.385145711031678,9.129544249999999,False,False,False,0.4715617694741131,0.4715617694741131,0.475
hi_0.10_lo_0.15,fixed,401810808,F5,2026-03-12T23:13:28Z,278,44.405000000000015,1.2959493574296697,0.33540824999999985,False,False,False,0.4,0.20328581508936872,0.11499999999999999
hi_0.10_lo_0.15,fixed,401810809,F5,2026-03-12T23:11:21Z,276,42.51000000000001,5.095084054782327,3.0857552499999996,False,False,False,0.4,0.3347916177924737,0.265
hi_0.10_lo_0.15,fixed,401810810,F5,2026-03-12T23:11:24Z,308,48.94250000000002,1.8442445016158109,1.5522245,False,False,False,0.4,0.3130455114445554,0.36149999999999993
hi_0.10_lo_0.15,fixed,401810811,F5,2026-03-12T23:41:26Z,291,46.52250000000001,1.8437691159143716,1.11559025,False,False,False,0.4,0.2302807435532962,0.22499999999999998
hi_0.10_lo_0.15,fixed,401810812,F5,2026-03-12T23:42:31Z,299,45.12774142976939,6.088130150620332,5.459365749999999,False,False,False,0.4,0.3923486242923261,0.365
hi_0.10_lo_0.15,fixed,401810813,F5,2026-03-13T01:11:24Z,309,77.43784125905471,82.55736553411222,80.49872825,False,True,True,0.65,0.9656902185122063,0.925
hi_0.10_lo_0.15,fixed,401810814,F5,2026-03-13T01:43:27Z,307,49.15628082036975,18.904663576620443,14.78259025,False,False,False,0.6049069923927414,0.6049069923927414,0.4650000000000001
hi_0.10_lo_0.15,fixed,401810815,F5,2026-03-13T02:41:25Z,288,44.12126036342833,4.347860487487578,2.2199315000000004,False,False,False,0.4,0.3996051630360309,0.29499999999999993
hi_0.10_lo_0.15,fixed,401810816,F5,2026-03-13T23:42:23Z,311,49.72250000000001,1.4655422953688724,0.6631777499999996,False,False,False,0.4,0.2189924409644176,0.18500000000000005
hi_0.10_lo_0.15,fixed,401810817,F5,2026-03-13T23:41:24Z,332,52.03250000000001,3.0679005753360933,2.2365939999999997,False,False,False,0.4,0.2567156548423168,0.245
hi_0.10_lo_0.15,fixed,401810818,F5,2026-03-13T23:42:25Z,341,69.56057461303381,42.25292696996468,35.31385074999999,False,True,True,0.65,0.9307518482438675,0.815
hi_0.10_lo_0.15,fixed,401810819,F5,2026-03-14T00:12:29Z,356,56.811290935833966,15.89340936577968,12.9990275,False,True,True,0.65,0.9879397011191123,0.865
hi_0.10_lo_0.15,fixed,401810820,F5,2026-03-13T23:43:25Z,319,50.59000000000002,1.3895929088627934,0.4020077500000001,False,False,False,0.4,0.27051663283439564,0.18500000000000005
hi_0.10_lo_0.15,fixed,401810821,F5,2026-03-14T02:13:43Z,347,54.52450936698823,5.855986553199856,4.0063625,False,False,False,0.4251117671211874,0.4251117671211874,0.33999999999999997
hi_0.10_lo_0.15,fixed,401810822,F5,2026-03-14T02:13:39Z,336,52.3806711572365,3.5152167383644053,2.79411125,False,False,False,0.4,0.3614846569862742,0.365
hi_0.10_lo_0.15,fixed,401810823,F5,2026-03-14T02:40:28Z,332,52.33250000000002,2.7763826470316,1.7186557499999997,False,False,False,0.4,0.2537070497636096,0.245
hi_0.10_lo_0.15,fixed,401810824,F5,2026-03-14T17:11:29Z,364,57.527555950929894,2.2426773208649218,1.0119725,False,False,False,0.4493003467659047,0.4493003467659047,0.4355
hi_0.10_lo_0.15,fixed,401810825,F5,2026-03-14T19:10:33Z,361,56.110000000000014,3.963658260927176,1.9414665,False,False,False,0.4,0.3063739311043997,0.245
hi_0.10_lo_0.15,fixed,401810826,F5,2026-03-14T22:11:41Z,272,43.52000000000001,0.4437008297599088,0.08128049999999998,False,False,False,0.4,0.1343241726827109,0.0605
hi_0.10_lo_0.15,fixed,401810827,F5,2026-03-15T00:12:28Z,365,58.93456685085209,10.746599019183911,10.35900475,False,False,False,0.5806558563207662,0.5806558563207662,0.625
hi_0.10_lo_0.15,fixed,401810828,F5,2026-03-14T19:43:31Z,371,57.90652624696286,4.386580670081548,2.9144322499999995,False,False,False,0.4,0.37149528797498066,0.345
hi_0.10_lo_0.15,fixed,401810829,F5,2026-03-15T00:41:27Z,368,66.84620757396246,41.373248426865416,36.654799749999995,False,True,True,0.65,0.9940696093479826,0.945
hi_0.10_lo_0.15,fixed,401810830,F5,2026-03-15T02:48:36Z,294,62.35172065753996,39.259631690691435,49.669664499999996,False,True,True,0.65,0.8076503482220794,0.895
hi_0.10_lo_0.15,fixed,401810831,F5,2026-03-15T17:11:26Z,289,47.207595802588116,14.282123426624281,10.160188250000003,False,False,False,0.6330244584680657,0.6330244584680657,0.525
hi_0.10_lo_0.15,fixed,401810832,F5,2026-03-15T19:40:33Z,333,75.4285023151699,50.812865288508505,59.859981499999996,False,True,True,0.65,0.8208736873138301,0.905
hi_0.10_lo_0.15,fixed,401810833,F5,2026-03-15T19:42:27Z,321,66.59692228580498,31.96928175365134,33.7762245,False,False,False,0.65,0.7072876715933394,0.685
hi_0.10_lo_0.15,fixed,401810834,F5,2026-03-15T19:40:37Z,320,51.42236298812717,15.182565080017918,10.473642499999999,False,False,False,0.5207116343751024,0.5207116343751024,0.44500000000000006
hi_0.10_lo_0.15,fixed,401810835,F5,2026-03-15T22:11:23Z,350,75.52013548426388,38.36050876988722,45.671401499999995,False,False,True,0.65,0.7283142016166361,0.83
hi_0.10_lo_0.15,fixed,401810836,F5,2026-03-16T00:14:28Z,291,47.84514987395629,16.31531200278845,13.994284499999997,False,False,False,0.5426293503781557,0.5426293503781557,0.57
hi_0.10_lo_0.15,fixed,401810837,F5,2026-03-16T02:10:26Z,305,49.50220185125197,14.43802185542312,13.202535,False,False,False,0.5262142141101309,0.5262142141101309,0.515
hi_0.10_lo_0.15,fixed,401810838,F5,2026-03-16T23:13:24Z,326,51.15333915890912,6.752482820927168,5.081316999999999,False,False,False,0.46785167268988204,0.46785167268988204,0.42500000000000004
hi_0.10_lo_0.15,fixed,401810839,F5,2026-03-16T23:11:30Z,306,47.54110748160271,5.116813760000208,3.43746175,False,False,False,0.4,0.3586188528266452,0.29500000000000004
hi_0.10_lo_0.15,fixed,401810840,F5,2026-03-16T23:41:29Z,263,41.89250000000001,1.2621344434941095,0.23516399999999998,False,False,False,0.4,0.2605910819991055,0.18500000000000005
hi_0.10_lo_0.15,fixed,401810841,F5,2026-03-16T23:42:26Z,275,42.72505159542457,10.529095060518205,9.1834505,False,False,False,0.65,0.7558933221240043,0.62
hi_0.10_lo_0.15,fixed,401810842,F5,2026-03-17T00:10:33Z,266,40.03019279064736,7.481080597632031,5.7155995,False,False,False,0.4025493349902852,0.4025493349902852,0.3400000000000001
hi_0.10_lo_0.15,fixed,401810843,F5,2026-03-17T00:10:34Z,259,40.45154000527248,4.747268726701762,3.2332719999999995,False,False,False,0.43965954250043815,0.43965954250043815,0.405
hi_0.10_lo_0.15,fixed,401810844,F5,2026-03-17T01:43:43Z,297,63.126615796728245,38.669770730427985,34.53171425,False,False,False,0.65,0.783499960117299,0.7150000000000001
hi_0.10_lo_0.15,fixed,401810845,F5,2026-03-17T02:13:29Z,285,45.82197499685324,8.36498284219661,6.06833575,False,False,False,0.4786626018794861,0.4786626018794861,0.45499999999999996
hi_0.10_lo_0.15,fixed,401810846,F5,2026-03-17T23:11:29Z,295,45.70147398341014,12.755523837986486,11.5103,False,False,False,0.4505842609010996,0.4505842609010996,0.42500000000000004
hi_0.10_lo_0.15,fixed,401810848,F5,2026-03-17T23:11:24Z,281,44.96000000000001,1.16563409930234,0.4995214999999997,False,False,False,0.4,0.1740360112909604,0.11499999999999999
hi_0.10_lo_0.15,fixed,401810850,F5,2026-03-18T00:12:30Z,302,45.1010624768697,7.141937974482705,4.587800999999999,False,False,False,0.4,0.3981791271771843,0.355
hi_0.10_lo_0.15,fixed,401810851,F5,2026-03-18T00:11:33Z,301,52.769645216037304,20.90089655409578,22.23528075,False,False,False,0.5551658148393895,0.5551658148393895,0.605
hi_0.10_lo_0.15,fixed,401810852,F5,2026-03-18T02:13:30Z,271,43.24750000000002,0.6733432937123138,0.11800599999999994,False,False,False,0.4,0.2024852306668573,0.10499999999999998
hi_0.10_lo_0.15,fixed,401810853,F5,2026-03-18T02:10:34Z,281,44.81000000000002,0.7353922407311804,0.15123199999999998,False,False,False,0.4,0.23299339465646943,0.135
hi_0.10_lo_0.15,fixed,401810858,F5,2026-04-02T00:10:47Z,265,42.13750000000002,1.184812950603976,0.39313174999999995,False,False,False,0.4,0.22302166491569222,0.125
hi_0.10_lo_0.15,fixed,401810902,F5,2026-03-24T23:11:26Z,324,51.84000000000002,0.4338686222614621,0.06759999999999997,False,False,False,0.4,0.16212541330785035,0.07499999999999996
hi_0.10_lo_0.15,fixed,401810903,F5,2026-03-24T23:43:40Z,343,52.65842562087745,7.846864831492914,6.801959999999999,False,False,False,0.44043573883375,0.44043573883375,0.42999999999999994
hi_0.10_lo_0.15,fixed,401810904,F5,2026-03-25T00:13:25Z,355,54.01136085717521,6.554835863688756,5.991711999999999,False,False,False,0.4,0.37794551025563694,0.345
hi_0.10_lo_0.15,fixed,401810905,F5,2026-03-25T03:13:25Z,301,49.06862339766486,15.007423567148459,13.058962500000002,False,False,False,0.5041644485732846,0.5041644485732846,0.485
hi_0.10_lo_0.15,fixed,401810906,F5,2026-03-25T23:13:31Z,312,61.53492833310951,37.29725357756395,28.38238775,False,False,False,0.65,0.7959489561063281,0.6950000000000001
hi_0.10_lo_0.15,fixed,401810907,F5,2026-03-25T23:11:30Z,283,44.56750000000001,1.8758490359674522,0.6831595000000001,False,False,False,0.4,0.29935210578228283,0.20999999999999996
hi_0.10_lo_0.15,fixed,401810908,F5,2026-03-25T23:11:28Z,259,40.32807122799359,3.4214691798659045,1.9712339999999997,False,False,False,0.4,0.35741805216233047,0.30499999999999994
hi_0.10_lo_0.15,fixed,401810909,F5,2026-03-25T23:41:30Z,296,66.72400169074042,37.73967738552202,40.339552250000004,False,False,False,0.65,0.7610236873134094,0.735
hi_0.10_lo_0.15,fixed,401810910,F5,2026-03-25T23:41:31Z,297,49.337809748923476,13.107498112376636,13.834008250000002,False,False,False,0.65,0.6663513423997236,0.605
hi_0.10_lo_0.15,fixed,401810911,F5,2026-03-26T00:11:24Z,304,48.640000000000015,0.36557129975215547,0.05484699999999994,False,False,False,0.4,0.16184246677805536,0.07499999999999996
hi_0.10_lo_0.15,fixed,401810912,F5,2026-03-26T01:12:28Z,320,52.91823563811552,9.093807903394948,7.7148535,False,False,False,0.5608624009412446,0.5608624009412446,0.595
hi_0.10_lo_0.15,fixed,401810913,F5,2026-03-26T01:43:28Z,331,62.51086813194913,39.52224197447164,39.61476650000001,False,True,True,0.6,0.9995905586337537,0.9905
hi_0.10_lo_0.15,fixed,401810914,F5,2026-03-26T02:11:27Z,311,48.07250000000001,3.7102984052874297,2.86589925,False,False,False,0.4,0.31198279018120134,0.2955
hi_0.10_lo_0.15,fixed,401810915,F5,2026-03-26T02:12:24Z,318,52.36356727546717,20.71568524289165,17.485591499999998,False,False,False,0.65,0.7446460096000378,0.605
hi_0.10_lo_0.15,fixed,401810916,F5,2026-03-26T02:12:27Z,298,47.64250000000001,0.9389329394039705,0.19908024999999982,False,False,False,0.4,0.2024852306668573,0.10499999999999998
hi_0.10_lo_0.15,fixed,401810917,F5,2026-03-26T02:42:26Z,296,46.34511514206744,4.770905595944885,3.07427,False,False,False,0.43403413419482906,0.43403413419482906,0.385
hi_0.10_lo_0.15,fixed,401810918,F5,2026-03-26T23:11:32Z,330,52.161260749946216,10.33773921743467,9.4532265,False,False,False,0.4651175888828205,0.4651175888828205,0.44500000000000006
hi_0.10_lo_0.15,fixed,401810919,F5,2026-03-26T23:11:28Z,265,41.848971153588096,8.522241453043696,7.45284875,False,False,False,0.4603743793595839,0.4603743793595839,0.42500000000000004
hi_0.10_lo_0.15,fixed,401810920,F5,2026-03-26T23:11:30Z,262,41.920000000000016,2.237629500846982,1.5156104999999997,False,False,False,0.4,0.1912270439632009,0.245
hi_0.10_lo_0.15,fixed,401810921,F5,2026-03-27T23:11:28Z,321,69.75523878311185,47.027205271386734,39.29377,False,True,True,0.65,0.9923518475194409,0.885
hi_0.10_lo_0.15,fixed,401810922,F5,2026-03-27T23:41:24Z,262,48.14304447320326,20.760117605877618,20.15777675,False,False,False,0.6439181256664366,0.6439181256664366,0.635
hi_0.10_lo_0.15,fixed,401810923,F5,2026-03-27T23:41:29Z,272,42.34009723090264,2.7804202468198733,1.49893125,False,False,False,0.4,0.37138470827578096,0.32499999999999996
hi_0.10_lo_0.15,fixed,401810924,F5,2026-03-28T00:11:36Z,322,50.99500000000002,2.4171683647224285,1.3495302499999995,False,False,False,0.4,0.24643755059509462,0.16500000000000004
hi_0.10_lo_0.15,fixed,401810925,F5,2026-03-28T00:11:29Z,336,51.8995401405857,4.15821027841083,3.2249165000000004,False,False,False,0.4,0.3917677069343878,0.41500000000000004
hi_0.10_lo_0.15,fixed,401810926,F5,2026-03-28T00:42:37Z,320,49.850000000000016,3.153108053805833,1.82987975,False,False,False,0.4,0.3275786418385238,0.255
hi_0.10_lo_0.15,fixed,401810927,F5,2026-03-28T01:11:34Z,332,57.670706656007994,15.274452788086483,10.6043605,False,True,False,0.65,0.8921145651912614,0.7615
hi_0.10_lo_0.15,fixed,401810928,F5,2026-03-28T02:11:31Z,326,52.1557987925015,5.357381431648724,5.133932000000001,False,False,False,0.5468401491229492,0.5468401491229492,0.535
hi_0.10_lo_0.15,fixed,401810929,F5,2026-03-28T02:12:25Z,262,60.76073210496285,40.45754773363841,43.913257,False,False,True,0.65,0.7682635352486025,0.825
hi_0.10_lo_0.15,fixed,401810930,F5,2026-03-28T02:41:30Z,321,51.24750000000002,1.627551589730385,1.3689725000000001,False,False,False,0.4,0.215698969493351,0.22450000000000003
hi_0.10_lo_0.15,fixed,401810931,F5,2026-03-28T19:13:35Z,339,54.24000000000002,0.40732084394672313,0.06479900000000004,False,False,False,0.4,0.14429193207577928,0.06499999999999995
hi_0.10_lo_0.15,fixed,401810932,F5,2026-03-28T22:11:37Z,326,82.26832912845876,71.88188001475355,76.80199524999999,False,True,True,0.65,0.9319609597063182,0.935
hi_0.10_lo_0.15,fixed,401810933,F5,2026-03-28T23:42:31Z,304,46.76553511689914,4.159746434344072,2.5537465,False,False,False,0.4,0.35076361969156367,0.31499999999999995
hi_0.10_lo_0.15,fixed,401810934,F5,2026-03-29T00:11:35Z,304,62.48520995290433,49.875470618390516,46.81801275,False,False,False,0.65,0.7726898437650055,0.76
hi_0.10_lo_0.15,fixed,401810935,F5,2026-03-28T21:41:30Z,320,49.59418913791735,10.17169256450111,10.32023675,False,False,False,0.4780572090309511,0.4780572090309511,0.495
hi_0.10_lo_0.15,fixed,401810936,F5,2026-03-29T02:10:36Z,260,41.600000000000016,0.6356527392813156,0.16377324999999987,False,False,False,0.4,0.18936297976409133,0.10499999999999998
hi_0.10_lo_0.15,fixed,401810937,F5,2026-03-29T19:40:49Z,266,42.56000000000002,1.0506294151820759,0.30708324999999975,False,False,False,0.4,0.17922221563837717,0.09499999999999997
hi_0.10_lo_0.15,fixed,401810938,F5,2026-03-29T21:11:45Z,255,64.24273003383463,45.405445184133534,57.02803699999999,False,True,True,0.65,0.813009269247843,0.855
hi_0.10_lo_0.15,fixed,401810939,F5,2026-03-29T22:11:40Z,260,41.184670676578044,4.277294084583746,2.675551499999999,False,False,False,0.4703239477576311,0.4703239477576311,0.4650000000000001
hi_0.10_lo_0.15,fixed,401810940,F5,2026-03-29T22:10:46Z,251,41.15336059499647,9.81727726346193,9.517896250000002,False,False,False,0.5686452941028041,0.5686452941028041,0.615
hi_0.10_lo_0.15,fixed,401810941,F5,2026-03-29T22:12:42Z,263,43.764119272275295,6.866692456566879,6.313284750000001,False,False,False,0.5563701196777265,0.5563701196777265,0.585
hi_0.10_lo_0.15,fixed,401810942,F5,2026-03-29T22:12:50Z,272,43.52000000000001,0.989202786065917,0.2877370000000001,False,False,False,0.4,0.16693991847622758,0.10150000000000003
hi_0.10_lo_0.15,fixed,401810943,F5,2026-03-29T23:10:58Z,297,47.071000946560616,5.117380263283994,3.56411125,False,False,False,0.4424975424137772,0.4424975424137772,0.39
hi_0.10_lo_0.15,fixed,401810944,F5,2026-03-29T23:43:38Z,292,43.13461685921835,9.269708150359019,7.237060999999999,False,False,False,0.4,0.36826043328320157,0.32499999999999996
hi_0.10_lo_0.15,fixed,401810945,F5,2026-03-30T02:18:45Z,303,47.44566024668826,12.674973010008245,8.312292749999997,False,False,False,0.5257728962062335,0.5257728962062335,0.44500000000000006
hi_0.10_lo_0.15,fixed,401810946,F5,2026-03-30T23:13:34Z,339,66.1237220010752,32.515286688543114,33.953348999999996,False,True,False,0.65,0.8421994406780886,0.765
hi_0.10_lo_0.15,fixed,401810947,F5,2026-03-30T23:40:47Z,257,43.65928437790767,15.067678430678907,15.438103500000004,False,False,False,0.5311470759254966,0.5311470759254966,0.535
hi_0.10_lo_0.15,fixed,401810948,F5,2026-03-31T00:10:41Z,268,41.06021336017206,4.956814052467781,3.76076625,False,False,False,0.4,0.38505622188838295,0.44999999999999996
hi_0.10_lo_0.15,fixed,401810949,F5,2026-03-31T00:13:37Z,285,45.60000000000001,0.8149330851298237,0.2672662499999998,False,False,False,0.4,0.15707039501718023,0.09499999999999997
hi_0.10_lo_0.15,fixed,401810950,F5,2026-03-31T00:40:50Z,263,41.10969220967982,2.9948133281288367,1.25291425,False,False,False,0.4,0.35664016834873236,0.29500000000000004
hi_0.10_lo_0.15,fixed,401810951,F5,2026-03-31T01:11:46Z,253,40.48000000000002,1.517273858724542,1.2924247499999997,False,False,False,0.4,0.18958709906063342,0.3095
hi_0.10_lo_0.15,fixed,401810952,F5,2026-03-31T01:43:43Z,301,48.71883036203649,10.75621151679623,8.47451725,False,True,False,0.65,0.9250513963895808,0.745
hi_0.10_lo_0.15,fixed,401810953,F5,2026-03-31T02:10:52Z,271,43.21000000000002,1.2132572410419689,0.37309899999999996,False,False,False,0.4,0.2213809381308598,0.15500000000000003
hi_0.10_lo_0.15,fixed,401810954,F5,2026-03-31T23:12:03Z,285,44.33014261366846,16.841152094360357,15.661307999999998,False,False,False,0.6059695227698425,0.6059695227698425,0.535
hi_0.10_lo_0.15,fixed,401810955,F5,2026-03-31T23:41:34Z,259,41.44000000000001,0.4911823977758114,0.14391774999999996,False,False,False,0.4,0.15323068070792986,0.125
hi_0.10_lo_0.15,fixed,401810956,F5,2026-04-01T00:13:38Z,272,41.283564352583774,10.011208158218958,8.249266249999998,False,False,False,0.4391375990587554,0.4391375990587554,0.405
hi_0.10_lo_0.15,fixed,401810957,F5,2026-04-01T00:13:36Z,264,40.278858971966784,7.6342514604791525,6.528150999999999,False,False,False,0.5036357289749289,0.5036357289749289,0.525
hi_0.10_lo_0.15,fixed,401810958,F5,2026-04-01T02:41:45Z,373,61.89057157757351,10.873923468696997,10.688581750000003,False,False,False,0.5315075764951205,0.5315075764951205,0.535
hi_0.10_lo_0.15,fixed,401810959,F5,2026-04-01T03:12:40Z,275,49.39049447559101,17.640579397578925,20.466187500000004,False,False,False,0.6284300997856042,0.6284300997856042,0.665
hi_0.10_lo_0.15,fixed,401810960,F5,2026-04-01T23:11:52Z,265,41.76250000000002,2.5751847630590547,1.5657897500000002,False,False,False,0.4,0.31602803572615723,0.32499999999999996
hi_0.10_lo_0.15,fixed,401810961,F5,2026-04-01T23:42:54Z,277,44.32810704051002,4.748271846444238,3.4243642499999996,False,False,False,0.44838006589252266,0.44838006589252266,0.395
