cluster_date,n_rows,cold_start_rows,naive_crps,naive_pinball_q10,naive_pinball_q50,naive_pinball_q90
2026-04-05,7,0,0.2777780043002422,0.07142857142857142,0.2857142857142857,0.09999999999999998
2026-04-06,5,0,0.31818589929956465,0.04,0.2,0.13999999999999996
2026-04-07,5,0,0.6902966400812665,0.12000000000000002,0.6,0.25999999999999995
2026-04-08,5,0,0.27903856515507863,0.06000000000000001,0.3,0.09999999999999998
2026-04-09,2,0,0.6069336077126007,0.15000000000000002,0.75,0.04999999999999999
2026-04-10,4,0,0.6331498311452584,0.125,0.625,0.09999999999999998
2026-04-11,6,0,0.30158040720037327,0.03333333333333333,0.16666666666666666,0.14999999999999997
2026-04-12,10,0,0.35004081462929193,0.04,0.15,0.25
2026-04-13,4,0,0.28756945431897274,0.0,0.0,0.22499999999999995
2026-04-14,6,0,0.20580263439877358,0.0,0.0,0.18333333333333326
2026-04-15,5,0,0.6153189639783561,0.1,0.4,0.3
2026-04-16,2,0,0.3544040224913495,0.05,0.25,0.04999999999999999
2026-04-17,3,0,0.83073172612689,0.16666666666666666,0.8333333333333334,0.0
2026-04-18,4,0,0.2640954324241786,0.025,0.125,0.12499999999999997
2026-04-19,6,0,0.5138937212276318,0.05000000000000001,0.3333333333333333,0.28333333333333327
2026-04-20,3,0,0.31428212297679725,0.0,0.16666666666666666,0.19999999999999996
2026-04-21,3,0,0.43515627901248594,0.06666666666666667,0.3333333333333333,0.1333333333333333
2026-04-22,5,0,0.551678055225913,0.08,0.5,0.09999999999999998
2026-04-23,3,0,1.0534223424122142,0.19999999999999998,1.0,0.3333333333333333
2026-04-24,5,0,0.41384160292468763,0.04,0.2,0.15999999999999998
2026-04-25,3,0,0.8590619312272229,0.16666666666666666,0.8333333333333334,0.3666666666666667
2026-04-26,5,0,0.1347469170651772,0.0,0.0,0.15999999999999998
2026-04-27,2,0,0.23384979374715575,0.0,0.0,0.19999999999999996
2026-04-28,4,0,0.44697687871296143,0.05,0.25,0.14999999999999997
2026-04-29,7,0,0.4953077377702969,0.09999999999999999,0.5,0.0857142857142857
2026-04-30,8,0,0.8587433474583075,0.15,0.75,0.08749999999999998
2026-05-01,8,0,0.5132026669976818,0.0875,0.4375,0.11249999999999998
2026-05-02,4,0,0.5005313581607761,0.07500000000000001,0.375,0.09999999999999998
2026-05-03,7,0,0.315486675333392,0.014285714285714287,0.07142857142857142,0.15714285714285708
2026-05-04,4,0,0.2579774085500837,0.0,0.0,0.19999999999999996
2026-05-05,4,0,0.45936536625310864,0.05,0.375,0.14999999999999997
2026-05-06,6,0,0.3292455592375274,0.03333333333333333,0.08333333333333333,0.16666666666666663
2026-05-07,2,0,0.17357741641674626,0.0,0.0,0.14999999999999997
2026-05-08,3,0,0.4766660083375282,0.06666666666666667,0.3333333333333333,0.16666666666666663
2026-05-09,6,0,0.38909358805536526,0.06666666666666667,0.3333333333333333,0.1333333333333333
2026-05-10,5,0,0.4115721979153122,0.06000000000000001,0.2,0.15999999999999998
2026-05-11,3,0,0.8962985577941872,0.20000000000000004,1.0,0.3666666666666667
2026-05-12,4,0,0.4863624260966971,0.05,0.25,0.17499999999999996
2026-05-13,5,0,0.40729391004834115,0.04,0.2,0.15999999999999998
2026-05-14,3,0,0.12870407929260608,0.0,0.0,0.1333333333333333
2026-05-15,4,0,0.4649832452531844,0.05,0.25,0.14999999999999997
2026-05-16,6,0,0.36270802273484737,0.03333333333333333,0.16666666666666666,0.19999999999999996
2026-05-17,6,0,0.45277314733971014,0.08333333333333333,0.4166666666666667,0.1333333333333333
2026-05-18,5,0,0.8366262215487948,0.12000000000000002,0.6,0.3
2026-05-19,4,0,0.8941862534759495,0.17500000000000002,0.875,0.25
2026-05-20,6,0,0.6172564856657452,0.10000000000000002,0.5,0.26666666666666666
2026-05-21,2,0,0.24194769853163484,0.0,0.0,0.19999999999999996
2026-05-22,5,0,0.4988238297845335,0.1,0.5,0.13999999999999996
2026-05-23,6,0,0.7141980959717816,0.13333333333333333,0.6666666666666666,0.25
2026-05-24,5,0,0.3843555034704883,0.06000000000000001,0.3,0.13999999999999996
2026-05-25,4,0,0.5779263930196683,0.1,0.375,0.12499999999999997
2026-05-26,8,0,0.30999770932357773,0.025,0.0625,0.19999999999999996
2026-05-27,4,0,0.2175532092059387,0.025,0.125,0.12499999999999997
2026-05-28,2,0,0.4887696011470202,0.1,0.5,0.09999999999999998
2026-05-29,5,0,0.3494601724774031,0.06000000000000001,0.3,0.15999999999999998
2026-05-30,7,0,0.4237992940942407,0.07142857142857142,0.2857142857142857,0.11428571428571425
2026-05-31,7,0,0.625082523884421,0.1,0.5,0.24285714285714285
2026-06-01,1,0,0.18749999999999994,0.0,0.0,0.19999999999999996
2026-06-02,5,0,0.38634520479799284,0.06000000000000001,0.3,0.13999999999999996
2026-06-03,7,0,0.3932506082586702,0.08571428571428573,0.35714285714285715,0.11428571428571425
2026-06-04,6,0,0.4025040964924996,0.06666666666666667,0.3333333333333333,0.14999999999999997
2026-06-05,6,0,0.5386018397819862,0.08333333333333333,0.3333333333333333,0.3
2026-06-06,4,0,0.3027917884041699,0.0,0.0,0.22499999999999995
2026-06-07,3,0,0.16373245092465286,0.0,0.0,0.16666666666666663
2026-06-08,4,0,0.26494853988931966,0.0,0.0,0.19999999999999996
2026-06-09,4,0,0.7230421757765165,0.15000000000000002,0.75,0.07499999999999998
2026-06-10,2,0,0.17853683355562391,0.0,0.0,0.14999999999999997
2026-06-11,2,0,0.244631914925234,0.0,0.0,0.19999999999999996
2026-06-12,5,0,0.48024868794290276,0.1,0.5,0.11999999999999997
2026-06-13,7,0,0.5272252007850159,0.07142857142857142,0.35714285714285715,0.14285714285714282
2026-06-14,2,0,0.5365534562902026,0.1,0.5,0.09999999999999998
2026-06-15,2,0,0.4339561989018218,0.1,0.5,0.14999999999999997
2026-06-16,5,0,0.5807029068079126,0.1,0.5,0.11999999999999997
2026-06-17,6,0,0.745547357440727,0.13333333333333333,0.6666666666666666,0.2333333333333333
2026-06-18,3,0,0.87811039671421,0.16666666666666666,0.8333333333333334,0.06666666666666665
2026-06-19,1,0,1.108709461282098,0.2,1.0,0.0
