game_id,state_ts,kalshi_asof_ts,traded_any,trade_count_60s,outcome,n_evaluator_records,p_recal_null,p_candidate,loss_recal_null,loss_candidate,improvement
401873203,2026-05-31T02:12:15.000001+00:00,2026-05-31T02:12:00+00:00,1,2,0,7,0.38351505109183176,0.36887083365861023,0.14708379441397032,0.1360656919239981,0.011018102489972231
401873203,2026-05-31T02:13:03.000001+00:00,2026-05-31T02:13:00+00:00,1,1,0,7,0.3941619741797044,0.5465386127791106,0.15536366188924194,0.29870445525851463,-0.1433407933692727
401873203,2026-05-31T02:14:03.000001+00:00,2026-05-31T02:14:00+00:00,0,0,0,7,0.3941619741797044,0.7054267875629153,0.15536366188924194,0.4976269526113345,-0.34226329072209255
401873203,2026-05-31T02:16:03.000001+00:00,2026-05-31T02:16:00+00:00,0,0,0,7,0.3941619741797044,0.7054267875629153,0.15536366188924194,0.4976269526113345,-0.34226329072209255
401873203,2026-05-31T02:17:04.000001+00:00,2026-05-31T02:17:00+00:00,1,1,0,7,0.3623334073021511,0.5368794148702889,0.1312854980471865,0.28823950611146376,-0.15695400806427726
401873203,2026-05-31T02:18:04.000001+00:00,2026-05-31T02:18:00+00:00,1,2,0,7,0.4101981780551157,0.37633008461419043,0.16826254527973641,0.14162433258572374,0.026638212694012675
401873203,2026-05-31T02:19:04.000001+00:00,2026-05-31T02:19:00+00:00,1,2,0,7,0.32046202346684155,0.35080966181832407,0.1026959084844625,0.1230674188250869,-0.0203715103406244
401873203,2026-05-31T02:20:04.000001+00:00,2026-05-31T02:20:00+00:00,1,2,0,7,0.24902881857169826,0.32891092462191585,0.06201535247921581,0.10818239633564361,-0.0461670438564278
401873203,2026-05-31T02:21:03.000001+00:00,2026-05-31T02:21:00+00:00,1,2,0,7,0.27424564371297894,0.3368871157527526,0.07521067309554619,0.11349292876020853,-0.03828225566466234
401873203,2026-05-31T02:22:04.000001+00:00,2026-05-31T02:22:00+00:00,1,2,0,7,0.2590736653566111,0.3321268969943119,0.0671191640813093,0.11030827570707027,-0.04318911162576097
401873203,2026-05-31T02:23:04.000001+00:00,2026-05-31T02:23:00+00:00,1,2,0,7,0.2641172486724042,0.3337216958844585,0.0697579210462806,0.111370170303999,-0.04161224925771839
401873203,2026-05-31T02:24:04.000001+00:00,2026-05-31T02:24:00+00:00,1,2,0,7,0.11542627112261636,0.2772644897057956,0.01332322406527174,0.07687559725181523,-0.06355237318654348
401873203,2026-05-31T02:25:16.000001+00:00,2026-05-31T02:25:00+00:00,1,1,0,7,0.10648544290117204,0.42476299964476716,0.011339149549858771,0.18042360586722048,-0.16908445631736171
