checkpoint_game_id,bridge_game_id,status,exclusion_reason
401810519,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810520,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810521,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810522,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810523,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810524,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810525,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810526,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810527,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810528,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810529,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810530,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810531,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810532,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810533,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810534,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810535,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810536,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810537,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810538,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810539,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810540,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810541,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810542,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810543,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810544,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810545,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810546,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810547,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810548,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810549,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810550,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810551,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810552,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810553,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810554,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810555,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810556,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810557,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810558,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810559,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810560,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810561,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810562,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810563,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810564,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810565,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810566,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810567,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810568,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810569,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810570,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810572,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810626,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810627,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810628,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810629,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810630,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810631,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810632,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810633,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810634,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810635,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810636,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810637,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810638,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810639,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810640,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810641,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810642,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810643,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810644,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810645,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810646,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810647,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810648,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810649,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810650,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810651,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810652,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810653,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810654,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810655,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810656,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810657,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810658,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810659,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810660,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810661,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810662,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810663,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810664,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810665,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810666,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810667,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810668,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810669,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810670,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810671,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810672,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810673,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810674,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810675,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810676,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810677,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810678,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810679,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810680,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810681,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810682,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810683,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810684,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810685,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810686,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810687,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810688,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810689,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810690,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810691,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810692,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810693,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810694,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810695,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810696,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810697,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810698,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810699,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810700,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810701,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810702,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810705,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810706,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810708,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810712,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810723,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810754,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810755,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810756,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810757,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810758,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810759,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810760,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810761,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810762,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810763,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810764,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810765,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810766,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810767,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810768,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810769,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810770,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810771,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810772,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810773,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810774,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810775,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810776,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810777,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810778,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810779,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810780,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810781,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810782,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810783,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810784,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810785,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810786,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810787,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810788,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810789,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810790,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810791,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810792,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810793,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810794,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810795,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810796,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810797,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810798,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810799,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810800,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810801,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810802,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810803,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810804,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810805,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810806,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810807,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810808,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810809,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810810,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810811,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810812,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810813,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810814,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810815,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810816,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810817,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810818,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810819,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810820,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810821,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810822,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810823,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810824,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810825,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810826,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810827,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810828,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810829,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810830,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810831,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810832,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810833,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810834,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810835,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810836,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810837,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810838,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810839,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810840,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810841,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810842,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810843,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810844,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810845,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810846,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810848,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810850,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810851,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810852,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810853,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810858,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810902,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810903,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810904,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810905,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810906,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810907,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810908,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810909,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810910,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810911,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810912,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810913,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810914,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810915,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810916,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810917,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810918,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810919,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810920,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810921,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810922,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810923,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810924,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810925,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810926,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810927,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810928,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810929,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810930,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810931,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810932,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810933,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810934,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810935,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810936,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810937,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810938,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810939,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810940,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810941,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810942,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810943,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810944,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810945,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810946,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810947,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810948,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810949,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810950,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810951,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810952,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810953,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810954,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810955,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810956,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810957,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810958,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810959,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810960,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810961,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810962,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810963,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810964,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810965,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810966,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810967,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810968,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810969,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810970,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810971,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810972,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810973,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810974,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810975,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810976,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810977,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810978,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810979,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810980,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810981,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810982,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810983,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810984,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810985,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810986,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810987,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810988,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810989,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810990,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810991,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810992,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810993,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810994,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810995,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810996,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401810997,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401811000,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401811001,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401811002,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812480,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812482,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812483,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812485,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812486,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812676,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812677,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812678,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812679,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812680,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812682,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812683,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812684,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812686,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812687,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812688,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812689,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812690,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812691,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812692,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812693,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812694,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812696,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812697,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812698,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812699,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812700,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812701,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812703,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812704,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812705,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812706,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812707,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812708,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812709,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812710,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812711,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812712,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812713,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812715,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812716,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812717,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812718,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812719,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812720,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812721,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812722,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812723,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812724,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812725,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812726,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812727,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812728,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812729,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
401812730,,NAMED-EXCLUDED,NO_BRIDGE_EVENT_ID
