stable_key,game_id,player_id,date,minutes,dnp,split_id,fold_status,n_train_asof,n_player_asof,asof_max_ts,baseline_dnp_probability,candidate_dnp_probability,baseline_q10,baseline_q50,baseline_q90,candidate_q10,candidate_q50,candidate_q90,candidate_positive_q10,candidate_positive_q50,candidate_positive_q90
0022400911|201935,0022400911,201935,2025-03-07,36.166666666666664,0,2,SCORED,33958,97,2024-12-07T12:00:00,0.0063607986336062195,0.0096343245527532,5.0,23.96666666666667,36.10000000000001,20.700000000000003,34.25,39.0,28.0,34.75833333333333,39.0
0022400911|202695,0022400911,202695,2025-03-07,37.06666666666667,0,2,SCORED,33958,68,2024-12-07T12:00:00,0.0063607986336062195,0.0014456360530923226,8.0,22.108333333333334,35.0,11.600000000000001,32.875,39.0,29.0,36.0,39.0
0022400911|203992,0022400911,203992,2025-03-07,27.4,0,2,SCORED,33958,89,2024-12-07T12:00:00,0.0063607986336062195,0.0011671190153405909,4.9,25.183333333333334,35.745000000000005,21.0,27.916666666666664,36.10000000000001,24.0,29.0,36.0
0022400911|1626157,0022400911,1626157,2025-03-07,34.08333333333333,0,2,SCORED,33958,83,2024-12-07T12:00:00,0.0063607986336062195,0.0012351065307973242,3.0,23.5,35.85,19.0,32.0,38.86666666666667,27.0,33.0,38.763333333333335
0022400911|1626166,0022400911,1626166,2025-03-07,14.366666666666667,0,2,SCORED,33958,95,2024-12-07T12:00:00,0.0063607986336062195,0.0011062258493228208,4.985,24.0,34.065000000000005,8.9,16.483333333333334,31.970000000000002,9.41,16.0,25.60000000000001
0022400911|1627739,0022400911,1627739,2025-03-07,29.066666666666666,0,2,SCORED,33958,90,2024-12-07T12:00:00,0.0063607986336062195,0.010247417933382949,4.963333333333334,21.0,35.0,12.0,20.0,29.145000000000014,12.8,20.0,27.0
0022400911|1627826,0022400911,1627826,2025-03-07,39.083333333333336,0,2,SCORED,33958,92,2024-12-07T12:00:00,0.0063607986336062195,0.0011358568988582534,5.96,24.85,37.0,11.0,26.0,33.091666666666676,22.0,28.0,35.105000000000004
0022400911|1627884,0022400911,1627884,2025-03-07,17.65,0,2,SCORED,33958,100,2024-12-07T12:00:00,0.0063607986336062195,0.0010601331056010366,11.765,26.56666666666667,38.0,11.528333333333334,23.566666666666666,33.0,15.0,24.0,34.10000000000001
0022400911|1628384,0022400911,1628384,2025-03-07,36.65,0,2,SCORED,33958,72,2024-12-07T12:00:00,0.0063607986336062195,0.001382782311653526,5.3149999999999995,22.258333333333333,35.160000000000004,25.9,34.0,39.50333333333333,29.0,35.0,39.983333333333334
0022400911|1628404,0022400911,1628404,2025-03-07,45.86666666666667,0,2,SCORED,33958,103,2024-12-07T12:00:00,0.0063607986336062195,0.0010342762005863771,4.9,23.0,35.0,20.39,32.0,44.0,24.1,34.0,43.0
0022400911|1628969,0022400911,1628969,2025-03-07,42.6,0,2,SCORED,33958,104,2024-12-07T12:00:00,0.0063607986336062195,0.001025935263484874,9.9,25.0,35.10000000000001,15.94,34.33333333333333,40.160000000000004,29.0,36.0,41.11666666666667
0022400911|1629013,0022400911,1629013,2025-03-07,16.75,0,2,SCORED,33958,46,2024-12-07T12:00:00,0.0063607986336062195,0.0019275147374564303,5.0,22.5,36.0,10.0,16.0,32.0,9.0,16.0,21.0
0022400911|1629234,0022400911,1629234,2025-03-07,4.05,0,2,SCORED,33958,94,2024-12-07T12:00:00,0.0063607986336062195,0.0011159295848431965,5.896666666666667,26.0,35.10000000000001,5.0,17.0,27.0,6.0,16.0,21.0
0022400911|1629599,0022400911,1629599,2025-03-07,15.233333333333333,0,2,SCORED,33958,94,2024-12-07T12:00:00,0.0063607986336062195,0.0011159295848431965,7.425000000000001,24.0,35.053333333333335,6.755,24.0,34.15166666666667,10.0,23.041666666666668,30.700000000000003
0022400911|1630173,0022400911,1630173,2025-03-07,16.066666666666666,0,2,SCORED,33958,75,2024-12-07T12:00:00,0.0063607986336062195,0.0013391155018118357,6.91,23.5,36.035000000000004,8.9,21.5,38.0,9.0,20.0,39.60000000000001
0022400911|1630540,0022400911,1630540,2025-03-07,33.63333333333333,0,2,SCORED,33958,85,2024-12-07T12:00:00,0.0063607986336062195,0.0012115806921154705,6.0,24.0,36.10000000000001,3.9000000000000004,19.0,38.0,2.4000000000000004,20.0,43.60000000000001
0022400912|201959,0022400912,201959,2025-03-08,11.483333333333333,0,2,SCORED,33958,32,2024-12-07T12:00:00,0.0063607986336062195,0.04090799947446393,4.0,21.0,35.10000000000001,6.0,13.0,29.0,4.94,12.458333333333334,16.186666666666667
0022400912|1626156,0022400912,1626156,2025-03-08,29.466666666666665,0,2,SCORED,33958,98,2024-12-07T12:00:00,0.0063607986336062195,0.0010781014633230882,5.0,22.508333333333333,34.98666666666667,17.0,32.0,40.0,22.91,32.225,39.3
0022400912|1628970,0022400912,1628970,2025-03-08,35.45,0,2,SCORED,33958,80,2024-12-07T12:00:00,0.0063607986336062195,0.0012721597267212439,4.735,22.5,36.296666666666674,15.0,34.78333333333333,41.0,31.0,38.0,41.0
0022400912|1629610,0022400912,1629610,2025-03-08,21.216666666666665,0,2,SCORED,33958,22,2024-12-07T12:00:00,0.0063607986336062195,0.12207657077790773,6.9,24.475,36.0,0.0,3.0,25.310000000000006,1.0,3.0,10.460000000000004
0022400912|1629651,0022400912,1629651,2025-03-08,28.650000000000002,0,2,SCORED,33958,88,2024-12-07T12:00:00,0.0063607986336062195,0.0011779256728900406,5.9,25.46666666666667,36.00333333333333,19.87,28.5,36.0,21.98,28.0,36.0
0022400912|1630182,0022400912,1630182,2025-03-08,25.2,0,2,SCORED,33958,78,2024-12-07T12:00:00,0.0063607986336062195,0.0012981221701237184,4.405,21.0,36.0,18.0,28.608333333333334,35.10000000000001,18.455,27.5,34.3
0022400912|1630201,0022400912,1630201,2025-03-08,18.666666666666668,0,2,SCORED,33958,69,2024-12-07T12:00:00,0.0063607986336062195,0.01266534800755196,5.0,24.0,37.0,3.0,15.0,25.200000000000017,2.0,14.0,21.60000000000001
0022400912|1630533,0022400912,1630533,2025-03-08,31.650000000000002,0,2,SCORED,33958,72,2024-12-07T12:00:00,0.0063607986336062195,0.023121912746436133,6.0,22.0,36.0,10.961666666666666,21.916666666666668,33.0,11.906666666666666,21.516666666666666,30.1
0022400912|1630549,0022400912,1630549,2025-03-08,19.35,0,2,SCORED,33958,63,2024-12-07T12:00:00,0.0063607986336062195,0.0015327225623147517,2.9000000000000004,22.683333333333334,35.0,9.0,17.0,28.0,9.0,15.0,21.60000000000001
0022400912|1630553,0022400912,1630553,2025-03-08,25.183333333333334,0,2,SCORED,33958,26,2024-12-07T12:00:00,0.0063607986336062195,0.002765564623307052,4.9,24.0,36.0,6.9,15.924999999999999,31.983333333333334,7.9,13.466666666666667,28.516666666666666
0022400912|1630560,0022400912,1630560,2025-03-08,29.25,0,2,SCORED,33958,83,2024-12-07T12:00:00,0.0063607986336062195,0.0012351065307973242,4.0,20.133333333333333,33.47500000000001,17.495,32.0,39.0,23.32,33.0,38.943333333333335
0022400912|1630570,0022400912,1630570,2025-03-08,21.133333333333333,0,2,SCORED,33958,73,2024-12-07T12:00:00,0.0063607986336062195,0.012120601856689511,7.0,24.0,37.0,4.0,15.083333333333334,35.61,4.0,13.216666666666667,26.0
0022400912|1630592,0022400912,1630592,2025-03-08,18.75,0,2,SCORED,33958,65,2024-12-07T12:00:00,0.0063607986336062195,0.013261364384377935,6.871666666666667,25.0,36.10000000000001,7.9,22.258333333333333,33.96666666666667,6.0,19.5,32.7
0022400912|1631111,0022400912,1631111,2025-03-08,11.033333333333335,0,2,SCORED,33958,37,2024-12-07T12:00:00,0.0063607986336062195,0.019775718818809202,5.0,25.0,37.10000000000001,1.0,5.658333333333333,27.38500000000001,1.0,3.0,21.416666666666668
0022400912|1631213,0022400912,1631213,2025-03-08,18.466666666666665,0,2,SCORED,33958,9,2024-12-07T12:00:00,0.0063607986336062195,0.004386757678349117,5.0,24.008333333333333,37.0,1.2833333333333332,17.116666666666667,33.16666666666667,1.25,17.116666666666667,28.873333333333335
0022400912|1631217,0022400912,1631217,2025-03-08,36.516666666666666,0,2,SCORED,33958,33,2024-12-07T12:00:00,0.0063607986336062195,0.002400301371172158,4.525,22.0,37.0,4.0,16.0,32.0,4.0,12.0,31.89666666666667
0022400912|1641730,0022400912,1641730,2025-03-08,18.1,0,2,SCORED,33958,38,2024-12-07T12:00:00,0.0063607986336062195,0.0021933788391745586,4.24,24.0,36.10000000000001,4.0,18.291666666666664,33.10000000000001,3.7,15.458333333333334,25.200000000000017
0022400912|1641733,0022400912,1641733,2025-03-08,32.18333333333334,0,2,SCORED,33958,64,2024-12-07T12:00:00,0.0063607986336062195,0.013419237769906243,4.988333333333333,23.0,38.0,4.0,15.0,32.0,1.6466666666666667,14.0,25.0
0022400912|1641878,0022400912,1641878,2025-03-08,29.333333333333332,0,2,SCORED,33958,0,2024-12-07T12:00:00,0.0063607986336062195,0.0063607986336062195,6.225,23.59166666666667,35.23500000000001,7.800000000000001,24.766666666666666,37.10000000000001,6.0,23.725,36.0
0022400912|1642275,0022400912,1642275,2025-03-08,18.916666666666668,0,2,SCORED,33958,20,2024-12-07T12:00:00,0.0063607986336062195,0.0031803993168031098,6.125,25.0,35.90500000000001,6.9,19.008333333333333,34.95,9.443333333333333,17.941666666666666,30.510000000000005
0022400913|201145,0022400913,201145,2025-03-08,5.716666666666667,0,2,SCORED,33958,85,2024-12-07T12:00:00,0.0063607986336062195,0.0012115806921154705,5.27,21.308333333333334,36.0,8.0,17.0,29.96500000000001,6.4,15.0,25.60000000000001
0022400913|203468,0022400913,203468,2025-03-08,27.8,0,2,SCORED,33958,77,2024-12-07T12:00:00,0.0063607986336062195,0.001311504872908499,6.913333333333334,24.05,38.0,15.9,32.71666666666667,38.10000000000001,25.68,33.0,39.0
0022400913|203482,0022400913,203482,2025-03-08,22.383333333333333,0,2,SCORED,33958,78,2024-12-07T12:00:00,0.0063607986336062195,0.0012981221701237184,4.0,24.366666666666667,36.0,15.0,22.0,32.10000000000001,16.0,21.0,31.299999999999997
0022400913|203500,0022400913,203500,2025-03-08,18.266666666666666,0,2,SCORED,33958,12,2024-12-07T12:00:00,0.0063607986336062195,0.003975499146003887,5.0,24.0,37.0,5.285000000000001,13.649999999999999,29.088333333333342,5.63,12.083333333333332,15.483333333333333
0022400913|1628415,0022400913,1628415,2025-03-08,25.116666666666667,0,2,SCORED,33958,95,2024-12-07T12:00:00,0.0063607986336062195,0.0011062258493228208,5.51,22.5,35.44500000000001,19.0,30.0,38.0,23.89,31.0,39.0
0022400913|1628988,0022400913,1628988,2025-03-08,24.183333333333334,0,2,SCORED,33958,91,2024-12-07T12:00:00,0.0063607986336062195,0.0011460898438930126,9.758333333333335,26.5,36.571666666666665,5.075,16.0,30.200000000000017,6.0,15.0,26.0
0022400913|1629111,0022400913,1629111,2025-03-08,6.0,0,2,SCORED,33958,70,2024-12-07T12:00:00,0.0063607986336062195,0.0014135108074680488,11.0,24.700000000000003,38.0,6.800000000000001,17.0,30.0,4.0,12.0,26.0
0022400913|1629627,0022400913,1629627,2025-03-08,27.65,0,2,SCORED,33958,76,2024-12-07T12:00:00,0.0063607986336062195,0.0013251663820012958,6.9,24.0,39.028333333333336,19.998333333333335,30.0,36.0,26.0,32.0,36.0
0022400913|1630224,0022400913,1630224,2025-03-08,27.53333333333333,0,2,SCORED,33958,105,2024-12-07T12:00:00,0.0063607986336062195,0.0010177277813769952,5.9,23.975,37.849999999999994,20.0,31.0,37.595,23.0,32.0,39.0
0022400913|1630256,0022400913,1630256,2025-03-08,5.516666666666667,0,2,SCORED,33958,74,2024-12-07T12:00:00,0.0063607986336062195,0.0013533614114055786,6.8100000000000005,24.558333333333334,37.0,4.380000000000001,16.28333333333333,31.0,3.7150000000000016,14.5,23.700000000000003
0022400913|1630526,0022400913,1630526,2025-03-08,20.983333333333334,0,2,SCORED,33958,63,2024-12-07T12:00:00,0.0063607986336062195,0.03767730087556776,5.97,25.0,35.0,2.0,11.5,31.671666666666678,2.0,11.225,26.200000000000003
0022400913|1630530,0022400913,1630530,2025-03-08,31.333333333333332,0,2,SCORED,33958,68,2024-12-07T12:00:00,0.0063607986336062195,0.0014456360530923226,6.0,24.925,36.0,20.724999999999998,29.299999999999997,37.116666666666674,23.0,30.0,38.34666666666667
0022400913|1630578,0022400913,1630578,2025-03-08,31.78333333333333,0,2,SCORED,33958,86,2024-12-07T12:00:00,0.0063607986336062195,0.001200150685586079,6.15,21.5,34.045,19.375,31.35,38.06666666666668,25.0,32.49166666666667,39.40833333333333
0022400913|1630631,0022400913,1630631,2025-03-08,23.383333333333333,0,2,SCORED,33958,67,2024-12-07T12:00:00,0.0063607986336062195,0.0014622525594497058,6.405,24.53333333333333,36.88,12.0,20.0,35.385000000000005,12.0,19.0,31.0
0022400913|1631095,0022400913,1631095,2025-03-08,24.616666666666667,0,2,SCORED,33958,99,2024-12-07T12:00:00,0.0063607986336062195,0.0010690417871607092,7.9,23.525,34.34,8.936666666666667,31.0,38.0,22.2,32.0,40.0
0022400913|1631106,0022400913,1631106,2025-03-08,24.283333333333335,0,2,SCORED,33958,44,2024-12-07T12:00:00,0.0063607986336062195,0.0019877495730019437,6.0,23.0,36.0,16.029999999999998,22.141666666666666,34.10000000000001,16.32333333333333,21.950000000000003,27.245
0022400913|1631255,0022400913,1631255,2025-03-08,23.1,0,2,SCORED,33958,5,2024-12-07T12:00:00,0.0063607986336062195,0.0050886389068849755,8.346666666666668,25.983333333333334,36.01,1.0,9.033333333333333,23.200000000000017,2.086666666666667,7.066666666666666,14.273333333333333
0022400913|1631288,0022400913,1631288,2025-03-08,7.733333333333333,0,2,SCORED,33958,40,2024-12-07T12:00:00,0.0063607986336062195,0.035453599544535405,6.906666666666667,27.0,38.0,1.0,15.0,29.0,1.0,9.025,28.300000000000004
0022400913|1631466,0022400913,1631466,2025-03-08,6.0,0,2,SCORED,33958,25,2024-12-07T12:00:00,0.0063607986336062195,0.0028270216149360976,6.465,25.5,36.220000000000006,2.0,6.0,29.0,1.4000000000000004,4.966666666666667,9.0
0022400913|1641708,0022400913,1641708,2025-03-08,33.266666666666666,0,2,SCORED,33958,85,2024-12-07T12:00:00,0.0063607986336062195,0.0012115806921154705,7.735,22.0,34.0,8.975,24.100000000000005,36.0,11.4,23.0,34.96666666666667
0022400913|1641715,0022400913,1641715,2025-03-08,7.733333333333333,0,2,SCORED,33958,55,2024-12-07T12:00:00,0.0063607986336062195,0.0016962129689616586,8.8,25.0,37.366666666666674,7.365000000000001,20.0,31.10000000000001,6.300000000000001,18.0,27.0
0022400913|1641722,0022400913,1641722,2025-03-08,27.683333333333337,0,2,SCORED,33958,78,2024-12-07T12:00:00,0.0063607986336062195,0.01150220380277678,4.0,21.0,36.01,3.0,21.0,36.0,3.6000000000000005,18.483333333333334,35.686666666666675
0022400913|1642274,0022400913,1642274,2025-03-08,27.95,0,2,SCORED,33958,23,2024-12-07T12:00:00,0.0063607986336062195,0.0029585109923749857,6.255,21.0,33.0,12.033333333333333,26.166666666666664,31.416666666666664,18.976666666666667,25.916666666666668,30.873333333333335
0022400914|203991,0022400914,203991,2025-03-08,16.2,0,2,SCORED,33958,97,2024-12-07T12:00:00,0.0063607986336062195,0.0010873160057446529,5.9,24.30833333333333,36.10000000000001,15.510000000000002,24.0,30.0,19.76666666666667,25.0,30.0
0022400914|204456,0022400914,204456,2025-03-08,0.31666666666666665,0,2,SCORED,33958,94,2024-12-07T12:00:00,0.0063607986336062195,0.0011159295848431965,5.665,25.708333333333336,37.0,8.8,20.0,27.775000000000002,12.0,19.0,25.0
0022400914|1626167,0022400914,1626167,2025-03-08,33.55,0,2,SCORED,33958,99,2024-12-07T12:00:00,0.0063607986336062195,0.0010690417871607092,10.260000000000002,26.0,37.0,19.0,28.175,37.0,21.0,28.43333333333333,36.01
0022400914|1627747,0022400914,1627747,2025-03-08,33.1,0,2,SCORED,33958,86,2024-12-07T12:00:00,0.0063607986336062195,0.001200150685586079,6.0,23.5,37.0,15.700000000000001,26.0,34.053333333333335,21.916666666666668,27.391666666666666,35.0
0022400914|1627777,0022400914,1627777,2025-03-08,24.866666666666667,0,2,SCORED,33958,106,2024-12-07T12:00:00,0.0063607986336062195,0.001009650576762892,6.9,24.0,36.0,11.0,21.116666666666664,29.06166666666667,15.941666666666666,21.683333333333337,28.0
0022400914|1627783,0022400914,1627783,2025-03-08,33.63333333333333,0,2,SCORED,33958,104,2024-12-07T12:00:00,0.0063607986336062195,0.001025935263484874,3.9000000000000004,23.266666666666666,37.0,22.8,32.0,37.10000000000001,29.0,33.93333333333334,38.0
0022400914|1628418,0022400914,1628418,2025-03-08,14.383333333333333,0,2,SCORED,33958,46,2024-12-07T12:00:00,0.0063607986336062195,0.0019275147374564303,5.0,22.78333333333333,38.0,4.9,13.0,29.0,4.0,12.0,19.0
0022400914|1629027,0022400914,1629027,2025-03-08,33.38333333333333,0,2,SCORED,33958,77,2024-12-07T12:00:00,0.0063607986336062195,0.001311504872908499,5.0,25.0,36.7,21.0,35.25833333333333,41.0,30.200000000000003,36.0,41.193333333333335
0022400914|1629611,0022400914,1629611,2025-03-08,19.133333333333333,0,2,SCORED,33958,98,2024-12-07T12:00:00,0.0063607986336062195,0.0010781014633230882,3.2700000000000005,23.0,36.0,11.8,24.466666666666665,30.565000000000005,17.995,24.0,31.0
0022400914|1629614,0022400914,1629614,2025-03-08,31.26666666666667,0,2,SCORED,33958,78,2024-12-07T12:00:00,0.0063607986336062195,0.01150220380277678,5.9,22.0,36.05833333333333,14.675,24.5,34.0,15.5,26.0,33.28666666666667
0022400914|1630167,0022400914,1630167,2025-03-08,17.983333333333334,0,2,SCORED,33958,105,2024-12-07T12:00:00,0.0063607986336062195,0.0010177277813769952,4.0,22.0,36.0,11.0,21.316666666666666,33.0,14.65,20.0,28.0
0022400914|1630168,0022400914,1630168,2025-03-08,31.833333333333332,0,2,SCORED,33958,77,2024-12-07T12:00:00,0.0063607986336062195,0.001311504872908499,4.9383333333333335,23.0,36.0,19.18,24.0,33.0,19.22,24.0,32.400000000000006
0022400914|1630174,0022400914,1630174,2025-03-08,33.766666666666666,0,2,SCORED,33958,78,2024-12-07T12:00:00,0.0063607986336062195,0.0012981221701237184,5.9,23.175,36.61,17.0,28.0,36.0,19.7,27.0,35.3
0022400914|1630700,0022400914,1630700,2025-03-08,34.7,0,2,SCORED,33958,83,2024-12-07T12:00:00,0.0063607986336062195,0.0012351065307973242,3.9000000000000004,22.5,37.0,12.0,21.875,37.0,14.0,25.0,36.35666666666666
0022400914|1630811,0022400914,1630811,2025-03-08,2.433333333333333,0,2,SCORED,33958,12,2024-12-07T12:00:00,0.0063607986336062195,0.003975499146003887,4.928333333333334,23.325000000000003,36.0,7.0,18.93333333333333,31.94,3.4450000000000003,15.825,28.565000000000005
0022400914|1631097,0022400914,1631097,2025-03-08,39.88333333333333,0,2,SCORED,33958,83,2024-12-07T12:00:00,0.0063607986336062195,0.0012351065307973242,9.9,27.0,36.0,16.9,26.0,37.730000000000004,19.200000000000003,27.0,37.0
0022400914|1631243,0022400914,1631243,2025-03-08,22.016666666666666,0,2,SCORED,33958,8,2024-12-07T12:00:00,0.0063607986336062195,0.004543427595433014,5.963333333333334,22.0,36.0,2.931666666666667,8.35,27.0,2.4000000000000004,6.175,22.799999999999997
0022400914|1631245,0022400914,1631245,2025-03-08,13.350000000000001,0,2,SCORED,33958,17,2024-12-07T12:00:00,0.0063607986336062195,0.0034382695316790375,10.379999999999999,22.5,37.0,2.0,19.233333333333334,32.5,3.4400000000000004,11.299999999999999,28.720000000000002
0022400914|1641716,0022400914,1641716,2025-03-08,3.183333333333333,0,2,SCORED,33958,57,2024-12-07T12:00:00,0.0063607986336062195,0.014639168476261356,10.700000000000001,26.0,36.775000000000006,3.0,16.608333333333334,30.085000000000008,2.0,13.25,25.233333333333334
0022400914|1641767,0022400914,1641767,2025-03-08,18.683333333333334,0,2,SCORED,33958,70,2024-12-07T12:00:00,0.0063607986336062195,0.01252462191857916,7.0,21.0,36.0,6.0,20.0,33.0,3.0,16.0,25.813333333333333
0022400914|1642258,0022400914,1642258,2025-03-08,22.333333333333332,0,2,SCORED,33958,24,2024-12-07T12:00:00,0.0063607986336062195,0.002891272106184645,4.0,22.5,36.0,15.900000000000002,24.516666666666666,34.78333333333333,17.51833333333333,24.608333333333334,30.145
0022400915|203114,0022400915,203114,2025-03-08,24.316666666666666,0,2,SCORED,33958,56,2024-12-07T12:00:00,0.0063607986336062195,0.0016738943772647947,8.209999999999999,24.5,37.0,12.89,26.5,34.0,17.0,29.0,34.0
0022400915|203935,0022400915,203935,2025-03-08,17.516666666666666,0,2,SCORED,33958,34,2024-12-07T12:00:00,0.0063607986336062195,0.002355851345780081,5.0,22.183333333333334,36.0,7.700000000000001,25.783333333333335,33.20000000000002,19.46,25.90833333333333,35.7
0022400915|1626158,0022400915,1626158,2025-03-08,19.866666666666664,0,2,SCORED,33958,42,2024-12-07T12:00:00,0.0063607986336062195,0.002051870526969748,4.975,20.033333333333335,35.040000000000006,4.0,15.0,34.20000000000002,4.0,12.0,27.799999999999997
0022400915|1627751,0022400915,1627751,2025-03-08,24.2,0,2,SCORED,33958,72,2024-12-07T12:00:00,0.0063607986336062195,0.001382782311653526,5.700000000000001,21.0,34.10000000000001,20.029999999999998,28.783333333333335,35.026666666666664,21.0,28.5,35.115
0022400915|1629628,0022400915,1629628,2025-03-08,27.75,0,2,SCORED,33958,78,2024-12-07T12:00:00,0.0063607986336062195,0.0012981221701237184,4.66,26.69166666666667,38.10000000000001,8.9,31.0,36.0,27.0,32.833333333333336,37.0
0022400915|1629673,0022400915,1629673,2025-03-08,31.41666666666667,0,2,SCORED,33958,96,2024-12-07T12:00:00,0.0063607986336062195,0.0010966894195872793,5.963333333333334,23.0,36.10000000000001,18.9,29.0,37.0,23.0,30.416666666666664,35.5
0022400915|1630551,0022400915,1630551,2025-03-08,4.133333333333333,0,2,SCORED,33958,19,2024-12-07T12:00:00,0.0063607986336062195,0.003261948017233959,6.135000000000001,24.483333333333334,36.0,3.0,20.0,35.205000000000005,3.0,14.0,31.999999999999996
0022400915|1630557,0022400915,1630557,2025-03-08,27.433333333333334,0,2,SCORED,33958,98,2024-12-07T12:00:00,0.0063607986336062195,0.0010781014633230882,5.0,23.21666666666667,36.10000000000001,9.033333333333333,24.0,37.04000000000001,17.0,25.0,36.836666666666666
0022400915|1630567,0022400915,1630567,2025-03-08,27.166666666666664,0,2,SCORED,33958,72,2024-12-07T12:00:00,0.0063607986336062195,0.001382782311653526,7.9,25.5,37.955,13.365000000000004,33.0,39.0,29.0,35.56666666666666,39.0
0022400915|1630639,0022400915,1630639,2025-03-08,32.05,0,2,SCORED,33958,42,2024-12-07T12:00:00,0.0063607986336062195,0.03430993504309878,5.9,23.0,36.09333333333334,1.0,6.5,25.10000000000001,1.0,5.0,22.1
0022400915|1630658,0022400915,1630658,2025-03-08,25.933333333333334,0,2,SCORED,33958,22,2024-12-07T12:00:00,0.0063607986336062195,0.003028951730288676,5.9,22.71666666666667,35.0,0.7,2.0,30.10000000000001,1.0,2.0,6.0
0022400915|1631115,0022400915,1631115,2025-03-08,24.083333333333332,0,2,SCORED,33958,40,2024-12-07T12:00:00,0.0063607986336062195,0.018786932877868742,3.9000000000000004,19.233333333333334,35.10000000000001,1.9000000000000004,10.5,30.10000000000001,1.0,4.0,22.80000000000001
0022400915|1631197,0022400915,1631197,2025-03-08,28.9,0,2,SCORED,33958,21,2024-12-07T12:00:00,0.0063607986336062195,0.0031028286017591314,8.379999999999999,24.0,36.49000000000001,1.9966666666666666,13.0,32.0,1.9666666666666668,13.0,25.0
0022400915|1641731,0022400915,1641731,2025-03-08,35.6,0,2,SCORED,33958,82,2024-12-07T12:00:00,0.0063607986336062195,0.0012472154183541606,6.4350000000000005,20.35,36.10000000000001,17.9,30.0,38.27,20.0,30.0,36.861666666666665
0022400915|1642259,0022400915,1642259,2025-03-08,28.133333333333336,0,2,SCORED,33958,19,2024-12-07T12:00:00,0.0063607986336062195,0.003261948017233959,6.800000000000001,24.0,36.10000000000001,21.866666666666664,26.583333333333332,31.134999999999998,23.006666666666664,26.583333333333332,31.153333333333332
0022400915|1642267,0022400915,1642267,2025-03-08,20.583333333333336,0,2,SCORED,33958,20,2024-12-07T12:00:00,0.0063607986336062195,0.0031803993168031098,6.035,26.5,38.13500000000001,12.0,25.2,35.09666666666667,20.828333333333333,28.958333333333336,34.28666666666667
0022400915|1642273,0022400915,1642273,2025-03-08,31.0,0,2,SCORED,33958,18,2024-12-07T12:00:00,0.0063607986336062195,0.0033477887545295894,10.0,22.0,37.0,14.545,26.15,34.46666666666667,19.27166666666667,25.983333333333334,34.373333333333335
0022400915|1642347,0022400915,1642347,2025-03-08,28.71666666666667,0,2,SCORED,33958,23,2024-12-07T12:00:00,0.0063607986336062195,0.0029585109923749857,4.0,25.0,36.0,4.9,13.991666666666665,24.10000000000001,7.576666666666667,14.8,19.430000000000003
0022400915|1642419,0022400915,1642419,2025-03-08,21.2,0,2,SCORED,33958,23,2024-12-07T12:00:00,0.0063607986336062195,0.0029585109923749857,6.0,21.8,35.0,8.843333333333334,14.05,32.0,8.13,13.600000000000001,18.39
0022400916|203952,0022400916,203952,2025-03-08,28.45,0,2,SCORED,33958,91,2024-12-07T12:00:00,0.0063607986336062195,0.0011460898438930126,4.9,20.5,37.0,14.9,27.0,33.58333333333333,20.0,28.0,33.71666666666667
0022400916|1626179,0022400916,1626179,2025-03-08,27.28333333333333,0,2,SCORED,33958,79,2024-12-07T12:00:00,0.0063607986336062195,0.0012850098249709535,5.0,23.5,36.08166666666667,16.3,30.0,38.10000000000001,24.703333333333333,33.0,39.0
0022400916|1628380,0022400916,1628380,2025-03-08,31.95,0,2,SCORED,33958,92,2024-12-07T12:00:00,0.0063607986336062195,0.0011358568988582534,2.0,25.15833333333333,36.053333333333335,12.674999999999999,20.991666666666667,32.20000000000002,12.814999999999998,18.5,30.0
0022400916|1628389,0022400916,1628389,2025-03-08,38.06666666666667,0,2,SCORED,33958,91,2024-12-07T12:00:00,0.0063607986336062195,0.0011460898438930126,6.0,27.316666666666666,38.001666666666665,14.9,32.0,38.0,29.0,35.0,39.0
0022400916|1628989,0022400916,1628989,2025-03-08,29.9,0,2,SCORED,33958,85,2024-12-07T12:00:00,0.0063607986336062195,0.0012115806921154705,7.9,21.0,37.10000000000001,15.0,25.5,39.0,14.54,25.0,36.82
0022400916|1629130,0022400916,1629130,2025-03-08,21.583333333333332,0,2,SCORED,33958,88,2024-12-07T12:00:00,0.0063607986336062195,0.0011779256728900406,5.0,23.5,37.0,13.495000000000001,25.366666666666667,34.0,17.810000000000002,27.375,35.3
0022400916|1629312,0022400916,1629312,2025-03-08,21.25,0,2,SCORED,33958,84,2024-12-07T12:00:00,0.0063607986336062195,0.0012232305064627347,5.0,20.0,35.05833333333334,6.0,24.916666666666664,34.06333333333334,8.0,24.0,32.7
0022400916|1629632,0022400916,1629632,2025-03-08,33.233333333333334,0,2,SCORED,33958,101,2024-12-07T12:00:00,0.0063607986336062195,0.0010513716749762346,3.9716666666666667,21.291666666666664,36.985,15.831666666666667,34.141666666666666,40.0,29.0,36.0,42.0
0022400916|1629639,0022400916,1629639,2025-03-08,36.53333333333333,0,2,SCORED,33958,62,2024-12-07T12:00:00,0.0063607986336062195,0.0015514143008795657,3.9000000000000004,26.733333333333334,37.0,16.0,35.0,39.09333333333334,28.775,34.733333333333334,39.99333333333333
