row_id,game,timestamp,game_date,y,market,p_null,p_candidate,margin,period,game_clock_s,state_age_s,stern_margin_over_sqrt_remaining,loss_market,loss_null,loss_candidate,delta_null_minus_candidate
12148,401857004,2026-06-20T01:06:00Z,2026-06-19,0.0,0.68,0.8866660202269775,0.8931615611351367,-1.0,4.0,525.0,2.0,-0.04364357804719848,0.4624000000000001,0.7861766314251468,0.7977375742893544,-0.011560942864207613
12149,401857004,2026-06-20T01:06:00Z,2026-06-19,0.0,0.65,0.8524281265161012,0.8594598848162495,-1.0,4.0,525.0,2.0,-0.04364357804719848,0.42250000000000004,0.7266337108757502,0.7386712936083608,-0.012037582732610574
11900,401857003,2026-06-20T01:07:00Z,2026-06-19,0.0,0.95,0.999,0.999,15.0,4.0,540.0,126.0,0.6454972243679028,0.9025,0.998001,0.998001,0.0
11901,401857003,2026-06-20T01:07:00Z,2026-06-19,0.0,0.95,0.999,0.999,15.0,4.0,540.0,126.0,0.6454972243679028,0.9025,0.998001,0.998001,0.0
12150,401857004,2026-06-20T01:07:00Z,2026-06-19,0.0,0.7,0.9061669981594777,0.9122162455814264,-1.0,4.0,482.0,6.0,-0.04554875186742769,0.48999999999999994,0.8211386285533587,0.8321384787026733,-0.010999850149314594
12151,401857004,2026-06-20T01:07:00Z,2026-06-19,0.0,0.73,0.9308238843498471,0.9360075459097303,-1.0,4.0,482.0,6.0,-0.04554875186742769,0.5328999999999999,0.8664331036761375,0.876110125999956,-0.009677022323818507
11902,401857003,2026-06-20T01:08:00Z,2026-06-19,0.0,0.96,0.999,0.999,15.0,4.0,505.0,1.0,0.6674912392349772,0.9216,0.998001,0.998001,0.0
11903,401857003,2026-06-20T01:08:00Z,2026-06-19,0.0,0.96,0.999,0.999,15.0,4.0,505.0,1.0,0.6674912392349772,0.9216,0.998001,0.998001,0.0
12152,401857004,2026-06-20T01:08:00Z,2026-06-19,0.0,0.73,0.9308238843498471,0.9352449931530122,0.0,4.0,437.0,3.0,0.0,0.5328999999999999,0.8664331036761375,0.8746831972177779,-0.008250093541640413
12153,401857004,2026-06-20T01:08:00Z,2026-06-19,0.0,0.71,0.9149768310030135,0.9198212414656171,0.0,4.0,437.0,3.0,0.0,0.5041,0.8371826012723171,0.846071116251349,-0.00888851497903187
11904,401857003,2026-06-20T01:09:00Z,2026-06-19,0.0,0.96,0.999,0.999,12.0,4.0,459.0,11.0,0.560112033611204,0.9216,0.998001,0.998001,0.0
11905,401857003,2026-06-20T01:09:00Z,2026-06-19,0.0,0.97,0.999,0.999,12.0,4.0,459.0,11.0,0.560112033611204,0.9409,0.998001,0.998001,0.0
12154,401857004,2026-06-20T01:09:00Z,2026-06-19,0.0,0.82,0.9775574601720446,0.978953391873062,3.0,4.0,412.0,35.0,0.14779939172464399,0.6723999999999999,0.9556185879380186,0.9583497434597729,-0.0027311555217542915
12155,401857004,2026-06-20T01:09:00Z,2026-06-19,0.0,0.81,0.9740360105305298,0.9755366833982723,3.0,4.0,412.0,35.0,0.14779939172464399,0.6561000000000001,0.9487461498102303,0.9516718206557009,-0.0029256708454705738
11906,401857003,2026-06-20T01:10:00Z,2026-06-19,0.0,0.98,0.999,0.999,14.0,4.0,456.0,3.0,0.6556100681071858,0.9603999999999999,0.998001,0.998001,0.0
11907,401857003,2026-06-20T01:10:00Z,2026-06-19,0.0,0.96,0.999,0.999,14.0,4.0,456.0,3.0,0.6556100681071858,0.9216,0.998001,0.998001,0.0
12156,401857004,2026-06-20T01:10:00Z,2026-06-19,0.0,0.8,0.9701503813903429,0.9717488852248568,3.0,4.0,412.0,95.0,0.14779939172464399,0.6400000000000001,0.9411917625118279,0.9442958959357519,-0.003104133423924016
12157,401857004,2026-06-20T01:10:00Z,2026-06-19,0.0,0.8,0.9701503813903429,0.9717488852248568,3.0,4.0,412.0,95.0,0.14779939172464399,0.6400000000000001,0.9411917625118279,0.9442958959357519,-0.003104133423924016
11908,401857003,2026-06-20T01:11:00Z,2026-06-19,0.0,0.97,0.999,0.999,12.0,4.0,396.0,2.0,0.6030226891555273,0.9409,0.998001,0.998001,0.0
11909,401857003,2026-06-20T01:11:00Z,2026-06-19,0.0,0.97,0.999,0.999,12.0,4.0,396.0,2.0,0.6030226891555273,0.9409,0.998001,0.998001,0.0
12158,401857004,2026-06-20T01:11:00Z,2026-06-19,0.0,0.82,0.9775574601720446,0.978953391873062,3.0,4.0,412.0,45.0,0.14779939172464399,0.6723999999999999,0.9556185879380186,0.9583497434597729,-0.0027311555217542915
12159,401857004,2026-06-20T01:11:00Z,2026-06-19,0.0,0.8,0.9701503813903429,0.9717488852248568,3.0,4.0,412.0,45.0,0.14779939172464399,0.6400000000000001,0.9411917625118279,0.9442958959357519,-0.003104133423924016
11910,401857003,2026-06-20T01:12:00Z,2026-06-19,0.0,0.95,0.999,0.999,9.0,4.0,391.0,47.0,0.45514956368175624,0.9025,0.998001,0.998001,0.0
11911,401857003,2026-06-20T01:12:00Z,2026-06-19,0.0,0.96,0.999,0.999,9.0,4.0,391.0,47.0,0.45514956368175624,0.9216,0.998001,0.998001,0.0
12160,401857004,2026-06-20T01:12:00Z,2026-06-19,0.0,0.82,0.9775574601720446,0.978953391873062,3.0,4.0,412.0,105.0,0.14779939172464399,0.6723999999999999,0.9556185879380186,0.9583497434597729,-0.0027311555217542915
12161,401857004,2026-06-20T01:12:00Z,2026-06-19,0.0,0.8,0.9701503813903429,0.9717488852248568,3.0,4.0,412.0,105.0,0.14779939172464399,0.6400000000000001,0.9411917625118279,0.9442958959357519,-0.003104133423924016
11912,401857003,2026-06-20T01:13:00Z,2026-06-19,0.0,0.96,0.999,0.999,9.0,4.0,391.0,35.0,0.45514956368175624,0.9216,0.998001,0.998001,0.0
11913,401857003,2026-06-20T01:13:00Z,2026-06-19,0.0,0.94,0.9985792849996301,0.9986689940706148,9.0,4.0,391.0,35.0,0.45514956368175624,0.8835999999999999,0.9971605884303725,0.9973397597180137,-0.00017917128764122214
12162,401857004,2026-06-20T01:13:00Z,2026-06-19,0.0,0.72,0.9231882133832483,0.9268827576333819,1.0,4.0,392.0,6.0,0.050507627227610534,0.5184,0.852276477329754,0.8591116463980626,-0.006835169068308611
12163,401857004,2026-06-20T01:13:00Z,2026-06-19,0.0,0.6799999999999999,0.8866660202269775,0.8906384452573191,1.0,4.0,392.0,6.0,0.050507627227610534,0.4623999999999999,0.7861766314251468,0.7932368401703745,-0.007060208745227725
11914,401857003,2026-06-20T01:14:00Z,2026-06-19,0.0,0.95,0.999,0.999,9.0,4.0,391.0,95.0,0.45514956368175624,0.9025,0.998001,0.998001,0.0
11915,401857003,2026-06-20T01:14:00Z,2026-06-19,0.0,0.95,0.999,0.999,9.0,4.0,391.0,95.0,0.45514956368175624,0.9025,0.998001,0.998001,0.0
12164,401857004,2026-06-20T01:14:00Z,2026-06-19,0.0,0.84,0.9835937177232478,0.9849425692129664,2.0,4.0,359.0,3.0,0.1055559627938519,0.7055999999999999,0.96745660154464,0.9701118646478392,-0.0026552631031991902
12165,401857004,2026-06-20T01:14:00Z,2026-06-19,0.0,0.81,0.9740360105305298,0.9758153480962094,2.0,4.0,359.0,3.0,0.1055559627938519,0.6561000000000001,0.9487461498102303,0.9522155935801263,-0.003469443769895997
11916,401857003,2026-06-20T01:15:00Z,2026-06-19,0.0,0.95,0.999,0.999,9.0,4.0,341.0,4.0,0.4873773249664941,0.9025,0.998001,0.998001,0.0
11917,401857003,2026-06-20T01:15:00Z,2026-06-19,0.0,0.94,0.9985792849996301,0.9986570332697091,9.0,4.0,341.0,4.0,0.4873773249664941,0.8835999999999999,0.9971605884303725,0.9973158700990569,-0.00015528166868439275
12166,401857004,2026-06-20T01:15:00Z,2026-06-19,0.0,0.82,0.9775574601720446,0.9791615097744089,2.0,4.0,323.0,16.0,0.11128297681493145,0.6723999999999999,0.9556185879380186,0.9587572622236997,-0.0031386742856811534
12167,401857004,2026-06-20T01:15:00Z,2026-06-19,0.0,0.8,0.9701503813903429,0.972026208649185,2.0,4.0,323.0,16.0,0.11128297681493145,0.6400000000000001,0.9411917625118279,0.9448349503009089,-0.003643187789081015
11918,401857003,2026-06-20T01:16:00Z,2026-06-19,0.0,0.88,0.9922016785425847,0.9925408291885364,6.0,4.0,310.0,28.0,0.3407771005482389,0.7744,0.9844641709027225,0.9851372976062673,-0.0006731267035448019
11919,401857003,2026-06-20T01:16:00Z,2026-06-19,0.0,0.87,0.9904353101679363,0.9907932616005088,6.0,4.0,310.0,28.0,0.3407771005482389,0.7569,0.9809621036274562,0.9816712872329744,-0.0007091836055181933
12168,401857004,2026-06-20T01:16:00Z,2026-06-19,0.0,0.84,0.9835937177232478,0.9844281424422128,4.0,4.0,307.0,22.0,0.22829205821413984,0.7055999999999999,0.96745660154464,0.9690987676322256,-0.001642166087585606
12169,401857004,2026-06-20T01:16:00Z,2026-06-19,0.0,0.84,0.9835937177232478,0.9844281424422128,4.0,4.0,307.0,22.0,0.22829205821413984,0.7055999999999999,0.96745660154464,0.9690987676322256,-0.001642166087585606
11920,401857003,2026-06-20T01:17:00Z,2026-06-19,0.0,0.66,0.8645276201463955,0.8680657914425901,1.0,4.0,255.0,17.0,0.06262242910851495,0.43560000000000004,0.7474080059959903,0.7535382182728504,-0.006130212276860059
11921,401857003,2026-06-20T01:17:00Z,2026-06-19,0.0,0.6799999999999999,0.8866660202269775,0.890310016802902,1.0,4.0,255.0,17.0,0.06262242910851495,0.4623999999999999,0.7861766314251468,0.7926519260195837,-0.006475294594436853
12170,401857004,2026-06-20T01:17:00Z,2026-06-19,0.0,0.92,0.9971540932839854,0.9973444045903149,6.0,4.0,272.0,18.0,0.36380343755449945,0.8464,0.9943162857530071,0.9946958613676098,-0.0003795756146026674
12171,401857004,2026-06-20T01:17:00Z,2026-06-19,0.0,0.92,0.9971540932839854,0.9973444045903149,6.0,4.0,272.0,18.0,0.36380343755449945,0.8464,0.9943162857530071,0.9946958613676098,-0.0003795756146026674
11922,401857003,2026-06-20T01:18:00Z,2026-06-19,0.0,0.63,0.8261077688486859,0.8291772177902683,1.0,4.0,255.0,18.0,0.06262242910851495,0.39690000000000003,0.6824540457521538,0.68753485850241,-0.005080812750256181
11923,401857003,2026-06-20T01:18:00Z,2026-06-19,0.0,0.64,0.8396245798469671,0.8428949862286492,1.0,4.0,255.0,18.0,0.06262242910851495,0.4096,0.7049694350831961,0.7104719578093948,-0.0055025227261986664
12172,401857004,2026-06-20T01:18:00Z,2026-06-19,0.0,0.91,0.9962010454170402,0.996423397378385,6.0,4.0,272.0,78.0,0.36380343755449945,0.8281000000000001,0.9924165228900039,0.9928595868430831,-0.00044306395307913693
12173,401857004,2026-06-20T01:18:00Z,2026-06-19,0.0,0.92,0.9971540932839854,0.9973444045903149,6.0,4.0,272.0,78.0,0.36380343755449945,0.8464,0.9943162857530071,0.9946958613676098,-0.0003795756146026674
11924,401857003,2026-06-20T01:19:00Z,2026-06-19,0.0,0.53,0.6526009851359927,0.650637897835969,1.0,4.0,210.0,1.0,0.06900655593423542,0.28090000000000004,0.42588804580046824,0.4233296741004089,0.0025583717000593476
11925,401857003,2026-06-20T01:19:00Z,2026-06-19,0.0,0.47,0.5223532124869869,0.5160618909290365,1.0,4.0,210.0,1.0,0.06900655593423542,0.22089999999999999,0.27285287859547525,0.2663198752692528,0.00653300332622242
12174,401857004,2026-06-20T01:19:00Z,2026-06-19,0.0,0.91,0.9962010454170402,0.996423397378385,6.0,4.0,272.0,138.0,0.36380343755449945,0.8281000000000001,0.9924165228900039,0.9928595868430831,-0.00044306395307913693
12175,401857004,2026-06-20T01:19:00Z,2026-06-19,0.0,0.91,0.9962010454170402,0.996423397378385,6.0,4.0,272.0,138.0,0.36380343755449945,0.8281000000000001,0.9924165228900039,0.9928595868430831,-0.00044306395307913693
11926,401857003,2026-06-20T01:20:00Z,2026-06-19,0.0,0.39,0.34363002364603223,0.3417994801498636,-1.0,4.0,185.0,31.0,-0.07352146220938077,0.1521,0.11808159315097268,0.11682688463071701,0.0012547085202556651
11927,401857003,2026-06-20T01:20:00Z,2026-06-19,0.0,0.38,0.3225112121724621,0.3201045492304926,-1.0,4.0,185.0,31.0,-0.07352146220938077,0.1444,0.10401348197695086,0.10246692243805686,0.0015465595388940018
12176,401857004,2026-06-20T01:20:00Z,2026-06-19,0.0,0.92,0.9971540932839854,0.9973444045903149,6.0,4.0,272.0,198.0,0.36380343755449945,0.8464,0.9943162857530071,0.9946958613676098,-0.0003795756146026674
12177,401857004,2026-06-20T01:20:00Z,2026-06-19,0.0,0.9,0.99506826572534,0.9953193935230378,6.0,4.0,272.0,198.0,0.36380343755449945,0.81,0.9901608534536359,0.9906606951230678,-0.0004998416694318442
11928,401857003,2026-06-20T01:21:00Z,2026-06-19,0.0,0.52,0.6318592952273953,0.6386435908091421,-1.0,4.0,167.0,32.0,-0.07738232325341368,0.27040000000000003,0.39924616896526066,0.407865636081595,-0.008619467116334323
11929,401857003,2026-06-20T01:21:00Z,2026-06-19,0.0,0.51,0.6106524969326327,0.6169393936913147,-1.0,4.0,167.0,32.0,-0.07738232325341368,0.2601,0.372896472010059,0.38061421548820695,-0.007717743478147965
12178,401857004,2026-06-20T01:21:00Z,2026-06-19,0.0,0.94,0.9985792849996301,0.9986406803367063,8.0,4.0,227.0,5.0,0.5309786492799776,0.8835999999999999,0.9971605884303725,0.9972832084233596,-0.00012261999298712745
12179,401857004,2026-06-20T01:21:00Z,2026-06-19,0.0,0.94,0.9985792849996301,0.9986406803367063,8.0,4.0,227.0,5.0,0.5309786492799776,0.8835999999999999,0.9971605884303725,0.9972832084233596,-0.00012261999298712745
11930,401857003,2026-06-20T01:22:00Z,2026-06-19,0.0,0.41,0.3871043666464086,0.38679342831276087,-1.0,4.0,167.0,92.0,-0.07738232325341368,0.16809999999999997,0.14984979067671717,0.14960915618593887,0.00024063449077829646
11931,401857003,2026-06-20T01:22:00Z,2026-06-19,0.0,0.43999999999999995,0.454376315564383,0.45614952178645907,-1.0,4.0,167.0,92.0,-0.07738232325341368,0.19359999999999997,0.20645783614586377,0.2080723862260153,-0.0016145500801515167
12180,401857004,2026-06-20T01:22:00Z,2026-06-19,0.0,0.93,0.9979421140145153,0.9980726380276592,6.0,4.0,211.0,8.0,0.41305703449290854,0.8649000000000001,0.9958884629237598,0.9961489907794908,-0.00026052785573105197
12181,401857004,2026-06-20T01:22:00Z,2026-06-19,0.0,0.92,0.9971540932839854,0.9973078962165958,6.0,4.0,211.0,8.0,0.41305703449290854,0.8464,0.9943162857530071,0.9946230398559721,-0.00030675410296499006
11932,401857003,2026-06-20T01:23:00Z,2026-06-19,0.0,0.48,0.5448200808258223,0.5493422897453456,-1.0,4.0,167.0,12.0,-0.07738232325341368,0.2304,0.2968289204710556,0.30177695130265925,-0.004948030831603667
11933,401857003,2026-06-20T01:23:00Z,2026-06-19,0.0,0.48,0.5448200808258223,0.5493422897453456,-1.0,4.0,167.0,12.0,-0.07738232325341368,0.2304,0.2968289204710556,0.30177695130265925,-0.004948030831603667
12182,401857004,2026-06-20T01:23:00Z,2026-06-19,0.0,0.9,0.99506826572534,0.9954194352508583,4.0,4.0,196.0,49.0,0.2857142857142857,0.81,0.9901608534536359,0.9908598520751377,-0.0006989986215018007
12183,401857004,2026-06-20T01:23:00Z,2026-06-19,0.0,0.89,0.99374045678882,0.9941430589975634,4.0,4.0,196.0,49.0,0.2857142857142857,0.7921,0.9875200954588526,0.9883204217530328,-0.0008003262941802536
11934,401857003,2026-06-20T01:24:00Z,2026-06-19,0.0,0.56,0.711559073730728,0.7109357603042029,1.0,4.0,161.0,11.0,0.07881104062391006,0.31360000000000005,0.5063163154085316,0.505429655279315,0.0008866601292165655
11935,401857003,2026-06-20T01:24:00Z,2026-06-19,0.0,0.54,0.6728271928387227,0.6709305421578768,1.0,4.0,161.0,11.0,0.07881104062391006,0.2916,0.4526964314232358,0.45014779240026254,0.0025486390229732536
12184,401857004,2026-06-20T01:24:00Z,2026-06-19,0.0,0.89,0.99374045678882,0.9941430589975634,4.0,4.0,196.0,109.0,0.2857142857142857,0.7921,0.9875200954588526,0.9883204217530328,-0.0008003262941802536
12185,401857004,2026-06-20T01:24:00Z,2026-06-19,0.0,0.89,0.99374045678882,0.9941430589975634,4.0,4.0,196.0,109.0,0.2857142857142857,0.7921,0.9875200954588526,0.9883204217530328,-0.0008003262941802536
11936,401857003,2026-06-20T01:25:00Z,2026-06-19,0.0,0.61,0.7969150009249678,0.7979170655695694,1.0,4.0,107.0,2.0,0.09667364890456635,0.3721,0.6350735186992414,0.6366716435271526,-0.001598124827911107
11937,401857003,2026-06-20T01:25:00Z,2026-06-19,0.0,0.62,0.8118719018023478,0.813259832967296,1.0,4.0,107.0,2.0,0.09667364890456635,0.3844,0.6591359849361611,0.6613915559179941,-0.002255570981833044
12186,401857004,2026-06-20T01:25:00Z,2026-06-19,0.0,0.94,0.9985792849996301,0.9986746013448565,6.0,4.0,186.0,10.0,0.4399413450640599,0.8835999999999999,0.9971605884303725,0.9973509593713081,-0.00019037094093565798
12187,401857004,2026-06-20T01:25:00Z,2026-06-19,0.0,0.9299999999999999,0.9979421140145153,0.9980582092725481,6.0,4.0,186.0,10.0,0.4399413450640599,0.8648999999999999,0.9958884629237598,0.9961201890963254,-0.00023172617256561612
11938,401857003,2026-06-20T01:26:00Z,2026-06-19,0.0,0.36,0.2818156707793736,0.2871012589895724,-2.0,4.0,77.0,23.0,-0.2279211529192759,0.1296,0.07942007229682828,0.08242713291339752,-0.003007060616569246
11939,401857003,2026-06-20T01:26:00Z,2026-06-19,0.0,0.36,0.2818156707793736,0.2871012589895724,-2.0,4.0,77.0,23.0,-0.2279211529192759,0.1296,0.07942007229682828,0.08242713291339752,-0.003007060616569246
12188,401857004,2026-06-20T01:26:00Z,2026-06-19,0.0,0.81,0.9740360105305298,0.9753149978640232,2.0,4.0,122.0,1.0,0.18107149208503706,0.6561000000000001,0.9487461498102303,0.9512393450584996,-0.0024931952482692976
12189,401857004,2026-06-20T01:26:00Z,2026-06-19,0.0,0.79,0.9658783036278962,0.9672740432828147,2.0,4.0,122.0,1.0,0.18107149208503706,0.6241000000000001,0.9329208974191023,0.9356190748086846,-0.0026981773895822236
11940,401857003,2026-06-20T01:27:00Z,2026-06-19,0.0,0.15,0.028043858356691195,0.02867280383461329,-4.0,4.0,63.0,8.0,-0.5039526306789696,0.0225,0.0007864579915301586,0.0008221296797382145,-3.5671688208055896e-05
11941,401857003,2026-06-20T01:27:00Z,2026-06-19,0.0,0.15000000000000002,0.028043858356691195,0.028672803834613313,-4.0,4.0,63.0,8.0,-0.5039526306789696,0.022500000000000006,0.0007864579915301586,0.0008221296797382159,-3.5671688208057306e-05
12190,401857004,2026-06-20T01:27:00Z,2026-06-19,0.0,0.5,0.5890361210460009,0.5963589575983724,-1.0,4.0,98.0,0.0,-0.10101525445522107,0.25,0.346963551896919,0.35564400630781734,-0.00868045441089832
12191,401857004,2026-06-20T01:27:00Z,2026-06-19,0.0,0.51,0.6106524969326327,0.618490635914873,-1.0,4.0,98.0,0.0,-0.10101525445522107,0.2601,0.372896472010059,0.38253066671438396,-0.009634194704324972
11942,401857003,2026-06-20T01:28:00Z,2026-06-19,0.0,0.11,0.012775042338947756,0.012753488733561795,-4.0,4.0,63.0,68.0,-0.5039526306789696,0.0121,0.00016320170676190773,0.00016265147487708764,5.502318848200883e-07
11943,401857003,2026-06-20T01:28:00Z,2026-06-19,0.0,0.12,0.01588990908278844,0.015969274924069188,-4.0,4.0,63.0,68.0,-0.5039526306789696,0.0144,0.00025248921065928255,0.000255017741600505,-2.528530941222425e-06
12192,401857004,2026-06-20T01:28:00Z,2026-06-19,0.0,0.59,0.7648515406460417,0.7697317384000351,0.0,4.0,69.0,4.0,0.0,0.34809999999999997,0.5849978792286236,0.59248694910034,-0.007489069871716492
12193,401857004,2026-06-20T01:28:00Z,2026-06-19,0.0,0.56,0.711559073730728,0.7154168061480075,0.0,4.0,69.0,4.0,0.0,0.31360000000000005,0.5063163154085316,0.5118212065190157,-0.005504891110484134
11944,401857003,2026-06-20T01:29:00Z,2026-06-19,0.0,0.11,0.012775042338947756,0.012947646498492858,-4.0,4.0,51.2,5.0,-0.5590169943749475,0.0121,0.00016320170676190773,0.00016764154984993439,-4.439843088026654e-06
11945,401857003,2026-06-20T01:29:00Z,2026-06-19,0.0,0.13,0.01945313860689722,0.019968453529632415,-4.0,4.0,51.2,5.0,-0.5590169943749475,0.016900000000000002,0.00037842460165915504,0.00039873913636508926,-2.0314534705934216e-05
12194,401857004,2026-06-20T01:29:00Z,2026-06-19,0.0,0.5,0.5890361210460009,0.607259705927914,-2.0,4.0,57.1,8.0,-0.2646744026243441,0.25,0.346963551896919,0.3687643504436566,-0.021800798546737554
12195,401857004,2026-06-20T01:29:00Z,2026-06-19,0.0,0.5,0.5890361210460009,0.607259705927914,-2.0,4.0,57.1,8.0,-0.2646744026243441,0.25,0.346963551896919,0.3687643504436566,-0.021800798546737554
11946,401857003,2026-06-20T01:30:00Z,2026-06-19,0.0,0.05,0.0018895236795462645,0.0019584595873152477,-4.0,4.0,22.1,8.0,-0.8508712596230341,0.0025000000000000005,3.5702997355660543e-06,3.83556395514701e-06,-2.652642195809559e-07
11947,401857003,2026-06-20T01:30:00Z,2026-06-19,0.0,0.040000000000000036,0.001117512048004711,0.0011398418649971223,-4.0,4.0,22.1,8.0,-0.8508712596230341,0.001600000000000003,1.2488331774356837e-06,1.2992394772001178e-06,-5.0406299764434166e-08
12196,401857004,2026-06-20T01:30:00Z,2026-06-19,0.0,0.47,0.5223532124869869,0.5391747081127889,-2.0,4.0,57.1,53.0,-0.2646744026243441,0.22089999999999999,0.27285287859547525,0.2907093658685111,-0.017856487273035848
12197,401857004,2026-06-20T01:30:00Z,2026-06-19,0.0,0.48,0.5448200808258223,0.5621946928656348,-2.0,4.0,57.1,53.0,-0.2646744026243441,0.2304,0.2968289204710556,0.31606287268628547,-0.019233952215229888
11948,401857003,2026-06-20T01:31:00Z,2026-06-19,0.0,0.04,0.0011175120480047102,0.0011398418649971203,-4.0,4.0,22.1,68.0,-0.8508712596230341,0.0016,1.2488331774356817e-06,1.2992394772001134e-06,-5.0406299764431625e-08
11949,401857003,2026-06-20T01:31:00Z,2026-06-19,0.0,0.06000000000000005,0.0029142946206612537,0.0030607928206475973,-4.0,4.0,22.1,68.0,-0.8508712596230341,0.0036000000000000064,8.493113136015121e-06,9.368452690927874e-06,-8.753395549127526e-07
12198,401857004,2026-06-20T01:31:00Z,2026-06-19,0.0,0.44,0.45437631556438307,0.46969756389428735,-2.0,4.0,53.5,7.0,-0.2734343708098653,0.1936,0.20645783614586383,0.22061580152822816,-0.01415796538236433
12199,401857004,2026-06-20T01:31:00Z,2026-06-19,0.0,0.43000000000000005,0.43177400900707086,0.44626458618659237,-2.0,4.0,53.5,7.0,-0.2734343708098653,0.18490000000000004,0.1864287948540381,0.19915208088429054,-0.01272328603025244
11950,401857003,2026-06-20T01:32:00Z,2026-06-19,0.0,0.09,0.007773284726592846,0.00840993962851867,-4.0,4.0,22.1,128.0,-0.8508712596230341,0.0081,6.0423955440681616e-05,7.072708455532874e-05,-1.0303129114647121e-05
11951,401857003,2026-06-20T01:32:00Z,2026-06-19,0.0,0.08999999999999997,0.007773284726592839,0.008409939628518662,-4.0,4.0,22.1,128.0,-0.8508712596230341,0.008099999999999994,6.042395544068151e-05,7.072708455532862e-05,-1.0303129114647108e-05
12200,401857004,2026-06-20T01:32:00Z,2026-06-19,0.0,0.55,0.692492989359993,0.7117475612022435,-2.0,4.0,53.5,33.0,-0.2734343708098653,0.30250000000000005,0.4795465403127394,0.5065845908773413,-0.0270380505646019
12201,401857004,2026-06-20T01:32:00Z,2026-06-19,0.0,0.55,0.692492989359993,0.7117475612022435,-2.0,4.0,53.5,33.0,-0.2734343708098653,0.30250000000000005,0.4795465403127394,0.5065845908773413,-0.0270380505646019
11952,401857003,2026-06-20T01:33:00Z,2026-06-19,0.0,0.05,0.0018895236795462645,0.001846224962104498,-3.0,4.0,22.1,0.0,-0.6381534447172756,0.0025000000000000005,3.5702997355660543e-06,3.4085466106977548e-06,1.617531248682995e-07
11953,401857003,2026-06-20T01:33:00Z,2026-06-19,0.0,0.040000000000000036,0.001117512048004711,0.001074469753980071,-3.0,4.0,22.1,0.0,-0.6381534447172756,0.001600000000000003,1.2488331774356837e-06,1.1544852522179945e-06,9.434792521768915e-08
12202,401857004,2026-06-20T01:33:00Z,2026-06-19,0.0,0.44,0.45437631556438307,0.46969756389428735,-2.0,4.0,53.5,93.0,-0.2734343708098653,0.1936,0.20645783614586383,0.22061580152822816,-0.01415796538236433
12203,401857004,2026-06-20T01:33:00Z,2026-06-19,0.0,0.41000000000000003,0.3871043666464088,0.3997958360994569,-2.0,4.0,53.5,93.0,-0.2734343708098653,0.16810000000000003,0.14984979067671728,0.15983671056246382,-0.009986919885746542
11954,401857003,2026-06-20T01:34:00Z,2026-06-19,0.0,0.13,0.01945313860689722,0.019334659000135986,-2.0,4.0,20.6,10.0,-0.4406526492392317,0.016900000000000002,0.00037842460165915504,0.0003738290386515395,4.5955630076155505e-06
11955,401857003,2026-06-20T01:34:00Z,2026-06-19,0.0,0.10999999999999999,0.012775042338947756,0.0125338409758417,-2.0,4.0,20.6,10.0,-0.4406526492392317,0.012099999999999998,0.00016320170676190773,0.0001570971696076884,6.104537154219319e-06
12204,401857004,2026-06-20T01:34:00Z,2026-06-19,0.0,0.44,0.45437631556438307,0.46969756389428735,-2.0,4.0,53.5,153.0,-0.2734343708098653,0.1936,0.20645783614586383,0.22061580152822816,-0.01415796538236433
12205,401857004,2026-06-20T01:34:00Z,2026-06-19,0.0,0.43999999999999995,0.454376315564383,0.46969756389428735,-2.0,4.0,53.5,153.0,-0.2734343708098653,0.19359999999999997,0.20645783614586377,0.22061580152822816,-0.014157965382364385
11956,401857003,2026-06-20T01:35:00Z,2026-06-19,0.0,0.14,0.02349447049746004,0.02348695576754158,-2.0,4.0,20.6,13.0,-0.4406526492392317,0.019600000000000003,0.0005519901439560201,0.0005516370912264547,3.5305272956542583e-07
11957,401857003,2026-06-20T01:35:00Z,2026-06-19,0.0,0.15000000000000002,0.028043858356691195,0.028186812526732316,-2.0,4.0,20.6,13.0,-0.4406526492392317,0.022500000000000006,0.0007864579915301586,0.0007944964004171539,-8.03840888699526e-06
12206,401857004,2026-06-20T01:35:00Z,2026-06-19,0.0,0.5,0.5890361210460009,0.6078402776957111,-2.0,4.0,53.5,213.0,-0.2734343708098653,0.25,0.346963551896919,0.36946980318919925,-0.022506251292280233
12207,401857004,2026-06-20T01:35:00Z,2026-06-19,0.0,0.48,0.5448200808258223,0.5627939198968007,-2.0,4.0,53.5,213.0,-0.2734343708098653,0.2304,0.2968289204710556,0.31673699627280655,-0.01990807580175097
11958,401857003,2026-06-20T01:36:00Z,2026-06-19,0.0,0.13,0.01945313860689722,0.019334659000135986,-2.0,4.0,20.6,73.0,-0.4406526492392317,0.016900000000000002,0.00037842460165915504,0.0003738290386515395,4.5955630076155505e-06
11959,401857003,2026-06-20T01:36:00Z,2026-06-19,0.0,0.13,0.01945313860689722,0.019334659000135986,-2.0,4.0,20.6,73.0,-0.4406526492392317,0.016900000000000002,0.00037842460165915504,0.0003738290386515395,4.5955630076155505e-06
12208,401857004,2026-06-20T01:36:00Z,2026-06-19,0.0,0.47,0.5223532124869869,0.539779650187984,-2.0,4.0,53.5,273.0,-0.2734343708098653,0.22089999999999999,0.27285287859547525,0.2913620707570624,-0.01850919216158714
