frame,track_id,cls,x,y,calibration_provenance,projection_status,projection_rejection_reason,raw_projected_x_ft,raw_projected_y_ft,coordinate_space,observation,calibration
33730,39,player,-6.824650764465332,30.117080688476562,solved,,,,,court_feet,observed,homography
33730,40,player,77.45193481445312,15.340643882751465,solved,,,,,court_feet,observed,homography
33735,39,player,-7.036669731140137,30.15506362915039,solved,,,,,court_feet,observed,homography
33735,40,player,77.47734069824219,15.048623085021973,solved,,,,,court_feet,observed,homography
33740,39,player,-7.179653167724609,30.209529876708984,solved,,,,,court_feet,observed,homography
33740,40,player,77.44420623779297,15.199172019958496,solved,,,,,court_feet,observed,homography
33745,39,player,-7.2039971351623535,30.2178897857666,solved,,,,,court_feet,observed,homography
33745,40,player,77.39595794677734,15.262471199035645,solved,,,,,court_feet,observed,homography
33750,39,player,-7.436916828155518,30.27813720703125,solved,,,,,court_feet,observed,homography
33750,40,player,77.58799743652344,15.115341186523438,solved,,,,,court_feet,observed,homography
33755,39,player,-7.274004936218262,30.196821212768555,solved,,,,,court_feet,observed,homography
33755,40,player,77.96830749511719,15.246081352233887,solved,,,,,court_feet,observed,homography
33760,39,player,-7.160102844238281,30.177095413208008,camera_lock_drift_checked,,,,,court_feet,observed,homography
33760,40,player,77.46743774414062,15.469496726989746,camera_lock_drift_checked,,,,,court_feet,observed,homography
33765,39,player,-7.029709339141846,30.162445068359375,solved,,,,,court_feet,observed,homography
33765,40,player,77.99600219726562,15.383800506591797,solved,,,,,court_feet,observed,homography
33770,39,player,-6.9987969398498535,30.164106369018555,solved,,,,,court_feet,observed,homography
33770,40,player,77.92584228515625,15.371999740600586,solved,,,,,court_feet,observed,homography
33775,39,player,-7.132107734680176,30.16024398803711,camera_lock_drift_checked,,,,,court_feet,observed,homography
33775,40,player,77.35010528564453,15.028518676757812,camera_lock_drift_checked,,,,,court_feet,observed,homography
33780,39,player,-7.123220443725586,30.163677215576172,camera_lock_drift_checked,,,,,court_feet,observed,homography
33780,40,player,76.72010040283203,15.041297912597656,camera_lock_drift_checked,,,,,court_feet,observed,homography
33785,39,player,-6.953780174255371,30.171100616455078,solved,,,,,court_feet,observed,homography
33785,40,player,77.58019256591797,15.119470596313477,solved,,,,,court_feet,observed,homography
33790,39,player,-6.836747169494629,30.14676856994629,solved,,,,,court_feet,observed,homography
33790,40,player,77.54399108886719,14.725391387939453,solved,,,,,court_feet,observed,homography
33795,39,player,-6.608648300170898,30.141742706298828,solved,,,,,court_feet,observed,homography
33795,40,player,77.61114501953125,14.491185188293457,solved,,,,,court_feet,observed,homography
33800,39,player,-6.217402935028076,30.057701110839844,solved,,,,,court_feet,observed,homography
33800,40,player,77.87129974365234,14.569201469421387,solved,,,,,court_feet,observed,homography
33805,39,player,-6.309615135192871,29.97661781311035,solved,,,,,court_feet,observed,homography
33805,40,player,78.75747680664062,14.677531242370605,solved,,,,,court_feet,observed,homography
33810,39,player,-6.333463191986084,29.986328125,solved,,,,,court_feet,observed,homography
33810,40,player,78.18868255615234,14.878222465515137,solved,,,,,court_feet,observed,homography
33815,39,player,-6.327017784118652,30.063453674316406,solved,,,,,court_feet,observed,homography
33815,40,player,79.17351531982422,15.02470874786377,solved,,,,,court_feet,observed,homography
33820,39,player,-5.918806552886963,29.91556167602539,solved,,,,,court_feet,observed,homography
33820,40,player,80.69175720214844,14.594755172729492,solved,,,,,court_feet,observed,homography
33825,39,player,-4.879859924316406,29.575002670288086,solved,,,,,court_feet,observed,homography
33825,40,player,81.88020324707031,14.316153526306152,solved,,,,,court_feet,observed,homography
33830,39,player,-4.619230270385742,29.39398765563965,solved,,,,,court_feet,observed,homography
33830,40,player,81.248779296875,14.958637237548828,solved,,,,,court_feet,observed,homography
33835,39,player,-4.750588417053223,29.274446487426758,solved,,,,,court_feet,observed,homography
33835,40,player,75.53388214111328,14.930465698242188,solved,,,,,court_feet,observed,homography
33840,39,player,-4.66804838180542,29.214946746826172,solved,,,,,court_feet,observed,homography
33840,40,player,77.62872314453125,14.775991439819336,solved,,,,,court_feet,observed,homography
33845,39,player,-4.306063652038574,29.301633834838867,solved,,,,,court_feet,observed,homography
33845,40,player,75.84690856933594,14.78152847290039,solved,,,,,court_feet,observed,homography
33850,39,player,-4.102038860321045,29.35798454284668,solved,,,,,court_feet,observed,homography
33850,40,player,73.35315704345703,14.86583423614502,solved,,,,,court_feet,observed,homography
33855,39,player,-3.8129892349243164,29.444711685180664,solved,,,,,court_feet,observed,homography
33855,40,player,74.56914520263672,15.347428321838379,solved,,,,,court_feet,observed,homography
33860,39,player,-3.6469109058380127,29.165475845336914,solved,,,,,court_feet,observed,homography
33860,40,player,73.91456604003906,15.518836975097656,solved,,,,,court_feet,observed,homography
33865,39,player,-2.3396646976470947,28.714452743530273,solved,,,,,court_feet,observed,homography
33865,40,player,74.66121673583984,15.813481330871582,solved,,,,,court_feet,observed,homography
33870,39,player,-1.7993533611297607,28.684606552124023,solved,,,,,court_feet,observed,homography
33870,40,player,74.74295043945312,16.062389373779297,solved,,,,,court_feet,observed,homography
33875,39,player,-1.801228404045105,28.63877296447754,camera_lock_drift_checked,,,,,court_feet,observed,homography
33875,40,player,74.55844116210938,16.091588973999023,camera_lock_drift_checked,,,,,court_feet,observed,homography
33880,39,player,-1.263541579246521,28.538320541381836,solved,,,,,court_feet,observed,homography
33880,40,player,74.85858154296875,16.37255096435547,solved,,,,,court_feet,observed,homography
33885,39,player,-1.79682457447052,28.14314842224121,solved,,,,,court_feet,observed,homography
33885,40,player,75.77527618408203,17.47300148010254,solved,,,,,court_feet,observed,homography
33890,39,player,-2.2529819011688232,27.519718170166016,solved,,,,,court_feet,observed,homography
33890,40,player,75.78059387207031,17.88456153869629,solved,,,,,court_feet,observed,homography
33895,39,player,-1.9922431707382202,26.76970100402832,solved,,,,,court_feet,observed,homography
33895,40,player,77.86294555664062,18.305381774902344,solved,,,,,court_feet,observed,homography
33900,39,player,-1.8602887392044067,25.8784122467041,solved,,,,,court_feet,observed,homography
33900,40,player,78.37321472167969,18.716611862182617,solved,,,,,court_feet,observed,homography
33905,39,player,-2.9161620140075684,25.149524688720703,solved,,,,,court_feet,observed,homography
33905,40,player,77.93212127685547,18.965030670166016,solved,,,,,court_feet,observed,homography
33910,39,player,-3.9722485542297363,24.498573303222656,solved,,,,,court_feet,observed,homography
33910,40,player,78.41617584228516,19.399059295654297,solved,,,,,court_feet,observed,homography
33915,39,player,-3.6942050457000732,23.624927520751953,solved,,,,,court_feet,observed,homography
33915,40,player,77.92472076416016,19.337953567504883,solved,,,,,court_feet,observed,homography
33920,39,player,-3.697374105453491,22.6534423828125,solved,,,,,court_feet,observed,homography
33920,40,player,78.34062957763672,19.50901222229004,solved,,,,,court_feet,observed,homography
33925,39,player,-4.995787620544434,21.232168197631836,solved,,,,,court_feet,observed,homography
33925,40,player,79.42292785644531,19.63062858581543,solved,,,,,court_feet,observed,homography
33930,39,player,-5.304261207580566,20.908390045166016,solved,,,,,court_feet,observed,homography
33930,40,player,79.88579559326172,19.653825759887695,solved,,,,,court_feet,observed,homography
33935,39,player,-5.140524864196777,20.525634765625,solved,,,,,court_feet,observed,homography
33935,40,player,81.43138122558594,19.78055763244629,solved,,,,,court_feet,observed,homography
33940,39,player,4.569377422332764,20.548532485961914,solved,,,,,court_feet,observed,homography
33940,40,player,82.51248168945312,19.710691452026367,solved,,,,,court_feet,observed,homography
33945,39,player,-6.3833417892456055,18.576045989990234,solved,,,,,court_feet,observed,homography
33945,40,player,83.09140014648438,19.57370948791504,solved,,,,,court_feet,observed,homography
33950,39,player,-6.185657501220703,18.430898666381836,solved,,,,,court_feet,observed,homography
33950,40,player,85.9985122680664,19.17693328857422,solved,,,,,court_feet,observed,homography
33955,39,player,-6.310565948486328,18.50541877746582,solved,,,,,court_feet,observed,homography
33955,40,player,85.25469207763672,18.507537841796875,solved,,,,,court_feet,observed,homography
33960,39,player,-6.630737781524658,18.40316390991211,camera_lock_drift_checked,,,,,court_feet,observed,homography
33960,40,player,85.78636169433594,18.766033172607422,camera_lock_drift_checked,,,,,court_feet,observed,homography
33965,39,player,-7.053548812866211,18.315420150756836,solved,,,,,court_feet,observed,homography
33965,40,player,86.04476165771484,18.476240158081055,solved,,,,,court_feet,observed,homography
33970,39,player,-6.994312763214111,18.20118522644043,solved,,,,,court_feet,observed,homography
33970,40,player,86.1790542602539,18.1763973236084,solved,,,,,court_feet,observed,homography
33975,39,player,-6.972822189331055,18.196557998657227,solved,,,,,court_feet,observed,homography
33975,40,player,87.70294952392578,17.860912322998047,solved,,,,,court_feet,observed,homography
33980,39,player,-6.982237339019775,17.74843978881836,solved,,,,,court_feet,observed,homography
33980,40,player,87.74748229980469,17.77222442626953,solved,,,,,court_feet,observed,homography
33985,39,player,-6.666342258453369,17.335641860961914,solved,,,,,court_feet,observed,homography
33985,40,player,87.54644775390625,17.87671661376953,solved,,,,,court_feet,observed,homography
33990,39,player,-6.680637359619141,17.61510467529297,solved,,,,,court_feet,observed,homography
33990,40,player,87.97026824951172,17.980209350585938,solved,,,,,court_feet,observed,homography
33995,39,player,-6.803232192993164,16.78339958190918,solved,,,,,court_feet,observed,homography
33995,40,player,88.42045593261719,18.451555252075195,solved,,,,,court_feet,observed,homography
34000,39,player,-6.915280342102051,16.640953063964844,solved,,,,,court_feet,observed,homography
34000,40,player,89.3478775024414,18.46973991394043,solved,,,,,court_feet,observed,homography
34005,39,player,-6.431891918182373,16.696229934692383,solved,,,,,court_feet,observed,homography
34005,40,player,88.94491577148438,18.403411865234375,solved,,,,,court_feet,observed,homography
34010,39,player,-5.73922872543335,16.61730194091797,solved,,,,,court_feet,observed,homography
34010,40,player,90.17268371582031,19.357723236083984,solved,,,,,court_feet,observed,homography
34015,39,player,-5.537557125091553,16.438827514648438,solved,,,,,court_feet,observed,homography
34015,40,player,88.50259399414062,20.443862915039062,solved,,,,,court_feet,observed,homography
34020,39,player,-5.971202850341797,16.33733367919922,solved,,,,,court_feet,observed,homography
34020,40,player,87.8031234741211,21.385421752929688,solved,,,,,court_feet,observed,homography
34025,39,player,-5.811306476593018,16.269742965698242,solved,,,,,court_feet,observed,homography
34025,40,player,87.82289123535156,22.02897071838379,solved,,,,,court_feet,observed,homography
34030,39,player,-6.0391974449157715,16.34988021850586,solved,,,,,court_feet,observed,homography
34030,40,player,87.67769622802734,23.06610870361328,solved,,,,,court_feet,observed,homography
34035,39,player,-6.730686187744141,16.340316772460938,solved,,,,,court_feet,observed,homography
34035,40,player,88.19023895263672,23.530908584594727,solved,,,,,court_feet,observed,homography
34040,39,player,-7.396332740783691,16.41554069519043,solved,,,,,court_feet,observed,homography
34040,40,player,86.59407806396484,23.60117530822754,solved,,,,,court_feet,observed,homography
34045,39,player,-7.3393659591674805,16.332111358642578,solved,,,,,court_feet,observed,homography
34045,40,player,86.27272033691406,24.100297927856445,solved,,,,,court_feet,observed,homography
34050,39,player,-7.098667621612549,15.997283935546875,solved,,,,,court_feet,observed,homography
34050,40,player,87.06598663330078,24.38488006591797,solved,,,,,court_feet,observed,homography
34055,39,player,-7.787921905517578,15.370771408081055,solved,,,,,court_feet,observed,homography
34055,40,player,88.13347625732422,25.013654708862305,solved,,,,,court_feet,observed,homography
34060,39,player,-8.114066123962402,15.102560997009277,solved,,,,,court_feet,observed,homography
34060,40,player,86.40914154052734,25.311199188232422,solved,,,,,court_feet,observed,homography
34065,39,player,-8.371223449707031,15.052286148071289,solved,,,,,court_feet,observed,homography
34065,40,player,88.33146667480469,25.797924041748047,solved,,,,,court_feet,observed,homography
34070,39,player,-8.334466934204102,14.861841201782227,solved,,,,,court_feet,observed,homography
34070,40,player,87.56902313232422,26.439964294433594,solved,,,,,court_feet,observed,homography
34075,39,player,-8.42743968963623,13.947232246398926,solved,,,,,court_feet,observed,homography
34075,40,player,86.63510131835938,26.28959083557129,solved,,,,,court_feet,observed,homography
34080,39,player,-8.020540237426758,13.244696617126465,solved,,,,,court_feet,observed,homography
34080,40,player,86.8728256225586,26.292829513549805,solved,,,,,court_feet,observed,homography
34085,39,player,-8.27762222290039,12.84862232208252,solved,,,,,court_feet,observed,homography
34085,40,player,86.79947662353516,26.07064437866211,solved,,,,,court_feet,observed,homography
34090,39,player,-8.318613052368164,12.508086204528809,solved,,,,,court_feet,observed,homography
34090,40,player,87.05209350585938,25.15003204345703,solved,,,,,court_feet,observed,homography
34095,39,player,-8.16381549835205,12.04397201538086,solved,,,,,court_feet,observed,homography
34095,40,player,85.78512573242188,24.23227882385254,solved,,,,,court_feet,observed,homography
34100,39,player,-8.204915046691895,11.788423538208008,solved,,,,,court_feet,observed,homography
34100,40,player,86.64757537841797,23.600139617919922,solved,,,,,court_feet,observed,homography
34105,39,player,-7.854008197784424,11.716995239257812,solved,,,,,court_feet,observed,homography
34105,40,player,86.76335144042969,23.64406967163086,solved,,,,,court_feet,observed,homography
34110,39,player,-6.118754863739014,11.387483596801758,camera_lock_drift_checked,,,,,court_feet,observed,homography
34110,40,player,87.35025024414062,23.42999267578125,camera_lock_drift_checked,,,,,court_feet,observed,homography
34115,39,player,-5.395324230194092,11.783865928649902,solved,,,,,court_feet,observed,homography
34115,40,player,87.73477172851562,23.220497131347656,solved,,,,,court_feet,observed,homography
34120,39,player,-5.126707077026367,12.003207206726074,solved,,,,,court_feet,observed,homography
34120,40,player,87.9610824584961,23.244285583496094,solved,,,,,court_feet,observed,homography
34125,39,player,-5.1398444175720215,11.96546459197998,solved,,,,,court_feet,observed,homography
34125,40,player,87.73147583007812,23.182090759277344,solved,,,,,court_feet,observed,homography
34130,39,player,-5.517687797546387,11.346017837524414,camera_lock_drift_checked,,,,,court_feet,observed,homography
34130,40,player,88.19800567626953,23.288074493408203,camera_lock_drift_checked,,,,,court_feet,observed,homography
34135,39,player,-4.84048318862915,11.16569709777832,solved,,,,,court_feet,observed,homography
34135,40,player,89.0872573852539,22.296945571899414,solved,,,,,court_feet,observed,homography
34140,39,player,-4.961477756500244,11.480534553527832,solved,,,,,court_feet,observed,homography
34140,40,player,87.57479858398438,20.28447723388672,solved,,,,,court_feet,observed,homography
34145,39,player,-4.651989936828613,11.946598052978516,solved,,,,,court_feet,observed,homography
34145,40,player,87.09487915039062,19.100706100463867,solved,,,,,court_feet,observed,homography
34150,39,player,-4.204594135284424,13.09150505065918,solved,,,,,court_feet,observed,homography
34150,40,player,88.21070861816406,18.029733657836914,solved,,,,,court_feet,observed,homography
34155,39,player,-4.9632391929626465,13.909910202026367,solved,,,,,court_feet,observed,homography
34155,40,player,88.02749633789062,17.567073822021484,solved,,,,,court_feet,observed,homography
34160,39,player,-5.14532470703125,14.859883308410645,solved,,,,,court_feet,observed,homography
34160,40,player,86.90164947509766,16.60259246826172,solved,,,,,court_feet,observed,homography
34165,39,player,-5.312227249145508,15.056683540344238,solved,,,,,court_feet,observed,homography
34165,40,player,85.42353057861328,16.51371192932129,solved,,,,,court_feet,observed,homography
34170,39,player,-5.238414764404297,15.68760871887207,solved,,,,,court_feet,observed,homography
34170,40,player,85.52349853515625,16.084726333618164,solved,,,,,court_feet,observed,homography
34175,39,player,-5.819473743438721,16.426279067993164,solved,,,,,court_feet,observed,homography
34175,40,player,85.23662567138672,15.794974327087402,solved,,,,,court_feet,observed,homography
34180,39,player,-6.997591018676758,17.116979598999023,solved,,,,,court_feet,observed,homography
34180,40,player,84.74551391601562,16.169010162353516,solved,,,,,court_feet,observed,homography
34185,39,player,-7.646499156951904,17.481399536132812,solved,,,,,court_feet,observed,homography
34185,40,player,84.6016845703125,15.85987663269043,solved,,,,,court_feet,observed,homography
34190,39,player,-7.466274261474609,17.712907791137695,solved,,,,,court_feet,observed,homography
34190,40,player,84.81002807617188,15.639280319213867,solved,,,,,court_feet,observed,homography
34195,39,player,-7.651956558227539,17.615888595581055,solved,,,,,court_feet,observed,homography
34195,40,player,86.21566009521484,15.295032501220703,solved,,,,,court_feet,observed,homography
34200,39,player,-8.250066757202148,17.211002349853516,solved,,,,,court_feet,observed,homography
34200,40,player,87.53876495361328,15.464832305908203,solved,,,,,court_feet,observed,homography
34205,39,player,-8.49814224243164,16.091291427612305,solved,,,,,court_feet,observed,homography
34205,40,player,87.50316619873047,15.592710494995117,solved,,,,,court_feet,observed,homography
34210,39,player,-8.466938972473145,15.474512100219727,solved,,,,,court_feet,observed,homography
34210,40,player,87.5154800415039,15.791121482849121,solved,,,,,court_feet,observed,homography
34215,39,player,-8.29987621307373,14.267208099365234,solved,,,,,court_feet,observed,homography
34215,40,player,87.04644012451172,16.792160034179688,solved,,,,,court_feet,observed,homography
34220,39,player,-8.411157608032227,12.772958755493164,camera_lock_drift_checked,,,,,court_feet,observed,homography
34220,40,player,87.51622772216797,17.530010223388672,camera_lock_drift_checked,,,,,court_feet,observed,homography
34225,39,player,-8.87926959991455,11.533501625061035,solved,,,,,court_feet,observed,homography
34225,40,player,87.15259552001953,18.18259048461914,solved,,,,,court_feet,observed,homography
34230,39,player,-9.601428031921387,10.716364860534668,solved,,,,,court_feet,observed,homography
34230,40,player,86.9332046508789,18.287202835083008,solved,,,,,court_feet,observed,homography
34235,39,player,-9.50306224822998,9.94117546081543,solved,,,,,court_feet,observed,homography
34235,40,player,87.58025360107422,19.246488571166992,solved,,,,,court_feet,observed,homography
34240,39,player,-8.631660461425781,8.687540054321289,solved,,,,,court_feet,observed,homography
34240,40,player,87.26433563232422,20.218730926513672,solved,,,,,court_feet,observed,homography
34245,39,player,-9.72658920288086,7.651702404022217,solved,,,,,court_feet,observed,homography
34245,40,player,86.97197723388672,21.536449432373047,solved,,,,,court_feet,observed,homography
34250,39,player,-10.28453540802002,7.313379287719727,solved,,,,,court_feet,observed,homography
34250,40,player,86.39096069335938,21.663555145263672,solved,,,,,court_feet,observed,homography
34255,39,player,-10.277124404907227,7.014235496520996,solved,,,,,court_feet,observed,homography
34255,40,player,86.88134002685547,21.664201736450195,solved,,,,,court_feet,observed,homography
34260,39,player,-10.468244552612305,7.028665065765381,solved,,,,,court_feet,observed,homography
34260,40,player,86.10809326171875,21.425451278686523,solved,,,,,court_feet,observed,homography
34265,39,player,-10.624552726745605,7.0551557540893555,solved,,,,,court_feet,observed,homography
34265,40,player,86.02159118652344,21.273963928222656,solved,,,,,court_feet,observed,homography
34270,39,player,-10.48148250579834,7.068703651428223,solved,,,,,court_feet,observed,homography
34270,40,player,86.37309265136719,20.736427307128906,solved,,,,,court_feet,observed,homography
34275,39,player,-10.099803924560547,7.2248125076293945,solved,,,,,court_feet,observed,homography
34275,40,player,86.31262969970703,19.845916748046875,solved,,,,,court_feet,observed,homography
34280,39,player,-10.017399787902832,7.361837387084961,solved,,,,,court_feet,observed,homography
34280,40,player,86.2225112915039,19.43695640563965,solved,,,,,court_feet,observed,homography
34285,39,player,-9.891542434692383,7.40487813949585,solved,,,,,court_feet,observed,homography
34285,40,player,86.49481964111328,18.932804107666016,solved,,,,,court_feet,observed,homography
34290,39,player,-10.021368980407715,7.370265960693359,solved,,,,,court_feet,observed,homography
34290,40,player,85.84297180175781,18.584449768066406,solved,,,,,court_feet,observed,homography
34295,39,player,-10.051858901977539,7.30460262298584,solved,,,,,court_feet,observed,homography
34295,40,player,86.03460693359375,18.400348663330078,solved,,,,,court_feet,observed,homography
34300,39,player,-10.18822193145752,7.23286247253418,solved,,,,,court_feet,observed,homography
34300,40,player,84.83534240722656,17.780033111572266,solved,,,,,court_feet,observed,homography
34305,39,player,-10.1244535446167,6.900918960571289,solved,,,,,court_feet,observed,homography
34305,40,player,85.4104995727539,17.33338737487793,solved,,,,,court_feet,observed,homography
34310,39,player,-10.34267807006836,6.649326324462891,camera_lock_drift_checked,,,,,court_feet,observed,homography
34310,40,player,85.14002990722656,16.94232177734375,camera_lock_drift_checked,,,,,court_feet,observed,homography
34315,39,player,-10.210509300231934,6.536940097808838,solved,,,,,court_feet,observed,homography
34315,40,player,85.33157348632812,16.42690658569336,solved,,,,,court_feet,observed,homography
34320,39,player,-10.217576026916504,6.339450836181641,solved,,,,,court_feet,observed,homography
34320,40,player,84.99604034423828,16.290891647338867,solved,,,,,court_feet,observed,homography
34325,39,player,-10.2260103225708,6.138504505157471,solved,,,,,court_feet,observed,homography
34325,40,player,86.23759460449219,16.275691986083984,solved,,,,,court_feet,observed,homography
34330,39,player,-10.027050971984863,5.9990925788879395,solved,,,,,court_feet,observed,homography
34330,40,player,86.60553741455078,15.894754409790039,solved,,,,,court_feet,observed,homography
34335,39,player,-10.114893913269043,5.811794757843018,solved,,,,,court_feet,observed,homography
34335,40,player,86.68386840820312,15.338024139404297,solved,,,,,court_feet,observed,homography
34340,39,player,-9.727230072021484,5.536938667297363,solved,,,,,court_feet,observed,homography
34340,40,player,86.09505462646484,15.05411148071289,solved,,,,,court_feet,observed,homography
34345,39,player,-9.901861190795898,5.300784111022949,solved,,,,,court_feet,observed,homography
34345,40,player,86.29702758789062,14.494885444641113,solved,,,,,court_feet,observed,homography
34350,39,player,-10.774614334106445,5.21091890335083,solved,,,,,court_feet,observed,homography
34350,40,player,86.30323791503906,14.361574172973633,solved,,,,,court_feet,observed,homography
34355,39,player,-10.707112312316895,4.812252998352051,solved,,,,,court_feet,observed,homography
34355,40,player,86.11222076416016,14.356369972229004,solved,,,,,court_feet,observed,homography
34360,39,player,-10.724448204040527,4.656357288360596,solved,,,,,court_feet,observed,homography
34360,40,player,85.82933044433594,14.125372886657715,solved,,,,,court_feet,observed,homography
34365,39,player,-10.884366989135742,4.570699214935303,solved,,,,,court_feet,observed,homography
34365,40,player,86.24065399169922,13.77096176147461,solved,,,,,court_feet,observed,homography
34370,39,player,-11.109782218933105,4.52589225769043,solved,,,,,court_feet,observed,homography
34370,40,player,86.03893280029297,13.47399616241455,solved,,,,,court_feet,observed,homography
34375,39,player,-11.318862915039062,4.1197190284729,solved,,,,,court_feet,observed,homography
34375,40,player,86.18529510498047,13.23056411743164,solved,,,,,court_feet,observed,homography
34380,39,player,-11.207287788391113,3.7709126472473145,solved,,,,,court_feet,observed,homography
34380,40,player,85.69439697265625,13.05345344543457,solved,,,,,court_feet,observed,homography
34385,39,player,-11.2791109085083,3.204570770263672,solved,,,,,court_feet,observed,homography
34385,40,player,86.84060668945312,12.896788597106934,solved,,,,,court_feet,observed,homography
34390,39,player,-11.614501953125,3.1363768577575684,solved,,,,,court_feet,observed,homography
34390,40,player,86.40172576904297,12.783300399780273,solved,,,,,court_feet,observed,homography
34395,39,player,-12.029373168945312,2.9130184650421143,solved,,,,,court_feet,observed,homography
34395,40,player,87.92384338378906,12.430793762207031,solved,,,,,court_feet,observed,homography
34400,39,player,-12.473613739013672,2.989034414291382,solved,,,,,court_feet,observed,homography
34400,40,player,88.71870422363281,12.132356643676758,solved,,,,,court_feet,observed,homography
34405,39,player,-12.60886001586914,2.917553663253784,solved,,,,,court_feet,observed,homography
34405,40,player,88.87311553955078,11.887626647949219,solved,,,,,court_feet,observed,homography
34410,39,player,-12.674349784851074,2.6655285358428955,solved,,,,,court_feet,observed,homography
34410,40,player,89.20404052734375,11.602298736572266,solved,,,,,court_feet,observed,homography
36280,41,player,-6.907928466796875,5.63571834564209,solved,,,,,court_feet,observed,homography
36280,42,player,77.42117309570312,22.619321823120117,solved,,,,,court_feet,observed,homography
36285,41,player,-6.906506538391113,5.61471700668335,solved,,,,,court_feet,observed,homography
36285,42,player,77.37725830078125,22.73421287536621,solved,,,,,court_feet,observed,homography
36290,41,player,-6.986318588256836,5.634443759918213,solved,,,,,court_feet,observed,homography
36290,42,player,77.81007385253906,22.7271728515625,solved,,,,,court_feet,observed,homography
36295,41,player,-6.86661958694458,5.6149678230285645,solved,,,,,court_feet,observed,homography
36295,42,player,77.54933166503906,22.67987632751465,solved,,,,,court_feet,observed,homography
36300,41,player,-6.914690017700195,5.620132923126221,solved,,,,,court_feet,observed,homography
36300,42,player,77.86589813232422,22.695207595825195,solved,,,,,court_feet,observed,homography
36305,41,player,-6.9243998527526855,5.606896877288818,solved,,,,,court_feet,observed,homography
36305,42,player,77.9703140258789,23.02155876159668,solved,,,,,court_feet,observed,homography
36310,41,player,-6.927950859069824,5.621013641357422,solved,,,,,court_feet,observed,homography
36310,42,player,77.6025390625,22.82179069519043,solved,,,,,court_feet,observed,homography
36315,41,player,-7.1254401206970215,5.726443767547607,solved,,,,,court_feet,observed,homography
36315,42,player,76.89466857910156,22.407939910888672,solved,,,,,court_feet,observed,homography
36320,41,player,-7.013665199279785,5.661219596862793,solved,,,,,court_feet,observed,homography
36320,42,player,77.45626831054688,22.637645721435547,solved,,,,,court_feet,observed,homography
36325,41,player,-6.958346366882324,5.627123832702637,solved,,,,,court_feet,observed,homography
36325,42,player,77.89867401123047,22.607345581054688,solved,,,,,court_feet,observed,homography
36330,41,player,-6.886879920959473,5.627108573913574,solved,,,,,court_feet,observed,homography
36330,42,player,77.7880859375,22.582216262817383,solved,,,,,court_feet,observed,homography
36335,41,player,-6.741992473602295,5.64052152633667,solved,,,,,court_feet,observed,homography
36335,42,player,77.49745178222656,22.531455993652344,solved,,,,,court_feet,observed,homography
36340,41,player,-6.56527042388916,5.675436973571777,solved,,,,,court_feet,observed,homography
36340,42,player,77.33291625976562,22.354475021362305,solved,,,,,court_feet,observed,homography
36345,41,player,-6.509324073791504,5.656626224517822,solved,,,,,court_feet,observed,homography
36345,42,player,77.45565795898438,21.898962020874023,solved,,,,,court_feet,observed,homography
36350,41,player,-6.100315570831299,5.653010845184326,solved,,,,,court_feet,observed,homography
36350,42,player,77.56564331054688,21.769432067871094,solved,,,,,court_feet,observed,homography
36355,41,player,-5.815862655639648,5.66261625289917,solved,,,,,court_feet,observed,homography
36355,42,player,77.64541625976562,21.680370330810547,solved,,,,,court_feet,observed,homography
36360,41,player,-5.974996089935303,5.724236011505127,solved,,,,,court_feet,observed,homography
36360,42,player,77.894287109375,21.948518753051758,solved,,,,,court_feet,observed,homography
36365,41,player,-5.926963806152344,5.71323299407959,solved,,,,,court_feet,observed,homography
36365,42,player,77.9583740234375,22.07831382751465,solved,,,,,court_feet,observed,homography
36370,41,player,-5.5982160568237305,5.68634557723999,camera_lock_drift_checked,,,,,court_feet,observed,homography
36370,42,player,79.17509460449219,22.09769058227539,camera_lock_drift_checked,,,,,court_feet,observed,homography
36375,41,player,-5.038322448730469,5.93146276473999,solved,,,,,court_feet,observed,homography
36375,42,player,81.11559295654297,21.9062442779541,solved,,,,,court_feet,observed,homography
36380,41,player,-4.048129558563232,6.131373405456543,solved,,,,,court_feet,observed,homography
36380,42,player,83.58258819580078,21.638628005981445,solved,,,,,court_feet,observed,homography
36385,41,player,-4.138102054595947,6.208301544189453,solved,,,,,court_feet,observed,homography
36385,42,player,82.76696014404297,22.33740997314453,solved,,,,,court_feet,observed,homography
36390,41,player,-3.989781379699707,6.241361141204834,solved,,,,,court_feet,observed,homography
36390,42,player,76.18316650390625,22.07604217529297,solved,,,,,court_feet,observed,homography
36395,41,player,-3.867199182510376,6.274977207183838,solved,,,,,court_feet,observed,homography
36395,42,player,76.44105529785156,21.798734664916992,solved,,,,,court_feet,observed,homography
36400,41,player,-3.658358097076416,6.253213882446289,solved,,,,,court_feet,observed,homography
36400,42,player,75.8134765625,21.879329681396484,solved,,,,,court_feet,observed,homography
36405,41,player,-3.19824481010437,6.263443470001221,solved,,,,,court_feet,observed,homography
36405,42,player,76.14923095703125,21.462129592895508,solved,,,,,court_feet,observed,homography
36410,41,player,-2.847722291946411,6.3779802322387695,camera_lock_drift_checked,,,,,court_feet,observed,homography
36410,42,player,73.46492004394531,21.595195770263672,camera_lock_drift_checked,,,,,court_feet,observed,homography
36415,41,player,-2.276639699935913,6.397151470184326,solved,,,,,court_feet,observed,homography
36415,42,player,73.91705322265625,22.26285171508789,solved,,,,,court_feet,observed,homography
