step_index,track_id,frame_gap,image_displacement_px,court_displacement_ft,speed_ft_per_s,implausible,secant_scale_ft_per_px,midpoint_foot_y_px,before_source_frame,before_foot_x_px,before_foot_y_px,before_court_x_ft,before_court_y_ft,after_source_frame,after_foot_x_px,after_foot_y_px,after_court_x_ft,after_court_y_ft
25835,62,1,5.625,0.3190929929788203,9.57278978936461,False,0.056727643196234724,216.5625,22653,1686.0,214.875,69.39434814453125,-21.762006759643555,22654,1690.5,218.25,69.40917205810547,-21.44325828552246
25836,61,1,53.6399331807994,4.806733219337185,144.20199658011555,True,0.08961109632884054,331.3125,22653,281.0625,358.125,14.586379051208496,-3.3758537769317627,22654,279.796875,304.5,14.699597358703613,-8.181253433227539
25837,78,1,44.56035233253884,1.194383113652228,35.83149340956684,False,0.026803717904628554,876.375,22653,945.0,879.0,30.078929901123047,26.109403610229492,22654,989.25,873.75,31.22064971923828,25.758651733398438
25838,69,1,52.04940561620277,1.8303444191309568,54.910332573928706,True,0.03516552009503021,800.25,22653,370.5,813.0,16.05440902709961,24.800790786743164,22654,415.875,787.5,17.320865631103516,23.479333877563477
25839,72,1,21.0,0.47862635547810806,14.358790664343243,False,0.02279173121324324,976.5,22653,1812.0,976.5,48.986900329589844,27.78722381591797,22654,1833.0,976.5,49.46235275268555,27.732194900512695
25840,77,11,67.875,1.5483973905433632,4.222901974209172,False,0.022812484575224504,976.5,22643,1715.625,976.5,46.80363464355469,28.037826538085938,22654,1783.5,976.5,48.341957092285156,27.861478805541992
25841,64,1,52.17758139277826,1.4952253229526495,44.85675968857949,True,0.028656470519340692,953.25,22653,630.375,961.5,21.849315643310547,30.347591400146484,22654,679.875,945.0,23.122600555419922,29.5637264251709
25842,63,1,8.625,0.19806284632727802,5.94188538981834,False,0.022963808269829335,975.0,22654,1650.375,975.0,45.34739685058594,28.151256561279297,22655,1659.0,975.0,45.544090270996094,28.128005981445312
25843,55,1,7.9726093595509875,0.22656634726891905,6.796990418067572,False,0.028418092126575624,838.875,22654,1499.25,836.25,44.31611633300781,22.685951232910156,22655,1505.25,841.5,44.36715316772461,22.906694412231445
25844,45,1,32.64439078923054,3.08915280530778,92.6745841592334,True,0.0946304320779942,300.9375,22654,648.75,284.625,28.5534610748291,-11.28884220123291,22655,649.875,317.25,28.142593383789062,-8.227134704589844
25845,74,1,38.84102212867216,1.9224092431373274,57.67227729411982,True,0.04949430107088297,771.375,22654,1330.5,752.25,41.600154876708984,19.140134811401367,22655,1337.25,790.5,41.09531784057617,20.995073318481445
25846,73,1,8.77852493303972,0.4649167645035621,13.947502935106863,False,0.052960693060602436,683.625,22654,1812.0,679.5,55.94664001464844,13.939881324768066,22655,1815.0,687.75,55.80307388305664,14.382076263427734
25847,61,1,20.891793628495016,1.9879803611426925,59.639410834280774,True,0.09515604052450621,294.1875,22654,279.796875,304.5,14.699597358703613,-8.181253433227539,22655,283.125,283.875,14.896522521972656,-10.159456253051758
25848,62,1,5.158806184574102,0.19423225610127176,5.826967683038153,False,0.037650620928940184,219.09375,22654,1690.5,218.25,69.40917205810547,-21.44325828552246,22655,1695.375,219.9375,69.52056884765625,-21.28414535522461
25849,78,1,28.559149146989657,0.8457318757619481,25.37195627285844,False,0.029613342869883586,870.375,22654,989.25,873.75,31.22064971923828,25.758651733398438,22655,1017.0,867.0,31.980518341064453,25.387353897094727
25850,72,1,12.023414656411049,0.2560146414691338,7.680439244074013,False,0.02129300608730343,976.125,22654,1833.0,976.5,49.46235275268555,27.732194900512695,22655,1821.0,975.75,49.20634078979492,27.733366012573242
25851,77,1,4.5,0.10205078996610946,3.061523698983284,False,0.0226779533258021,976.5,22654,1783.5,976.5,48.341957092285156,27.861478805541992,22655,1779.0,976.5,48.240516662597656,27.872623443603516
25852,70,3,90.74767559006676,3.060681840250299,30.60681840250299,False,0.033727385526393816,938.25,22652,239.25,967.5,12.543572425842285,31.649507522583008,22655,308.625,909.0,14.288187980651855,29.134733200073242
25853,64,1,29.204291208656304,0.9047064340557911,27.141193021673732,False,0.03097854447457473,939.0,22654,679.875,945.0,23.122600555419922,29.5637264251709,22655,706.5,933.0,23.83811378479004,29.01007080078125
25854,69,1,171.39469252284331,9.103660507528875,273.10981522586627,True,0.05311518328559415,702.0,22654,415.875,787.5,17.320865631103516,23.479333877563477,22655,427.5,616.5,18.341957092285156,14.43311882019043
25855,68,1,21.10707912200312,0.5044942109803195,15.134826329409586,False,0.0239016591573018,967.875,22654,177.65625,967.5,11.072575569152832,31.8184871673584,22655,198.75,968.25,11.576191902160645,31.788738250732422
25856,75,2,118.79867423502671,6.5333782958300155,98.00067443745023,True,0.054995380528444555,392.625,22653,1161.75,351.0,45.425010681152344,-6.828712463378906,22655,1246.5,434.25,46.05759048461914,-0.32603034377098083
25857,42,8,289.0298968100013,21.44678383473812,80.42543938026795,True,0.07420264848531061,470.4375,22647,598.125,613.5,23.351743698120117,13.747368812561035,22655,639.0,327.375,27.614099502563477,-7.271595478057861
25858,49,3,447.9657536087441,25.423926539700986,254.23926539700986,True,0.05675417447626229,679.5,22652,1043.25,477.0,38.63058853149414,3.5064148902893066,22655,851.8125,882.0,27.76765251159668,26.492773056030273
25859,63,1,4.562071897723665,0.09119241311577568,2.7357723934732703,False,0.019989253821553737,975.375,22655,1659.0,975.0,45.544090270996094,28.128005981445312,22656,1663.5,975.75,45.63359451293945,28.145471572875977
25860,68,1,52.548192166810075,1.2516796044915681,37.550388134747045,False,0.02381965112174003,969.375,22655,198.75,968.25,11.576191902160645,31.788738250732422,22656,251.25,970.5,12.826550483703613,31.731246948242188
25861,55,1,6.046693311223912,0.30485352783012815,9.145605834903844,False,0.05041656855065843,838.875,22655,1505.25,841.5,44.36715316772461,22.906694412231445,22656,1508.25,836.25,44.54341506958008,22.657962799072266
25862,45,1,5.5368086475875256,0.4340740849162057,13.022222547486171,False,0.0783978845115658,319.6875,22655,649.875,317.25,28.142593383789062,-8.227134704589844,22656,652.5,322.125,28.190000534057617,-7.795657157897949
25863,78,1,8.74642784226795,0.21935370416737535,6.58061112502126,False,0.025079233273648877,869.25,22655,1017.0,867.0,31.980518341064453,25.387353897094727,22656,1024.5,871.5,32.11337661743164,25.5618953704834
25864,73,1,4.802343178074636,0.19174595088080085,5.7523785264240255,False,0.039927581967950064,689.625,22655,1815.0,687.75,55.80307388305664,14.382076263427734,22656,1818.0,691.5,55.78951644897461,14.573342323303223
25865,62,1,4.38926246651986,0.17104639902928095,5.131391970878429,False,0.038969280222811445,220.6875,22655,1695.375,219.9375,69.52056884765625,-21.28414535522461,22656,1699.5,221.4375,69.63018035888672,-21.152835845947266
25866,64,1,87.83989786110865,3.296938672413831,98.90816017241494,True,0.0375334984749972,904.125,22655,706.5,933.0,23.83811378479004,29.01007080078125,22656,772.6875,875.25,25.881317138671875,26.422576904296875
25867,77,1,19.51441774688653,0.4648285673784004,13.944857021352012,False,0.02381975078157597,976.125,22655,1779.0,976.5,48.240516662597656,27.872623443603516,22656,1798.5,975.75,48.69826889038086,27.791824340820312
25868,70,1,288.6404012781301,10.087610854995894,302.62832564987684,True,0.034948714075808136,810.1875,22655,308.625,909.0,14.288187980651855,29.134733200073242,22656,98.25,711.375,8.828198432922363,20.65249252319336
25869,74,1,27.83096297291921,1.2875076030387105,38.62522809116131,False,0.04626169796178141,804.0,22655,1337.25,790.5,41.09531784057617,20.995073318481445,22656,1344.0,817.5,40.803306579589844,22.2490291595459
25870,69,1,72.81665760662185,2.296962589168977,68.9088776750693,True,0.03154446612446675,621.9375,22655,427.5,616.5,18.341957092285156,14.43311882019043,22656,355.5,627.375,16.20880699157715,15.285003662109375
25871,75,1,222.74873737015884,13.23656696031489,397.0970088094467,True,0.059423757533218526,534.75,22655,1246.5,434.25,46.05759048461914,-0.32603034377098083,22656,1342.5,635.25,44.23469543457031,12.784414291381836
25872,49,1,56.009799644794306,1.483662160565052,44.509864816951556,True,0.02648933168792271,879.0,22655,851.8125,882.0,27.76765251159668,26.492773056030273,22656,907.5,876.0,29.192874908447266,26.080469131469727
25873,63,1,6.046693311223912,0.12375230244714226,3.712569073414268,False,0.02046611198511299,976.125,22656,1663.5,975.75,45.63359451293945,28.145471572875977,22657,1669.5,976.5,45.75663375854492,28.158737182617188
25874,55,1,6.046693311223912,0.24420925848314537,7.326277754494361,False,0.04038724074691245,834.75,22656,1508.25,836.25,44.54341506958008,22.657962799072266,22657,1513.5,833.25,44.731956481933594,22.50275230407715
25875,45,1,11.405179744309162,0.49743605119662304,14.92308153589869,False,0.0436149243018137,321.1875,22656,652.5,322.125,28.190000534057617,-7.795657157897949,22657,663.75,320.25,28.64704704284668,-7.992001533508301
25876,68,1,36.007811652473414,0.8674157498966671,26.022472496900015,False,0.024089654719049926,970.125,22656,251.25,970.5,12.826550483703613,31.731246948242188,22657,287.25,969.75,13.684590339660645,31.604055404663086
25877,49,1,22.54994456755936,0.537078993382359,16.11236980147077,False,0.023817308808599367,875.25,22656,907.5,876.0,29.192874908447266,26.080469131469727,22657,885.0,874.5,28.655811309814453,26.07640266418457
25878,73,1,11.349559462816167,0.7230737073217544,21.69221121965263,False,0.06370940737309799,685.875,22656,1818.0,691.5,55.78951644897461,14.573342323303223,22657,1819.5,680.25,56.14675521850586,13.944680213928223
25879,61,2,18.28677801035491,1.6532977106838842,24.799465660258264,False,0.09040945921406725,275.8125,22655,283.125,283.875,14.896522521972656,-10.159456253051758,22657,291.75,267.75,15.34714126586914,-11.75015926361084
25880,74,1,3.3541019662496847,0.12357559697739719,3.7072679093219154,False,0.036843124693543686,818.25,22656,1344.0,817.5,40.803306579589844,22.2490291595459,22657,1341.0,819.0,40.704708099365234,22.323522567749023
25881,72,2,1.5,0.06853966322889783,1.0280949484334674,False,0.04569310881926522,975.0,22655,1821.0,975.75,49.20634078979492,27.733366012573242,22657,1821.0,974.25,49.23909378051758,27.673158645629883
25882,78,1,3.0,0.0730775464070322,2.1923263922109664,False,0.024359182135677403,871.5,22656,1024.5,871.5,32.11337661743164,25.5618953704834,22657,1021.5,871.5,32.04057312011719,25.568218231201172
25883,63,1,7.5,0.1707790218635877,5.123370655907631,False,0.02277053624847836,976.5,22657,1669.5,976.5,45.75663375854492,28.158737182617188,22658,1677.0,976.5,45.92634582519531,28.139677047729492
25884,55,1,5.303300858899107,0.11135765786387655,3.3407297359162964,False,0.020997801336692955,833.625,22657,1513.5,833.25,44.731956481933594,22.50275230407715,22658,1518.75,834.0,44.8400764465332,22.529409408569336
25885,68,1,0.8385254915624212,0.02856102222907233,0.8568306668721699,False,0.03406100651258042,970.125,22657,287.25,969.75,13.684590339660645,31.604055404663086,22658,287.625,970.5,13.692329406738281,31.631547927856445
25886,61,1,15.797987720454305,1.3115298805932263,39.34589641779679,False,0.0830187935198313,274.125,22657,291.75,267.75,15.34714126586914,-11.75015926361084,22658,301.078125,280.5,15.62950325012207,-10.469385147094727
25887,73,1,12.482487732819928,0.5903048166044287,17.70914449813286,False,0.04729063863226184,676.875,22657,1819.5,680.25,56.14675521850586,13.944680213928223,22658,1830.0,673.5,56.59420394897461,13.559648513793945
25888,45,1,18.03902020620854,0.8866512492097188,26.599537476291566,False,0.04915185187854923,317.0625,22657,663.75,320.25,28.64704704284668,-7.992001533508301,22658,680.625,313.875,29.316862106323242,-8.57294750213623
25889,49,1,18.80990430597668,0.4446925802183825,13.340777406551474,False,0.02364140577137787,875.25,22657,885.0,874.5,28.655811309814453,26.07640266418457,22658,903.75,876.0,29.1002140045166,26.092456817626953
25890,72,1,15.167811312117513,0.40356574236185166,12.10697227085555,False,0.026606722226261106,973.125,22657,1821.0,974.25,49.23909378051758,27.673158645629883,22658,1836.0,972.0,49.62210464477539,27.546005249023438
25891,78,1,37.56743935910458,0.9650763283101351,28.952289849304055,False,0.02568916979102665,870.375,22657,1021.5,871.5,32.04057312011719,25.568218231201172,22658,1059.0,869.25,32.98517608642578,25.370487213134766
25892,74,1,24.186773244895647,0.9462215953413415,28.386647860240245,False,0.03912144814691357,808.5,22657,1341.0,819.0,40.704708099365234,22.323522567749023,22658,1329.0,798.0,40.75505065917969,21.37864112854004
25893,75,2,53.488462541000374,3.1761748756959562,47.642623135439344,True,0.059380560307960455,609.1875,22656,1342.5,635.25,44.23469543457031,12.784414291381836,22658,1330.5,583.125,45.021034240722656,9.707117080688477
25894,64,2,31.350089712790297,0.7390340525328927,11.08551078799339,False,0.023573586528888926,877.125,22656,772.6875,875.25,25.881317138671875,26.422576904296875,22658,803.8125,879.0,26.616432189941406,26.498584747314453
25895,63,1,2.1213203435596424,0.054667566729353946,1.6400270018806185,False,0.025770538096862847,977.25,22658,1677.0,976.5,45.92634582519531,28.139677047729492,22659,1678.5,978.0,45.932106018066406,28.194040298461914
25896,55,1,5.7118298293979315,0.23122000957411099,6.93660028722333,False,0.040480899550623214,831.375,22658,1518.75,834.0,44.8400764465332,22.529409408569336,22659,1516.5,828.75,44.870784759521484,22.30023765563965
25897,68,1,99.6975161504162,2.343885683032008,70.31657049096025,True,0.023509970694713472,973.875,22658,287.625,970.5,13.692329406738281,31.631547927856445,22659,387.09375,977.25,16.03616714477539,31.61655616760254
25898,49,1,38.503297342565354,0.9179056494844037,27.53716948453211,False,0.02383966342720627,877.125,22658,903.75,876.0,29.1002140045166,26.092456817626953,22659,942.1875,878.25,30.018083572387695,26.084318161010742
25899,74,1,63.75,3.3221489665789643,99.66446899736893,True,0.05211214065221905,766.125,22658,1329.0,798.0,40.75505065917969,21.37864112854004,22659,1329.0,734.25,41.87366485595703,18.2504825592041
25900,73,1,3.092329219213245,0.05431155378055874,1.6293466134167622,False,0.017563315523816306,673.125,22658,1830.0,673.5,56.59420394897461,13.559648513793945,22659,1833.0,672.75,56.6442985534668,13.538665771484375
25901,70,3,116.33256896313473,5.772411736722838,57.72411736722838,True,0.04961991115791563,662.8125,22656,98.25,711.375,8.828198432922363,20.65249252319336,22659,162.28125,614.25,10.628388404846191,15.167963981628418
25902,72,1,3.0,0.0677804015069346,2.033412045208038,False,0.0225934671689782,972.0,22658,1836.0,972.0,49.62210464477539,27.546005249023438,22659,1839.0,972.0,49.68936538696289,27.537628173828125
25903,61,1,187.51349951403498,15.786193763868834,473.58581291606504,True,0.0841869721635016,374.25,22658,301.078125,280.5,15.62950325012207,-10.469385147094727,22659,298.828125,468.0,15.01931381225586,5.30501127243042
25904,78,1,367.6394505830407,20.20747255353069,606.2241766059207,True,0.05496546282365396,686.8125,22658,1059.0,869.25,32.98517608642578,25.370487213134766,22659,1014.0,504.375,37.17827606201172,5.602840423583984
25905,69,3,242.78030071252178,9.82617258905361,98.26172589053608,True,0.040473516838950056,697.6875,22656,355.5,627.375,16.20880699157715,15.285003662109375,22659,157.59375,768.0,10.542597770690918,23.312938690185547
25906,63,1,0.75,0.033247197051919496,0.9974159115575849,False,0.04432959606922599,977.625,22659,1678.5,978.0,45.932106018066406,28.194040298461914,22660,1678.5,977.25,45.946327209472656,28.16398811340332
25907,55,1,4.562071897723665,0.20993669298523152,6.298100789556946,False,0.04601783963334369,831.0,22659,1516.5,828.75,44.870784759521484,22.30023765563965,22660,1517.25,833.25,44.80550003051758,22.499765396118164
25908,49,1,51.56795425698018,1.282496184714175,38.474885541425245,False,0.024870022540026935,877.875,22659,942.1875,878.25,30.018083572387695,26.084318161010742,22660,993.75,877.5,31.288297653198242,25.907251358032227
25909,74,1,60.01874707122767,3.404763824481884,102.14291473445653,True,0.056728338904530225,704.25,22659,1329.0,734.25,41.87366485595703,18.2504825592041,22660,1330.5,674.25,43.06569290161133,15.061205863952637
25910,61,1,138.2011182019365,8.996870987209483,269.9061296162845,True,0.06509984220289339,537.0,22659,298.828125,468.0,15.01931381225586,5.30501127243042,22660,291.375,606.0,14.458185195922852,14.284366607666016
25911,69,1,206.6634704998987,8.845425889736482,265.3627766920945,True,0.04280110978655426,869.625,22659,157.59375,768.0,10.542597770690918,23.312938690185547,22660,120.1875,971.25,9.707771301269531,32.11888122558594
25912,73,1,3.75,0.12575425941340482,3.7726277824021444,False,0.03353446917690795,671.625,22659,1833.0,672.75,56.6442985534668,13.538665771484375,22660,1830.0,670.5,56.63148880004883,13.413565635681152
25913,68,1,66.05537449746235,1.7290530673360727,51.87159202008218,True,0.02617581204391624,970.125,22659,387.09375,977.25,16.03616714477539,31.61655616760254,22660,451.59375,963.0,17.60643196105957,30.892751693725586
25914,72,1,1.6770509831248424,0.03182359585845128,0.9547078757535383,False,0.018975926300794088,971.625,22659,1839.0,972.0,49.68936538696289,27.537628173828125,22660,1837.5,971.25,49.67232131958008,27.510753631591797
25915,63,1,1.6770509831248424,0.03205845981152521,0.9617537943457564,False,0.01911597210467079,976.875,22660,1678.5,977.25,45.946327209472656,28.16398811340332,22661,1677.0,976.5,45.92686462402344,28.138513565063477
25916,55,1,3.0,0.13927615464446408,4.178284639333922,False,0.04642538488148803,834.75,22660,1517.25,833.25,44.80550003051758,22.499765396118164,22661,1517.25,836.25,44.760498046875,22.63157081604004
25917,49,1,2.3717082451262845,0.07769979424992797,2.330993827497839,False,0.03276110980749689,877.125,22660,993.75,877.5,31.288297653198242,25.907251358032227,22661,996.0,876.75,31.354557037353516,25.866668701171875
25918,68,1,27.567123336730294,0.6350579319966024,19.051737959898073,False,0.023036786400939212,966.0,22660,451.59375,963.0,17.60643196105957,30.892751693725586,22661,478.5,969.0,18.221172332763672,31.05210304260254
25919,74,1,35.37742924521226,2.028479926407667,60.85439779223001,True,0.05733825124340224,691.875,22660,1330.5,674.25,43.06569290161133,15.061205863952637,22661,1327.5,709.5,42.320865631103516,16.9479923248291
25920,61,1,24.026398445577,0.7497002077106628,22.491006231319883,False,0.031203187169680624,606.9375,22660,291.375,606.0,14.458185195922852,14.284366607666016,22661,267.421875,607.875,13.724174499511719,14.43694019317627
25921,73,1,6.408002808988148,0.21524191220199979,6.457257366059993,False,0.033589547105081156,671.625,22660,1830.0,670.5,56.63148880004883,13.413565635681152,22661,1824.0,672.75,56.450984954833984,13.530815124511719
25922,45,3,27.186853440587786,1.2643008039976806,12.643008039976806,False,0.04650412401569728,319.5,22658,680.625,313.875,29.316862106323242,-8.57294750213623,22661,705.375,325.125,30.074785232543945,-7.561014175415039
25923,72,1,7.830229881682913,0.239968005027154,7.1990401508146205,False,0.030646355043611934,972.375,22660,1837.5,971.25,49.67232131958008,27.510753631591797,22661,1830.0,973.5,49.45832824707031,27.619342803955078
25924,69,1,6.150457300071272,0.17698575773272096,5.309572731981628,False,0.028776032268473764,969.375,22660,120.1875,971.25,9.707771301269531,32.11888122558594,22661,115.3125,967.5,9.586670875549316,31.98981285095215
25925,75,3,238.8632257694767,15.818202842417355,158.18202842417355,True,0.06622284695126433,473.4375,22658,1330.5,583.125,45.021034240722656,9.707117080688477,22661,1236.0,363.75,47.60887908935547,-5.897965431213379
25926,63,1,1.6770509831248424,0.05912071591579614,1.773621477473884,False,0.035252783910979704,976.875,22661,1677.0,976.5,45.92686462402344,28.138513565063477,22662,1675.5,977.25,45.87862014770508,28.172685623168945
25927,55,1,4.373213921133975,0.22280510231923328,6.684153069576999,False,0.050947679747040564,838.125,22661,1517.25,836.25,44.760498046875,22.63157081604004,22662,1515.0,840.0,44.631736755371094,22.81340217590332
25928,68,1,25.63766836244084,0.5995220806435897,17.98566241930769,False,0.02338442295797417,969.75,22661,478.5,969.0,18.221172332763672,31.05210304260254,22662,504.09375,970.5,18.82056427001953,31.03961181640625
25929,74,1,13.098186897429736,0.6817426455092958,20.452279365278873,False,0.05204862709991369,703.125,22661,1327.5,709.5,42.320865631103516,16.9479923248291,22662,1324.5,696.75,42.48036193847656,16.28516960144043
25930,61,1,5.964924330251391,0.14686492757387015,4.405947827216105,False,0.02462142341505287,608.0625,22661,267.421875,607.875,13.724174499511719,14.43694019317627,22662,273.375,608.25,13.870954513549805,14.441933631896973
25931,45,1,18.112927013599982,0.8652547398129077,25.95764219438723,False,0.04777001194579078,321.0,22661,705.375,325.125,30.074785232543945,-7.561014175415039,22662,689.25,316.875,29.589475631713867,-8.277352333068848
25932,49,1,3.522805167760488,0.11739802649283758,3.5219407947851273,False,0.033325154501084614,876.0,22661,996.0,876.75,31.354557037353516,25.866668701171875,22662,999.1875,875.25,31.448169708251953,25.79582405090332
25933,73,1,7.386643351347079,0.4776563680434324,14.329691041302972,False,0.06466487487260689,676.125,22661,1824.0,672.75,56.450984954833984,13.530815124511719,22662,1821.0,679.5,56.177581787109375,13.922486305236816
25934,69,1,3.204001404494074,0.12081784804222626,3.624535441266788,False,0.037708425431013166,966.0,22661,115.3125,967.5,9.586670875549316,31.98981285095215,22662,116.4375,964.5,9.608363151550293,31.87095832824707
25935,72,1,3.092329219213245,0.09328870445696837,2.798661133709051,False,0.030167778992400755,973.875,22661,1830.0,973.5,49.45832824707031,27.619342803955078,22662,1827.0,974.25,49.37345504760742,27.658063888549805
25936,71,12,52.09666496043677,1.245203935627374,3.1130098390684355,False,0.023901797486902597,972.0,22650,105.1875,969.0,9.339499473571777,32.07883834838867,22662,156.9375,975.0,10.582005500793457,32.160762786865234
25937,70,3,237.96610717508176,8.887125558899818,88.87125558899818,True,0.03734618204415632,688.875,22659,162.28125,614.25,10.628388404846191,15.167963981628418,22662,347.625,763.5,15.604955673217773,22.53103256225586
25938,75,1,11.349559462816167,1.0146043986668238,30.438131960004714,False,0.08939592783234514,369.375,22661,1236.0,363.75,47.60887908935547,-5.897965431213379,22662,1234.5,375.0,47.231971740722656,-4.955965995788574
25939,62,6,13.992324905104226,1.3532461587032452,6.766230793516225,False,0.09671346026346185,215.53125,22656,1699.5,221.4375,69.63018035888672,-21.152835845947266,22662,1707.0,209.625,70.37935638427734,-22.279783248901367
25940,42,7,396.0389274190733,24.804834474458485,106.30643346196494,True,0.06263231404071286,476.0625,22655,639.0,327.375,27.614099502563477,-7.271595478057861,22662,377.4375,624.75,16.873533248901367,15.087296485900879
25941,63,1,1.5,0.03387151357983508,1.0161454073950524,False,0.022581009053223387,977.25,22662,1675.5,977.25,45.87862014770508,28.172685623168945,22663,1674.0,977.25,45.84501266479492,28.17690658569336
25942,55,1,1.5,0.06801930110636785,2.0405790331910354,False,0.045346200737578564,840.75,22662,1515.0,840.0,44.631736755371094,22.81340217590332,22663,1515.0,841.5,44.610958099365234,22.878170013427734
25943,69,1,16.955018615442448,0.4270087390047215,12.810262170141646,False,0.025184799184815202,963.0,22662,116.4375,964.5,9.608363151550293,31.87095832824707,22663,133.125,961.5,10.004205703735352,31.710817337036133
25944,45,1,20.646295823948662,1.7622108996139991,52.86632698841997,True,0.08535239999660972,326.90625,22662,689.25,316.875,29.589475631713867,-8.277352333068848,22663,684.375,336.9375,29.11951446533203,-6.578963756561279
25945,74,1,11.423659658795863,0.48039197739316114,14.411759321794834,False,0.04205237128394965,694.5,22662,1324.5,696.75,42.48036193847656,16.28516960144043,22663,1335.0,692.25,42.86521911621094,15.997660636901855
25946,73,1,6.0,0.3417952068375428,10.253856205126283,False,0.05696586780625713,682.5,22662,1821.0,679.5,56.177581787109375,13.922486305236816,22663,1821.0,685.5,56.039405822753906,14.235106468200684
25947,70,1,12.947007376224052,0.32961436422323004,9.888430926696902,False,0.025458729932334438,764.625,22662,347.625,763.5,15.604955673217773,22.53103256225586,22663,360.375,765.75,15.927897453308105,22.59701919555664
25948,72,1,3.092329219213245,0.09077246735014542,2.723174020504363,False,0.029354076139810198,974.625,22662,1827.0,974.25,49.37345504760742,27.658063888549805,22663,1824.0,975.0,49.29085159301758,27.695697784423828
25949,61,1,17.99316276395009,0.8590084548381984,25.770253645145953,False,0.04774082611864385,615.75,22662,273.375,608.25,13.870954513549805,14.441933631896973,22663,283.3125,623.25,14.112661361694336,15.2662353515625
25950,49,1,24.66533815397632,0.6509482100884184,19.52844630265255,False,0.02639121369529971,874.125,22662,999.1875,875.25,31.448169708251953,25.79582405090332,22663,1023.75,873.0,32.077457427978516,25.62929916381836
25951,68,1,15.930053407396349,0.36641024273207573,10.992307281962272,False,0.023001193615706957,972.75,22662,504.09375,970.5,18.82056427001953,31.03961181640625,22663,519.375,975.0,19.162229537963867,31.171979904174805
25952,78,4,127.73195811933677,7.654145258679983,57.40608944009987,True,0.059923494256064774,554.0625,22659,1014.0,504.375,37.17827606201172,5.602840423583984,22663,933.75,603.75,33.19093704223633,12.136374473571777
25953,75,1,59.55302259331595,4.825348760577993,144.76046281733977,True,0.08102609322670341,404.625,22662,1234.5,375.0,47.231971740722656,-4.955965995788574,22663,1240.5,434.25,45.88738250732422,-0.3217378556728363
25954,42,1,360.88879541522203,16.20066800854499,486.0200402563497,True,0.04489102519767966,799.125,22662,377.4375,624.75,16.873533248901367,15.087296485900879,22663,470.25,973.5,18.009994506835938,31.24805450439453
25955,62,1,3.274546724357434,0.3677868340585238,11.033605021755713,False,0.11231686856772362,208.96875,22662,1707.0,209.625,70.37935638427734,-22.279783248901367,22663,1704.0,208.3125,70.49906158447266,-22.627544403076172
25956,63,1,1.6770509831248424,0.032947681009765646,0.9884304302929694,False,0.019646201183683973,977.625,22663,1674.0,977.25,45.84501266479492,28.17690658569336,22664,1675.5,978.0,45.86601638793945,28.20229148864746
25957,55,1,2.1213203435596424,0.06726559305720735,2.0179677917162206,False,0.03170930466085738,842.25,22663,1515.0,841.5,44.610958099365234,22.878170013427734,22664,1516.5,843.0,44.620670318603516,22.944730758666992
25958,69,1,24.092290811844773,0.6175511465804772,18.526534397414316,False,0.0256327283861634,966.375,22663,133.125,961.5,10.004205703735352,31.710817337036133,22664,155.15625,971.25,10.536127090454102,32.02455139160156
25959,49,1,12.584868145912376,0.3234004617542363,9.70201385262709,False,0.025697564567593686,873.375,22663,1023.75,873.0,32.077457427978516,25.62929916381836,22664,1011.1875,873.75,31.76156997680664,25.6986026763916
25960,45,1,25.261754689648935,2.2859237233517176,68.57771170055153,True,0.09048950682307039,324.375,22663,684.375,336.9375,29.11951446533203,-6.578963756561279,22664,681.75,311.8125,29.392683029174805,-8.848506927490234
25961,74,1,10.344835668100291,0.5312794367853361,15.938383103560081,False,0.051356972099963705,688.6875,22663,1335.0,692.25,42.86521911621094,15.997660636901855,22664,1342.5,685.125,43.211063385009766,15.594362258911133
25962,73,1,9.0,0.5534377606658749,16.603132819976246,False,0.061493084518430545,681.0,22663,1821.0,685.5,56.039405822753906,14.235106468200684,22664,1821.0,676.5,56.294166564941406,13.743791580200195
25963,72,1,3.092329219213245,0.09066758762491793,2.720027628747538,False,0.02932016004686128,975.375,22663,1824.0,975.0,49.29085159301758,27.695697784423828,22664,1821.0,975.75,49.208248138427734,27.733078002929688
25964,68,1,19.277197710313082,0.44614451848925796,13.384335554677739,False,0.02314363971328549,975.75,22663,519.375,975.0,19.162229537963867,31.171979904174805,22664,538.59375,976.5,19.608341217041016,31.177392959594727
25965,78,1,16.44878414959598,0.9089885514855593,27.26965654456678,False,0.05526174720384341,597.75,22663,933.75,603.75,33.19093704223633,12.136374473571777,22664,945.0,591.75,33.69502639770508,11.379965782165527
25966,70,1,34.56159582904123,1.6556346328383555,49.669038985150664,True,0.04790388270923439,783.0,22663,360.375,765.75,15.927897453308105,22.59701919555664,22664,358.3125,800.25,15.777342796325684,24.24579429626465
25967,42,1,23.814714463961142,0.5483392288146919,16.450176864440756,False,0.023025227938151212,975.0,22663,470.25,973.5,18.009994506835938,31.24805450439453,22664,493.875,976.5,18.55597496032715,31.298860549926758
25968,61,1,134.55042328528737,5.020104209741082,150.60312629223247,True,0.037310207483308704,663.75,22663,283.3125,623.25,14.112661361694336,15.2662353515625,22664,390.75,704.25,16.943374633789062,19.412137985229492
25969,71,2,535.1100721409014,28.081090361433052,421.2163554214958,True,0.05247722258167277,715.875,22662,156.9375,975.0,10.582005500793457,32.160762786865234,22664,290.203125,456.75,14.677541732788086,4.379938125610352
